Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,ImgEmo,SbjAge,SbjSex
2,Human,Human,100,1.10017791426,1.188,1,Liking before confidence,Correct,happy_monkey_by_martypunker-d311ic8.jpg,0,1.717,Pleasant,21,m
2,Object,Animal,98,1.18339073998,1.037,0.413793103448276,Liking before confidence,Error,lamp-broken.jpg,0,1.268,Unpleasant,21,m
2,Animal,Object,100,1.01675188277,1.188,0.413793103448276,Liking before confidence,Error,anim_unpl2.jpg,1,1.801,Unpleasant,21,m
2,Object,Object,99,0.866764264592,1.087,0.655172413793103,Liking before confidence,Correct,desk.jpg,1,1.418,Pleasant,21,m
2,Human,Human,100,0.900173014505,1.388,1,Liking before confidence,Correct,human_pos7.jpg,1,1.484,Pleasant,21,m
2,Human,Human,98,0.73343583102,1.154,0.344827586206897,Liking before confidence,Correct,wanderlei.jpg,0,1.351,Unpleasant,21,m
2,Human,Human,97,0.616693747774,1.104,0.96551724137931,Liking before confidence,Correct,angry.jpg,0,1.751,Unpleasant,21,m
2,Object,Object,100,0.733386833418,1.254,0.862068965517241,Liking before confidence,Correct,danger.jpg,3,1.784,Unpleasant,21,m
2,Human,Object,99,1.20004727606,0.904,0.0847457627118644,Liking before confidence,Error,human_pos1.jpg,1,2.418,Pleasant,21,m
2,Human,Human,99,1.01671910734,1.371,0.655172413793103,Liking before confidence,Correct,child_neg.jpg,0,1.884,Unpleasant,21,m
2,Human,Human,99,0.883403254235,1.137,1,Liking before confidence,Correct,couple_pos.jpg,2,1.534,Pleasant,21,m
2,Object,Human,99,1.05001794372,1.304,0.448275862068966,Liking before confidence,Error,P088.jpg,2,1.617,Pleasant,21,m
2,Object,Object,100,1.01669262215,1.804,0.241379310344828,Liking before confidence,Correct,food.jpg,1,1.601,Pleasant,21,m
2,Animal,Object,100,1.68332055423,1.238,0.482758620689655,Liking before confidence,Error,anim_unpl3.jpg,1,1.884,Unpleasant,21,m
