Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition,Block_type
8,2.0,1.0,3.0,2.257,0.87,0.0,0,3
8,2.0,2.0,4.0,1.559,1.24,1.0,0,3
8,1.0,1.0,3.0,2.026,1.113,1.0,0,3
8,1.0,1.0,2.0,3.167,1.344,1.0,0,3
8,1.0,1.0,3.0,2.046,1.403,1.0,0,3
8,2.0,2.0,3.0,1.495,1.162,1.0,0,3
8,1.0,1.0,3.0,1.503,0.914,1.0,0,3
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,1.0,1.0,3.0,2.689,2.373,1.0,0,5
8,2.0,1.0,3.0,2.298,1.389,0.0,0,5
8,2.0,2.0,4.0,2.041,1.367,1.0,0,5
8,2.0,2.0,3.0,1.3,2.095,1.0,0,5
8,1.0,1.0,4.0,1.422,1.012,1.0,0,5
8,2.0,2.0,4.0,1.759,1.48,1.0,0,5
8,1.0,1.0,3.0,2.608,0.536,1.0,0,5
8,2.0,2.0,4.0,1.526,0.568,1.0,0,5
8,1.0,1.0,3.0,3.109,1.08,1.0,0,5
8,1.0,1.0,4.0,1.536,1.17,1.0,0,5
8,2.0,1.0,2.0,2.631,1.693,0.0,0,5
8,1.0,1.0,2.0,2.956,1.142,1.0,0,5
8,2.0,2.0,4.0,1.788,1.604,1.0,0,5
8,2.0,2.0,4.0,1.639,0.533,1.0,0,5
8,2.0,2.0,4.0,1.811,1.578,1.0,0,5
8,1.0,2.0,2.0,2.991,0.855,0.0,0,5
8,2.0,2.0,2.0,2.904,2.883,1.0,0,5
8,1.0,1.0,4.0,1.89,2.262,1.0,0,5
8,1.0,1.0,3.0,2.543,1.625,1.0,0,5
8,1.0,1.0,3.0,2.427,1.242,1.0,0,5
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,2.0,2.0,3.0,2.256,1.749,1.0,0,2
8,1.0,2.0,3.0,2.051,1.216,0.0,0,2
8,1.0,1.0,4.0,2.499,0.862,1.0,0,2
8,1.0,1.0,3.0,2.174,0.775,1.0,0,2
8,1.0,1.0,4.0,1.388,0.98,1.0,0,2
8,2.0,1.0,4.0,2.096,1.067,0.0,0,2
8,1.0,1.0,4.0,1.267,1.12,1.0,0,2
8,2.0,1.0,3.0,2.071,1.139,0.0,0,2
8,2.0,2.0,3.0,1.897,1.917,1.0,0,2
8,2.0,2.0,4.0,1.475,0.792,1.0,0,2
8,1.0,1.0,4.0,1.244,1.402,1.0,0,2
8,1.0,1.0,4.0,1.829,2.042,1.0,0,2
8,2.0,2.0,2.0,3.932,0.718,1.0,0,2
8,2.0,2.0,4.0,2.804,1.188,1.0,0,2
8,1.0,2.0,2.0,2.776,2.36,0.0,0,2
8,1.0,1.0,3.0,2.349,2.415,1.0,0,2
8,1.0,1.0,4.0,1.617,0.896,1.0,0,2
8,2.0,2.0,4.0,1.679,1.211,1.0,0,2
8,2.0,1.0,3.0,1.934,0.64,0.0,0,2
8,2.0,2.0,3.0,2.346,2.012,1.0,0,2
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,1.0,1.0,4.0,1.931,1.069,1.0,0,4
8,1.0,1.0,4.0,1.654,2.243,1.0,0,4
8,2.0,2.0,3.0,1.997,1.18,1.0,0,4
8,2.0,2.0,4.0,1.552,1.314,1.0,0,4
8,2.0,2.0,3.0,1.68,1.5,1.0,0,4
8,1.0,1.0,4.0,1.315,0.686,1.0,0,4
8,2.0,2.0,3.0,2.598,0.541,1.0,0,4
8,2.0,2.0,3.0,2.587,1.155,1.0,0,4
8,1.0,1.0,3.0,2.824,1.318,1.0,0,4
8,1.0,1.0,4.0,1.701,1.008,1.0,0,4
8,1.0,1.0,4.0,1.499,1.519,1.0,0,4
8,1.0,1.0,3.0,2.181,1.085,1.0,0,4
8,2.0,2.0,4.0,1.397,0.524,1.0,0,4
8,2.0,2.0,3.0,1.467,1.6,1.0,0,4
8,1.0,1.0,3.0,2.131,0.989,1.0,0,4
8,2.0,2.0,2.0,4.793,0.377,1.0,0,4
8,2.0,2.0,4.0,1.837,0.611,1.0,0,4
8,1.0,1.0,4.0,2.031,1.085,1.0,0,4
8,1.0,1.0,4.0,1.62,0.611,1.0,0,4
8,2.0,2.0,4.0,1.47,0.963,1.0,0,4
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,9
8,1.0,1.0,3.0,3.083,0.815,1.0,0,1
8,1.0,1.0,4.0,1.442,1.24,1.0,0,1
8,1.0,1.0,4.0,1.85,1.695,1.0,0,1
8,1.0,1.0,4.0,1.487,1.843,1.0,0,1
8,2.0,1.0,3.0,3.645,0.539,0.0,0,1
8,2.0,2.0,4.0,1.304,0.627,1.0,0,1
8,2.0,1.0,3.0,3.182,0.334,0.0,0,1
8,2.0,2.0,4.0,1.524,0.598,1.0,0,1
8,1.0,1.0,4.0,1.346,0.667,1.0,0,1
8,1.0,1.0,4.0,1.412,1.514,1.0,0,1
8,1.0,1.0,3.0,2.145,1.354,1.0,0,1
8,2.0,2.0,3.0,2.151,1.089,1.0,0,1
8,1.0,1.0,4.0,1.881,1.069,1.0,0,1
8,2.0,2.0,3.0,1.765,0.43,1.0,0,1
8,1.0,2.0,3.0,1.936,1.074,0.0,0,1
8,2.0,2.0,4.0,1.45,0.992,1.0,0,1
8,2.0,2.0,4.0,1.548,1.965,1.0,0,1
8,2.0,2.0,4.0,1.697,1.149,1.0,0,1
8,1.0,2.0,3.0,2.69,1.35,0.0,0,1
8,2.0,2.0,4.0,1.57,1.123,1.0,0,1
9,2.0,2.0,3.0,3.029,2.196,1.0,0,0
9,1.0,1.0,4.0,2.281,1.802,1.0,0,0
9,1.0,1.0,4.0,1.636,1.609,1.0,0,0
9,2.0,2.0,3.0,3.56,1.221,1.0,0,0
9,2.0,2.0,4.0,1.22,2.282,1.0,0,0
9,1.0,1.0,4.0,1.554,1.018,1.0,0,0
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,2.0,2.0,4.0,1.57,3.114,1.0,0,1
9,2.0,2.0,4.0,1.49,1.376,1.0,0,1
9,1.0,1.0,4.0,2.294,1.617,1.0,0,1
9,1.0,1.0,4.0,1.532,1.051,1.0,0,1
9,1.0,1.0,4.0,1.494,1.775,1.0,0,1
9,2.0,NaN,2.0,NaN,1.212,0.0,0,1
9,1.0,1.0,4.0,1.607,1.138,1.0,0,1
9,2.0,2.0,4.0,1.655,1.176,1.0,0,1
9,2.0,2.0,4.0,1.383,0.854,1.0,0,1
9,1.0,1.0,4.0,1.616,0.655,1.0,0,1
9,2.0,2.0,4.0,2.409,0.744,1.0,0,1
9,1.0,1.0,3.0,1.701,1.053,1.0,0,1
9,2.0,2.0,4.0,1.655,0.764,1.0,0,1
9,1.0,1.0,4.0,1.45,1.29,1.0,0,1
9,1.0,1.0,4.0,1.657,0.783,1.0,0,1
9,2.0,2.0,2.0,3.353,2.859,1.0,0,1
9,1.0,1.0,4.0,1.444,1.024,1.0,0,1
9,2.0,2.0,4.0,2.211,0.691,1.0,0,1
9,1.0,1.0,4.0,1.461,2.434,1.0,0,1
9,2.0,2.0,4.0,2.205,0.923,1.0,0,1
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,1.0,1.0,4.0,1.585,0.975,1.0,0,2
9,2.0,2.0,4.0,1.922,1.454,1.0,0,2
9,2.0,2.0,4.0,2.921,0.938,1.0,0,2
9,2.0,2.0,4.0,1.497,0.852,1.0,0,2
9,1.0,1.0,4.0,1.495,0.747,1.0,0,2
9,1.0,2.0,2.0,4.102,1.451,0.0,0,2
9,2.0,2.0,2.0,4.383,1.114,1.0,0,2
9,1.0,1.0,4.0,2.203,0.659,1.0,0,2
9,1.0,1.0,4.0,1.344,0.746,1.0,0,2
9,1.0,1.0,4.0,1.449,0.656,1.0,0,2
9,1.0,1.0,4.0,1.538,0.463,1.0,0,2
9,2.0,1.0,1.0,4.696,1.761,0.0,0,2
9,2.0,1.0,1.0,2.692,2.843,0.0,0,2
9,2.0,2.0,4.0,2.159,0.626,1.0,0,2
9,2.0,2.0,4.0,1.383,0.656,1.0,0,2
9,2.0,2.0,2.0,2.013,2.158,1.0,0,2
9,1.0,1.0,4.0,1.579,0.812,1.0,0,2
9,2.0,2.0,4.0,1.804,0.487,1.0,0,2
9,1.0,1.0,2.0,3.04,1.06,1.0,0,2
9,1.0,1.0,3.0,3.165,2.318,1.0,0,2
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,9
9,1.0,1.0,4.0,4.509,0.864,1.0,0,3
9,1.0,1.0,4.0,2.242,1.022,1.0,0,3
9,2.0,2.0,4.0,1.538,1.176,1.0,0,3
9,1.0,1.0,4.0,1.621,1.295,1.0,0,3
9,2.0,2.0,3.0,2.137,0.898,1.0,0,3
9,2.0,2.0,4.0,1.768,0.761,1.0,0,3
