Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition
10,2,NaN,NaN,NaN,NaN,1.1313,2
10,1,1,100,1.644,2.8828,0.11,2
10,1,1,100,1.383,1.7995,0.24404,2
10,1,1,40,5.356,7.6526,0.06,2
10,1,2,100,3.348,1.9323,0.16782,2
10,1,1,100,1.251,1.4164,0.1448,2
10,2,2,100,1.256,2.8833,0.26908,2
10,2,1,0,3.623,2.3331,0.01,1
10,1,1,100,3.76,6.0349,0.06,1
10,2,2,100,1.252,2.0497,0.3452,2
10,1,1,100,1.051,1.6159,0.075446,2
10,2,2,0,4.445,2.0992,0.01,1
10,2,2,80,1.116,7.419,0.10552,2
10,1,2,0,6.496,3.4004,0.01,1
10,2,2,64,3.217,6.4017,0.06,2
10,2,NaN,NaN,NaN,NaN,0.22863,2
10,2,1,68,5.609,7.5521,0.06,1
10,2,2,75,4.219,2.85,0.11,2
10,2,1,34,3.464,4.1335,0.11,1
10,2,2,0,2.246,1.716,0.16,1
10,1,2,0,3.984,2.3492,0.16,1
10,1,1,100,1.118,1.432,0.21,2
10,1,NaN,NaN,NaN,NaN,0.21,1
10,2,2,100,0.981,1.5996,0.59542,2
10,2,NaN,NaN,NaN,NaN,1.0873,2
10,2,NaN,NaN,NaN,NaN,0.16,2
10,1,NaN,NaN,NaN,NaN,0.16,1
10,2,2,100,1.403,3.0832,0.36441,2
10,1,NaN,NaN,NaN,NaN,0.16,2
10,1,NaN,NaN,NaN,NaN,0.20345,2
10,1,NaN,NaN,NaN,NaN,0.17648,2
10,2,NaN,NaN,NaN,NaN,0.98298,2
10,1,1,100,1.437,3.4836,0.16,1
10,2,NaN,NaN,NaN,NaN,1.0765,2
10,2,2,100,3.216,1.8491,0.11,1
10,2,2,75,2.413,22.8764,0.11,1
10,2,2,45,2.054,6.2854,0.05981,2
10,1,2,65,4.917,9.4369,0.14089,2
10,2,2,100,1.129,1.5829,0.11,1
10,2,2,100,1.282,1.5325,0.11,2
10,1,NaN,NaN,NaN,NaN,0.06,1
10,1,NaN,NaN,NaN,NaN,0.06,1
10,1,2,0,6.879,1.8824,0.06,1
10,2,NaN,NaN,NaN,NaN,1.0074,2
10,2,2,100,1.051,2.066,0.11,1
10,2,2,100,1.35,1.182,0.11,1
10,2,2,100,3.156,3.05,0.06,1
10,1,1,60,2.765,6.452,0.06,1
10,1,1,100,1.219,1.2829,0.23184,2
10,1,1,0,12.283,2.2502,0.01,1
10,1,1,100,1.74,2.4659,0.13984,2
10,1,1,60,6.894,6.9526,0.01,1
10,2,2,80,1.956,7.2517,0.08123,2
10,2,2,0,4.501,3.6835,0.01,1
10,1,1,0,5.575,4.5176,0.01,1
10,1,1,60,8.975,7.6522,0.01,1
10,2,1,100,2.037,1.5163,0.076818,2
10,2,2,100,3.538,1.1495,0.06,1
10,1,1,90,1.523,3.4505,0.06,1
10,1,1,44,6.941,7.2356,0.01,1
10,1,1,100,1.179,1.182,0.16681,2
10,1,1,100,1.026,1.4155,0.081057,2
10,2,1,0,3.129,1.9499,0.01,1
10,1,1,100,1.239,1.9164,0.16951,2
10,1,1,100,1.028,2.3832,0.06,1
10,2,2,0,2.658,2.2832,0.01,1
10,2,1,0,6.887,2.7667,0.01,1
10,2,NaN,NaN,NaN,NaN,0.43905,2
10,1,1,100,1.271,1.1991,0.06,1
10,1,1,70,1.376,7.3354,0.06,1
10,1,1,100,1.218,2.0326,0.23831,2
10,2,2,100,0.971,1.4828,0.19176,2
10,1,2,82,5.042,8.9026,0.01,1
10,2,1,64,2.799,7.5189,0.06,2
10,2,1,100,10.039,2.2997,0.11,1
10,2,2,100,1.271,1.6825,0.16,2
10,2,1,65,12.47,5.7183,0.16,2
10,2,1,26,3.315,1.9325,0.21,2
10,1,1,100,2.326,1.4827,0.26,1
10,1,1,100,1.799,1.8159,0.26,1
10,2,NaN,NaN,NaN,NaN,0.26665,2
10,2,2,100,1.221,1.9497,0.21,1
10,2,2,100,1.572,2.5335,0.21,2
10,1,2,100,1.033,1.7665,0.16,2
10,1,1,100,8.282,1.3826,0.21,1
10,1,NaN,NaN,NaN,NaN,0.21,2
10,1,NaN,NaN,NaN,NaN,0.21,1
10,2,2,100,3.17,1.3496,0.21,1
10,1,NaN,NaN,NaN,NaN,0.16,2
10,2,2,100,3.701,2.5334,0.16,2
10,2,2,100,1.186,2.7504,0.16,1
10,1,2,100,7.943,1.5994,0.11,1
10,1,NaN,NaN,NaN,NaN,0.16,2
10,1,NaN,NaN,NaN,NaN,0.29721,2
10,1,1,100,1.731,2,0.24115,2
10,1,1,100,1.175,2.8668,0.16,2
10,1,1,96,1.324,5.6514,0.11,1
10,2,2,75,4.331,8.62,0.11,1
10,2,2,76,1.69,6.2017,0.06,1
10,2,2,75,4.093,9.2031,0.13882,2
10,2,2,100,1.234,1.7494,0.36611,2
10,1,1,100,1.094,1.3321,0.13297,2
10,2,2,100,1.074,1.6997,0.2563,2
10,1,2,0,6.223,2.783,0.01,1
10,2,2,100,1.391,1.3325,0.06,2
10,2,NaN,NaN,NaN,NaN,0.57943,2
10,2,1,30,7.687,6.352,0.06,1
10,2,2,0,11.915,1.7995,0.11,2
10,1,1,100,1.187,1.3497,0.11,1
10,2,2,85,1.758,3.7671,0.06,1
10,2,2,76,2.211,3.8332,0.06,1
10,1,1,35,1.526,6.185,0.057894,2
10,2,NaN,NaN,NaN,NaN,0.23789,2
10,2,2,0,3.745,1.8498,0.01,1
10,1,2,0,5.198,1.8158,0.01,1
10,2,2,100,1.25,1.1987,0.23141,2
10,1,1,100,1.109,2.3664,0.06,1
10,1,1,70,4.029,5.6684,0.096254,2
10,2,2,30,2.591,10.0199,0.01,1
10,1,1,74,8.813,5.0681,0.01,1
10,1,1,70,1.148,2.4335,0.095133,2
10,2,NaN,NaN,NaN,NaN,0.31957,2
10,1,1,62,3.378,10.5035,0.09173,2
10,1,2,0,7.492,2.3995,0.01,1
10,1,1,60,2.914,8.5526,0.06,1
10,1,1,100,0.951,1.5156,0.14066,2
10,2,1,20,2.133,4.634,0.01,1
10,1,1,60,1.619,4.8673,0.06,2
10,2,2,100,1.406,2.217,0.40648,2
10,2,2,5,10.797,2.8671,0.01,1
10,2,2,100,1.924,1.2327,0.28858,2
10,2,2,100,1.524,4.117,0.23026,2
10,2,2,100,2.063,1.5327,0.31649,2
10,2,NaN,NaN,NaN,NaN,1.1155,2
10,1,1,0,2.956,2.2832,0.01,1
10,1,1,0,6.768,3.9007,0.01,1
10,1,2,0,5.495,2.3168,0.01,1
10,1,1,75,1.35,5.2168,0.06,1
10,1,1,100,0.982,1.2494,0.06,2
10,1,2,0,4.726,1.6331,0.01,1
10,2,1,80,1.128,5.184,0.06,1
10,2,2,100,1.61,3.6673,0.50561,2
10,1,2,100,3.134,1.6656,0.11,1
10,2,2,100,1.873,1.616,0.16,1
10,2,NaN,NaN,NaN,NaN,0.46807,2
10,2,2,100,1.255,1.8158,0.16,1
10,1,2,94,1.779,5.0182,0.11,1
10,2,2,100,1.471,1.6495,0.16,1
10,1,1,100,1.771,3.9002,0.16,1
10,1,1,0,3.071,2.5995,0.11,1
10,2,2,95,1.94,5.3347,0.11,1
10,2,2,100,1.216,1.4988,0.57964,2
10,1,1,85,1.484,4.818,0.06,1
10,1,1,69,5.506,5.4182,0.062012,2
10,1,1,6,2.896,8.7859,0.01,1
10,2,2,5,3.461,4.1512,0.01,1
10,1,2,5,1.443,7.1356,0.35394,2
10,1,1,90,4.568,4.6672,0.15533,2
10,2,1,80,3.942,4.151,0.06,2
10,2,2,100,1.184,1.0496,0.45227,2
10,1,1,100,1.131,1.2824,0.11,1
10,2,1,100,1.66,8.82,0.06,1
10,1,1,100,3.556,3.3338,0.11,2
10,2,2,100,0.781,1.3157,0.19501,2
10,1,1,100,5.003,1.066,0.06,1
10,1,1,40,2.16,6.1017,0.06,1
10,2,2,100,1.35,1.0162,0.35817,2
10,1,1,70,2.177,4.1339,0.073017,2
10,1,1,0,3.802,1.2826,0.01,1
10,2,2,100,0.855,1.2327,0.14837,2
10,2,2,0,2.074,1.6666,0.01,1
10,2,1,100,1.227,1.5326,0.13094,2
10,1,1,100,1.146,0.99904,0.06,1
10,1,1,100,0.855,1.1993,0.1174,2
10,1,1,75,3.369,4.701,0.10998,2
10,1,1,65,1.025,7.2686,0.068967,2
10,1,1,0,2.513,2.0325,0.01,1
10,1,1,0,3.826,1.5662,0.01,2
10,2,1,40,8.599,5.184,0.01,1
10,1,1,40,1.061,4.9009,0.06,2
10,2,2,100,1.146,1.3326,0.2981,2
10,2,1,0,3.009,1.3823,0.01,1
10,1,2,60,1.447,6.8188,0.06,1
10,2,2,100,1.181,0.93269,0.41704,2
10,1,1,85,1.011,3.6836,0.11,2
10,1,2,65,2.986,3.0667,0.06,2
10,1,1,100,0.863,0.91512,0.11,1
10,2,1,100,1.106,1.3995,0.11,1
10,1,1,100,1.943,1.1994,0.16,2
10,2,2,100,1.077,1.4825,0.20758,2
10,1,1,40,2.43,5.2679,0.11,1
10,2,2,100,1.292,1.1824,0.39667,2
10,1,1,100,0.831,1.2989,0.11303,2
10,2,1,35,2.567,4.5179,0.06,1
10,2,2,76,3.894,4.5513,0.11,1
10,1,1,100,1.151,1.0655,0.11,1
10,1,1,68,5.588,7.3027,0.06,1
10,1,2,16,3.02,4.6008,0.06,1
10,2,2,100,2.187,1.6328,0.17206,2
10,2,2,100,3.997,1.2161,0.33615,2
10,1,1,5,2.055,5.7176,0.06,1
10,1,1,100,1.222,1.2489,0.20339,2
10,2,2,100,0.282,4.6173,0.18873,2
10,2,2,100,1.243,1.5327,0.14199,2
10,1,2,100,1.076,1.3994,0.20601,2
10,1,1,0,4.803,1.8163,0.06,2
10,1,1,46,3.748,3.1498,0.06,1
10,2,1,0,5.15,1.5823,0.01,1
10,2,2,100,1.221,1.7157,0.32804,2
10,2,2,100,1.375,1.6493,0.21724,2
10,2,2,100,1.048,1.3158,0.16427,2
10,1,NaN,NaN,NaN,NaN,0.01,1
10,2,1,0,3.326,1.2662,0.01,1
10,1,2,75,2.006,2.2,0.06,1
10,1,2,76,1.49,4.2669,0.11,2
10,1,1,100,1.072,1.1159,0.16,2
10,2,2,100,0.809,1.9324,0.16,1
10,2,2,100,1.219,1.0828,0.38328,2
10,1,2,100,1.187,2.2495,0.11,1
10,2,2,100,2.175,1.0158,0.16,1
10,2,2,100,1.182,1.5324,0.16,2
10,2,2,100,1.009,1.0487,0.13351,2
10,1,2,86,1.941,5.9016,0.11,2
10,2,2,100,1.076,1.2663,0.16,2
10,2,NaN,NaN,NaN,NaN,0.73497,2
10,2,1,100,2.342,1.7325,0.16,1
10,1,NaN,NaN,NaN,NaN,0.21,2
10,2,2,100,1.104,1.3662,0.21,2
10,2,2,100,1.107,2,0.21,2
10,1,NaN,NaN,NaN,NaN,0.16,1
10,2,1,100,0.962,1.4661,0.16,2
10,2,NaN,NaN,NaN,NaN,0.32013,2
10,1,NaN,NaN,NaN,NaN,0.21,1
10,1,NaN,NaN,NaN,NaN,0.21,2
10,1,1,100,2.932,1.0995,0.21,2
10,2,2,100,1.285,1.4998,0.21,1
10,2,2,100,1.645,1.3996,0.16,1
10,2,NaN,NaN,NaN,NaN,0.16,1
10,2,2,100,0.889,1.3324,0.16,2
10,1,1,15,2.069,8.4863,0.11,1
10,2,2,73,1.133,5.4682,0.11,1
10,2,2,40,1.228,4.8174,0.06,1
10,2,1,66,4.047,5.5847,0.06,2
10,1,1,100,1.557,1.2162,0.11,1
10,1,2,75,3.272,4.317,0.11,1
10,1,1,100,3.117,1.5991,0.16,1
10,1,2,0,3.385,1.4489,0.16,1
10,2,NaN,NaN,NaN,NaN,0.21,2
10,1,2,100,1.44,1.0487,0.21,2
10,2,2,100,0.985,2.4001,0.26,1
10,2,2,100,1.047,3.0167,0.26,1
10,2,2,100,1.148,1.3823,0.42138,2
10,2,2,100,1.28,1.6831,0.21,2
10,1,1,100,1.523,1.1996,0.16,1
10,1,NaN,NaN,NaN,NaN,0.16,2
10,2,1,100,1.066,1.1996,0.16,1
10,1,2,100,1.426,1.1987,0.21,1
11,1,NaN,NaN,NaN,NaN,0.51,2
11,1,NaN,NaN,NaN,NaN,0.51,1
11,2,NaN,NaN,NaN,NaN,4.8016,2
11,1,1,92,5.64,3.1661,0.51,2
11,1,NaN,NaN,NaN,NaN,0.51,1
11,1,NaN,NaN,NaN,NaN,0.51,1
11,2,NaN,NaN,NaN,NaN,0.51,1
11,2,2,93,1.862,1.8659,0.56,2
11,1,NaN,NaN,NaN,NaN,0.56,1
11,2,2,79,1.642,1.2655,0.56,2
11,1,NaN,NaN,NaN,NaN,0.51,2
11,1,1,70,7.709,2.0998,0.51,1
11,1,2,99,2.574,3.5829,0.51,2
11,1,NaN,NaN,NaN,NaN,0.56,2
11,1,NaN,NaN,NaN,NaN,0.56,1
11,2,2,88,1.89,2.0331,0.56,1
11,1,NaN,NaN,NaN,NaN,0.56,2
11,1,1,95,1.582,4.1667,0.56,1
11,2,2,87,2.257,4.484,0.51,2
11,2,2,75,3.469,2.5324,0.51,1
11,1,2,88,1.607,2.3831,0.46,2
11,2,2,73,2.855,1.5159,0.51,2
11,2,2,100,1.887,3.5999,0.51,2
11,2,2,92,3.64,1.9825,0.46,1
11,2,2,59,3.468,2.7835,0.46,1
11,1,2,55,3.401,1.8162,0.41,2
11,1,2,78,5.134,1.3326,0.46,1
11,1,1,60,6.091,2.4326,0.51,2
11,2,1,96,2.951,2.6502,0.51,1
11,1,NaN,NaN,NaN,NaN,0.56,2
11,2,2,70,4.882,1.6989,0.56,1
11,1,1,87,5.671,2.5165,0.56,2
11,1,1,67,2.952,4.2838,0.51,1
11,2,2,78,1.724,1.282,0.51,2
11,2,2,80,1.555,1.4654,0.46,2
11,1,1,83,2.706,1.0993,0.46,2
11,2,2,67,1.922,2.2325,0.41,1
11,2,2,38,3.799,3.5172,0.41,1
11,2,2,42,5.014,1.6994,0.36,1
11,1,2,95,2.64,1.7487,0.36,2
11,1,2,84,1.672,1.2655,0.41,2
11,2,2,85,2.941,4.4506,0.46,1
11,2,2,87,1.566,2.2327,0.46,2
11,1,2,80,2.6,1.4658,0.41,2
11,2,2,19,2.543,6.4354,0.46,1
11,1,2,88,8.836,1.132,0.46,2
11,2,2,87,2.14,2.5995,0.51,1
11,2,2,23,4.589,1.9494,0.51,2
11,2,NaN,NaN,NaN,NaN,6.4165,2
11,2,2,95,7.029,3.0171,4.2017,2
11,2,2,68,5.356,3.5501,0.46,1
11,2,2,76,3.643,4.8342,0.41,2
11,2,2,81,1.453,2.5333,0.41,1
11,1,NaN,NaN,NaN,NaN,0.36,1
11,2,2,92,2.036,1.8163,0.36,1
11,1,NaN,NaN,NaN,NaN,0.31,1
11,1,2,100,1.636,2.1492,0.31,1
11,1,1,76,2.468,2.8832,0.36,1
11,2,2,87,2.18,3.3504,0.36,1
11,2,2,95,1.724,1.8325,0.31,1
11,2,NaN,NaN,NaN,NaN,5.2397,2
11,2,2,100,1.284,1.6827,0.31,1
11,2,2,100,1.571,2.9831,3.9471,2
11,2,NaN,NaN,NaN,NaN,5.2062,2
11,2,2,84,1.371,4.6009,0.26,2
11,2,2,90,1.134,2.7332,0.21,1
11,2,2,94,1.348,2.2831,0.21,2
11,2,2,93,1.832,1.3322,0.16,1
11,2,NaN,NaN,NaN,NaN,6.2721,2
11,2,NaN,NaN,NaN,NaN,0.16,1
11,2,NaN,NaN,NaN,NaN,5.6569,2
11,2,2,100,1.225,2.1826,4.5145,2
11,1,2,95,2.393,2.2992,0.11,2
11,2,2,95,2.4,0.99931,5.2046,2
11,2,NaN,NaN,NaN,NaN,0.16,1
11,1,2,0,5.325,5.7014,0.16,2
11,1,2,16,4.056,2.1324,0.21,1
11,2,NaN,NaN,NaN,NaN,5.9438,2
11,1,1,100,1.692,2.9835,0.26,1
11,1,NaN,NaN,NaN,NaN,0.26,1
11,1,NaN,NaN,NaN,NaN,0.26,2
11,2,2,89,4.099,3.0162,0.21,2
11,1,2,93,2.403,1.0323,0.21,1
11,1,1,100,5.16,2.583,0.26,1
11,2,2,100,0.568,2.4159,0.26,1
11,2,2,90,2.351,2.0827,0.21,2
11,1,2,87,2.353,2.2992,0.21,1
11,2,2,86,1.894,1.0322,0.26,2
11,1,2,82,2.211,1.6989,0.26,2
11,1,1,100,2.303,1.6993,0.31,2
11,1,NaN,NaN,NaN,NaN,0.31,1
11,2,2,14,4.399,2.9665,0.36,1
11,2,2,87,1.277,4.167,0.36,2
11,1,2,100,1.996,1.5495,0.31,1
11,1,1,97,4.148,2.7662,0.36,2
11,1,1,87,2.75,1.9825,0.36,2
11,2,NaN,NaN,NaN,NaN,0.31,2
11,2,2,100,5.374,3.0172,0.31,1
11,2,2,100,7.919,2.5829,0.31,2
11,1,2,100,8.441,2.0489,0.26,2
11,2,NaN,NaN,NaN,NaN,0.31,1
11,2,NaN,NaN,NaN,NaN,0.36,2
11,2,NaN,NaN,NaN,NaN,0.41,1
11,1,2,100,1.199,2.2659,0.41,1
11,2,2,100,1.49,1.5827,0.46,1
11,2,NaN,NaN,NaN,NaN,0.46,2
11,1,NaN,NaN,NaN,NaN,0.51,1
11,2,2,83,3.087,2.1328,0.51,1
11,1,1,100,4.045,1.516,0.51,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,1,1,99,3.526,1.3158,0.46,1
11,1,NaN,NaN,NaN,NaN,0.46,2
11,1,1,0,3.708,2.8161,0.46,2
11,1,NaN,NaN,NaN,NaN,0.41,1
11,2,2,0,1.614,3.1333,0.41,1
11,2,2,80,2.384,1.8655,0.41,2
11,1,NaN,NaN,NaN,NaN,0.36,1
11,2,2,100,2.666,1.2494,0.36,1
11,2,2,13,8.734,2.1329,0.36,1
11,2,2,100,1.552,1.3154,0.31,1
11,2,2,100,2.058,1.5478,0.31,2
11,1,1,100,3.242,2.5658,0.26,2
11,1,2,67,14.373,5.518,0.26,1
11,1,2,75,2.572,2.333,0.31,1
11,2,NaN,NaN,NaN,NaN,0.36,1
11,1,1,0,4.899,1.5659,0.41,1
11,1,NaN,NaN,NaN,NaN,0.41,1
11,2,1,100,4.868,2.0664,0.41,2
11,2,2,100,3.559,1.2161,0.46,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,1,2,80,2.522,1.7493,0.46,1
11,2,2,100,1.398,2.0665,0.51,2
11,1,NaN,NaN,NaN,NaN,0.51,2
11,2,NaN,NaN,NaN,NaN,0.51,2
11,2,2,100,1.85,1.2321,0.51,1
11,2,NaN,NaN,NaN,NaN,0.46,2
11,1,1,100,1.277,1.1159,0.51,2
11,2,2,100,1.829,1.3494,0.51,1
11,2,NaN,NaN,NaN,NaN,0.46,1
11,1,2,100,2.764,1.7826,0.46,1
11,2,2,4,1.728,3.1665,0.51,1
11,1,1,3,0.244,1.4994,0.51,1
11,1,NaN,NaN,NaN,NaN,0.46,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,2,1,18,5.942,2.5668,0.46,1
11,2,2,77,1.784,1.2495,0.51,1
11,2,2,22,2.37,2.1996,0.51,1
11,1,1,35,0.123,3.1497,0.46,2
11,1,NaN,NaN,NaN,NaN,0.46,1
11,1,NaN,NaN,NaN,NaN,0.51,2
11,1,1,79,2.049,3.7002,0.51,1
11,2,2,90,3.517,3.6501,0.51,1
11,1,2,100,0.998,1.5664,0.46,2
11,1,NaN,NaN,NaN,NaN,0.51,2
11,2,2,92,1.554,3.3834,0.51,2
11,1,NaN,NaN,NaN,NaN,0.51,1
11,1,NaN,NaN,NaN,NaN,0.51,2
11,1,1,100,3.275,2.7827,0.51,1
11,1,1,100,6.065,1.7156,0.46,1
11,1,2,100,4.12,1.1653,0.46,1
11,1,NaN,NaN,NaN,NaN,0.51,2
11,2,NaN,NaN,NaN,NaN,0.51,2
11,1,NaN,NaN,NaN,NaN,0.51,2
11,1,1,43,1.553,3.3169,0.51,2
11,2,2,92,1.451,1.7322,0.51,1
11,1,NaN,NaN,NaN,NaN,0.46,2
11,2,2,100,1.097,1.3324,0.46,2
11,2,2,94,0.848,1.4991,0.46,2
11,2,2,56,1.43,0.88231,0.41,2
11,1,2,100,4.141,1.2659,0.41,2
11,1,2,0,2.284,1.699,0.46,2
11,1,1,63,1.007,1.6657,0.51,2
11,2,2,100,1.292,2.7499,0.51,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,2,NaN,NaN,NaN,NaN,0.46,2
11,2,2,100,1.389,2.0331,0.46,2
11,2,2,87,5.494,2.5836,0.46,2
11,2,2,100,1.506,1.1491,0.41,1
11,1,2,50,6.658,1.5163,0.41,1
11,2,2,100,1.302,1.3993,0.46,1
11,2,2,81,1.322,1.3493,0.46,2
11,2,2,95,1.333,2.5828,0.41,2
11,2,2,100,1.831,1.2825,0.41,1
11,2,2,73,2.522,1.4159,0.36,1
11,2,2,73,2.104,1.9664,0.36,1
11,2,2,62,1.197,1.4158,0.31,1
11,2,2,66,1.934,3.4,0.31,1
11,1,2,42,1.327,1.6823,0.26,1
11,1,1,99,1.229,1.3822,0.31,1
11,1,2,86,1.08,1.2822,0.31,2
11,2,2,88,7.057,3.7172,0.36,1
11,2,2,25,4.823,1.9823,0.36,2
11,1,2,78,1.078,1.5993,0.31,1
11,2,2,85,0.999,1.2824,0.36,2
11,1,2,93,1.214,1.1327,0.36,1
11,2,2,100,2.974,1.8657,0.41,1
11,1,NaN,NaN,NaN,NaN,0.41,2
11,1,2,63,1.57,2.3994,0.41,1
11,1,NaN,NaN,NaN,NaN,0.46,2
11,2,2,23,6.263,2.8167,0.46,1
11,2,2,80,1.24,1.6161,0.46,2
11,1,2,68,1.942,3.5667,0.41,1
11,2,2,100,0.978,1.1325,0.46,2
11,2,2,71,4.593,3.7501,0.46,1
11,2,2,95,1.561,2.1166,0.41,1
11,2,2,100,2.136,1.4158,3.5041,2
11,1,1,88,4.22,5.0346,0.36,2
11,2,2,83,1.136,1.1659,0.36,2
11,2,2,88,3.25,1.9497,0.31,1
11,1,2,33,5.959,2.2667,0.31,2
11,1,1,83,1.455,2.6999,0.36,1
11,1,2,70,1.439,1.7997,0.36,1
11,1,2,89,2.094,1.3161,0.41,1
11,2,2,87,1.242,1.1496,0.46,2
11,2,2,100,1.567,1.2993,0.46,1
11,1,2,54,3.132,1.9328,0.41,2
11,2,2,73,5.151,3.0664,3.4719,2
11,1,NaN,NaN,NaN,NaN,0.46,2
11,2,2,98,1.914,1.5156,0.46,1
11,1,1,100,3.217,1.2822,0.41,1
11,2,2,74,1.466,1.3493,0.41,1
11,2,2,88,3.329,1.6158,0.36,2
11,2,2,12,12.147,2.2998,0.36,1
11,2,2,100,1.423,1.082,0.31,1
11,1,NaN,NaN,NaN,NaN,0.31,2
11,2,2,100,1.213,2.099,0.36,2
11,1,1,82,3.543,1.3823,0.36,1
11,2,2,59,3.561,1.8159,0.31,2
11,1,NaN,NaN,NaN,NaN,0.31,1
11,2,2,100,4.684,1.7156,3.5659,2
11,2,2,100,1.693,2.4332,0.26,2
11,1,NaN,NaN,NaN,NaN,0.26,1
11,2,2,73,5.247,1.7329,0.26,1
11,1,1,68,3.336,2.9831,0.21,1
11,2,2,100,2.224,1.5994,0.21,1
11,2,2,87,2.181,2.2833,0.16,1
11,1,1,100,2.198,1.7495,0.16,1
11,1,2,6,8.301,3.9663,0.11,1
11,2,2,15,10.152,3.1668,0.16,1
11,1,2,14,1.158,1.7491,0.16,1
11,2,2,1,9.409,1.416,0.21,1
11,1,2,0,2.182,4.1005,0.21,2
11,1,2,5,14.005,1.733,0.26,1
11,2,2,44,2.017,2.316,0.31,2
11,2,2,93,1.936,1.5161,3.6508,2
11,2,2,63,2.923,1.4828,0.26,1
11,2,2,44,1.582,2.4166,0.26,2
11,2,2,14,2.01,1.8659,0.21,1
11,2,NaN,NaN,NaN,NaN,3.7568,2
11,2,NaN,NaN,NaN,NaN,0.26,1
11,2,2,10,1.336,2.2997,3.1388,2
11,2,2,13,1.158,1.949,0.26,1
11,2,2,65,1.632,1.1323,3.1716,2
11,2,2,100,1.496,1.5162,3.198,2
11,2,2,92,1.464,1.2654,3.8828,2
11,1,1,98,2.503,1.7325,0.16,2
11,2,2,1,7.526,5.5183,0.11,1
11,2,2,100,1.905,1.3659,3.4519,2
11,2,2,100,1.068,1.1658,3.6453,2
11,2,2,100,1.365,1.2326,4.0598,2
11,2,NaN,NaN,NaN,NaN,0.01,1
11,2,2,0,4.457,1.9658,0.06,1
11,2,2,95,1.277,1.1819,3.8789,2
11,2,2,95,1.162,1.0829,3.5897,2
11,2,1,5,3.833,2.2662,0.01,1
11,2,2,18,2.591,1.4823,0.06,1
11,2,NaN,NaN,NaN,NaN,4.289,2
11,2,2,3,2.484,1.8498,0.06,1
11,2,2,100,2.639,1.2829,3.6984,2
11,2,2,100,1.373,1.3162,3.886,2
11,1,2,0,2.227,1.6331,0.01,1
11,2,NaN,NaN,NaN,NaN,3.8428,2
11,2,2,93,1.482,1.1327,3.5885,2
11,1,2,0,1.182,1.6656,0.01,1
11,1,2,0,1.874,1.349,0.06,1
11,2,2,100,1.4,1.2161,3.865,2
11,1,2,78,2.521,1.5328,0.11,2
11,1,1,24,1.27,4.9013,0.16,2
11,2,2,87,1.146,1.7666,4.4133,2
11,1,2,100,1.753,1.2162,0.11,1
11,2,2,100,3.793,2.6163,4.088,2
11,2,2,97,1.583,1.1823,4.3207,2
11,1,2,4,3.148,3.2006,0.11,1
11,2,2,79,2.058,1.8832,0.16,1
11,2,2,75,1.262,4.4508,0.16,1
11,1,2,6,4.991,2.0833,0.11,1
11,2,2,0,1.944,2.3834,0.16,1
11,1,2,5,1.648,3.1501,0.16,1
11,1,2,11,1.429,2.8497,0.21,2
11,2,NaN,NaN,NaN,NaN,5.2463,2
11,2,NaN,NaN,NaN,NaN,5.4677,2
11,2,NaN,NaN,NaN,NaN,5.1979,2
11,1,2,88,2.838,1.4663,0.26,1
11,2,2,59,1.742,2.3167,0.31,1
11,2,1,88,1.204,3.0996,0.31,1
11,1,1,49,3.182,1.9327,0.36,1
11,2,2,79,1.075,1.4663,0.36,2
11,1,NaN,NaN,NaN,NaN,0.31,1
11,1,2,54,2.549,3.7341,0.31,1
11,1,1,84,3.007,4.0001,0.36,1
11,2,2,25,1.853,1.9997,0.36,2
11,2,2,100,1.229,1.6825,0.31,1
11,2,2,72,1.404,1.3324,0.31,1
11,2,2,83,1.802,1.2488,0.26,1
11,1,2,100,0.919,1.2991,0.26,1
11,2,2,45,1.536,2.7996,0.31,2
11,1,2,64,1.407,1.6332,0.31,1
11,1,2,76,1.786,2.2334,0.36,2
11,2,2,76,1.712,3.5507,0.41,2
11,2,2,76,2.94,3.1999,0.41,1
11,2,1,55,5.447,5.9849,0.36,1
11,2,2,100,1.506,1.383,4.0029,2
11,2,2,78,1.196,5.9185,0.41,2
11,1,NaN,NaN,NaN,NaN,0.36,1
11,2,2,95,1.556,1.983,3.9555,2
11,2,NaN,NaN,NaN,NaN,5.5816,2
11,1,1,11,2.458,1.783,0.36,1
11,2,2,100,2.65,2.1669,3.8115,2
11,2,NaN,NaN,NaN,NaN,0.31,1
11,2,NaN,NaN,NaN,NaN,0.36,1
11,2,2,100,1.527,1.2161,0.36,1
11,2,2,93,1.262,1.3155,0.36,2
11,1,2,50,1.37,1.4996,0.31,1
11,2,2,76,1.303,1.1161,0.36,2
11,2,2,72,1.324,1.2329,2.851,2
11,2,2,84,1.265,1.6827,0.31,1
11,2,2,88,1.086,4.1334,0.31,1
11,1,1,84,1.192,1.4827,0.26,2
11,2,2,84,1.158,1.9331,0.26,1
