Subj_idx,Stimulus,Response,Confidence,RT_dec,Validity,CTOA,Cue_position
8,1,-1,0,0.791244984,I,150,1
8,1,1,1,0.721307039,V,450,-1
8,-1,-1,0,0.901017904,I,100,1
8,-1,-1,1,0.781253099,V,100,1
8,-1,-1,1,0.651142836,V,150,1
8,1,-1,0,1.240750074,V,250,-1
8,1,1,0,1.481675863,V,100,1
8,1,-1,0,1.151453018,I,850,1
8,1,1,1,0.941210985,V,250,1
8,-1,-1,1,0.63094306,V,150,-1
8,-1,-1,1,1.601644039,I,100,-1
8,1,-1,1,0.580894947,I,450,1
8,-1,-1,1,0.541098118,I,250,1
8,1,1,0,1.861648083,I,250,-1
8,-1,1,0,1.421691895,I,450,1
8,-1,-1,1,0.701263189,V,850,-1
8,1,1,1,0.63132906,V,150,1
8,1,-1,0,1.191233873,I,450,-1
8,1,1,1,0.681318998,I,250,1
8,1,-1,0,2.141885996,I,100,-1
8,-1,-1,0,0.861318827,V,450,1
8,1,1,1,1.501686096,V,450,1
8,-1,-1,1,0.621156931,V,850,1
8,1,1,0,0.931397915,I,150,-1
8,1,1,0,1.321522951,I,850,-1
8,1,-1,0,1.391541958,V,850,1
8,-1,-1,1,1.601459026,I,250,-1
8,-1,-1,1,0.591139078,I,450,-1
8,-1,-1,1,0.641297102,I,150,-1
8,1,1,1,0.770557165,I,100,1
8,1,-1,1,0.581201077,V,150,1
8,-1,-1,1,0.951228142,I,450,1
8,1,1,1,0.56119895,I,450,1
8,-1,-1,1,0.701186895,V,850,1
8,1,-1,0,1.021306992,I,850,-1
8,-1,-1,0,0.621219158,V,100,1
8,1,-1,0,2.341926813,V,850,1
8,1,1,1,0.681237936,I,100,-1
8,-1,-1,1,1.122132063,I,100,1
8,-1,-1,1,0.951200962,V,150,-1
8,-1,-1,1,0.500954866,V,150,1
8,1,-1,0,1.091387987,V,850,-1
8,-1,-1,1,1.211287975,I,250,1
8,1,1,1,0.501194954,V,100,1
8,1,1,0,1.46156311,V,450,-1
8,-1,-1,0,1.011024952,V,250,-1
8,1,-1,0,1.441493988,I,250,1
8,-1,-1,1,1.001395226,I,150,-1
8,1,1,1,0.451261997,I,250,-1
8,1,1,1,1.16155386,I,450,-1
8,-1,-1,1,0.541198969,V,450,1
8,-1,-1,1,0.601240158,V,100,-1
8,1,-1,1,0.531174898,I,150,1
8,1,-1,0,0.841420174,I,850,1
8,-1,-1,1,1.351353884,I,850,-1
8,-1,-1,1,0.541032076,V,250,1
8,-1,-1,1,0.611159086,V,450,-1
8,1,-1,1,0.641042948,V,450,1
8,1,1,1,0.651268005,V,100,-1
8,-1,-1,1,0.630907059,I,450,-1
8,1,1,1,0.591153145,V,250,-1
8,-1,-1,1,0.471033096,I,250,-1
8,-1,-1,1,0.56133604,V,850,-1
8,-1,-1,1,0.871276855,I,850,1
8,1,-1,1,0.430937052,I,150,-1
8,1,1,1,0.652528048,V,150,-1
8,1,1,1,0.45104599,V,250,1
8,-1,-1,1,0.801236153,I,150,1
8,-1,-1,1,0.571191072,I,100,-1
8,-1,-1,1,0.421015978,V,250,1
8,-1,-1,1,0.380992889,V,450,1
8,-1,-1,1,0.431088924,I,850,-1
8,-1,-1,1,0.69124794,I,150,1
8,1,-1,0,1.171391964,V,850,1
8,1,1,1,0.671221972,V,150,-1
8,1,1,1,0.471256018,I,850,-1
8,-1,1,1,0.691165209,I,100,1
8,1,1,1,0.491377115,V,250,1
8,1,1,1,0.391339064,I,100,-1
8,1,1,0,1.181607008,I,850,1
8,1,1,0,0.571218014,I,150,1
8,-1,-1,1,0.601196051,I,100,-1
8,1,1,1,0.491220951,I,450,-1
8,-1,-1,0,0.941229105,I,450,-1
8,1,1,1,0.711130142,V,450,-1
8,1,1,1,0.681169033,V,250,-1
8,-1,-1,1,1.642463207,V,150,1
8,-1,-1,1,0.76124692,I,450,1
8,1,-1,1,0.661276102,V,100,1
8,-1,1,1,0.691097975,I,150,-1
8,1,-1,0,1.261512995,V,850,-1
8,1,1,1,0.811328888,I,250,1
8,1,1,1,0.451135874,I,150,-1
8,-1,-1,1,0.671084881,V,450,-1
8,-1,1,1,0.461196184,I,250,-1
8,-1,-1,1,1.082103014,V,150,-1
8,-1,-1,1,0.611085892,V,100,-1
8,-1,-1,1,0.691221952,V,850,1
8,1,-1,0,1.301511049,I,450,1
8,-1,-1,1,0.64119792,I,250,1
8,1,-1,1,0.64095211,V,100,-1
8,-1,-1,1,0.571146011,V,250,-1
8,-1,-1,1,0.541090012,I,850,1
8,1,-1,1,0.612180948,I,100,1
8,-1,-1,1,0.891394854,V,100,1
8,1,1,1,0.891509056,V,450,1
8,1,1,1,0.391185999,V,150,1
8,-1,1,0,1.151571035,V,850,-1
8,1,1,1,2.132169008,I,250,-1
8,-1,-1,1,0.630970001,V,150,1
8,1,1,0,1.291350126,I,250,1
8,-1,-1,1,0.541178942,V,850,-1
8,-1,-1,1,0.651299,I,100,1
8,-1,1,1,1.20164299,V,100,1
8,-1,-1,0,3.422506809,V,850,1
8,-1,-1,1,1.241245031,I,850,-1
8,1,1,1,0.481219053,V,250,1
8,-1,-1,1,0.57112813,V,150,-1
8,-1,-1,1,0.641011953,I,150,1
8,-1,-1,1,0.531121016,V,450,-1
8,1,1,0,3.832690954,V,250,-1
8,-1,-1,1,0.6111238,V,250,1
8,1,-1,0,1.271504879,V,850,-1
8,-1,-1,0,0.601086855,V,100,-1
8,1,1,1,0.891443968,V,150,-1
8,1,-1,1,0.911287069,V,150,1
8,-1,-1,1,0.851275921,I,250,-1
8,-1,1,1,0.601108074,I,250,1
8,1,1,1,0.541157961,I,250,-1
8,1,-1,0,1.391599178,I,850,1
8,-1,-1,1,0.601253033,I,100,-1
8,1,1,1,0.601335049,I,450,1
8,1,1,1,0.511219978,I,850,-1
8,1,1,1,0.481184006,V,850,1
8,-1,1,1,0.79139781,I,150,-1
8,-1,-1,1,0.741136074,I,850,1
8,1,1,1,0.58118701,I,100,-1
8,1,1,1,0.721339941,I,100,1
8,1,-1,0,0.981315136,V,450,-1
8,1,1,1,0.51114583,I,450,-1
8,-1,-1,1,0.681167841,I,450,1
8,-1,1,0,0.53134203,I,450,-1
8,1,1,1,0.451275826,I,150,-1
8,-1,-1,1,0.651152849,V,450,1
8,1,1,1,0.461323977,V,100,1
8,1,1,1,0.521383047,V,450,1
8,1,1,1,0.691468,V,100,-1
8,-1,1,1,0.781228065,V,250,-1
8,1,1,1,0.971520901,I,150,1
8,-1,-1,1,0.581150055,V,450,-1
8,1,1,1,0.492383003,V,150,1
8,1,1,1,0.511275053,V,100,-1
8,1,1,1,0.541368961,I,850,1
8,-1,-1,1,0.711170912,V,450,1
8,1,1,1,0.471278906,V,250,1
8,-1,1,1,0.451374054,I,100,-1
8,1,1,1,0.421227932,V,100,1
8,1,1,1,0.541364908,I,850,-1
8,-1,1,1,0.731485128,V,150,-1
8,1,1,1,0.410951853,V,850,1
8,-1,1,1,0.631314039,V,250,1
8,1,-1,1,0.891281128,I,100,1
8,-1,1,1,0.481246948,V,100,1
8,-1,-1,1,1.861603022,V,150,1
8,1,1,1,0.681398153,I,100,-1
8,-1,-1,1,0.591215849,I,450,1
8,1,-1,1,1.211530924,I,450,1
8,1,1,1,0.611348867,I,250,-1
8,-1,-1,1,0.631092072,I,850,-1
8,1,-1,1,0.611149073,V,850,-1
8,1,1,1,0.521310806,V,150,-1
8,1,1,1,0.611240149,V,450,-1
8,-1,-1,1,0.600933075,V,850,-1
8,-1,-1,1,0.491206884,I,150,1
8,-1,-1,1,0.441009998,I,850,1
8,-1,-1,1,0.531300068,V,850,1
8,1,1,0,1.131560087,I,150,1
8,-1,-1,1,0.661457062,I,100,1
8,1,1,1,0.541301012,V,450,1
8,-1,1,1,0.501138926,I,150,-1
8,1,1,1,0.981587887,V,250,-1
8,1,-1,1,0.621190071,I,450,-1
8,-1,1,1,0.702111959,I,250,-1
8,1,1,1,0.631331921,I,250,1
8,1,-1,0,1.131376028,I,150,-1
8,-1,1,0,1.471727848,V,250,-1
8,-1,1,1,0.631315947,I,250,1
8,-1,1,1,0.731348991,I,450,-1
8,-1,-1,1,0.631301165,V,100,-1
8,-1,-1,1,0.721332073,I,100,1
8,-1,-1,1,0.501131058,I,250,1
8,-1,1,0,0.821349859,V,150,-1
8,-1,-1,1,1.321339846,I,100,-1
8,1,1,1,0.451299906,I,150,-1
8,1,1,1,0.401170015,V,150,1
8,-1,-1,1,0.711253881,I,450,1
8,-1,-1,1,0.541169882,V,100,1
8,1,1,1,0.501127005,V,100,1
8,-1,-1,0,0.93124485,I,450,-1
8,-1,-1,1,1.071225882,I,850,-1
8,1,1,1,0.611185789,V,250,-1
8,1,-1,0,1.991667986,V,850,-1
8,1,1,1,0.651269913,V,450,1
8,1,-1,1,0.821351051,V,150,-1
8,1,-1,1,0.541224003,I,100,1
8,-1,-1,0,1.111242056,V,250,-1
8,-1,-1,0,1.141389847,V,450,-1
8,-1,-1,0,0.621108055,V,150,1
8,1,1,0,1.771882057,I,850,1
8,-1,-1,0,6.174462795,I,150,-1
8,-1,-1,1,0.78125596,V,850,-1
8,-1,-1,1,0.640353918,V,850,1
8,1,-1,0,1.131272078,I,100,-1
8,1,-1,1,3.042237997,V,450,-1
8,-1,1,1,0.54122901,V,250,1
8,1,1,1,0.671012163,V,100,-1
8,1,-1,1,0.671221972,I,450,-1
8,1,1,1,0.61123991,I,250,1
8,1,1,1,0.741259098,I,150,1
8,1,1,0,1.571640015,I,250,-1
8,-1,-1,1,0.651177883,V,100,-1
8,1,-1,0,1.641656876,I,850,-1
8,1,-1,0,1.411473036,V,850,1
8,-1,-1,0,0.781131029,I,250,-1
8,1,1,1,0.701381207,I,450,1
8,1,1,1,0.551147938,V,250,1
8,-1,-1,1,0.691216946,I,150,1
8,-1,-1,1,0.581084013,V,450,1
8,-1,-1,1,0.622242928,I,850,1
8,1,1,1,0.541131973,V,100,1
8,1,1,1,0.53116107,V,450,1
8,-1,1,0,1.10157299,I,450,-1
8,-1,-1,1,0.79121995,V,100,-1
8,1,1,0,0.78144002,V,150,1
8,1,-1,0,1.061275005,V,850,-1
8,-1,-1,1,1.091286898,I,150,1
8,-1,-1,0,1.811662912,V,850,-1
8,-1,-1,1,0.621011972,I,850,1
8,-1,-1,1,0.781191111,V,150,1
8,1,-1,0,1.421447039,V,250,-1
8,-1,-1,1,0.831233978,I,250,1
8,-1,-1,1,0.491114855,V,450,-1
8,-1,-1,1,0.401151896,V,150,-1
8,1,1,1,0.611222982,V,850,1
8,1,1,1,0.431107044,I,250,-1
8,-1,-1,1,0.571228981,I,450,1
8,1,1,0,1.011440039,V,150,-1
8,1,-1,0,1.241496086,I,450,1
8,-1,-1,1,0.601232052,I,100,1
8,-1,-1,1,0.661318064,V,450,1
8,1,-1,1,0.521921158,V,100,-1
8,1,1,1,0.57115984,I,850,-1
8,1,1,1,0.531278133,I,100,-1
8,-1,1,1,0.440979958,I,150,-1
8,1,-1,1,0.781132936,V,450,-1
8,-1,-1,1,0.541133165,V,250,1
8,-1,-1,1,0.461007118,V,100,1
8,-1,-1,1,0.71134901,V,850,1
8,1,-1,1,0.70044899,I,450,-1
8,-1,-1,1,0.591268063,V,250,-1
8,-1,-1,1,0.441075802,I,100,-1
8,-1,-1,1,0.491004944,I,850,-1
8,1,1,1,0.601274967,I,250,1
8,1,1,1,0.641293049,I,150,1
8,1,1,1,0.441084862,V,250,1
8,1,1,1,0.411298037,I,150,-1
8,-1,1,0,0.471184015,I,250,-1
8,1,-1,0,1.581429005,I,850,1
8,1,1,1,0.861287117,I,100,1
8,-1,-1,1,0.65109992,I,250,-1
8,1,1,0,1.291656017,I,150,-1
8,1,-1,1,0.54106307,V,100,1
8,1,1,0,1.061469078,I,250,1
8,1,1,1,0.761354923,I,100,-1
8,1,-1,0,1.041280985,V,850,1
8,1,1,0,1.091492891,V,450,-1
8,-1,-1,1,0.901256084,V,150,-1
8,-1,-1,1,0.56098485,V,450,1
8,1,1,0,1.101393938,V,150,-1
8,-1,-1,1,0.661208153,I,100,1
8,-1,-1,0,2.481857061,V,100,-1
8,-1,-1,1,0.721140146,I,850,-1
8,-1,-1,1,0.671272039,V,250,1
8,-1,-1,1,1.221537113,V,250,-1
8,1,-1,0,0.950451136,V,100,-1
8,-1,1,1,1.081437111,V,150,1
8,1,-1,1,0.621095896,I,100,1
8,-1,-1,0,1.621642113,I,150,-1
8,1,1,1,0.570441961,I,250,-1
8,-1,-1,0,0.981184959,I,850,1
8,-1,-1,0,0.89132905,I,100,-1
8,1,1,1,0.731457949,V,450,1
8,-1,-1,1,0.671364069,V,450,-1
8,-1,-1,1,0.491208076,I,150,1
8,-1,1,1,0.511306047,I,450,-1
8,1,1,1,0.851388931,V,250,1
8,1,-1,1,0.631130934,I,150,1
8,1,1,1,0.561289072,I,450,-1
8,1,1,1,0.531108856,I,850,-1
8,1,1,0,1.151331902,V,850,-1
8,1,1,0,2.061844826,I,850,1
8,-1,-1,1,0.571022034,I,250,1
8,-1,-1,1,0.841449976,I,450,1
8,1,-1,0,0.621211767,V,150,1
8,1,1,1,0.601298094,V,250,-1
8,-1,-1,1,0.701222897,V,850,-1
8,-1,-1,1,0.861283064,V,100,1
8,1,1,1,0.62127614,I,450,1
8,-1,-1,1,0.571301937,V,850,1
8,-1,-1,1,0.481335163,V,100,1
8,1,1,1,0.791150808,V,850,-1
8,1,1,1,0.581359863,I,250,-1
8,-1,-1,1,1.041436195,V,250,1
8,1,1,1,0.441332102,V,250,1
8,-1,-1,1,0.460988045,I,250,-1
8,1,1,1,0.791423082,I,450,1
8,1,1,0,1.231641054,I,150,1
8,-1,-1,1,1.031425953,V,450,1
8,-1,-1,1,0.831167936,V,450,-1
8,1,-1,1,0.751435041,I,850,-1
8,1,-1,1,0.561043024,I,100,-1
8,1,1,1,1.571455002,V,100,-1
8,1,1,1,0.811343193,V,850,1
8,1,1,1,0.671343088,I,250,1
8,-1,-1,1,1.001486063,I,850,-1
8,-1,-1,1,0.621088982,I,450,1
8,-1,-1,1,0.501137972,V,850,1
8,1,-1,1,0.751349926,I,100,1
8,1,-1,1,1.291499853,V,150,-1
8,-1,-1,0,1.481528044,I,100,1
8,1,1,1,0.661201,I,850,1
8,-1,1,1,0.721260071,V,150,1
8,-1,-1,1,0.611140966,V,850,-1
8,-1,1,1,0.671300173,V,150,-1
8,-1,-1,1,0.561131954,I,450,-1
8,-1,-1,1,0.471088886,I,100,-1
8,-1,-1,1,0.751125097,I,250,1
8,-1,-1,1,0.511018991,I,850,1
8,-1,-1,1,0.531156063,V,250,-1
8,-1,-1,1,0.661175013,I,150,-1
8,1,1,1,0.621287107,I,150,-1
8,1,-1,1,0.591207027,V,450,-1
8,1,1,1,0.541132927,I,450,-1
8,-1,-1,1,0.601173162,I,150,1
8,1,1,1,0.471287966,V,150,1
8,-1,-1,1,0.611241102,V,100,-1
8,1,1,1,0.501374006,V,450,1
8,1,1,1,0.721321821,V,250,-1
8,1,1,1,0.491066933,V,100,1
8,1,-1,1,0.530879021,I,150,1
8,1,-1,0,1.001314163,V,850,-1
8,1,-1,0,0.981104136,V,250,-1
8,-1,-1,0,0.571160078,V,100,-1
8,1,1,1,0.591285944,I,450,-1
8,1,1,1,0.751379967,I,850,1
8,1,1,1,0.451241016,V,150,1
8,-1,-1,0,0.881370068,I,100,1
8,1,1,1,0.481336117,I,250,-1
8,-1,1,1,0.601383209,I,150,-1
8,1,1,1,0.861451864,V,450,-1
8,-1,-1,1,1.091435909,V,250,-1
8,1,1,1,0.561266899,I,850,-1
8,-1,-1,1,1.00135088,I,100,-1
8,1,1,1,0.591336966,V,450,1
8,1,1,1,0.671144962,V,150,-1
8,1,1,1,0.411164045,V,250,1
8,-1,-1,1,0.581039906,I,850,-1
8,-1,-1,1,0.651174068,I,450,1
8,-1,-1,1,0.421101093,V,250,1
8,1,-1,1,0.621330976,I,150,-1
8,-1,1,0,1.261492014,V,850,1
8,-1,-1,1,0.521149158,V,450,-1
8,-1,1,1,0.741163969,V,450,1
8,-1,-1,1,0.491016865,I,150,1
8,1,1,1,0.681426048,V,850,1
8,1,1,1,0.621399164,I,250,1
8,-1,-1,0,1.021361113,V,850,-1
8,-1,-1,0,1.001311064,I,250,-1
8,-1,1,1,0.661393881,V,150,-1
8,1,-1,0,1.681704044,I,450,1
8,1,1,1,0.571397066,V,100,1
8,-1,-1,1,0.581182957,I,450,-1
8,-1,-1,1,0.641104937,I,250,1
8,1,1,1,0.631289959,I,100,-1
8,-1,-1,1,0.551056862,V,150,1
8,1,1,1,0.711295843,I,100,1
8,-1,-1,1,0.621160984,V,100,1
8,-1,-1,1,0.741147041,I,850,1
8,1,-1,0,4.402832031,V,100,-1
8,1,1,1,0.801354885,V,100,-1
8,1,1,1,0.511249781,V,250,-1
8,1,1,1,0.491125822,I,850,1
8,1,1,1,0.401100159,I,250,1
8,-1,1,1,0.661319971,V,850,1
8,1,1,1,0.471249819,V,250,1
8,1,1,1,0.671415091,I,100,1
8,-1,1,0,1.431581974,V,450,1
8,-1,1,1,0.481351137,V,100,1
8,1,1,1,0.572637081,I,850,-1
8,1,1,1,0.721269131,V,450,-1
8,-1,1,1,0.561261892,I,150,-1
8,-1,1,1,0.4513731,I,250,-1
8,1,1,1,0.501271009,I,100,-1
8,1,1,1,0.541281223,I,250,-1
8,-1,-1,1,0.631093979,I,250,1
8,-1,-1,1,0.551211834,I,850,1
8,1,1,1,0.681597948,V,850,1
8,-1,-1,0,1.071440935,V,450,-1
8,1,1,1,0.451231003,V,450,1
8,1,1,1,0.531257153,I,450,-1
8,-1,1,1,0.461156845,V,250,1
8,-1,1,1,0.621327877,I,450,-1
8,-1,-1,0,1.961797953,V,150,-1
8,-1,-1,0,0.671201944,V,150,1
8,-1,1,1,0.941404104,I,450,1
8,-1,1,1,0.551246881,I,100,1
8,1,1,1,0.651381016,V,850,-1
8,-1,-1,0,1.271394014,V,850,-1
8,1,1,1,0.511284113,V,100,1
8,1,1,1,0.621320963,I,450,1
8,-1,1,1,0.511187077,I,150,1
8,-1,-1,1,0.661298037,I,850,-1
8,1,1,1,0.481271029,V,150,-1
8,-1,1,1,0.461212158,V,250,-1
8,1,1,1,0.421326876,V,150,1
8,1,1,1,0.50118494,I,150,-1
8,1,-1,1,0.801159859,I,150,1
8,-1,1,1,0.80138588,I,100,-1
8,-1,1,1,0.391243935,V,100,-1
8,-1,-1,0,1.271382093,I,850,-1
8,-1,1,1,0.381105185,I,250,-1
8,-1,-1,0,0.911123991,I,850,1
8,-1,-1,0,0.580466986,I,250,1
8,-1,-1,1,0.701281071,V,100,1
8,1,1,1,0.60122323,V,100,-1
8,1,1,1,0.591376066,V,450,-1
8,-1,1,1,0.651187897,I,150,1
8,1,1,1,0.451020956,V,250,-1
8,-1,-1,0,1.091485023,V,850,-1
8,-1,-1,1,0.79106307,V,250,1
8,1,1,1,0.561167002,V,850,1
8,1,1,1,0.46113801,V,150,-1
8,1,1,1,0.391141891,V,250,1
8,1,1,1,0.731476068,I,150,-1
8,-1,1,1,0.551246166,V,250,-1
8,1,1,1,0.351233006,V,100,1
8,1,1,1,0.601183891,V,850,-1
8,-1,1,1,0.601330042,I,150,-1
8,-1,1,1,0.55132103,V,150,1
8,1,1,1,0.711223841,I,250,1
8,1,1,1,0.451144934,I,850,-1
8,1,1,1,0.611469984,I,850,1
8,-1,1,1,0.601046085,I,450,1
8,-1,1,1,0.521034002,V,450,-1
8,1,-1,0,2.041880846,V,450,1
8,1,1,1,0.681081057,I,100,-1
8,-1,1,1,0.76137805,V,450,1
8,-1,1,1,0.701299906,V,150,-1
8,1,1,1,0.501210928,I,450,-1
8,-1,-1,0,0.851274014,V,850,1
8,-1,-1,1,0.931116104,I,450,-1
8,1,1,1,0.68126297,I,100,1
8,1,1,1,0.491263151,I,150,1
8,-1,-1,1,0.721427917,V,100,-1
8,1,-1,1,0.651327133,I,450,1
8,-1,1,1,0.651266098,I,100,-1
8,1,1,1,0.461321831,I,250,-1
8,-1,-1,1,0.72111392,I,100,1
8,1,1,1,0.391199112,V,150,1
9,-1,1,0,1.461734056,V,450,-1
9,1,1,1,1.011467934,V,250,1
9,-1,-1,0,1.201431036,I,450,-1
9,-1,-1,0,1.231305838,I,250,-1
9,1,1,1,1.05142808,V,850,-1
9,-1,1,0,1.041413069,V,150,-1
9,1,1,0,1.131617785,I,450,1
9,1,-1,0,1.751729965,I,250,-1
9,-1,-1,1,1.061362028,V,150,1
9,-1,-1,0,1.661514044,V,250,1
9,1,1,1,0.771336079,V,100,1
9,1,1,0,1.441470861,I,100,1
9,1,1,0,1.141594172,I,250,1
9,-1,-1,0,1.421257019,V,100,-1
9,1,1,1,1.511620998,V,450,-1
9,-1,-1,0,1.251216888,I,100,-1
9,1,1,1,1.041462898,V,450,1
9,-1,-1,0,1.201525927,I,150,-1
9,1,-1,0,1.271481991,V,150,-1
9,1,1,0,1.331686974,I,850,1
9,1,1,0,1.181512117,I,100,-1
9,-1,1,1,1.351632118,I,850,1
9,1,-1,0,2.331902027,I,150,-1
9,1,1,1,0.861315966,V,100,-1
9,-1,-1,0,2.852013826,I,850,-1
9,1,1,0,1.141474009,V,150,1
9,1,1,0,0.781540871,I,450,-1
9,-1,-1,0,2.061758995,V,450,1
9,-1,-1,0,0.85131979,V,250,-1
9,-1,-1,0,1.751502991,V,850,1
9,-1,-1,0,0.841217041,I,250,1
9,-1,-1,0,1.011385918,V,850,-1
9,-1,-1,0,1.841665983,I,150,1
9,-1,-1,0,0.93128109,V,100,1
9,1,1,1,1.131469011,I,850,-1
9,1,-1,0,3.202349186,V,250,-1
9,-1,-1,0,2.41197896,I,100,1
9,1,-1,0,1.421420813,I,150,1
9,-1,1,0,1.331701994,I,450,1
9,1,1,0,1.181528091,V,850,1
9,1,-1,0,1.541454077,V,450,-1
9,-1,1,0,1.321788073,V,450,-1
9,1,1,0,0.981521845,V,250,1
9,1,-1,0,2.191905022,V,150,1
9,-1,-1,0,2.011788845,I,450,1
9,-1,-1,0,1.10138607,V,150,-1
9,1,1,0,3.422600031,I,100,-1
9,1,1,1,1.12147212,I,250,-1
9,1,-1,0,2.401797056,I,450,1
9,-1,-1,0,2.461953163,V,150,1
9,1,1,0,1.131474018,V,100,1
9,1,-1,0,2.902220011,I,150,-1
9,-1,-1,1,2.101718187,V,450,1
9,-1,-1,1,1.121529102,I,850,1
9,-1,-1,0,1.771609068,I,100,-1
9,1,1,1,1.201587915,V,450,1
9,-1,-1,1,1.121284008,V,850,1
9,-1,-1,1,0.951390982,I,100,1
9,1,-1,0,1.711464882,V,250,-1
9,1,1,0,1.451409101,I,100,1
9,1,1,0,0.781363964,I,850,1
9,-1,-1,0,0.991353989,V,100,1
9,-1,-1,0,1.12146306,I,150,1
9,1,1,0,2.411999941,I,150,1
9,-1,-1,0,1.321525812,V,100,-1
9,-1,1,0,1.261551857,I,850,-1
9,1,1,1,0.78133297,I,850,-1
9,1,1,1,0.761368036,V,850,1
9,-1,1,1,0.841466904,I,250,-1
9,1,1,1,0.851430893,I,450,-1
9,-1,-1,1,0.981520891,V,250,-1
9,-1,-1,1,0.741081953,I,250,1
9,-1,-1,1,0.811226845,V,850,-1
9,-1,-1,0,1.941642046,I,450,-1
9,1,1,0,1.27145195,V,850,-1
9,-1,-1,1,1.141381025,I,150,-1
9,1,1,1,0.661242962,V,100,-1
9,1,1,0,1.451522112,V,150,-1
9,-1,1,0,1.781967878,V,250,1
9,1,1,0,0.881178141,I,250,1
9,-1,-1,0,1.061228037,I,450,-1
9,1,1,1,1.081532001,V,150,-1
9,-1,-1,1,0.851251841,V,850,1
9,-1,-1,1,0.911237001,I,100,1
9,1,1,0,1.891831875,I,250,1
9,-1,-1,1,0.88124609,I,250,-1
9,1,1,1,0.801375151,I,850,1
9,-1,-1,1,0.76116395,V,250,1
9,-1,-1,0,1.891660929,V,100,1
9,-1,-1,0,1.031388998,I,150,1
9,-1,1,0,2.051842928,I,250,1
9,-1,-1,1,0.821357012,I,150,-1
9,-1,1,1,1.051490068,V,850,-1
9,-1,-1,0,2.031834841,V,450,-1
9,1,1,0,0.961400986,I,100,1
9,-1,-1,0,0.901285887,I,450,1
9,1,1,0,0.971317053,I,450,1
9,-1,-1,1,1.211380005,V,150,1
9,1,-1,0,1.941673994,V,100,-1
9,1,-1,0,2.151821852,V,250,1
9,1,1,0,1.181467056,I,100,-1
9,1,1,0,1.981859207,I,150,1
9,-1,-1,1,0.951275826,I,850,-1
9,-1,-1,0,1.780906916,I,100,-1
9,1,1,0,0.691334009,V,450,1
9,-1,-1,0,1.771626949,V,150,-1
9,1,1,1,0.801367044,I,150,-1
9,1,1,1,2.25174284,V,250,-1
9,1,1,1,0.721295834,V,150,1
9,1,-1,1,1.101428032,V,450,-1
9,1,1,1,0.751340866,V,100,1
9,1,1,1,1.451720953,I,850,-1
9,1,1,1,0.71124506,I,450,-1
9,-1,-1,0,0.901324034,V,450,1
9,1,1,1,0.641155958,I,250,-1
9,1,-1,0,1.33138895,V,850,-1
9,-1,-1,0,1.511422873,I,850,1
9,-1,-1,0,1.141186953,V,100,-1
9,1,1,1,0.791388988,V,850,1
9,-1,-1,0,1.051312923,V,250,-1
9,1,1,1,0.741503954,I,450,-1
9,-1,-1,1,0.801132917,I,150,1
9,-1,-1,0,0.89131403,I,850,1
9,1,1,1,0.691447973,I,850,-1
9,1,1,1,0.68133688,I,100,-1
9,1,1,1,0.631358147,V,850,1
9,-1,-1,1,0.761322975,V,250,1
9,1,1,1,0.631386042,V,450,1
9,-1,-1,0,0.991350889,V,100,-1
9,-1,-1,0,1.021456003,V,150,1
9,-1,1,1,0.751068115,I,100,-1
9,-1,-1,0,1.16130805,I,150,-1
9,-1,-1,0,0.891284943,I,850,-1
9,1,1,1,0.601411104,V,150,1
9,-1,-1,0,0.641183138,I,450,-1
9,1,1,0,1.381841898,I,850,1
9,-1,-1,1,0.801192999,I,100,1
9,1,1,0,1.301666021,I,450,1
9,-1,-1,1,0.791136026,I,450,1
9,1,1,1,0.810590982,I,250,-1
9,1,1,0,1.861871004,I,100,1
9,1,1,1,0.851418972,V,250,1
9,-1,1,1,0.691258192,I,250,-1
9,1,1,1,0.82138896,I,250,1
9,-1,-1,1,0.701214075,V,250,-1
9,1,1,1,0.761284113,V,150,-1
9,-1,1,0,1.321649075,V,100,1
9,-1,-1,0,1.381443024,I,250,1
9,-1,1,0,2.011821032,V,850,1
9,1,1,0,1.181602001,V,100,-1
9,-1,-1,1,0.851369143,V,150,-1
9,1,1,0,2.112019777,V,250,-1
9,-1,-1,1,0.881294012,V,850,-1
9,1,1,0,1.861813068,I,150,1
9,1,1,1,1.301487923,V,100,1
9,1,-1,1,1.041419029,V,450,-1
9,1,1,1,0.781359911,I,150,-1
9,-1,-1,1,0.840497017,V,450,-1
9,1,1,0,1.031411886,V,850,-1
9,-1,-1,0,1.071375132,V,450,1
9,1,1,0,1.391717911,I,150,-1
9,1,1,0,0.871231079,V,100,1
9,-1,-1,0,0.891345978,V,250,-1
9,1,1,0,0.801380873,V,250,1
9,1,1,0,0.691402912,I,850,-1
9,-1,1,0,2.962086916,I,450,-1
9,1,1,0,1.721862078,I,100,1
9,-1,-1,0,1.911966085,I,850,1
9,-1,-1,0,0.771100998,I,250,-1
9,1,1,0,1.451697111,V,100,-1
9,1,1,0,1.351629019,V,850,-1
9,-1,-1,1,1.221422911,V,150,1
9,1,1,1,0.75130105,I,250,-1
9,-1,-1,0,1.561619997,I,850,-1
9,-1,-1,1,0.91125083,V,250,1
9,-1,-1,1,0.681263924,I,150,-1
9,1,1,0,1.141588926,I,450,1
9,1,1,0,0.761404037,I,250,1
9,-1,1,0,1.771810055,I,150,1
9,-1,-1,1,1.001244068,V,100,1
