Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,SOA,Accuracy,Training
8,2,1,1,0.32,0.0801,66.7,0,0
8,2,2,4,0.4533,0.1468,133.3,1,0
8,1,1,2,0.5066,0.1468,16.7,1,0
8,2,1,2,0.3067,0.0535,66.7,0,0
8,2,2,4,0.4933,0.2001,66.7,1,0
8,2,1,2,0.44,0.0668,33.3,0,0
8,1,1,1,0.4533,0.2134,16.7,1,0
8,1,1,4,0.4266,0.0402,133.3,1,0
8,2,1,2,0.44,0.0535,33.3,0,0
8,1,1,2,0.44,0.48,16.7,1,0
8,1,1,4,0.24,0.1467,133.3,1,0
8,2,1,1,0.36,0.3734,133.3,0,0
8,1,1,1,0.4666,0.2801,16.7,1,0
8,1,1,1,0.4266,0.2134,33.3,1,0
8,1,1,4,0.4133,0.1201,133.3,1,0
8,1,1,4,0.4133,0.1201,66.7,1,0
8,1,1,4,0.4799,0.1868,33.3,1,0
8,2,1,4,0.3733,0.1468,16.7,0,0
8,1,1,1,0.4133,0.0801,16.7,1,0
8,2,2,4,0.5466,0.2134,133.3,1,0
8,2,2,4,0.5066,0.1734,133.3,1,0
8,2,1,1,0.3867,0.4134,33.3,0,0
8,1,1,4,0.4266,0.1335,66.7,1,0
8,2,2,4,0.9198,0.1868,66.7,1,0
8,1,1,4,0.36,0.1468,133.3,1,0
8,1,1,2,0.4266,0.1068,33.3,1,0
8,1,1,2,0.4666,0.2134,33.3,1,0
8,2,1,1,0.3467,0.1601,16.7,0,0
8,1,1,1,0.3334,0.1201,33.3,1,0
8,2,1,1,0.3733,0.2667,16.7,0,0
8,2,2,4,0.36,0.0535,133.3,1,0
8,1,1,1,0.48,0.1468,133.3,1,0
8,1,1,1,1.3197,0.1601,16.7,1,0
8,1,1,2,0.3334,0.1734,66.7,1,0
8,1,1,3,0.4266,0.3866,33.3,1,0
8,1,1,1,0.36,0.1201,16.7,1,0
8,2,2,4,0.3467,0.0268,133.3,1,0
8,1,1,2,0.4666,0.08,33.3,1,0
8,1,1,2,0.4,0.1601,16.7,1,0
8,2,2,3,0.5199,0.0935,33.3,1,0
8,1,1,2,0.2934,0.1334,66.7,1,0
8,2,2,3,0.3867,0.2534,16.7,1,0
8,1,1,2,0.52,0.0802,66.7,1,0
8,2,2,4,0.1601,0.0135,133.3,1,0
8,2,1,1,0.2533,0.3601,66.7,0,0
8,2,2,4,0.4,0.4,133.3,1,0
8,1,2,3,0.5466,0.0668,33.3,0,0
8,1,1,2,0.5466,0.0668,16.7,1,0
8,2,2,3,0.5733,0.2801,66.7,1,0
8,2,2,4,0.5066,0.1068,66.7,1,0
8,1,1,4,0.4799,0.0935,33.3,1,0
8,2,2,4,0.4266,0.1334,133.3,1,0
8,1,1,2,0.4266,0.1201,133.3,1,0
8,1,1,3,0.5999,0.1601,16.7,1,0
8,2,2,4,0.3866,0.0668,133.3,1,0
8,1,1,2,0.4666,0.1734,66.7,1,0
8,2,1,3,0.6533,0.1468,16.7,0,0
8,2,1,2,0.5733,0.0268,33.3,0,0
8,1,1,2,0.3334,0.0935,66.7,1,0
8,2,2,4,0.48,0.0935,133.3,1,0
8,2,2,4,0.5599,0.1468,133.3,1,0
8,2,1,2,0.5599,0.1201,33.3,0,0
8,1,1,4,0.36,0.0801,66.7,1,0
8,2,2,4,0.7465,0.0935,66.7,1,0
8,2,1,3,0.6532,0.1201,33.3,0,0
8,1,1,4,0.4667,0.2534,16.7,1,0
8,1,1,4,0.3333,0.0534,66.7,1,0
8,2,2,4,0.6799,0.0801,66.7,1,0
8,2,1,2,0.5066,0.1335,16.7,0,0
8,2,2,4,0.3733,0.0667,133.3,1,0
8,1,1,4,0.3866,0.0668,133.3,1,0
8,1,1,4,0.5466,0.0801,133.3,1,0
8,2,2,4,0.44,0.0801,66.7,1,0
8,1,1,3,0.4,0.0668,16.7,1,0
8,1,2,4,0.5732,0.0535,33.3,0,0
8,1,1,2,0.3733,0.0534,33.3,1,0
8,2,1,2,0.4266,0.0801,33.3,0,0
8,1,1,1,0.3467,0.0801,33.3,1,0
8,2,2,4,0.2667,0.0267,133.3,1,0
8,1,1,2,0.4933,0.4,16.7,1,0
8,1,2,4,0.4666,0.1068,33.3,0,0
8,2,1,1,0.2534,0.0801,16.7,0,0
8,1,2,2,1.3863,0.2534,133.3,0,0
8,1,1,4,0.2267,0.1468,133.3,1,0
8,2,1,1,0.32,0.1868,66.7,0,0
8,2,1,1,0.44,0.1334,33.3,0,0
8,2,1,1,0.4533,0.1335,16.7,0,0
8,1,1,1,0.5733,0.2534,16.7,1,0
8,1,1,4,0.5066,0.2001,133.3,1,0
8,2,1,4,0.3867,0.2001,33.3,0,0
8,1,1,3,0.7732,0.1601,66.7,1,0
8,2,2,4,0.6799,0.2267,133.3,1,0
8,2,2,4,0.4799,0.1868,66.7,1,0
8,2,1,2,0.4,0.1201,33.3,0,0
8,1,1,4,0.3067,0.1468,133.3,1,0
8,2,1,4,0.5866,0.2267,16.7,0,0
8,2,1,4,0.36,0.1201,16.7,0,0
8,2,1,4,0.3467,0.2267,16.7,0,0
8,1,1,4,0.28,0.1601,33.3,1,0
8,1,1,4,0.5999,0.2401,33.3,1,0
8,2,2,4,0.6665,0.1468,66.7,1,0
8,1,1,4,0.4666,0.1068,133.3,1,0
8,1,1,4,0.32,0.1601,66.7,1,0
8,1,1,4,0.3333,0.0667,66.7,1,0
8,1,1,4,0.4,0.1201,16.7,1,0
8,2,2,4,0.5732,0.0535,66.7,1,0
8,2,2,4,0.5599,0.1068,133.3,1,0
8,1,1,4,0.8265,0.0535,66.7,1,0
8,2,1,4,0.4933,2.00E-04,33.3,0,0
8,1,1,3,0.5333,0.1201,33.3,1,0
8,2,2,4,0.6399,0.1868,66.7,1,0
8,1,1,3,0.5466,0.0135,16.7,1,0
8,1,2,3,0.6132,0.0535,66.7,0,0
8,1,1,3,0.3334,0.0668,33.3,1,0
8,1,1,3,0.5066,0.1468,16.7,1,0
8,1,1,3,0.4133,0.0801,66.7,1,0
8,2,2,4,0.3867,0.1468,133.3,1,0
8,2,2,4,0.5333,0.1201,66.7,1,0
8,1,2,4,0.4533,0.0268,16.7,0,0
8,2,1,2,0.3333,0.0668,16.7,0,0
8,2,1,3,0.44,0.2534,16.7,0,0
8,2,2,4,0.7599,0.2001,66.7,1,0
8,1,2,3,1.0531,0.3734,33.3,0,0
8,2,1,1,0.8798,0.4267,33.3,0,0
8,2,2,4,0.4,0.2001,133.3,1,0
8,1,1,4,0.6133,0.1068,66.7,1,0
8,1,1,4,0.2667,0.1602,133.3,1,0
8,1,1,2,0.7599,0.12,16.7,1,0
8,2,1,2,0.4799,0.2401,16.7,0,0
8,1,1,3,0.3334,0.1601,66.7,1,0
8,1,1,4,0.32,0.1201,133.3,1,0
8,1,1,4,0.32,0.1601,33.3,1,0
8,1,1,4,0.4,0.1601,66.7,1,0
8,2,1,1,0.1867,0.2534,133.3,0,0
8,1,1,2,0.4533,0.0801,33.3,1,0
8,2,1,2,0.36,0.1334,33.3,0,0
8,2,2,4,0.5066,0.0668,66.7,1,0
8,2,1,2,0.6666,0.3467,16.7,0,0
8,2,2,4,0.48,0.1601,33.3,1,0
8,1,1,4,0.3733,0.1734,133.3,1,0
8,1,1,4,0.3467,0.1201,133.3,1,0
8,2,1,2,0.4133,0.0933,16.7,0,0
8,1,1,2,0.3867,0.2001,16.7,1,0
8,2,2,4,0.3866,0.16,133.3,1,0
8,1,1,2,0.4267,0.1734,133.3,1,0
8,2,1,2,0.3733,0.1068,33.3,0,0
8,1,1,2,0.4,0.0401,16.7,1,0
8,2,2,4,0.4266,0.0268,66.7,1,0
8,1,1,4,0.36,0.1601,33.3,1,0
8,1,1,4,0.4266,0.0668,16.7,1,0
8,1,1,4,0.3866,0.1068,16.7,1,0
8,2,2,4,0.5599,0.0801,66.7,1,0
8,1,1,4,0.3733,0.12,16.7,1,0
8,2,2,4,0.3733,0.0668,66.7,1,0
8,2,1,4,0.3733,0.0534,33.3,0,0
8,2,2,4,0.4933,0.0935,66.7,1,0
8,2,1,3,0.4133,0.1335,16.7,0,0
8,2,1,3,0.3867,0.2668,16.7,0,0
8,1,2,3,0.4133,0.0401,33.3,0,0
8,1,1,3,0.5333,0.2401,33.3,1,0
8,2,1,3,0.5599,0.0268,66.7,0,0
8,2,2,3,0.36,0.0668,33.3,1,0
8,1,1,3,0.6799,0.0935,66.7,1,0
8,1,1,3,0.44,0.1068,16.7,1,0
8,2,2,4,0.4133,0.1734,133.3,1,0
8,2,2,4,0.2934,0.1068,133.3,1,0
8,1,1,3,0.3733,0.0533,66.7,1,0
8,1,1,3,0.3867,0.1335,133.3,1,0
8,1,1,3,0.6399,0.2268,66.7,1,0
8,1,1,3,0.6666,0.2268,66.7,1,0
8,1,1,3,0.3467,0.4134,133.3,1,0
8,1,1,3,0.36,0.1868,133.3,1,0
8,1,1,3,1.2397,0.4132,33.3,1,0
8,2,2,4,0.44,0.1335,133.3,1,0
8,2,2,3,0.9731,0.2667,66.7,1,0
8,2,2,4,0.44,0.12,133.3,1,0
8,2,2,3,0.9865,0.1868,33.3,1,0
8,2,2,3,0.5066,0.1468,16.7,1,0
8,1,2,3,0.44,0.1068,33.3,0,0
8,1,2,2,0.4,0.0935,133.3,0,0
8,2,2,2,0.48,0.0268,16.7,1,0
8,1,2,3,0.4,0.2534,133.3,0,0
8,2,1,1,0.4133,0.0535,16.7,0,0
8,1,1,4,0.2267,0.1201,133.3,1,0
8,2,1,2,0.6132,0.1068,33.3,0,0
8,2,1,2,2.2394,0.36,33.3,0,0
8,2,1,2,0.9864,0.1068,16.7,0,0
8,2,2,4,0.4,0.1334,133.3,1,0
8,1,1,1,0.4266,0.0935,16.7,1,0
8,1,1,4,0.48,0.0668,66.7,1,0
8,1,1,2,0.4133,0.1068,33.3,1,0
8,2,1,1,0.32,0.0401,33.3,0,0
8,1,1,1,0.5333,0.1068,33.3,1,0
8,1,1,1,0.4135,0.1868,16.7,1,0
8,1,1,1,0.3467,0.0935,33.3,1,0
8,2,1,1,0.2933,0.0668,66.7,0,0
8,1,1,1,0.4533,0.1201,66.7,1,0
8,1,1,4,0.3467,0.3867,133.3,1,0
8,1,1,4,0.2267,0.1068,133.3,1,0
8,1,1,4,0.2134,0.2134,133.3,1,0
8,2,2,4,0.3333,0.0935,133.3,1,0
8,2,2,4,0.3067,0.1468,133.3,1,0
8,1,1,2,0.4266,0.0935,33.3,1,0
8,1,1,3,0.4666,0.2268,66.7,1,0
8,1,1,4,0.28,0.1201,133.3,1,0
8,2,1,2,0.4933,0.0401,16.7,0,0
8,1,1,2,0.4,0.1334,16.7,1,0
8,2,1,3,0.4666,0.5866,66.7,0,0
8,2,1,1,0.3999,0.1068,16.7,0,0
8,1,1,1,0.5066,0.1068,33.3,1,0
8,2,1,1,0.4,0.0935,16.7,0,0
8,1,1,1,0.4133,0.1201,33.3,1,0
8,1,1,1,0.4533,0.2267,66.7,1,0
8,2,1,1,0.5066,0.2534,16.7,0,0
8,1,1,1,0.3733,0.0401,66.7,1,0
8,2,1,2,0.4266,0.3067,33.3,0,0
8,2,2,4,0.3467,0.1068,133.3,1,0
8,1,2,2,0.4,0.1334,66.7,0,0
8,1,1,2,0.4667,0.0668,33.3,1,0
8,1,1,4,0.3733,0.0535,133.3,1,0
8,1,1,4,0.3733,0.1068,66.7,1,0
8,2,1,2,0.5466,0.0935,33.3,0,0
8,1,1,4,0.2134,0.1068,133.3,1,0
8,1,1,4,0.3867,0.0535,66.7,1,0
8,2,1,4,0.7732,0.0668,16.7,0,0
8,2,1,1,0.4533,0.0535,16.7,0,0
8,2,2,4,0.7332,0.1868,66.7,1,0
8,1,2,2,0.5999,0.1334,16.7,0,0
8,2,2,4,0.44,0.1734,133.3,1,0
8,2,2,4,0.32,0.0801,133.3,1,0
8,2,1,1,0.5866,0.1734,16.7,0,0
8,2,1,2,0.52,0.2401,33.3,0,0
8,2,1,2,0.4,0.1334,16.7,0,0
8,2,2,4,0.4267,0.1335,66.7,1,0
8,1,1,2,0.4133,0.0935,16.7,1,0
8,1,1,2,0.5999,0.2267,16.7,1,0
8,1,1,2,0.5599,0.0801,66.7,1,0
8,1,2,1,0.6266,0.5866,133.3,0,0
8,2,2,4,0.3733,0.0668,133.3,1,0
8,1,1,2,0.4533,0.1734,16.7,1,0
8,2,2,4,0.2933,0.1068,133.3,1,0
8,2,1,1,0.4,0.1868,66.7,0,0
8,2,2,4,0.48,0.0535,66.7,1,0
8,1,1,2,0.6267,0.4533,33.3,1,0
8,2,1,1,0.5199,0.0933,16.7,0,0
8,2,2,4,0.5066,0.1734,66.7,1,0
8,1,1,2,0.44,0.0535,66.7,1,0
8,1,1,4,0.4,0.1868,66.7,1,0
8,2,1,3,0.4799,0.1201,16.7,0,0
8,2,2,1,0.48,0.2266,66.7,1,0
8,2,1,4,0.5333,0.1068,16.7,0,0
8,2,2,2,0.4267,0.2134,133.3,1,0
8,2,1,3,0.4133,0.3067,33.3,0,0
8,2,1,3,0.4933,0.0668,16.7,0,0
8,1,1,3,0.4133,0.1468,33.3,1,0
8,1,1,3,0.6665,0.1868,33.3,1,0
8,2,2,2,0.6266,0.1202,133.3,1,0
8,2,2,2,0.9065,0.0402,33.3,1,0
8,1,2,2,0.6399,0.1202,133.3,0,0
8,2,2,4,0.9465,0.0935,66.7,1,0
8,1,1,3,0.5466,0.0668,33.3,1,0
8,1,2,3,0.7065,0.0401,33.3,0,0
8,1,1,2,0.3867,0.1335,33.3,1,0
8,1,1,4,0.28,0.0935,133.3,1,0
8,1,1,2,0.4534,0.0801,33.3,1,0
8,2,2,4,0.4266,0.1201,133.3,1,0
8,1,1,2,0.4133,0.2001,33.3,1,0
8,1,1,2,0.5733,0.3201,66.7,1,0
8,1,1,1,0.5866,0.2534,16.7,1,0
8,1,1,1,0.3733,0.1068,16.7,1,0
8,2,1,1,0.5866,0.0135,66.7,0,0
8,2,2,4,0.5999,0.1068,133.3,1,0
8,2,2,2,2.0661,0.1334,33.3,1,0
8,2,2,3,0.4933,0.1468,133.3,1,0
8,2,2,3,0.4133,0.0135,33.3,1,0
8,1,2,2,0.4533,0.1868,16.7,0,0
8,2,2,4,0.4533,0.1067,66.7,1,0
8,2,1,2,0.7865,0.0535,33.3,0,0
8,2,2,4,0.4,0.2001,133.3,1,0
8,2,2,4,0.5732,0.1334,66.7,1,0
8,2,1,1,0.5333,0.2134,16.7,0,0
8,1,1,4,0.48,0.0668,133.3,1,0
8,2,2,3,0.9598,0.1201,133.3,1,0
8,2,1,3,0.6533,0.2534,33.3,0,0
8,1,1,2,0.56,0.0401,66.7,1,0
8,2,1,2,0.7065,0.0535,33.3,0,0
8,1,1,2,0.48,0.1335,33.3,1,0
8,2,1,1,0.3733,0.0668,33.3,0,0
8,2,2,4,0.4666,0.1468,66.7,1,0
8,2,1,2,0.6666,0.1734,33.3,0,0
8,2,1,1,0.4667,0.1334,16.7,0,0
8,1,1,4,0.44,0.1468,133.3,1,0
8,1,1,2,0.4533,0.0668,16.7,1,0
8,1,1,4,0.5733,0.1068,66.7,1,0
8,1,1,4,0.3867,0.0935,66.7,1,0
8,1,1,2,0.44,0.0535,16.7,1,0
8,2,1,2,0.4799,0.1468,16.7,0,0
8,1,1,3,0.3467,0.1334,66.7,1,0
8,1,1,4,0.3733,0.2134,133.3,1,0
8,1,1,4,0.4,0.2134,33.3,1,0
8,2,2,2,0.5733,0.2401,133.3,1,0
8,2,1,3,0.6266,0.6533,16.7,0,0
8,2,2,2,0.5866,0.0935,66.7,1,0
8,2,2,2,0.4266,0.0801,133.3,1,0
8,2,2,2,0.8398,0.1334,16.7,1,0
8,1,1,1,0.6132,0.1734,133.3,1,0
8,1,1,3,0.4399,0.1868,66.7,1,0
8,1,1,3,0.3333,0.0535,33.3,1,0
8,2,2,3,0.3867,0.0801,66.7,1,0
8,2,2,3,0.44,0.04,33.3,1,0
8,1,1,3,0.1467,0.4,133.3,1,0
8,2,2,3,0.4134,0.0668,66.7,1,0
8,1,1,3,0.2933,0.0801,66.7,1,0
8,2,1,3,0.36,0.1467,16.7,0,0
8,1,1,4,0.2667,0.0801,133.3,1,0
8,2,1,1,0.3333,0.3467,33.3,0,0
8,1,1,3,0.3334,0.0401,33.3,1,0
8,1,1,3,0.36,0.1201,16.7,1,0
8,2,1,2,0.3333,0.0534,16.7,0,0
8,2,2,4,0.5066,0.0935,66.7,1,0
8,2,2,4,0.4,0.1201,133.3,1,0
8,1,1,3,0.4666,0.0801,16.7,1,0
8,1,1,3,0.3466,0.0802,66.7,1,0
8,1,1,3,0.3866,0.0801,66.7,1,0
8,2,1,3,0.3866,0.0801,16.7,0,0
8,2,2,3,0.5333,0.1334,133.3,1,0
8,1,1,3,0.48,0.1734,66.7,1,0
8,1,1,3,0.3733,0.0801,33.3,1,0
8,1,1,2,0.4533,0.1334,16.7,1,0
8,2,1,1,0.44,0.4933,133.3,0,0
8,2,2,3,0.8399,0.1468,16.7,1,0
8,1,1,3,0.5466,0.0935,66.7,1,0
8,1,1,3,0.4533,0.1201,16.7,1,0
8,2,2,4,0.3333,0.0668,133.3,1,0
8,2,2,4,0.3333,0.1068,133.3,1,0
8,2,1,3,0.7598,0.1734,16.7,0,0
8,1,1,2,0.3733,0.1068,33.3,1,0
8,2,1,2,0.4,0.1468,33.3,0,0
8,2,2,4,0.32,0.0668,133.3,1,0
8,2,2,4,0.5999,0.0401,33.3,1,0
8,1,1,3,0.5199,0.0801,133.3,1,0
8,1,1,3,0.5333,0.0668,16.7,1,0
8,2,2,4,0.36,0.0935,133.3,1,0
8,2,2,4,0.3867,0.0935,66.7,1,0
8,1,2,4,0.3733,0.0535,33.3,0,0
8,1,1,4,0.48,0.0535,33.3,1,0
8,1,1,4,0.2934,0.0668,133.3,1,0
8,1,1,4,0.48,0.2534,16.7,1,0
8,2,2,4,0.4666,0.0267,16.7,1,0
8,1,1,3,0.3467,0.0268,66.7,1,0
8,1,1,4,0.2534,0.0535,133.3,1,0
8,1,1,3,0.3467,0.1868,33.3,1,0
8,2,2,4,0.5466,0.1068,66.7,1,0
8,1,1,3,0.3466,0.1601,16.7,1,0
8,2,1,3,0.2933,0.1201,33.3,0,0
8,2,1,3,0.3867,0.0668,16.7,0,0
8,1,1,3,0.28,0.0268,66.7,1,0
8,2,2,4,0.3467,0.0535,133.3,1,0
8,2,2,4,0.32,0.0535,133.3,1,0
8,2,2,4,0.3333,0.0268,66.7,1,0
8,2,1,3,0.44,0.1068,33.3,0,0
8,2,2,4,0.4533,0.1334,66.7,1,0
8,2,2,4,0.2667,0.0668,133.3,1,0
8,2,2,3,0.4533,0.0668,33.3,1,0
8,2,2,3,0.3334,0.0668,33.3,1,0
8,2,2,4,0.2933,0.0935,133.3,1,0
8,2,2,4,0.24,0.1334,133.3,1,0
8,1,2,3,0.3733,0.1068,16.7,0,0
8,1,1,3,0.2934,0.0268,33.3,1,0
8,1,2,4,0.2934,0.0535,66.7,0,0
8,2,1,3,0.32,0.2001,16.7,0,0
8,2,1,3,0.32,0.1068,33.3,0,0
8,1,1,2,0.4,0.0268,66.7,1,0
8,2,1,3,0.36,0.0401,33.3,0,0
8,2,2,4,0.44,0.1068,133.3,1,0
8,2,2,3,0.5333,0.0268,66.7,1,0
8,2,2,3,0.6399,0.0935,33.3,1,0
8,2,2,4,0.32,0.0668,133.3,1,0
8,1,1,3,0.3866,0.0668,66.7,1,0
8,2,1,2,0.3733,0.1068,16.7,0,0
8,2,1,4,0.4133,0.1334,16.7,0,0
8,1,1,3,0.3467,0.0535,66.7,1,0
8,2,1,2,0.36,0.0535,16.7,0,0
8,2,1,2,0.28,0.0401,33.3,0,0
8,2,1,2,0.3733,0.1334,16.7,0,0
8,1,1,4,0.4666,0.1201,133.3,1,0
8,2,2,4,0.6932,0.1201,66.7,1,0
8,1,1,3,0.4533,0.1201,33.3,1,0
8,1,1,2,0.4266,0.0802,66.7,1,0
8,1,1,4,0.28,0.1334,133.3,1,0
8,2,2,4,0.5466,0.0668,66.7,1,0
8,2,2,4,0.5066,0.1201,66.7,1,0
8,1,1,4,0.4266,0.1201,66.7,1,0
8,2,2,4,0.32,0.0801,133.3,1,0
8,1,1,4,0.2933,0.0668,133.3,1,0
8,2,1,3,0.5999,0.0586,33.3,0,0
8,1,1,4,0.28,0.0135,133.3,1,0
8,1,1,4,0.36,0.1335,66.7,1,0
8,2,1,4,0.5066,0.0535,16.7,0,0
8,2,2,3,0.4,0.0535,66.7,1,0
8,2,1,2,0.6132,0.04,16.7,0,0
8,2,2,3,0.4533,0.1335,66.7,1,0
8,2,2,3,0.5466,0.2268,33.3,1,0
8,1,1,2,0.4133,0.0668,16.7,1,0
8,1,1,2,0.4,0.0935,33.3,1,0
8,2,1,2,0.3866,0.1201,16.7,0,0
8,2,2,4,0.4266,0.0935,133.3,1,0
8,2,1,3,0.48,0.1468,33.3,0,0
8,1,1,2,0.4133,0.0667,16.7,1,0
8,2,1,2,0.4,0.0135,16.7,0,0
8,1,1,4,0.2534,0.2001,66.7,1,0
8,2,1,2,0.4666,0.12,33.3,0,0
8,1,1,4,0.36,0.1201,133.3,1,0
8,1,1,4,0.4,0.1734,133.3,1,0
8,1,1,4,0.3733,0.0935,16.7,1,0
8,2,2,3,0.9331,0.0801,133.3,1,0
8,1,1,4,0.4133,0.0935,66.7,1,0
8,1,1,2,0.4533,0.0401,16.7,1,0
8,2,1,1,0.4399,0.2801,16.7,0,0
8,2,1,1,0.4,0.2001,16.7,0,0
8,2,2,4,0.4133,0.1601,133.3,1,0
8,2,2,4,0.32,0.0668,133.3,1,0
8,2,1,2,0.4665,0.0801,33.3,0,0
8,2,1,1,0.3734,0.0401,33.3,0,0
8,2,2,4,0.36,0.0534,33.3,1,0
8,1,2,4,0.4666,0.0668,33.3,0,0
8,1,1,1,0.4266,0.0935,33.3,1,0
8,2,1,3,0.2534,0.0268,66.7,0,0
8,2,2,4,0.3733,0.1068,133.3,1,0
8,1,2,1,0.8931,0.0268,16.7,0,0
8,1,1,1,0.3601,0.2134,66.7,1,0
8,2,1,1,0.36,0.0801,16.7,0,0
8,2,1,1,0.5066,0.0268,33.3,0,0
8,2,2,2,0.5866,0.1201,66.7,1,0
8,2,1,1,0.4666,0.1868,33.3,0,0
8,1,1,1,0.3733,0.0935,16.7,1,0
8,1,1,1,0.3333,0.0668,33.3,1,0
8,2,2,4,0.4266,0.1734,133.3,1,0
8,1,1,2,0.4666,0.0801,66.7,1,0
8,1,1,2,0.3733,0.12,66.7,1,0
8,2,2,4,0.4,0.1601,133.3,1,0
8,1,1,2,0.36,0.1334,133.3,1,0
8,1,1,2,0.4266,0.0668,33.3,1,0
8,2,1,1,0.5466,0.0933,16.7,0,0
8,1,1,2,0.4,0.0668,66.7,1,0
8,1,1,1,0.44,0.1334,33.3,1,0
8,1,1,4,0.3067,0.1067,133.3,1,0
8,2,2,2,0.7465,0.0801,133.3,1,0
8,2,2,4,0.3067,0.0935,133.3,1,0
8,1,1,4,0.2932,0.0801,133.3,1,0
8,1,1,2,0.3867,0.0535,33.3,1,0
8,1,1,2,0.3866,0.0801,33.3,1,0
8,1,1,2,0.3333,0.0535,16.7,1,0
8,1,1,4,0.6266,0.2133,133.3,1,0
8,1,1,4,0.4266,0.1334,33.3,1,0
8,1,1,4,0.32,0.1734,16.7,1,0
8,2,1,2,0.4666,0.12,66.7,0,0
8,2,1,2,0.48,0.1068,33.3,0,0
8,1,1,2,0.3067,0.2,16.7,1,0
8,2,1,2,1.5196,0.0135,16.7,0,0
8,2,2,2,0.6799,0.1468,66.7,1,0
8,1,1,2,0.5599,0.1068,66.7,1,0
8,1,1,2,0.4266,0.1201,16.7,1,0
8,2,2,4,0.4266,0.0668,133.3,1,0
8,2,2,4,0.4666,0.0668,66.7,1,0
8,1,1,3,0.44,0.1068,16.7,1,0
8,1,1,3,0.4266,0.1601,33.3,1,0
8,1,1,4,0.5199,0.1068,66.7,1,0
8,1,1,2,0.5599,0.1201,16.7,1,0
8,1,1,2,0.3333,0.0668,16.7,1,0
8,2,2,4,0.3733,0.0801,133.3,1,0
8,1,1,2,0.4,0.0801,133.3,1,0
8,2,2,4,0.4666,0.0535,133.3,1,0
8,2,1,2,0.5066,0.0801,66.7,0,0
8,2,2,4,0.4267,0.0935,133.3,1,0
8,2,1,3,0.48,0.0401,33.3,0,0
8,2,2,4,0.5066,0.1468,66.7,1,0
8,1,1,2,0.4533,0.1201,66.7,1,0
8,2,2,4,0.5466,0.1068,133.3,1,0
8,1,1,3,0.3601,0.4667,133.3,1,0
8,2,1,2,0.6932,0.1601,33.3,0,0
8,2,1,2,0.4,0.4533,16.7,0,0
8,1,1,1,0.4666,0.0401,16.7,1,0
8,1,1,1,0.3867,0.0268,16.7,1,0
8,1,1,1,0.36,0.08,33.3,1,0
8,2,1,1,0.4,0.0935,16.7,0,0
8,2,1,1,0.32,0.0535,33.3,0,0
8,1,1,4,0.4667,0.1068,133.3,1,0
8,1,1,4,0.44,0.2401,33.3,1,0
8,2,1,4,0.4933,0.3201,33.3,0,0
8,1,1,4,0.1867,0.1601,133.3,1,0
8,1,1,4,0.3733,0.1334,66.7,1,0
8,2,2,4,0.7066,0.1068,66.7,1,0
8,1,1,3,0.7065,0.1868,66.7,1,0
8,2,2,4,0.2534,0.0402,133.3,1,0
8,2,1,3,0.4133,0.1601,16.7,0,0
8,2,1,2,0.4,0.1334,16.7,0,0
8,2,1,1,0.3734,0.1334,33.3,0,0
8,2,1,1,0.36,0.0268,16.7,0,0
8,2,1,1,0.3867,0.0935,16.7,0,0
8,2,1,1,0.3067,0.0135,33.3,0,0
8,1,1,2,0.5599,0.1601,66.7,1,0
8,1,1,1,0.48,0.0934,66.7,1,0
8,2,1,1,0.3733,0.1201,33.3,0,0
8,1,1,4,0.4933,1.2664,133.3,1,0
8,1,1,4,0.4666,0.0801,66.7,1,0
8,2,1,3,0.44,0.2001,33.3,0,0
8,2,1,1,0.3334,0.44,16.7,0,0
8,1,1,1,0.36,0.2266,33.3,1,0
8,2,1,1,0.7865,0.2268,33.3,0,0
8,2,2,4,0.4,0.1868,133.3,1,0
8,1,1,4,0.4533,0.1734,33.3,1,0
8,1,1,2,0.3733,0.4134,33.3,1,0
8,2,2,3,0.5999,0.2267,66.7,1,0
8,2,1,1,0.4533,0.0668,16.7,0,0
8,1,1,1,0.36,0.0935,16.7,1,0
8,1,1,1,0.32,0.1068,33.3,1,0
8,2,2,4,0.44,0.0668,133.3,1,0
8,2,1,1,0.3733,0.0135,16.7,0,0
8,2,2,3,0.6131,0.1468,66.7,1,0
8,2,2,3,0.4666,0.0668,66.7,1,0
8,2,2,4,0.36,0.1601,33.3,1,0
8,2,2,4,0.24,0.0935,133.3,1,0
8,2,2,4,0.32,0.0801,66.7,1,0
8,1,1,4,0.3866,0.1068,133.3,1,0
8,2,1,4,0.4666,0.8799,66.7,0,0
8,2,1,2,0.5466,0.0268,16.7,0,0
8,1,1,4,0.3867,0.0668,133.3,1,0
8,1,1,4,0.4133,0.0801,66.7,1,0
8,2,2,3,0.6932,0.3867,66.7,1,0
8,2,2,3,0.6266,0.0935,66.7,1,0
8,2,1,3,0.5333,0.1734,16.7,0,0
8,2,2,4,0.4533,0.0268,133.3,1,0
8,2,2,3,0.4799,0.0935,66.7,1,0
8,2,2,3,0.7065,0.1202,16.7,1,0
8,1,1,4,0.3067,0.1334,133.3,1,0
8,1,1,4,0.3867,0.1468,133.3,1,0
8,1,1,4,0.6266,0.08,66.7,1,0
8,1,1,4,0.28,0.0668,133.3,1,0
8,2,2,4,0.36,0.0935,133.3,1,0
8,1,2,3,0.6665,0.0801,33.3,0,0
8,2,1,1,0.5866,0.1334,16.7,0,0
