Subj_idx,Block,Trial,Stimulus,RT_start,Response,Confidence,RT_conf,ErrorDirection,RT_error
28,1,54,3,0.37304,3.4357,3,1.2253,1,0.53848
28,1,55,3,0.47345,3.1466,3,1.2867,0,2.0071
28,1,56,3,0.50632,3.5355,3,1.2754,1,0.61302
28,1,57,3,0.55216,2.766,3,1.1493,1,1.417
28,1,58,3,0.40991,3.0011,2,3.8628,0,5.1727
28,1,59,3,0.56389,3.3193,3,0.87699,1,0.55268
28,1,60,3,0.42336,2.8447,3,2.2114,0,0.5004
29,1,1,3,3.136,3.3548,3,1.4905,1,3.7869
29,1,2,3,1.3107,2.4752,3,4.6347,0,1.8745
29,1,3,3,1.4208,3.6526,2,6.1125,0,1.7908
29,1,4,3,1.1459,2.6158,3,1.4365,1,1.4457
29,1,5,3,1.0014,3.0396,3,1.7303,0,2.105
29,1,6,3,0.74962,2.8776,2,1.7849,0,0.99268
29,1,7,3,1.0506,3.7161,3,1.414,1,2.1141
29,1,8,3,0.99982,3.8636,3,1.4481,1,1.2899
29,1,9,3,1.625,1.6445,3,2.1512,0,0.92801
29,1,10,3,0.81668,2.8172,3,1.8007,0,1.1407
29,1,11,3,0.77983,3.065,2,2.7759,0,0.92203
29,1,12,3,0.5296,3.1765,3,1.6956,1,3.8665
29,1,13,3,1.4989,3.1401,3,1.4564,0,1.347
29,1,14,3,1.0047,3.1544,3,2.0275,0,1.2258
29,1,15,3,0.49006,3.0202,3,1.5653,1,0.90246
29,1,16,3,0.61105,3.6794,3,2.2217,0,1.5816
29,1,17,3,0.52313,3.4452,3,1.4466,0,1.6174
29,1,18,3,0.56536,3.8621,3,4.5216,1,3.8159
29,1,19,3,0.77357,2.9988,3,1.2017,0,2.0695
29,1,20,3,0.89561,3.8549,2,1.6257,1,1.0499
29,1,21,3,0.45785,2.8743,3,2.3446,0,1.8249
29,1,22,3,0.62587,3.5709,3,1.1651,1,0.99142
29,1,23,3,0.57956,3.1304,3,1.2875,1,0.83392
29,1,24,3,0.54779,3.6898,3,3.3163,0,0.78853
29,1,25,3,0.63865,3.2328,3,1.5353,0,1.0312
29,1,26,3,0.41333,3.1446,3,1.5229,0,1.4469
29,1,27,3,0.44014,4.1492,3,2.5001,1,1.8375
29,1,28,3,1.1019,1.6553,3,1.3091,1,3.6139
29,1,29,3,0.59219,2.7276,3,2.9232,0,0.91847
29,1,30,3,0.57267,2.5448,3,1.7874,0,0.88267
29,1,31,3,0.57656,3.209,3,1.2449,1,1.1788
29,1,32,3,0.49767,3.3015,3,1.3754,1,1.2632
29,1,33,3,0.63948,3.5933,3,1.4327,0,0.95272
29,1,34,3,0.39462,3.3927,3,1.2821,0,1.2286
29,1,35,3,1.0103,3.2768,3,1.3342,1,0.90462
29,1,36,3,0.39409,3.6277,3,1.2576,1,0.86316
29,1,37,3,0.89151,2.6005,3,1.2379,1,1.6974
29,1,38,3,0.43296,2.5674,3,1.076,0,0.67791
29,1,39,3,0.51578,2.351,3,1.7647,0,2.2763
29,1,40,3,0.46474,3.1782,3,1.8597,0,0.68777
29,1,41,3,0.33649,3.8064,3,1.1529,1,1.496
29,1,42,3,0.40003,2.9178,3,1.1009,1,0.80635
29,1,43,3,1.0939,2.7732,3,0.98268,1,0.59137
29,1,44,3,0.51034,2.9152,3,1.0641,1,0.69123
29,1,45,3,0.43928,2.9561,3,1.506,0,0.61023
29,1,46,3,0.50346,3.1687,3,1.1508,1,0.85536
29,1,47,3,0.53654,3.9056,1,2.7531,1,0.87812
29,1,48,3,0.45203,3.3038,3,0.87832,0,0.66222
29,1,49,3,0.72275,3.2977,3,1.2505,1,0.6421
29,1,50,3,0.39474,2.6405,3,2.2335,0,0.6644
29,1,51,3,0.38684,2.654,3,2.1297,0,0.66411
29,1,52,3,0.33613,3.9791,3,1.2473,1,0.88873
29,1,53,3,0.50971,2.5609,3,1.2752,0,0.68867
29,1,54,3,0.43822,3.3325,3,1.2981,0,1.4401
29,1,55,3,0.33662,3.5706,3,7.314,0,0.98025
29,1,56,3,0.51059,3.4411,3,1.7053,0,1.3838
29,1,57,3,0.48981,2.5702,3,1.267,1,1.0425
29,1,58,3,1.5255,2.7954,3,1.4366,1,0.78221
29,1,59,3,0.31665,3.1182,3,1.1511,1,0.61791
29,1,60,3,0.36274,2.9511,3,3.8122,0,0.77185
30,1,1,3,0.6606,2.4147,3,3.5624,0,3.197
30,1,2,3,1.2096,2.5853,3,3.5399,0,1.7919
30,1,3,3,1.267,2.7879,3,1.5174,0,1.58
30,1,4,3,0.44061,2.3126,2,1.6645,1,1.2883
30,1,5,3,0.409,2.3378,2,1.6691,1,1.6805
30,1,6,3,0.66029,2.4584,2,1.8355,1,1.2304
30,1,7,3,0.53711,2.7055,3,1.1943,0,1.4143
30,1,8,3,0.38391,2.4286,2,4.663,1,1.333
30,1,9,3,0.32534,2.2738,3,1.1843,0,2.3442
30,1,10,3,0.64647,3.279,2,1.1862,1,1.4198
30,1,11,3,0.55765,2.3887,3,2.419,0,1.1898
30,1,12,3,0.56928,2.3938,2,1.3866,1,1.4833
30,1,13,3,0.38342,2.7006,3,1.4749,1,2.4621
30,1,14,3,0.4799,2.9022,3,1.465,0,1.8025
30,1,15,3,1.1647,2.4266,3,1.4851,0,2.3683
30,1,16,3,0.5376,1.6714,2,1.4587,0,0.86226
30,1,17,3,0.3124,2.4543,2,1.7564,0,1.0462
30,1,18,3,0.51088,3.0788,1,2.6237,1,1.2573
30,1,19,3,0.54987,2.4776,3,1.1366,0,0.99548
30,1,20,3,0.35053,2.6025,2,2.6776,1,1.7118
30,1,21,3,1.0476,2.5387,2,2.4814,0,1.3278
30,1,22,3,0.48665,2.2036,3,2.5316,0,2.9904
30,1,23,3,1.6621,2.6135,3,1.564,1,1.826
30,1,24,3,0.90038,2.186,2,3.0306,0,0.71233
30,1,25,3,0.38281,2.244,2,1.5863,0,0.78129
30,1,26,3,0.63685,2.4538,3,1.9046,1,1.5327
30,1,27,3,0.96336,2.3891,3,2.32,0,1.7913
30,1,28,3,0.93661,2.8699,2,1.8019,0,1.306
30,1,29,3,0.55736,2.5605,3,1.7232,0,0.80963
30,1,30,3,0.61615,2.4384,3,1.0556,0,2.336
30,1,31,3,0.60868,2.6377,3,1.1672,0,1.905
30,1,32,3,0.65286,2.4667,2,1.6374,0,0.69577
30,1,33,3,0.51756,2.4311,3,1.3867,1,0.96983
30,1,34,3,0.52508,2.5459,3,1.5643,0,0.53813
30,1,35,3,0.58172,2.8881,2,1.3167,1,1.0919
30,1,36,3,0.78376,3.2666,3,1.2032,0,0.85749
30,1,37,3,1.3207,2.1061,2,2.8956,0,0.61196
30,1,38,3,0.63418,2.4676,3,0.97742,0,2.9284
30,1,39,3,0.24751,2.489,2,1.2316,1,0.8162
30,1,40,3,0.42162,2.3316,2,1.7624,0,0.7277
30,1,41,3,0.63506,2.7296,2,1.4755,0,0.62587
30,1,42,3,0.5573,2.3611,3,1.6508,0,0.69107
30,1,43,3,0.35123,2.6283,3,1.1243,1,0.66243
30,1,44,3,0.51322,2.4757,2,1.4845,1,1.1427
30,1,45,3,0.35125,3.0393,2,1.3306,1,0.71394
30,1,46,3,0.31794,2.9426,3,1.3842,1,0.97953
30,1,47,3,0.32339,2.8229,3,1.2321,0,0.99004
30,1,48,3,0.55598,3.0334,3,1.1243,1,0.95048
30,1,49,3,0.54381,2.8243,2,1.5323,0,0.70361
30,1,50,3,0.46641,2.9305,3,1.3253,0,0.61413
30,1,51,3,0.33792,2.6464,3,0.98884,1,0.71125
30,1,52,3,0.29768,2.6905,2,1.1818,0,1.4418
30,1,53,3,0.37556,2.8089,3,1.7346,1,0.71597
30,1,54,3,0.31868,2.3203,3,0.71668,0,1.0938
30,1,55,3,0.3048,3.1089,3,1.0079,0,0.52547
30,1,56,3,0.28024,3.1873,3,1.1536,1,1.8077
30,1,57,3,0.33055,2.7382,3,1.0417,1,1.1881
30,1,58,3,0.34425,2.4117,2,1.4875,0,1.3836
30,1,59,3,0.43503,2.166,3,1.19,0,0.88518
30,1,60,3,0.38375,2.3051,3,1.7684,0,0.61723
31,1,1,3,1.187,3.1302,2,4.6257,0,3.2655
31,1,2,3,1.6096,2.8117,3,3.0492,0,5.0524
31,1,3,3,1.1088,2.8747,3,1.37,1,0.59612
31,1,4,3,1.0254,3.7607,3,7.6071,0,2.6227
31,1,5,3,1.4804,4.1018,3,1.8235,1,2.4086
31,1,6,3,1.1604,2.0871,3,1.2935,0,1.627
31,1,7,3,1.373,3.2204,3,1.0394,1,0.48728
31,1,8,3,0.71182,3.7487,3,4.4633,1,3.5952
31,1,9,3,1.1865,3.2775,2,2.8714,0,1.7418
31,1,10,3,1.3807,1.6795,3,1.3113,0,1.5279
31,1,11,3,0.98204,3.7049,3,3.7764,1,1.8322
31,1,12,3,1.8608,2.7093,2,9.9353,1,1.539
31,1,13,3,0.65498,4.2963,3,3.6076,1,1.0055
31,1,14,3,1.3999,2.2785,3,0.98748,0,1.6731
31,1,15,3,1.0794,3.5866,2,2.5386,0,4.5182
31,1,16,3,1.0126,2.5751,3,1.7973,1,0.67979
31,1,17,3,1.3336,2.7651,3,3.6241,0,2.5683
31,1,18,3,1.1499,2.116,3,2.9768,0,1.2597
31,1,19,3,1.1438,2.3634,3,1.1612,0,2.3282
31,1,20,3,0.82178,2.8066,3,1.6316,0,5.1895
31,1,21,3,0.89123,2.6216,3,1.2678,1,0.64446
31,1,22,3,0.78353,2.5918,3,0.84648,1,0.45163
31,1,23,3,1.6739,3.8465,2,2.697,1,2.8648
31,1,24,3,0.51402,3.1006,3,1.3623,1,0.39148
31,1,25,3,0.73385,2.641,3,3.1082,0,1.9815
31,1,26,3,1.0147,2.4051,3,1.6199,0,0.36881
31,1,27,3,0.8728,1.7194,3,2.1809,0,0.96639
31,1,28,3,0.46216,3.5007,3,7.5855,1,6.0051
31,1,29,3,0.68121,1.5491,3,1.7033,0,0.51904
31,1,30,3,0.64883,2.8498,3,1.6128,1,0.16515
31,1,31,3,0.98083,2.5419,3,4.7341,0,1.7238
31,1,32,3,1.0335,1.8635,3,1.549,0,1.0518
31,1,33,3,0.66911,3.0558,3,1.7178,1,0.69209
31,1,34,3,1.3922,3.0584,2,2.3327,1,0.90089
31,1,35,3,0.52832,2.6137,3,2.6262,1,2.9988
31,1,36,3,0.56727,2.931,3,1.7761,0,2.1001
31,1,37,3,0.92575,4.152,2,2.7005,1,0.43919
31,1,38,3,0.85542,2.7349,3,1.1518,0,2.7447
31,1,39,3,0.79015,2.8934,3,3.8104,1,2.3952
31,1,40,3,0.69957,2.5807,3,1.8374,1,1.1704
31,1,41,3,0.73877,2.6598,3,3.7612,0,1.7455
31,1,42,3,0.68102,3.6655,3,1.6239,1,0.70009
31,1,43,3,0.70215,2.481,3,1.486,0,0.88143
31,1,44,3,0.80941,2.7614,3,1.2874,1,0.65728
31,1,45,3,0.45066,2.7769,3,1.6354,0,0.58105
31,1,46,3,0.6497,2.6536,3,1.5293,1,1.0786
31,1,47,3,0.52039,3.0069,3,2.8199,0,1.3524
31,1,48,3,0.63615,3.5562,2,2.4284,1,1.0006
31,1,49,3,0.74025,2.1371,3,1.4421,0,0.67552
31,1,50,3,0.69877,2.4622,3,1.4635,0,0.75396
31,1,51,3,0.54763,2.0521,3,1.5662,0,0.3042
31,1,52,3,0.72694,2.8268,3,1.4355,1,2.1187
31,1,53,3,0.68771,4.7449,2,1.7935,1,0.54993
31,1,54,3,1.7048,3.0898,3,2.2427,0,0.97432
31,1,55,3,2.5361,3.2904,3,2.2926,1,0.92302
31,1,56,3,1.7018,3.337,3,1.5408,1,3.798
31,1,57,3,1.9504,3.3404,2,2.9298,0,0.93729
31,1,58,3,1.6169,3.5544,3,1.7018,1,0.86683
31,1,59,3,1.3354,4.3913,3,1.5154,1,0.3275
31,1,60,3,1.2908,3.2477,3,2.0004,0,1.2902
32,1,1,3,3.1777,4.3807,2,2.3521,0,2.8694
32,1,2,3,1.4177,3.109,2,2.2264,0,2.0131
32,1,3,3,1.2891,5.1858,2,1.8158,1,1.5181
32,1,4,3,3.3975,4.9448,1,4.2773,1,4.2129
32,1,5,3,1.846,4.8117,2,1.2125,1,1.0113
32,1,6,3,2.3308,5.4856,2,1.3763,1,1.3219
32,1,7,3,0.81327,5.3894,2,0.94161,0,1.0404
32,1,8,3,1.0217,2.4672,2,1.6974,0,2.2709
32,1,9,3,1.0884,3.8179,2,2.0889,1,0.8374
32,1,10,3,2.0784,3.5482,2,1.6802,1,1.7536
32,1,11,3,2.4989,2.1944,2,1.9958,0,1.7174
32,1,12,3,1.5684,3.0349,2,2.0113,1,1.7157
32,1,13,3,1.2412,4.5967,1,1.6872,1,1.1419
32,1,14,3,4.1075,6.9891,2,1.4988,0,0.96711
32,1,15,3,2.2666,6.7409,2,1.6149,1,0.58364
32,1,16,3,0.82225,3.0307,3,2.075,0,3.3174
32,1,17,3,0.92866,3.0446,2,2.6138,0,1.3001
32,1,18,3,4.1706,6.2398,1,4.1338,1,1.3442
32,1,19,3,1.5818,5.7579,2,2.3696,1,0.73327
32,1,20,3,1.5455,3.6431,2,1.2711,1,0.60234
32,1,21,3,0.63971,2.527,2,1.6671,0,1.2284
32,1,22,3,1.3331,6.2359,2,1.2962,1,0.49275
32,1,23,3,2.0261,4.5482,2,1.3846,0,0.91439
32,1,24,3,1.1141,3.0864,2,1.1021,1,0.80339
32,1,25,3,0.5955,3.1435,2,1.3628,0,0.8964
32,1,26,3,0.55174,2.6887,2,1.0998,1,0.89119
32,1,27,3,0.58788,6.329,2,1.0794,1,0.53871
32,1,28,3,3.0864,3.9631,2,1.2532,0,0.91485
32,1,29,3,2.1469,9.3828,2,1.2657,1,0.65468
32,1,30,3,0.57748,2.0716,2,1.5736,0,0.85763
32,1,31,3,3.152,3.3874,2,2.6323,0,0.74059
32,1,32,3,0.47067,3.1753,2,1.1693,0,1.096
32,1,33,3,0.85277,2.7618,2,1.2971,0,0.46098
32,1,34,3,0.57386,3.6192,2,1.3592,1,1.0076
32,1,35,3,1.5682,4.0129,2,1.104,1,1.0752
32,1,36,3,2.9616,5.1985,2,0.9779,1,0.68477
32,1,37,3,1.0233,3.2294,2,1.0291,1,0.87578
32,1,38,3,0.55098,3.2218,2,0.96909,0,0.51556
32,1,39,3,0.49216,4.609,2,0.77868,1,0.49346
32,1,40,3,3.9177,5.6318,2,1.2241,0,1.8052
32,1,41,3,0.71934,2.058,2,1.1163,1,0.64331
32,1,42,3,0.71735,2.9616,2,1.0385,0,0.57727
32,1,43,3,0.75471,3.0985,2,1.0187,0,0.75923
32,1,44,3,0.52906,3.0905,2,1.1453,1,0.48146
32,1,45,3,0.87311,4.4172,2,1.2656,1,0.90147
32,1,46,3,0.34665,4.1983,2,1.093,1,0.48089
32,1,47,3,0.7136,1.9683,2,1.1949,0,0.66085
32,1,48,3,0.68365,3.208,2,0.69605,1,0.7095
32,1,49,3,0.86827,3.0915,2,1.0912,1,0.5676
32,1,50,3,0.45588,2.7262,2,1.8702,0,1.1501
32,1,51,3,0.87256,3.1382,2,2.3995,0,1.7635
32,1,52,3,0.67635,3.1031,2,1.1593,0,0.66934
32,1,53,3,0.56744,3.2273,2,1.3626,0,0.5704
32,1,54,3,0.55179,2.3626,2,0.97247,0,0.93688
32,1,55,3,0.66221,2.9086,2,1.2161,0,0.50818
32,1,56,3,0.54332,2.7877,2,1.2065,1,0.92537
32,1,57,3,0.47184,2.5282,2,1.2771,0,0.57984
32,1,58,3,0.96746,3.0663,2,1.2458,0,1.2011
32,1,59,3,0.45655,2.5465,2,1.322,0,0.44247
32,1,60,3,0.81438,2.9585,2,1.1141,1,0.37046
33,1,1,3,1.2001,2.8485,3,1.1615,1,0.97455
33,1,2,3,1.1176,3.0736,3,0.80683,1,0.61277
33,1,3,3,0.77527,3.1346,3,0.97518,1,0.33922
33,1,4,3,0.54337,2.9246,3,0.73418,1,0.31923
33,1,5,3,0.62757,2.9006,2,0.35066,1,1.0697
33,1,6,3,0.43378,2.5563,2,0.36927,0,0.89719
33,1,7,3,1.1183,2.1425,2,0.86088,1,0.2546
33,1,8,3,0.36221,2.5795,2,0.67558,1,0.96607
33,1,9,3,0.49816,2.1501,2,1.0515,0,0.89401
33,1,10,3,0.50588,2.5457,2,0.7367,1,0.9979
33,1,11,3,3.2137,3.6465,2,1.0351,1,0.4692
33,1,12,3,0.56335,3.1017,3,0.46328,0,0.94093
33,1,13,3,1.252,3.1789,2,1.3986,1,0.25204
33,1,14,3,1.3683,2.1667,3,0.33884,1,0.27546
33,1,15,3,0.66122,3.1259,3,0.92034,0,1.1101
33,1,16,3,1.7558,3.4555,3,1.0523,1,0.39601
33,1,17,3,0.42574,2.9985,3,1.2538,0,0.78378
33,1,18,3,0.59529,3.0411,2,1.1818,0,0.61573
33,1,19,3,0.50492,2.7227,3,1.4821,1,0.2765
33,1,20,3,1.729,3.3627,3,1.1244,1,0.47522
33,1,21,3,0.5693,3.2579,3,0.88073,1,0.22828
33,1,22,3,0.9865,3.34,2,0.74254,1,0.43985
33,1,23,3,0.31167,3.253,3,0.61436,0,0.8673
33,1,24,3,1.0058,3.3719,3,0.35362,1,0.28624
33,1,25,3,0.33733,3.0579,2,0.49498,0,0.95073
33,1,26,3,0.56306,3.566,3,0.97517,1,0.36402
33,1,27,3,0.56375,3.2514,3,0.63855,1,0.27299
33,1,28,3,0.58742,3.1594,3,1.4576,1,0.23727
33,1,29,3,0.51121,3.5381,3,1.1769,1,0.664
33,1,30,3,1.093,2.8952,3,1.4877,1,0.90828
33,1,31,3,1.0722,2.9308,3,1.051,0,0.68202
33,1,32,3,0.44656,2.7806,3,0.43936,1,0.29977
33,1,33,3,0.43519,3.0046,3,1.3655,0,0.4542
33,1,34,3,0.61424,2.9997,2,0.42364,1,0.27547
33,1,35,3,0.57522,2.551,3,0.57577,1,0.22905
33,1,36,3,0.60867,2.5876,3,1.0543,0,0.50997
33,1,37,3,1.1835,3.7157,2,0.73676,1,0.33563
33,1,38,3,0.59662,2.7677,3,0.73877,0,0.54762
33,1,39,3,0.52509,2.6854,3,0.34013,1,0.17555
33,1,40,3,0.43297,3.0293,3,0.78725,0,0.57161
33,1,41,3,0.30473,2.9612,3,0.48427,1,0.25897
33,1,42,3,0.4022,3.3666,3,0.79865,1,0.36663
33,1,43,3,0.31142,2.7174,2,1.5513,0,0.86662
33,1,44,3,0.6464,2.5638,3,1.0969,1,0.32746
33,1,45,3,0.5385,3.2109,3,0.99679,0,0.41486
33,1,46,3,0.48543,3.3188,3,0.87452,0,0.51449
33,1,47,3,1.8197,2.6647,3,0.91001,1,0.25433
33,1,48,3,0.098963,2.6923,3,0.92246,0,0.74827
33,1,49,3,0.52244,2.659,3,0.7841,1,0.43209
33,1,50,3,0.0085148,3.4384,3,0.74061,0,0.55044
33,1,51,3,0.61472,2.3618,3,0.82479,1,0.33865
33,1,52,3,0.48526,2.8278,3,0.9238,0,0.82455
33,1,53,3,0.40808,2.8264,2,0.63432,0,1.0322
33,1,54,3,0.47243,3.1316,2,1.6006,1,0.41639
33,1,55,3,0.41971,3.0583,3,0.70751,1,0.3134
33,1,56,3,0.40217,2.5186,3,1.1398,0,0.63644
33,1,57,3,0.40857,2.3606,3,0.48754,1,0.27377
33,1,58,3,0.5562,3.0435,2,0.89671,1,0.34102
33,1,59,3,0.45327,2.6281,3,0.41231,1,0.23992
33,1,60,3,0.4538,2.8193,3,0.54003,1,0.25186
34,1,1,3,1.6906,3.3341,2,1.9231,1,1.7089
34,1,2,3,0.9823,3.3289,3,2.3475,1,0.87398
34,1,3,3,1.4974,2.8656,2,1.9364,0,0.82983
34,1,4,3,0.71926,3.3909,2,1.6051,1,1.6595
34,1,5,3,0.59053,3.3967,3,2.0237,0,2.1593
34,1,6,3,1.3679,2.3019,2,1.3907,0,0.92411
34,1,7,3,0.41727,2.9511,2,1.4377,1,5.8336
34,1,8,3,0.526,3.0107,2,1.8985,1,1.6018
34,1,9,3,0.53366,2.9809,3,1.4969,0,1.8261
34,1,10,3,0.54044,2.958,2,1.3076,1,1.0492
34,1,11,3,0.49508,3.0011,2,2.1504,0,0.79054
34,1,12,3,0.56462,3.1617,1,1.1479,1,3.1905
34,1,13,3,0.38649,3.383,2,0.88526,1,1.0947
34,1,14,3,0.43062,4.6619,1,1.1682,1,0.88158
34,1,15,3,0.46336,3.1674,2,1.211,0,1.8375
34,1,16,3,0.46925,3.8314,1,2.8618,1,1.2496
34,1,17,3,1.1628,3.0513,2,2.3011,0,1.1762
34,1,18,3,0.52061,3.1195,2,1.1894,1,0.56073
34,1,19,3,1.3376,2.5913,2,1.1827,0,0.61705
34,1,20,3,1.047,3.0768,2,0.84572,0,0.60175
34,1,21,3,0.4555,2.9323,2,1.8991,1,1.5768
34,1,22,3,0.45728,3.9984,1,1.0988,1,0.72922
34,1,23,3,0.93498,2.8262,2,1.2091,0,0.65122
34,1,24,3,0.50139,2.6915,2,0.88289,0,0.6926
34,1,25,3,1.7795,2.9253,2,0.84627,0,0.30137
34,1,26,3,0.59737,2.4894,2,1.2822,1,0.24143
34,1,27,3,0.57313,2.9959,2,0.94555,1,0.28823
34,1,28,3,0.86171,3.1037,3,1.0271,1,1.3995
34,1,29,3,1.6145,2.4251,2,1.2717,0,0.89726
34,1,30,3,0.91265,3.2736,2,0.63048,0,0.49148
34,1,31,3,0.6163,2.9533,2,1.5643,1,1.0013
34,1,32,3,1.5558,3.0048,3,0.9162,1,0.8306
34,1,33,3,1.4862,2.6928,3,2.3968,0,0.5986
34,1,34,3,0.66994,2.7071,3,0.60787,0,0.96392
34,1,35,3,0.66092,3.2991,3,1.0227,0,0.83564
34,1,36,3,0.64202,2.5767,3,0.83563,0,0.79566
34,1,37,3,0.6251,2.6094,3,2.9971,0,1.0378
34,1,38,3,0.61174,2.8028,3,1.0165,0,0.65419
34,1,39,3,0.38584,3.0025,3,1.0899,0,0.57308
34,1,40,3,0.26461,2.899,3,2.4865,0,1.1794
34,1,41,3,1.6959,3.213,2,1.5455,1,1.324
34,1,42,3,0.64385,3.0233,3,1.1057,1,0.71087
34,1,43,3,0.8292,3.2136,3,2.0621,1,0.72715
34,1,44,3,2.303,3.161,3,2.5104,1,1.3365
34,1,45,3,0.59247,3.3343,2,0.97494,1,0.60118
34,1,46,3,0.12964,3.4126,3,1.4485,1,0.59027
34,1,47,3,0.65025,3.9372,2,0.71306,1,0.65226
34,1,48,3,0.73278,2.7267,1,1.3727,0,1.9229
34,1,49,3,0.50754,3.4097,2,3.6447,0,1.2468
34,1,50,3,0.51339,3.1896,3,1.3294,1,1.275
34,1,51,3,1.2789,3.0034,3,0.8777,0,1.0256
34,1,52,3,0.19982,2.9562,2,0.79202,0,1.6111
34,1,53,3,0.48182,3.1646,3,1.5472,1,0.85038
34,1,54,3,0.48879,2.9326,2,1.9982,0,2.0761
34,1,55,3,1.2426,3.8323,1,1.246,1,0.5007
34,1,56,3,0.46374,2.7053,2,1.5184,0,1.243
34,1,57,3,0.48839,2.6573,2,1.9571,0,0.22237
34,1,58,3,0.42367,2.8481,2,1.2475,0,0.22713
34,1,59,3,1.1493,3.7156,1,1.4597,1,0.28743
34,1,60,3,0.35414,2.8228,3,1.3055,0,1.5972
35,1,1,3,3.1463,2.786,2,1.6402,0,1.7973
35,1,2,3,1.575,2.8972,2,2.0099,1,3.5363
35,1,3,3,1.3936,2.6364,3,2.6419,0,1.5092
35,1,4,3,0.80202,2.3536,3,1.8041,0,3.4578
35,1,5,3,1.2865,2.5773,3,1.7736,1,1.5477
35,1,6,3,0.6345,2.6176,2,1.3894,0,2.173
35,1,7,3,0.83296,2.6521,3,1.2532,1,1.4318
35,1,8,3,1.8246,2.6313,2,1.6725,0,1.8092
35,1,9,3,0.66703,3.1376,1,2.9781,1,1.4108
35,1,10,3,0.80638,2.9945,2,1.2352,1,1.3308
35,1,11,3,0.79452,3.0396,3,4.118,0,1.0766
35,1,12,3,0.42951,2.6161,3,1.0752,1,1.888
35,1,13,3,0.70637,2.4358,2,1.6286,1,1.4149
35,1,14,3,0.78743,2.0547,3,1.5065,0,1.0597
35,1,15,3,0.49917,2.5031,2,1.8286,0,1.2506
35,1,16,3,0.45544,2.0451,3,1.0466,0,0.88932
35,1,17,3,0.62052,2.4208,3,1.0304,0,0.93937
35,1,18,3,0.33368,2.1258,2,1.036,0,0.88287
35,1,19,3,0.3073,2.2858,3,0.94213,1,1.1382
35,1,20,3,0.51441,2.4369,1,1.0163,0,1.5188
35,1,21,3,0.31365,2.4389,1,0.98227,1,0.71619
35,1,22,3,0.56411,2.4899,1,0.79528,1,0.60089
35,1,23,3,0.71704,1.4872,3,1.008,0,1.0384
35,1,24,3,1.595,1.9245,1,0.77243,0,0.61268
35,1,25,3,0.76147,2.0025,2,1.0787,0,0.5881
35,1,26,3,0.385,2.4398,1,1.1949,1,0.93674
35,1,27,3,0.58887,2.4369,2,0.99103,0,0.95111
35,1,28,3,0.88314,2.6862,2,1.0284,1,0.88772
35,1,29,3,0.56389,2.0693,2,1.1672,1,0.65505
35,1,30,3,0.42895,3.1121,1,0.63621,1,1.2595
35,1,31,3,1.2189,2.0051,3,0.99488,0,0.88805
35,1,32,3,0.70954,2.2741,1,1.2962,0,1.0878
35,1,33,3,0.52504,1.9362,3,0.93014,0,2.1151
35,1,34,3,0.58339,2.5877,2,1.1059,1,0.78608
35,1,35,3,0.52503,2.4343,2,1.9261,0,1.1125
35,1,36,3,0.74323,2.3712,3,0.89398,0,0.78667
35,1,37,3,0.5133,2.2254,3,0.94835,0,0.86611
35,1,38,3,0.37783,2.5402,3,1.1701,1,0.80895
35,1,39,3,0.9721,2.4943,1,0.86177,0,0.85036
35,1,40,3,0.51289,2.6867,2,0.92907,1,0.6635
35,1,41,3,0.39741,2.338,1,1.1933,1,0.97594
35,1,42,3,0.41022,2.4267,2,0.84877,1,0.6416
35,1,43,3,0.64698,2.0657,2,0.93856,0,0.48663
35,1,44,3,0.814,2.2016,1,0.85427,0,0.5718
35,1,45,3,0.57157,2.7852,2,0.951,0,0.59364
35,1,46,3,0.34594,2.5898,3,0.73239,0,0.64322
35,1,47,3,0.28969,2.2999,1,0.93887,0,0.51147
35,1,48,3,0.27526,2.4634,2,1.0979,0,0.86545
35,1,49,3,0.30861,2.4895,3,0.97013,0,0.58367
35,1,50,3,0.55203,2.4776,3,0.76254,0,0.4265
35,1,51,3,0.27566,2.2782,3,0.75027,1,0.85576
35,1,52,3,0.3208,1.9684,3,0.91702,0,0.40612
35,1,53,3,0.32592,2.7247,2,0.87015,0,0.69713
35,1,54,3,0.33306,2.0899,3,0.94616,0,0.52569
35,1,55,3,0.32651,2.3642,2,0.81043,0,1.0746
35,1,56,3,0.33917,2.2687,3,0.71578,0,0.54315
35,1,57,3,0.29541,2.0936,3,0.88694,0,0.4965
35,1,58,3,0.67931,2.3743,1,0.68375,1,0.65724
35,1,59,3,1.0972,2.6739,1,0.67122,0,0.64777
35,1,60,3,0.66672,2.4807,1,1.0227,0,1.0248
36,1,1,3,1.2365,3.1047,3,1.9786,1,2.0024
36,1,2,3,1.1023,2.0932,2,2.4118,0,1.4508
36,1,3,3,0.75636,2.6466,3,1.0842,0,1.193
36,1,4,3,0.72935,2.7897,1,2.1314,0,1.2365
36,1,5,3,0.55195,2.6049,3,1.1305,1,4.1522
36,1,6,3,0.50056,2.888,3,1.0411,0,0.67555
36,1,7,3,0.62984,3.1045,3,1.0156,0,1.8044
36,1,8,3,0.67369,2.8996,2,1.7233,1,1.1349
36,1,9,3,0.35288,2.3828,1,2.7011,1,0.98853
36,1,10,3,0.78966,2.9239,3,1.0693,0,1.0326
36,1,11,3,0.49914,3.3307,1,1.2613,1,1.237
36,1,12,3,0.57013,2.9798,3,0.95776,1,1.3262
