Subj_idx,Stimulus,Response,Confidence,RT_dec,stim1,stim2,incentive,accuracy,feeback_performance,feedback_lottery,block,trial_in_block
1003,1,-1,0.9,527,0.593,0.423,1,0,-1,0,1,23
1003,-1,-1,0.9,468,0.26,0.286,1,1,1,0,1,24
1003,1,1,0.6,954,0.573,0.431,2,1,0,1,1,25
1003,-1,-1,0.9,908,0.253,0.279,2,1,0,1,1,26
1003,1,-1,0.9,518,0.388,0.327,2,0,0,1,1,27
1003,1,-1,0.6,1500,0.437,0.18,1,0,0,1,1,28
1003,1,1,0.9,531,0.333,0.129,3,1,1,0,1,29
1003,1,-1,0.6,715,0.516,0.311,2,0,0,1,1,30
1003,1,1,0.95,461,0.177,0.035,2,1,1,0,1,31
1003,1,1,0.65,617,0.232,0.091,1,1,0,1,1,32
1003,1,1,0.6,779,0.18,0.119,2,1,0,1,1,33
1003,1,-1,1,410,0.218,0.192,2,0,-1,0,1,34
1003,1,-1,0.6,463,0.446,0.276,3,0,-1,0,1,35
1003,1,-1,0.8,509,0.699,0.443,2,0,-1,0,1,36
1003,1,-1,0.9,438,0.23,0.203,1,0,-1,0,1,37
1003,1,-1,0.9,393,0.45,0.423,1,0,-1,0,1,38
1003,1,-1,0.9,384,0.57,0.48,3,0,-1,0,1,39
1003,1,1,0.6,593,0.448,0.191,2,1,1,0,1,40
1003,1,-1,0.85,397,0.707,0.45,3,0,0,1,1,41
1003,1,-1,0.9,358,0.583,0.494,2,0,-1,0,1,42
1003,1,1,0.9,471,0.35,0.145,1,1,1,0,1,43
1003,1,-1,0.9,330,0.426,0.365,3,0,-1,0,1,44
1003,1,1,0.5,677,0.323,0.234,3,1,0,1,1,45
1003,1,-1,0.9,411,0.368,0.342,3,0,-1,0,1,46
1003,1,-1,0.6,1151,0.742,0.486,2,0,0,1,1,47
1003,1,-1,1,445,0.229,0.168,1,0,-1,0,1,48
1003,1,1,0.9,344,0.28,0.023,3,1,1,0,1,49
1003,1,-1,0.5,673,0.213,0.187,3,0,0,-1,1,50
1003,1,1,0.9,404,0.193,0.023,2,1,1,0,1,51
1003,1,-1,0.9,305,0.475,0.449,2,0,-1,0,1,52
1003,1,-1,0.9,407,0.457,0.287,2,0,-1,0,1,53
1003,1,1,1,955,0.273,0.016,2,1,1,0,1,54
1003,1,-1,0.85,1172,0.324,0.12,2,0,-1,0,1,55
1003,1,-1,0.75,595,0.246,0.185,2,0,0,1,1,56
1003,1,-1,0.9,409,0.457,0.396,3,0,-1,0,1,57
1003,1,1,0.9,363,0.269,0.064,1,1,1,0,1,58
1003,1,1,0.9,825,0.265,0.009,3,1,1,0,1,59
1003,-1,-1,1,348,0.122,0.148,1,1,1,0,1,60
1003,1,-1,0.9,493,0.199,0.138,2,0,-1,0,1,61
1003,1,-1,0.65,1039,0.188,0.098,2,0,0,-1,1,62
1003,1,-1,0.6,660,0.575,0.405,2,0,-1,0,1,63
1003,1,-1,0.75,1011,0.071,0.044,2,0,0,1,1,64
1003,1,-1,0.95,400,0.543,0.453,1,0,-1,0,1,65
1003,1,1,0.5,1244,0.293,0.089,3,1,0,-1,1,66
1003,-1,-1,1,358,0.225,0.251,3,1,1,0,1,67
1003,-1,-1,0.9,374,0.241,0.267,1,1,0,-1,1,68
1003,1,1,0.9,1012,0.041,0.015,3,1,1,0,1,69
1003,1,-1,0.5,821,0.535,0.33,2,0,0,1,1,70
1003,1,-1,0.9,439,0.314,0.288,2,0,-1,0,1,71
1003,1,-1,0.9,391,0.141,0.08,3,0,-1,0,1,72
1003,1,1,0.75,902,0.304,0.1,2,1,0,1,1,73
1003,1,-1,0.85,448,0.278,0.136,3,0,-1,0,1,74
1003,1,-1,0.9,403,0.361,0.22,3,0,-1,0,1,75
1003,1,1,0.65,1177,0.176,0.035,2,1,0,1,1,76
1003,1,-1,0.5,1914,0.359,0.269,1,0,0,-1,1,77
1003,1,-1,0.6,392,0.344,0.254,1,0,0,1,1,78
1003,1,-1,0.65,472,0.505,0.301,1,0,0,1,1,79
1003,1,-1,0.8,423,0.511,0.421,1,0,-1,0,1,80
1003,1,1,0.9,596,0.277,0.073,3,1,1,0,1,81
1003,-1,-1,0.95,340,0.182,0.208,1,1,0,1,1,82
1003,1,-1,0.9,494,0.567,0.425,1,0,-1,0,1,83
1003,1,-1,0.9,465,0.594,0.453,1,0,-1,0,1,84
1003,1,1,0.9,1280,0.063,0.002,1,1,1,0,1,85
1003,1,-1,0.5,1236,0.316,0.174,3,0,0,1,1,86
1003,1,1,0.8,1009,0.12,0.031,2,1,1,0,1,87
1003,1,1,0.9,525,0.619,0.363,1,1,1,0,1,88
1003,1,-1,0.9,432,0.549,0.459,3,0,-1,0,1,89
1003,1,1,0.8,440,0.436,0.294,2,1,1,0,1,90
1003,-1,-1,0.75,954,0.002,0.028,2,1,0,1,1,91
1003,1,-1,0.9,349,0.539,0.478,1,0,-1,0,1,92
1003,-1,-1,0.8,672,0.211,0.237,2,1,1,0,1,93
1003,1,-1,0.65,584,0.44,0.27,2,0,0,-1,1,94
1003,1,1,0.5,540,0.637,0.432,3,1,0,1,1,95
1003,-1,-1,0.7,372,0.17,0.196,2,1,0,1,1,96
1003,1,1,1,803,0.305,0.002,1,1,1,0,2,1
1003,1,1,0.8,609,0.51,0.206,1,1,0,1,2,2
1003,1,1,0.5,1806,0.283,0.189,1,1,0,1,2,3
1003,1,1,0.55,828,0.519,0.266,1,1,0,1,2,4
1003,1,1,0.55,710,0.715,0.411,3,1,0,1,2,5
1003,1,-1,0.6,629,0.684,0.472,2,0,0,1,2,6
1003,1,-1,0.6,1137,0.656,0.352,1,0,0,1,2,7
1003,1,1,0.6,1459,0.627,0.492,3,1,0,1,2,8
1003,1,1,0.8,422,0.428,0.216,1,1,1,0,2,9
1003,1,1,0.55,704,0.446,0.352,3,1,0,1,2,10
1003,1,-1,0.8,418,0.471,0.377,1,0,0,1,2,11
1003,1,1,0.85,601,0.315,0.062,1,1,1,0,2,12
1003,1,1,0.8,1117,0.204,0.069,1,1,1,0,2,13
1003,1,-1,0.9,664,0.144,0.101,2,0,-1,0,2,14
1003,1,-1,0.85,368,0.374,0.331,2,0,0,1,2,15
1003,1,-1,0.6,1846,0.071,0.027,1,0,0,1,2,16
1003,1,1,0.9,932,0.246,0.035,3,1,0,1,2,17
1003,-1,-1,0.9,432,0.16,0.193,2,1,1,0,2,18
1003,1,1,0.9,397,0.474,0.221,3,1,1,0,2,19
1003,1,1,0.6,929,0.413,0.16,3,1,0,-1,2,20
1003,1,1,0.65,1188,0.666,0.455,1,1,1,0,2,21
1003,1,-1,0.5,1444,0.482,0.27,3,0,0,1,2,22
1003,1,-1,0.85,1343,0.633,0.421,2,0,-1,0,2,23
1003,1,-1,0.5,487,0.43,0.294,2,0,0,1,2,24
1003,-1,-1,0.6,458,0.38,0.413,2,1,0,-1,2,25
1003,1,-1,0.9,360,0.455,0.32,3,0,-1,0,2,26
1003,1,1,0.5,520,0.602,0.298,3,1,0,1,2,27
1003,1,-1,0.6,492,0.585,0.373,3,0,0,1,2,28
1003,1,1,1,385,0.46,0.08,1,1,1,0,2,29
1003,1,-1,0.5,809,0.463,0.251,3,0,0,-1,2,30
1003,1,1,0.6,1183,0.251,0.116,2,1,0,1,2,31
1003,1,1,0.9,564,0.72,0.416,2,1,1,0,2,32
1003,1,1,0.6,583,0.727,0.347,2,1,0,1,2,33
1003,1,1,0.6,1025,0.371,0.235,3,1,0,1,2,34
1003,1,-1,0.6,528,0.406,0.312,1,0,0,1,2,35
1003,1,1,0.6,852,0.217,0.174,3,1,0,-1,2,36
1003,-1,-1,0.9,436,0.087,0.12,1,1,1,0,2,37
1003,1,-1,0.9,490,0.391,0.348,2,0,0,1,2,38
1003,1,1,0.9,798,0.569,0.189,1,1,0,1,2,39
1003,1,1,1,395,0.292,0.039,1,1,1,0,2,40
1003,1,1,0.8,789,0.165,0.071,1,1,0,1,2,41
1003,1,1,0.5,666,0.776,0.396,3,1,0,-1,2,42
1003,1,1,0.6,1286,0.256,0.121,1,1,0,-1,2,43
1003,1,-1,0.6,867,0.535,0.282,2,0,0,1,2,44
1003,1,1,0.9,731,0.424,0.12,2,1,1,0,2,45
1003,1,1,0.9,798,0.387,0.134,2,1,1,0,2,46
1003,-1,-1,0.9,393,0.382,0.415,3,1,1,0,2,47
1003,1,1,1,900,0.137,0.001,1,1,1,0,2,48
1003,1,1,1,474,0.294,0.04,1,1,1,0,2,49
1003,1,1,0.55,1588,0.262,0.219,1,1,0,1,2,50
1003,1,1,1,511,0.514,0.21,2,1,1,0,2,51
1003,1,1,1,738,0.278,0.024,3,1,1,0,2,52
1003,1,-1,1,419,0.498,0.404,3,0,-1,0,2,53
1003,1,1,0.95,473,0.621,0.241,2,1,1,0,2,54
1003,1,1,1,412,0.423,0.043,1,1,1,0,2,55
1003,1,-1,0.95,562,0.541,0.447,3,0,-1,0,2,56
1003,1,1,0.6,1004,0.737,0.484,3,1,0,1,2,57
1003,1,-1,0.9,302,0.164,0.121,3,0,-1,0,2,58
1003,1,1,0.7,597,0.719,0.415,1,1,1,0,2,59
1003,-1,-1,1,303,0.285,0.318,3,1,1,0,2,60
1003,-1,-1,0.95,307,0.106,0.139,1,1,1,0,2,61
1003,1,-1,0.95,278,0.39,0.296,2,0,-1,0,2,62
1003,1,-1,0.95,259,0.413,0.319,2,0,-1,0,2,63
1003,-1,-1,0.95,244,0.155,0.188,1,1,1,0,2,64
1003,1,-1,1,287,0.528,0.485,3,0,-1,0,2,65
1003,1,-1,0.95,283,0.709,0.498,1,0,-1,0,2,66
1003,1,-1,0.65,500,0.667,0.456,2,0,0,-1,2,67
1003,1,-1,0.65,423,0.68,0.469,2,0,0,1,2,68
1003,1,-1,0.9,282,0.627,0.491,2,0,-1,0,2,69
1003,1,-1,0.6,834,0.601,0.348,2,0,0,1,2,70
1003,1,1,0.55,1124,0.639,0.259,3,1,0,1,2,71
1003,-1,-1,0.85,272,0.306,0.339,2,1,1,0,2,72
1003,1,-1,0.9,226,0.465,0.372,3,0,-1,0,2,73
1003,1,-1,0.6,819,0.286,0.192,2,0,0,1,2,74
1003,1,1,1,841,0.269,0.016,2,1,1,0,2,75
1003,1,-1,0.85,474,0.446,0.352,2,0,-1,0,2,76
1003,1,1,0.55,798,0.295,0.16,1,1,0,1,2,77
1003,-1,-1,0.55,370,0.173,0.206,1,1,0,1,2,78
1003,1,-1,0.6,470,0.148,0.105,1,0,-1,0,2,79
1003,1,1,0.5,859,0.244,0.108,3,1,0,1,2,80
1003,-1,-1,0.95,280,0.421,0.454,3,1,1,0,2,81
1003,1,1,0.5,754,0.435,0.131,3,1,0,1,2,82
1003,1,1,1,801,0.426,0.045,2,1,1,0,2,83
1003,1,1,1,755,0.239,0.028,1,1,1,0,2,84
1003,1,-1,1,491,0.343,0.3,3,0,-1,0,2,85
1003,1,1,0.95,1157,0.16,0.025,2,1,1,0,2,86
1003,1,-1,0.5,884,0.749,0.369,3,0,0,1,2,87
1003,1,-1,0.5,939,0.271,0.228,1,0,0,1,2,88
1003,1,1,0.6,494,0.614,0.234,3,1,0,1,2,89
1003,1,1,0.6,1522,0.793,0.489,2,1,0,1,2,90
1003,1,1,0.9,361,0.65,0.27,1,1,1,0,2,91
1003,1,1,0.7,877,0.688,0.308,2,1,0,1,2,92
1003,1,-1,0.65,398,0.482,0.439,2,0,0,-1,2,93
1003,-1,-1,0.9,450,0.452,0.485,3,1,0,-1,2,94
1003,-1,-1,0.5,662,0.23,0.263,2,1,0,1,2,95
1003,1,1,0.5,768,0.623,0.319,3,1,0,1,2,96
1004,1,-1,0.8,782,0.448,0.435,1,0,0,1,1,1
1004,-1,-1,0.85,618,0.12,0.159,3,1,1,0,1,2
1004,-1,-1,0.9,964,0.18,0.219,1,1,1,0,1,3
1004,-1,-1,0.65,894,0.225,0.264,2,1,0,-1,1,4
1004,1,1,1,650,0.369,0.125,2,1,1,0,1,5
1004,1,1,0.7,1713,0.202,0.189,3,1,0,1,1,6
1004,1,1,0.9,845,0.193,0.065,1,1,1,0,1,7
1004,1,-1,0.85,934,0.173,0.16,1,0,-1,0,1,8
1004,1,1,0.85,762,0.218,0.09,1,1,1,0,1,9
1004,1,1,0.55,914,0.318,0.161,2,1,0,1,1,10
1004,1,1,0.9,685,0.231,0.039,3,1,1,0,1,11
1004,1,1,1,1001,0.384,0.14,1,1,1,0,1,12
1004,1,1,0.7,1065,0.509,0.317,2,1,1,0,1,13
1004,-1,1,0.65,1063,0.269,0.308,3,0,0,1,1,14
1004,1,1,0.75,1488,0.44,0.364,2,1,1,0,1,15
1004,1,-1,0.6,4392,0.053,0.04,3,0,0,-1,1,16
1004,1,1,0.95,800,0.141,0.012,3,1,0,1,1,17
1004,1,1,1,805,0.492,0.248,2,1,1,0,1,18
1004,1,1,0.65,1132,0.171,0.094,2,1,1,0,1,19
1004,1,1,0.9,730,0.49,0.333,2,1,0,1,1,20
1004,1,1,0.75,1080,0.517,0.388,3,1,1,0,1,21
1004,1,-1,0.85,1435,0.114,0.101,1,0,-1,0,1,22
1004,1,1,0.75,680,0.123,0.046,1,1,1,0,1,23
1004,1,1,0.65,538,0.503,0.426,3,1,1,0,1,24
1004,-1,1,0.8,1302,0.191,0.23,1,0,0,1,1,25
1004,-1,-1,0.65,1661,0.456,0.496,3,1,1,0,1,26
1004,1,-1,0.7,1977,0.35,0.303,1,0,-1,0,1,27
1004,-1,-1,0.9,962,0.009,0.048,3,1,1,0,1,28
1004,-1,-1,0.9,818,0.204,0.244,2,1,1,0,1,29
1004,1,1,0.75,2216,0.384,0.336,2,1,1,0,1,30
1004,1,1,0.85,693,0.325,0.196,1,1,1,0,1,31
1004,1,1,0.9,659,0.679,0.486,2,1,1,0,1,32
1004,1,1,0.95,625,0.178,0.101,1,1,0,1,1,33
1004,1,1,0.8,669,0.382,0.138,3,1,0,1,1,34
1004,1,1,0.9,641,0.386,0.257,2,1,1,0,1,35
1004,1,1,0.7,802,0.257,0.181,3,1,0,1,1,36
1004,1,1,0.8,1008,0.651,0.493,3,1,1,0,1,37
1004,1,1,0.85,653,0.061,0.013,1,1,1,0,1,38
1004,-1,1,0.8,874,0.237,0.276,1,0,0,1,1,39
1004,1,1,1,938,0.328,0.084,2,1,1,0,1,40
1004,-1,1,0.9,604,0.349,0.388,2,0,-1,0,1,41
1004,1,1,0.85,390,0.329,0.084,2,1,1,0,1,42
1004,1,1,1,837,0.3,0.108,1,1,1,0,1,43
1004,1,1,0.7,863,0.692,0.499,3,1,1,0,1,44
1004,1,1,0.9,614,0.513,0.321,2,1,1,0,1,45
1004,1,1,0.7,579,0.446,0.317,3,1,1,0,1,46
1004,1,-1,0.85,2588,0.056,0.043,2,0,-1,0,1,47
1004,1,1,0.75,429,0.518,0.326,3,1,1,0,1,48
1004,1,1,1,615,0.152,0.023,2,1,1,0,1,49
1004,1,1,0.75,801,0.142,0.094,1,1,1,0,1,50
1004,-1,1,0.85,1375,0.376,0.415,2,0,-1,0,1,51
1004,1,1,0.7,650,0.234,0.221,3,1,0,1,1,52
1004,1,1,0.8,735,0.657,0.499,3,1,1,0,1,53
1004,1,1,0.85,724,0.527,0.479,2,1,1,0,1,54
1004,1,1,0.7,662,0.411,0.363,3,1,0,-1,1,55
1004,1,1,0.8,493,0.635,0.477,3,1,0,1,1,56
1004,1,1,0.85,546,0.242,0.049,1,1,1,0,1,57
1004,1,1,0.65,690,0.171,0.123,2,1,0,1,1,58
1004,1,1,0.85,469,0.432,0.24,1,1,1,0,1,59
1004,1,1,1,768,0.33,0.282,2,1,1,0,1,60
1004,1,1,0.8,705,0.288,0.211,1,1,0,1,1,61
1004,1,1,1,764,0.132,0.004,2,1,1,0,1,62
1004,1,1,0.9,470,0.1,0.023,3,1,1,0,1,63
1004,1,-1,0.6,1488,0.452,0.439,2,0,-1,0,1,64
1004,1,1,0.9,365,0.168,0.091,2,1,1,0,1,65
1004,1,1,0.65,792,0.442,0.429,2,1,0,1,1,66
1004,1,1,0.95,402,0.416,0.224,1,1,0,1,1,67
1004,1,1,0.8,641,0.411,0.398,1,1,0,1,1,68
1004,1,1,0.7,703,0.269,0.221,3,1,0,1,1,69
1004,1,1,0.55,802,0.36,0.347,3,1,0,1,1,70
1004,-1,1,0.7,625,0.451,0.49,1,0,0,1,1,71
1004,1,-1,0.55,797,0.459,0.302,2,0,0,1,1,72
1004,1,1,0.85,958,0.209,0.051,3,1,1,0,1,73
1004,1,1,0.8,624,0.396,0.267,3,1,0,1,1,74
1004,1,1,0.9,1019,0.592,0.348,3,1,1,0,1,75
1004,1,1,1,762,0.079,0.003,2,1,1,0,1,76
1004,1,1,0.6,578,0.37,0.213,1,1,0,1,1,77
1004,1,1,0.85,407,0.282,0.037,3,1,1,0,1,78
1004,1,1,0.75,629,0.098,0.05,1,1,1,0,1,79
1004,1,1,0.6,823,0.318,0.305,2,1,1,0,1,80
1004,1,1,0.85,564,0.188,0.031,1,1,1,0,1,81
1004,1,1,0.85,441,0.314,0.185,1,1,1,0,1,82
1004,1,1,0.75,359,0.355,0.163,3,1,0,1,1,83
1004,1,1,0.75,691,0.136,0.059,1,1,0,1,1,84
1004,1,1,0.55,979,0.544,0.496,3,1,0,-1,1,85
1004,1,1,0.65,859,0.602,0.445,1,1,0,1,1,86
1004,1,1,0.85,855,0.128,0.052,3,1,0,1,1,87
1004,1,1,0.8,423,0.364,0.119,3,1,1,0,1,88
1004,1,1,0.85,677,0.446,0.317,2,1,1,0,1,89
1004,1,1,0.75,607,0.522,0.474,3,1,1,0,1,90
1004,1,1,0.95,596,0.292,0.135,2,1,1,0,1,91
1004,1,1,0.8,494,0.285,0.092,2,1,0,-1,1,92
1004,1,1,0.95,419,0.312,0.067,1,1,1,0,1,93
1004,1,1,0.95,595,0.32,0.075,1,1,1,0,1,94
1004,1,1,0.95,664,0.271,0.114,1,1,1,0,1,95
1004,1,1,0.8,625,0.489,0.245,1,1,0,-1,1,96
1004,-1,-1,0.8,1082,0.088,0.176,2,1,1,0,2,1
1004,1,-1,0.9,568,0.426,0.391,2,0,-1,0,2,2
1004,1,1,0.85,433,0.559,0.487,1,1,1,0,2,3
1004,-1,1,0.85,519,0.31,0.319,1,0,-1,0,2,4
1004,-1,-1,0.95,511,0.026,0.071,2,1,1,0,2,5
1004,-1,1,0.6,1451,0.262,0.326,2,0,0,1,2,6
1004,-1,-1,0.8,1115,0.388,0.476,1,1,0,1,2,7
1004,1,1,1,537,0.081,0.009,1,1,1,0,2,8
1004,1,1,0.6,769,0.422,0.411,3,1,0,1,2,9
1004,-1,1,0.7,523,0.464,0.552,1,0,-1,0,2,10
1004,-1,-1,0.85,601,0.327,0.391,2,1,1,0,2,11
1004,-1,-1,0.9,567,0.219,0.263,2,1,1,0,2,12
1004,1,-1,0.8,1152,0.107,0.072,1,0,0,1,2,13
1004,1,-1,0.6,931,0.357,0.321,3,0,0,-1,2,14
1004,-1,-1,0.85,812,0.343,0.352,1,1,1,0,2,15
1004,1,1,0.65,1418,0.419,0.348,1,1,0,1,2,16
1004,-1,-1,0.9,469,0.259,0.323,1,1,1,0,2,17
1004,-1,-1,0.85,793,0.185,0.249,3,1,0,1,2,18
1004,1,-1,0.75,1647,0.252,0.24,2,0,0,1,2,19
1004,1,1,0.7,673,0.143,0.132,2,1,0,1,2,20
1004,1,-1,0.55,949,0.52,0.449,1,0,0,-1,2,21
1004,1,1,0.7,943,0.345,0.274,3,1,1,0,2,22
1004,-1,1,0.7,1233,0.493,0.502,1,0,0,-1,2,23
1004,-1,-1,0.9,509,0.085,0.209,2,1,0,1,2,24
1004,-1,-1,0.85,668,0.122,0.246,3,1,1,0,2,25
1004,1,1,0.85,1026,0.252,0.241,3,1,1,0,2,26
1004,-1,-1,1,527,0.102,0.147,2,1,1,0,2,27
1004,-1,-1,0.65,892,0.177,0.301,3,1,0,-1,2,28
1004,-1,1,0.95,856,0.294,0.339,1,0,-1,0,2,29
1004,1,-1,0.85,719,0.466,0.43,3,0,-1,0,2,30
1004,-1,-1,0.9,755,0.056,0.064,2,1,1,0,2,31
1004,-1,-1,0.75,390,0.441,0.565,2,1,0,1,2,32
1004,-1,-1,0.65,868,0.352,0.396,2,1,0,1,2,33
1004,-1,-1,0.75,827,0.428,0.436,1,1,0,-1,2,34
1004,-1,-1,0.95,907,0.08,0.144,2,1,1,0,2,35
1004,-1,-1,1,553,0.131,0.255,1,1,1,0,2,36
1004,-1,-1,0.65,892,0.313,0.357,3,1,0,-1,2,37
1004,1,1,0.8,1080,0.335,0.3,1,1,0,1,2,38
1004,-1,1,0.7,854,0.143,0.151,3,0,0,1,2,39
1004,1,1,0.75,1244,0.152,0.117,3,1,1,0,2,40
1004,-1,-1,0.9,603,0.179,0.268,3,1,1,0,2,41
1004,1,-1,0.7,679,0.222,0.211,1,0,0,1,2,42
1004,1,1,0.7,485,0.361,0.326,2,1,0,1,2,43
1004,-1,-1,0.95,457,0.084,0.148,3,1,1,0,2,44
1004,1,1,0.65,965,0.123,0.112,3,1,0,1,2,45
1004,1,1,0.8,969,0.311,0.24,2,1,1,0,2,46
1004,1,1,0.7,649,0.437,0.366,3,1,0,1,2,47
1004,-1,-1,0.75,1117,0.283,0.371,3,1,0,-1,2,48
1004,1,1,0.95,765,0.213,0.178,1,1,1,0,2,49
1004,-1,1,0.95,559,0.477,0.541,1,0,-1,0,2,50
1004,-1,-1,0.75,1183,0.487,0.575,2,1,0,1,2,51
1004,-1,1,0.85,622,0.276,0.34,2,0,-1,0,2,52
1004,-1,-1,1,638,0.046,0.055,3,1,1,0,2,53
1004,1,1,0.85,1762,0.078,0.042,2,1,0,1,2,54
1004,-1,-1,0.9,594,0.306,0.371,1,1,1,0,2,55
1004,-1,-1,0.9,445,0.241,0.285,3,1,1,0,2,56
1004,-1,-1,0.7,734,0.23,0.275,1,1,1,0,2,57
1004,1,-1,0.85,685,0.087,0.075,1,0,0,1,2,58
1004,-1,-1,0.6,684,0.49,0.499,3,1,0,1,2,59
1004,-1,-1,0.8,661,0.424,0.432,2,1,1,0,2,60
1004,-1,-1,0.75,677,0.336,0.424,2,1,1,0,2,61
1004,1,-1,0.9,481,0.307,0.236,3,0,0,1,2,62
1004,1,-1,0.65,777,0.395,0.323,2,0,0,-1,2,63
1004,-1,-1,0.85,1116,0.375,0.42,3,1,0,-1,2,64
1004,-1,-1,0.95,487,0.314,0.358,1,1,1,0,2,65
1004,1,1,0.95,573,0.117,0.082,1,1,1,0,2,66
1004,-1,-1,0.65,610,0.41,0.534,2,1,1,0,2,67
1004,-1,-1,0.85,418,0.425,0.513,1,1,1,0,2,68
1004,-1,-1,0.8,473,0.115,0.203,2,1,1,0,2,69
1004,-1,-1,1,745,0.189,0.313,2,1,1,0,2,70
1004,1,-1,0.85,864,0.448,0.413,2,0,0,1,2,71
1004,-1,1,0.65,896,0.224,0.232,2,0,0,1,2,72
1004,-1,-1,1,469,0.449,0.573,1,1,1,0,2,73
1004,1,1,0.85,1036,0.203,0.131,2,1,0,1,2,74
1004,-1,-1,0.95,490,0.142,0.23,3,1,1,0,2,75
1004,-1,-1,0.95,534,0.459,0.583,1,1,0,1,2,76
1004,-1,-1,0.95,481,0.125,0.133,2,1,1,0,2,77
1004,-1,-1,0.65,1588,0.286,0.35,1,1,0,1,2,78
1004,1,1,0.8,1266,0.367,0.356,2,1,0,1,2,79
1004,1,-1,0.65,904,0.42,0.409,3,0,-1,0,2,80
1004,-1,-1,0.95,573,0.087,0.211,3,1,1,0,2,81
1004,1,-1,0.6,844,0.364,0.293,2,0,0,1,2,82
1004,1,1,0.6,451,0.147,0.136,1,1,0,-1,2,83
1004,-1,-1,0.95,560,0.213,0.257,3,1,1,0,2,84
1004,-1,-1,0.9,614,0.265,0.389,1,1,1,0,2,85
1004,-1,-1,0.9,542,0.262,0.386,3,1,1,0,2,86
1004,1,-1,0.6,647,0.527,0.492,3,0,0,1,2,87
1004,-1,-1,0.8,376,0.448,0.512,3,1,1,0,2,88
1004,1,-1,0.8,517,0.327,0.316,2,0,-1,0,2,89
1004,-1,-1,1,718,0.022,0.11,3,1,1,0,2,90
1004,1,-1,0.85,565,0.328,0.317,1,0,0,1,2,91
1004,-1,-1,0.7,866,0.44,0.448,3,1,1,0,2,92
1004,-1,-1,0.9,383,0.169,0.257,1,1,1,0,2,93
1004,1,1,0.7,1069,0.235,0.164,3,1,1,0,2,94
1004,-1,-1,0.85,560,0.465,0.509,1,1,1,0,2,95
1004,-1,-1,0.85,534,0.153,0.217,3,1,1,0,2,96
1005,1,1,0.75,634,0.127,0.094,3,1,0,1,1,1
1005,1,1,0.7,1390,0.365,0.263,1,1,1,0,1,2
1005,-1,-1,0.75,514,0.189,0.226,1,1,1,0,1,3
1005,1,1,0.65,1193,0.199,0.128,1,1,1,0,1,4
1005,1,1,0.95,557,0.061,0.011,1,1,1,0,1,5
1005,1,1,0.95,478,0.045,0.012,1,1,1,0,1,6
1005,-1,-1,0.7,1442,0.356,0.394,3,1,0,1,1,7
1005,1,-1,0.75,753,0.373,0.323,1,0,0,1,1,8
1005,1,-1,0.75,912,0.061,0.06,3,0,-1,0,1,9
1005,-1,-1,0.7,1256,0.06,0.097,3,1,1,0,1,10
1005,-1,-1,0.75,526,0.316,0.332,1,1,1,0,1,11
1005,1,-1,0.65,1945,0.404,0.354,3,0,-1,0,1,12
1005,1,-1,0.6,1852,0.345,0.274,2,0,0,1,1,13
1005,1,1,0.9,468,0.249,0.146,2,1,1,0,1,14
1005,1,1,1,351,0.112,0.041,3,1,1,0,1,15
1005,-1,-1,0.85,610,0.211,0.227,3,1,1,0,1,16
1005,-1,1,0.65,1741,0.136,0.153,2,0,0,1,1,17
1005,1,-1,0.7,490,0.231,0.199,3,0,-1,0,1,18
1005,1,-1,0.65,524,0.113,0.08,2,0,0,1,1,19
1005,-1,-1,1,520,0.015,0.052,1,1,1,0,1,20
1005,1,-1,0.65,793,0.376,0.375,2,0,0,1,1,21
1005,1,1,0.75,1460,0.149,0.116,1,1,1,0,1,22
1005,1,-1,0.65,1748,0.21,0.209,3,0,0,1,1,23
1005,1,-1,0.6,1154,0.263,0.231,2,0,0,1,1,24
1005,-1,1,0.6,1526,0.475,0.491,3,0,0,1,1,25
1005,-1,-1,0.95,525,0.098,0.167,3,1,1,0,1,26
1005,-1,-1,1,385,0.055,0.124,2,1,1,0,1,27
1005,-1,-1,0.85,734,0.164,0.233,3,1,0,1,1,28
1005,-1,-1,0.95,413,0.252,0.322,3,1,1,0,1,29
1005,1,-1,0.8,682,0.526,0.494,2,0,-1,0,1,30
1005,1,1,0.6,554,0.228,0.125,2,1,1,0,1,31
1005,1,-1,0.85,521,0.434,0.331,1,0,-1,0,1,32
1005,-1,-1,1,473,0.02,0.089,1,1,1,0,1,33
1005,-1,-1,0.8,387,0.265,0.334,1,1,1,0,1,34
1005,1,1,0.6,1224,0.459,0.458,1,1,1,0,1,35
1005,-1,-1,0.85,469,0.232,0.249,2,1,1,0,1,36
1005,-1,-1,0.8,938,0.239,0.277,3,1,1,0,1,37
1005,1,-1,0.7,648,0.433,0.331,2,0,-1,0,1,38
1005,1,1,0.95,464,0.147,0.044,1,1,1,0,1,39
1005,1,1,0.85,555,0.097,0.096,1,1,1,0,1,40
1005,1,1,0.85,602,0.09,0.089,1,1,1,0,1,41
1005,-1,-1,0.8,600,0.334,0.372,2,1,1,0,1,42
1005,-1,-1,0.95,449,0.364,0.381,1,1,1,0,1,43
1005,1,-1,0.7,475,0.276,0.226,2,0,0,1,1,44
1005,1,1,0.65,1106,0.179,0.129,1,1,1,0,1,45
1005,1,1,0.65,508,0.221,0.171,3,1,0,1,1,46
1005,1,-1,0.7,738,0.501,0.43,3,0,-1,0,1,47
