Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Task
1,1,1,2,1.1027,0.48221,17,2
1,1,1,2,0.40923,0.24619,18,2
1,2,2,1,0.74116,0.26862,18,2
1,1,2,1,0.39914,0.14497,19,2
1,2,2,1,0.73484,0.024559,18,2
1,1,1,1,0.38671,0.39292,18,2
1,2,2,1,1.1385,0.20458,19,2
1,1,1,1,1.1828,0.3364,19,2
1,1,1,1,1.0833,0.18772,19,2
1,2,1,2,0.73571,0.82934,19,2
1,1,1,2,0.59019,0.22936,18,2
1,2,1,1,1.6061,0.93767,18,2
1,2,2,3,0.78538,0.56982,17,2
1,1,1,3,2.3217,1.0335,17,2
1,2,1,3,1.3815,0.80894,18,2
1,1,1,2,0.81854,0.51836,17,2
1,1,1,1,2.3729,0.71677,17,2
1,2,1,1,0.94261,0.24254,18,2
1,2,2,2,1.1289,0.51164,17,2
1,2,2,2,1.4234,0.23089,17,2
1,1,1,1,1.236,0.48857,18,2
1,2,1,1,0.99468,0.23456,18,2
1,1,1,1,1.8729,0.083766,17,2
1,1,2,1,1.2718,0.40127,17,2
1,2,2,1,0.57043,0.24289,16,2
1,1,2,1,1.3402,0.26872,16,2
1,2,2,1,1.1347,0.30824,15,2
1,2,2,1,1.4151,0.27157,15,2
1,2,2,2,2.2676,1.02,16,2
1,2,2,2,1.2795,0.36293,16,2
1,1,1,4,0.73615,0.47718,17,2
1,2,1,3,0.99026,0.39675,17,2
1,2,2,2,1.0548,0.46457,16,2
1,2,2,2,0.77931,0.27388,16,2
1,2,1,1,0.81339,0.50792,17,2
1,1,1,2,0.86371,0.53713,16,2
1,2,1,1,1.3499,0.55684,16,2
1,2,1,1,0.73487,0.27638,15,2
1,1,1,4,0.85894,0.58225,14,2
1,2,2,4,1.2053,0.6191,14,2
1,2,2,4,1.0439,0.25743,15,2
1,1,1,4,1.1622,0.37627,15,2
1,1,1,4,0.43879,0.26482,16,2
1,1,1,5,0.46658,0.52475,16,2
1,1,1,5,0.5268,0.34439,17,2
1,1,1,5,0.56655,0.26106,17,2
1,1,2,2,2.1346,0.56706,18,2
1,1,2,1,0.61592,0.5632,17,2
1,1,1,1,3.6082,1.3437,16,2
1,2,2,4,1.0235,1.145,16,2
1,2,1,1,1.4583,0.60427,17,2
1,1,1,4,0.73533,0.64548,16,2
1,2,2,3,2.3296,0.83815,16,2
1,1,2,1,1.1254,0.89684,17,2
1,2,2,2,1.4383,0.36455,16,2
1,1,1,1,1.8708,0.48924,16,2
1,2,1,1,0.73809,0.78101,17,2
1,2,2,3,0.78256,0.47058,16,2
1,1,2,2,0.74077,0.32261,16,2
1,1,1,2,1.1129,0.65975,15,2
1,1,1,2,1.1918,0.23946,15,2
1,2,1,2,0.68425,0.15091,16,2
1,1,1,3,0.47014,0.61329,15,2
1,1,1,3,0.55017,0.27097,15,2
1,1,1,3,0.73617,0.18125,16,2
1,1,1,5,0.91814,0.42716,16,2
1,1,2,1,1.5045,0.54567,17,2
1,1,1,2,0.98934,0.34379,16,2
1,1,1,3,0.38766,0.44394,16,2
1,1,2,1,0.70368,0.61515,17,2
1,2,2,1,0.93587,0.043567,16,2
1,1,2,1,0.68782,0.13181,16,2
1,1,1,3,0.34389,0.56317,15,2
1,2,2,4,0.79566,0.3336,15,2
1,1,2,1,1.278,0.66082,16,2
1,2,2,3,1.6547,0.68332,15,2
1,2,2,5,0.59584,0.8732,15,2
1,1,1,4,0.81821,0.65488,16,2
1,1,1,4,0.28476,0.35273,16,2
1,2,1,3,0.65451,0.44507,17,2
1,1,1,1,0.59063,0.60442,16,2
1,2,1,1,0.86677,0.21254,16,2
1,1,1,4,0.21496,0.66623,15,2
1,1,1,3,1.1087,0.42019,15,2
1,1,1,1,1.3834,0.48716,16,2
1,2,2,1,1.2041,0.17501,16,2
1,1,1,3,0.18852,0.36852,17,2
1,1,1,2,0.52214,0.42778,17,2
1,1,1,5,1.0894,1.323,16,2
1,2,1,3,0.35837,0.72685,16,2
1,2,2,2,0.54845,0.93066,15,2
1,1,1,4,0.16896,0.71846,15,2
1,2,2,1,1.405,1.7849,16,2
1,2,2,1,0.77074,0.23026,16,2
1,1,1,1,0.74479,0.098907,17,2
1,1,1,3,0.26447,0.72861,17,2
1,1,1,3,0.73882,0.35237,18,2
1,2,1,1,0.57101,0.60982,18,2
1,2,2,1,0.6533,0.19629,17,2
1,2,1,1,0.5992,0.24208,17,2
1,2,2,1,0.69736,0.41548,16,2
1,2,2,2,0.81562,0.68938,16,2
1,1,2,1,1.4501,0.40861,17,2
1,2,1,1,0.75468,0.52044,16,2
1,2,1,1,1.6031,0.21972,15,2
1,2,1,1,1.1679,0.25701,14,2
1,1,1,3,0.33431,0.52192,13,2
1,1,1,3,0.3042,0.3071,13,2
1,2,2,3,0.82798,0.20536,14,2
1,1,1,3,0.62213,0.19704,14,2
1,1,1,3,0.42601,0.25965,15,2
1,1,1,3,0.58378,0.20968,15,2
1,1,2,1,1.2738,0.31544,16,2
1,1,1,2,0.96022,0.34866,15,2
1,1,1,4,0.29043,0.53871,15,2
1,2,1,4,0.62435,0.24908,16,2
1,2,2,3,1.5703,0.28447,15,2
1,2,2,3,0.81505,0.22445,15,2
1,1,1,2,1.2751,0.46748,16,2
1,2,2,3,0.648,0.62516,16,2
1,2,2,1,1.2263,0.35663,17,2
1,2,1,3,1.1109,0.67945,17,2
1,2,2,1,1.5577,0.56712,16,2
1,1,1,1,1.2205,0.40007,16,2
1,2,1,1,0.67099,0.36024,17,2
1,2,1,1,0.56312,0.18056,16,2
1,1,1,1,0.48703,0.32408,15,2
1,1,1,3,2.443,0.77864,15,2
1,2,1,3,0.68884,0.25272,16,2
1,2,2,3,0.8788,0.13456,15,2
1,1,1,4,0.46904,0.4262,15,2
1,2,2,4,0.85285,0.20444,16,2
1,1,1,2,1.1351,0.60374,16,2
1,1,1,1,0.87972,0.4475,17,2
1,2,2,1,0.79583,0.52086,17,2
1,1,2,2,0.63032,0.51504,18,2
1,2,2,1,0.52031,0.24327,17,2
1,2,2,2,0.84029,0.34887,17,2
1,2,2,2,0.57502,0.21482,18,2
1,2,2,2,0.50038,0.11731,18,2
1,2,1,1,0.95014,0.27101,19,2
1,2,2,1,0.6843,0.14928,18,2
1,1,2,1,1.6223,0.26057,18,2
1,2,2,1,1.2069,0.24599,17,2
1,2,1,1,0.37353,0.12629,17,2
1,1,1,2,1.0692,0.98157,16,2
1,1,1,1,3.718,6.6735,16,2
1,1,1,1,0.54143,1.5091,17,2
1,1,2,1,2.5825,0.39115,17,2
1,1,2,1,0.84016,0.47516,16,2
1,1,1,3,0.20843,0.46135,15,2
1,2,2,3,0.70221,0.7504,15,2
1,1,1,4,0.2407,0.28709,16,2
1,1,1,4,0.22039,0.26521,16,2
1,1,1,4,0.40601,0.23601,17,2
1,2,2,1,1.1357,0.33335,17,2
1,1,2,1,1.0701,0.54849,18,2
1,1,1,2,0.90259,0.33416,17,2
1,2,2,2,1.425,0.69171,17,2
1,2,2,2,0.82395,0.25962,18,2
1,2,2,2,1.1121,0.267,18,2
1,2,2,2,0.8164,0.54883,19,2
1,1,1,1,1.3027,0.3281,19,2
1,2,1,1,0.81921,0.29809,19,2
1,1,1,1,1.1214,0.47735,18,2
1,2,2,1,0.76598,0.395,18,2
1,2,1,1,1.2962,0.1491,19,2
1,2,2,1,0.80673,0.33273,18,2
1,1,2,1,1.4388,0.30771,18,2
1,1,1,1,0.7155,0.21569,17,2
1,2,2,1,0.89973,1.2148,17,2
1,2,2,2,0.8126,0.75391,18,2
1,1,1,2,0.70125,0.75135,18,2
1,2,2,2,0.66755,0.41917,19,2
1,2,2,2,0.77569,0.95735,19,2
1,1,1,2,0.6225,0.51636,19,2
1,2,1,1,1.4665,0.30011,19,2
1,2,1,1,1.5995,0.57719,18,2
1,2,2,2,1.7794,0.77622,16,2
1,2,2,3,0.7208,0.32847,16,2
1,2,2,3,0.54662,0.19692,17,2
1,1,2,1,0.9987,0.40208,17,2
1,2,2,3,1.1331,0.45184,16,2
1,2,2,2,0.7757,0.28786,16,2
1,2,2,2,1.4036,0.15282,17,2
1,1,2,1,0.66219,0.2634,17,2
1,1,1,2,0.26034,0.36698,16,2
1,1,1,3,0.27219,0.30519,16,2
1,2,2,3,0.88986,0.12725,17,2
1,1,1,2,1.344,0.36498,17,2
1,2,1,1,0.78254,0.38645,18,2
1,2,2,1,8.473,0.79959,17,2
1,2,2,1,0.49555,0.22774,17,2
1,1,1,1,1.1274,0.17389,18,2
1,2,1,1,1.1978,0.26463,18,2
1,2,2,2,0.95044,0.5427,17,2
1,1,2,2,0.6689,0.22487,17,2
1,2,2,2,1.2428,0.15843,16,2
1,1,2,1,1.3092,0.37368,16,2
1,1,1,1,1.1418,0.15704,15,2
1,2,2,1,1.234,0.20302,15,2
1,2,2,3,0.86445,0.48472,16,2
1,1,2,2,1.1907,0.72997,16,2
1,2,2,1,1.2176,0.72527,15,2
1,2,2,3,0.56628,0.64687,15,2
1,2,2,2,1.1567,0.33043,16,2
1,2,2,1,2.7529,1.2041,16,2
1,1,1,1,0.87154,0.33184,17,2
1,2,1,1,0.89569,0.34321,17,2
1,2,2,1,0.79168,0.17159,16,2
1,1,1,1,0.59191,0.19568,16,2
1,1,1,1,0.48778,0.20205,17,2
1,2,2,1,0.57769,0.27158,17,2
1,1,1,1,1.4556,0.59496,18,2
1,2,1,1,1.0006,0.32276,18,2
1,2,2,1,2.2807,1.6603,17,2
1,2,1,2,1.3112,0.60138,17,2
1,2,2,2,1.654,0.46266,16,2
1,1,1,4,0.39698,0.54012,16,2
1,1,2,4,0.54695,0.63615,17,2
1,1,1,4,0.83119,0.25227,16,2
1,2,2,3,1.3112,0.33569,16,2
1,1,1,2,0.97186,0.46529,17,2
1,2,2,2,1.4823,0.2505,17,2
1,1,1,1,1.1849,0.32047,18,2
1,1,1,1,1.1614,0.21781,18,2
1,2,1,1,0.46577,0.25796,19,2
1,2,2,1,0.42561,0.16983,18,2
1,1,1,1,0.68538,0.16183,18,2
1,2,2,1,0.47319,0.13048,19,2
1,1,1,1,0.537,0.42041,19,2
1,1,2,2,0.87101,0.57985,19,2
1,2,2,1,0.90336,0.3035,18,2
1,1,2,1,0.6237,0.23156,18,2
1,2,2,1,0.88356,0.17972,17,2
1,2,2,2,1.4635,0.29528,17,2
1,2,2,2,0.64426,0.3253,18,2
1,2,1,2,0.67819,0.39871,18,2
1,2,1,1,0.73616,0.27879,17,2
1,2,2,1,0.67651,0.46483,16,2
1,1,1,3,0.55463,0.40256,16,2
1,2,1,1,1.0525,0.30436,17,2
1,2,2,3,1.0989,5.8677,16,2
1,2,2,3,0.68764,0.41156,16,2
1,1,2,3,0.57577,0.30169,17,2
1,2,2,4,1.0538,0.29337,16,2
1,1,2,4,0.55021,0.1494,16,2
1,2,1,2,0.90191,0.33287,15,2
1,1,1,2,0.86212,0.39893,14,2
1,1,1,5,0.60451,0.61879,14,2
1,2,1,1,0.59267,0.83391,15,2
1,1,1,3,0.24936,0.36079,14,2
1,2,2,5,0.83495,0.55394,14,2
1,1,1,2,0.66126,0.56792,15,2
1,2,2,3,0.64344,0.36207,15,2
1,2,2,4,1.1535,0.54907,16,2
1,1,1,1,1.002,0.42899,16,2
1,2,2,3,1.6463,1.0152,17,2
1,1,1,2,1.016,0.49492,17,2
1,2,1,1,0.65232,0.26096,18,2
1,2,2,2,0.75847,0.36852,17,2
1,1,2,1,0.63862,0.3431,17,2
1,2,1,1,0.74051,0.32035,16,2
1,1,1,1,1.9187,0.29971,15,2
1,1,1,1,0.6078,0.51557,15,2
1,2,1,1,0.43986,0.24751,16,2
1,2,2,1,0.64367,0.22203,15,2
1,2,2,2,0.57359,0.34344,15,2
1,1,1,4,0.75421,1.9744,16,2
1,1,2,4,2.3515,3.9154,16,2
1,1,1,2,0.7798,0.50528,15,2
1,2,2,2,1.0421,0.42443,15,2
1,1,2,2,0.9826,0.33249,16,2
1,2,1,1,0.36682,0.50849,15,2
1,1,1,3,0.57499,0.47245,14,2
1,1,1,4,0.4031,0.34864,14,2
1,2,1,2,1.2949,0.39749,15,2
1,1,1,3,0.28969,0.42226,14,2
1,2,1,3,0.53342,0.23171,14,2
1,1,1,1,1.0633,0.34789,13,2
1,1,1,2,0.87959,0.25918,13,2
1,2,1,3,0.49194,0.56939,14,2
1,1,2,1,1.314,0.30457,13,2
1,1,1,2,0.81432,0.64849,12,2
1,1,1,3,0.30691,0.50283,12,2
1,1,1,5,0.3088,0.70201,13,2
1,2,2,5,0.97694,0.3863,13,2
1,1,2,1,0.90533,2.9374,14,2
1,2,1,1,4.6136,0.34047,13,2
1,1,1,3,0.98323,1.1789,12,2
1,2,2,3,0.98001,0.37319,12,2
1,1,1,3,0.6464,0.46248,13,2
1,2,2,4,1.4407,0.53221,13,2
1,1,1,4,0.87157,0.42327,14,2
1,1,1,4,0.72774,0.37345,14,2
1,2,1,2,1.0619,1.1506,15,2
1,2,2,3,1.2609,0.33359,14,2
1,1,1,3,0.7534,0.44376,14,2
1,1,1,3,0.47964,0.32398,15,2
1,1,1,3,0.88768,0.25668,15,2
1,2,2,2,0.9357,0.62127,16,2
1,1,1,2,0.7823,0.28508,16,2
1,1,1,3,1.1663,0.61039,17,2
1,2,1,2,0.77707,0.62788,17,2
1,1,1,1,0.85561,0.79294,16,2
1,2,2,1,0.88431,0.23695,16,2
1,1,1,2,0.31831,0.32754,17,2
1,1,1,1,0.91611,0.62438,17,2
1,2,2,1,0.62268,0.36077,18,2
1,1,2,2,0.78663,0.25636,18,2
1,1,1,3,1.3228,0.80771,17,2
1,2,2,1,1.3957,0.68044,17,2
1,2,1,1,0.85465,0.26482,18,2
1,2,2,1,0.62687,0.31618,17,2
1,2,2,1,0.80292,0.3956,17,2
1,2,2,2,0.52711,0.81219,18,2
1,2,1,1,1.1354,0.58652,18,2
1,2,2,1,2.1599,0.2126,17,2
1,1,1,1,0.63116,0.20822,17,2
1,2,1,1,0.87911,0.33224,18,2
1,2,2,2,0.62338,0.38016,17,2
1,1,1,2,1.3273,0.72873,17,2
1,1,1,2,1.1262,0.32499,18,2
1,1,1,2,0.8067,0.2242,18,2
1,1,2,1,0.91089,0.36845,19,2
1,1,1,1,1.0352,0.34958,18,2
1,1,2,1,0.75354,0.40786,18,2
1,1,1,2,0.89956,0.85713,17,2
1,1,1,2,0.67446,0.28912,17,2
1,2,2,1,1.0503,0.28436,18,2
1,1,1,1,1.0108,0.27848,18,2
1,1,2,1,0.62876,0.25462,19,2
1,2,1,1,1.325,0.20949,18,2
1,1,2,1,0.78153,1.7007,17,2
1,1,1,3,0.45481,0.5787,16,2
1,2,2,1,1.4167,0.45144,16,2
1,1,2,1,0.84356,0.20575,17,2
1,2,2,4,0.65377,0.43541,16,2
1,2,2,1,1.7998,0.98824,16,2
1,1,1,2,0.78333,0.50178,17,2
1,2,2,2,1.0455,0.91265,17,2
1,1,1,2,0.73448,0.27499,18,2
1,1,2,2,1.9765,0.18004,18,2
1,2,2,2,1.2411,0.33591,17,2
1,2,1,1,0.73206,0.37125,17,2
1,1,1,1,0.60016,0.40725,16,2
1,2,2,2,0.93224,0.42656,16,2
1,2,2,1,0.85254,0.33259,17,2
1,2,1,1,0.84678,0.2846,17,2
1,2,2,2,1.0069,0.53973,16,2
1,1,1,3,0.41546,0.41631,16,2
1,2,1,3,0.84331,0.27128,17,2
1,2,1,1,1.0716,0.28886,16,2
1,2,2,1,0.92202,0.30289,15,2
1,1,1,2,1.4882,0.31843,15,2
1,1,1,2,0.58903,0.35448,16,2
1,2,1,1,0.88899,0.55005,16,2
1,1,1,2,0.90126,0.48536,15,2
1,1,1,1,0.66584,0.88491,16,2
1,1,1,2,0.91833,0.59825,17,2
1,1,1,2,0.58489,0.25242,17,2
1,1,1,2,0.30285,0.23255,18,2
1,1,1,1,0.90247,1.6675,18,2
1,1,2,2,0.50379,0.54959,19,2
1,1,2,2,0.66184,0.15749,18,2
1,1,1,1,0.58979,0.41174,17,2
1,2,1,1,0.60791,0.18532,17,2
1,2,2,1,0.4375,0.32094,16,2
1,2,2,1,0.69757,0.17383,16,2
1,2,2,1,0.55759,0.21502,17,2
1,1,1,1,0.6755,0.3471,17,2
1,1,2,1,0.51154,0.18842,18,2
1,1,2,1,0.95934,0.27412,17,2
1,1,1,1,0.96951,0.3517,16,2
1,1,1,2,0.52385,0.31967,16,2
1,2,2,1,1.0358,0.26355,17,2
1,1,1,2,0.83602,0.57322,17,2
1,1,2,1,0.94251,0.24845,18,2
1,1,1,2,0.61469,0.47881,17,2
1,1,1,1,0.68476,0.31427,17,2
1,2,1,2,0.83678,0.70809,18,2
1,2,2,2,1.2714,0.29142,17,2
1,2,2,1,0.73188,0.55717,17,2
1,1,2,1,0.68612,0.30739,18,2
1,2,2,2,1.9601,1.0139,17,2
1,1,1,1,0.86975,0.37708,17,2
1,2,1,1,1.7341,0.37051,18,2
1,2,1,1,0.63306,0.10418,17,2
1,1,2,1,0.74284,0.28637,16,2
1,2,2,2,1.5028,0.36516,15,2
1,1,1,3,0.38176,0.31947,15,2
1,2,1,1,0.92748,0.33175,16,2
1,2,2,3,0.87978,0.40901,15,2
1,1,1,3,0.32612,0.27723,15,2
1,2,2,2,1.3017,0.60058,16,2
1,2,2,2,1.0945,0.17883,16,2
1,2,2,3,1.1768,0.67945,17,2
1,2,2,3,0.55157,0.26006,17,2
1,2,2,2,1.0154,0.34741,18,2
1,2,2,2,0.62774,0.25555,18,2
1,1,1,2,0.82777,0.15945,19,2
1,1,1,2,0.9398,0.11357,19,2
1,1,1,2,1.322,0.53483,19,2
1,1,1,1,0.91672,0.42407,19,2
1,2,1,1,0.56696,0.21598,19,2
1,1,1,1,0.54582,0.14432,18,2
1,1,1,1,1.5347,0.36791,18,2
1,2,2,1,1.5155,0.44529,19,2
1,1,2,1,2.2384,0.25738,19,2
1,2,2,3,1.5017,0.57685,18,2
1,1,1,3,0.42662,0.23605,18,2
1,1,1,2,1.2663,0.75968,19,2
1,1,2,2,1.2032,0.2201,19,2
1,2,1,1,1.4876,0.50121,18,2
1,1,2,1,0.47038,0.55315,17,2
1,1,1,1,0.6905,0.24446,16,2
1,1,1,1,0.47465,0.24522,16,2
1,1,1,3,0.29436,0.3894,17,2
1,1,1,1,1.0462,0.56676,17,2
1,2,1,1,0.85267,0.17484,18,2
1,2,2,1,0.44483,0.57218,17,2
1,2,2,2,0.48278,0.47635,17,2
1,1,2,2,0.44685,0.23286,18,2
1,2,2,1,1.4267,0.33582,17,2
1,2,1,1,0.88341,0.27757,17,2
1,1,1,1,0.6295,0.40202,16,2
1,1,1,1,0.98552,0.31765,16,2
1,2,1,1,0.55781,0.18732,17,2
1,2,2,1,0.59573,0.28382,16,2
1,1,1,1,0.94367,0.20736,16,2
1,1,1,1,1.0358,0.23537,17,2
1,2,1,1,0.75213,0.11352,17,2
1,1,1,1,1.3541,0.21035,16,2
1,1,1,3,0.26884,0.46887,16,2
1,2,1,1,0.58256,1.2961,17,2
1,2,2,1,1.6914,0.24893,16,2
1,1,2,2,1.0302,0.57672,16,2
1,2,2,4,0.57078,0.58656,15,2
1,2,2,4,0.73698,0.24651,15,2
1,1,1,1,1.237,0.69182,16,2
1,1,1,3,0.19984,0.43145,16,2
1,2,1,1,0.73553,0.6037,17,2
1,2,2,3,0.73592,0.51079,16,2
1,2,2,3,0.57603,0.34122,16,2
1,1,2,1,2.1982,0.94952,17,2
1,2,2,2,0.69392,0.36336,16,2
1,2,2,4,0.70395,0.65271,16,2
1,2,2,2,1.3143,0.58601,17,2
2,1,1,2,0.96888,1.1882,11,1
2,2,2,3,0.9982,0.7704,11,1
2,2,1,2,1.8649,1.2567,12,1
2,1,1,4,0.53065,1.0184,11,1
2,1,1,4,1.1012,1.4208,11,1
2,1,2,1,2.7023,2.3623,12,1
2,1,1,5,0.78565,1.9262,11,1
2,2,2,2,6.9489,0.8926,11,1
2,2,2,4,0.7344,0.81227,12,1
2,1,2,6,0.8471,0.96549,12,1
2,1,1,5,0.54969,0.88517,11,1
2,2,1,5,1.7981,1.7811,11,1
2,2,2,5,1.2862,2.203,10,1
2,1,2,3,4.0962,2.087,10,1
2,2,2,4,0.98425,0.86195,9,1
2,1,1,6,0.38123,0.79995,9,1
2,1,1,6,1.8034,0.88639,10,1
2,2,2,6,0.58081,1.076,10,1
2,1,1,2,5.0352,2.5406,11,1
2,1,1,6,0.86258,2.361,11,1
2,1,1,4,0.90238,1.0541,12,1
2,1,1,3,3.7732,1.5467,12,1
2,1,1,6,0.77268,0.75603,13,1
2,2,2,5,0.85519,0.74757,13,1
2,2,1,2,10.464,0.86316,14,1
2,2,2,1,6.2679,0.87627,13,1
2,1,1,5,0.6548,1.2495,13,1
2,2,1,4,0.69749,1.049,14,1
2,2,2,4,1.4743,1.4515,13,1
2,2,2,6,0.73579,0.71512,13,1
2,2,2,6,0.78819,0.5606,14,1
2,1,1,2,1.4346,1.613,14,1
2,2,2,2,5.5341,0.70902,15,1
2,1,2,1,1.6423,1.629,15,1
2,2,2,1,0.94218,0.66451,14,1
2,2,1,4,1.7468,1.3349,14,1
2,1,1,6,0.82446,0.54047,13,1
2,1,2,3,4.7828,0.84468,13,1
2,2,1,5,0.94254,0.94006,12,1
2,2,2,6,0.91134,1.4068,11,1
2,2,2,2,4.5243,1.1972,11,1
2,2,2,3,2.286,2.1944,12,1
2,2,1,4,0.9249,1.8668,12,1
2,2,2,5,0.78431,0.79446,11,1
2,1,1,5,2.7529,0.46651,11,1
2,1,1,2,4.5207,1.137,12,1
2,1,1,6,0.5743,0.52472,12,1
2,2,2,3,1.8385,1.1612,13,1
2,1,1,5,1.7022,1.8191,13,1
2,2,2,2,1.3761,0.95399,14,1
2,2,1,1,1.2372,1.3466,14,1
2,1,1,4,1.0327,0.56828,13,1
2,1,2,1,0.56718,3.0579,13,1
2,1,2,5,1.2412,1.017,12,1
2,1,1,5,1.3503,1.3075,11,1
2,1,1,6,0.44761,1.225,11,1
2,2,2,6,1.0102,0.46462,12,1
2,1,2,2,2.4426,0.72084,12,1
2,1,1,6,1.0503,0.92815,11,1
2,2,2,6,0.77923,0.63732,11,1
2,1,1,6,1.1336,0.51908,12,1
2,1,1,6,2.5161,0.31165,12,1
2,2,2,4,0.86764,0.57327,13,1
2,2,2,2,1.762,1.3054,13,1
2,1,1,2,1.2978,0.99857,14,1
2,2,1,1,1.1768,0.71184,14,1
2,1,1,4,0.70759,1.147,13,1
2,2,2,4,0.76819,1.0344,13,1
2,1,1,5,0.83687,0.79179,14,1
2,1,1,5,0.86748,0.65935,14,1
2,1,1,5,1.0799,0.89466,15,1
2,2,2,3,1.9846,1.3186,15,1
2,1,2,4,2.9327,1.6018,16,1
2,1,2,4,2.0736,0.9762,15,1
2,2,1,1,0.67121,1.323,14,1
2,1,2,3,1.8881,1.2753,13,1
2,1,1,6,0.20777,1.0633,12,1
2,2,1,6,1.8599,0.67998,12,1
2,2,2,6,0.99933,0.49745,11,1
2,2,1,1,3.8816,0.94048,11,1
2,2,2,1,6.4986,0.37173,10,1
2,2,2,6,0.98352,0.93699,10,1
2,2,1,5,1.9423,1.1831,11,1
2,2,1,5,1.2601,0.9143,10,1
2,1,1,2,2.185,0.96447,9,1
2,1,1,6,2.0867,1.0168,9,1
2,1,1,2,2.3704,1.2487,10,1
2,2,1,3,1.6745,0.62752,10,1
2,2,2,5,1.0477,1.0007,9,1
2,2,2,5,1.4744,0.84365,9,1
2,1,1,2,1.4416,0.67158,11,1
2,2,2,1,1.4502,0.83961,11,1
2,1,1,3,0.85144,1.0029,12,1
2,2,2,5,1.1682,1.6634,12,1
2,2,2,5,0.65159,0.59529,13,1
2,1,1,2,1.8799,0.73396,13,1
2,2,2,2,1.1331,0.74144,14,1
2,1,1,2,0.95395,0.38094,14,1
2,1,1,3,3.1022,0.86658,15,1
2,1,1,4,0.85669,2.3349,15,1
2,1,1,6,0.54451,1.118,16,1
2,2,1,4,0.76501,0.5886,16,1
2,2,2,5,0.8474,1.205,15,1
2,1,1,1,2.2142,1.1271,15,1
2,1,2,1,3.636,0.7585,16,1
2,2,1,2,1.1929,0.64763,15,1
2,1,1,2,0.57963,0.47359,14,1
2,2,2,4,0.77372,1.4924,14,1
2,1,1,5,0.99875,0.54206,15,1
2,2,2,3,2.7853,1.805,15,1
2,2,2,1,0.73413,1.548,16,1
2,2,1,4,2.8191,0.87585,16,1
2,1,1,5,0.95928,2.4676,15,1
2,1,1,5,0.67933,0.78166,15,1
2,1,2,3,1.8697,0.7124,16,1
2,1,1,2,3.399,1.1134,15,1
2,1,1,2,2.6898,0.62771,15,1
2,1,2,4,0.69966,0.57722,16,1
2,1,2,3,0.89007,0.49285,15,1
2,1,1,4,0.70241,0.70056,14,1
2,1,1,5,1.3427,0.67554,14,1
2,1,1,5,1.1916,0.38509,15,1
2,1,1,5,1.3702,0.29847,15,1
2,1,1,2,3.2846,0.86595,16,1
2,2,1,3,1.1932,0.87326,16,1
2,1,1,2,0.93417,0.7484,15,1
2,2,2,2,1.0227,1.6034,15,1
2,2,1,3,2.2799,0.60973,16,1
2,1,1,3,1.4336,0.44088,15,1
2,1,2,1,1.3143,0.34834,15,1
2,2,2,2,1.1028,0.64375,14,1
2,1,1,2,1.6716,1.7937,14,1
2,2,2,2,1.0016,0.91483,15,1
2,2,1,1,1.7044,0.43587,15,1
2,2,1,3,1.3514,0.68715,14,1
2,1,1,5,0.48028,1.1084,13,1
2,2,2,3,2.7586,0.76259,13,1
2,2,1,3,0.72081,0.51635,14,1
2,1,2,2,7.9149,0.55817,13,1
2,2,2,1,1.2769,0.67558,12,1
2,1,2,2,1.0518,0.5609,12,1
2,2,1,1,1.8183,0.93346,11,1
2,2,2,6,0.77367,1.8981,10,1
2,2,2,6,0.86509,1.4253,10,1
2,1,1,1,11.662,0.93993,11,1
2,1,1,2,0.30335,0.84786,11,1
2,1,1,2,0.92754,0.27554,12,1
2,1,1,6,0.40776,0.84505,12,1
2,2,2,4,0.94187,1.4002,13,1
2,2,2,5,0.86703,0.92335,13,1
2,1,1,4,3.4237,1.5622,14,1
2,2,2,3,2.0489,0.93852,14,1
2,2,2,1,2.2086,0.33355,15,1
2,2,1,2,0.94588,1.4602,15,1
2,1,1,4,0.26313,1.1758,14,1
2,2,2,2,1.3632,0.85093,14,1
2,1,1,2,0.95253,0.28856,15,1
2,2,1,5,0.65469,0.62023,15,1
2,1,1,5,1.1351,0.5518,14,1
2,1,1,3,0.87154,1.0267,14,1
2,2,1,3,0.76032,0.41261,15,1
2,2,1,2,1.2146,0.91194,14,1
2,2,2,2,0.97549,0.49728,13,1
2,1,2,2,1.434,1.164,13,1
2,1,1,3,1.1832,0.73536,12,1
2,1,1,3,0.85989,1.4661,12,1
2,2,1,1,1.521,0.56241,13,1
2,2,1,1,2.28,1.0993,12,1
2,2,1,3,0.53199,0.74492,11,1
2,2,2,3,0.65829,0.5928,10,1
2,1,1,3,0.83059,0.30049,10,1
2,2,2,2,1.0386,0.75988,11,1
2,1,1,3,0.77541,0.61132,11,1
2,1,1,3,0.71183,0.81311,12,1
2,2,2,2,1.4543,0.58415,12,1
2,2,2,3,0.8392,1.7728,13,1
2,2,2,3,0.71854,0.41865,13,1
2,2,1,4,0.9567,0.35216,14,1
2,1,1,5,0.47504,0.63804,13,1
2,2,1,1,2.413,0.65835,13,1
2,2,1,1,2.0642,0.67672,14,1
2,2,2,2,0.61366,0.68847,13,1
2,1,1,2,0.80237,1.1463,13,1
2,2,2,1,2.2088,0.86876,14,1
2,1,2,3,1.3185,0.74991,14,1
2,1,1,3,0.73333,0.33582,13,1
2,2,2,2,1.2474,0.87885,13,1
2,2,2,6,1.1644,0.62815,14,1
