Subj_idx,Stimulus,Response,Confidence,RT_dec,Accuracy,Difficulty,Order
12,1,1,3,0.891,1,16,SD
12,2,1,3,0.73,0,128,SD
12,1,2,2,0.751,0,128,SD
12,1,1,2,0.78,1,16,SD
12,1,2,1,0.693,0,32,SD
12,2,2,1,0.759,1,32,SD
12,2,2,2,0.712,1,64,SD
12,1,1,2,0.774,1,16,SD
12,2,1,2,0.976,0,32,SD
12,1,2,3,0.708,0,64,SD
12,1,1,1,1.004,1,16,SD
12,1,2,2,0.924,0,64,SD
12,1,1,1,0.709,1,16,SD
12,2,1,2,0.64,0,32,SD
12,1,1,2,0.869,1,16,SD
12,2,2,3,0.817,1,128,SD
12,2,1,1,0.643,0,32,SD
12,2,1,2,0.68,0,128,SD
12,1,2,3,0.416,0,128,SD
12,2,2,1,0.54,1,32,SD
12,1,1,1,0.417,1,16,SD
12,2,1,1,0.386,0,64,SD
12,1,1,1,0.966,1,32,SD
12,1,2,2,0.549,0,64,SD
12,1,2,2,0.763,0,64,SD
12,2,2,1,0.972,1,16,SD
12,1,2,1,0.587,0,16,SD
12,1,1,2,0.311,1,64,SD
12,1,2,1,0.379,0,32,SD
12,2,1,1,0.392,0,32,SD
12,1,2,2,0.489,0,32,SD
12,1,2,2,0.271,0,128,SD
12,2,1,1,0.481,0,32,SD
12,2,2,2,0.371,1,32,SD
12,1,2,3,0.287,0,128,SD
12,1,2,1,0.241,0,32,SD
12,2,2,2,0.302,1,128,SD
12,1,1,1,0.631,1,16,SD
12,2,1,1,0.367,0,32,SD
12,1,2,1,0.404,0,16,SD
12,2,2,3,0.257,1,128,SD
12,2,2,3,0.233,1,128,SD
12,1,2,1,0.15,0,16,SD
12,2,2,2,0.301,1,32,SD
12,1,2,1,0.358,0,32,SD
27,2,2,4,1.141,1,128,SD
27,1,2,1,1.856,0,16,SD
27,1,1,1,0.913,1,32,SD
27,1,2,3,0.512,0,128,SD
27,2,1,1,0.449,0,16,SD
27,2,2,3,0.301,1,128,SD
27,1,2,2,0.754,0,64,SD
27,1,2,1,0.646,0,16,SD
27,1,1,1,0.315,1,16,SD
27,2,1,1,0.313,0,16,SD
27,1,NaN,2,NaN,NaN,64,SD
27,1,2,1,0.36,0,32,SD
27,2,1,1,0.455,0,16,SD
27,1,2,1,0.485,0,32,SD
27,1,2,3,0.372,0,128,SD
27,2,NaN,2,NaN,NaN,64,SD
27,2,2,2,0.164,1,64,SD
27,1,1,2,0.178,1,64,SD
27,2,2,1,0.183,1,32,SD
27,2,1,1,0.279,0,16,SD
27,2,1,2,1.045,0,64,SD
27,2,2,1,0.411,1,32,SD
27,1,2,3,0.328,0,64,SD
27,1,1,2,0.2,1,128,SD
27,2,1,1,0.063,0,32,SD
27,2,2,3,1.34,1,32,SD
27,2,2,3,0.409,1,128,SD
27,2,2,3,0.279,1,128,SD
27,2,2,3,0.375,1,64,SD
27,1,1,3,1.109,1,16,SD
27,1,1,1,0.264,1,16,SD
27,1,1,2,2.022,1,64,SD
27,1,2,1,0.749,0,16,SD
27,1,1,1,0.22,1,16,SD
27,1,1,2,1.664,1,128,SD
27,2,2,1,0.593,1,32,SD
27,1,2,1,0.192,0,32,SD
27,2,2,2,0.947,1,128,SD
27,1,1,1,0.198,1,32,SD
27,1,2,2,0.604,0,32,SD
27,2,1,1,0.141,0,32,SD
27,2,2,2,0.831,1,128,SD
27,2,2,1,0.205,1,16,SD
27,2,1,1,0.152,0,32,SD
27,2,2,1,0.206,1,16,SD
27,2,2,2,0.648,1,128,SD
27,2,2,2,0.769,1,64,SD
27,2,2,2,0.278,1,128,SD
27,1,1,1,0.347,1,32,SD
27,1,1,2,2.522,1,64,SD
27,1,2,2,0.164,0,128,SD
27,1,2,1,0.349,0,16,SD
27,1,1,1,0.443,1,32,SD
27,2,1,1,0.206,0,16,SD
27,1,NaN,2,NaN,NaN,128,SD
27,1,1,2,0.479,1,64,SD
27,1,2,1,0.317,0,32,SD
27,1,1,1,0.188,1,16,SD
27,2,2,2,1.121,1,64,SD
27,1,1,2,0.177,1,64,SD
27,2,2,3,1.031,1,128,SD
27,2,2,3,0.433,1,128,SD
27,1,1,2,0.294,1,32,SD
27,1,1,2,0.349,1,64,SD
27,1,1,1,0.777,1,16,SD
27,2,2,2,0.669,1,64,SD
27,2,1,2,0.182,0,64,SD
27,2,2,1,0.161,1,32,SD
27,1,1,1,0.215,1,16,SD
27,2,1,1,0.159,0,16,SD
27,1,1,1,0.139,1,16,SD
27,2,2,3,0.477,1,128,SD
27,2,2,3,0.224,1,64,SD
27,2,2,3,0.456,1,128,SD
27,1,1,4,0.405,1,64,SD
27,2,2,4,0.291,1,64,SD
27,1,1,3,0.268,1,128,SD
27,2,2,3,0.226,1,32,SD
27,1,1,4,0.208,1,128,SD
27,1,2,3,0.287,0,32,SD
27,2,2,4,0.29,1,128,SD
27,2,2,3,0.263,1,32,SD
27,1,1,1,0.168,1,32,SD
27,2,2,2,0.275,1,128,SD
27,1,1,3,0.325,1,128,SD
27,2,2,3,0.26,1,128,SD
27,1,1,3,0.45,1,64,SD
27,1,1,4,0.175,1,128,SD
27,2,2,4,0.206,1,64,SD
27,2,1,2,0.163,0,16,SD
27,2,1,1,0.166,0,32,SD
27,2,1,1,0.09,0,16,SD
27,2,1,1,0.346,0,16,SD
27,2,2,1,0.562,1,32,SD
27,2,2,1,0.956,1,16,SD
27,1,1,3,0.523,1,128,SD
27,2,2,3,0.178,1,128,SD
27,1,1,2,0.08,1,16,SD
27,1,1,2,0.09,1,64,SD
27,2,2,3,0.194,1,32,SD
27,1,1,1,0.283,1,16,SD
27,2,2,1,0.207,1,16,SD
27,2,2,3,0.156,1,64,SD
27,2,1,2,0.137,0,16,SD
27,1,1,3,0.168,1,128,SD
27,1,1,4,0.273,1,64,SD
27,2,2,4,0.165,1,64,SD
27,2,2,4,0.103,1,64,SD
27,1,1,3,0.14,1,64,SD
27,1,1,3,0.162,1,64,SD
27,2,1,1,0.224,0,16,SD
27,2,2,3,0.162,1,64,SD
27,1,1,2,0.08,1,16,SD
27,2,2,3,0.203,1,32,SD
27,1,1,3,0.137,1,128,SD
27,2,2,3,0.09,1,32,SD
27,2,1,2,0.254,0,16,SD
27,1,1,2,0.12,1,32,SD
27,2,1,1,0.011,0,32,SD
27,1,1,3,0.472,1,128,SD
27,1,1,3,0.339,1,128,SD
27,1,1,3,0.292,1,32,SD
27,1,1,4,0.157,1,128,SD
27,1,1,4,0.198,1,64,SD
27,2,2,3,0.397,1,64,SD
27,1,2,2,0.302,0,32,SD
27,1,2,1,0.203,0,32,SD
27,1,1,1,0.24,1,16,SD
14,2,2,2,1.898,1,32,SD
14,1,1,2,0.96,1,32,SD
14,2,2,4,0.951,1,64,SD
14,2,2,3,0.855,1,64,SD
14,1,1,3,0.755,1,64,SD
14,1,1,1,0.758,1,16,SD
14,2,2,4,0.576,1,128,SD
14,2,2,1,1.118,1,16,SD
14,1,1,4,0.754,1,128,SD
14,2,2,3,0.758,1,64,SD
14,2,2,2,0.77,1,32,SD
14,1,1,3,0.607,1,64,SD
14,1,1,2,0.679,1,32,SD
14,2,2,2,0.764,1,32,SD
14,1,1,2,0.874,1,32,SD
14,2,2,4,0.906,1,128,SD
14,1,1,2,0.688,1,64,SD
14,2,2,3,0.61,1,64,SD
14,2,2,3,0.595,1,64,SD
14,2,2,3,0.748,1,128,SD
14,2,2,2,0.685,1,16,SD
14,2,2,4,0.624,1,128,SD
14,1,1,4,0.685,1,128,SD
14,2,2,3,0.714,1,16,SD
14,1,1,3,0.723,1,64,SD
14,2,2,3,0.532,1,64,SD
14,1,1,4,0.588,1,128,SD
14,1,1,4,0.798,1,64,SD
14,2,2,4,0.511,1,64,SD
14,1,2,2,0.623,0,16,SD
14,1,1,2,0.481,1,32,SD
14,1,1,2,0.504,1,64,SD
14,2,2,3,0.317,1,128,SD
14,1,1,3,0.225,1,128,SD
14,1,1,2,0.212,1,32,SD
14,2,2,2,0.337,1,32,SD
14,1,1,1,0.174,1,32,SD
14,2,2,4,0.233,1,128,SD
14,1,2,1,0.328,0,16,SD
14,1,1,4,0.229,1,128,SD
14,1,1,4,0.25,1,128,SD
14,1,1,1,0.386,1,16,SD
14,2,2,3,0.177,1,64,SD
14,2,2,3,0.387,1,128,SD
14,2,2,1,0.937,1,16,SD
14,1,1,4,0.189,1,64,SD
14,2,2,3,0.209,1,64,SD
14,1,2,1,0.341,0,16,SD
14,2,2,1,0.297,1,32,SD
14,1,1,2,0.195,1,64,SD
14,2,2,3,0.248,1,64,SD
14,2,2,1,0.298,1,16,SD
14,1,1,3,0.174,1,128,SD
14,1,1,2,0.207,1,64,SD
14,1,1,2,0.272,1,32,SD
14,2,2,3,0.18,1,64,SD
14,1,1,2,0.222,1,32,SD
14,2,2,2,0.302,1,32,SD
14,2,2,3,0.628,1,128,SD
14,2,2,4,0.226,1,128,SD
14,2,2,4,0.318,1,64,SD
14,1,1,2,0.159,1,64,SD
14,1,2,1,0.323,0,16,SD
14,1,1,2,0.197,1,128,SD
14,2,2,2,0.235,1,32,SD
14,2,2,3,0.31,1,128,SD
14,1,1,1,0.17,1,16,SD
14,1,1,2,0.219,1,32,SD
14,2,2,1,0.212,1,16,SD
14,1,1,1,0.214,1,16,SD
14,1,1,1,0.643,1,16,SD
14,1,1,1,0.19,1,64,SD
14,2,2,2,0.234,1,32,SD
14,2,2,2,0.259,1,32,SD
14,2,2,2,0.416,1,64,SD
14,1,1,2,0.23,1,64,SD
14,2,1,1,0.225,0,16,SD
14,1,1,1,0.205,1,64,SD
14,2,2,2,0.227,1,32,SD
14,2,2,3,0.369,1,128,SD
14,2,2,2,0.341,1,16,SD
14,1,1,1,0.203,1,16,SD
14,2,2,2,0.173,1,32,SD
14,2,2,1,0.223,1,16,SD
14,2,2,3,0.268,1,128,SD
14,1,2,1,0.247,0,16,SD
14,1,1,1,0.193,1,32,SD
14,1,1,3,0.22,1,128,SD
14,1,1,3,0.369,1,128,SD
14,2,2,2,0.214,1,16,SD
14,2,1,1,0.186,0,16,SD
14,1,1,1,0.232,1,32,SD
14,1,1,1,0.226,1,32,SD
14,1,1,1,0.233,1,32,SD
14,1,1,2,0.22,1,128,SD
14,2,2,3,0.158,1,32,SD
14,2,2,2,0.238,1,64,SD
14,1,1,3,0.164,1,128,SD
14,2,2,4,0.215,1,128,SD
14,2,2,3,0.29,1,128,SD
14,2,2,2,0.287,1,16,SD
14,2,2,1,0.184,1,32,SD
14,2,2,1,0.189,1,32,SD
14,1,1,1,0.156,1,32,SD
14,2,1,1,0.307,0,16,SD
14,2,2,1,0.214,1,32,SD
14,1,1,1,0.218,1,64,SD
14,1,1,2,0.185,1,128,SD
14,1,1,1,0.299,1,16,SD
14,1,2,1,0.252,0,64,SD
14,2,1,1,0.225,0,16,SD
14,1,2,1,0.205,0,16,SD
14,1,2,1,0.626,0,16,SD
14,2,1,1,0.229,0,64,SD
14,2,2,1,0.182,1,16,SD
14,2,2,2,0.225,1,128,SD
14,1,1,1,0.533,1,32,SD
14,1,1,1,0.125,1,16,SD
14,2,2,2,0.11,1,64,SD
14,1,2,1,0.197,0,64,SD
14,1,1,3,0.153,1,128,SD
14,1,1,3,0.151,1,128,SD
14,2,2,3,0.178,1,128,SD
14,2,2,1,0.185,1,16,SD
14,1,1,2,0.176,1,128,SD
14,2,2,2,0.159,1,32,SD
14,1,1,2,0.122,1,32,SD
14,1,1,1,0.099,1,16,SD
8,1,1,2,2.728,1,32,SD
8,2,2,2,0.715,1,64,SD
8,2,2,2,0.895,1,128,SD
8,1,1,1,0.826,1,32,SD
8,2,2,3,0.903,1,64,SD
8,2,2,1,1.982,1,16,SD
8,1,1,2,0.727,1,128,SD
8,1,1,1,1.715,1,16,SD
8,1,1,2,0.538,1,128,SD
8,1,1,2,0.688,1,64,SD
8,1,2,1,0.864,0,16,SD
8,1,1,2,0.517,1,64,SD
8,1,1,1,0.602,1,32,SD
8,2,2,2,0.555,1,128,SD
8,2,2,3,0.601,1,128,SD
8,2,2,3,0.892,1,128,SD
8,1,1,2,1.329,1,16,SD
8,2,2,3,0.607,1,128,SD
8,1,1,3,0.542,1,64,SD
8,1,1,3,0.584,1,64,SD
8,1,1,1,0.971,1,32,SD
8,1,1,2,0.636,1,64,SD
8,2,2,1,1.332,1,16,SD
8,1,1,2,0.573,1,64,SD
8,1,1,2,1.239,1,128,SD
8,2,2,2,0.644,1,32,SD
8,2,2,2,0.7,1,128,SD
8,2,2,3,1.465,1,128,SD
8,2,2,2,0.536,1,16,SD
8,1,1,3,0.669,1,128,SD
8,2,2,3,0.619,1,64,SD
8,1,2,1,1.108,0,16,SD
8,2,2,3,0.739,1,128,SD
8,1,1,1,0.89,1,16,SD
8,2,2,2,0.735,1,32,SD
8,1,1,3,0.606,1,64,SD
8,2,2,3,0.752,1,64,SD
8,1,1,3,0.588,1,32,SD
8,1,1,4,0.646,1,128,SD
8,2,2,3,1.102,1,64,SD
8,1,1,1,1.207,1,16,SD
8,2,2,3,0.587,1,32,SD
8,2,2,3,0.724,1,128,SD
8,1,1,3,0.606,1,128,SD
8,2,2,4,0.619,1,64,SD
8,2,1,1,1.548,0,16,SD
8,2,2,3,1.41,1,16,SD
8,1,1,3,0.607,1,64,SD
8,1,1,3,0.735,1,128,SD
8,2,2,3,0.676,1,32,SD
8,2,2,3,0.734,1,128,SD
8,1,1,3,0.558,1,64,SD
8,2,1,4,1.123,0,32,SD
8,1,1,2,0.693,1,16,SD
8,1,1,1,1.151,1,32,SD
8,2,1,1,2.073,0,16,SD
8,2,2,2,0.617,1,64,SD
8,1,1,3,0.646,1,128,SD
8,2,2,4,0.703,1,128,SD
8,2,2,4,0.769,1,64,SD
8,1,1,4,0.643,1,128,SD
8,1,1,4,1.085,1,128,SD
8,1,1,4,0.775,1,128,SD
8,2,2,1,0.613,1,16,SD
8,1,1,1,1.603,1,16,SD
8,1,2,1,0.811,0,32,SD
8,1,1,1,0.871,1,16,SD
8,1,1,1,0.892,1,16,SD
8,1,1,1,0.848,1,32,SD
8,1,1,1,0.751,1,64,SD
8,2,2,2,1.033,1,64,SD
8,2,2,2,0.681,1,64,SD
8,2,2,2,0.644,1,32,SD
8,2,1,1,1.179,0,16,SD
8,1,1,2,0.775,1,128,SD
8,1,1,1,1.245,1,16,SD
8,2,2,2,0.648,1,16,SD
8,1,2,1,0.852,0,16,SD
8,2,2,2,0.7,1,64,SD
8,2,2,2,0.758,1,32,SD
8,2,2,1,1.167,1,16,SD
8,2,2,2,0.692,1,64,SD
8,1,1,2,0.622,1,64,SD
8,2,2,2,0.529,1,64,SD
8,1,1,2,0.573,1,32,SD
8,1,1,1,0.772,1,16,SD
8,2,2,2,0.612,1,32,SD
8,2,2,2,0.71,1,32,SD
8,2,2,1,1.278,1,16,SD
8,1,1,2,0.538,1,64,SD
8,2,2,2,0.597,1,32,SD
8,2,2,2,0.604,1,128,SD
8,2,2,2,0.771,1,32,SD
8,2,2,2,1.191,1,32,SD
8,2,2,2,0.996,1,16,SD
8,2,2,2,0.672,1,128,SD
8,2,2,2,0.582,1,32,SD
8,1,1,3,0.628,1,64,SD
8,2,2,3,0.653,1,128,SD
8,1,1,3,0.619,1,128,SD
8,2,2,3,0.584,1,16,SD
8,1,1,3,0.635,1,32,SD
8,2,2,1,1.094,1,16,SD
8,2,2,3,0.63,1,64,SD
8,1,1,2,0.657,1,32,SD
8,1,1,1,1.056,1,32,SD
8,1,1,1,0.872,1,16,SD
8,1,2,1,1.15,0,16,SD
8,1,1,2,0.721,1,128,SD
8,1,2,1,0.802,0,16,SD
8,2,2,2,0.555,1,32,SD
8,1,1,2,0.602,1,128,SD
8,1,1,2,0.598,1,64,SD
8,2,2,2,0.69,1,32,SD
8,2,2,1,0.674,1,16,SD
8,2,2,2,0.649,1,64,SD
8,2,2,2,0.6,1,32,SD
8,2,2,2,0.677,1,64,SD
8,2,2,2,0.735,1,128,SD
8,1,1,3,0.668,1,32,SD
8,1,1,3,0.613,1,64,SD
8,1,1,3,0.606,1,128,SD
8,1,1,3,0.639,1,32,SD
8,1,1,3,0.711,1,32,SD
8,1,1,3,0.767,1,64,SD
8,1,1,3,0.755,1,32,SD
8,2,2,3,0.618,1,128,SD
8,2,2,1,0.717,1,16,SD
38,1,1,2,1.228,1,128,SD
38,1,1,3,1.05,1,128,SD
38,1,1,2,0.922,1,32,SD
38,1,1,2,0.827,1,32,SD
38,1,1,4,0.816,1,128,SD
38,1,1,1,1.265,1,32,SD
38,1,1,1,0.983,1,16,SD
38,2,1,2,0.503,0,64,SD
38,2,2,3,0.638,1,128,SD
38,2,2,1,0.586,1,32,SD
38,2,2,1,0.866,1,16,SD
38,2,2,4,0.536,1,128,SD
38,2,1,1,1.257,0,16,SD
38,2,2,2,0.494,1,32,SD
38,1,2,1,0.642,0,32,SD
38,2,1,1,0.56,0,32,SD
38,2,1,1,1.05,0,16,SD
38,1,2,1,0.513,0,64,SD
38,2,2,1,0.775,1,32,SD
38,2,1,1,1.541,0,16,SD
38,1,2,2,0.562,0,64,SD
38,2,2,1,2.61,1,32,SD
38,1,2,1,0.625,0,16,SD
38,2,2,4,0.543,1,128,SD
38,1,1,2,1.615,1,16,SD
38,2,2,2,0.684,1,32,SD
38,2,2,2,0.625,1,32,SD
38,2,2,4,0.562,1,128,SD
38,2,1,2,1.146,0,32,SD
38,1,1,2,0.633,1,64,SD
38,1,1,4,0.519,1,128,SD
38,2,1,2,0.565,0,32,SD
38,2,1,4,0.519,0,64,SD
38,2,1,3,0.581,0,16,SD
38,1,1,4,0.519,1,64,SD
38,1,1,4,0.603,1,64,SD
38,1,2,1,0.697,0,16,SD
38,1,1,4,0.553,1,64,SD
38,1,1,2,0.911,1,16,SD
38,2,1,4,0.656,0,128,SD
38,1,2,2,1.129,0,32,SD
38,2,2,3,0.85,1,64,SD
38,1,1,2,0.69,1,64,SD
38,2,2,2,1.464,1,16,SD
38,1,1,3,1.631,1,64,SD
38,1,2,2,1.177,0,32,SD
38,2,2,1,0.906,1,16,SD
38,2,2,1,1.148,1,16,SD
38,2,2,4,0.46,1,128,SD
38,1,1,1,1.409,1,16,SD
38,2,1,4,0.585,0,128,SD
38,1,2,1,1.239,0,16,SD
38,1,1,1,0.861,1,16,SD
38,1,1,2,0.671,1,64,SD
38,2,2,2,0.631,1,64,SD
38,2,1,2,0.813,0,32,SD
38,1,2,1,1.331,0,32,SD
38,1,1,3,0.582,1,128,SD
38,2,2,3,0.624,1,64,SD
38,1,1,2,0.687,1,16,SD
38,1,2,1,0.67,0,16,SD
38,2,1,2,0.757,0,16,SD
38,2,1,1,1.149,0,32,SD
38,1,2,2,0.676,0,64,SD
38,1,1,2,0.617,1,32,SD
38,1,1,2,0.641,1,32,SD
38,1,2,1,0.698,0,16,SD
38,2,2,4,0.55,1,128,SD
38,2,2,4,0.523,1,128,SD
38,2,1,2,0.675,0,32,SD
38,1,2,3,0.52,0,64,SD
38,1,2,2,1.38,0,16,SD
38,1,1,2,0.997,1,32,SD
38,2,2,4,0.534,1,128,SD
38,2,2,4,0.528,1,128,SD
38,2,2,4,0.526,1,128,SD
38,2,2,4,0.517,1,64,SD
38,2,2,4,0.636,1,64,SD
38,1,1,4,0.491,1,64,SD
38,1,1,2,1.117,1,32,SD
38,2,2,1,0.686,1,16,SD
38,2,2,3,0.66,1,64,SD
38,1,2,3,0.825,0,32,SD
38,2,1,2,0.894,0,32,SD
38,1,1,4,0.609,1,128,SD
38,2,1,2,1.301,0,32,SD
38,2,2,3,0.75,1,64,SD
38,1,2,2,1.007,0,16,SD
38,2,1,3,0.686,0,64,SD
38,2,2,4,0.537,1,128,SD
38,2,2,4,0.627,1,128,SD
38,1,2,1,0.933,0,16,SD
38,2,2,1,0.807,1,16,SD
38,2,2,3,0.521,1,64,SD
38,1,1,4,0.588,1,128,SD
38,2,1,3,0.661,0,64,SD
38,1,1,3,0.641,1,64,SD
38,2,2,3,0.667,1,64,SD
38,1,1,3,1.006,1,64,SD
38,2,2,1,0.687,1,16,SD
38,2,2,4,0.58,1,128,SD
38,1,1,4,0.56,1,128,SD
38,1,1,4,0.585,1,128,SD
38,2,2,1,1.033,1,16,SD
38,2,2,3,0.564,1,64,SD
38,2,1,1,1.292,0,16,SD
38,2,2,1,0.608,1,16,SD
38,1,1,4,0.638,1,128,SD
38,2,2,4,0.526,1,128,SD
38,1,1,4,0.535,1,128,SD
38,1,2,1,0.758,0,32,SD
38,1,1,4,0.549,1,128,SD
38,2,2,1,1.312,1,16,SD
38,1,1,1,1.038,1,32,SD
38,2,1,2,1.115,0,32,SD
38,1,1,2,0.75,1,64,SD
38,1,2,1,0.592,0,16,SD
38,1,1,2,0.672,1,64,SD
38,1,1,3,0.584,1,128,SD
38,1,2,1,0.613,0,16,SD
38,2,1,2,0.641,0,64,SD
38,1,2,2,1.438,0,32,SD
38,1,1,3,0.599,1,128,SD
38,2,2,2,1.103,1,32,SD
38,1,2,1,0.695,0,32,SD
38,1,1,4,0.588,1,128,SD
38,1,1,4,0.539,1,128,SD
38,2,1,3,0.554,0,64,SD
6,2,2,2,1.72,1,16,SD
6,2,2,2,1.03,1,16,SD
6,2,2,3,0.869,1,32,SD
6,1,1,3,0.888,1,128,SD
6,1,1,3,0.539,1,64,SD
6,2,1,3,0.621,0,128,SD
6,1,2,1,1.158,0,32,SD
6,2,2,3,0.645,1,128,SD
6,2,2,2,0.683,1,64,SD
6,1,1,3,0.769,1,128,SD
6,1,1,3,0.728,1,64,SD
6,2,2,1,0.713,1,64,SD
6,2,1,1,1.375,0,16,SD
6,2,1,1,1.168,0,16,SD
6,2,2,3,0.839,1,128,SD
6,2,2,1,0.909,1,16,SD
6,2,2,4,0.605,1,128,SD
6,2,2,3,0.584,1,128,SD
6,1,1,1,0.951,1,16,SD
6,2,2,1,0.957,1,16,SD
6,2,2,1,2.133,1,32,SD
6,2,2,3,0.667,1,128,SD
6,1,1,2,0.965,1,64,SD
6,1,1,3,0.747,1,128,SD
6,2,2,1,1.01,1,32,SD
6,1,1,3,0.761,1,64,SD
6,2,2,3,0.837,1,64,SD
6,1,1,1,1.245,1,16,SD
6,1,2,1,1.167,0,32,SD
6,2,2,3,0.913,1,64,SD
6,2,2,3,0.695,1,128,SD
6,2,2,2,0.72,1,32,SD
6,1,1,3,0.634,1,64,SD
6,2,2,2,0.846,1,32,SD
6,1,2,1,1.017,0,16,SD
6,1,1,2,1.222,1,32,SD
6,1,1,1,1.655,1,16,SD
6,1,1,1,0.984,1,16,SD
6,2,1,1,2.195,0,32,SD
6,1,1,2,0.998,1,64,SD
6,1,2,1,0.796,0,32,SD
6,2,2,3,0.714,1,128,SD
6,2,2,1,0.909,1,16,SD
6,1,1,2,0.591,1,32,SD
6,1,2,1,0.797,0,32,SD
6,1,1,3,0.887,1,128,SD
6,1,1,3,0.638,1,64,SD
6,1,1,2,1.438,1,16,SD
6,1,1,3,0.671,1,128,SD
6,2,2,1,0.847,1,16,SD
6,2,2,3,0.604,1,128,SD
6,2,2,3,0.871,1,32,SD
6,2,2,3,0.777,1,64,SD
6,2,2,2,0.69,1,32,SD
6,1,1,3,0.52,1,128,SD
6,1,1,3,0.574,1,32,SD
6,2,2,3,0.764,1,64,SD
6,2,2,1,1.309,1,32,SD
6,1,1,2,0.558,1,32,SD
6,2,1,2,0.621,0,16,SD
6,1,1,3,0.619,1,128,SD
6,1,1,2,0.838,1,16,SD
6,2,2,4,0.88,1,64,SD
6,1,1,4,1.064,1,128,SD
6,2,2,3,0.958,1,64,SD
6,2,2,3,0.773,1,64,SD
6,1,1,3,0.93,1,128,SD
6,2,2,3,0.675,1,64,SD
6,2,2,3,0.769,1,64,SD
6,2,2,4,0.692,1,128,SD
6,1,1,2,0.618,1,32,SD
6,2,2,2,0.658,1,16,SD
6,2,2,1,0.791,1,16,SD
6,1,1,2,0.559,1,32,SD
6,2,2,2,0.629,1,64,SD
6,2,2,4,0.678,1,128,SD
6,2,2,3,0.741,1,32,SD
6,1,1,2,0.638,1,16,SD
6,1,1,1,0.921,1,32,SD
6,1,1,3,0.588,1,64,SD
6,2,2,2,0.624,1,32,SD
6,2,2,2,0.764,1,32,SD
6,2,2,4,0.664,1,128,SD
6,1,2,2,0.932,0,16,SD
6,1,1,1,0.96,1,16,SD
6,2,2,3,0.594,1,64,SD
6,1,1,4,0.898,1,128,SD
6,2,2,1,0.666,1,16,SD
6,1,1,4,0.693,1,128,SD
6,1,1,3,0.729,1,32,SD
6,2,2,3,0.759,1,64,SD
6,1,1,3,0.709,1,64,SD
6,2,2,1,0.957,1,32,SD
6,1,2,1,0.689,0,16,SD
6,1,2,1,0.941,0,16,SD
6,2,2,3,0.758,1,128,SD
6,1,1,2,0.668,1,32,SD
6,1,1,1,0.709,1,16,SD
6,1,1,4,0.564,1,128,SD
6,1,1,4,0.536,1,128,SD
6,2,2,1,0.706,1,16,SD
6,1,1,1,0.616,1,16,SD
6,2,2,4,0.725,1,128,SD
6,1,2,1,0.695,0,64,SD
6,2,2,3,0.619,1,32,SD
6,2,2,4,0.825,1,128,SD
6,2,1,1,1.148,0,16,SD
6,1,1,2,0.529,1,32,SD
6,2,2,4,0.565,1,64,SD
6,1,1,4,0.674,1,128,SD
6,1,1,4,0.686,1,128,SD
6,2,2,4,0.645,1,128,SD
6,2,2,1,0.712,1,16,SD
6,1,1,3,0.67,1,64,SD
6,1,1,3,0.645,1,64,SD
6,1,1,3,0.692,1,64,SD
6,1,2,1,0.65,0,16,SD
6,1,1,1,0.926,1,16,SD
6,2,1,1,2.071,0,32,SD
6,1,1,3,0.677,1,64,SD
6,2,2,1,0.813,1,32,SD
6,1,1,3,0.645,1,64,SD
6,1,1,4,0.932,1,128,SD
6,2,2,4,0.725,1,64,SD
6,1,1,3,0.941,1,32,SD
6,1,1,3,0.659,1,64,SD
6,1,1,3,0.625,1,32,SD
6,2,1,1,1.122,0,16,SD
36,1,NaN,1,NaN,NaN,16,SD
36,1,2,1,1.23,0,128,SD
36,2,1,1,1.318,0,16,SD
36,1,2,1,1.701,0,64,SD
36,2,2,3,1.102,1,128,SD
36,1,2,1,1.513,0,32,SD
36,2,2,3,0.858,1,128,SD
36,1,1,2,0.811,1,32,SD
36,1,2,1,0.91,0,32,SD
36,2,2,2,0.847,1,64,SD
36,2,2,3,0.693,1,64,SD
36,2,2,3,0.751,1,128,SD
36,1,1,2,0.838,1,16,SD
36,2,2,3,0.714,1,128,SD
36,2,2,3,0.844,1,64,SD
36,2,2,3,0.798,1,64,SD
36,1,1,3,0.878,1,64,SD
36,2,2,1,1.324,1,32,SD
36,2,1,1,1.112,0,16,SD
36,1,1,2,0.988,1,32,SD
36,1,2,1,0.946,0,32,SD
36,2,2,3,0.959,1,128,SD
36,2,1,1,1.24,0,16,SD
36,2,2,2,1.089,1,64,SD
36,2,2,2,1.006,1,64,SD
36,1,1,4,0.975,1,128,SD
36,2,1,2,1.188,0,16,SD
36,2,2,3,0.988,1,64,SD
36,1,1,3,1.218,1,128,SD
36,1,2,1,0.969,0,32,SD
36,1,2,1,0.842,0,16,SD
36,1,1,1,0.828,1,16,SD
36,2,1,1,1.033,0,32,SD
36,1,1,4,0.839,1,128,SD
36,2,2,1,0.925,1,32,SD
36,2,2,4,0.695,1,128,SD
36,1,1,1,1.066,1,32,SD
36,2,2,1,0.833,1,16,SD
36,2,1,1,0.803,0,32,SD
36,2,1,1,1.062,0,32,SD
36,1,1,1,0.793,1,16,SD
36,1,2,1,0.707,0,32,SD
36,1,1,1,0.803,1,32,SD
36,1,1,3,0.801,1,128,SD
36,1,2,1,0.766,0,16,SD
36,2,1,1,1.095,0,32,SD
36,1,1,3,0.792,1,64,SD
36,2,2,2,1.065,1,16,SD
