Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,DotDiff,Accuracy
45,1,1,0.92,0.88,1666,24,1
45,0,1,NaN,0.854,NaN,24,0
45,0,0,0.87,0.698,2188,24,1
45,0,0,0.9,0.679,3769,24,1
45,0,0,NaN,0.608,NaN,24,1
45,1,1,0.84,0.71,1969,24,1
45,1,1,NaN,0.494,NaN,24,1
45,0,0,0.82,0.747,3698,24,1
45,0,1,0.83,1.007,2026,24,0
45,0,1,NaN,0.883,NaN,24,0
45,1,1,NaN,0.845,NaN,24,1
45,1,1,0.91,1.068,2128,24,1
45,1,1,0.88,1.034,7781,24,1
45,1,0,NaN,0.703,NaN,24,0
45,0,1,0.78,0.9,2176,24,0
45,0,0,NaN,0.513,NaN,24,1
45,1,0,NaN,0.552,NaN,24,0
45,1,1,NaN,0.462,NaN,24,1
45,0,0,NaN,0.653,NaN,24,1
45,1,1,0.88,0.663,3641,24,1
45,0,0,NaN,0.672,NaN,60,1
45,0,0,NaN,0.574,NaN,60,1
45,1,1,NaN,0.652,NaN,60,1
45,0,1,0.81,0.667,4668,24,0
45,1,1,NaN,0.527,NaN,60,1
45,1,1,0.87,0.607,2226,24,1
45,0,0,0.85,0.727,6798,24,1
45,1,1,0.9,0.732,2826,24,1
45,1,0,0.72,1.629,2840,24,0
45,1,0,0.8,0.572,4235,60,0
45,0,0,0.86,0.582,2035,60,1
45,0,0,0.87,0.704,3373,24,1
45,1,1,0.81,1.151,1987,24,1
45,0,0,0.83,1.969,2042,24,1
45,1,0,0.8,1.81,1847,60,0
45,0,0,0.81,0.752,3212,60,1
45,0,0,0.85,0.658,2362,24,1
45,0,0,0.86,1.701,5807,24,1
45,1,1,0.89,0.696,2272,60,1
45,1,0,0.85,1.285,10213,60,0
45,0,0,0.82,0.984,2632,60,1
45,1,1,0.82,1.924,2752,24,1
45,1,1,0.8,1.064,4823,24,1
45,0,0,0.92,0.655,2909,60,1
45,0,0,0.79,0.526,2239,24,1
45,0,0,NaN,0.534,NaN,24,1
45,1,1,NaN,0.522,NaN,24,1
45,1,1,NaN,0.656,NaN,24,1
45,0,0,0.85,0.481,2312,24,1
45,0,0,NaN,0.502,NaN,24,1
45,0,0,NaN,0.564,NaN,24,1
45,1,1,0.82,0.654,2108,24,1
45,1,0,0.78,0.9,1934,24,0
45,0,0,0.82,0.876,1675,24,1
45,1,1,NaN,0.643,NaN,24,1
45,1,1,0.86,0.69,3490,24,1
45,0,0,0.9,0.577,3744,60,1
45,1,0,0.87,0.942,3970,60,0
45,1,0,NaN,1.914,NaN,24,0
45,0,1,NaN,0.706,NaN,24,0
45,1,1,0.83,0.834,4331,60,1
45,1,1,NaN,1.111,NaN,24,1
45,1,1,NaN,0.692,NaN,24,1
45,0,0,NaN,0.578,NaN,24,1
45,0,0,0.88,0.444,1735,60,1
45,0,0,0.85,0.659,2623,60,1
45,1,0,NaN,0.652,NaN,24,0
45,1,1,0.81,0.679,1747,60,1
45,0,0,0.86,0.599,2348,60,1
45,0,0,NaN,0.492,NaN,24,1
45,1,1,0.79,0.688,1701,60,1
45,0,0,NaN,0.805,NaN,24,1
45,0,0,NaN,1.004,NaN,60,1
45,0,0,NaN,0.746,NaN,60,1
45,0,1,NaN,0.703,NaN,24,0
45,1,0,NaN,0.621,NaN,24,0
45,1,1,NaN,0.514,NaN,60,1
45,1,1,NaN,0.654,NaN,24,1
45,1,1,NaN,0.561,NaN,60,1
45,1,1,NaN,0.752,NaN,60,1
45,0,0,NaN,0.627,NaN,24,1
45,1,1,NaN,0.862,NaN,24,1
45,0,0,NaN,0.668,NaN,60,1
45,0,0,NaN,0.663,NaN,24,1
45,1,1,NaN,1.634,NaN,24,1
45,1,0,NaN,0.877,NaN,24,0
45,0,0,0.79,0.541,2636,60,1
45,1,0,NaN,0.544,NaN,24,0
45,1,1,0.82,0.554,1871,60,1
45,0,0,NaN,0.506,NaN,24,1
45,1,1,0.8,0.471,2925,60,1
45,0,0,NaN,0.482,NaN,24,1
45,1,1,0.83,0.627,2778,60,1
45,0,0,NaN,0.616,NaN,24,1
45,0,1,NaN,0.774,NaN,24,0
45,1,0,0.84,0.419,1984,60,0
45,1,1,0.81,0.867,2006,60,1
45,0,0,0.87,0.637,2760,60,1
45,0,0,0.85,0.687,1773,60,1
45,0,0,0.86,0.58,1776,60,1
45,1,1,NaN,0.671,NaN,24,1
45,0,0,NaN,0.437,NaN,24,1
45,0,0,0.85,0.597,2325,60,1
45,1,1,NaN,0.738,NaN,24,1
45,1,1,NaN,0.578,NaN,24,1
45,1,1,0.88,0.448,1900,60,1
45,0,0,NaN,0.417,NaN,24,1
45,0,0,0.86,0.338,2528,60,1
45,0,0,NaN,0.634,NaN,60,1
45,1,1,0.92,0.686,3920,60,1
45,1,1,NaN,1.176,NaN,60,1
45,0,0,NaN,0.549,NaN,60,1
45,1,1,0.87,0.608,15051,60,1
45,1,1,NaN,0.583,NaN,60,1
45,0,0,NaN,0.457,NaN,60,1
45,1,1,NaN,0.611,NaN,60,1
45,0,0,0.88,0.443,1959,60,1
45,0,0,0.85,0.551,2325,60,1
45,0,0,0.86,0.654,2147,60,1
45,1,1,0.86,0.515,1881,60,1
45,0,0,NaN,0.508,NaN,60,1
45,1,1,0.86,0.655,2163,60,1
45,1,1,0.87,0.551,2128,60,1
45,0,0,0.84,0.689,1987,60,1
45,0,0,0.85,0.439,1704,60,1
45,0,0,NaN,0.643,NaN,60,1
45,1,1,NaN,0.575,NaN,60,1
45,1,1,NaN,0.538,NaN,60,1
45,0,0,NaN,0.632,NaN,60,1
45,0,0,NaN,0.756,NaN,24,1
45,1,1,NaN,1.476,NaN,24,1
45,1,0,NaN,0.883,NaN,24,0
45,0,1,NaN,0.624,NaN,24,0
45,0,0,NaN,0.746,NaN,60,1
45,1,0,NaN,0.421,NaN,24,0
45,1,1,NaN,0.559,NaN,60,1
45,0,0,NaN,0.413,NaN,60,1
45,1,0,NaN,0.558,NaN,24,0
45,0,1,NaN,0.628,NaN,24,0
45,1,0,NaN,0.341,NaN,60,0
45,1,1,NaN,0.462,NaN,60,1
45,0,0,NaN,0.573,NaN,24,1
45,1,1,NaN,0.491,NaN,60,1
45,0,0,NaN,0.509,NaN,60,1
45,0,0,NaN,0.53,NaN,24,1
45,0,0,NaN,0.64,NaN,60,1
45,0,1,NaN,0.568,NaN,24,0
45,1,0,NaN,0.395,NaN,24,0
45,1,0,NaN,0.782,NaN,24,0
45,0,1,NaN,0.364,NaN,24,0
45,1,1,NaN,0.58,NaN,60,1
45,0,0,NaN,0.493,NaN,24,1
45,0,0,NaN,0.564,NaN,60,1
45,1,1,NaN,0.584,NaN,60,1
45,0,0,NaN,0.549,NaN,60,1
45,1,1,NaN,0.62,NaN,24,1
45,0,0,NaN,0.428,NaN,60,1
45,1,1,NaN,0.761,NaN,24,1
45,1,1,NaN,0.683,NaN,24,1
45,1,1,NaN,0.766,NaN,60,1
45,0,0,NaN,0.785,NaN,60,1
45,0,0,NaN,0.671,NaN,24,1
45,1,1,NaN,0.646,NaN,60,1
45,1,1,NaN,0.646,NaN,60,1
45,1,0,0.84,0.791,2051,24,0
45,0,0,NaN,0.76,NaN,60,1
45,0,0,NaN,0.666,NaN,60,1
45,1,1,NaN,0.552,NaN,60,1
45,0,0,0.77,0.456,1689,24,1
45,0,0,NaN,0.617,NaN,60,1
45,1,1,NaN,0.685,NaN,60,1
45,1,1,0.85,0.538,2139,24,1
45,0,0,0.84,0.688,5586,24,1
45,1,0,NaN,19.144,NaN,60,0
45,0,0,0.73,4.341,3549,24,1
45,1,1,NaN,1.197,NaN,60,1
45,0,0,NaN,0.503,NaN,60,1
45,0,0,0.75,0.772,4658,24,1
45,1,0,0.74,14.568,3126,24,0
45,1,1,0.72,0.669,1901,24,1
45,0,0,NaN,0.64,NaN,60,1
45,1,1,NaN,0.582,NaN,60,1
45,1,1,NaN,0.619,NaN,60,1
45,0,0,0.78,0.578,3454,24,1
45,0,0,NaN,0.453,NaN,60,1
45,0,0,NaN,0.576,NaN,60,1
45,1,0,0.79,0.451,3356,24,0
45,1,1,0.82,0.559,1887,24,1
45,1,1,0.82,0.79,1898,24,1
45,1,1,NaN,0.636,NaN,60,1
45,0,0,0.85,0.49,2266,24,1
45,0,0,0.87,0.515,3375,24,1
45,0,0,NaN,0.623,NaN,60,1
45,0,0,0.88,0.493,2440,60,1
45,0,0,0.84,0.541,2012,60,1
45,0,0,NaN,0.653,NaN,60,1
45,1,1,NaN,0.413,NaN,60,1
45,1,1,NaN,0.628,NaN,60,1
45,1,1,0.84,0.431,2019,60,1
45,1,1,0.87,0.535,1921,60,1
45,0,0,NaN,0.652,NaN,24,1
45,1,1,NaN,0.733,NaN,24,1
45,1,0,0.82,0.766,3166,24,0
45,0,0,NaN,0.397,NaN,24,1
45,0,1,0.79,0.442,2778,24,0
45,1,1,NaN,0.42,NaN,24,1
45,1,1,0.86,0.742,2111,24,1
45,0,0,0.79,0.562,2081,24,1
45,0,0,0.69,1.385,3051,60,1
45,0,0,NaN,0.578,NaN,24,1
45,0,0,NaN,0.586,NaN,24,1
45,0,0,0.85,0.473,1619,60,1
45,1,1,NaN,0.432,NaN,24,1
45,1,1,0.93,0.41,2129,60,1
45,1,1,0.96,0.477,1940,60,1
45,1,1,NaN,0.595,NaN,24,1
45,1,0,0.8,0.949,3510,24,0
45,0,0,0.83,0.88,2028,60,1
45,1,0,0.77,0.694,2198,60,0
45,0,0,0.82,0.785,1786,24,1
45,1,1,0.82,0.61,1977,60,1
45,0,0,0.85,0.525,2100,60,1
45,0,0,NaN,0.829,NaN,60,1
45,0,0,NaN,0.51,NaN,60,1
45,1,1,NaN,0.596,NaN,60,1
45,1,1,0.8,0.993,1890,60,1
45,1,1,NaN,0.49,NaN,60,1
45,0,0,0.88,0.589,1896,60,1
45,0,0,0.83,0.662,1843,60,1
45,0,0,NaN,0.638,NaN,60,1
45,1,1,NaN,0.694,NaN,60,1
45,1,1,0.87,0.644,2219,60,1
45,0,0,0.68,0.565,2412,24,1
45,1,1,0.72,0.632,2003,60,1
45,0,0,0.71,0.621,1724,24,1
45,1,1,0.71,0.951,5522,24,1
45,0,0,0.82,0.542,16579,60,1
45,1,1,0.87,0.608,1955,60,1
45,0,0,0.79,0.742,2023,60,1
45,1,1,0.83,0.74,2605,24,1
45,0,1,NaN,0.406,NaN,60,0
45,0,0,0.81,0.579,3265,24,1
45,1,1,NaN,0.637,NaN,60,1
45,1,1,0.85,0.623,3563,24,1
45,1,1,0.85,0.647,1899,60,1
45,1,1,0.87,0.586,2107,24,1
45,0,0,0.83,0.861,1844,60,1
45,1,1,0.82,0.55,1894,60,1
45,0,1,0.85,0.473,1622,24,0
45,1,1,0.82,0.923,1461,24,1
45,1,1,0.85,0.574,2033,24,1
45,1,1,0.84,0.499,1644,60,1
45,0,1,0.82,0.581,2376,24,0
45,0,0,0.85,0.607,2403,24,1
45,1,1,0.76,0.586,2232,60,1
45,0,0,0.83,0.585,2024,60,1
45,1,1,0.88,0.689,2276,24,1
45,0,0,0.75,0.68,2443,60,1
45,0,0,0.84,1.268,2554,24,1
45,1,0,0.78,0.428,3534,24,0
45,0,0,0.73,0.654,2916,24,1
45,1,1,0.86,0.552,2186,60,1
45,0,0,0.84,0.568,2349,60,1
45,0,0,0.85,0.721,5403,60,1
45,0,1,0.71,1.192,2307,24,0
45,0,0,NaN,0.401,NaN,24,1
45,1,1,NaN,0.411,NaN,24,1
45,1,1,0.83,0.519,3451,24,1
45,1,0,0.8,0.57,2857,24,0
45,1,1,0.82,0.413,2386,24,1
45,1,0,NaN,0.349,NaN,60,0
45,0,0,NaN,0.556,NaN,60,1
45,0,1,NaN,0.551,NaN,60,0
45,1,0,0.68,0.537,2556,24,0
45,0,0,0.83,0.601,1899,24,1
45,1,0,0.78,0.476,2288,24,0
45,0,0,NaN,0.642,NaN,60,1
45,1,1,NaN,0.544,NaN,60,1
45,0,0,0.78,0.641,1709,24,1
45,1,1,NaN,0.588,NaN,60,1
45,1,1,NaN,0.726,NaN,60,1
45,0,0,0.77,0.46,1961,24,1
45,0,0,NaN,0.583,NaN,60,1
45,1,1,0.71,0.807,2331,24,1
45,0,0,NaN,0.397,NaN,60,1
45,0,1,0.78,0.529,1840,24,0
45,1,1,NaN,0.523,NaN,60,1
45,0,0,0.73,0.451,1653,24,1
45,0,0,NaN,0.744,NaN,24,1
45,0,1,NaN,0.566,NaN,24,0
45,1,1,NaN,0.447,NaN,60,1
45,1,1,NaN,0.401,NaN,24,1
45,1,0,NaN,0.728,NaN,24,0
45,0,0,NaN,0.44,NaN,60,1
45,0,1,NaN,0.673,NaN,60,0
45,1,1,NaN,0.635,NaN,60,1
45,1,0,0.79,1.348,13449,60,0
45,0,0,NaN,0.609,NaN,60,1
45,1,1,NaN,0.437,NaN,60,1
45,0,0,0.82,0.582,2685,60,1
45,1,1,0.81,0.643,2960,24,1
45,0,0,NaN,1.024,NaN,24,1
45,1,1,0.83,0.627,1859,24,1
45,1,1,NaN,0.591,NaN,24,1
45,0,0,0.82,1.131,1972,24,1
45,0,0,NaN,0.703,NaN,24,1
45,0,1,0.78,0.383,1960,24,0
45,1,1,NaN,0.734,NaN,24,1
45,1,1,NaN,0.74,NaN,24,1
45,0,0,0.82,0.707,1952,24,1
45,0,0,NaN,0.715,NaN,24,1
45,1,1,NaN,0.485,NaN,24,1
45,1,1,0.83,0.504,2018,24,1
45,1,1,0.8,0.378,2012,24,1
45,0,0,NaN,0.405,NaN,24,1
45,0,1,0.77,0.491,1727,24,0
45,0,0,NaN,0.662,NaN,60,1
45,0,1,0.67,0.655,2995,60,0
45,0,0,NaN,0.413,NaN,60,1
45,1,1,NaN,0.512,NaN,60,1
45,0,0,0.83,0.335,2119,60,1
45,0,0,NaN,0.597,NaN,60,1
45,1,1,NaN,0.657,NaN,60,1
45,1,1,NaN,0.556,NaN,60,1
45,0,0,0.81,0.612,1775,60,1
45,1,1,0.87,0.454,3201,60,1
45,1,0,0.84,0.544,2284,60,0
45,0,1,0.8,0.765,2026,60,0
45,1,1,0.84,0.571,2484,60,1
45,1,1,NaN,0.535,NaN,60,1
45,1,1,0.92,0.584,2570,60,1
45,0,1,NaN,0.387,NaN,60,0
45,1,0,NaN,0.683,NaN,24,0
45,1,1,NaN,0.439,NaN,24,1
45,0,0,0.86,0.51,2914,60,1
45,1,1,0.83,1.017,16019,60,1
45,0,0,0.86,0.656,2184,60,1
45,0,0,NaN,1.773,NaN,24,1
45,0,0,NaN,0.789,NaN,24,1
45,1,1,NaN,0.739,NaN,24,1
45,0,0,0.84,0.484,2546,60,1
45,0,0,NaN,0.957,NaN,24,1
45,1,1,0.86,0.563,2542,60,1
45,1,1,0.89,0.627,2375,60,1
46,0,0,NaN,0.934,NaN,60,1
46,0,1,NaN,0.852,NaN,24,0
46,1,0,NaN,0.998,NaN,60,0
46,1,0,NaN,1.016,NaN,24,0
46,1,1,NaN,0.813,NaN,60,1
46,1,1,NaN,0.81,NaN,24,1
46,0,0,NaN,1.038,NaN,24,1
46,1,1,NaN,1.006,NaN,60,1
46,0,0,NaN,0.679,NaN,60,1
46,1,1,NaN,0.797,NaN,24,1
46,0,0,NaN,0.831,NaN,60,1
46,0,0,NaN,0.83,NaN,24,1
46,0,1,NaN,0.718,NaN,24,0
46,1,1,1,0.811,6770,60,1
46,1,1,NaN,1.526,NaN,24,1
46,0,0,1,0.702,3998,60,1
46,0,0,NaN,0.628,NaN,24,1
46,1,1,1,0.693,4488,60,1
46,0,0,NaN,0.719,NaN,24,1
46,0,0,1,0.603,3383,60,1
46,0,1,NaN,0.865,NaN,24,0
46,1,1,NaN,0.877,NaN,24,1
46,0,0,1,0.774,3364,60,1
46,1,1,NaN,0.634,NaN,24,1
46,0,0,1,0.729,3203,60,1
46,1,0,1,0.92,4332,60,0
46,1,1,NaN,0.838,NaN,24,1
46,1,1,0.5,1.185,3065,60,1
46,0,0,1,0.867,3419,24,1
46,0,0,1,0.782,2745,60,1
46,1,0,1,0.81,2497,60,0
46,1,1,1,0.733,2465,24,1
46,1,0,0.5,1.325,3243,24,0
46,1,0,0.5,1.127,2218,24,0
46,0,0,1,0.984,2204,24,1
46,0,1,NaN,0.727,NaN,24,0
46,0,0,NaN,0.763,NaN,24,1
46,1,1,NaN,0.891,NaN,24,1
46,1,0,1,0.989,2498,24,0
46,0,0,NaN,0.721,NaN,24,1
46,0,0,1,0.793,2336,24,1
46,1,0,NaN,0.711,NaN,24,0
46,1,1,1,1.008,2448,24,1
46,1,0,NaN,1.039,NaN,24,0
46,1,1,1,0.895,2937,24,1
46,0,0,1,0.775,2458,24,1
46,0,0,NaN,1.002,NaN,24,1
46,1,1,NaN,0.954,NaN,24,1
46,1,1,NaN,1.052,NaN,24,1
46,0,1,0.95,1.458,3242,24,0
46,0,0,NaN,0.881,NaN,24,1
46,0,0,1,0.777,2573,24,1
46,0,0,1,0.78,3339,60,1
46,1,1,NaN,0.877,NaN,60,1
46,1,1,NaN,1.192,NaN,60,1
46,0,0,1,0.758,5338,60,1
46,1,1,1,0.907,3264,60,1
46,0,0,1,0.733,2877,60,1
46,0,0,1,0.92,2590,60,1
46,1,1,1,1.191,5338,60,1
46,0,0,1,4.118,2900,60,1
46,1,1,1,1.953,2475,60,1
46,1,1,NaN,0.815,NaN,60,1
46,1,1,1,4.691,3081,60,1
46,1,1,1,1.121,3124,60,1
46,0,0,NaN,1.13,NaN,60,1
46,0,0,NaN,0.738,NaN,60,1
46,1,1,NaN,0.845,NaN,60,1
46,0,0,NaN,0.724,NaN,60,1
46,0,0,NaN,0.743,NaN,60,1
46,1,1,NaN,0.804,NaN,60,1
46,0,0,NaN,0.847,NaN,60,1
46,1,1,1,0.64,3865,60,1
46,1,1,NaN,0.785,NaN,60,1
46,0,0,1,0.762,3204,60,1
46,0,0,1,0.84,2835,60,1
46,0,1,1,1.135,2410,60,0
46,1,1,NaN,1.017,NaN,60,1
46,1,0,NaN,1.037,NaN,60,0
46,0,0,NaN,0.927,NaN,60,1
46,1,1,1,0.829,3045,60,1
46,0,0,NaN,0.746,NaN,60,1
46,1,1,1,0.846,3042,60,1
46,0,0,NaN,1.049,NaN,60,1
46,0,1,NaN,0.775,NaN,24,0
46,0,1,1,0.867,3436,24,0
46,0,0,1,0.771,2850,24,1
46,0,1,NaN,0.641,NaN,24,0
46,0,1,1,0.826,2864,24,0
46,1,1,NaN,0.845,NaN,24,1
46,0,1,NaN,0.847,NaN,24,0
46,1,1,NaN,0.735,NaN,24,1
46,1,0,NaN,1.007,NaN,24,0
46,0,0,1,0.948,3468,24,1
46,1,1,1,0.689,2833,24,1
46,0,1,NaN,0.814,NaN,24,0
46,1,0,1,1.707,2737,24,0
46,1,0,1,1.039,3778,24,0
46,1,0,NaN,0.887,NaN,24,0
46,1,1,1,0.8,2951,24,1
46,1,1,1,0.687,4656,24,1
46,0,0,NaN,0.787,NaN,60,1
46,1,1,NaN,0.613,NaN,60,1
46,0,0,NaN,0.689,NaN,60,1
46,1,1,NaN,0.568,NaN,60,1
46,1,0,1,1.1,3642,24,0
46,0,1,1,1.185,3104,24,0
46,1,0,0.99,0.896,4563,24,0
46,0,0,NaN,0.676,NaN,60,1
46,0,0,0.99,0.678,3107,24,1
46,1,1,NaN,1.242,NaN,60,1
46,0,1,1,1.141,2925,24,0
46,0,0,NaN,0.857,NaN,24,1
46,0,0,1,0.624,4331,60,1
46,1,0,NaN,0.668,NaN,24,0
46,0,0,1,0.594,2572,60,1
46,1,1,NaN,0.608,NaN,24,1
46,0,0,1,0.595,2189,60,1
46,0,1,NaN,0.77,NaN,24,0
46,0,1,NaN,0.836,NaN,24,0
46,1,1,0.99,0.626,2529,60,1
46,1,1,0.98,0.814,2500,60,1
46,1,0,1,0.712,2154,60,0
46,1,0,NaN,0.942,NaN,24,0
46,0,0,1,1.126,2128,60,1
46,0,0,NaN,0.654,NaN,24,1
46,1,1,NaN,0.615,NaN,24,1
46,1,1,0.99,0.731,2636,60,1
46,1,1,NaN,0.613,NaN,60,1
46,0,0,NaN,2.159,NaN,60,1
46,0,0,1,0.835,4691,60,1
46,1,1,1,0.742,2420,60,1
46,0,0,NaN,0.809,NaN,60,1
46,1,1,NaN,0.956,NaN,60,1
46,1,1,NaN,0.751,NaN,60,1
46,1,0,1,0.721,3261,60,0
46,0,0,NaN,0.658,NaN,60,1
46,0,0,1,0.551,2964,60,1
46,0,0,1,0.791,2230,60,1
46,1,1,1,0.754,2440,60,1
46,0,0,1,0.674,3439,60,1
46,0,0,NaN,0.724,NaN,60,1
46,1,0,1,0.742,2491,60,0
46,1,1,NaN,0.768,NaN,60,1
46,0,0,NaN,0.992,NaN,24,1
46,0,1,NaN,0.745,NaN,24,0
46,0,0,NaN,0.834,NaN,60,1
46,1,1,NaN,0.746,NaN,60,1
46,0,1,NaN,0.819,NaN,60,0
46,1,1,NaN,0.747,NaN,60,1
46,1,1,NaN,0.767,NaN,24,1
46,0,0,NaN,0.674,NaN,24,1
46,0,1,NaN,0.896,NaN,60,0
46,1,1,NaN,0.764,NaN,24,1
46,1,1,NaN,0.862,NaN,60,1
46,1,1,NaN,0.983,NaN,24,1
46,0,0,NaN,0.865,NaN,24,1
46,0,0,NaN,0.729,NaN,60,1
46,1,1,NaN,0.825,NaN,24,1
46,0,1,NaN,0.892,NaN,60,0
46,0,0,NaN,0.579,NaN,24,1
46,1,1,NaN,0.69,NaN,60,1
46,1,1,NaN,0.93,NaN,24,1
46,1,0,NaN,0.57,NaN,60,0
46,1,0,NaN,0.79,NaN,24,0
46,0,0,0.99,0.62,7579,60,1
46,1,0,1,0.731,2316,60,0
46,1,1,1,1.854,2812,60,1
46,0,0,NaN,1.073,NaN,24,1
46,0,0,NaN,0.759,NaN,24,1
46,0,0,1,0.809,2403,60,1
46,1,0,NaN,0.927,NaN,24,0
46,0,1,NaN,0.794,NaN,24,0
46,1,1,1,0.752,2676,60,1
46,0,0,NaN,0.803,NaN,24,1
46,1,1,1,0.755,2814,60,1
46,0,0,1,0.665,3969,60,1
46,1,1,1,0.728,2508,60,1
46,1,0,NaN,2.263,NaN,24,0
46,0,0,1,0.746,2736,60,1
46,1,0,NaN,1.545,NaN,24,0
46,1,1,NaN,0.681,NaN,24,1
46,0,0,NaN,0.794,NaN,24,1
46,0,0,1,0.771,2883,60,1
46,1,1,NaN,0.807,NaN,60,1
46,1,1,1,0.631,4149,60,1
46,0,0,NaN,0.663,NaN,60,1
46,0,0,1,0.627,2588,60,1
46,1,1,NaN,0.772,NaN,60,1
46,0,0,NaN,0.659,NaN,60,1
46,0,1,1,0.822,3833,24,0
46,1,1,1,0.719,2929,24,1
46,0,0,1,0.92,3466,24,1
46,1,0,1,1.056,2869,24,0
46,0,1,NaN,0.655,NaN,24,0
46,1,1,1,0.78,3441,24,1
46,1,1,NaN,0.678,NaN,24,1
46,0,0,1,0.922,2951,24,1
46,1,0,NaN,0.847,NaN,24,0
46,1,0,NaN,0.612,NaN,24,0
46,0,0,NaN,0.697,NaN,24,1
46,1,0,1,0.625,3114,24,0
46,0,1,1,0.666,3457,24,0
46,0,0,NaN,0.544,NaN,24,1
46,0,0,NaN,0.643,NaN,60,1
46,0,0,1,0.564,4506,60,1
46,0,0,1,0.623,2674,60,1
46,1,1,NaN,0.619,NaN,60,1
46,1,1,1,0.675,2434,60,1
46,0,0,NaN,0.932,NaN,60,1
46,1,1,NaN,0.724,NaN,60,1
46,1,0,1,0.943,2251,60,0
46,0,1,NaN,0.992,NaN,24,0
46,1,0,NaN,0.595,NaN,24,0
46,0,0,NaN,0.973,NaN,60,1
46,0,0,NaN,0.625,NaN,60,1
46,0,0,NaN,0.798,NaN,60,1
46,0,1,NaN,0.751,NaN,24,0
46,1,1,NaN,0.815,NaN,60,1
46,1,1,NaN,0.78,NaN,60,1
46,0,1,NaN,0.693,NaN,24,0
46,0,0,NaN,0.586,NaN,24,1
46,1,1,NaN,0.564,NaN,60,1
46,1,0,NaN,0.611,NaN,24,0
46,0,0,NaN,0.59,NaN,60,1
46,1,0,NaN,0.548,NaN,24,0
46,1,1,NaN,0.565,NaN,24,1
46,1,1,NaN,0.905,NaN,60,1
46,0,1,1,1.031,4064,24,0
46,1,1,1,0.765,2760,60,1
46,0,1,1,0.869,2797,24,0
46,1,1,1,0.801,3187,60,1
46,0,1,1,0.967,2866,60,0
46,1,1,1,0.91,2915,24,1
46,1,1,1,0.835,2728,60,1
46,1,0,1,1.024,2723,24,0
46,0,0,1,0.911,2881,60,1
46,1,0,1,0.861,2595,60,0
46,0,0,1,0.696,2992,60,1
46,1,0,1,1.383,2091,24,0
46,1,1,0.98,0.845,2960,60,1
46,0,0,1,0.945,2541,24,1
46,0,0,1,0.653,2241,24,1
46,1,1,1,0.758,2451,24,1
46,0,1,1,0.861,2664,60,0
46,0,0,1,0.744,2236,60,1
46,0,1,1,1.556,2392,24,0
46,1,1,1,1.166,6329,24,1
46,0,0,NaN,0.868,NaN,60,1
46,1,1,NaN,0.692,NaN,60,1
46,1,0,NaN,0.814,NaN,60,0
46,0,0,NaN,0.975,NaN,60,1
46,0,0,1,0.62,2904,24,1
46,1,0,NaN,0.803,NaN,60,0
46,0,0,1,0.583,2550,24,1
46,1,1,NaN,0.716,NaN,60,1
46,1,1,1,0.913,2536,24,1
46,0,0,1,0.575,2211,24,1
46,1,1,NaN,0.719,NaN,60,1
46,0,0,1,1.569,2300,24,1
46,0,1,1,0.799,2393,24,0
46,0,0,NaN,0.975,NaN,60,1
46,0,0,NaN,0.743,NaN,60,1
46,1,0,1,0.986,6586,24,0
46,1,0,1,0.607,2329,24,0
46,0,1,NaN,0.757,NaN,60,0
46,1,0,1,0.56,2568,24,0
46,1,1,1,0.879,2754,24,1
46,0,0,1,0.695,3423,60,1
46,0,0,1,0.982,2586,24,1
46,1,1,1,0.657,1965,24,1
46,1,1,1,0.718,1755,24,1
46,1,1,1,0.622,1943,60,1
46,0,0,1,0.649,1844,60,1
46,1,1,1,0.769,1921,60,1
46,0,1,1,0.654,2354,24,0
46,1,1,NaN,0.564,NaN,24,1
46,0,0,1,0.547,2792,60,1
46,0,1,NaN,0.637,NaN,24,0
46,0,1,1,0.764,2571,60,0
46,1,1,1,0.791,1850,60,1
46,1,0,1,0.944,1983,60,0
46,0,1,NaN,0.83,NaN,24,0
46,1,1,NaN,0.544,NaN,24,1
46,0,0,1,0.784,3189,24,1
46,0,1,NaN,0.551,NaN,24,0
46,1,1,NaN,0.838,NaN,24,1
46,1,0,1,0.778,2731,24,0
46,0,0,NaN,0.757,NaN,60,1
46,1,0,NaN,0.564,NaN,24,0
46,0,1,NaN,0.665,NaN,24,0
46,1,1,NaN,0.874,NaN,60,1
46,0,0,NaN,0.951,NaN,60,1
46,1,1,NaN,0.701,NaN,60,1
46,0,1,NaN,0.632,NaN,24,0
46,0,0,NaN,0.611,NaN,24,1
46,1,1,NaN,0.637,NaN,24,1
46,1,0,NaN,0.707,NaN,24,0
46,0,0,NaN,0.633,NaN,60,1
46,1,1,NaN,0.85,NaN,60,1
46,0,0,1,0.773,3868,24,1
46,0,1,NaN,0.668,NaN,60,0
46,1,1,NaN,0.739,NaN,60,1
46,1,1,NaN,0.693,NaN,60,1
46,0,0,1,0.59,4186,24,1
46,1,1,1,0.775,2715,24,1
46,1,1,1,0.758,2364,24,1
46,1,0,1,1.153,3848,24,0
46,0,0,NaN,0.918,NaN,60,1
46,1,0,NaN,0.87,NaN,60,0
46,1,1,NaN,0.951,NaN,60,1
46,0,0,NaN,0.707,NaN,60,1
46,0,0,NaN,0.661,NaN,60,1
46,0,0,1,0.728,2897,24,1
46,1,0,1,0.892,2834,24,0
46,0,0,1,0.706,2685,24,1
