Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,Condition,Accuracy,Gender,Age
N12,LEFT,LEFT,1,0.975348330801,0.06,RF,1,F,39
N12,LEFT,LEFT,1,0.667237167479,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,1.47554232192,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,1.10041233082,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.724282517098,0.06,RF,1,F,39
N12,LEFT,LEFT,0,0.725603477447,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.617071393295,0.01,RF,0,F,39
N12,RIGHT,RIGHT,0,0.602179300156,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,1.20912361506,0.06,RF,0,F,39
N12,LEFT,LEFT,1,0.733842413174,0.11,RF,1,F,39
N12,RIGHT,LEFT,1,0.683632834465,0.11,RF,0,F,39
N12,LEFT,LEFT,1,0.808437705506,0.16,RF,1,F,39
N12,LEFT,LEFT,1,0.625381155638,0.16,RF,1,F,39
N12,LEFT,LEFT,1,0.508739842451,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.833866477245,0.11,RF,1,F,39
N12,RIGHT,RIGHT,0,1.25014165335,0.06,RF,1,F,39
N12,LEFT,LEFT,0,1.78373142297,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.850323299645,0.01,RF,1,F,39
N12,RIGHT,RIGHT,0,0.418850252405,0.01,RF,1,F,39
N12,LEFT,LEFT,0,0.375239502289,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.408864258556,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,1.38369575352,0.06,RF,1,F,39
N12,LEFT,LEFT,1,0.633755202522,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.716910852818,0.01,RF,0,F,39
N12,LEFT,LEFT,1,0.793890359113,0.06,RF,1,F,39
N12,LEFT,LEFT,1,2.17550739215,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.600321024191,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.416077487171,0.01,RF,0,F,39
N12,RIGHT,LEFT,0,1.71706246177,0.06,RF,0,F,39
N12,RIGHT,RIGHT,0,1.93376879895,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,1.50874809141,0.11,RF,1,F,39
N12,LEFT,RIGHT,0,0.867226131144,0.06,RF,0,F,39
N12,LEFT,LEFT,1,2.18362088769,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.607582608354,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.617209064425,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.608641879749,0.06,RF,0,F,39
N12,RIGHT,RIGHT,0,0.608793773106,0.11,RF,1,F,39
N12,RIGHT,LEFT,0,2.87399221305,0.11,RF,0,F,39
N12,LEFT,LEFT,1,1.37551655131,0.11,RF,1,F,39
N12,LEFT,RIGHT,0,2.00879218022,0.06,RF,0,F,39
N12,RIGHT,RIGHT,1,0.774552682531,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.492069971049,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.502257351764,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.408796560718,0.06,RF,1,F,39
N12,LEFT,LEFT,0,0.768849285319,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.641031577834,0.01,RF,0,F,39
N12,LEFT,RIGHT,0,3.61732028227,0.06,RF,0,F,39
N12,LEFT,LEFT,1,1.22561997524,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.673573453794,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.750716800219,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,1.5253479894,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.802396672661,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.442113547935,0.01,RF,0,F,39
N12,LEFT,LEFT,1,0.958515757113,0.06,RF,1,F,39
N12,LEFT,LEFT,1,0.699222954339,0.06,RF,1,F,39
N12,RIGHT,LEFT,0,0.91730372759,0.01,RF,0,F,39
N12,RIGHT,RIGHT,0,0.841906870599,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.799038804951,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.833772041602,0.01,RF,1,F,39
N12,LEFT,LEFT,0,0.491856353241,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.48370986199,0.01,RF,0,F,39
N12,LEFT,RIGHT,0,0.475550570874,0.06,RF,0,F,39
N12,RIGHT,LEFT,0,1.43412577687,0.11,RF,0,F,39
N12,RIGHT,RIGHT,1,0.525274318294,0.16,RF,1,F,39
N12,RIGHT,RIGHT,1,0.533887298545,0.16,RF,1,F,39
N12,RIGHT,RIGHT,1,0.458565250388,0.11,RF,1,F,39
N12,LEFT,LEFT,1,1.41721441201,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.577220715233,0.06,RF,1,F,39
N12,LEFT,LEFT,1,1.43370252335,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.756974295247,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.475456419634,0.01,RF,0,F,39
N12,LEFT,LEFT,0,0.435528941569,0.06,RF,1,F,39
N12,LEFT,LEFT,1,1.13211168209,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.934060923406,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.508805833641,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,0.858321310836,0.06,RF,1,F,39
N12,LEFT,LEFT,1,0.717270390596,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,1.18366071,0.01,RF,0,F,39
N12,LEFT,RIGHT,1,0.941754294559,0.06,RF,0,F,39
N12,RIGHT,LEFT,1,2.08554128651,0.11,RF,0,F,39
N12,RIGHT,RIGHT,1,0.62976956577,0.16,RF,1,F,39
N12,LEFT,LEFT,1,0.598706517019,0.16,RF,1,F,39
N12,LEFT,LEFT,1,0.557070665178,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,1.05050084996,0.11,RF,1,F,39
N12,LEFT,RIGHT,1,0.92536004982,0.06,RF,0,F,39
N12,RIGHT,RIGHT,1,0.50015445333,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.483452155371,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.542093807482,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.47532244632,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.873586310772,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.483670039801,0.01,RF,0,F,39
N12,RIGHT,RIGHT,0,1.65055278945,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,1.98410467105,0.06,RF,1,F,39
N12,LEFT,LEFT,0,0.89021692879,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.441042329883,0.01,RF,0,F,39
N12,LEFT,LEFT,1,1.97190797422,0.06,RF,1,F,39
N12,LEFT,LEFT,0,0.515306528774,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.650441571604,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.400474567316,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,0.908730285126,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.750358115649,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.850570197566,0.01,RF,0,F,39
N12,LEFT,LEFT,0,0.666390945087,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,3.1687532569,0.06,RF,0,F,39
N12,LEFT,LEFT,1,1.45063465263,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.939920196193,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.700089088059,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,1.37544316449,0.06,RF,1,F,39
N12,RIGHT,LEFT,0,0.6338311492,0.01,RF,0,F,39
N12,RIGHT,RIGHT,0,0.64107367571,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,2.30882654118,0.06,RF,0,F,39
N12,LEFT,RIGHT,0,0.758162704529,0.11,RF,0,F,39
N12,LEFT,RIGHT,1,1.70032403921,0.16,RF,0,F,39
N12,RIGHT,RIGHT,1,0.716992772766,0.21,RF,1,F,39
N12,LEFT,LEFT,1,0.608449595282,0.21,RF,1,F,39
N12,LEFT,LEFT,1,1.79715919564,0.16,RF,1,F,39
N12,LEFT,LEFT,1,1.27552918065,0.16,RF,1,F,39
N12,LEFT,LEFT,1,0.62545568007,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,1.52523364278,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.950469390373,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,2.10028745956,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.692055805703,0.01,RF,0,F,39
N12,LEFT,RIGHT,0,2.04204658978,0.06,RF,0,F,39
N12,LEFT,LEFT,0,0.925271872082,0.11,RF,1,F,39
N12,RIGHT,RIGHT,0,0.783715494093,0.11,RF,1,F,39
N12,LEFT,LEFT,0,0.775339740445,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.666968651931,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.732064919313,0.01,RF,0,F,39
N12,RIGHT,RIGHT,0,3.32543810154,0.06,RF,1,F,39
N12,LEFT,LEFT,0,2.54197718529,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.625458524562,0.01,RF,0,F,39
N12,LEFT,RIGHT,1,1.23368369322,0.06,RF,0,F,39
N12,RIGHT,RIGHT,1,1.22555284644,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.558837349992,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.48361286649,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,1.07471219904,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.857962341746,0.01,RF,0,F,39
N12,RIGHT,LEFT,0,0.525337749394,0.06,RF,0,F,39
N12,LEFT,LEFT,0,1.93366696779,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.412655619555,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.366965010995,0.01,RF,0,F,39
N12,LEFT,RIGHT,0,3.55043628102,0.06,RF,0,F,39
N12,LEFT,LEFT,0,0.641971098143,0.11,RF,1,F,39
N12,LEFT,LEFT,0,0.499649848789,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.575390883721,0.06,RF,1,F,39
N12,LEFT,LEFT,1,0.825333710411,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.825654563843,0.01,RF,1,F,39
N12,RIGHT,RIGHT,0,0.59953766386,0.01,RF,1,F,39
N12,RIGHT,LEFT,0,0.625421546865,0.01,RF,0,F,39
N12,RIGHT,RIGHT,0,0.333761517191,0.06,RF,1,F,39
N12,LEFT,LEFT,1,2.07543411921,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.383522526827,0.01,RF,1,F,39
N12,RIGHT,RIGHT,0,0.366996868863,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.300442254404,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,1.11725685117,0.06,RF,1,F,39
N12,LEFT,LEFT,1,0.433496585581,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.683722150046,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,0.825390599202,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.542040331988,0.06,RF,1,F,39
N12,LEFT,LEFT,0,0.783532880596,0.01,RF,1,F,39
N12,LEFT,LEFT,0,0.750453689019,0.01,RF,1,F,39
N12,RIGHT,RIGHT,0,0.625424106838,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.57360428758,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,0.900394353899,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.424473151797,0.06,RF,1,F,39
N12,LEFT,RIGHT,1,0.582773356931,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,0.717086070683,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,1.23175117711,0.06,RF,1,F,39
N12,RIGHT,LEFT,0,0.441808054573,0.01,RF,0,F,39
N12,LEFT,RIGHT,0,2.36887590936,0.06,RF,0,F,39
N12,LEFT,LEFT,0,1.32722697314,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,2.64042115991,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.87529440003,0.06,RF,1,F,39
N12,RIGHT,LEFT,1,0.940479414188,0.06,RF,0,F,39
N12,LEFT,LEFT,1,0.658942196402,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.533647511736,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.742145348922,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.775543687283,0.06,RF,1,F,39
N12,RIGHT,LEFT,0,0.858709008782,0.01,RF,0,F,39
N12,LEFT,RIGHT,0,5.75917845592,0.06,RF,0,F,39
N12,LEFT,RIGHT,0,1.75216035615,0.11,RF,0,F,39
N12,RIGHT,RIGHT,1,2.00855580694,0.16,RF,1,F,39
N12,LEFT,LEFT,1,1.22555739747,0.16,RF,1,F,39
N12,RIGHT,LEFT,1,2.12512629339,0.11,RF,0,F,39
N12,LEFT,LEFT,1,0.606912457151,0.16,RF,1,F,39
N12,LEFT,LEFT,1,0.502317369566,0.16,RF,1,F,39
N12,LEFT,LEFT,1,0.493835802772,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.533716347418,0.11,RF,1,F,39
N12,RIGHT,LEFT,1,2.08392706385,0.06,RF,0,F,39
N12,LEFT,LEFT,1,0.527130887727,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.958600521553,0.11,RF,1,F,39
N12,RIGHT,LEFT,1,2.09157435491,0.06,RF,0,F,39
N12,RIGHT,RIGHT,0,2.21707184834,0.11,RF,1,F,39
N12,RIGHT,RIGHT,0,0.792119123158,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,2.4004247894,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,1.14389223652,0.06,RF,0,F,39
N12,LEFT,LEFT,1,2.84873524588,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.893803205341,0.11,RF,1,F,39
N12,LEFT,LEFT,0,1.0747574257,0.06,RF,1,F,39
N12,LEFT,RIGHT,0,0.683770221192,0.06,RF,0,F,39
N12,LEFT,RIGHT,0,3.96586950135,0.11,RF,0,F,39
N12,RIGHT,RIGHT,0,0.608790928614,0.16,RF,1,F,39
N12,LEFT,RIGHT,0,1.40213828336,0.16,RF,0,F,39
N12,RIGHT,RIGHT,0,0.658823867445,0.21,RF,1,F,39
N12,LEFT,LEFT,0,0.542136758682,0.21,RF,1,F,39
N12,RIGHT,RIGHT,1,1.18375343888,0.16,RF,1,F,39
N12,LEFT,LEFT,0,0.533794000628,0.16,RF,1,F,39
N12,LEFT,RIGHT,0,2.77553174051,0.11,RF,0,F,39
N12,LEFT,LEFT,0,0.535627814592,0.16,RF,1,F,39
N12,LEFT,LEFT,1,1.47518505959,0.16,RF,1,F,39
N12,RIGHT,RIGHT,1,0.933977865614,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.791871656314,0.11,RF,1,F,39
N12,RIGHT,LEFT,1,2.20889691275,0.06,RF,0,F,39
N12,RIGHT,RIGHT,1,0.665285878116,0.11,RF,1,F,39
N12,LEFT,LEFT,1,0.750589084695,0.11,RF,1,F,39
N12,LEFT,LEFT,1,2.41710347869,0.06,RF,1,F,39
N12,RIGHT,LEFT,1,0.825710599311,0.06,RF,0,F,39
N12,LEFT,LEFT,1,0.642267773743,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,1.16647172743,0.11,RF,1,F,39
N12,LEFT,RIGHT,0,2.50036608009,0.06,RF,0,F,39
N12,LEFT,LEFT,0,2.51673984481,0.11,RF,1,F,39
N12,LEFT,LEFT,1,1.09970434837,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,0.800370289944,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,1.36894047831,0.06,RF,1,F,39
N12,RIGHT,LEFT,0,0.800445098779,0.01,RF,0,F,39
N12,LEFT,LEFT,1,0.974930481752,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.732680457295,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,2.78371776966,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,5.35034235741,0.01,RF,0,F,39
N12,RIGHT,RIGHT,1,1.33322107256,0.06,RF,1,F,39
N12,RIGHT,LEFT,1,2.25872562022,0.06,RF,0,F,39
N12,RIGHT,RIGHT,0,1.65779531607,0.11,RF,1,F,39
N12,RIGHT,RIGHT,1,1.86730890442,0.11,RF,1,F,39
N12,LEFT,LEFT,1,1.03359090735,0.06,RF,1,F,39
N12,RIGHT,RIGHT,1,0.607793097268,0.06,RF,1,F,39
N12,RIGHT,RIGHT,0,0.775382122723,0.01,RF,1,F,39
N12,LEFT,LEFT,0,0.448896981077,0.01,RF,1,F,39
N12,LEFT,RIGHT,0,0.358623106382,0.01,RF,0,F,39
N13,LEFT,LEFT,1,2.94988343469,0.3,RF,1,F,27
N13,RIGHT,LEFT,1,2.18361349218,0.25,RF,0,F,27
N13,RIGHT,RIGHT,1,3.18363425671,0.3,RF,1,F,27
N13,RIGHT,RIGHT,1,1.15873768076,0.3,RF,1,F,27
N13,LEFT,RIGHT,0,2.40867538739,0.25,RF,0,F,27
N13,LEFT,LEFT,1,2.15870468516,0.3,RF,1,F,27
N13,LEFT,LEFT,1,1.02538923384,0.3,RF,1,F,27
N13,RIGHT,RIGHT,0,1.22552838421,0.25,RF,1,F,27
N13,LEFT,LEFT,0,3.76703680481,0.25,RF,1,F,27
N13,LEFT,LEFT,1,1.17549800547,0.2,RF,1,F,27
N13,RIGHT,RIGHT,0,1.85869592428,0.2,RF,1,F,27
N13,LEFT,RIGHT,1,3.70037467044,0.15,RF,0,F,27
N13,RIGHT,RIGHT,1,2.20014825242,0.2,RF,1,F,27
N13,LEFT,LEFT,0,1.35873062653,0.2,RF,1,F,27
N13,LEFT,RIGHT,0,1.46702406171,0.15,RF,0,F,27
N13,RIGHT,RIGHT,1,1.3336320949,0.2,RF,1,F,27
N13,RIGHT,RIGHT,1,0.967111670645,0.2,RF,1,F,27
N13,LEFT,LEFT,1,1.49210097548,0.15,RF,1,F,27
N13,LEFT,LEFT,0,3.01707947161,0.15,RF,1,F,27
N13,RIGHT,RIGHT,0,4.03164616018,0.1,RF,1,F,27
N13,RIGHT,RIGHT,0,1.61723267334,0.1,RF,1,F,27
N13,LEFT,LEFT,1,0.758715095813,0.05,RF,1,F,27
N13,RIGHT,RIGHT,1,3.39203566709,0.05,RF,1,F,27
N13,RIGHT,LEFT,0,3.51702002261,0.01,RF,0,F,27
N13,LEFT,LEFT,1,2.08370434388,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,1.18356229225,0.06,RF,1,F,27
N13,RIGHT,RIGHT,0,2.02525241603,0.01,RF,1,F,27
N13,RIGHT,RIGHT,0,2.10882164864,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,2.40037472721,0.01,RF,0,F,27
N13,RIGHT,RIGHT,0,2.04094522062,0.06,RF,1,F,27
N13,RIGHT,LEFT,1,1.158959263,0.06,RF,0,F,27
N13,RIGHT,RIGHT,1,2.02532096719,0.11,RF,1,F,27
N13,RIGHT,RIGHT,1,0.683724425617,0.11,RF,1,F,27
N13,RIGHT,RIGHT,1,0.808634825633,0.06,RF,1,F,27
N13,LEFT,LEFT,1,1.18383877235,0.06,RF,1,F,27
N13,RIGHT,LEFT,0,1.79225195863,0.01,RF,0,F,27
N13,LEFT,LEFT,1,1.60044902412,0.06,RF,1,F,27
N13,LEFT,LEFT,1,3.8337219794,0.06,RF,1,F,27
N13,RIGHT,RIGHT,0,1.55040413875,0.01,RF,1,F,27
N13,RIGHT,RIGHT,0,1.25045454234,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,0.891961427056,0.01,RF,0,F,27
N13,LEFT,LEFT,1,3.23361428874,0.06,RF,1,F,27
N13,LEFT,LEFT,1,1.25038542238,0.06,RF,1,F,27
N13,RIGHT,LEFT,0,2.55868602556,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,3.36702616652,0.06,RF,1,F,27
N13,LEFT,LEFT,1,2.0420042075,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,2.20030469703,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,1.51699925819,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,1.28377835627,0.06,RF,1,F,27
N13,RIGHT,LEFT,0,2.08367163269,0.01,RF,0,F,27
N13,LEFT,LEFT,0,2.22523483739,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,2.20673371223,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,1.86701023765,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,5.65875759185,0.06,RF,1,F,27
N13,LEFT,LEFT,1,1.5171030804,0.06,RF,1,F,27
N13,RIGHT,LEFT,0,2.01706638711,0.01,RF,0,F,27
N13,LEFT,LEFT,1,2.85060205532,0.06,RF,1,F,27
N13,LEFT,RIGHT,1,4.20881470828,0.06,RF,0,F,27
N13,RIGHT,RIGHT,1,3.40869046294,0.11,RF,1,F,27
N13,LEFT,LEFT,1,1.73175544373,0.11,RF,1,F,27
N13,LEFT,LEFT,0,1.00881237583,0.06,RF,1,F,27
N13,LEFT,LEFT,0,0.925298609887,0.06,RF,1,F,27
N13,LEFT,LEFT,0,1.06700489018,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,2.575297017,0.01,RF,0,F,27
N13,RIGHT,LEFT,1,1.90880708524,0.06,RF,0,F,27
N13,LEFT,LEFT,1,3.4486048565,0.11,RF,1,F,27
N13,LEFT,LEFT,0,4.45027881255,0.11,RF,1,F,27
N13,LEFT,LEFT,0,3.29222806531,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,0.765282919863,0.06,RF,1,F,27
N13,RIGHT,RIGHT,0,1.50886727357,0.01,RF,1,F,27
N13,RIGHT,RIGHT,0,0.583994477172,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,2.43424012349,0.01,RF,0,F,27
N13,LEFT,LEFT,1,1.84191568836,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,1.26708885818,0.06,RF,1,F,27
N13,RIGHT,RIGHT,0,1.55868374999,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,0.91860790574,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,1.13364313135,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,1.40872459626,0.06,RF,0,F,27
N13,RIGHT,RIGHT,1,0.567072588019,0.11,RF,1,F,27
N13,RIGHT,RIGHT,1,0.567099610227,0.11,RF,1,F,27
N13,RIGHT,RIGHT,1,0.383757762494,0.06,RF,1,F,27
N13,LEFT,LEFT,1,1.02546404279,0.06,RF,1,F,27
N13,LEFT,LEFT,0,1.1588986764,0.01,RF,1,F,27
N13,LEFT,LEFT,0,0.791980314185,0.01,RF,1,F,27
N13,LEFT,LEFT,0,0.975181077374,0.01,RF,1,F,27
N13,RIGHT,RIGHT,0,0.783638694091,0.01,RF,1,F,27
N13,RIGHT,RIGHT,0,0.683798665646,0.01,RF,1,F,27
N13,RIGHT,LEFT,0,0.793513470097,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,2.3337120238,0.06,RF,1,F,27
N13,LEFT,LEFT,1,1.82488940796,0.06,RF,1,F,27
N13,LEFT,LEFT,0,0.992003979976,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,0.708726246026,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,0.983791213133,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,0.791986003052,0.06,RF,1,F,27
N13,LEFT,LEFT,0,0.967029466177,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,0.716372683761,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,0.900256682769,0.06,RF,1,F,27
N13,LEFT,LEFT,1,0.72538815299,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,0.975474339793,0.01,RF,0,F,27
N13,LEFT,LEFT,1,3.97511167289,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,5.75042723573,0.06,RF,0,F,27
N13,RIGHT,RIGHT,1,1.75035896897,0.11,RF,1,F,27
N13,RIGHT,RIGHT,1,0.958889232716,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,0.466944417334,0.06,RF,1,F,27
N13,LEFT,LEFT,0,0.841823243885,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,0.93359528773,0.01,RF,0,F,27
N13,LEFT,LEFT,1,0.849933610647,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,0.675364316441,0.06,RF,1,F,27
N13,LEFT,LEFT,0,1.79212338978,0.01,RF,1,F,27
N13,RIGHT,LEFT,0,0.900242744945,0.01,RF,0,F,27
N13,LEFT,LEFT,1,1.27538894943,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,3.64204334712,0.06,RF,1,F,27
N13,RIGHT,RIGHT,0,0.992252868833,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,0.775432184921,0.01,RF,0,F,27
N13,LEFT,LEFT,1,2.70885026385,0.06,RF,1,F,27
N13,LEFT,LEFT,1,0.875069973408,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,1.50040647131,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,1.3921864226,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,0.800534698879,0.06,RF,1,F,27
N13,LEFT,LEFT,0,1.07539458142,0.01,RF,1,F,27
N13,RIGHT,RIGHT,0,1.10036767297,0.01,RF,1,F,27
N13,RIGHT,RIGHT,0,0.643867489765,0.01,RF,1,F,27
N13,RIGHT,LEFT,0,0.783778640674,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,0.942077423562,0.06,RF,1,F,27
N13,RIGHT,LEFT,1,6.15039634495,0.06,RF,0,F,27
N13,LEFT,LEFT,1,1.19210729015,0.11,RF,1,F,27
N13,LEFT,LEFT,1,0.825282794773,0.11,RF,1,F,27
N13,LEFT,LEFT,1,0.585269642062,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,3.90867965401,0.06,RF,0,F,27
N13,LEFT,RIGHT,0,5.6650955847,0.11,RF,0,F,27
N13,RIGHT,RIGHT,1,1.25053589337,0.16,RF,1,F,27
N13,LEFT,LEFT,1,1.59195863944,0.16,RF,1,F,27
N13,RIGHT,RIGHT,1,0.633733584778,0.11,RF,1,F,27
N13,LEFT,LEFT,1,1.81669996562,0.11,RF,1,F,27
N13,RIGHT,RIGHT,1,0.848169770208,0.06,RF,1,F,27
N13,LEFT,RIGHT,0,0.900413411669,0.06,RF,0,F,27
N13,LEFT,LEFT,1,1.32541051041,0.11,RF,1,F,27
N13,LEFT,LEFT,1,1.08378740167,0.11,RF,1,F,27
N13,RIGHT,RIGHT,1,1.5424206343,0.06,RF,1,F,27
N13,RIGHT,RIGHT,0,1.89188036043,0.06,RF,1,F,27
N13,LEFT,LEFT,0,1.75859562913,0.01,RF,1,F,27
N13,LEFT,RIGHT,0,0.850485148607,0.01,RF,0,F,27
N13,LEFT,LEFT,1,0.992035268806,0.06,RF,1,F,27
N13,RIGHT,RIGHT,1,6.10858271527,0.06,RF,1,F,27
N13,RIGHT,LEFT,0,1.41705370077,0.01,RF,0,F,27
N13,RIGHT,RIGHT,1,1.3504717797,0.06,RF,1,F,27
N13,LEFT,LEFT,1,1.27536932274,0.06,RF,1,F,27
N13,RIGHT,LEFT,0,1.91712594975,0.01,RF,0,F,27
N13,LEFT,LEFT,1,2.13377027807,0.06,RF,1,F,27
