Subj_idx,Stimulus,Response,Confidence,Correct,RT_dec,RT_conf
58,2,2,2,1,3.727673643,1.172568573
58,1,2,1,0,2.351931487,0.912065732
58,2,2,2,1,4.04787161,0.903013814
58,1,2,2,0,5.77616667,0.293002322
58,1,1,2,1,1.125275083,0.195452476
58,1,1,1,1,2.725347511,0.142766107
58,1,1,2,1,2.661745863,0.209732092
58,1,2,1,0,2.01521415,1.055113968
58,2,1,2,0,4.234946867,0.659915951
58,2,1,2,0,1.282800557,0.219176438
58,1,1,2,1,1.504585337,0.333922782
58,1,1,2,1,1.369622255,0.069649315
58,2,1,2,0,2.380367924,0.147394469
58,1,2,2,0,2.845653683,0.538660537
58,2,1,2,0,1.907258228,0.280488365
58,1,1,2,1,2.950319192,0.350892591
58,2,1,2,0,69.06639314,7.173459695
58,2,1,1,0,1.151955012,0.355988045
58,1,1,2,1,2.726847029,0.240694956
58,2,1,2,0,1.993316009,0.25641705
58,1,2,1,0,1.535378374,1.043139725
58,2,1,2,0,1.969455502,0.179002032
58,2,1,2,0,4.233907384,0.385502424
59,1,1,2,1,2.424616977,1.791382734
59,2,1,2,0,2.00163198,0.807839668
59,2,1,1,0,1.784976227,0.233779547
59,1,1,2,1,0.860807325,0.23839066
59,2,1,2,0,1.230561524,0.264201502
59,1,1,2,1,0.730640376,0.105996695
59,1,1,2,1,2.383732683,0.409334456
59,2,2,2,1,1.454460192,0.196260441
59,2,1,2,0,0.919556084,0.111292647
59,1,1,1,1,2.126421919,0.328841461
59,1,1,2,1,0.621033257,0.11444683
59,2,1,2,0,1.27860336,0.087043442
59,2,1,1,0,1.434720323,0.298987
59,1,2,1,0,10.89578062,2.867207134
59,2,1,2,0,1.027806239,0.149773123
59,2,1,1,0,1.708011545,0.817223337
59,1,1,2,1,4.478857661,0.766170608
59,1,1,1,1,2.003019058,0.76308388
59,1,1,1,1,1.974995584,0.152035126
59,2,1,2,0,1.448527422,0.161204463
59,1,1,2,1,2.804277318,0.145576329
59,2,1,2,0,0.855247502,0.112140046
59,2,1,1,0,2.684765179,0.990901146
59,2,1,2,0,0.827771368,0.144236689
59,1,1,2,1,3.773664506,0.081177988
59,1,2,2,0,4.311396108,0.548670236
59,2,1,2,0,1.404800637,0.332885982
59,2,1,2,0,0.852640169,0.111327727
59,2,1,2,0,3.574138933,0.226681991
59,2,1,2,0,1.53265871,0.177965626
59,1,1,2,1,0.894198674,0.212271405
59,1,1,2,1,2.548219437,0.347449802
59,1,1,2,1,0.818829076,0.629097509
59,2,1,2,0,1.095654258,0.120439626
59,1,1,2,1,0.956233143,0.147171428
59,1,1,2,1,2.852767811,4.150326056
59,1,1,2,1,2.32511216,0.390360242
59,2,1,2,0,0.79749574,0.137848916
59,2,1,2,0,0.843171069,0.150481858
59,2,1,2,0,1.490320965,1.144979665
59,1,1,2,1,2.927295117,0.29725134
59,2,1,2,0,2.994840131,0.249755262
59,1,1,2,1,1.17089301,0.286622172
59,1,2,2,0,3.894485506,1.687135253
