Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Accuracy
123,2,1,4.24375,0.666,1.154,0.41,0
123,1,1,3.9375,0.983,0.653,0.43,1
123,2,2,3.99375,0.933,1.103,0.41,1
123,2,2,3.7875,0.417,0.536,0.39,1
123,2,2,3.8,0.666,0.653,0.37,1
123,1,2,3.71875,1.067,1.903,0.39,0
123,2,2,4.225,0.3,0.719,0.41,1
123,1,1,3.54375,0.683,0.637,0.39,1
123,1,2,3.375,1.249,1.436,0.41,0
123,1,2,3.26875,1.3,1.82,0.43,0
123,1,2,3.09375,0.566,0.57,0.45,0
123,1,2,3.925,1.016,0.503,0.47,0
123,1,1,4.04375,0.933,0.82,0.49,1
123,1,2,3.2125,1.15,1.32,0.51,0
123,1,1,5,0.716,0.953,0.53,1
123,2,2,4.6875,0.416,0.786,0.51,1
123,1,1,4.88125,0.65,0.952,0.49,1
123,1,1,5.80625,0.433,1.486,0.47,1
123,1,2,4.64375,1.066,0.97,0.49,0
123,2,2,5.05,0.25,0.703,0.51,1
123,2,1,5.01875,0.283,0.987,0.53,0
123,2,1,3.63125,1.767,0.886,0.55,0
123,2,2,6,0.533,1.554,0.57,1
124,2,2,1,1.75,4.262,0.9,1
124,2,2,5.55,0.5,1.653,0.88,1
124,2,2,6,0.666,1.487,0.86,1
124,2,2,6,0.849,1.603,0.84,1
124,2,2,6,1.149,1.719,0.82,1
124,1,1,6,1.016,1.57,0.8,1
124,1,1,6,0.65,2.12,0.78,1
124,1,1,6,0.717,1.619,0.76,1
124,1,1,6,1.566,1.119,0.74,1
124,1,1,4.33125,0.949,0.97,0.72,1
124,2,1,3.95625,1.75,2.554,0.74,0
124,2,2,4.3625,0.616,0.72,0.76,1
124,1,2,1.0375,0.916,2.819,0.78,0
124,2,2,6,0.467,1.42,0.8,1
124,1,1,1,1.834,1.019,0.78,1
124,1,2,4.5875,0.833,1.236,0.8,0
124,2,2,4.20625,0.417,1.703,0.82,1
124,2,2,1,1.416,1.269,0.8,1
124,2,2,6,0.733,2.036,0.78,1
124,1,2,4.14375,NaN,1.753,0.8,0
124,1,2,1,0.617,1.353,0.82,0
124,2,2,6,0.533,1.387,0.84,1
124,2,2,3.85625,NaN,2.469,0.82,1
124,2,2,1.0375,NaN,4.352,0.8,1
124,2,2,3.5,NaN,1.119,0.78,1
124,2,2,5.60625,1.116,0.82,0.76,1
124,2,2,4.4625,0.933,0.653,0.74,1
124,1,1,4.86875,1.1,0.738,0.72,1
124,1,1,3.5,1.033,0.354,0.7,1
124,1,1,6,0.766,1.203,0.68,1
124,2,1,4.15625,1.433,1.236,0.7,0
124,1,1,5.975,0.9,0.97,0.72,1
124,1,1,6,0.749,1.204,0.7,1
124,1,1,6,1.166,1.536,0.68,1
124,2,2,6,1.299,1.286,0.66,1
124,1,2,6,0.933,1.353,0.68,0
124,2,2,5.9875,0.533,1.487,0.7,1
124,2,2,5.98125,0.433,1.153,0.68,1
124,1,1,6,0.533,1.386,0.66,1
124,2,2,6,0.45,2.686,0.64,1
124,1,2,6,0.983,1.887,0.66,0
124,2,2,5.975,1.149,1.787,0.68,1
124,1,2,1.1,1.183,1.936,0.7,0
124,2,2,5.975,1.066,1.354,0.72,1
124,2,2,6,0.917,1.27,0.7,1
124,2,2,6,0.766,1.371,0.68,1
124,1,1,6,0.966,1.72,0.66,1
124,2,2,6,0.55,1.452,0.64,1
124,2,2,6,0.716,0.92,0.62,1
124,1,1,6,0.916,1.468,0.6,1
124,1,1,6,0.966,0.887,0.58,1
124,1,2,1.58125,0.7,0.602,0.6,0
124,2,2,5.9875,0.366,1.753,0.62,1
124,1,1,6,0.599,1.354,0.6,1
124,2,2,5.80625,0.266,1.169,0.58,1
124,2,2,5.96875,0.4,1.22,0.56,1
124,1,1,5.98125,1.199,1.321,0.54,1
124,2,2,5.9625,0.75,1.038,0.52,1
124,1,2,1.0125,0.966,0.72,0.54,0
124,2,2,5.95625,0.516,1.12,0.56,1
124,2,2,6,0.733,2.303,0.54,1
124,1,1,5.95625,0.616,1.037,0.52,1
124,2,1,5.9875,0.65,3.252,0.54,0
124,1,1,1.59375,0.9,0.836,0.56,1
124,1,1,5.90625,0.967,0.77,0.54,1
124,2,2,6,0.918,1.269,0.52,1
124,1,1,5.78125,1.15,1.053,0.5,1
124,1,1,5.96875,1.216,1.253,0.48,1
124,2,2,5.9625,0.366,1.286,0.46,1
124,1,1,5.95625,0.468,1.319,0.44,1
124,2,2,5.83125,1.2,0.97,0.42,1
124,2,2,5.96875,0.433,1.37,0.4,1
124,2,2,6,0.833,1.236,0.38,1
124,2,2,6,0.867,2.12,0.36,1
124,2,2,6,0.617,1.52,0.34,1
124,2,1,5.8375,0.833,1.07,0.36,0
124,2,2,6,0.3,1.137,0.38,1
124,2,2,6,1.283,1.704,0.36,1
124,1,1,3.5,0.899,0.736,0.34,1
124,1,2,1.975,0.983,0.537,0.36,0
124,1,1,2.14375,0.966,0.82,0.38,1
124,2,2,1.81875,1.833,1.038,0.36,1
124,2,2,5.86875,0.583,1.003,0.34,1
124,1,2,1.78125,0.95,1.52,0.36,0
124,1,2,1.625,1.083,1.504,0.38,0
124,2,2,1.3625,1.366,1.037,0.4,1
124,2,2,3.5,0.433,0.437,0.38,1
124,1,1,4.73125,1.083,0.821,0.36,1
124,1,2,2.85,0.883,1.653,0.38,0
124,2,1,3.5,1.666,0.504,0.4,0
124,1,2,1.88125,1.033,1.053,0.42,0
124,1,1,5.35625,1,0.771,0.44,1
124,1,1,4.54375,0.4,0.986,0.42,1
124,2,1,1.8875,NaN,5.135,0.44,0
124,1,1,4.63125,0.766,1.769,0.46,1
124,1,2,1.2625,0.683,0.953,0.48,0
124,2,2,3.5,0.816,0.62,0.5,1
124,2,1,5.8125,1.299,0.853,0.52,0
124,2,1,5.3625,1.2,1.253,0.54,0
124,2,2,5.33125,0.8,0.853,0.56,1
124,2,2,2.83125,0.833,0.553,0.54,1
124,2,2,2.88125,1.3,0.671,0.52,1
124,2,2,3.5,0.866,0.271,0.5,1
124,2,2,5.8875,0.983,0.953,0.48,1
124,1,2,5.71875,0.633,1.02,0.5,0
124,1,2,5.91875,0.933,2.153,0.52,0
124,1,2,5.225,1.683,2.171,0.54,0
124,1,2,5.4875,0.766,0.603,0.56,0
124,1,1,5.9,0.933,0.953,0.58,1
124,2,2,3.5,0.4,0.403,0.56,1
124,1,2,2.15625,1.216,0.837,0.58,0
124,1,2,5.09375,1.283,0.621,0.6,0
124,2,2,5.61875,1.083,1.637,0.62,1
124,2,2,3.4875,1.266,0.637,0.6,1
124,1,2,4.46875,1.549,0.454,0.62,0
124,1,1,3.5,1.033,0.587,0.64,1
124,2,2,5.875,0.666,1.554,0.62,1
124,2,2,5.71875,0.716,0.903,0.6,1
124,2,2,5.90625,0.633,1.353,0.58,1
124,2,2,5.98125,0.833,1.086,0.56,1
124,1,1,5.7625,1.183,1.437,0.54,1
124,2,1,3.5,NaN,3.986,0.56,0
124,2,2,4.88125,0.583,0.702,0.58,1
124,2,2,5.95625,0.433,1.435,0.56,1
124,1,2,1.73125,0.416,0.67,0.58,0
124,2,2,2.50625,0.833,1.17,0.6,1
124,2,2,2.11875,0.816,0.969,0.58,1
124,2,2,6,0.583,1.486,0.56,1
124,2,2,5.85625,0.833,1.386,0.54,1
124,2,2,6,0.583,1.219,0.52,1
124,1,1,5.9375,0.883,1.969,0.5,1
124,2,2,5.98125,0.75,1.186,0.48,1
124,2,2,6,1.116,1.571,0.46,1
124,2,2,6,0.916,1.453,0.44,1
124,2,1,6,0.433,1.42,0.46,0
124,1,1,5.9125,0.85,1.136,0.48,1
124,1,1,5.9875,NaN,6.451,0.46,1
124,1,1,2.975,0.283,0.62,0.44,1
124,2,2,2.9875,0.984,0.736,0.42,1
124,1,2,2.08125,0.616,0.953,0.44,0
124,1,1,5.3625,0.9,1.086,0.46,1
124,2,1,4.8625,0.883,1.053,0.48,0
124,1,1,4.93125,0.367,0.687,0.5,1
124,2,2,4.6125,0.683,0.736,0.48,1
124,1,1,4.325,0.75,0.486,0.46,1
124,2,2,4.3875,1.183,0.487,0.44,1
124,2,2,1.03125,1.149,1.221,0.42,1
124,2,2,5.95,0.4,1.153,0.4,1
124,1,1,5.675,1.133,1.135,0.38,1
124,1,1,5.40625,0.483,0.887,0.36,1
124,2,2,5.95,1.333,1.37,0.34,1
124,2,2,5.99375,1.416,1.769,0.32,1
124,2,1,5.91875,1.016,1.12,0.34,0
124,2,2,1.54375,1.034,0.62,0.36,1
124,2,2,5.96875,0.683,1.953,0.34,1
124,1,2,5.65625,1.05,0.937,0.36,0
124,1,2,5.48125,0.617,0.852,0.38,0
124,1,2,1.31875,0.717,1.22,0.4,0
124,2,1,5.58125,1.616,0.936,0.42,0
124,2,2,5.38125,0.5,0.77,0.44,1
124,2,1,4.86875,0.4,0.804,0.46,0
124,2,1,5.46875,1.249,0.971,0.48,0
124,2,2,5.8375,0.6,0.986,0.5,1
124,2,1,5.80625,1.466,1.22,0.52,0
124,1,1,5.71875,0.899,1.353,0.54,1
124,2,1,1.38125,0.716,0.803,0.56,0
124,1,1,1.8,1.066,1.07,0.58,1
124,1,2,1.8875,0.6,1.07,0.6,0
124,1,2,5.475,1.783,1.403,0.62,0
124,1,1,5.50625,0.983,1.969,0.64,1
124,2,2,5.5625,0.766,0.804,0.62,1
124,1,1,6,0.899,1.071,0.6,1
124,2,2,5.8875,0.5,1.369,0.58,1
124,1,2,6,0.466,1.553,0.6,0
124,1,1,6,0.483,1.569,0.62,1
124,1,1,1.8375,0.85,0.82,0.6,1
124,2,1,5.6125,NaN,0.854,0.62,0
124,1,1,1.35625,0.817,1.17,0.64,1
124,1,1,5.625,1.116,0.721,0.62,1
124,1,1,2.2875,0.933,0.82,0.6,1
124,2,1,4.875,0.633,0.753,0.62,0
124,2,1,3.5,0.4,0.536,0.64,0
124,2,2,3.5,0.416,0.387,0.66,1
124,2,2,4.7,0.8,0.702,0.64,1
124,1,1,4.88125,0.8,1.036,0.62,1
124,1,1,4.53125,0.933,0.853,0.6,1
124,2,2,4.725,0.9,0.837,0.58,1
124,1,1,6,1.45,1.32,0.56,1
124,1,2,1.475,0.716,0.986,0.58,0
124,1,1,5.7,0.883,1.102,0.6,1
124,2,2,5.73125,0.233,1.386,0.58,1
124,2,2,5.425,0.333,1.086,0.56,1
124,1,2,5.6875,0.866,1.136,0.58,0
124,1,2,5.4,0.4,0.821,0.6,0
124,2,2,5.48125,0.483,0.821,0.62,1
124,1,2,4.94375,0.733,0.953,0.64,0
124,1,2,2.475,0.783,1.737,0.66,0
124,2,2,5.08125,0.4,0.886,0.68,1
124,1,1,5.09375,0.683,0.737,0.66,1
124,1,1,6,0.716,1.82,0.64,1
125,2,2,6,0.7,6.094,0.59,1
125,2,2,6,0.833,9.382,0.57,1
125,1,1,6,1.016,1.653,0.55,1
125,2,2,6,0.583,2.169,0.53,1
125,2,2,6,0.966,2.069,0.51,1
125,1,2,1,1.533,1.803,0.53,0
125,1,2,1,1.4,1.236,0.55,0
125,1,1,5.9875,1.516,2.569,0.57,1
125,1,1,1,NaN,6.136,0.55,1
125,2,1,3.5,1.933,1.219,0.57,0
125,1,1,5.225,1.016,0.886,0.59,1
125,2,1,4.7625,1.316,1.402,0.61,0
125,1,1,3.575,NaN,1.854,0.63,1
125,1,1,4.95,0.866,1.203,0.61,1
125,1,2,2.6,0.799,0.671,0.63,0
125,1,2,3.90625,NaN,1.17,0.65,0
125,1,1,2.09375,1.216,1.305,0.67,1
125,1,2,2.3625,0.933,9.016,0.69,0
125,2,2,5.625,0.733,0.853,0.71,1
125,2,2,5.28125,0.833,1.07,0.69,1
125,1,1,5.4,0.816,1.204,0.67,1
125,1,1,5.775,1.15,15.131,0.65,1
125,1,1,4.575,0.95,1.403,0.63,1
125,2,2,2.1125,1.683,1.136,0.61,1
125,2,2,4.81875,0.616,0.82,0.59,1
125,2,2,4.61875,0.699,0.785,0.57,1
125,1,1,4.56875,0.933,0.82,0.55,1
125,1,2,2.48125,1.233,0.788,0.57,0
125,2,2,5.43125,0.7,1.07,0.59,1
125,2,2,5.1125,1.316,0.904,0.57,1
125,1,2,3.45625,0.966,0.77,0.59,0
125,1,1,5.075,1.983,1.269,0.61,1
125,2,2,4.63125,0.983,1.086,0.59,1
125,1,1,4.28125,1.183,1.087,0.57,1
125,1,1,3.84375,NaN,1.253,0.55,1
125,1,2,4.56875,0.683,0.853,0.57,0
125,1,1,4.7,0.683,0.737,0.59,1
125,1,1,4.24375,0.75,1.487,0.57,1
125,2,2,4.375,0.75,0.921,0.55,1
125,1,1,4.4625,1.033,1.419,0.53,1
125,2,1,4.525,0.816,0.753,0.55,0
125,1,2,2.0625,1.849,2.353,0.57,0
125,1,1,4.2625,1.616,1.002,0.59,1
125,2,2,4.425,1.982,1.471,0.57,1
125,1,1,5.525,0.95,1.02,0.55,1
125,2,2,5.8375,0.683,1.287,0.53,1
125,1,2,1.325,1.25,1.037,0.55,0
125,2,2,4.86875,0.7,0.688,0.57,1
125,1,1,4.55625,1,0.77,0.55,1
125,2,2,5.03125,0.633,0.937,0.53,1
125,1,1,4.825,1.05,1.486,0.51,1
125,1,2,4.41875,0.483,1.27,0.53,0
125,1,1,4.4375,0.916,1.703,0.55,1
125,2,2,2.09375,1.016,0.77,0.53,1
125,1,1,4.8625,0.899,0.637,0.51,1
125,2,2,5.35,0.633,0.77,0.49,1
125,2,2,5.16875,1.033,1.02,0.47,1
125,2,1,2.075,1.133,1.87,0.49,0
125,2,2,5.025,0.616,1.187,0.51,1
125,2,2,4.76875,0.833,1.053,0.49,1
125,2,2,5.04375,1.783,1.003,0.47,1
125,2,2,2.56875,1.1,1.07,0.45,1
125,1,2,2.5,1.632,1.388,0.47,0
125,1,1,2.90625,1.066,1.153,0.49,1
125,2,2,4.86875,0.733,1.019,0.47,1
125,2,2,5.2125,0.783,1.037,0.45,1
125,1,2,4.63125,1.45,1.121,0.47,0
125,1,2,4.56875,1.333,1.235,0.49,0
125,1,1,2.74375,1.4,1.336,0.51,1
125,2,2,4.85625,0.6,0.636,0.49,1
125,1,1,4.6125,1.799,1.154,0.47,1
125,1,1,4.65625,1.583,0.819,0.45,1
125,2,1,2.34375,1.183,0.671,0.47,0
125,1,1,4.79375,1.232,1.719,0.49,1
125,2,2,4.35625,0.833,1.537,0.47,1
125,2,2,4.875,1.416,2.369,0.45,1
125,1,2,4.35,NaN,1.32,0.47,0
125,1,1,2.6125,0.967,1.57,0.49,1
125,2,2,4.98125,0.75,1.003,0.47,1
125,1,1,4.4875,0.966,0.853,0.45,1
125,1,1,4.425,1.216,1.154,0.43,1
125,2,2,4.5125,0.683,1.02,0.41,1
125,2,2,4.7125,1.501,0.87,0.39,1
125,1,1,4.59375,0.983,0.936,0.37,1
125,1,1,4.7125,1.249,1.053,0.35,1
125,1,1,5.40625,1.133,0.753,0.33,1
125,1,1,5.0875,1.1,1.587,0.31,1
125,1,2,2.3125,1.35,0.986,0.33,0
125,2,2,2.4125,1.166,0.82,0.35,1
125,1,1,4.35625,1.249,0.953,0.33,1
125,2,1,4.375,1.116,1.019,0.35,0
125,2,2,2.60625,0.966,1.037,0.37,1
125,1,2,4.3375,1.699,1.87,0.39,0
125,2,2,5.00625,0.866,0.753,0.41,1
125,1,1,5.03125,1.016,2.386,0.39,1
125,1,2,4.88125,1.15,2.269,0.41,0
125,2,2,4.65,0.733,0.92,0.43,1
125,2,2,5.3375,0.833,1.137,0.41,1
125,2,2,5.08125,0.7,1.953,0.39,1
125,1,1,4.2625,0.949,1.052,0.37,1
125,1,1,2.68125,1.384,1.72,0.35,1
125,2,2,4.03125,1.416,1.319,0.33,1
125,1,2,2.11875,1.233,0.82,0.35,0
125,2,2,4.65,0.866,0.553,0.37,1
125,2,2,2.46875,1.066,1.636,0.35,1
125,1,2,1.91875,1.183,10.633,0.37,0
125,1,1,4.06875,1.667,0.969,0.39,1
125,2,2,4.03125,0.999,0.985,0.37,1
125,1,1,4.5875,1.166,0.669,0.35,1
125,1,1,4.40625,1.166,0.936,0.33,1
125,2,2,4.48125,1.317,1.101,0.31,1
125,1,2,2.0625,1.033,0.703,0.33,0
125,1,2,4.625,0.85,0.92,0.35,0
125,1,1,4.58125,0.799,0.621,0.37,1
125,2,2,2.1,1.716,4.868,0.35,1
125,2,2,2.1875,1.05,1.302,0.33,1
125,2,2,4.08125,1.016,0.92,0.31,1
125,2,2,5.2375,0.799,1.172,0.29,1
125,2,2,2.175,0.95,0.703,0.27,1
125,1,1,4.86875,1.017,1.103,0.25,1
125,2,1,4.85,1.116,1.02,0.27,0
125,1,2,2.475,0.9,0.887,0.29,0
125,1,2,1.575,1.416,7.701,0.31,0
125,1,1,4.2,1.133,2.085,0.33,1
125,2,1,2.46875,1.001,0.853,0.35,0
125,1,1,4.79375,0.983,1.053,0.37,1
125,1,2,3.86875,1.15,0.803,0.39,0
125,1,2,5.525,0.817,0.67,0.41,0
125,2,2,5.1,0.766,0.754,0.43,1
125,2,2,4.95625,0.8,1.203,0.41,1
125,1,2,4.55,1.316,0.77,0.43,0
125,1,1,5.18125,1.366,1.021,0.45,1
125,2,2,4.95,1.183,0.987,0.43,1
125,1,1,3.85,0.683,0.702,0.41,1
125,1,1,5.08125,0.883,0.937,0.39,1
125,2,2,4.1875,1.1,1.452,0.37,1
125,2,1,1.68125,1.099,0.954,0.39,0
125,1,1,4.20625,1.1,1.153,0.41,1
125,1,1,4.74375,1.283,0.72,0.39,1
125,1,1,4.5,1.116,0.953,0.37,1
125,2,2,4.58125,0.633,1.337,0.35,1
125,1,1,4.5,0.866,0.77,0.33,1
125,2,2,5.69375,0.883,1.636,0.31,1
125,2,2,2.6,1.116,1.004,0.29,1
125,2,2,5.49375,0.583,0.937,0.27,1
125,1,1,4.375,1.033,1.72,0.25,1
125,2,1,4.13125,0.966,3.535,0.27,0
125,1,2,4.34375,1.283,1.203,0.29,0
125,1,2,1.625,1.2,1.17,0.31,0
125,1,2,2.59375,0.699,1.669,0.33,0
125,2,2,4.825,0.766,2.419,0.35,1
125,2,2,5.06875,1.083,1.437,0.33,1
125,2,2,4.46875,0.983,0.903,0.31,1
125,1,1,5.375,0.866,1.004,0.29,1
125,1,2,4.98125,0.617,0.987,0.31,0
125,1,1,5.03125,1.099,0.937,0.33,1
125,1,2,2.33125,0.916,1.369,0.35,0
125,2,1,2.48125,1.166,2.17,0.37,0
125,1,1,2.86875,1.932,2.002,0.39,1
125,2,2,4.2375,1.55,0.952,0.37,1
125,2,2,5.29375,0.683,0.854,0.35,1
125,2,2,4.375,NaN,1.321,0.33,1
125,1,1,4.41875,0.767,1.753,0.31,1
125,1,1,4.1625,0.966,1.636,0.29,1
125,2,2,2.1625,1.316,0.92,0.27,1
125,1,1,4.74375,1.183,0.653,0.25,1
125,2,1,4.30625,1.433,1.553,0.27,0
125,2,2,1.9,1.416,1.254,0.29,1
125,1,2,2.1375,1.249,1.437,0.31,0
125,2,2,4.6875,1.517,0.803,0.33,1
125,1,2,2.68125,1.233,1.47,0.35,0
125,2,2,2.5875,1.333,1.286,0.37,1
125,1,2,4.975,1.416,0.803,0.39,0
125,2,2,4.6625,0.983,0.886,0.41,1
125,1,1,4.675,0.983,1.054,0.39,1
125,2,2,4.96875,0.6,2.987,0.37,1
125,2,2,4.8625,0.633,1.07,0.35,1
125,1,2,4.1,1.033,1.969,0.37,0
125,2,2,4.725,1,1.287,0.39,1
125,1,2,4.55,1.083,1.27,0.41,0
125,1,1,5.25,0.899,1.02,0.43,1
125,1,2,4.8875,0.9,1.002,0.45,0
125,2,2,1.825,1.383,2.019,0.47,1
125,2,2,4.99375,0.733,1.003,0.45,1
125,1,2,4.6,0.916,1.187,0.47,0
125,1,1,3.83125,1.066,0.986,0.49,1
125,1,1,4.0125,1.266,1.086,0.47,1
125,2,2,1.66875,1.183,4.853,0.45,1
125,1,1,4.74375,0.916,0.835,0.43,1
125,2,2,5,1.116,3.186,0.41,1
125,2,2,4.50625,1.116,1.518,0.39,1
125,2,1,2.2625,1.734,3.401,0.41,0
125,1,1,4.7375,1.116,2.419,0.43,1
125,2,2,2.625,1.016,2.204,0.41,1
125,1,1,4.85,0.767,1.02,0.39,1
125,1,1,4.2625,0.983,0.986,0.37,1
125,1,2,1.09375,1.333,0.97,0.39,0
125,1,2,4.25,1.183,1.103,0.41,0
125,1,1,4.58125,0.967,1.153,0.43,1
125,2,2,5.08125,0.566,1.069,0.41,1
127,2,2,3.7875,1.966,4.712,0.69,1
127,1,1,5.5375,1.833,2.504,0.67,1
127,1,1,6,1.516,2.452,0.65,1
127,2,2,5.99375,1.349,3.403,0.63,1
127,1,1,4.60625,1.566,2.254,0.61,1
127,1,1,4.13125,1.782,1.92,0.59,1
127,1,1,5.275,1.499,1.67,0.57,1
127,2,2,4.9,1.316,1.369,0.55,1
127,2,2,6,1.116,1.77,0.53,1
127,2,2,5.5375,1.866,2.119,0.51,1
127,1,1,5.65,1.599,1.986,0.49,1
127,1,1,5.6125,1.284,2.669,0.47,1
127,1,1,6,1.266,2.319,0.45,1
127,2,1,2.075,NaN,4.653,0.47,0
127,1,1,5.1125,1.299,1.469,0.49,1
127,2,1,2.65,NaN,1.935,0.51,0
127,2,2,4.4625,1.583,1.236,0.53,1
127,1,1,4.4,1.65,2.887,0.51,1
127,2,1,4.88125,1.499,3.42,0.53,0
127,1,1,5.1625,1.316,2.052,0.55,1
127,2,2,4.83125,1.133,1.137,0.53,1
127,1,2,3.5,NaN,1.069,0.55,0
127,1,1,4.75,1.966,1.586,0.57,1
127,2,2,2.51875,1.633,2.168,0.55,1
127,1,1,3.5,1.433,0.57,0.53,1
127,2,1,4.16875,NaN,1.619,0.55,0
127,1,1,4.50625,NaN,1.202,0.57,1
127,2,2,3.44375,1.416,5.918,0.55,1
127,1,1,4.58125,1.299,1.153,0.53,1
127,1,1,6,1.283,1.669,0.51,1
127,1,2,5.85625,1.2,1.421,0.53,0
127,2,2,6,1.216,1.986,0.55,1
127,1,1,5.95,1.283,2.519,0.53,1
127,2,2,5.98125,1.366,2.702,0.51,1
127,1,1,3.44375,1.383,2.103,0.49,1
127,2,1,3.6625,NaN,1.77,0.51,0
127,2,2,6,1.05,1.637,0.53,1
127,2,1,4.2125,1.617,1.219,0.55,0
127,1,1,6,1.216,2.103,0.57,1
127,1,1,6,1.233,1.353,0.55,1
127,2,2,4.28125,1.049,1.021,0.53,1
127,2,2,1.73125,1.583,1.536,0.51,1
127,1,1,6,1.183,1.603,0.49,1
127,2,2,5.575,1.549,1.237,0.47,1
127,2,2,4.50625,1.633,1.521,0.45,1
127,2,2,5.71875,0.733,1.137,0.43,1
127,1,2,3.65625,NaN,2.602,0.45,0
127,2,2,2.04375,1.283,1.252,0.47,1
127,1,1,5.6875,1.301,1.137,0.45,1
127,2,2,5.95,0.999,1.603,0.43,1
127,1,1,4.0875,0.733,0.952,0.41,1
127,2,2,5.075,0.766,1.42,0.39,1
127,1,2,3.99375,1.232,1.569,0.41,0
127,2,2,4.90625,1.133,1.169,0.43,1
127,1,2,3.2125,NaN,2.92,0.45,0
127,1,1,4.55,1.849,1.187,0.47,1
127,1,1,5.44375,0.933,1.72,0.45,1
127,1,1,4.80625,1.05,1.054,0.43,1
127,1,1,4.11875,1.217,1.503,0.41,1
127,2,2,1,1.366,1.103,0.39,1
127,1,1,4.425,1.383,2.369,0.37,1
127,2,1,3.825,NaN,3.004,0.39,0
127,2,2,4.2,0.933,1.136,0.41,1
127,2,2,4.875,1.3,0.92,0.39,1
127,1,1,4.5375,0.983,1.471,0.37,1
127,1,1,4.5375,0.967,1.07,0.35,1
127,1,1,3.6625,1.433,1.754,0.33,1
127,1,2,1.08125,1.349,1.021,0.35,0
127,1,2,2.1875,1.566,1.403,0.37,0
127,2,1,4.23125,1.633,1.02,0.39,0
127,2,2,3.5,1.682,0.57,0.41,1
127,2,1,1.5125,1.333,2.103,0.43,0
127,1,1,5.975,0.966,1.336,0.45,1
127,2,2,5.94375,1.333,1.986,0.43,1
127,1,2,2.98125,NaN,0.937,0.45,0
127,2,2,5.8,1.133,1.187,0.47,1
127,2,2,5.5,1.066,0.921,0.45,1
127,1,2,4.35625,1.166,1.404,0.47,0
127,2,2,4.09375,NaN,1.319,0.49,1
127,2,2,2.43125,1.183,0.87,0.47,1
127,1,1,6,1.05,1.471,0.45,1
127,1,1,4.5125,1.45,1.435,0.43,1
127,1,1,2.34375,1.083,1.886,0.41,1
127,2,2,4.08125,1.016,0.804,0.39,1
127,2,2,4.325,0.966,1.269,0.37,1
127,1,2,3.90625,1.016,0.837,0.39,0
127,2,2,3.71875,1.133,0.92,0.41,1
127,1,1,5.10625,0.866,1.054,0.39,1
127,1,1,4.63125,1.133,1.037,0.37,1
127,1,2,4.525,0.783,0.953,0.39,0
127,1,1,4.675,1.183,0.952,0.41,1
127,2,2,3.4875,1.383,1.471,0.39,1
127,1,1,4.23125,1.917,0.969,0.37,1
127,1,1,3.29375,1.466,2.069,0.35,1
127,2,2,3.65625,1.666,3.969,0.33,1
127,1,1,3.9125,0.933,0.754,0.31,1
127,1,1,5.25,0.9,1.237,0.29,1
127,2,1,3.5375,1.916,0.97,0.31,0
127,1,2,1,1.133,1.436,0.33,0
127,1,1,3.66875,1.549,1.303,0.35,1
127,1,1,3.925,0.716,0.82,0.33,1
127,1,2,2.7125,0.683,1.086,0.35,0
127,2,1,4.13125,0.75,1.07,0.37,0
127,2,2,2.91875,0.966,1.02,0.39,1
127,1,1,3.1,1.917,1.737,0.37,1
127,1,1,4.28125,1.266,1.021,0.35,1
127,1,1,3.95625,0.999,1.136,0.33,1
127,1,2,2.96875,1.283,0.953,0.35,0
127,2,1,4.0375,0.9,0.637,0.37,0
127,2,2,5.78125,0.783,1.471,0.39,1
127,2,2,5.8625,0.816,1.437,0.37,1
127,2,2,6,0.783,1.953,0.35,1
127,1,1,5.96875,0.634,1.187,0.33,1
127,2,2,5.06875,0.816,1.07,0.31,1
127,1,2,5.0625,1.016,2.518,0.33,0
127,2,2,4.15625,0.65,0.989,0.35,1
127,2,1,3.025,1.05,1.854,0.37,0
127,1,2,3.96875,0.866,4.685,0.39,0
127,1,1,6,0.699,1.887,0.41,1
127,1,1,5.69375,0.999,1.085,0.39,1
127,2,2,1.81875,0.966,1.82,0.37,1
127,1,2,5.01875,0.966,0.853,0.39,0
127,2,2,4.85,1.2,1.287,0.41,1
127,2,2,4.91875,0.899,1.036,0.39,1
127,1,1,5.2625,0.783,1.17,0.37,1
127,1,1,5.05,0.949,1.07,0.35,1
127,2,1,5.11875,1.649,1.553,0.37,0
127,1,1,3.79375,0.75,0.986,0.39,1
127,2,2,2.3,1.283,2.453,0.37,1
127,2,1,3.5,0.883,0.486,0.39,0
127,1,1,5.66875,0.801,1.52,0.41,1
127,1,1,2.68125,NaN,1.37,0.39,1
127,2,1,5.2375,0.85,1.153,0.41,0
127,1,1,5.53125,0.65,0.986,0.43,1
127,1,1,5.2125,1.967,0.936,0.41,1
127,1,1,6,0.583,1.803,0.39,1
127,1,1,5.7625,0.749,1.219,0.37,1
127,1,1,6,0.616,1.37,0.35,1
127,2,2,1.24375,1.833,1.27,0.33,1
127,1,1,4.19375,1.049,3.303,0.31,1
127,2,2,2.40625,1.199,3.235,0.29,1
127,1,1,5.26875,1.066,1.087,0.27,1
127,1,2,2.0625,1.15,1.32,0.29,0
127,1,1,4.1375,1.117,2.152,0.31,1
127,1,1,4.21875,0.799,1.172,0.29,1
127,2,1,3.5,1.233,0.553,0.31,0
127,1,2,1.58125,1.183,1.17,0.33,0
127,2,2,1.65625,1.65,1.57,0.35,1
127,2,1,4.1375,1.116,1.471,0.37,0
