Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition,Gender,Age,Block_type
6,2,2,3,0.644,1.13,1,0,0,20,5
6,1,1,3,1.605,0.804,1,0,0,20,5
6,2,2,4,0.795,0.347,1,0,0,20,5
6,1,1,4,0.756,0.325,1,0,0,20,5
6,1,1,4,0.591,0.247,1,0,0,20,5
6,2,2,3,0.549,0.446,1,0,0,20,5
6,2,2,3,1.603,0.691,1,0,0,20,5
6,1,1,4,0.383,0.351,1,0,0,20,5
6,2,1,3,0.76,1.657,0,0,0,20,5
6,1,1,4,0.926,0.472,1,0,0,20,5
6,2,2,4,1.004,0.404,1,0,0,20,5
6,2,2,3,1.274,0.343,1,0,0,20,5
6,2,2,4,1.392,0.809,1,0,0,20,5
6,2,2,4,1.087,0.291,1,0,0,20,5
6,1,1,4,0.607,0.326,1,0,0,20,5
6,1,1,4,0.832,0.318,1,0,0,20,5
6,1,1,4,1.641,0.471,1,0,0,20,5
6,2,2,4,0.651,1.152,1,0,0,20,5
6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,20,9
6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,20,9
6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,20,9
6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,20,9
6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,20,9
6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,20,9
6,2,2,3,0.896,0.379,1,0,0,20,6
6,1,2,2,1.395,0.346,0,0,0,20,6
6,1,2,3,2.212,1.787,0,0,0,20,6
6,2,2,3,1.115,0.269,1,0,0,20,6
6,1,1,4,0.617,0.512,1,0,0,20,6
6,2,2,4,0.851,0.224,1,0,0,20,6
6,2,2,4,0.862,0.219,1,0,0,20,6
6,1,2,2,0.825,0.519,0,0,0,20,6
6,2,2,4,0.745,0.299,1,0,0,20,6
6,1,1,4,0.646,0.348,1,0,0,20,6
6,1,2,2,0.789,0.325,0,0,0,20,6
6,2,2,2,0.959,0.424,1,0,0,20,6
6,1,1,4,0.958,0.44,1,0,0,20,6
6,1,1,1,1.533,0.383,1,0,0,20,6
6,2,2,1,2.007,2.071,1,0,0,20,6
6,2,2,2,1.227,0.36,1,0,0,20,6
6,1,1,2,1.153,0.674,1,0,0,20,6
6,2,2,2,1.279,0.666,1,0,0,20,6
6,1,2,2,0.727,0.794,0,0,0,20,6
6,2,2,3,0.673,0.39,1,0,0,20,6
7,1,1,4,2.221,2.814,1,0,1,21,0
7,2,2,4,1.023,1.954,1,0,1,21,0
7,1,1,4,1.837,0.733,1,0,1,21,0
7,2,2,4,0.537,0.969,1,0,1,21,0
7,2,2,4,0.579,0.983,1,0,1,21,0
7,1,1,4,1.125,0.464,1,0,1,21,0
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,0,0,1,21,1
7,1,1,2,1.616,1.711,1,0,1,21,1
7,1,1,4,0.745,0.528,1,0,1,21,1
7,2,2,4,0.572,0.657,1,0,1,21,1
7,2,2,4,0.466,0.533,1,0,1,21,1
7,2,2,4,0.419,0.702,1,0,1,21,1
7,2,1,4,1.074,1.13,0,0,1,21,1
7,2,2,4,0.378,0.465,1,0,1,21,1
7,2,2,4,0.34,0.444,1,0,1,21,1
7,1,1,4,0.549,0.376,1,0,1,21,1
7,2,2,4,0.351,0.417,1,0,1,21,1
7,1,1,4,1.991,0.502,1,0,1,21,1
7,1,2,4,0.421,0.617,0,0,1,21,1
7,2,2,4,0.429,0.529,1,0,1,21,1
7,2,2,4,0.298,0.414,1,0,1,21,1
7,2,2,2,1.321,1.699,1,0,1,21,1
7,NaN,NaN,1,NaN,0.184,0,0,1,21,1
7,1,1,4,1.559,0.465,1,0,1,21,1
7,1,1,2,0.733,0.925,1,0,1,21,1
7,1,2,4,0.39,0.775,0,0,1,21,1
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,2,1,4,1.269,0.419,0,0,1,21,2
7,1,1,4,0.658,0.462,1,0,1,21,2
7,1,2,4,0.495,1.353,0,0,1,21,2
7,1,1,4,0.511,0.427,1,0,1,21,2
7,1,2,3,1.334,1.045,0,0,1,21,2
7,2,2,4,0.847,0.766,1,0,1,21,2
7,2,2,4,0.852,0.495,1,0,1,21,2
7,1,1,4,0.534,0.416,1,0,1,21,2
7,2,2,4,0.302,0.418,1,0,1,21,2
7,1,1,3,0.696,0.57,1,0,1,21,2
7,1,1,3,0.62,0.537,1,0,1,21,2
7,2,2,4,0.973,0.54,1,0,1,21,2
7,2,2,4,0.466,0.338,1,0,1,21,2
7,1,1,3,1.21,0.661,1,0,1,21,2
7,1,1,4,0.571,0.343,1,0,1,21,2
7,2,2,4,0.806,0.344,1,0,1,21,2
7,1,1,4,0.667,0.965,1,0,1,21,2
7,2,1,4,0.655,0.343,0,0,1,21,2
7,2,2,4,0.412,0.373,1,0,1,21,2
7,2,2,4,0.701,0.3,1,0,1,21,2
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,1,2,4,2.055,0.538,0,0,1,21,3
7,2,2,4,0.542,0.622,1,0,1,21,3
7,1,1,3,2.194,0.504,1,0,1,21,3
7,2,2,4,0.189,0.539,1,0,1,21,3
7,2,2,4,0.151,0.417,1,0,1,21,3
7,2,2,4,0.264,0.257,1,0,1,21,3
7,2,2,4,0.27,0.224,1,0,1,21,3
7,1,1,3,0.702,0.614,1,0,1,21,3
7,2,2,4,0.324,0.267,1,0,1,21,3
7,1,2,4,1.442,0.621,0,0,1,21,3
7,1,1,4,0.7,0.337,1,0,1,21,3
7,2,2,4,0.794,1.134,1,0,1,21,3
7,1,1,4,0.657,0.384,1,0,1,21,3
7,1,2,4,0.437,0.342,0,0,1,21,3
7,1,1,3,1.411,0.31,1,0,1,21,3
7,2,2,4,0.588,0.364,1,0,1,21,3
7,2,2,4,0.364,0.218,1,0,1,21,3
7,1,1,3,1.17,0.559,1,0,1,21,3
7,2,2,1,1.332,0.768,1,0,1,21,3
7,1,2,4,1.286,0.812,0,0,1,21,3
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,3,NaN,1.457,0,0,1,21,4
7,1,2,3,1.528,1.55,0,0,1,21,4
7,2,2,4,0.46,0.387,1,0,1,21,4
7,1,1,4,0.519,0.379,1,0,1,21,4
7,1,1,4,0.512,0.489,1,0,1,21,4
7,2,2,4,0.269,0.341,1,0,1,21,4
7,2,2,4,0.231,0.218,1,0,1,21,4
7,1,1,4,0.344,0.333,1,0,1,21,4
7,2,2,4,0.249,0.297,1,0,1,21,4
7,2,2,3,0.749,0.808,1,0,1,21,4
7,2,2,4,0.435,0.417,1,0,1,21,4
7,1,1,4,0.421,0.97,1,0,1,21,4
7,1,2,4,0.227,1.016,0,0,1,21,4
7,2,2,4,0.319,0.301,1,0,1,21,4
7,1,1,4,0.988,0.97,1,0,1,21,4
7,1,2,3,0.306,0.539,0,0,1,21,4
7,2,2,4,0.349,0.375,1,0,1,21,4
7,1,1,4,0.429,0.373,1,0,1,21,4
7,2,2,4,0.291,0.463,1,0,1,21,4
7,2,2,4,0.865,0.533,1,0,1,21,4
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,2,2,4,0.712,0.294,1,0,1,21,5
7,2,2,4,0.235,0.3,1,0,1,21,5
7,2,2,4,0.281,0.297,1,0,1,21,5
7,1,1,4,0.591,0.973,1,0,1,21,5
7,2,2,4,0.388,0.264,1,0,1,21,5
7,2,2,4,0.199,0.219,1,0,1,21,5
7,1,2,3,0.855,0.46,0,0,1,21,5
7,2,2,4,0.431,0.336,1,0,1,21,5
7,2,2,4,0.4,0.3,1,0,1,21,5
7,2,2,4,0.279,0.303,1,0,1,21,5
7,1,1,4,0.307,0.305,1,0,1,21,5
7,1,2,3,0.269,0.614,0,0,1,21,5
7,1,1,3,0.749,0.414,1,0,1,21,5
7,1,1,4,0.357,0.972,1,0,1,21,5
7,1,1,3,1.77,0.734,1,0,1,21,5
7,2,2,4,0.32,0.537,1,0,1,21,5
7,1,1,4,0.503,0.93,1,0,1,21,5
7,1,1,3,0.63,0.335,1,0,1,21,5
7,1,2,4,0.36,0.465,0,0,1,21,5
7,2,2,3,1.732,0.847,1,0,1,21,5
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
7,2,2,4,0.476,0.291,1,0,1,21,6
7,1,2,4,0.428,1.078,0,0,1,21,6
7,2,2,4,0.274,0.306,1,0,1,21,6
7,1,1,4,0.309,0.7,1,0,1,21,6
7,1,1,4,0.555,0.226,1,0,1,21,6
7,2,2,4,0.194,0.231,1,0,1,21,6
7,2,2,4,0.278,0.215,1,0,1,21,6
7,2,1,3,0.593,0.426,0,0,1,21,6
7,2,2,4,0.234,0.377,1,0,1,21,6
7,2,2,4,0.235,0.3,1,0,1,21,6
7,1,2,3,1.184,0.377,0,0,1,21,6
7,1,1,4,0.275,0.307,1,0,1,21,6
7,2,2,4,0.27,0.264,1,0,1,21,6
7,1,1,4,0.473,0.266,1,0,1,21,6
7,1,1,4,0.996,0.295,1,0,1,21,6
7,1,2,3,0.824,0.542,0,0,1,21,6
7,1,1,4,0.272,0.304,1,0,1,21,6
7,2,2,4,0.268,0.613,1,0,1,21,6
7,2,2,4,0.276,0.231,1,0,1,21,6
7,1,1,3,0.317,0.619,1,0,1,21,6
8,2,2,4,1.189,2.378,1,0,1,21,0
8,1,1,4,0.64,1.456,1,0,1,21,0
8,1,1,4,0.726,0.617,1,0,1,21,0
8,2,2,4,0.586,0.679,1,0,1,21,0
8,1,1,4,0.427,0.417,1,0,1,21,0
8,2,2,4,0.316,0.407,1,0,1,21,0
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,1,2,4,0.549,1.713,0,0,1,21,1
8,2,2,4,0.659,0.454,1,0,1,21,1
8,2,2,4,0.649,0.33,1,0,1,21,1
8,1,1,3,1.631,1.137,1,0,1,21,1
8,1,1,3,0.819,0.757,1,0,1,21,1
8,2,2,3,0.552,0.603,1,0,1,21,1
8,2,2,4,0.895,0.288,1,0,1,21,1
8,1,2,3,1.415,0.253,0,0,1,21,1
8,2,2,3,1.22,0.758,1,0,1,21,1
8,1,1,1,0.532,0.33,1,0,1,21,1
8,1,1,4,1.544,0.89,1,0,1,21,1
8,2,2,3,0.514,0.789,1,0,1,21,1
8,1,1,2,2.248,2.061,1,0,1,21,1
8,2,2,3,0.558,1.108,1,0,1,21,1
8,2,1,3,1.634,2.525,0,0,1,21,1
8,2,2,4,0.67,1.413,1,0,1,21,1
8,1,1,4,0.56,0.609,1,0,1,21,1
8,1,1,4,0.402,0.332,1,0,1,21,1
8,1,1,2,1.41,1.149,1,0,1,21,1
8,2,2,4,0.698,0.368,1,0,1,21,1
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,2,2,3,0.636,1.373,1,0,1,21,2
8,2,2,3,0.668,2.187,1,0,1,21,2
8,2,2,3,0.858,0.685,1,0,1,21,2
8,1,1,4,0.394,0.534,1,0,1,21,2
8,1,1,4,0.524,0.531,1,0,1,21,2
8,2,2,3,0.483,0.638,1,0,1,21,2
8,2,2,4,1.052,0.372,1,0,1,21,2
8,1,1,4,0.628,0.342,1,0,1,21,2
8,1,1,4,0.363,0.288,1,0,1,21,2
8,1,2,3,0.474,0.3,0,0,1,21,2
8,1,1,4,1.487,0.297,1,0,1,21,2
8,2,2,4,1.909,0.454,1,0,1,21,2
8,1,1,4,0.782,0.329,1,0,1,21,2
8,2,1,2,2.947,0.366,0,0,1,21,2
8,2,2,2,1.91,2.845,1,0,1,21,2
8,1,1,4,0.596,0.327,1,0,1,21,2
8,1,2,2,0.655,0.605,0,0,1,21,2
8,2,2,4,1.167,0.294,1,0,1,21,2
8,2,1,4,0.826,0.264,0,0,1,21,2
8,1,2,2,2.64,0.953,0,0,1,21,2
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,2,2,3,1.44,1.338,1,0,1,21,3
8,1,1,4,0.568,0.793,1,0,1,21,3
8,1,1,4,0.75,0.33,1,0,1,21,3
8,1,2,1,0.907,0.914,0,0,1,21,3
8,2,1,2,1.37,0.911,0,0,1,21,3
8,2,2,3,0.519,1.257,1,0,1,21,3
8,1,1,4,1.555,0.336,1,0,1,21,3
8,2,2,4,0.449,0.523,1,0,1,21,3
8,1,2,3,0.899,0.253,0,0,1,21,3
8,2,1,3,1.012,0.364,0,0,1,21,3
8,1,1,4,0.907,0.308,1,0,1,21,3
8,2,2,4,0.555,0.45,1,0,1,21,3
8,2,2,4,0.508,0.955,1,0,1,21,3
8,2,2,4,1.245,0.342,1,0,1,21,3
8,2,2,4,0.632,0.215,1,0,1,21,3
8,2,2,4,0.891,0.646,1,0,1,21,3
8,1,1,4,1.853,0.32,1,0,1,21,3
8,1,1,4,0.472,0.528,1,0,1,21,3
8,1,1,4,0.25,0.254,1,0,1,21,3
8,1,1,2,1.637,0.531,1,0,1,21,3
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,1,1,4,0.592,1.033,1,0,1,21,4
8,1,1,4,0.715,0.368,1,0,1,21,4
8,1,2,2,1.413,1.062,0,0,1,21,4
8,2,2,3,1.945,0.787,1,0,1,21,4
8,1,1,1,2.554,0.337,1,0,1,21,4
8,2,2,3,0.858,0.954,1,0,1,21,4
8,2,2,4,0.799,0.329,1,0,1,21,4
8,1,1,4,0.482,0.291,1,0,1,21,4
8,2,2,2,0.708,2.595,1,0,1,21,4
8,2,2,3,0.596,0.518,1,0,1,21,4
8,2,2,4,0.604,0.257,1,0,1,21,4
8,2,2,1,2.249,0.368,1,0,1,21,4
8,2,2,2,2.568,2.103,1,0,1,21,4
8,1,1,3,0.747,0.75,1,0,1,21,4
8,2,2,3,0.717,0.832,1,0,1,21,4
8,1,1,3,0.562,0.842,1,0,1,21,4
8,2,2,3,1.673,1.107,1,0,1,21,4
8,1,1,2,0.708,0.723,1,0,1,21,4
8,1,1,4,1.092,0.454,1,0,1,21,4
8,1,1,3,1.553,0.371,1,0,1,21,4
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,2,1,2,1.561,0.611,0,0,1,21,5
8,1,2,3,1.405,1.645,0,0,1,21,5
8,1,1,4,0.596,1.212,1,0,1,21,5
8,1,1,4,1.137,0.526,1,0,1,21,5
8,2,2,4,0.556,0.298,1,0,1,21,5
8,1,1,4,0.485,0.447,1,0,1,21,5
8,1,1,4,0.367,0.332,1,0,1,21,5
8,2,2,3,0.408,0.646,1,0,1,21,5
8,1,1,4,1.598,0.252,1,0,1,21,5
8,2,2,3,0.412,0.518,1,0,1,21,5
8,1,1,4,0.564,0.29,1,0,1,21,5
8,1,1,4,0.322,0.26,1,0,1,21,5
8,2,2,4,0.401,0.295,1,0,1,21,5
8,2,2,3,0.635,0.37,1,0,1,21,5
8,1,1,4,0.412,0.327,1,0,1,21,5
8,2,2,4,0.633,1.392,1,0,1,21,5
8,2,2,3,0.477,0.342,1,0,1,21,5
8,1,1,4,0.555,0.221,1,0,1,21,5
8,2,2,4,0.336,0.41,1,0,1,21,5
8,2,2,4,0.441,0.262,1,0,1,21,5
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,NaN,NaN,NaN,NaN,NaN,NaN,0,1,21,9
8,2,2,4,0.369,0.371,1,0,1,21,6
8,1,1,4,0.298,0.252,1,0,1,21,6
8,1,1,2,0.951,0.87,1,0,1,21,6
8,1,1,4,0.474,0.262,1,0,1,21,6
8,2,2,3,0.366,0.483,1,0,1,21,6
8,2,2,4,0.601,0.256,1,0,1,21,6
8,2,2,4,0.282,0.253,1,0,1,21,6
8,1,1,4,0.412,0.211,1,0,1,21,6
8,1,1,3,0.365,0.368,1,0,1,21,6
8,1,2,4,0.294,0.418,0,0,1,21,6
8,2,2,4,0.758,0.3,1,0,1,21,6
8,1,2,2,0.524,0.744,0,0,1,21,6
8,2,2,3,0.788,0.643,1,0,1,21,6
8,1,1,4,0.602,0.294,1,0,1,21,6
8,2,2,4,0.296,0.251,1,0,1,21,6
8,2,2,4,0.255,0.298,1,0,1,21,6
8,1,1,4,0.368,0.317,1,0,1,21,6
8,1,1,4,0.294,0.265,1,0,1,21,6
8,2,2,4,0.33,0.289,1,0,1,21,6
8,2,2,4,0.514,0.828,1,0,1,21,6
9,2,2,1,1.498,1.741,1,0,1,22,0
9,1,2,4,2.542,2.76,0,0,1,22,0
9,2,2,4,1.905,1.796,1,0,1,22,0
9,1,1,2,0.595,1.339,1,0,1,22,0
9,1,1,2,0.476,0.937,1,0,1,22,0
9,2,2,4,2.426,1.305,1,0,1,22,0
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,2,1,2,2.335,2.273,0,0,1,22,1
9,1,1,4,0.813,2.876,1,0,1,22,1
9,1,1,4,1.776,1.448,1,0,1,22,1
9,2,2,4,0.917,1.728,1,0,1,22,1
9,1,1,4,0.817,2.672,1,0,1,22,1
9,2,2,4,1.532,1.39,1,0,1,22,1
9,1,1,3,2.093,1.257,1,0,1,22,1
9,2,2,2,0.526,2.921,1,0,1,22,1
9,1,1,4,1.435,1.025,1,0,1,22,1
9,2,2,3,1.119,1.826,1,0,1,22,1
9,1,1,4,0.72,1.938,1,0,1,22,1
9,1,1,3,1.084,1.44,1,0,1,22,1
9,2,2,3,0.749,1.471,1,0,1,22,1
9,2,1,2,2.075,1.191,0,0,1,22,1
9,2,2,2,0.687,1.571,1,0,1,22,1
9,1,1,4,1.019,1.137,1,0,1,22,1
9,2,2,3,0.651,1.312,1,0,1,22,1
9,2,2,3,0.947,1.052,1,0,1,22,1
9,1,1,2,2.489,0.549,1,0,1,22,1
9,1,1,4,0.806,1.205,1,0,1,22,1
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,2,2,2,0.872,2.341,1,0,1,22,2
9,2,2,2,0.606,0.917,1,0,1,22,2
9,1,1,3,0.759,1.145,1,0,1,22,2
9,1,1,4,0.866,1.23,1,0,1,22,2
9,2,2,4,0.628,0.97,1,0,1,22,2
9,1,1,4,0.65,0.704,1,0,1,22,2
9,2,1,3,1.258,1,0,0,1,22,2
9,1,2,2,1.718,0.801,0,0,1,22,2
9,1,2,3,1.928,1.099,0,0,1,22,2
9,2,2,4,0.645,1.387,1,0,1,22,2
9,2,2,3,2.394,1.194,1,0,1,22,2
9,1,1,4,1.297,0.685,1,0,1,22,2
9,1,1,2,1.096,0.555,1,0,1,22,2
9,1,1,2,2.46,0.346,1,0,1,22,2
9,2,2,3,1.09,1.142,1,0,1,22,2
9,2,1,2,2.111,0.41,0,0,1,22,2
9,1,1,4,1.105,0.66,1,0,1,22,2
9,1,1,4,1.936,1.234,1,0,1,22,2
9,2,2,2,1.704,0.467,1,0,1,22,2
9,2,1,4,0.615,0.846,0,0,1,22,2
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,2,2,2,2.398,1.229,1,0,1,22,3
9,2,2,3,1.795,1.146,1,0,1,22,3
9,1,1,3,1.155,0.724,1,0,1,22,3
9,1,1,4,0.59,0.422,1,0,1,22,3
9,2,2,2,2.732,0.67,1,0,1,22,3
9,2,2,2,0.778,1.226,1,0,1,22,3
9,2,2,3,1.825,0.359,1,0,1,22,3
9,1,1,4,0.992,0.824,1,0,1,22,3
9,1,1,4,0.51,0.521,1,0,1,22,3
9,2,2,3,0.651,0.785,1,0,1,22,3
9,1,1,3,1.464,0.813,1,0,1,22,3
9,2,2,3,0.467,0.447,1,0,1,22,3
9,1,1,2,1.316,0.271,1,0,1,22,3
9,1,1,4,0.987,0.339,1,0,1,22,3
9,1,1,4,1.308,0.392,1,0,1,22,3
9,1,1,4,0.479,0.347,1,0,1,22,3
9,2,2,4,1.012,0.362,1,0,1,22,3
9,2,1,3,1.091,0.311,0,0,1,22,3
9,2,2,4,0.881,0.365,1,0,1,22,3
9,1,1,4,0.805,0.788,1,0,1,22,3
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,1,1,4,1.416,0.67,1,0,1,22,4
9,2,2,4,0.538,1.236,1,0,1,22,4
9,2,1,2,1.754,0.531,0,0,1,22,4
9,1,1,3,2.277,0.346,1,0,1,22,4
9,1,1,3,1.107,0.471,1,0,1,22,4
9,2,2,3,0.635,0.401,1,0,1,22,4
9,2,1,2,1.399,0.223,0,0,1,22,4
9,1,2,3,1.277,0.473,0,0,1,22,4
9,2,2,3,1.517,0.48,1,0,1,22,4
9,1,1,4,0.564,1.213,1,0,1,22,4
9,2,2,4,0.996,1.051,1,0,1,22,4
9,1,1,4,0.488,1.028,1,0,1,22,4
9,2,2,4,0.546,1.275,1,0,1,22,4
9,1,1,4,0.655,0.34,1,0,1,22,4
9,2,2,4,0.606,0.485,1,0,1,22,4
9,1,1,4,0.472,0.309,1,0,1,22,4
9,1,2,3,0.736,1.074,0,0,1,22,4
9,2,2,4,0.67,0.451,1,0,1,22,4
9,1,1,4,1.544,0.522,1,0,1,22,4
9,NaN,NaN,2,NaN,0.292,0,0,1,22,4
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,NaN,NaN,NaN,NaN,NaN,NaN,0,1,22,9
9,1,1,3,1.393,1.321,1,0,1,22,5
9,2,1,3,1.003,0.595,0,0,1,22,5
9,2,2,2,2.466,0.735,1,0,1,22,5
9,1,1,4,0.377,0.713,1,0,1,22,5
