Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difference,Condition,Task
11,2,2,3,1.0754,0.37699,0.61,1,1
11,2,1,4,1.2744,0.33874,0.61,1,1
11,1,1,3,1.3173,0.3088,1.11,2,1
11,1,1,3,1.0279,0.31737,1.11,2,1
11,2,2,2,1.163,0.32997,1.06,2,1
11,2,2,2,1.0302,0.36478,0.66,1,1
11,1,1,3,1.7274,0.66137,1.06,2,1
11,2,2,3,1.1956,0.31612,1.01,2,1
11,2,2,3,1.1045,0.32604,0.66,1,1
11,2,1,4,1.3659,0.3096,0.61,1,1
11,1,2,3,1.1188,0.29752,0.66,1,1
11,1,1,3,1.6024,0.3357,1.01,2,1
11,2,2,4,1.0979,0.33218,0.96,2,1
11,1,1,6,1.848,0.76472,0.71,1,1
11,2,2,3,0.92387,0.31176,0.96,2,1
11,1,1,4,1.1342,0.30536,0.91,2,1
11,2,2,6,1.3072,0.46592,0.71,1,1
11,1,2,4,1.0025,0.36162,0.66,1,1
11,2,2,6,1.2318,0.34135,0.71,1,1
11,1,1,6,1.2427,0.33428,0.71,1,1
11,1,1,3,1.3619,0.51346,0.66,1,1
11,1,2,2,1.5942,0.49696,0.66,1,1
11,2,2,6,1.1268,0.34801,0.71,1,1
11,2,2,4,2.3129,0.37432,0.91,2,1
11,1,2,1,1.6089,1.1161,0.86,2,1
11,2,2,4,1.5639,0.62717,0.71,1,1
11,1,1,2,1.3272,0.60293,0.91,2,1
11,2,2,3,1.268,0.48605,0.66,1,1
11,2,2,3,2.2148,0.35132,0.76,3,1
11,2,2,4,0.93071,0.98466,0.71,3,1
11,1,1,4,0.94564,0.78558,0.71,3,1
11,2,2,5,1.0043,1.0114,0.66,3,1
11,2,2,5,0.82866,0.85555,0.66,3,1
11,1,2,4,0.87958,0.73003,0.61,3,1
11,2,2,4,0.92145,0.51985,0.66,3,1
11,1,1,6,1.2098,0.56372,0.66,3,1
11,1,1,5,1.8288,0.3064,0.61,3,1
11,1,1,5,1.5285,0.299,0.61,3,1
11,2,2,4,1.2001,0.28742,0.56,3,1
11,2,2,5,1.2144,0.31273,0.56,3,1
11,1,1,5,1.8269,0.26812,0.51,3,1
11,2,2,2,2.4806,0.7288,0.51,3,1
11,1,2,5,2.8233,0.31006,0.46,3,1
11,1,2,4,1.1368,0.25858,0.51,3,1
11,1,1,5,1.4424,0.29652,0.56,3,1
11,2,2,4,1.2138,0.64276,0.56,3,1
11,1,2,6,1.0377,0.26967,0.51,3,1
11,1,2,5,2.8148,0.90308,0.56,3,1
11,1,2,1,3.5605,0.15482,0.61,3,1
11,2,2,3,2.0735,0.35863,0.66,3,1
11,1,1,5,1.6571,0.2558,0.66,3,1
11,2,2,4,2.2214,0.25513,0.61,3,1
11,1,1,4,6.4029,0.50287,0.61,3,1
11,2,2,3,1.3381,0.42572,0.56,3,1
11,1,2,4,1.0289,0.38222,0.56,3,1
11,2,1,5,4.4451,0.14916,0.61,3,1
11,1,1,4,1.8509,0.26753,0.66,3,1
11,2,2,3,1.7748,0.58141,0.66,3,1
11,1,2,4,1.1379,0.27062,0.61,3,1
11,1,1,5,1.7061,0.24689,0.66,3,1
11,2,2,3,1.2287,0.2029,0.66,3,1
11,2,2,5,1.4696,0.56562,0.61,3,1
11,1,2,5,1.045,0.21977,0.61,3,1
11,1,2,5,1.0601,0.23515,0.66,3,1
11,2,2,5,1.2343,0.22671,0.71,3,1
11,2,2,6,1.6902,0.71223,0.71,3,1
11,1,2,5,1.0984,0.33898,0.66,3,1
11,1,1,5,1.8834,0.25599,0.71,3,1
11,2,2,3,0.95075,1.4007,0.91,2,1
11,1,2,4,1.2849,0.47545,0.66,1,1
11,1,2,4,1.1596,0.41563,0.86,2,1
11,2,2,4,0.95883,0.40623,0.91,2,1
11,1,1,4,1.3625,0.42873,0.71,1,1
11,1,1,4,1.4105,0.41435,0.71,1,1
11,2,2,5,1.1261,1.7974,0.66,1,1
11,1,1,4,1.4202,0.3813,0.91,2,1
11,1,1,4,1.5123,0.39539,0.66,1,1
11,2,1,3,1.5636,0.55758,0.86,2,1
11,1,2,2,1.9991,1.0937,0.61,1,1
11,2,2,3,1.814,0.67157,0.91,2,1
11,2,2,4,1.185,0.58214,0.66,1,1
11,2,1,5,1.424,0.44885,0.66,1,1
11,2,1,4,1.5919,0.36289,0.91,2,1
11,1,2,4,1.9094,0.83254,0.96,2,1
11,2,2,4,4.0886,0.70939,1.01,2,1
11,2,2,4,3.3233,0.47801,1.01,2,1
11,2,1,4,2.9549,0.54079,0.96,2,1
11,1,1,4,2.1603,0.36811,0.71,1,1
11,2,1,5,2.5743,0.52219,1.01,2,1
11,2,1,3,1.3543,0.39367,0.71,1,1
11,2,1,3,1.8477,0.35928,1.06,2,1
11,1,1,4,2.2979,0.3499,0.76,1,1
11,1,1,4,1.3335,0.3459,1.11,2,1
11,1,1,3,1.5202,0.34135,0.76,1,1
11,2,1,5,1.5939,0.32514,1.11,2,1
11,2,2,2,1.6507,0.53433,0.71,1,1
11,1,1,6,1.7048,0.42643,1.16,2,1
11,2,1,3,1.5955,0.6274,1.16,2,1
11,2,1,5,1.4058,0.3217,0.71,1,1
11,1,1,3,1.4556,0.36109,1.21,2,1
11,2,2,3,1.1539,0.3475,0.76,1,1
11,1,1,5,1.358,0.32367,1.21,2,1
11,1,1,5,2.8929,0.3414,1.16,2,1
11,1,1,4,1.794,0.68897,0.76,1,1
11,2,2,5,1.3645,0.51741,0.71,1,1
11,1,1,4,1.5882,0.33352,1.16,2,1
11,2,2,3,1.0096,0.32774,0.71,1,1
11,2,1,3,1.406,0.41112,0.66,1,1
11,1,1,5,1.6402,0.43566,0.71,1,1
11,1,1,3,1.4269,0.32201,1.11,2,1
11,1,1,4,1.2177,0.31565,1.11,2,1
11,2,2,5,1.1835,0.51931,0.71,1,1
11,1,1,3,1.2749,0.84227,1.06,2,1
11,2,1,3,1.7393,0.86222,1.06,2,1
11,1,2,3,2.6885,0.33626,0.66,1,1
11,1,1,3,2.1215,0.31454,1.11,2,1
11,2,1,3,6.2576,0.92394,1.11,2,1
11,2,1,4,3.6367,0.40772,0.71,1,1
11,1,1,4,1.7166,0.32499,1.16,2,1
11,2,2,3,2.2722,0.3198,0.76,1,1
11,2,2,3,1.3237,0.31812,0.76,1,1
11,1,1,6,1.6767,0.56065,0.71,1,1
11,2,2,5,1.4375,1.3477,1.16,2,1
11,2,2,3,1.1819,0.31206,1.11,2,1
11,2,2,6,1.4128,0.48316,1.11,2,1
11,2,1,2,2.7919,0.454,0.71,1,1
11,1,1,4,2.2294,0.26614,1.06,2,1
11,1,1,4,1.6802,0.28256,1.06,2,1
11,1,1,5,3.4078,0.40593,0.76,1,1
11,2,1,4,1.787,0.41147,0.76,1,1
11,1,1,2,2.7873,0.44653,0.81,1,1
11,1,1,2,1.6506,0.37435,1.01,2,1
11,2,2,4,3.1463,0.5781,1.01,2,1
11,1,1,3,1.5917,0.37049,0.81,1,1
11,1,1,3,1.5464,0.37489,0.96,2,1
11,1,1,3,1.8943,0.28844,0.96,2,1
11,1,1,3,1.7051,0.29297,0.76,1,1
11,2,2,2,1.385,0.37474,0.76,1,1
11,1,1,5,1.42,0.86182,0.71,1,1
11,1,1,5,1.2528,0.53779,0.71,1,1
11,2,2,3,1.3925,0.38265,0.66,1,1
11,2,2,3,1.1569,0.39912,0.66,1,1
11,2,2,4,1.3695,0.3415,0.61,1,1
11,2,2,5,1.4355,0.37264,0.91,2,1
11,2,2,6,1.1546,0.35445,0.91,2,1
11,1,1,3,1.4241,0.49319,0.61,1,1
11,1,2,4,2.218,0.70627,0.86,2,1
11,1,1,4,1.1593,0.34226,0.56,1,1
11,1,1,6,0.9387,0.74676,0.71,3,1
11,1,1,5,1.2371,0.34979,0.66,3,1
11,2,2,3,2.3171,0.28801,0.66,3,1
11,1,1,4,3.8839,0.09756,0.61,3,1
11,2,2,4,1.9296,0.20659,0.61,3,1
11,1,2,4,3.8764,0.20175,0.56,3,1
11,1,2,3,2.5277,0.22658,0.61,3,1
11,1,2,4,4.265,1.338,0.66,3,1
11,2,1,4,2.1979,0.59423,0.71,3,1
11,2,2,4,1.6625,0.3559,0.76,3,1
11,2,2,5,1.5429,0.264,0.76,3,1
11,2,1,4,3.0398,0.15564,0.71,3,1
11,2,1,5,1.2871,0.2624,0.76,3,1
11,2,2,5,1.3309,0.33801,0.81,3,1
11,1,1,6,1.5853,0.24798,0.81,3,1
11,1,1,5,2.6254,0.3004,0.76,3,1
11,1,1,4,3.0128,0.17323,0.76,3,1
11,1,1,5,1.6124,0.24117,0.71,3,1
11,1,1,4,3.1231,0.23144,0.71,3,1
11,1,1,5,1.355,0.22871,0.66,3,1
11,2,1,4,1.6616,0.33355,0.66,3,1
11,1,1,5,2.4154,0.16171,0.71,3,1
11,2,2,3,1.9514,0.21032,0.71,3,1
11,2,1,1,2.2973,0.74518,0.66,3,1
11,2,1,4,2.4952,0.13648,0.71,3,1
11,2,1,5,1.1891,0.41728,0.76,3,1
11,2,2,6,1.3023,0.9708,0.81,3,1
11,2,NaN,NaN,NaN,NaN,0.81,3,1
11,1,1,5,1.2277,0.33604,0.81,3,1
11,1,1,5,1.3421,1.039,0.76,3,1
11,1,1,6,1.1828,0.32592,0.76,3,1
11,1,1,6,1.5572,0.28445,0.71,3,1
11,1,1,5,3.2131,0.18389,0.71,3,1
11,1,1,6,1.573,0.2291,0.66,3,1
11,1,1,4,1.5188,0.4458,0.66,3,1
11,1,1,5,1.1849,0.21288,0.61,3,1
11,2,1,4,1.5138,0.22145,0.61,3,1
11,2,1,4,1.2937,0.30661,0.66,3,1
11,2,1,4,1.4163,0.24328,0.71,3,1
11,2,1,4,2.8703,0.12028,0.76,3,1
11,1,2,4,1.5108,1.5074,17,2,2
11,2,2,2,2.6292,1.3626,42,1,2
11,1,2,4,1.8592,0.63364,42,1,2
11,2,2,3,2.0925,0.92087,22,2,2
11,1,1,3,1.6591,0.5599,47,1,2
11,1,2,3,1.7827,0.82638,22,2,2
11,1,1,5,1.3589,0.51555,47,1,2
11,2,2,3,1.4681,0.54188,27,2,2
11,2,2,2,1.1867,1.3643,27,2,2
11,2,1,4,1.6453,0.54793,22,2,2
11,1,1,4,2.0339,0.445,42,1,2
11,2,2,4,1.3275,0.46387,27,2,2
11,1,1,3,1.5188,0.67871,27,2,2
11,1,1,4,1.719,0.38239,22,2,2
11,2,2,6,2.3921,0.70042,42,1,2
11,1,1,4,1.253,0.34398,37,1,2
11,1,2,3,1.732,0.30927,22,2,2
11,1,2,3,1.3252,0.32229,27,2,2
11,2,2,4,1.2935,0.25358,37,1,2
11,2,2,4,1.3707,0.45987,32,2,2
11,1,2,5,1.571,1.2886,32,2,2
11,2,2,5,1.612,0.41764,37,2,2
11,2,2,5,1.1417,0.3098,37,2,2
11,1,2,3,1.4796,0.49403,32,1,2
11,2,2,4,1.1219,0.31277,32,2,2
11,2,2,3,1.3874,0.5259,37,1,2
11,2,2,4,1.4999,1.0022,37,1,2
11,1,1,4,2.049,0.45295,32,1,2
11,2,1,4,1.3419,0.43992,32,2,2
11,2,2,4,1.5679,0.46211,37,2,2
11,2,2,5,1.7931,0.72541,37,2,2
11,2,2,2,1.8758,0.52292,32,1,2
11,2,2,3,1.5686,0.32609,27,1,2
11,1,2,3,2.8338,0.63385,27,1,2
11,1,1,5,2.5641,0.61671,32,1,2
11,2,2,4,1.6082,0.41321,32,2,2
11,1,1,4,1.7195,0.40983,32,2,2
11,1,1,3,1.3385,0.36777,27,2,2
11,1,1,5,1.4829,0.90308,32,1,2
11,1,1,3,2.7288,0.65201,27,2,2
11,1,1,6,1.2899,0.65196,22,2,2
11,1,1,6,1.1645,0.42003,22,2,2
11,1,1,3,1.3852,0.52031,27,1,2
11,1,1,1,2.0203,0.66275,27,1,2
11,2,2,3,1.2779,0.31217,22,1,2
11,2,2,4,1.0212,0.77351,17,2,2
11,1,2,3,1.077,0.4892,17,2,2
11,2,2,2,1.156,0.53385,22,1,2
11,2,2,4,1.75,0.48532,17,1,2
11,2,2,2,1.5613,0.8816,22,2,2
11,1,1,1,1.8294,0.63319,17,1,2
11,1,2,4,1.5418,1.1572,12,1,2
11,2,2,2,1.1167,0.49359,17,1,2
11,2,1,3,1.8076,0.77516,22,2,2
11,2,2,4,1.3265,0.54936,17,1,2
11,1,1,4,1.3917,0.68243,12,1,2
11,1,1,5,1.4265,0.48859,12,1,2
11,1,1,2,1.5762,0.86513,27,2,2
11,2,2,3,1.8415,0.3674,7,1,2
11,1,1,2,1.7277,0.52284,7,1,2
11,1,1,1,3.3763,0.37368,3,1,2
11,2,1,2,1.3001,0.53587,27,2,2
11,1,2,3,1.7443,0.3793,32,2,2
11,1,2,1,2.819,0.31195,3,1,2
11,2,2,2,3.0922,0.40791,8,1,2
11,2,2,3,1.4995,0.73232,37,2,2
11,1,1,4,1.4495,0.90351,37,2,2
11,2,2,2,1.532,0.44427,32,2,2
11,2,2,1,3.4307,0.86594,8,1,2
11,1,1,2,3.0916,0.49967,3,1,2
11,1,1,4,1.6006,0.50993,32,2,2
11,2,2,3,1.3567,0.49256,27,2,2
11,2,1,1,1.8664,1.0529,3,1,2
11,1,1,1,5.3867,0.78003,8,1,2
11,2,2,4,1.9363,0.67909,27,2,2
11,1,1,3,1.9809,0.55007,8,1,2
11,2,1,2,2.4116,1.0698,3,1,2
11,2,1,3,2.0546,0.95179,22,2,2
11,1,1,3,2.0429,0.78403,8,1,2
11,2,2,3,1.3296,0.51945,27,2,2
11,2,2,3,2.1639,1.226,42,3,2
11,2,2,4,1.2688,0.33929,42,3,2
11,1,1,3,1.4397,0.30385,37,3,2
11,2,2,4,1.9977,0.37543,37,3,2
11,2,2,6,1.2656,0.40688,32,3,2
11,1,1,2,2.6813,0.5644,32,3,2
11,2,1,5,3.0107,0.44233,27,3,2
11,2,1,6,2.0977,0.43114,32,3,2
11,1,1,2,1.414,0.44466,37,3,2
11,1,1,3,1.6797,0.36549,37,3,2
11,2,2,4,1.5534,0.40755,32,3,2
11,1,1,4,2.5014,0.60987,32,3,2
11,2,1,2,1.6347,0.94473,27,3,2
11,1,1,4,1.295,0.2918,32,3,2
11,2,2,4,1.6912,0.76247,32,3,2
11,1,2,4,1.9718,0.3994,27,3,2
11,1,2,2,2.0563,0.70648,32,3,2
11,1,1,6,1.2535,0.84305,37,3,2
11,2,2,1,1.1329,0.61973,37,3,2
11,2,2,3,1.2923,0.38195,32,3,2
11,1,2,4,1.9171,0.57839,32,3,2
11,2,2,2,1.2916,0.45126,37,3,2
11,2,2,4,1.5618,0.59459,37,3,2
11,2,2,6,1.7116,0.36534,32,3,2
11,2,2,2,2.1518,0.33476,32,3,2
11,1,1,4,3.8223,0.57226,27,3,2
11,2,1,1,1.543,0.57864,27,3,2
11,1,2,3,1.8058,0.3947,32,3,2
11,1,1,1,1.8003,0.63931,37,3,2
11,1,1,3,1.4089,0.62092,37,3,2
11,1,2,1,1.6581,0.50537,32,3,2
11,1,1,5,1.4538,0.50092,37,3,2
11,2,2,3,1.6987,0.33245,37,3,2
11,2,2,3,1.3637,0.22216,32,3,2
11,1,1,3,1.5995,0.88628,32,3,2
11,2,2,5,1.4148,0.67686,27,3,2
11,1,1,3,1.4778,0.51657,27,3,2
11,1,1,5,1.6971,0.30149,22,3,2
11,1,2,1,1.5163,0.68615,22,3,2
11,2,2,1,1.2471,0.26199,27,3,2
11,1,2,2,1.7278,1.3281,27,2,2
11,1,1,4,2.2564,0.36743,8,1,2
11,2,1,3,2.1879,0.94512,3,1,2
11,2,2,4,3.0406,1.3905,32,2,2
11,1,2,3,2.0734,0.38147,8,1,2
11,2,2,5,1.4532,0.40582,32,2,2
11,2,2,4,1.5773,0.8706,13,1,2
11,2,2,4,1.7018,0.4712,27,2,2
11,1,1,6,1.7273,0.63413,27,2,2
11,2,1,4,2.3342,0.36948,22,2,2
11,2,1,4,1.8574,0.32509,13,1,2
11,1,2,4,1.7308,0.42006,27,2,2
11,1,2,5,4.4388,1.217,32,2,2
11,2,1,4,2.2123,0.50954,37,2,2
11,1,1,5,1.304,0.41594,18,1,2
11,2,2,5,1.4768,0.40152,18,1,2
11,2,2,5,3.257,1.1966,42,2,2
11,2,1,5,1.1629,0.38288,42,2,2
11,2,2,5,2.7758,1.1811,13,1,2
11,2,2,3,1.4165,0.637,47,2,2
11,2,1,5,1.9008,0.43914,47,2,2
11,2,2,5,1.5267,0.40059,52,2,2
11,1,1,5,1.7848,0.31175,52,2,2
11,2,1,4,2.038,0.32784,13,1,2
11,1,1,5,1.3632,1.8076,47,2,2
11,1,1,6,1.3732,0.29799,18,1,2
11,2,2,4,1.6193,0.28997,18,1,2
11,1,1,3,1.6724,0.7746,13,1,2
11,2,2,5,1.4576,0.5131,47,2,2
11,1,1,5,1.7773,0.50295,42,2,2
11,1,1,1,1.5362,0.38149,42,2,2
11,2,1,4,1.4831,0.31118,13,1,2
11,2,2,2,1.0665,0.37607,18,1,2
11,1,1,3,1.6655,0.42288,18,1,2
11,1,1,3,1.3124,0.32475,13,1,2
11,1,1,4,1.5294,0.30498,37,2,2
11,2,2,4,1.7116,0.3575,37,2,2
11,1,1,2,1.597,0.97114,32,2,2
11,2,2,4,1.8523,0.41469,13,1,2
11,2,2,3,1.1835,0.55457,32,2,2
11,2,2,5,1.6349,0.69671,27,2,2
11,2,2,2,1.8778,0.53602,27,2,2
11,2,1,3,2.6488,0.66111,8,1,2
11,1,1,1,1.5238,0.32232,13,1,2
11,1,2,2,1.6502,0.62384,13,1,2
11,2,2,3,1.4668,0.89406,22,2,2
11,1,1,4,1.7145,0.58448,22,2,2
11,1,1,4,1.6203,0.45826,18,1,2
11,1,1,2,1.7255,0.55341,18,1,2
11,1,1,2,1.9283,0.59371,17,2,2
11,1,1,2,1.5117,0.66394,13,1,2
11,1,1,4,2.4554,1.0173,13,1,2
11,2,2,4,1.745,0.38029,8,1,2
11,1,2,5,1.465,0.35695,17,2,2
11,2,1,3,1.5189,0.40117,8,1,2
11,2,2,2,1.5917,0.56475,13,1,2
11,2,2,2,1.7133,0.49413,13,1,2
11,2,2,4,1.9284,0.50118,22,2,2
11,2,2,2,1.54,0.42922,8,1,2
11,2,1,2,1.6381,0.54899,8,1,2
11,1,1,1,1.7404,0.52187,13,1,2
11,2,2,1,2.1427,1.3575,22,2,2
11,1,2,2,1.5693,0.5833,17,2,2
11,1,1,3,1.5415,0.3817,13,1,2
11,1,1,2,1.3768,0.43162,8,1,2
11,1,1,2,1.3045,0.50517,22,2,2
11,2,2,2,1.1678,0.35001,22,2,2
11,2,1,1,1.3793,0.65193,17,2,2
11,1,1,2,1.7804,0.42851,8,1,2
11,2,2,2,2.4857,0.44088,3,1,2
11,1,1,3,1.5618,1.3763,22,2,2
11,2,1,3,1.3022,1.4553,22,2,2
11,1,1,1,1.7604,0.92187,3,1,2
11,1,1,2,4.7229,0.55654,3,1,2
11,1,1,1,2.1869,0.543,27,2,2
11,1,1,2,5.2197,0.25211,3,1,2
11,1,2,1,1.9441,0.18483,3,1,2
11,1,2,1,2.643,0.24959,27,2,2
11,1,2,2,2.3579,0.28527,8,1,2
11,2,1,3,1.4133,0.42138,32,2,2
11,1,1,3,2.0165,1.0289,27,3,2
11,2,2,4,1.6078,0.44178,22,3,2
11,2,2,3,1.5752,0.31589,22,3,2
11,1,1,4,1.3675,0.55863,17,3,2
11,2,1,3,1.7437,0.32939,17,3,2
11,2,1,4,1.2394,0.3334,22,3,2
11,1,2,3,1.7006,0.49051,27,3,2
11,2,1,3,2.1831,0.51506,32,3,2
11,2,2,3,1.4687,0.43364,37,3,2
11,2,2,3,2.6995,0.30622,37,3,2
11,2,2,3,1.6448,0.23391,32,3,2
11,1,1,3,1.1485,0.30029,32,3,2
11,1,1,3,1.5816,0.26596,27,3,2
11,1,1,3,1.5907,0.13955,27,3,2
11,2,1,3,1.348,0.25475,22,3,2
11,2,2,3,1.615,0.35361,27,3,2
11,1,1,3,0.94665,0.37793,27,3,2
11,1,1,3,2.2018,0.41712,22,3,2
11,2,1,2,1.7556,0.89686,22,3,2
11,1,1,1,1.3235,0.36496,27,3,2
11,1,2,3,1.8592,0.44353,27,3,2
11,2,2,3,1.4332,0.48069,32,3,2
11,1,2,3,1.1908,0.27616,32,3,2
11,1,1,2,1.3991,0.67688,37,3,2
11,1,1,5,1.4317,0.56113,37,3,2
11,1,1,4,1.4678,0.43136,32,3,2
11,2,1,4,1.3712,0.35641,32,3,2
11,2,2,3,1.3612,0.34247,37,3,2
11,2,1,3,1.0155,0.53627,37,3,2
11,2,2,3,1.4613,0.31887,42,3,2
11,1,1,2,1.4895,0.83467,42,3,2
11,2,1,3,1.3607,0.38468,37,3,2
11,1,2,2,1.6144,1.0937,42,3,2
11,2,1,3,2.0043,0.5143,47,3,2
11,1,1,4,1.4415,0.45602,52,3,2
11,2,2,2,1.7603,0.24786,52,3,2
11,1,2,2,1.6198,0.23142,47,3,2
11,2,1,3,1.7171,0.31305,52,3,2
11,2,1,3,1.6153,0.41061,57,3,2
11,1,2,3,1.4809,0.27351,62,3,2
11,1,1,3,1.3481,0.75001,37,2,2
11,1,1,2,1.8978,0.53782,13,1,2
11,2,1,3,1.8536,0.3224,13,1,2
11,2,2,4,1.7855,0.97753,37,2,2
11,1,1,2,1.8763,0.41487,18,1,2
11,2,2,2,4.9494,0.57449,32,2,2
11,1,1,3,1.452,0.29738,18,1,2
11,1,1,4,1.0551,0.3511,32,2,2
11,1,1,2,1.9821,0.40789,27,2,2
11,1,1,5,1.6419,0.46681,27,2,2
11,2,2,4,2.9075,0.30456,13,1,2
11,1,1,5,1.346,0.32591,22,2,2
11,1,2,5,1.2772,0.37666,22,2,2
11,1,1,2,1.4772,0.5172,27,2,2
11,2,2,4,1.4322,0.48532,13,1,2
11,2,2,2,1.1927,0.36185,8,1,2
11,2,2,4,1.18,0.32435,27,2,2
11,1,2,3,1.407,0.35066,22,2,2
11,1,2,2,1.2449,0.60031,8,1,2
11,2,2,5,1.4498,0.41076,27,2,2
11,1,1,2,1.5834,0.45486,27,2,2
11,1,2,4,1.1949,0.33059,22,2,2
11,2,2,5,1.4193,0.37334,27,2,2
11,1,1,3,2.3935,0.52248,13,1,2
11,2,2,4,1.433,0.3252,27,2,2
11,2,2,3,1.6543,0.4905,13,1,2
11,1,1,4,1.4795,0.38185,8,1,2
11,2,2,3,1.9115,0.43664,8,1,2
11,1,1,4,1.5889,0.3577,22,2,2
11,2,2,2,1.2386,0.42523,22,2,2
11,2,2,3,1.4296,0.34313,17,2,2
11,2,1,3,1.6858,0.34205,3,1,2
11,1,2,2,1.5122,0.3698,8,1,2
11,1,1,4,1.5135,0.34929,13,1,2
11,1,2,2,1.3438,0.43862,13,1,2
11,2,2,2,1.1094,0.64077,17,2,2
11,1,1,1,1.4935,0.60569,12,2,2
11,2,2,3,1.3408,0.40194,12,2,2
11,2,2,4,1.1282,0.39168,18,1,2
11,1,1,2,1.4479,0.4427,7,2,2
11,2,2,3,1.9714,0.43253,7,2,2
11,2,1,2,1.4006,0.44269,3,2,2
11,2,2,2,1.4303,0.38157,18,1,2
11,1,2,3,1.3871,0.45277,13,1,2
11,1,1,4,1.246,0.38236,18,1,2
11,2,2,2,1.2951,0.50826,8,2,2
11,2,2,2,1.5403,0.55159,8,2,2
11,2,1,4,1.5029,0.522,18,1,2
11,1,1,4,1.7431,0.40459,23,1,2
11,2,2,2,1.3722,0.42919,3,2,2
11,2,2,4,1.5066,0.96576,23,1,2
11,1,1,3,1.2644,0.40814,18,1,2
11,1,1,3,1.1031,0.42107,18,1,2
11,1,1,2,1.3181,0.61034,3,2,2
11,2,1,5,1.3489,0.4823,13,1,2
11,1,2,4,1.5087,1.0101,18,1,2
11,2,2,4,1.3615,0.41538,23,1,2
11,2,1,3,2.0018,0.58447,3,2,2
11,1,1,2,1.9617,0.54125,23,1,2
11,1,2,5,1.3683,0.50573,18,1,2
11,2,2,4,1.7217,0.47215,23,1,2
11,2,1,3,1.4091,0.44096,8,2,2
11,1,2,2,1.4901,0.46075,13,2,2
11,2,2,5,1.5315,0.84538,23,1,2
11,2,2,2,3.8312,0.61863,18,1,2
11,1,2,4,2.3164,0.76724,18,2,2
11,1,1,5,2.726,0.51275,23,2,2
11,2,2,4,1.5874,0.45803,23,2,2
11,1,1,5,1.4849,0.57782,18,1,2
11,2,1,4,1.4317,0.42301,13,1,2
11,1,1,5,1.1874,0.44512,18,2,2
11,2,1,3,1.3882,0.4184,18,2,2
11,2,1,2,1.8703,1.0651,18,1,2
11,1,1,5,1.4418,0.42116,23,1,2
11,2,1,3,1.6704,0.42443,23,2,2
11,2,1,2,1.3322,0.45034,23,1,2
11,1,1,5,1.1888,0.42197,28,1,2
11,2,2,6,2.5003,1.0059,28,2,2
11,1,1,3,1.207,0.35626,28,1,2
11,1,2,5,2.2512,0.47395,28,2,2
11,1,1,2,3.4439,1.0367,67,3,2
11,1,1,2,1.96,0.86846,67,3,2
11,2,1,3,2.9491,0.80354,62,3,2
11,2,2,1,3.0021,1.033,67,3,2
11,2,2,4,1.8447,0.25329,67,3,2
11,2,1,4,1.4694,0.35057,62,3,2
11,1,2,3,1.6982,0.31891,67,3,2
11,1,1,3,1.679,0.50333,72,3,2
11,2,2,6,2.0698,0.38898,72,3,2
11,2,2,6,1.1456,0.58798,67,3,2
11,2,2,4,1.4437,0.27171,67,3,2
11,1,1,4,2.1492,0.28035,62,3,2
11,1,1,5,1.5935,0.65751,62,3,2
11,2,1,4,1.198,0.26654,57,3,2
11,2,1,5,1.1938,0.35155,62,3,2
11,1,1,1,2.7066,1.1426,67,3,2
11,1,1,5,3.5888,0.81932,67,3,2
11,2,1,6,1.3124,0.64587,62,3,2
11,2,2,4,1.7287,0.30411,67,3,2
11,1,1,4,2.6128,0.25561,67,3,2
11,2,2,4,1.647,0.46914,62,3,2
11,2,2,6,1.6242,0.3732,62,3,2
11,1,1,3,1.3343,0.27544,57,3,2
11,1,1,6,1.132,0.40579,57,3,2
11,1,2,5,3.1649,0.75351,52,3,2
11,1,1,3,1.7718,0.32479,57,3,2
11,2,2,6,2.1575,0.57576,57,3,2
11,1,2,3,1.7888,0.56877,52,3,2
11,1,1,6,1.7804,0.87672,57,3,2
11,1,1,3,1.5457,0.37339,57,3,2
11,1,1,4,1.3551,0.32201,52,3,2
11,1,1,3,1.5505,0.70209,52,3,2
11,1,1,2,1.2993,0.50464,47,3,2
11,2,1,3,1.7455,0.37958,47,3,2
11,2,1,5,1.2182,0.66332,52,3,2
11,2,1,2,1.3491,0.49868,57,3,2
11,2,2,5,1.7133,0.53355,62,3,2
11,1,2,5,1.621,0.51143,62,3,2
11,2,2,5,1.0381,0.57231,67,3,2
11,1,2,2,2.0759,0.9497,67,3,2
11,2,2,3,1.7683,0.95648,33,2,2
11,2,2,4,1.1026,0.48076,23,1,2
11,1,2,4,2.4092,0.80491,23,1,2
11,1,2,4,1.438,0.40999,33,2,2
11,1,1,4,1.3712,0.43205,28,1,2
11,2,2,4,1.9807,0.49338,38,2,2
11,1,2,4,1.0486,0.62485,28,1,2
11,1,1,4,1.6435,0.47678,38,2,2
11,1,2,4,1.303,0.57792,33,2,2
11,1,2,4,2.8423,0.75478,38,2,2
11,2,1,5,1.5965,0.40466,33,1,2
11,2,1,5,1.9142,0.36952,43,2,2
11,2,2,6,1.342,0.42827,48,2,2
11,1,1,4,1.5534,0.50511,48,2,2
11,2,1,2,1.8723,0.56874,38,1,2
11,2,2,5,1.2052,0.37291,43,1,2
11,2,1,4,1.6179,0.69469,43,2,2
11,2,2,5,1.0602,0.35361,48,2,2
11,2,1,4,1.376,0.34156,43,1,2
11,1,2,5,1.6162,0.37272,48,2,2
