Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Congruency,Accuracy
18,L,L,266.24,0.408,4.566,Congr,1
18,R,R,211.45,0.486,3.769,Incongr,1
18,L,L,201.39,0.597,3.513,Incongr,1
18,L,L,257.93,0.372,3.878,Congr,1
18,R,R,215.93,0.452,2.933,Congr,1
18,L,L,267.8,0.366,4.781,Neutr,1
18,R,R,209.02,0.522,4.678,Incongr,1
18,R,R,225.44,0.521,4.913,Incongr,1
18,L,L,257.44,0.59,5.666,Congr,1
18,L,L,181.47,0.572,3.221,Incongr,1
18,R,R,200.17,0.467,5.783,Incongr,1
18,R,R,192.38,0.48,3.638,Neutr,1
18,R,R,216.9,0.456,4.421,Congr,1
18,R,R,217.01,0.452,5.007,Congr,1
18,R,R,203.44,0.479,2.557,Neutr,1
18,L,L,253.58,0.474,4.027,Neutr,1
18,R,R,253.66,0.471,7.535,Congr,1
18,R,R,204.76,0.493,4.437,Neutr,1
18,L,L,216.31,0.446,3.157,Incongr,1
18,L,L,271.81,0.377,3.617,Incongr,1
18,L,L,283.21,0.319,2.725,Neutr,1
18,R,R,220.78,0.471,3.089,Neutr,1
18,L,L,296.01,0.375,2.549,Congr,1
18,L,L,291.47,0.378,3.012,Congr,1
18,L,L,221.91,0.475,7.324,Incongr,1
18,L,L,268.24,0.375,6.377,Neutr,1
18,R,R,210.68,0.454,1.674,Congr,1
18,L,L,280.53,0.425,3.924,Neutr,1
18,R,R,224.56,0.507,3.347,Neutr,1
18,R,R,218.22,0.536,2.45,Incongr,1
18,R,R,251.89,0.51,2.605,Incongr,1
18,L,L,259.05,0.479,7.07,Incongr,1
18,R,R,239.31,0.479,3.667,Congr,1
18,R,R,266.48,0.456,3.971,Congr,1
18,L,L,289.04,0.5,5.961,Incongr,1
18,L,L,289.59,0.408,4.884,Congr,1
18,R,R,199.09,0.507,2.125,Neutr,1
18,R,R,184.1,0.507,3.273,Incongr,1
18,L,L,304.5,0.308,3.996,Neutr,1
18,R,R,236.89,0.482,3.278,Neutr,1
18,R,R,283.25,0.452,3.753,Congr,1
18,L,L,266.04,0.45,2.562,Incongr,1
18,L,L,281.25,0.348,3.67,Congr,1
18,R,R,266.75,0.473,6.112,Congr,1
18,R,R,253.86,0.469,5.484,Congr,1
18,L,L,264.33,0.469,4.217,Incongr,1
18,R,R,239.74,0.459,4.692,Neutr,1
18,R,R,255.09,0.472,4.068,Neutr,1
18,L,L,259.43,0.363,5.821,Neutr,1
18,L,L,249.64,0.43,3.421,Incongr,1
18,L,L,290.22,0.376,2.477,Incongr,1
18,L,L,227.67,0.537,3.807,Incongr,1
18,L,L,196.1,0.427,5.29,Neutr,1
18,R,R,236.14,0.545,4.469,Incongr,1
18,R,R,235.31,0.511,3.175,Neutr,1
18,L,L,280.86,0.387,3.108,Congr,1
18,R,R,251.11,0.499,6.014,Neutr,1
18,L,L,283.23,0.395,3.869,Congr,1
18,R,R,184.91,0.497,3.178,Congr,1
18,L,L,293.69,0.393,4.179,Neutr,1
18,R,L,106.49,0.317,2.594,Incongr,0
18,L,L,245.04,0.403,4.189,Neutr,1
18,R,R,219.12,0.42,2.901,Congr,1
19,L,L,231.31,0.394,3.14,Congr,1
19,R,R,216.71,0.461,15.174,Congr,1
19,L,L,293.81,0.416,5.4,Neutr,1
19,R,R,296.73,0.425,2.553,Incongr,1
19,R,L,51.69,0.401,2.043,Incongr,0
19,L,L,192.07,0.354,6.86,Neutr,1
19,R,R,267.24,0.349,2.924,Congr,1
19,R,R,216.19,0.435,2.797,Incongr,1
19,L,L,291.04,0.46,1.715,Incongr,1
19,L,L,236.47,0.413,2.499,Neutr,1
19,R,R,294.78,0.449,3.218,Incongr,1
19,L,L,198.55,0.395,1.367,Incongr,1
19,R,R,138.25,0.427,2.448,Congr,1
19,L,L,204.54,0.426,1.889,Incongr,1
19,R,R,223.31,0.35,2.826,Congr,1
19,L,L,280.79,0.456,2.692,Incongr,1
19,R,R,326.15,0.374,4.181,Congr,1
19,R,R,278.38,0.4,2.406,Incongr,1
19,R,R,276.9,0.364,2.128,Neutr,1
19,R,R,330.75,0.459,2.721,Neutr,1
19,L,R,50.73,0.359,1.348,Congr,0
19,L,R,60.78,0.305,1.747,Incongr,0
19,L,L,302.04,0.468,2.128,Congr,1
19,R,R,284.44,0.384,2.171,Neutr,1
19,L,L,248.61,0.415,3.396,Congr,1
19,L,L,145.3,0.412,2.768,Neutr,1
19,L,L,353.41,0.348,4.235,Neutr,1
19,R,R,340.2,0.416,3.108,Neutr,1
19,L,L,157.7,0.423,3.042,Congr,1
19,L,L,212.87,0.418,1.21,Neutr,1
19,L,L,251.75,0.413,2.616,Incongr,1
19,R,R,256.87,0.363,1.541,Congr,1
19,L,L,271.32,0.362,1.811,Neutr,1
19,L,R,86.22,0.398,3.031,Incongr,0
19,L,L,244.24,0.37,1.917,Congr,1
19,L,L,320.75,0.401,2.142,Incongr,1
19,R,R,152,0.474,1.441,Incongr,1
19,R,R,235.98,0.492,2.045,Incongr,1
19,L,L,222.22,0.427,4.863,Incongr,1
19,L,L,259.18,0.396,2.118,Congr,1
19,R,R,171.03,0.354,3.066,Congr,1
19,R,R,349.54,0.448,1.668,Neutr,1
19,R,R,141.39,0.398,4.373,Neutr,1
19,R,R,300.41,0.319,2.395,Neutr,1
19,L,L,241.26,0.413,2.052,Neutr,1
19,R,R,338.18,0.405,2.514,Neutr,1
19,R,R,51.61,0.427,1.497,Incongr,1
19,L,L,225.32,0.376,2.425,Congr,1
19,L,L,310.46,0.355,3.278,Congr,1
19,R,R,134.98,0.453,3.077,Incongr,1
19,R,R,136.51,0.37,5.285,Neutr,1
19,R,L,62.58,0.395,1.708,Incongr,0
19,L,L,50.07,0.41,4.696,Congr,1
19,L,L,43.89,0.456,1.255,Incongr,1
19,R,R,299.2,0.392,1.544,Congr,1
19,L,L,278.68,0.349,2.334,Congr,1
19,L,L,174.19,0.462,1.848,Neutr,1
19,L,L,51.42,0.412,1.007,Neutr,1
19,R,R,305.33,0.567,1.646,Incongr,1
19,R,R,346.19,0.37,2.854,Neutr,1
19,R,R,295.14,0.472,1.671,Congr,1
19,R,R,346.27,0.319,1.169,Congr,1
19,L,L,166.84,0.43,2.563,Congr,1
19,L,L,261.1,0.396,2.068,Neutr,1
19,L,L,182.46,0.471,5.36,Incongr,1
19,R,L,42.7,0.307,0.804,Neutr,0
19,R,R,36,0.477,2.568,Incongr,1
19,R,R,29.77,0.427,3.116,Congr,1
19,R,R,170.77,0.405,2.823,Neutr,1
19,L,L,244.4,0.484,2.733,Incongr,1
19,R,R,311.93,0.302,1.882,Congr,1
19,L,L,351.65,0.516,2.739,Neutr,1
19,R,R,338.38,0.382,4.193,Neutr,1
19,R,R,354.7,0.345,4.731,Congr,1
19,R,R,264.53,0.383,1.682,Congr,1
19,L,L,248.32,0.429,2.737,Neutr,1
19,L,L,66.9,0.465,2.158,Incongr,1
19,R,L,17.93,0.331,3.861,Incongr,0
19,R,R,241.25,0.334,1.824,Neutr,1
19,R,R,347.56,0.326,4.107,Congr,1
19,L,L,296.09,0.412,2.414,Neutr,1
19,L,L,204.78,0.431,2.717,Incongr,1
19,R,R,329.04,0.429,1.713,Neutr,1
19,R,R,238.47,0.37,2.711,Neutr,1
19,L,L,179.31,0.385,5.404,Incongr,1
19,R,R,173.79,0.356,1.594,Congr,1
19,L,L,317.16,0.479,2.689,Congr,1
19,R,R,301.49,0.337,1.668,Congr,1
19,L,L,301.4,0.371,3.081,Congr,1
19,R,R,181.22,0.406,1.53,Neutr,1
19,L,L,331.65,0.372,2.643,Neutr,1
19,R,R,75.29,0.475,1.93,Incongr,1
19,L,L,96.6,0.419,1.213,Congr,1
19,R,R,170.53,0.417,1.996,Neutr,1
19,L,L,64.7,0.367,1.864,Neutr,1
19,R,R,92.13,0.442,2.314,Incongr,1
19,R,R,275.63,0.4,1.745,Congr,1
19,L,R,6.31,0.291,2.145,Incongr,0
19,L,L,207.6,0.368,2.17,Incongr,1
19,R,R,219.88,0.379,1.551,Neutr,1
19,L,L,30.93,0.42,1.447,Incongr,1
19,R,R,230.88,0.396,1.255,Incongr,1
19,R,R,315.79,0.393,1.749,Congr,1
19,R,R,280.55,0.325,3.856,Neutr,1
19,L,R,3.74,0.331,1.829,Neutr,0
19,L,L,9.56,0.438,2.28,Neutr,1
19,R,R,45.4,0.27,1.462,Incongr,1
19,L,L,157.82,0.414,1.409,Incongr,1
19,L,L,139.72,0.457,4.449,Incongr,1
19,L,R,32.55,0.377,1.27,Congr,0
19,R,R,253.95,0.455,1.399,Incongr,1
19,L,L,244.19,0.346,5.023,Neutr,1
19,L,L,336.53,0.39,2.017,Congr,1
19,R,R,277.57,0.298,2.401,Neutr,1
19,L,L,318.11,0.32,2.887,Congr,1
19,L,L,236.05,0.364,3.244,Incongr,1
19,L,L,305.94,0.432,2.38,Neutr,1
19,L,L,293.33,0.393,1.695,Congr,1
19,R,R,335.18,0.389,3.58,Congr,1
19,R,NA,122.76,NA,3.157,Congr,0
19,L,L,269,0.43,1.514,Incongr,1
19,R,R,330.4,0.322,2.479,Neutr,1
19,L,L,338.84,0.294,2.473,Neutr,1
19,R,R,61.54,0.334,2.308,Incongr,1
19,R,R,131.47,0.351,1.481,Incongr,1
19,L,L,91.16,0.43,2.085,Incongr,1
19,R,R,115.32,0.262,0.934,Neutr,1
19,L,L,313.5,0.355,1.965,Neutr,1
19,L,R,12.02,0.278,3.195,Congr,0
19,R,L,34.57,0.401,1.75,Incongr,0
19,R,R,246.01,0.429,1.349,Incongr,1
19,R,R,270.11,0.29,2.532,Congr,1
19,R,R,312.84,0.312,2.07,Incongr,1
19,R,R,349.62,0.327,1.388,Neutr,1
19,L,L,230.66,0.364,2.136,Congr,1
19,L,L,217.39,0.377,3.301,Neutr,1
19,L,L,242.29,0.347,1.299,Congr,1
19,R,R,204.68,0.393,3.682,Congr,1
19,R,L,42.85,0.276,1.62,Congr,0
19,R,R,309.98,0.354,1.295,Incongr,1
19,L,L,271.15,0.357,2.187,Congr,1
19,L,L,75.29,0.455,2.227,Congr,1
19,L,L,234.7,0.348,1.475,Incongr,1
19,L,L,162.03,0.478,1.398,Neutr,1
19,L,L,329.46,0.42,3.347,Neutr,1
19,R,R,79.26,0.384,1.008,Congr,1
19,R,R,311.51,0.301,1.243,Incongr,1
19,R,L,10.56,0.31,0.953,Congr,0
19,R,R,301.68,0.268,1.419,Neutr,1
19,R,R,246.88,0.353,1.088,Congr,1
19,L,R,11.51,0.351,1.2,Congr,0
19,L,R,13.06,0.313,2.444,Incongr,0
19,L,L,96.27,0.513,1.449,Incongr,1
19,R,R,248.71,0.356,2.49,Neutr,1
19,L,L,329.84,0.354,3.024,Congr,1
19,R,R,183.6,0.463,2.624,Incongr,1
19,L,L,237.01,0.432,1.486,Congr,1
19,L,L,303.82,0.382,1.827,Congr,1
19,L,L,316.62,0.395,1.869,Congr,1
19,L,L,285.28,0.38,2.417,Neutr,1
19,R,R,109.88,0.427,2.98,Incongr,1
19,R,R,122.35,0.434,1.7,Incongr,1
19,R,R,322.55,0.371,2.18,Congr,1
19,L,L,284.73,0.373,5.938,Neutr,1
19,R,R,306.11,0.346,1.941,Congr,1
19,L,R,24.3,0.311,0.925,Congr,0
19,R,R,47.34,0.404,1.54,Neutr,1
19,L,L,224.65,0.438,1.946,Congr,1
19,R,R,292.8,0.333,2.108,Congr,1
19,L,L,209.31,0.412,2.755,Neutr,1
19,R,R,181.5,0.431,2.192,Incongr,1
19,L,L,115.3,0.45,1.15,Incongr,1
19,R,R,197.93,0.321,1.685,Neutr,1
19,R,R,351.61,0.378,1.448,Neutr,1
19,R,R,236.2,0.344,1.266,Congr,1
19,L,L,166.97,0.448,1.757,Neutr,1
19,L,L,321.75,0.474,2.894,Incongr,1
19,R,R,303.89,0.328,1.432,Incongr,1
19,R,R,327.06,0.355,1.665,Neutr,1
19,R,L,40.8,0.34,1.364,Incongr,0
19,R,R,284.32,0.392,1.629,Incongr,1
19,R,R,322.07,0.329,2.618,Congr,1
19,R,R,248.81,0.323,1.608,Congr,1
19,L,R,23.41,0.341,1.945,Neutr,0
19,L,L,313.25,0.423,2.074,Neutr,1
19,R,R,137.25,0.42,1.197,Neutr,1
19,R,R,35.66,0.39,1.255,Neutr,1
19,L,L,67.39,0.435,0.906,Incongr,1
19,R,R,178.96,0.423,0.872,Neutr,1
19,L,R,359.62,0.264,1.31,Incongr,0
19,L,L,125.41,0.481,1.778,Congr,1
19,R,R,193.3,0.377,1.464,Neutr,1
19,R,L,15.15,0.336,1.502,Incongr,0
19,L,L,117.59,0.474,1.143,Incongr,1
19,L,L,253.34,0.43,1.545,Neutr,1
19,L,L,281.39,0.37,3.694,Neutr,1
19,L,L,303.98,0.366,1.263,Congr,1
19,R,R,351.52,0.506,1.156,Congr,1
19,R,R,325.74,0.36,1.713,Neutr,1
19,L,L,249.89,0.405,2.815,Congr,1
19,L,L,253.84,0.348,1.704,Neutr,1
19,R,R,347.84,0.49,1.386,Incongr,1
19,L,L,202.87,0.335,1.335,Neutr,1
19,L,L,276.19,0.435,2.233,Neutr,1
19,L,L,234.31,0.984,3.76,Incongr,1
19,R,R,320.63,0.343,1.214,Congr,1
19,R,R,188.38,0.358,1.536,Congr,1
19,R,R,302.05,0.319,1.774,Neutr,1
19,L,R,19.13,0.401,1.213,Incongr,0
19,L,L,238.95,0.345,2.389,Incongr,1
19,L,L,244.15,0.43,1.194,Incongr,1
19,R,L,19.61,0.425,1.217,Incongr,0
19,R,L,0.14,0.288,2.948,Incongr,0
19,L,L,330.83,0.356,1.243,Congr,1
19,L,L,346.6,0.342,0.909,Congr,1
19,L,R,0.48,0.336,2.111,Incongr,0
20,L,L,272.67,0.549,7.49,Neutr,1
20,L,L,300.92,0.468,2.789,Neutr,1
20,R,NA,107.51,NA,3.359,Congr,0
20,L,L,310.68,0.487,3.833,Congr,1
20,L,L,327,0.328,5.014,Incongr,1
20,R,R,257.06,0.806,4.052,Incongr,1
20,R,R,269.07,0.764,5.206,Congr,1
20,L,L,298.12,0.358,1.792,Neutr,1
20,L,L,259.06,0.344,1.545,Neutr,1
20,L,L,303.33,0.393,4.859,Neutr,1
20,R,R,218.65,0.467,6.813,Neutr,1
20,R,R,91.87,0.509,4.578,Incongr,1
20,R,R,206.62,0.515,3.288,Congr,1
20,L,L,279.12,0.501,3.889,Congr,1
20,R,R,251.62,0.763,4.945,Incongr,1
20,R,L,40.7,0.414,2.489,Incongr,0
20,R,L,63.58,0.393,4.538,Incongr,0
20,R,R,245.07,0.541,9.486,Incongr,1
20,L,L,245.78,0.515,3.927,Incongr,1
20,R,R,97.91,0.42,3.615,Congr,1
20,L,L,228.29,0.441,3.154,Incongr,1
20,L,L,277.8,0.372,1.848,Neutr,1
20,R,R,209.83,0.503,3.139,Incongr,1
20,L,L,297.64,0.321,3.285,Incongr,1
20,L,L,309.19,0.394,3.614,Incongr,1
20,L,L,314.74,0.419,3.086,Neutr,1
20,R,R,297.53,0.547,4.785,Congr,1
20,L,L,304.11,0.381,2.419,Congr,1
20,R,NA,47.4,NA,3.954,Neutr,0
20,R,R,251.04,0.516,10.44,Congr,1
20,L,L,325.08,0.412,3.735,Incongr,1
20,R,R,231.54,0.455,5.626,Incongr,1
20,L,L,177.29,0.566,1.994,Incongr,1
20,L,L,228.65,0.365,2.473,Congr,1
20,L,L,132.13,0.439,2.624,Incongr,1
20,L,L,293.87,0.375,1.618,Neutr,1
20,R,R,200.79,0.553,4.917,Neutr,1
20,R,R,266.85,0.411,2.231,Congr,1
20,R,R,66.18,0.385,1.519,Incongr,1
20,R,R,292.37,0.507,5.385,Congr,1
20,L,L,268.66,0.478,2.922,Congr,1
20,L,L,295.5,0.423,1.961,Congr,1
20,R,R,325.8,0.422,4.653,Neutr,1
20,L,L,285.54,0.376,4.155,Incongr,1
20,R,R,267.06,0.479,2.881,Neutr,1
20,L,L,315.02,0.41,2.875,Incongr,1
20,L,L,242.69,0.784,7.398,Neutr,1
20,R,R,302.13,0.484,4.086,Congr,1
20,R,R,220.36,0.373,1.709,Neutr,1
20,L,L,295.86,0.418,2.746,Neutr,1
20,R,R,219.1,0.324,5.907,Neutr,1
20,R,R,146.59,0.6,2.421,Neutr,1
20,L,L,136.01,0.411,10.974,Congr,1
20,L,L,270.83,0.387,4.174,Congr,1
20,R,R,294.58,0.462,3.477,Congr,1
20,R,R,282.47,0.495,1.793,Neutr,1
20,R,R,316.79,0.427,2.378,Incongr,1
20,R,R,270.99,0.376,8.817,Neutr,1
20,L,L,270.31,0.428,3.633,Incongr,1
20,L,L,282.57,0.375,1.923,Congr,1
20,R,R,316.04,0.44,2.218,Neutr,1
20,L,L,324.04,0.347,2.683,Neutr,1
20,L,L,298.6,0.444,5.466,Congr,1
20,L,L,282.58,0.414,3.417,Incongr,1
20,R,R,189.5,0.579,3.743,Neutr,1
20,R,R,251.13,0.455,4.543,Incongr,1
20,R,R,290.12,0.455,3.742,Incongr,1
20,L,L,276.44,0.381,1.908,Neutr,1
20,R,R,238.34,0.32,5.815,Congr,1
20,L,L,201.18,0.94,2.306,Congr,1
20,L,L,202.56,0.725,1.855,Congr,1
20,R,R,242.07,0.446,2.056,Congr,1
20,L,L,334.81,0.422,3.224,Neutr,1
20,R,R,311.64,0.447,3.283,Incongr,1
20,R,R,327.58,0.369,2.269,Neutr,1
20,R,R,311.91,0.378,1.865,Neutr,1
20,L,L,336.53,0.436,2.005,Incongr,1
20,L,L,300.55,0.299,2.306,Incongr,1
20,R,R,180.14,0.425,1.751,Neutr,1
20,L,L,218.63,0.612,2.295,Congr,1
20,R,R,237.96,0.544,3.259,Incongr,1
20,L,NA,141.69,NA,3.431,Incongr,0
20,R,R,198.82,0.461,1.98,Incongr,1
20,R,R,214.8,0.417,2.404,Congr,1
20,L,L,239.31,0.447,3.01,Congr,1
20,L,L,274.52,0.407,3.105,Neutr,1
20,L,L,246.62,0.312,2.413,Incongr,1
20,L,L,313.52,0.322,1.709,Neutr,1
20,R,R,272.85,0.444,3.764,Congr,1
20,L,L,277.8,0.398,3.004,Congr,1
20,R,R,156.13,0.615,2.72,Congr,1
20,L,L,273.16,0.401,3.11,Congr,1
20,R,R,276.33,0.423,4.618,Incongr,1
20,L,L,276.35,0.419,3.052,Incongr,1
20,L,L,305.63,0.338,1.961,Incongr,1
20,L,L,283.92,0.37,1.849,Neutr,1
20,R,R,314.07,0.418,3.389,Neutr,1
20,R,R,244.29,0.448,1.838,Congr,1
20,R,R,139.64,0.402,2.59,Congr,1
20,R,R,186.4,0.425,2.181,Congr,1
20,L,L,232.21,0.366,2.697,Congr,1
20,L,L,278.26,0.501,2.004,Incongr,1
20,R,R,241.19,0.392,6.066,Neutr,1
20,L,L,266.41,0.4,2.89,Neutr,1
20,R,R,240.57,0.45,3.143,Neutr,1
20,L,R,53.74,0.344,3.052,Neutr,0
20,L,L,267.05,0.37,1.901,Neutr,1
20,L,L,262.21,0.339,2.3,Incongr,1
20,L,L,272.33,0.354,2.921,Neutr,1
20,R,R,224.56,0.435,5.009,Congr,1
20,L,L,295.94,0.404,2.156,Congr,1
20,L,L,314.25,0.391,5.575,Incongr,1
20,L,L,252.85,0.325,2.079,Congr,1
20,R,R,279.31,0.53,1.567,Incongr,1
20,R,R,138.72,0.444,3.495,Neutr,1
20,L,L,232.83,0.392,2.548,Congr,1
20,L,R,19.65,0.371,5.102,Congr,0
20,L,L,208.91,0.439,2.881,Incongr,1
20,R,R,161.91,0.41,2.593,Incongr,1
20,R,R,159.99,0.471,3.804,Congr,1
20,L,L,221.91,0.401,2.713,Congr,1
20,L,L,247.4,0.347,2.754,Neutr,1
20,R,R,237.11,0.399,5.029,Congr,1
20,R,R,228.42,0.398,2.347,Congr,1
20,L,L,256.86,0.364,3.998,Congr,1
20,L,L,152.23,0.564,2.77,Neutr,1
20,R,R,213.67,0.453,3.081,Incongr,1
20,R,NA,161.23,0.511,2.309,Incongr,0
20,L,L,261.61,0.406,2.317,Neutr,1
20,R,R,271.85,0.57,2.234,Neutr,1
20,L,L,240.13,0.421,1.958,Incongr,1
20,R,R,293.99,0.388,3.144,Incongr,1
20,R,R,299.57,0.394,2.781,Neutr,1
20,R,R,226.7,0.442,4.118,Congr,1
20,R,L,54.43,0.366,2.333,Neutr,0
20,R,R,175.75,0.675,2.559,Congr,1
20,L,L,149.37,0.47,1.864,Congr,1
20,L,L,226.85,0.384,2.328,Neutr,1
20,R,R,128.72,0.37,1.998,Incongr,1
20,R,R,252.05,0.362,2.7,Neutr,1
20,R,R,255.56,0.377,1.881,Incongr,1
20,R,R,266.23,0.34,2.737,Neutr,1
20,L,L,245.7,0.442,4.583,Incongr,1
20,R,R,170.66,0.428,2.481,Incongr,1
20,R,R,300.87,0.395,1.852,Congr,1
20,R,R,280.82,0.408,2.779,Neutr,1
20,L,L,295.96,0.42,2.178,Incongr,1
20,R,R,251.83,0.36,1.643,Neutr,1
20,R,R,311.56,0.383,2.345,Neutr,1
20,L,L,246.63,0.35,4.013,Neutr,1
20,R,R,296.88,0.425,2.494,Incongr,1
20,R,R,205.16,0.424,2.391,Neutr,1
20,R,R,238.73,0.373,2.265,Congr,1
20,R,R,259.75,0.405,3.076,Incongr,1
20,L,R,50.46,0.567,1.774,Incongr,0
20,R,R,246.28,0.479,1.597,Incongr,1
20,R,R,306.38,0.415,1.917,Incongr,1
20,R,R,248.42,0.383,4.31,Congr,1
20,L,L,296.74,0.364,4.197,Congr,1
20,L,L,305.42,0.378,2.451,Incongr,1
20,L,L,186.48,0.827,2.03,Congr,1
20,L,L,239.43,0.321,1.998,Incongr,1
20,L,L,294.97,0.415,2.598,Congr,1
20,L,L,312.23,0.374,2.451,Neutr,1
20,L,L,328.1,0.331,2.574,Incongr,1
20,L,L,297.21,0.343,2.151,Neutr,1
20,R,R,199.99,0.566,3.366,Neutr,1
20,L,L,243.3,0.364,1.713,Neutr,1
20,L,L,287.39,0.347,2.9,Neutr,1
20,L,L,317.21,0.329,3.175,Congr,1
20,L,L,221.41,0.492,3.54,Incongr,1
20,R,R,175.25,0.437,2.331,Neutr,1
20,L,L,253.31,0.336,2.339,Congr,1
20,R,R,260.35,0.377,4.868,Incongr,1
20,R,R,262.39,0.4,3.535,Neutr,1
20,R,R,158,0.701,2.421,Incongr,1
20,R,R,129.22,0.366,3.008,Congr,1
20,L,L,297.06,0.48,1.59,Incongr,1
20,R,R,274.68,0.415,1.966,Incongr,1
20,L,L,327.77,0.402,2.609,Congr,1
20,R,R,270.69,0.377,2.694,Neutr,1
20,R,R,249.67,0.472,2.77,Neutr,1
20,R,R,241.16,0.393,2.571,Congr,1
20,R,R,227.04,0.482,1.972,Neutr,1
20,L,L,238.22,0.534,1.601,Congr,1
20,R,R,152.87,0.436,1.749,Incongr,1
20,L,L,263.88,0.437,2.942,Neutr,1
20,R,R,221.79,0.383,2.755,Neutr,1
20,R,R,234.05,0.363,2.344,Congr,1
20,L,L,216.67,0.422,2.331,Neutr,1
20,R,R,186.11,0.452,1.512,Congr,1
20,R,R,223.7,0.393,2.324,Congr,1
20,L,L,260.6,0.448,2.282,Congr,1
20,L,L,259.04,0.475,2.589,Congr,1
20,R,R,278.17,0.449,1.38,Congr,1
20,L,L,249.47,0.4,2.118,Neutr,1
20,R,R,203.61,0.35,1.719,Incongr,1
20,R,R,233.26,0.363,2.149,Congr,1
20,L,L,232.28,0.431,2.418,Neutr,1
20,L,L,58.3,0.592,1.758,Incongr,1
20,R,R,171.74,0.438,2.872,Incongr,1
20,R,R,132.38,0.372,2.335,Neutr,1
20,L,R,29.41,0.369,1.684,Incongr,0
20,R,R,108.52,0.481,1.885,Incongr,1
20,L,L,194.6,0.607,2.398,Incongr,1
20,R,R,179.16,0.394,3.026,Congr,1
20,L,L,159.32,0.348,3.503,Congr,1
20,L,L,214.48,0.326,1.983,Neutr,1
20,L,L,279.35,0.42,3.993,Neutr,1
20,R,R,239.06,0.387,2.431,Congr,1
20,L,L,226.26,0.429,3.098,Incongr,1
20,L,L,221.95,0.381,2.005,Congr,1
20,R,R,133.21,0.443,2.508,Incongr,1
20,L,L,245.43,0.413,2.881,Congr,1
20,L,L,246.43,0.374,3.211,Neutr,1
20,L,L,149.92,0.835,4.709,Incongr,1
21,R,R,34.21,0.346,2.766,Neutr,1
21,R,R,179.32,0.375,3.006,Congr,1
21,R,R,193.91,0.378,2.282,Congr,1
21,R,R,283.87,0.314,7.969,Incongr,1
21,L,R,86.43,0.349,2.694,Neutr,0
21,L,L,81.49,0.462,5.334,Neutr,1
21,R,R,215.49,0.361,3.443,Neutr,1
21,R,R,193.03,0.387,2.829,Incongr,1
21,L,R,85.71,0.333,1.7,Congr,0
21,L,L,131.64,0.434,2.869,Incongr,1
21,L,R,45.83,0.365,3.141,Congr,0
21,R,R,183.72,0.445,3.943,Incongr,1
21,R,R,151.85,0.51,2.184,Congr,1
21,R,R,217.79,0.385,4.243,Congr,1
21,L,L,170.27,0.345,5.601,Congr,1
21,L,L,188.28,0.394,2.329,Neutr,1
21,L,L,140.13,0.47,2.075,Incongr,1
21,L,L,242.22,0.355,9.877,Congr,1
21,R,R,198.19,0.469,4.578,Incongr,1
21,R,R,245.11,0.422,2.969,Neutr,1
21,L,L,197.72,0.455,4.566,Neutr,1
21,L,L,210.26,0.398,1.147,Congr,1
21,L,L,196.42,0.344,1.193,Congr,1
21,L,L,158.18,0.609,3.626,Neutr,1
21,R,L,137.17,0.372,3.357,Incongr,0
21,R,R,227.97,0.328,1.73,Congr,1
21,R,R,164.7,0.444,5.661,Neutr,1
21,R,R,241.13,0.328,5.567,Neutr,1
21,R,R,233.8,0.335,4.423,Congr,1
21,L,R,118.56,0.394,3.409,Incongr,0
21,L,L,168.64,0.448,3.534,Neutr,1
21,R,R,211.95,0.35,5.67,Congr,1
21,L,R,158.04,0.382,2.884,Incongr,0
21,L,L,174.77,0.454,3.511,Incongr,1
21,R,R,281.75,0.367,3.625,Incongr,1
21,L,L,206.86,0.394,5.659,Congr,1
21,R,L,127.97,0.575,4.658,Incongr,0
21,L,R,111.37,0.309,1.568,Incongr,0
21,R,R,199.55,0.397,3.988,Neutr,1
21,R,R,192.4,0.327,2.087,Congr,1
21,L,L,223.95,0.354,3.46,Congr,1
21,L,L,167.9,0.475,2.632,Incongr,1
21,R,R,213.24,0.385,4.874,Neutr,1
21,L,L,163.53,0.384,5.231,Neutr,1
21,R,R,175.84,0.355,3.209,Incongr,1
21,R,R,118.42,0.528,2.671,Neutr,1
21,R,R,150.62,0.437,4.188,Neutr,1
21,R,R,118.81,0.523,3.54,Incongr,1
21,L,L,206.02,0.408,3.878,Neutr,1
21,R,R,124.81,0.708,2.449,Congr,1
21,L,R,74.9,0.343,2.361,Incongr,0
21,R,R,153.67,0.365,3.593,Incongr,1
21,R,R,132,0.455,2.179,Congr,1
21,R,R,159.23,0.542,2.113,Neutr,1
21,R,R,192.7,0.374,1.953,Neutr,1
21,R,R,197.19,0.405,4.338,Congr,1
21,L,L,137.63,0.463,1.784,Incongr,1
21,L,L,163.33,0.432,7.207,Incongr,1
21,L,L,172.64,0.449,2.914,Neutr,1
21,R,R,222.74,0.379,1.873,Neutr,1
21,R,R,224.09,0.365,5.241,Incongr,1
21,L,L,205.4,0.36,3.304,Congr,1
21,L,L,172.29,0.382,4.211,Neutr,1
21,R,R,264.43,0.338,2.428,Congr,1
21,L,L,188.81,0.366,2.248,Congr,1
21,L,L,175.09,0.415,6.491,Congr,1
21,R,R,182.25,0.44,3.561,Incongr,1
21,L,L,151.43,0.61,4.587,Congr,1
21,L,L,140.13,0.816,3.342,Neutr,1
21,L,R,83.21,0.326,1.633,Incongr,0
21,L,L,198,0.362,2.223,Neutr,1
