Subj_idx,Stimulus,Response,Confidence,RT_decConf,Condition,Stim_idx,Resp_raw
145,1,1,3,1.606,scene,37,6
145,2,1,1,1.754,scene,61,4
145,1,1,1,1.586,scene,82,4
145,2,2,3,1.159,scene,180,1
145,1,2,1,0.798,scene,45,3
145,1,1,1,2.012,scene,207,4
145,2,2,2,4.456,scene,83,2
145,2,2,3,0.752,scene,226,1
145,1,2,2,1.968,scene,129,2
145,2,2,2,1.727,scene,147,2
145,1,2,2,0.742,scene,102,2
145,2,1,3,1.461,scene,101,6
145,1,1,1,2.119,scene,195,4
145,1,1,2,1.735,scene,12,5
145,1,2,1,2.302,scene,41,3
145,1,2,2,1.19,scene,133,2
146,2,2,3,5.127,scene,211,1
146,2,2,3,1.652,scene,192,1
146,1,1,3,3.438,scene,34,6
146,2,2,3,1.207,scene,35,1
146,1,2,3,1.477,scene,27,1
146,2,2,3,0.787,scene,147,1
146,2,2,3,0.955,scene,74,1
146,1,2,3,1.521,scene,114,1
146,2,2,3,0.793,scene,140,1
146,1,1,3,3.423,scene,83,6
146,1,1,2,2.528,scene,161,5
146,1,2,2,2.099,scene,72,2
146,2,2,3,2.581,scene,123,1
146,2,2,3,1.123,scene,146,1
146,2,2,3,0.938,scene,172,1
146,1,1,2,2.578,scene,116,5
146,1,1,3,2.368,scene,133,6
146,1,1,2,1.975,scene,88,5
146,2,2,3,1.524,scene,223,1
146,2,2,3,1.155,scene,170,1
146,2,2,3,1.796,scene,15,1
146,1,2,3,1.227,scene,168,1
146,1,2,3,1.461,scene,236,1
146,2,2,3,1.121,scene,2,1
146,2,2,2,3.235,scene,171,2
146,1,1,3,1.92,scene,98,6
146,1,1,3,1.496,scene,208,6
146,1,2,3,1.131,scene,198,1
146,1,1,3,1.524,scene,22,6
146,1,2,3,1.194,scene,205,1
146,2,2,3,0.705,scene,104,1
146,1,1,3,0.904,scene,134,6
146,2,2,3,0.85,scene,47,1
146,2,2,3,0.864,scene,105,1
146,1,1,1,5.746,scene,215,4
146,1,2,3,1.343,scene,8,1
146,1,1,3,1.216,scene,4,6
146,1,2,3,1.71,scene,169,1
146,2,2,3,1.16,scene,233,1
146,2,2,3,4.75,scene,109,1
146,1,1,3,1.802,scene,203,6
146,1,1,3,1.188,scene,235,6
146,1,1,3,1.195,scene,37,6
146,2,2,3,1.465,scene,153,1
146,1,2,3,1.973,scene,49,1
146,1,1,3,1.26,scene,151,6
146,1,2,1,4.382,scene,79,3
146,2,2,3,1.115,scene,150,1
146,2,2,3,3.877,scene,245,1
146,2,2,3,1.91,scene,227,1
146,2,2,3,1.04,scene,190,1
146,2,2,3,0.804,scene,45,1
146,1,1,3,1.727,scene,148,6
146,2,2,3,1.038,scene,96,1
146,2,2,3,0.883,scene,112,1
146,1,1,3,1.388,scene,64,6
146,2,2,3,0.675,scene,39,1
146,2,2,3,0.599,scene,181,1
146,1,2,3,1.15,scene,5,1
146,2,2,3,0.992,scene,165,1
146,1,1,1,4.551,scene,36,4
146,2,2,3,1.207,scene,113,1
146,1,2,3,0.645,scene,241,1
146,1,1,3,1.296,scene,164,6
146,2,2,3,0.703,scene,85,1
146,2,2,3,0.882,scene,44,1
146,2,2,3,1.357,scene,199,1
146,2,2,3,1.651,scene,222,1
146,1,1,3,1.75,scene,195,6
146,2,2,3,0.742,scene,220,1
146,1,1,2,2.995,scene,82,5
146,1,2,3,2.31,scene,40,1
146,2,2,3,0.743,scene,50,1
146,2,2,3,1.279,scene,137,1
146,1,2,3,0.762,scene,24,1
146,1,2,3,1.642,scene,118,1
146,2,2,3,0.806,scene,1,1
146,2,2,3,0.637,scene,209,1
146,1,1,3,1.754,scene,70,6
146,1,1,3,1.066,scene,193,6
146,1,1,3,0.909,scene,187,6
146,2,2,3,2.702,scene,224,1
146,2,2,3,0.772,scene,240,1
146,2,2,3,0.69,scene,167,1
146,1,2,3,2.062,scene,145,1
146,2,2,3,0.842,scene,175,1
146,1,2,3,3.499,scene,119,1
146,2,2,3,0.755,scene,219,1
146,2,2,3,1.148,scene,12,1
146,1,2,3,1.089,scene,101,1
146,1,1,3,1.131,scene,228,6
146,1,2,3,0.698,scene,135,1
146,2,2,3,0.926,scene,152,1
146,2,2,3,1.392,scene,54,1
146,1,2,3,0.99,scene,188,1
146,2,2,3,0.909,scene,108,1
146,1,2,3,0.758,scene,97,1
146,2,1,1,5.195,scene,183,4
146,2,2,3,1.579,scene,154,1
146,1,2,3,1.049,scene,142,1
146,1,1,3,0.773,scene,9,6
146,2,2,3,2.032,scene,158,1
146,1,2,3,1.18,scene,197,1
146,1,1,3,1.371,scene,29,6
146,1,2,1,2.663,scene,32,3
146,1,2,3,1.346,scene,212,1
146,2,2,3,2.202,scene,185,1
146,1,2,3,1.256,scene,61,1
146,1,1,1,6.281,scene,207,4
146,2,2,3,1.104,scene,217,1
146,1,1,3,1.489,scene,41,6
146,2,2,3,0.796,scene,196,1
146,2,2,3,0.819,scene,130,1
146,1,2,3,0.529,scene,178,1
146,2,2,3,1.051,scene,202,1
146,1,1,3,1.372,scene,155,6
146,1,1,3,1.21,scene,14,6
146,2,2,3,3.344,scene,144,1
146,2,2,3,2.188,scene,84,1
146,1,1,3,0.882,scene,100,6
146,2,2,3,1.015,scene,25,1
146,2,2,3,0.669,scene,143,1
146,1,2,3,1.064,scene,30,1
146,2,2,3,0.682,scene,106,1
146,2,2,3,1.045,scene,244,1
146,1,1,3,0.834,scene,231,6
146,1,1,3,0.686,scene,194,6
146,1,1,2,3.393,scene,132,5
146,2,2,3,1.342,scene,67,1
146,2,2,3,1.348,scene,139,1
146,1,2,2,1.724,scene,214,2
146,1,1,3,1.436,scene,136,6
146,1,1,3,0.873,scene,238,6
146,1,1,3,0.828,scene,63,6
146,2,2,3,1.095,scene,56,1
146,1,2,1,2.39,scene,26,3
146,2,2,3,0.924,scene,17,1
146,2,2,3,0.766,scene,71,1
146,1,2,3,0.574,scene,7,1
146,2,2,3,1.454,scene,179,1
146,2,2,3,1.176,scene,226,1
146,1,1,3,1.408,scene,120,6
146,1,1,3,0.908,scene,46,6
146,2,2,3,1.142,scene,62,1
146,2,2,3,0.989,scene,43,1
146,2,2,3,2.532,scene,125,1
146,1,2,2,2.37,scene,127,2
146,2,2,3,1.337,scene,201,1
146,1,2,3,1.458,scene,91,1
146,2,2,3,0.757,scene,16,1
146,2,2,3,3.094,scene,78,1
146,1,1,3,1.46,scene,232,6
146,2,2,3,1.055,scene,93,1
146,2,2,3,0.723,scene,180,1
146,1,2,1,3.371,scene,6,3
146,1,2,3,0.641,scene,163,1
146,1,2,3,1.101,scene,51,1
146,2,2,3,2,scene,204,1
146,1,2,3,1.067,scene,246,1
146,1,2,3,0.643,scene,3,1
146,2,2,3,0.648,scene,141,1
146,1,1,3,1.128,scene,218,6
146,2,2,3,1.06,scene,184,1
146,2,2,3,0.861,scene,166,1
146,2,2,3,1.984,scene,162,1
146,2,2,3,0.976,scene,111,1
146,1,2,3,1.072,scene,21,1
146,2,2,3,0.746,scene,124,1
146,1,2,3,1.258,scene,177,1
146,2,2,3,0.72,scene,182,1
146,1,1,3,0.705,scene,191,6
146,1,1,3,0.946,scene,216,6
146,1,1,3,0.922,scene,126,6
146,1,1,3,0.889,scene,230,6
146,2,2,3,0.978,scene,89,1
146,1,2,3,0.961,scene,94,1
146,1,1,3,1.008,scene,138,6
146,1,1,3,0.907,scene,131,6
146,2,2,3,0.796,scene,76,1
146,2,2,3,0.802,scene,156,1
146,2,2,3,0.969,scene,73,1
146,1,1,3,0.998,scene,234,6
146,1,2,3,0.955,scene,221,1
146,2,2,3,0.795,scene,128,1
146,2,2,3,0.843,scene,239,1
146,2,2,3,0.787,scene,160,1
146,2,2,3,1.264,scene,99,1
146,2,2,3,1.38,scene,115,1
146,2,2,3,0.624,scene,102,1
146,1,1,3,0.9,scene,200,6
146,1,1,2,3.78,scene,65,5
146,1,2,3,1.345,scene,20,1
147,1,1,3,5.897,scene,102,6
147,1,1,1,4.075,scene,236,4
147,2,2,1,3.799,scene,134,3
147,2,1,1,2.053,scene,220,4
147,2,2,2,2.822,scene,122,2
147,2,2,2,2.548,scene,62,2
147,1,1,1,3.765,scene,219,4
147,2,2,1,2.765,scene,135,3
147,2,1,1,2.792,scene,160,4
147,2,2,2,4.962,scene,226,2
147,1,1,2,2.556,scene,15,5
147,2,1,2,4.093,scene,131,5
147,2,1,1,2.143,scene,73,4
147,1,2,2,2.834,scene,56,2
147,2,1,1,5.286,scene,25,4
147,2,2,3,1.902,scene,64,1
147,1,2,3,0.946,scene,180,1
147,2,2,2,2.46,scene,112,2
147,2,2,1,2.617,scene,179,3
147,2,1,2,2.641,scene,49,5
147,2,1,1,4.265,scene,240,4
147,2,2,3,2.764,scene,238,1
147,2,2,2,4.199,scene,191,2
147,1,1,2,2.43,scene,207,5
147,2,2,1,2.303,scene,94,3
147,1,1,1,2.601,scene,4,4
147,2,1,2,4.784,scene,183,5
147,2,1,2,2.629,scene,204,5
147,1,1,3,1.517,scene,8,6
147,1,1,3,0.985,scene,51,6
147,2,1,3,1.088,scene,200,6
147,2,1,3,0.943,scene,189,6
147,2,2,2,2.241,scene,44,2
147,1,1,1,6.791,scene,70,4
147,2,2,3,2.837,scene,37,1
147,2,2,2,1.874,scene,152,2
147,2,2,2,1.013,scene,222,2
147,2,2,2,1.102,scene,127,2
147,2,2,1,2.236,scene,141,3
147,1,1,1,1.396,scene,162,4
147,2,1,2,2.067,scene,3,5
147,1,1,2,1.427,scene,184,5
147,1,1,1,2.562,scene,218,4
147,2,2,3,2.098,scene,29,1
147,2,1,2,4.173,scene,213,5
147,1,2,2,2.948,scene,120,2
147,1,1,3,1.822,scene,140,6
147,1,1,3,1.59,scene,111,6
147,2,2,1,1.592,scene,245,3
147,2,1,3,2.475,scene,20,6
147,1,1,3,0.974,scene,199,6
147,2,1,2,3.366,scene,193,5
147,1,1,3,0.981,scene,194,6
147,2,1,1,1.842,scene,221,4
147,1,1,1,1.058,scene,196,4
147,2,1,1,1.579,scene,26,4
147,2,2,3,1.876,scene,96,1
147,2,2,3,1.21,scene,159,1
147,2,2,2,1.708,scene,161,2
147,2,2,1,2.993,scene,217,3
147,1,2,2,1.162,scene,231,2
147,1,1,2,1.773,scene,190,5
147,2,1,1,2.624,scene,118,4
147,2,2,3,2.079,scene,150,1
147,1,1,2,3.717,scene,142,5
147,2,2,2,1.577,scene,47,2
147,1,2,2,1.149,scene,216,2
147,2,2,2,0.982,scene,67,2
147,1,1,3,1.473,scene,43,6
147,1,1,3,1.177,scene,187,6
147,1,1,1,1.829,scene,123,4
147,2,2,3,2.636,scene,151,1
147,1,1,2,5.54,scene,144,5
147,2,1,2,1.014,scene,105,5
147,1,1,2,0.965,scene,40,5
147,2,1,1,2.146,scene,197,4
147,1,1,1,1.054,scene,202,4
147,1,1,1,1.161,scene,148,4
147,1,1,3,1.434,scene,61,6
147,2,1,1,2.202,scene,143,4
147,2,2,3,1.876,scene,130,1
147,1,1,3,1.33,scene,132,6
147,1,1,3,3.304,scene,228,6
147,1,1,1,1.81,scene,175,4
147,2,2,2,2.475,scene,6,2
147,2,1,2,2.025,scene,108,5
147,2,1,1,1.292,scene,98,4
147,2,1,1,1.818,scene,85,4
147,2,2,2,1.619,scene,149,2
147,1,2,2,1.377,scene,114,2
147,1,2,2,0.99,scene,17,2
147,1,2,3,1.398,scene,233,1
147,1,1,3,1.376,scene,71,6
147,2,1,1,5.052,scene,188,4
147,1,1,3,2.51,scene,125,6
147,2,1,1,1.225,scene,119,4
147,1,1,3,2.819,scene,72,6
147,2,1,1,1.793,scene,139,4
147,2,1,1,1.865,scene,93,4
147,1,1,3,1.558,scene,9,6
147,2,2,1,4.127,scene,136,3
147,2,1,3,1.749,scene,65,6
147,2,1,1,1.496,scene,178,4
147,2,1,1,4.619,scene,101,4
147,2,1,1,9.04,scene,163,4
147,1,2,1,1.872,scene,242,3
147,2,1,1,24.119,scene,124,4
147,2,1,1,1.044,scene,211,4
147,2,2,1,1.186,scene,223,3
147,1,1,3,1.942,scene,7,6
147,1,2,1,0.77,scene,177,3
147,2,2,1,0.951,scene,84,3
147,1,2,2,0.946,scene,209,2
147,2,1,2,4.077,scene,182,5
147,1,2,1,1.281,scene,198,3
147,1,1,3,2.189,scene,87,6
147,1,1,3,1.238,scene,138,6
147,1,2,2,1.394,scene,41,2
147,2,2,1,2.19,scene,100,3
147,2,1,1,2.006,scene,22,4
147,2,1,2,6.016,scene,164,5
147,1,1,2,1.415,scene,27,5
147,1,2,1,1.311,scene,195,3
147,1,1,1,1.069,scene,83,4
147,1,1,2,1.37,scene,32,5
147,1,1,3,2.96,scene,76,6
147,2,2,2,1.551,scene,192,2
147,1,1,3,1.426,scene,170,6
147,2,1,1,2.219,scene,63,4
147,2,2,1,1.9,scene,201,3
147,1,1,3,2.755,scene,12,6
147,1,1,3,1.262,scene,126,6
147,1,1,3,1.258,scene,203,6
147,2,2,1,1.186,scene,224,3
147,2,1,1,2.957,scene,154,4
147,1,1,1,2.833,scene,74,4
147,2,1,1,3.025,scene,99,4
147,1,2,1,1.591,scene,128,3
147,2,2,2,2.088,scene,158,2
147,2,2,3,0.947,scene,181,1
147,2,1,2,1.496,scene,78,5
147,1,1,3,1.332,scene,115,6
147,1,2,3,1.065,scene,106,1
147,2,2,3,0.952,scene,45,1
147,1,2,3,0.931,scene,212,1
147,1,1,2,1.144,scene,109,5
147,1,1,1,0.963,scene,79,4
147,1,1,1,0.99,scene,88,4
147,1,2,1,2.256,scene,232,3
147,2,2,1,1.511,scene,239,3
147,1,2,2,1.909,scene,89,2
147,2,2,3,2.441,scene,16,1
147,2,2,2,0.944,scene,215,2
147,1,2,2,1.545,scene,205,2
147,1,1,3,2.059,scene,113,6
147,1,1,3,0.792,scene,91,6
147,2,2,2,1.262,scene,133,2
147,2,2,3,0.789,scene,168,1
147,2,1,1,1.144,scene,121,4
147,1,1,3,1.011,scene,185,6
147,1,1,3,1.091,scene,237,6
147,2,2,2,1.924,scene,169,2
147,1,2,3,1.223,scene,241,1
147,1,2,3,2.096,scene,14,1
147,1,2,2,0.99,scene,30,2
147,1,1,3,1.477,scene,21,6
147,1,2,2,1.129,scene,244,2
147,1,2,2,1.035,scene,214,2
147,1,2,2,0.851,scene,31,2
147,2,2,2,0.721,scene,153,2
147,1,1,3,1.142,scene,2,6
147,2,1,1,1.783,scene,230,4
147,2,2,1,1.036,scene,82,3
147,2,2,1,1.532,scene,129,3
147,1,2,1,1.773,scene,104,3
147,1,1,1,1.318,scene,36,4
147,2,1,1,0.963,scene,155,4
147,1,2,3,1.63,scene,167,1
147,1,1,3,1.409,scene,147,6
147,2,1,3,3.065,scene,146,6
147,1,1,3,0.905,scene,39,6
147,1,2,2,1.848,scene,46,2
147,1,2,1,2.806,scene,54,3
147,1,2,1,2.493,scene,50,3
147,1,2,1,3.412,scene,24,3
147,1,1,2,1.131,scene,42,5
147,2,1,2,0.753,scene,210,5
147,1,1,3,1.012,scene,246,6
147,1,1,3,1.069,scene,234,6
147,1,1,1,0.835,scene,172,4
147,1,2,1,0.817,scene,110,3
147,2,1,3,1.778,scene,225,6
148,1,1,3,4.62,scene,24,6
148,2,2,3,4.786,scene,122,1
148,2,2,1,4.692,scene,32,3
148,1,1,3,2.207,scene,185,6
148,2,2,1,2.654,scene,160,3
148,1,1,3,1.283,scene,245,6
148,2,2,1,5.058,scene,216,3
148,1,1,3,1.409,scene,93,6
148,1,2,2,5.409,scene,152,2
148,2,2,3,1.822,scene,195,1
148,2,2,3,1.402,scene,54,1
148,2,2,2,2.667,scene,202,2
148,1,2,1,4.162,scene,123,3
148,1,2,2,4.681,scene,119,2
148,1,2,2,3.758,scene,70,2
148,2,2,3,1.749,scene,9,1
148,2,2,3,1.097,scene,44,1
148,2,1,1,2.969,scene,131,4
148,1,1,3,1.93,scene,115,6
148,2,2,1,5.535,scene,196,3
148,1,1,3,1.352,scene,146,6
148,1,1,3,1.525,scene,179,6
148,1,1,3,0.888,scene,26,6
148,2,1,3,1.456,scene,51,6
148,1,2,2,3.316,scene,163,2
148,1,1,2,2.785,scene,7,5
148,1,2,3,2.969,scene,110,1
148,1,1,3,1.778,scene,209,6
148,1,1,3,1.629,scene,239,6
148,2,2,3,1.722,scene,233,1
148,1,1,3,2.914,scene,172,6
148,2,1,1,1.99,scene,34,4
148,2,2,1,1.846,scene,210,3
148,1,2,2,3.054,scene,144,2
148,1,1,2,2.029,scene,161,5
148,1,1,2,1.999,scene,246,5
148,1,1,2,4.079,scene,143,5
148,1,1,3,1.283,scene,241,6
148,2,2,3,2.416,scene,142,1
148,1,1,3,1.73,scene,180,6
148,1,1,3,1.312,scene,61,6
148,2,2,3,3.551,scene,3,1
148,1,2,3,2.362,scene,203,1
148,2,2,3,0.95,scene,128,1
148,2,2,3,3.54,scene,222,1
148,1,1,3,1.47,scene,214,6
148,1,2,1,8.495,scene,218,3
148,1,2,3,3.48,scene,36,1
148,2,2,3,1.796,scene,168,1
148,1,2,1,2.187,scene,17,3
148,2,1,1,2.962,scene,74,4
148,1,1,3,1.884,scene,49,6
148,1,1,3,1.116,scene,170,6
148,2,2,2,2.898,scene,124,2
148,2,2,1,3.31,scene,171,3
148,2,2,3,1.459,scene,47,1
148,2,2,3,1.268,scene,155,1
148,1,1,2,3.177,scene,242,5
148,1,1,3,1.291,scene,76,6
148,2,2,2,1.903,scene,181,2
148,2,2,3,1.339,scene,139,1
148,2,2,3,2.884,scene,30,1
148,1,1,2,2.37,scene,45,5
148,2,2,3,1.237,scene,217,1
148,1,2,3,1.396,scene,215,1
148,2,2,2,2.199,scene,231,2
148,2,1,2,1.609,scene,193,5
148,1,2,1,3.579,scene,94,3
148,2,1,1,2.493,scene,188,4
148,2,2,1,1.969,scene,136,3
148,1,1,2,3.061,scene,27,5
148,2,2,3,1.412,scene,62,1
148,2,2,3,1.023,scene,192,1
148,2,2,3,1.047,scene,153,1
148,2,2,2,1.805,scene,20,2
148,2,1,3,1.671,scene,145,6
148,1,2,1,3.35,scene,89,3
148,1,2,1,2.144,scene,111,3
148,1,1,1,2.13,scene,189,4
148,1,1,3,1.319,scene,91,6
148,1,1,3,1.172,scene,149,6
148,2,1,2,1.863,scene,125,5
148,1,2,3,1.278,scene,184,1
148,2,1,1,3.285,scene,199,4
148,2,2,2,1.825,scene,190,2
148,1,1,3,1.234,scene,29,6
148,1,1,3,1.259,scene,213,6
148,2,2,3,4.105,scene,148,1
148,2,2,2,4.941,scene,137,2
148,2,2,3,1.264,scene,230,1
148,1,1,3,1.536,scene,72,6
148,1,2,1,5.163,scene,67,3
148,2,2,2,1.706,scene,204,2
148,1,1,2,2.344,scene,97,5
148,1,1,3,1.341,scene,79,6
148,2,2,3,1.354,scene,71,1
148,1,1,3,1.834,scene,98,6
148,2,2,3,1.739,scene,84,1
148,1,1,3,1.476,scene,201,6
148,2,2,3,5.479,scene,154,1
148,2,1,3,1.729,scene,116,6
148,1,2,3,1.198,scene,167,1
148,1,2,3,1.689,scene,37,1
148,1,1,3,1.255,scene,105,6
148,2,1,1,2.149,scene,147,4
148,2,1,2,2.288,scene,135,5
148,2,2,3,1.753,scene,238,1
148,2,2,1,2.917,scene,83,3
148,1,1,3,1.914,scene,183,6
148,1,1,2,2.477,scene,227,5
148,2,2,3,1.657,scene,156,1
148,1,1,3,1.243,scene,31,6
148,2,2,3,2.612,scene,200,1
148,1,1,3,2.614,scene,114,6
148,1,1,3,1.111,scene,182,6
148,1,1,3,1.485,scene,226,6
148,2,2,3,2.46,scene,191,1
148,1,1,3,1.539,scene,158,6
148,1,1,3,1.296,scene,162,6
148,1,1,2,4.709,scene,63,5
148,2,2,3,1.312,scene,46,1
148,2,2,3,1.205,scene,244,1
148,1,1,3,1.718,scene,133,6
148,1,1,1,2.465,scene,65,4
148,2,2,3,1.558,scene,130,1
148,1,1,3,1.593,scene,151,6
148,2,2,1,5.316,scene,236,3
148,2,2,2,1.979,scene,104,2
148,2,2,2,2.235,scene,118,2
148,1,2,2,2.804,scene,109,2
148,2,2,3,1.058,scene,42,1
148,1,2,2,1.909,scene,212,2
148,2,2,2,2.894,scene,21,2
148,1,1,1,1.899,scene,219,4
148,1,1,2,2.632,scene,165,5
148,2,2,1,3.006,scene,225,3
148,2,2,3,2.161,scene,16,1
148,1,1,3,1.29,scene,64,6
148,2,2,1,1.847,scene,50,3
148,1,1,3,1.661,scene,134,6
148,2,1,2,3.004,scene,88,5
148,1,1,3,1.243,scene,82,6
148,2,2,1,3.089,scene,73,3
148,1,2,1,2.342,scene,208,3
148,2,2,1,3.753,scene,207,3
148,1,1,1,2.665,scene,120,4
148,2,2,1,3.32,scene,106,3
148,1,1,3,2.02,scene,169,6
148,1,1,3,1.283,scene,237,6
148,2,1,2,2.008,scene,129,5
148,2,2,2,1.994,scene,141,2
148,2,2,2,6.116,scene,175,2
148,2,2,2,1.884,scene,41,2
148,1,1,2,2.271,scene,25,5
148,1,1,2,7.458,scene,101,5
148,1,2,2,3.873,scene,177,2
148,1,1,2,2.415,scene,113,5
148,2,2,1,3.104,scene,35,3
148,2,2,3,3.53,scene,56,1
148,2,2,1,2.355,scene,102,3
148,2,2,2,2.093,scene,159,2
148,2,2,3,2.323,scene,100,1
148,2,1,2,1.776,scene,108,5
148,2,2,3,1.442,scene,224,1
148,2,1,1,1.522,scene,174,4
148,2,2,3,1.372,scene,187,1
148,2,2,3,0.926,scene,228,1
148,1,1,2,6.107,scene,39,5
148,2,2,3,2.259,scene,150,1
148,2,2,2,3.668,scene,221,2
148,1,2,2,4.397,scene,220,2
148,1,1,3,1.625,scene,140,6
148,2,2,1,6.992,scene,205,3
148,1,1,3,3.66,scene,138,6
148,1,1,3,0.913,scene,12,6
148,1,2,2,2.997,scene,87,2
148,1,2,1,5.438,scene,178,3
148,1,1,3,2.977,scene,164,6
148,1,1,2,1.601,scene,127,5
148,2,2,3,1.515,scene,2,1
148,2,1,2,3.455,scene,126,5
148,2,2,2,2.073,scene,14,2
148,2,2,2,3.878,scene,22,2
148,1,2,3,2.312,scene,99,1
148,2,2,3,3.899,scene,166,1
148,2,2,1,1.885,scene,121,3
148,2,2,3,1.872,scene,132,1
148,1,1,3,4.301,scene,8,6
148,1,1,1,1.593,scene,234,4
148,2,1,1,2.109,scene,40,4
148,1,1,1,2.298,scene,1,4
148,1,1,2,3.075,scene,15,5
149,1,2,3,3.137,scene,150,1
149,2,2,3,1.512,scene,125,1
149,1,1,3,5.09,scene,226,6
149,2,1,1,3.62,scene,137,4
149,1,1,3,1.737,scene,71,6
149,1,1,3,0.981,scene,37,6
149,2,2,2,3.433,scene,236,2
149,2,2,2,2.602,scene,210,2
149,1,2,3,3.259,scene,215,1
149,2,2,3,3.719,scene,111,1
149,1,2,1,2.504,scene,70,3
149,2,2,1,2.788,scene,110,3
149,1,2,1,2.314,scene,14,3
149,2,2,1,3.871,scene,168,3
149,1,2,1,3.173,scene,87,3
149,1,1,3,1.751,scene,40,6
149,1,1,3,0.794,scene,76,6
149,2,2,3,2.605,scene,158,1
149,1,2,1,4.187,scene,98,3
149,1,1,3,1.138,scene,29,6
149,2,2,1,4.032,scene,232,3
149,2,2,3,3.534,scene,17,1
149,2,2,3,1.138,scene,89,1
149,1,2,3,1.582,scene,104,1
149,2,1,1,2.581,scene,106,4
149,1,1,3,1.028,scene,9,6
149,1,2,3,3.066,scene,21,1
149,2,1,1,2.375,scene,174,4
149,1,2,1,1.718,scene,216,3
149,2,2,3,1.696,scene,147,1
149,1,1,3,0.82,scene,73,6
149,1,1,3,1.348,scene,124,6
149,1,1,3,1.95,scene,49,6
149,2,1,3,1.049,scene,121,6
149,2,2,3,2.447,scene,135,1
149,1,1,3,1.187,scene,36,6
149,2,2,3,1.78,scene,245,1
149,1,1,3,1.541,scene,238,6
149,1,2,1,4.231,scene,45,3
149,1,1,3,0.869,scene,214,6
149,2,1,1,2.219,scene,116,4
149,2,2,3,4.666,scene,118,1
149,2,2,2,4.384,scene,47,2
149,2,1,2,2.146,scene,51,5
149,2,2,3,2.174,scene,83,1
149,2,2,1,5.479,scene,239,3
149,1,1,3,1.307,scene,152,6
149,2,2,3,4.88,scene,67,1
149,2,2,3,1.653,scene,96,1
149,1,1,1,5.639,scene,32,4
149,2,2,2,1.804,scene,241,2
149,1,1,2,1.757,scene,183,5
149,2,2,3,3.186,scene,151,1
149,2,2,3,1.301,scene,164,1
149,1,1,3,1.043,scene,85,6
149,1,1,3,0.762,scene,1,6
149,2,2,2,2.053,scene,233,2
149,2,2,2,1.621,scene,180,2
149,1,2,2,1.455,scene,162,2
149,1,2,3,5.204,scene,108,1
149,1,1,2,3.194,scene,223,5
149,2,1,2,2.77,scene,194,5
149,1,2,2,2.837,scene,115,2
149,1,1,3,1.099,scene,182,6
149,2,2,2,2.344,scene,97,2
149,1,1,3,0.943,scene,109,6
149,2,1,3,1.386,scene,123,6
149,2,2,2,3.573,scene,138,2
149,1,1,3,0.933,scene,191,6
149,2,1,2,1.625,scene,202,5
149,2,2,3,1.547,scene,126,1
149,2,2,3,2.4,scene,12,1
149,1,1,2,3.544,scene,133,5
149,2,2,2,5.924,scene,213,2
149,2,2,2,0.991,scene,153,2
149,1,2,3,1.274,scene,102,1
149,2,2,2,1.49,scene,100,2
149,2,2,1,1.985,scene,34,3
149,2,2,3,1.244,scene,61,1
149,2,2,3,1.558,scene,160,1
149,2,2,3,1.21,scene,166,1
149,2,2,2,1.733,scene,94,2
149,1,1,1,3.512,scene,41,4
149,1,1,1,5.45,scene,196,4
149,2,2,2,4.628,scene,234,2
149,2,2,1,2.147,scene,144,3
149,2,2,2,1.52,scene,31,2
149,2,1,1,2.682,scene,22,4
149,2,2,3,1.136,scene,178,1
149,1,1,3,0.907,scene,175,6
149,1,1,3,0.602,scene,62,6
149,1,2,3,2.524,scene,141,1
149,2,2,3,1.127,scene,181,1
149,2,1,1,1.307,scene,26,4
149,1,1,3,1.103,scene,227,6
149,1,1,3,0.862,scene,143,6
149,2,2,3,2.637,scene,56,1
149,1,2,1,1.604,scene,119,3
149,2,2,1,3.068,scene,3,3
149,2,2,3,1.917,scene,230,1
149,2,2,3,1.041,scene,244,1
149,2,1,1,1.715,scene,199,4
149,2,2,1,1.231,scene,212,3
149,1,2,2,2.423,scene,185,2
149,2,1,2,1.429,scene,27,5
149,1,1,3,1.119,scene,161,6
149,2,1,1,3.122,scene,204,4
149,2,2,1,2.869,scene,193,3
149,2,2,3,1.339,scene,44,1
149,2,1,2,3.352,scene,65,5
149,2,2,2,3.985,scene,113,2
149,1,1,3,1.592,scene,145,6
149,1,1,1,2.039,scene,7,4
149,1,1,2,3.66,scene,231,5
149,1,1,3,1.386,scene,224,6
149,2,2,2,5.187,scene,201,2
149,2,2,3,1.092,scene,114,1
149,1,1,1,2.128,scene,25,4
149,1,2,2,2.581,scene,134,2
149,2,2,2,1.382,scene,99,2
149,1,1,2,3.126,scene,211,5
149,1,1,3,0.802,scene,91,6
149,1,2,3,1.436,scene,54,1
149,1,2,3,1.308,scene,217,1
149,1,1,3,1.84,scene,72,6
149,2,2,1,2.448,scene,128,3
149,1,1,2,1.472,scene,30,5
149,2,2,3,3.02,scene,167,1
149,1,2,3,1.419,scene,129,1
149,1,2,2,1.916,scene,163,2
149,1,1,2,1.522,scene,235,5
149,2,2,2,1.536,scene,6,2
149,2,2,1,1.863,scene,136,3
149,1,1,1,1.645,scene,221,4
149,1,2,1,1.99,scene,195,3
149,1,2,1,1.607,scene,93,3
149,1,2,1,1.473,scene,112,3
149,1,2,1,3.616,scene,188,3
149,2,2,3,1.666,scene,209,1
149,1,2,3,1.456,scene,246,1
149,2,2,3,1.223,scene,139,1
149,1,1,2,2,scene,156,5
