Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Task,Catch_trial,ContrastOrTilt
3,1,1,1,1.737,0.267,2,0,0.62
3,1,1,1,0.8,0.792,2,0,0.62
3,1,1,1,0.458,0.324,2,0,0.62
3,1,1,1,0.357,0.327,2,0,0.62
3,1,1,4,0.506,0.877,2,1,5
3,0,1,2,0.795,0.84,2,0,0.62
3,1,1,3,0.626,0.323,2,0,0.62
3,1,1,4,0.338,0.446,2,0,0.62
3,0,1,2,0.566,0.37,2,0,0.62
3,1,1,3,0.26,0.21,2,0,0.62
3,1,1,3,0.311,0.228,2,0,0.62
3,0,1,1,1.582,0.377,2,0,0.62
3,0,0,1,0.598,1.451,2,0,0.62
3,1,1,3,0.342,0.764,2,0,0.62
3,1,1,3,0.496,0.496,2,0,0.62
3,1,1,1,0.543,0.438,2,0,0.62
3,1,1,2,0.233,0.26,2,0,0.62
3,1,1,2,0.312,0.283,2,0,0.62
3,0,0,3,0.485,0.871,2,0,0.62
3,1,1,1,0.361,0.463,2,0,0.62
3,0,1,1,0.275,0.692,2,0,0.62
3,1,1,1,0.274,0.402,2,0,0.62
3,1,1,2,0.301,0.365,2,0,0.62
3,1,1,2,0.273,0.298,2,0,0.62
3,0,0,4,0.258,0.319,2,1,5
4,1,1,2,6.693,1.408,2,0,0.62
4,0,1,1,1.737,1.423,2,0,0.62
4,0,0,2,0.926,1.287,2,0,0.62
4,0,1,1,0.944,0.776,2,0,0.62
4,0,1,1,1.226,0.767,2,0,0.62
4,0,0,1,1.508,0.68,2,0,0.62
4,0,1,1,0.804,0.639,2,0,0.62
4,1,1,1,1.269,1.151,2,0,0.62
4,1,0,1,1.62,0.648,2,0,0.62
4,1,1,3,0.828,0.928,2,0,0.62
4,0,0,1,1.749,1.001,2,0,0.62
4,1,0,1,1.013,0.76,2,0,0.62
4,0,0,2,1.503,0.864,2,0,0.62
4,1,1,1,1.606,0.712,2,0,0.62
4,0,1,3,0.888,0.839,2,0,0.62
4,0,0,3,0.886,1.527,2,0,0.62
4,0,1,1,1.381,0.991,2,0,0.62
4,1,0,1,1.195,1.248,2,0,0.62
4,0,0,4,0.767,1.295,2,0,0.62
4,1,0,1,0.799,0.919,2,0,0.62
4,0,0,4,0.653,0.951,2,0,0.62
4,0,1,1,1.705,0.496,2,0,0.62
4,0,0,1,1.132,0.448,2,0,0.62
4,1,0,1,1.869,0.544,2,0,0.62
4,1,1,2,0.527,0.688,2,0,0.62
4,0,1,1,0.667,0.8,2,0,0.62
4,1,1,1,0.929,0.52,2,0,0.62
4,1,0,1,0.636,0.512,2,0,0.62
4,0,0,1,1.243,0.415,2,0,0.62
4,0,0,1,0.824,0.408,2,0,0.62
4,1,1,1,0.552,0.928,2,0,0.62
4,1,1,1,0.834,0.391,2,0,0.62
4,1,1,1,0.859,1.232,2,0,0.62
4,1,0,1,0.621,0.608,2,0,0.62
4,0,1,3,0.741,1.296,2,0,0.62
4,1,1,4,1.745,1.28,2,0,0.62
4,1,0,1,0.892,0.407,2,0,0.62
4,0,1,3,0.704,1.055,2,0,0.62
4,0,0,1,1.47,0.407,2,0,0.62
4,0,1,1,0.744,0.464,2,1,5
4,0,1,2,1.008,0.671,2,0,0.62
4,1,0,1,0.748,0.44,2,0,0.62
4,0,0,3,0.63,0.792,2,0,0.62
4,1,0,2,0.553,0.864,2,0,0.62
4,1,1,4,0.8,1.416,2,0,0.62
4,0,1,1,1.206,0.384,2,0,0.62
4,0,0,1,0.932,0.88,2,0,0.62
4,1,0,1,0.532,0.319,2,0,0.62
4,1,0,1,0.842,0.44,2,0,0.62
4,1,1,2,0.648,0.767,2,0,0.62
4,1,1,3,0.645,1.024,2,0,0.62
4,0,1,1,0.755,1.192,2,0,0.62
4,1,0,1,0.58,0.432,2,0,0.62
4,1,1,1,1.165,0.463,2,0,0.62
4,1,1,2,0.689,0.872,2,0,0.62
4,1,1,1,0.474,0.584,2,0,0.62
4,1,1,1,0.605,1.064,2,0,0.62
4,0,1,1,0.543,0.471,2,0,0.62
4,0,1,1,1.046,0.783,2,0,0.62
4,1,0,1,0.822,0.744,2,0,0.62
4,0,0,3,0.754,0.808,2,0,0.62
4,1,1,1,1.098,0.799,2,0,0.62
4,0,1,1,0.662,0.368,2,0,0.62
4,1,0,1,0.883,0.583,2,0,0.62
4,0,0,3,0.532,0.647,2,0,0.62
4,0,1,2,0.585,1.135,2,0,0.62
4,1,1,1,0.685,0.456,2,0,0.62
4,1,1,3,0.785,0.631,2,0,0.62
4,1,0,1,0.967,0.759,2,0,0.62
4,0,1,3,0.708,0.72,2,0,0.62
4,1,0,2,0.446,1.031,2,0,0.62
4,0,1,3,0.492,0.815,2,0,0.62
4,1,1,1,0.798,0.328,2,0,0.62
4,0,1,1,0.578,0.296,2,0,0.62
4,0,1,1,0.539,0.591,2,0,0.62
4,0,1,1,0.596,0.527,2,0,0.62
4,1,1,3,0.532,0.648,2,0,0.62
4,0,0,1,0.625,0.448,2,0,0.62
4,0,1,1,0.743,0.424,2,0,0.62
4,1,1,1,1.793,0.537,2,1,5
4,0,1,1,0.653,0.472,2,0,0.62
4,0,0,1,0.66,0.376,2,0,0.62
4,1,0,1,0.943,0.528,2,0,0.62
4,1,1,1,0.382,0.264,2,0,0.62
4,1,1,1,0.901,0.328,2,0,0.62
4,1,1,1,0.869,0.191,2,0,0.62
4,1,0,1,0.546,0.368,2,0,0.62
4,0,1,1,0.609,0.649,2,0,0.62
4,1,1,1,0.782,0.264,2,0,0.62
4,1,0,1,0.807,0.287,2,0,0.62
4,1,0,3,0.72,0.688,2,0,0.62
4,1,1,1,1.501,0.368,2,0,0.62
4,0,0,1,0.967,0.375,2,0,0.62
4,0,1,1,0.916,0.208,2,0,0.62
4,1,1,1,0.963,0.272,2,0,0.62
4,1,1,1,0.743,0.112,2,0,0.62
4,1,1,1,1.191,0.175,2,0,0.62
4,0,1,1,0.798,0.183,2,0,0.62
4,0,0,3,0.538,0.872,2,0,0.62
4,0,1,1,1.013,0.304,2,1,5
4,0,0,2,0.79,0.944,1,0,5.5
4,1,1,3,0.945,0.616,1,0,5.5
4,0,0,4,0.482,0.567,1,0,5.5
4,1,1,3,0.765,0.671,1,0,5.5
4,1,1,3,0.696,0.623,1,0,5.5
4,1,1,4,0.676,1.056,1,0,5.5
4,0,0,3,0.411,1.312,1,0,5.5
4,1,1,4,0.798,1.806,1,0,5.5
4,0,0,4,0.449,1.128,1,0,5.5
4,1,1,4,0.579,1.184,1,0,5.5
4,1,1,4,0.651,1.048,1,0,5.5
4,0,0,1,1.558,1.055,1,0,5.5
4,1,1,4,0.617,1.112,1,0,5.5
4,1,1,1,0.713,0.375,1,0,5.5
4,0,0,2,0.633,0.696,1,0,5.5
4,1,1,3,0.608,1.328,1,0,5.5
4,0,0,2,0.522,0.696,1,0,5.5
4,1,1,1,0.596,0.632,1,0,5.5
4,0,0,1,0.489,0.784,1,0,5.5
4,1,1,1,0.77,0.944,1,0,5.5
4,1,1,1,0.498,0.568,1,0,5.5
4,0,0,1,0.444,0.263,1,0,5.5
4,0,1,1,1.1,0.552,1,0,5.5
4,0,0,3,0.512,0.655,1,0,5.5
4,1,1,3,0.507,0.487,1,0,5.5
4,1,1,3,0.551,0.352,1,0,5.5
4,0,0,4,0.457,0.831,1,0,5.5
4,0,0,1,0.537,0.776,1,0,5.5
4,0,0,1,0.568,0.263,1,0,5.5
4,0,0,1,0.506,0.272,1,0,5.5
4,0,1,1,1.504,0.624,1,0,5.5
4,0,1,1,0.991,0.303,1,0,5.5
4,0,0,1,0.395,0.304,1,0,5.5
4,1,1,1,0.454,0.479,1,0,5.5
4,0,0,3,0.455,0.592,1,0,5.5
4,1,1,1,0.785,0.279,1,0,5.5
4,1,1,3,0.505,0.36,1,0,5.5
4,0,0,3,0.374,0.911,1,0,5.5
4,0,0,1,0.681,0.287,1,0,5.5
4,1,1,4,0.797,1.792,1,1,15
4,1,1,3,0.375,0.912,1,0,5.5
4,1,1,2,0.713,0.791,1,0,5.5
4,1,1,1,0.643,0.224,1,0,5.5
4,1,1,1,0.579,0.304,1,0,5.5
4,1,1,1,1.059,0.295,1,0,5.5
4,0,0,3,0.803,0.832,1,0,5.5
4,0,0,1,1.384,0.415,1,0,5.5
4,0,0,1,0.446,0.199,1,0,5.5
4,0,0,2,0.407,0.456,1,0,5.5
4,0,0,1,0.676,0.168,1,0,5.5
4,1,1,3,0.454,0.64,1,0,5.5
4,1,1,3,0.481,0.408,1,0,5.5
4,1,0,1,0.998,0.23,1,0,5.5
4,0,0,1,0.365,0.191,1,0,5.5
4,1,1,1,0.386,0.592,1,0,5.5
4,1,1,3,0.866,0.704,1,0,5.5
4,1,1,3,0.354,0.607,1,0,5.5
4,1,0,1,1.177,0.207,1,0,5.5
4,0,0,1,0.469,0.2,1,0,5.5
4,0,0,2,0.464,0.256,1,0,5.5
4,1,1,1,0.784,0.352,1,0,5.5
4,1,1,3,0.345,0.735,1,0,5.5
4,1,1,1,0.776,0.224,1,0,5.5
4,1,1,1,0.648,0.183,1,0,5.5
4,0,0,3,0.438,0.44,1,0,5.5
4,1,1,3,0.521,1.144,1,0,5.5
4,1,0,1,0.647,0.183,1,0,5.5
4,0,0,1,0.412,0.183,1,0,5.5
4,1,1,1,0.762,0.736,1,0,5.5
4,0,1,1,1.532,0.288,1,0,5.5
4,0,0,3,0.452,0.416,1,0,5.5
4,0,1,1,0.623,0.183,1,0,5.5
4,0,1,1,0.696,0.176,1,0,5.5
4,1,1,3,0.54,0.28,1,0,5.5
4,0,1,1,1.092,1.064,1,0,5.5
4,1,1,4,0.521,0.744,1,0,5.5
4,1,1,4,0.435,0.487,1,0,5.5
4,0,0,1,0.577,0.208,1,0,5.5
4,0,0,1,0.385,0.152,1,0,5.5
4,1,1,4,0.421,0.477,1,1,15
4,1,1,3,1.183,0.623,1,0,5.5
4,1,1,1,0.8,0.192,1,0,5.5
4,0,0,2,0.547,0.559,1,0,5.5
4,1,1,3,0.463,0.416,1,0,5.5
4,1,1,3,0.381,0.183,1,0,5.5
4,1,1,2,0.439,0.296,1,0,5.5
4,1,1,2,0.497,0.223,1,0,5.5
4,0,0,3,0.616,0.744,1,0,5.5
4,1,1,2,0.473,0.607,1,0,5.5
4,1,1,1,0.456,0.216,1,0,5.5
4,0,0,3,0.577,0.367,1,0,5.5
4,0,0,4,0.475,1.185,1,0,5.5
4,1,1,1,0.628,0.368,1,0,5.5
4,1,0,1,0.764,0.16,1,0,5.5
4,1,1,1,0.421,0.696,1,0,5.5
4,1,1,1,0.946,0.464,1,0,5.5
4,1,1,1,0.686,0.135,1,0,5.5
4,0,0,3,0.829,0.808,1,0,5.5
4,1,1,3,0.544,0.336,1,0,5.5
4,1,1,4,0.319,1.928,1,1,15
5,1,0,3,4.681,5.094,2,0,0.62
5,1,1,3,0.973,0.777,2,0,0.62
5,1,0,2,0.498,0.395,2,0,0.62
5,1,1,2,0.576,0.749,2,0,0.62
5,0,1,3,0.537,0.303,2,0,0.62
5,0,1,3,0.68,0.266,2,0,0.62
5,1,1,1,0.644,0.305,2,0,0.62
5,1,0,2,0.807,0.35,2,0,0.62
5,0,1,3,0.501,0.323,2,0,0.62
5,0,1,2,0.494,0.505,2,0,0.62
5,1,0,1,2.622,0.723,2,0,0.62
5,1,0,2,0.719,0.31,2,0,0.62
5,1,0,3,0.761,0.301,2,0,0.62
5,1,1,3,0.491,0.314,2,0,0.62
5,1,1,3,0.441,0.447,2,0,0.62
5,1,1,2,0.343,0.355,2,0,0.62
5,0,0,2,0.377,0.311,2,0,0.62
5,1,0,2,0.475,0.291,2,0,0.62
5,0,1,2,0.568,0.383,2,0,0.62
5,0,1,1,0.511,0.39,2,0,0.62
5,0,0,1,0.691,0.395,2,0,0.62
5,1,1,1,0.487,0.328,2,0,0.62
5,1,1,2,0.416,1.02,2,0,0.62
5,1,0,2,0.696,0.519,2,0,0.62
5,0,1,2,0.624,0.434,2,0,0.62
5,1,0,1,0.406,0.456,2,0,0.62
5,1,1,2,0.605,0.344,2,0,0.62
5,1,0,1,0.62,0.363,2,0,0.62
5,1,1,2,0.427,0.382,2,0,0.62
5,1,1,3,0.411,0.322,2,0,0.62
5,1,1,3,0.712,0.457,2,0,0.62
5,0,0,1,1.028,0.435,2,0,0.62
5,1,1,2,0.553,0.338,2,0,0.62
5,1,1,3,0.654,0.301,2,0,0.62
5,1,1,1,0.596,0.343,2,0,0.62
5,0,1,3,0.65,0.282,2,0,0.62
5,0,1,3,0.419,0.277,2,0,0.62
5,1,1,1,0.325,0.338,2,0,0.62
5,0,1,3,0.151,0.429,2,0,0.62
5,0,1,1,0.351,0.32,2,1,5
5,0,0,2,0.389,0.349,2,0,0.62
5,0,1,3,0.339,0.318,2,0,0.62
5,0,0,3,0.392,0.278,2,0,0.62
5,0,0,2,0.284,0.484,2,0,0.62
5,1,1,3,1.071,0.277,2,0,0.62
5,0,1,3,0.437,0.287,2,0,0.62
5,1,1,3,0.351,0.32,2,0,0.62
5,0,1,2,0.312,0.306,2,0,0.62
5,0,0,2,0.428,0.536,2,0,0.62
5,0,0,2,0.446,0.332,2,0,0.62
5,1,0,1,0.682,0.281,2,0,0.62
5,1,1,1,0.307,0.301,2,0,0.62
5,1,0,1,0.372,0.34,2,0,0.62
5,0,1,1,0.355,0.28,2,0,0.62
5,1,0,2,0.434,0.31,2,0,0.62
5,0,1,2,0.593,0.289,2,0,0.62
5,1,0,1,0.339,0.335,2,0,0.62
5,1,1,1,0.42,0.277,2,0,0.62
5,0,0,2,0.057,0.483,2,0,0.62
5,1,1,1,0.151,0.42,2,0,0.62
5,0,0,1,0.344,1.116,2,0,0.62
5,0,0,2,0.093,0.482,2,0,0.62
5,0,1,1,0.366,0.344,2,0,0.62
5,1,0,2,0.352,0.281,2,0,0.62
5,1,1,2,0.375,0.352,2,0,0.62
5,0,0,2,0.555,0.568,2,0,0.62
5,1,1,2,0.576,0.286,2,0,0.62
5,0,0,1,0.376,0.3,2,0,0.62
5,1,1,1,0.319,0.295,2,0,0.62
5,0,0,2,1.139,0.311,2,0,0.62
5,0,1,2,0.423,0.333,2,0,0.62
5,0,1,2,0.465,0.289,2,0,0.62
5,1,1,3,0.368,0.231,2,0,0.62
5,0,1,1,0.264,0.32,2,0,0.62
5,1,0,1,0.471,0.321,2,0,0.62
5,1,1,3,0.469,0.367,2,0,0.62
5,1,1,2,0.425,0.34,2,0,0.62
5,1,0,1,0.387,0.304,2,0,0.62
5,1,1,1,0.426,0.279,2,0,0.62
5,0,1,3,0.265,0.278,2,1,5
5,0,1,3,1.09,0.48,2,0,0.62
5,0,1,1,0.718,0.461,2,0,0.62
5,0,0,1,0.614,0.319,2,0,0.62
5,1,1,3,0.379,0.272,2,0,0.62
5,0,1,1,0.561,0.323,2,0,0.62
5,0,1,3,0.517,0.336,2,0,0.62
5,0,1,1,0.431,0.296,2,0,0.62
5,0,0,2,0.436,0.326,2,0,0.62
5,0,1,3,0.532,0.316,2,0,0.62
5,1,1,2,0.575,0.32,2,0,0.62
5,0,1,1,0.428,0.357,2,0,0.62
5,1,1,3,0.417,0.425,2,0,0.62
5,1,1,1,0.373,0.289,2,0,0.62
5,0,1,2,0.309,0.483,2,0,0.62
5,0,1,3,0.662,0.403,2,0,0.62
5,1,0,2,0.51,0.413,2,0,0.62
5,0,1,2,0.877,0.329,2,0,0.62
5,1,0,2,0.487,0.299,2,0,0.62
5,0,1,2,0.404,0.313,2,0,0.62
5,0,1,1,0.284,0.301,2,1,5
5,0,1,1,3.319,0.8,1,0,5.5
5,1,1,2,2.048,0.404,1,0,5.5
5,1,0,1,0.962,0.304,1,0,5.5
5,1,0,1,0.649,0.435,1,0,5.5
5,1,0,1,0.456,0.341,1,0,5.5
5,1,1,1,0.999,0.351,1,0,5.5
5,1,0,2,0.431,0.318,1,0,5.5
5,1,1,1,0.414,0.312,1,0,5.5
5,1,0,2,0.399,0.29,1,0,5.5
5,0,1,1,0.418,0.384,1,0,5.5
5,0,1,3,0.652,0.291,1,0,5.5
5,0,1,1,0.478,0.318,1,0,5.5
5,0,0,2,0.62,0.412,1,0,5.5
5,1,1,2,0.389,0.307,1,0,5.5
5,0,0,2,0.351,0.297,1,0,5.5
5,0,1,2,0.377,0.342,1,0,5.5
5,1,1,2,0.291,0.362,1,0,5.5
5,1,0,1,0.003,0.596,1,0,5.5
5,1,1,1,0.411,0.271,1,0,5.5
5,0,0,1,0.542,0.341,1,0,5.5
5,1,1,2,0.275,0.374,1,0,5.5
5,0,1,1,0.292,0.388,1,0,5.5
5,0,1,1,0.687,0.443,1,0,5.5
5,1,1,2,1.345,0.282,1,0,5.5
5,1,1,2,0.487,0.386,1,0,5.5
5,1,1,1,0.858,0.211,1,0,5.5
5,0,1,3,0.17,0.396,1,0,5.5
5,0,0,2,1.853,0.34,1,0,5.5
5,0,0,2,0.576,0.312,1,0,5.5
5,0,1,1,0.627,0.263,1,0,5.5
5,1,0,2,1.437,0.528,1,0,5.5
5,0,0,2,0.375,0.308,1,0,5.5
5,1,1,2,0.484,0.876,1,0,5.5
5,1,1,1,0.77,0.322,1,0,5.5
5,0,0,2,0.253,0.304,1,0,5.5
5,0,1,1,0.627,0.317,1,0,5.5
5,0,0,2,0.508,0.259,1,0,5.5
5,1,1,1,0.622,0.333,1,0,5.5
5,0,0,2,0.512,0.372,1,0,5.5
5,0,0,4,1.553,1.264,1,1,15
5,0,1,2,0.676,0.469,1,0,5.5
5,1,0,2,0.936,0.378,1,0,5.5
5,1,1,1,0.367,0.262,1,0,5.5
5,0,0,3,1.127,0.529,1,0,5.5
5,0,0,3,0.519,0.262,1,0,5.5
5,0,0,1,0.602,0.309,1,0,5.5
5,1,0,2,0.364,0.375,1,0,5.5
5,0,0,3,0.756,0.601,1,0,5.5
5,1,0,3,0.542,0.338,1,0,5.5
5,1,0,3,0.913,0.338,1,0,5.5
5,1,0,3,0.423,0.277,1,0,5.5
5,0,0,2,0.504,0.301,1,0,5.5
5,1,1,2,0.372,0.444,1,0,5.5
5,0,0,2,1.04,0.715,1,0,5.5
5,1,0,2,0.472,0.518,1,0,5.5
5,0,0,2,0.458,0.415,1,0,5.5
5,1,0,2,0.373,0.516,1,0,5.5
5,0,0,3,0.482,0.385,1,0,5.5
5,1,0,3,1.552,0.377,1,0,5.5
5,0,0,2,0.531,0.364,1,0,5.5
5,1,0,2,0.26,0.38,1,0,5.5
5,0,0,3,0.515,0.446,1,0,5.5
5,0,0,3,0.496,0.299,1,0,5.5
5,0,0,3,0.482,0.658,1,0,5.5
5,0,0,3,0.702,0.353,1,0,5.5
5,0,0,3,0.4,0.28,1,0,5.5
5,0,0,3,0.485,0.219,1,0,5.5
5,0,0,3,0.492,0.209,1,0,5.5
5,1,0,3,0.4,0.361,1,0,5.5
5,0,0,2,0.588,0.375,1,0,5.5
5,1,0,3,0.476,0.18,1,0,5.5
5,0,0,3,0.48,0.324,1,0,5.5
5,1,0,3,0.58,0.327,1,0,5.5
5,1,0,3,0.38,0.293,1,0,5.5
5,1,0,3,0.388,0.2,1,0,5.5
5,1,0,2,0.371,0.217,1,0,5.5
5,0,0,2,0.31,0.299,1,0,5.5
5,1,0,2,0.286,0.311,1,0,5.5
5,0,0,3,0.551,0.44,1,0,5.5
5,0,0,3,0.949,0.376,1,1,15
5,1,0,3,0.705,0.268,1,0,5.5
5,1,0,3,0.485,0.363,1,0,5.5
5,0,0,3,0.546,0.327,1,0,5.5
5,1,0,3,0.419,0.311,1,0,5.5
5,0,0,3,0.337,0.211,1,0,5.5
5,0,0,3,0.333,0.256,1,0,5.5
5,1,0,3,0.457,0.259,1,0,5.5
5,0,0,4,0.906,0.262,1,0,5.5
5,0,0,3,0.409,0.278,1,0,5.5
5,1,0,3,0.44,0.267,1,0,5.5
5,1,0,3,0.463,0.247,1,0,5.5
5,0,0,3,0.362,0.259,1,0,5.5
5,0,0,4,0.797,0.59,1,0,5.5
5,0,0,4,0.401,0.356,1,0,5.5
5,0,0,3,0.279,0.213,1,0,5.5
5,1,1,3,1.111,0.359,1,0,5.5
5,1,0,3,0.393,0.264,1,0,5.5
5,1,0,3,0.432,0.217,1,0,5.5
5,0,0,2,0.247,0.269,1,0,5.5
5,1,1,4,1.952,0.295,1,1,15
6,1,1,3,5.259,0.799,1,0,5.5
6,0,1,4,2.085,0.288,1,0,5.5
6,0,0,3,1.469,0.246,1,0,5.5
6,1,1,4,1.288,0.526,1,0,5.5
6,1,1,4,0.88,0.205,1,0,5.5
6,1,1,4,0.356,0.178,1,0,5.5
6,0,0,4,0.911,0.287,1,0,5.5
6,0,0,4,0.661,0.269,1,0,5.5
6,0,1,3,1.204,0.252,1,0,5.5
6,0,1,2,0.962,0.182,1,0,5.5
6,0,0,1,0.461,0.174,1,0,5.5
6,1,1,3,0.341,0.254,1,0,5.5
6,1,1,3,0.314,0.218,1,0,5.5
6,1,1,3,0.369,0.181,1,0,5.5
6,0,1,3,0.282,0.163,1,0,5.5
6,0,1,3,0.448,0.153,1,0,5.5
6,0,0,2,0.605,0.312,1,0,5.5
6,0,1,3,0.932,0.453,1,0,5.5
6,1,1,1,0.695,0.245,1,0,5.5
6,0,0,2,0.335,0.266,1,0,5.5
6,0,0,3,2.281,0.189,1,0,5.5
6,0,0,3,0.609,0.244,1,0,5.5
6,0,0,4,0.452,0.155,1,0,5.5
6,0,0,3,0.282,0.218,1,0,5.5
6,1,1,3,0.604,0.27,1,0,5.5
6,0,0,2,0.187,0.246,1,0,5.5
6,1,0,2,0.341,0.195,1,0,5.5
6,0,1,1,0.314,0.638,1,0,5.5
6,1,1,3,0.712,0.25,1,0,5.5
6,1,1,4,0.739,0.238,1,0,5.5
6,0,0,2,0.318,0.193,1,0,5.5
6,0,0,2,0.282,0.205,1,0,5.5
6,1,1,3,0.464,0.182,1,0,5.5
6,1,0,2,0.179,0.208,1,0,5.5
6,0,0,4,0.467,0.306,1,0,5.5
6,0,0,2,0.448,0.206,1,0,5.5
6,0,0,2,0.329,0.22,1,0,5.5
6,1,0,3,0.437,0.665,1,0,5.5
6,1,1,3,0.238,0.247,1,0,5.5
6,0,0,3,0.228,0.238,1,1,15
6,1,1,3,0.273,0.321,1,0,5.5
6,1,1,4,0.517,0.174,1,0,5.5
6,1,1,4,0.403,0.206,1,0,5.5
6,1,0,4,0.348,0.222,1,0,5.5
6,0,0,2,1.195,0.178,1,0,5.5
6,0,0,3,0.58,0.226,1,0,5.5
6,1,1,4,0.353,0.478,1,0,5.5
6,0,0,2,0.666,0.177,1,0,5.5
6,0,0,3,0.23,0.214,1,0,5.5
6,1,1,3,0.386,0.269,1,0,5.5
6,1,1,3,0.714,0.231,1,0,5.5
6,1,1,4,0.323,0.203,1,0,5.5
6,0,0,2,0.505,0.15,1,0,5.5
6,0,1,1,0.89,0.661,1,0,5.5
6,1,0,3,0.582,0.315,1,0,5.5
6,0,0,2,0.48,0.239,1,0,5.5
6,1,1,4,0.468,0.213,1,0,5.5
6,0,1,4,0.82,0.397,1,0,5.5
6,0,0,2,0.41,0.244,1,0,5.5
6,0,0,2,0.631,0.222,1,0,5.5
6,1,1,3,0.246,0.175,1,0,5.5
6,1,1,4,0.354,0.205,1,0,5.5
6,0,0,2,0.311,0.19,1,0,5.5
6,0,0,2,0.761,0.214,1,0,5.5
6,1,0,3,0.786,0.261,1,0,5.5
6,0,1,3,0.807,0.235,1,0,5.5
6,1,1,4,0.316,0.205,1,0,5.5
6,0,0,2,0.197,0.186,1,0,5.5
6,1,0,2,0.281,0.179,1,0,5.5
6,1,0,2,0.343,0.198,1,0,5.5
6,1,1,3,0.165,0.23,1,0,5.5
6,1,1,4,0.396,0.196,1,0,5.5
6,0,0,2,0.198,0.214,1,0,5.5
6,0,0,3,0.27,0.25,1,0,5.5
6,1,0,2,0.396,0.183,1,0,5.5
6,0,0,2,0.249,0.196,1,0,5.5
6,1,1,2,0.711,0.454,1,0,5.5
6,1,0,2,0.565,0.163,1,0,5.5
6,1,1,3,0.693,0.168,1,0,5.5
6,0,0,2,0.397,0.18,1,1,15
6,1,1,3,0.454,0.163,1,0,5.5
6,0,1,4,0.984,0.214,1,0,5.5
6,0,0,2,0.436,0.173,1,0,5.5
6,1,1,3,0.601,0.402,1,0,5.5
6,0,0,2,1.078,0.669,1,0,5.5
6,1,1,3,0.588,0.307,1,0,5.5
6,1,1,4,0.399,0.17,1,0,5.5
6,0,0,2,0.208,0.163,1,0,5.5
6,0,0,3,0.133,0.248,1,0,5.5
6,0,0,2,0.368,0.197,1,0,5.5
6,0,0,2,0.363,0.238,1,0,5.5
6,0,1,3,0.417,0.214,1,0,5.5
6,1,1,3,0.628,0.66,1,0,5.5
6,0,0,2,0.599,0.203,1,0,5.5
6,1,1,4,0.327,0.246,1,0,5.5
6,1,1,4,0.998,0.323,1,0,5.5
6,1,1,4,0.839,0.213,1,0,5.5
6,0,0,2,0.919,0.213,1,0,5.5
6,1,1,4,0.619,0.198,1,0,5.5
6,1,1,3,0.508,0.406,1,1,15
6,1,0,3,1.227,0.249,2,0,0.62
6,1,0,1,1.166,0.224,2,0,0.62
6,1,1,1,0.211,0.191,2,0,0.62
6,1,1,1,0.475,0.234,2,0,0.62
6,0,1,1,0.137,0.195,2,0,0.62
6,1,1,1,0.187,0.166,2,0,0.62
6,0,1,2,0.192,1.283,2,0,0.62
6,1,0,2,0.542,0.184,2,0,0.62
6,1,0,1,0.081,0.187,2,0,0.62
6,1,1,1,0.211,0.19,2,0,0.62
6,0,0,2,0.383,0.19,2,0,0.62
6,0,1,2,0.346,0.18,2,0,0.62
6,1,0,2,0.431,0.179,2,0,0.62
6,1,0,2,0.275,0.192,2,0,0.62
6,1,0,2,0.018,1.705,2,0,0.62
6,0,0,1,0.026,0.181,2,0,0.62
6,1,1,2,0.079,0.19,2,0,0.62
6,0,0,1,0.222,0.911,2,0,0.62
6,0,0,2,0.764,0.19,2,0,0.62
6,0,1,2,0.013,0.246,2,0,0.62
6,1,0,1,0.45,0.47,2,0,0.62
6,0,1,1,0.012,0.149,2,0,0.62
6,1,1,1,0.487,0.166,2,0,0.62
6,1,1,1,0.642,0.152,2,0,0.62
6,1,1,1,0.162,0.166,2,0,0.62
6,1,1,1,0.118,0.154,2,0,0.62
6,0,1,1,0.04,1.274,2,0,0.62
6,1,0,2,0.45,0.182,2,0,0.62
6,0,1,1,0.162,0.164,2,0,0.62
6,0,0,1,0.171,0.754,2,0,0.62
6,1,0,1,0.136,0.222,2,0,0.62
6,1,1,1,0.018,0.156,2,0,0.62
6,1,0,1,0.254,0.534,2,0,0.62
6,0,0,1,0.082,0.594,2,0,0.62
6,1,0,1,0.674,0.648,2,0,0.62
6,0,0,1,0.264,0.245,2,0,0.62
6,1,1,1,0.009,0.142,2,0,0.62
6,0,0,1,0.222,0.173,2,0,0.62
6,1,0,1,0.04,0.198,2,0,0.62
6,0,0,3,1.666,1.418,2,1,5
6,1,1,1,0.685,0.198,2,0,0.62
6,1,1,1,0.401,0.174,2,0,0.62
6,0,1,1,0.129,0.158,2,0,0.62
6,0,0,2,0.013,0.198,2,0,0.62
6,0,0,1,0.107,0.735,2,0,0.62
6,0,0,1,0.099,0.215,2,0,0.62
6,1,1,1,0.482,0.182,2,0,0.62
6,1,0,1,0.115,0.198,2,0,0.62
6,0,1,1,0.002,0.167,2,0,0.62
6,1,1,1,0.041,0.174,2,0,0.62
6,1,0,1,0.049,0.613,2,0,0.62
6,1,0,1,0.268,0.183,2,0,0.62
6,1,0,1,0.026,0.213,2,0,0.62
6,1,0,1,0.043,0.662,2,0,0.62
6,0,0,1,0.135,0.678,2,0,0.62
6,1,0,1,0.042,0.189,2,0,0.62
6,1,0,1,0.128,0.555,2,0,0.62
