Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Accuracy,Training
24,1,1,-0.625,0.9001,0.7661,0.0083,1,0
24,1,1,0.3571,0.5501,1.5911,0.0667,1,0
24,2,1,0.4286,1.4001,0.4661,0.0167,0,0
24,1,2,0.3254,0.9668,0.7994,0.1333,0,0
24,2,1,-0.5547,0.7251,1.5744,0.0333,0,0
24,1,1,-0.3125,1.0168,1.4077,0.1333,1,0
24,2,2,0.2937,0.6085,0.8245,0.0167,1,0
24,1,1,-0.461,0.7085,0.8661,0.0333,1,0
24,1,1,0.246,0.7503,1.2324,0.0667,1,0
24,2,1,0.5873,0.9751,1.0661,0.0167,0,0
24,1,2,-0.2735,1.0752,1.241,0.0667,0,0
24,1,2,-0.2969,0.6834,1.0744,0.0083,0,0
24,2,2,-0.6172,0.9918,1.816,0.0167,1,0
24,2,1,0.373,0.9668,0.8578,0.0667,0,0
24,1,1,0.2778,0.5167,0.7412,0.0333,1,0
24,2,1,0.6587,0.6501,1.0828,0.0167,0,0
24,2,1,0.4921,1.2584,1.0744,0.0667,0,0
24,2,1,0.3571,0.4918,0.8161,0.0083,0,0
24,1,1,0.2619,0.9168,0.7078,0.1333,1,0
24,1,1,0.2619,0.7668,0.8328,0.1333,1,0
24,1,2,-0.6016,2.15,0.9995,0.0083,0,0
24,2,1,0.2619,1.1751,0.9076,0.1333,0,0
24,2,1,-0.1641,0.8085,1.141,0.0333,0,0
24,2,1,-0.75,2.4834,1.5992,0.0167,0,0
24,1,1,-0.6641,1.0752,0.7993,0.0667,1,0
24,2,2,-0.5391,0.8586,1.9076,0.0083,1,0
24,1,1,0.4603,1.0002,0.9244,0.0333,1,0
24,1,1,0.4762,0.9585,0.8494,0.0333,1,0
24,1,1,0.4444,0.8002,0.8994,0.0083,1,0
24,1,1,0.5714,0.6251,0.7911,0.1333,1,0
24,1,1,0.3968,0.4835,0.7744,0.0667,1,0
24,1,1,0,0.9001,0.4328,0.0167,1,0
24,2,1,0.4921,0.9335,3.0242,0.1333,0,0
24,2,2,-0.2266,0.8918,1.0244,0.0667,1,0
24,1,1,0.2302,0.8418,1.0328,0.0333,1,0
24,1,1,0.4286,0.8918,0.8411,0.0667,1,0
24,2,1,0.5555,0.7751,1.0911,0.1333,0,0
24,1,1,0.246,0.6917,0.7828,0.0667,1,0
24,2,1,0.2778,0.8169,0.5994,0.1333,0,0
24,2,1,-0.8907,2.0584,1.1244,0.0667,0,0
24,1,1,0.4127,1.0418,0.5994,0.0333,1,0
24,1,1,0.3571,0.7585,0.8077,0.0083,1,0
24,1,1,0.5238,1.1501,0.5661,0.0167,1,0
24,2,1,0.4921,0.9251,0.6161,0.0083,0,0
24,1,1,0.3095,0.6252,0.9411,0.0333,1,0
24,2,1,0.5397,0.5752,0.6411,0.0167,0,0
24,2,2,-1,1.3251,1.3411,0.0667,1,0
24,1,1,0.4603,0.9085,0.7244,0.0333,1,0
24,1,2,-0.8907,0.5503,1.7576,0.0333,0,0
24,2,1,0.2778,1.4168,1.2244,0.0083,0,0
24,1,1,0.2619,0.9668,0.6911,0.0167,1,0
24,1,1,0.1905,0.6835,0.5661,0.0667,1,0
24,1,1,0.1587,0.5585,1.6994,0.0083,1,0
24,2,1,0.1746,0.8584,1.666,0.0083,0,0
24,1,1,0.3889,0.6085,1.266,0.1333,1,0
24,2,1,0.0318,0.6085,0.741,0.0667,0,0
24,1,1,-0.461,1.4084,0.9911,0.1333,1,0
24,1,1,-0.5625,1.2168,1.9076,0.0167,1,0
24,2,2,-0.7266,0.8835,0.9911,0.0167,1,0
24,2,2,-0.586,0.8335,0.8161,0.0333,1,0
24,2,1,-0.75,1.7251,0.6994,0.0333,0,0
24,1,1,0.3254,0.6335,0.9411,0.1333,1,0
24,2,1,0.2778,0.8751,0.7994,0.0333,0,0
24,1,1,0.373,0.7586,1.2243,0.0333,1,0
24,1,1,0.3413,0.7252,0.7077,0.0333,1,0
24,1,1,0.5555,0.6085,0.7577,0.0167,1,0
24,2,1,0.5079,1.0251,0.6078,0.0667,0,0
24,1,2,-0.5781,1.2085,0.8827,0.1333,0,0
24,2,1,0.1905,0.6835,0.6494,0.1333,0,0
24,2,1,-0.6485,0.8085,1.2077,0.0667,0,0
24,2,1,-0.8047,0.7419,1.1327,0.0167,0,0
24,2,2,0.373,0.6252,0.6494,0.0083,1,0
24,1,2,0.2937,0.5669,0.7244,0.0083,0,0
24,2,1,-0.3516,0.4835,0.9827,0.0083,0,0
24,1,1,-0.3516,0.7168,0.9911,0.0167,1,0
24,2,1,-0.6172,0.8419,0.891,0.1333,0,0
24,2,1,-0.4766,0.7251,1.7077,0.1333,0,0
24,2,1,-0.4297,0.8335,0.6827,0.0083,0,0
24,1,2,0.3095,0.9251,1.2078,0.0667,0,0
24,2,2,0.0794,0.6336,0.7827,0.0167,1,0
24,2,1,-0.1094,0.6002,0.6827,0.0083,0,0
24,1,1,-0.1485,0.5502,0.8327,0.1333,1,0
24,2,1,0.3254,0.6252,2.3493,0.0167,0,0
24,2,1,-0.6094,2.35,1.2993,0.0667,0,0
24,2,1,-0.8047,0.8501,0.7995,0.0667,0,0
24,2,2,-0.8047,1.0584,1.2744,0.0333,1,0
24,1,1,-0.0625,0.8752,1.2244,0.0333,1,0
24,1,1,0,0.9168,0.5994,0.0083,1,0
24,1,1,-0.1094,0.7584,0.7744,0.1333,1,0
24,1,1,-0.7813,0.9085,1.6577,0.1333,1,0
24,1,2,-0.7188,0.8001,0.8411,0.0667,0,0
24,1,1,-0.5781,0.6169,0.7411,0.1333,1,0
24,1,1,-0.5625,0.6001,0.7828,0.0333,1,0
24,2,1,-0.586,0.5418,0.7911,0.0083,0,0
24,2,2,-0.9219,0.6919,0.9827,0.0167,1,0
24,1,2,-0.7969,1.1168,1.0828,0.0083,0,0
24,1,1,-0.211,1.0668,0.8577,0.0667,1,0
24,1,1,-0.1719,1.1585,0.6827,0.0667,1,0
24,1,1,-0.0469,1.0335,1.3493,0.0083,1,0
24,1,1,0.1587,0.8502,1.191,0.0083,1,0
24,1,1,0.4921,0.8752,1.1743,0.1333,1,0
24,2,1,0.6428,0.6168,0.8995,0.0167,0,0
24,1,1,-0.8907,2.1418,0.7743,0.0333,1,0
24,2,2,0.246,0.8751,0.6828,0.0083,1,0
24,1,2,-0.3672,0.6668,1.5828,0.0167,0,0
24,1,2,0.246,0.8918,0.8494,0.0667,0,0
24,2,1,-0.5781,0.8085,0.7828,0.1333,0,0
24,2,1,0.0635,0.6085,0.9661,0.0333,0,0
24,2,1,-0.5469,2.7167,1.2243,0.0333,0,0
24,1,1,-0.3203,1.1251,0.7161,0.0167,1,0
24,2,1,-0.4297,0.6002,0.6827,0.0333,0,0
24,2,1,-0.6016,0.6335,0.6245,0.1333,0,0
24,1,1,-0.5781,0.5502,0.616,0.0167,1,0
24,2,1,-0.6641,0.5168,0.5995,0.0083,0,0
24,2,2,0.1429,0.7335,0.7327,0.0167,1,0
24,1,2,0.0476,0.9584,0.4995,0.0667,0,0
24,2,1,-0.3203,0.8668,1.1161,0.0167,0,0
24,2,1,-0.6953,0.6752,2.9493,0.0083,0,0
24,2,1,-0.1328,0.6835,1.0744,0.0167,0,0
24,1,1,-0.125,0.6918,0.6161,0.0667,1,0
24,2,1,-0.125,0.7085,0.4662,0.0167,0,0
24,2,1,-0.125,0.9502,0.3994,0.0667,0,0
24,1,1,-0.3047,0.6751,0.7744,0.0167,1,0
24,1,1,-0.4141,0.6085,0.7244,0.1333,1,0
24,1,1,-1,0.8918,1.6243,0.1333,1,0
24,1,2,-0.7969,1.6584,1.3994,0.0667,0,0
24,2,2,-0.5781,0.7002,0.8911,0.0333,1,0
24,2,2,-0.586,1.0668,1.1494,0.1333,1,0
24,1,2,-0.7344,0.8502,0.7077,0.0667,0,0
24,1,1,-0.6328,0.7001,1.1994,0.1333,1,0
24,2,1,-1,0.7502,1.3327,0.0333,0,0
24,2,2,-0.4766,0.7335,0.9161,0.0083,1,0
24,1,2,-0.8594,1.85,1.1411,0.0083,0,0
24,2,1,-0.836,0.7002,0.8161,0.1333,0,0
24,2,1,-0.2422,0.7835,2.091,0.0333,0,0
24,1,1,-0.4063,1.9917,0.7161,0.0333,1,0
24,1,1,0.0635,0.8585,0.9077,0.1333,1,0
24,2,1,0.3413,1.0251,0.9744,0.0167,0,0
24,1,1,-0.5,1.4252,1.1327,0.0167,1,0
24,2,1,-0.2422,0.9002,0.7911,0.0083,0,0
24,1,1,-0.8672,0.6002,0.6994,0.0083,1,0
24,1,1,-0.6953,0.6669,0.6994,0.0333,1,0
24,2,1,-0.6016,0.5752,0.6327,0.0667,0,0
24,1,1,-0.8594,1.5001,1.4575,0.1333,1,0
24,2,1,-0.7969,1.2001,0.7078,0.1333,0,0
24,2,1,-0.6485,0.9585,0.6744,0.1333,0,0
24,2,1,-0.6719,0.7751,2.016,0.0167,0,0
24,2,1,-0.2813,0.8668,0.8744,0.1333,0,0
24,1,2,-0.8594,1.6084,1.5994,0.1333,0,0
24,1,1,-0.3828,0.9501,1.1327,0.0167,1,0
24,1,1,-0.2656,0.6918,0.6411,0.0667,1,0
24,1,1,-0.5391,0.6918,0.5994,0.0083,1,0
24,2,1,-0.5,0.95,0.7662,0.0167,0,0
24,1,2,-0.2344,1.1168,1.3993,0.0667,0,0
24,1,1,-0.6016,0.6002,0.6828,0.0333,1,0
24,1,1,-0.1094,0.5585,0.6578,0.0083,1,0
24,2,1,-0.5391,0.4252,0.7078,0.0083,0,0
24,1,2,-0.9532,1.2334,1.6244,0.0667,0,0
24,2,1,-0.211,0.9585,0.8244,0.0167,0,0
24,1,1,-0.4375,0.5502,0.6661,0.0333,1,0
24,1,1,-0.6719,0.5169,0.6744,0.0333,1,0
24,2,1,-0.1797,0.4834,0.7161,0.0083,0,0
24,2,1,0,0.9751,0.4245,0.0667,0,0
24,1,1,-0.4063,0.4751,0.6911,0.0083,1,0
24,2,1,-0.5235,0.9918,0.8161,0.0167,0,0
24,2,1,-0.5625,0.9251,0.9327,0.1333,0,0
24,1,1,-0.0469,0.8085,0.7244,0.0667,1,0
24,2,1,-0.5781,0.7085,1.4994,0.0667,0,0
24,2,2,-1,0.8501,1.3411,0.0333,1,0
24,1,2,-0.625,1.7834,1.3243,0.0083,0,0
24,1,1,-0.75,2.1417,1.3494,0.0667,1,0
24,2,1,-0.6407,0.9003,0.6909,0.0167,0,0
24,1,2,-0.7344,0.9252,2.8659,0.0083,0,0
24,1,1,-0.7344,0.6836,0.5909,0.0333,1,0
24,2,1,-0.7344,0.8918,0.3661,0.1333,0,0
24,2,2,-0.4141,1.6917,0.9744,0.1333,1,0
24,2,2,-0.3906,1.3001,0.7411,0.0167,1,0
24,1,1,-0.625,0.8501,0.8078,0.0333,1,0
24,2,1,-0.3985,0.6335,1.5244,0.0667,0,0
24,2,1,-0.6641,1.0335,0.691,0.0333,0,0
24,2,1,-0.7032,1.0585,0.7327,0.0167,0,0
24,1,2,-0.711,1.6668,0.9827,0.1333,0,0
24,1,1,-0.5313,0.8252,0.5994,0.0167,1,0
24,2,1,-0.7735,1.0835,0.6244,0.0667,0,0
24,2,1,-0.6172,1.0251,0.6994,0.0167,0,0
24,1,2,-0.5547,0.8585,0.5744,0.0333,0,0
24,2,2,-0.6016,0.5002,0.6078,0.0083,1,0
24,2,1,-0.7735,0.8501,0.5909,0.0333,0,0
24,1,2,-0.5547,0.5585,0.5578,0.0333,0,0
24,1,2,-0.5547,2.4,0.5412,0.0083,0,0
24,1,1,-0.711,0.8335,0.7578,0.0333,1,0
24,1,1,-0.1953,0.8085,1.2161,0.0167,1,0
24,1,1,-0.5781,0.7252,0.7077,0.1333,1,0
24,2,1,-0.7891,0.6086,0.6077,0.0083,0,0
24,1,1,-0.3985,0.8418,0.9077,0.1333,1,0
24,1,1,-0.6563,0.8085,1.1827,0.0083,1,0
24,1,1,-0.5703,0.6667,0.7912,0.0167,1,0
24,1,1,-0.6875,0.5668,0.5911,0.0333,1,0
24,1,1,-0.6641,0.4752,0.7244,0.0667,1,0
24,2,1,-0.5547,1.6501,0.3328,0.0083,0,0
24,1,1,-0.8828,2.275,1.7744,0.0667,1,0
24,2,1,0.2143,1.1668,1.3494,0.1333,0,0
24,2,2,-0.8438,0.8168,1.1244,0.0667,1,0
24,2,1,-0.7266,1.0001,0.641,0.1333,0,0
24,2,1,-0.5313,0.8251,0.6328,0.1333,0,0
24,2,1,-0.6172,2.7,3.5243,0.0333,0,0
24,2,1,-0.5235,0.9168,0.6161,0.0667,0,0
24,2,1,-0.375,0.7251,0.6995,0.0083,0,0
24,2,2,-0.8203,0.7002,0.6327,0.0167,1,0
24,2,1,-1,1.3918,1.2327,0.0167,0,0
24,1,1,-0.5235,0.942,0.5743,0.0667,1,0
24,1,2,-0.3985,0.6335,0.8828,0.0083,0,0
24,2,2,-0.4375,0.8585,0.9244,0.1333,1,0
24,2,1,-0.5078,1.0418,0.6911,0.0667,0,0
24,1,1,-0.625,2.1334,1.8826,0.0167,1,0
24,2,2,-0.0938,1.3501,0.7744,0.0333,1,0
24,2,2,0,0.5335,0.4245,0.0667,1,0
24,2,2,0,0.7835,0.7245,0.1333,1,0
24,2,1,-1,1.6917,1.0328,0.0667,0,0
24,1,1,-0.461,1.3167,0.8828,0.0083,1,0
24,2,1,-0.4219,0.8418,0.8328,0.0167,0,0
24,1,1,-0.5078,0.9251,0.8078,0.1333,1,0
24,2,1,-0.6016,0.5919,0.6744,0.0667,0,0
24,1,2,-0.5938,1.3168,1.1827,0.0167,0,0
24,2,1,-0.9688,1.4001,0.6661,0.0667,0,0
24,2,2,-0.8985,1.9751,1.4576,0.0167,1,0
24,1,1,-0.7266,1.6835,0.5411,0.0333,1,0
24,2,1,-1,2.175,0.8745,0.0167,0,0
24,2,1,-0.7735,1.4751,0.8744,0.0083,0,0
24,2,2,-0.8985,1.3584,0.8828,0.0083,1,0
24,1,2,-0.9532,0.7001,1.3078,0.0167,0,0
24,2,2,-0.9453,0.7085,1.541,0.0333,1,0
24,2,2,-0.8985,0.6668,1.1494,0.0083,1,0
24,1,1,-0.7891,0.7251,2.4326,0.1333,1,0
24,1,1,-0.5938,0.6168,0.6578,0.1333,1,0
24,1,1,-0.6172,0.4668,0.6078,0.0333,1,0
24,1,1,0,0.6085,0.4661,0.0083,1,0
24,2,1,-0.0391,0.7835,0.9327,0.0083,0,0
24,1,1,-0.4453,1.0168,1.0994,0.0083,1,0
24,2,1,-0.625,0.5669,0.6244,0.0167,0,0
24,2,1,-0.5469,0.5251,0.6578,0.0667,0,0
24,2,2,-0.5078,1.6751,1.5077,0.0083,1,0
24,1,1,-0.6407,2.0834,0.9077,0.0167,1,0
24,1,1,-0.6407,1.5251,0.5495,0.0083,1,0
24,1,1,-0.6407,0.5335,0.4577,0.0333,1,0
24,2,1,-0.6407,0.7584,0.3912,0.1333,0,0
24,2,2,-0.5469,0.5334,1.5245,0.0083,1,0
24,2,2,-0.1953,0.6335,1.1994,0.1333,1,0
24,2,2,0,0.6,0.5912,0.0667,1,0
24,1,1,-0.2422,1.1251,0.8161,0.0333,1,0
24,1,1,-0.5547,0.5252,0.641,0.0667,1,0
24,1,1,0.0794,0.7085,0.5911,0.0333,1,0
24,1,1,0.1746,0.6169,2.091,0.0667,1,0
24,2,1,0.1746,0.7085,0.4495,0.0167,0,0
24,1,1,-0.0703,0.6001,0.6411,0.0333,1,0
24,2,1,0.1111,0.5835,1.2244,0.1333,0,0
24,1,1,-0.4453,1.0167,0.7911,0.0333,1,0
24,2,2,-0.7891,1.6001,0.9077,0.1333,1,0
24,2,2,-0.7032,1.7418,0.6827,0.0667,1,0
24,1,2,-0.3594,0.5251,1.8827,0.0333,0,0
24,2,2,-0.3985,1.5834,0.6161,0.1333,1,0
24,2,2,-0.6797,1.5751,0.7411,0.0167,1,0
24,2,1,-0.1719,1.1668,0.9661,0.0333,0,0
25,2,2,-0.6719,2.65,5.9905,0.1333,1,1
25,2,2,-0.6563,2.55,1.4993,0.0667,1,1
25,1,1,-1,2.4751,1.5493,0.0333,1,1
25,1,1,-1,4.8832,3.0826,0.0167,1,1
25,1,1,-1,3.1666,5.4658,0.0083,1,1
25,2,2,0.4286,1.8335,3.1242,0.1333,1,1
25,2,2,0.2937,1.8667,0.9994,0.0667,1,1
25,1,1,-0.4141,2.4084,3.2909,0.0333,1,1
25,1,2,-1,2.8334,1.1994,0.0167,0,1
25,2,2,-0.4375,2.3835,1.2825,0.0083,1,1
25,2,2,0.4921,1.675,2.3911,0.1333,1,1
25,1,2,0.3095,2.5001,1.291,0.0667,0,1
25,2,2,0.3095,1.8084,1.3077,0.0333,1,1
25,1,1,-0.7813,3.2999,1.4994,0.0167,1,1
25,1,1,-0.6172,1.8001,1.316,0.0083,1,1
25,1,1,0.4841,4.5999,1.241,0.1333,1,1
25,1,2,0.6984,1.5167,0.8577,0.0667,0,1
25,1,1,-0.3828,1.5834,1.0911,0.0333,1,1
25,1,1,-0.4531,1.5252,0.9244,0.0167,1,1
25,1,2,-0.3985,2.3333,2.1161,0.0083,0,1
25,1,1,0.627,2.275,2.1993,0.1333,1,1
25,2,2,0.5873,1.7084,0.9661,0.0667,1,1
25,2,1,0.3175,2.1334,0.9078,0.0333,0,1
25,1,2,-0.5625,1.3751,0.7577,0.0167,0,1
25,2,2,0.3254,2.625,1.9493,0.0083,1,1
25,1,1,1,1.2584,1.8077,0.1333,1,1
25,2,2,1,1.5334,1.0077,0.0667,1,1
25,1,1,0.2143,1.2417,1.1577,0.0333,1,1
25,1,2,-0.5625,2.4084,1.9493,0.0167,0,1
25,2,2,-0.7578,1.4667,1.3577,0.0083,1,1
25,2,2,1,1.8085,0.966,0.1333,1,1
25,2,2,0.2937,2.1168,0.791,0.0667,1,1
25,1,2,-0.6719,2.5584,3.3825,0.0333,0,1
25,1,2,-0.5547,2.4167,1.3577,0.0167,0,1
25,1,1,-1,2.1084,0.9744,0.0083,1,1
25,1,1,1,1.3334,1.491,0.1333,1,1
25,1,1,1,1.7667,1.1661,0.0667,1,1
25,1,1,0.127,1.2751,2.0993,0.0333,1,1
25,1,1,-0.5,2.8333,0.9411,0.0167,1,1
25,2,1,-0.8907,1.2501,1.4994,0.0083,0,1
25,1,1,1,1.6251,0.8494,0.1333,1,1
25,2,2,1,0.9835,0.8328,0.0667,1,1
25,1,1,0.2619,2.5,0.6994,0.0333,1,1
25,1,2,-1,1.3251,0.7744,0.0167,0,1
25,1,2,-1,1.6585,0.8743,0.0083,0,1
25,2,2,1,1.3251,0.9827,0.1333,1,1
25,1,1,1,1.0918,0.7327,0.0667,1,1
25,1,1,0.1746,1.6917,0.9494,0.0333,1,1
25,1,2,-0.4375,1.7918,1.616,0.0167,0,1
25,2,2,-1,1.5167,0.9661,0.0083,1,1
25,2,2,1,1.7501,1.266,0.1333,1,1
25,1,1,1,2.2667,0.7244,0.0667,1,1
25,2,2,-0.1406,1.5252,1.6909,0.0333,1,1
25,1,2,-1,1.5085,0.891,0.0167,0,1
25,2,1,-1,2.0917,1.1494,0.0083,0,1
25,2,2,1,1.4752,1.0327,0.1333,1,1
25,1,1,1,1.0169,0.6827,0.0667,1,1
25,2,2,1,1.1168,0.8744,0.0333,1,1
25,1,1,-0.711,1.0667,1.216,0.0167,1,1
25,2,1,-1,1.3418,0.8077,0.0083,0,1
25,1,1,1,3.05,1.1909,0.1333,1,0
25,2,2,-1,1.1251,1.1744,0.0083,1,0
25,1,1,0.1587,1.1501,2.266,0.0333,1,0
25,2,2,-1,1.1001,0.8827,0.0333,1,0
25,1,1,-1,0.9668,0.8327,0.0083,1,0
25,2,2,-1,1.3168,0.966,0.0083,1,0
25,2,1,-1,1.1251,1.066,0.0083,0,0
25,2,2,-0.9532,1.0334,1.4077,0.0083,1,0
25,1,1,1,0.7919,1.0577,0.1333,1,0
25,1,1,1,1.0835,0.866,0.0667,1,0
25,2,2,-1,2.0168,1.0993,0.0167,1,0
25,2,2,1,1.6667,0.9411,0.0667,1,0
25,1,1,-0.6328,0.9334,1.1161,0.0167,1,0
25,2,2,-1,1.3502,0.8077,0.0083,1,0
25,2,2,0.0556,1.5084,1.2494,0.0333,1,0
25,1,2,1,1.1335,1.2743,0.0667,0,0
25,1,2,0,1.4335,1.2327,0.0333,0,0
25,2,2,1,1.0918,0.9243,0.0667,1,0
25,2,1,-1,1.1918,1.1077,0.0167,0,0
25,1,1,-1,1.0752,1.066,0.0167,1,0
25,1,1,1,1.1751,1.0744,0.1333,1,0
25,2,2,-1,1.7417,1.4411,0.0333,1,0
25,2,2,0,1.1001,1.4161,0.0333,1,0
25,2,2,1,0.7669,0.9493,0.0667,1,0
25,2,2,1,0.6335,0.8078,0.0667,1,0
25,1,2,-1,1.2168,1.2494,0.0083,0,0
25,1,2,0.3809,0.9085,0.716,0.0333,0,0
25,1,1,1,0.8335,0.866,0.1333,1,0
25,1,2,-1,1.3835,0.8661,0.0083,0,0
25,1,1,1,0.8668,0.891,0.1333,1,0
25,1,1,-1,1.3751,1.1077,0.0333,1,0
25,1,1,-1,0.95,0.9244,0.0083,1,0
25,2,2,1,0.7835,0.9243,0.1333,1,0
25,1,2,1,0.9502,0.766,0.0167,0,0
25,2,1,-1,1.2168,1.0494,0.0333,0,0
25,2,2,1,0.7835,0.9577,0.1333,1,0
25,1,2,-1,1.1252,1.3493,0.0167,0,0
25,1,1,1,0.7918,0.8911,0.0667,1,0
25,2,2,1,0.7502,0.7161,0.1333,1,0
25,1,2,-1,2.8084,1.2827,0.0167,0,0
25,2,2,-1,0.8752,1.191,0.0167,1,0
25,2,2,-1,1.2834,1.0327,0.0167,1,0
25,2,2,1,0.9919,0.7827,0.0667,1,0
25,2,2,0.6032,1.0252,0.6911,0.0667,1,0
25,2,2,0.7381,0.8002,0.966,0.0333,1,0
25,1,1,0.8016,0.7751,0.7494,0.0667,1,0
25,1,2,-1,1.4918,0.8494,0.0167,0,0
25,1,1,-1,0.9418,0.9245,0.0167,1,0
25,2,2,1,0.8168,0.8328,0.1333,1,0
25,1,1,1,0.6752,0.6078,0.0667,1,0
25,2,2,1,0.6835,0.5828,0.0667,1,0
25,2,2,1,0.9001,0.5411,0.1333,1,0
25,1,2,-1,1.0918,1.4244,0.0083,0,0
25,2,2,0,1.1501,1.3327,0.0333,1,0
25,1,2,0.0079,0.9168,0.5411,0.0333,0,0
25,1,1,1,0.7418,0.6245,0.1333,1,0
25,2,1,-1,1.6835,0.9577,0.0083,0,0
25,1,1,1,0.7418,0.7244,0.1333,1,0
25,2,1,-1,1.7251,0.8828,0.0167,0,0
25,1,1,-1,0.9,0.9162,0.0083,1,0
25,1,1,-1,1.1085,1.1742,0.0167,1,0
25,1,1,1,0.7002,0.7911,0.1333,1,0
25,2,1,1,0.6752,0.8577,0.0333,0,0
25,1,1,1,0.6752,0.716,0.0667,1,0
25,2,1,-1,0.9585,0.9077,0.0083,0,0
25,2,1,-1,0.9502,1.0577,0.0083,0,0
25,2,2,1,0.7001,0.7578,0.1333,1,0
25,2,2,1,0.6501,0.7745,0.1333,1,0
25,2,2,-1,1.6918,1.091,0.0083,1,0
25,1,1,-1,1.4168,1.1494,0.0167,1,0
25,2,1,-1,0.6418,0.8411,0.0083,0,0
25,2,2,-1,2.4334,1.3743,0.0083,1,0
25,2,1,-1,2.0584,0.8328,0.0167,0,0
25,1,1,0.2937,1.9084,0.7411,0.0667,1,0
25,2,1,-0.625,1.1085,1.1827,0.0333,0,0
25,2,1,-1,0.9001,0.7494,0.0167,0,0
25,1,1,0.119,0.9835,1.0244,0.0333,1,0
25,2,2,1,0.8168,0.7494,0.1333,1,0
25,1,2,-0.9766,1.2085,0.816,0.0083,0,0
25,1,2,-1,1.5418,1.516,0.0083,0,0
25,1,1,-1,0.9169,0.7077,0.0083,1,0
25,2,2,-0.9766,0.9585,1.166,0.0167,1,0
25,2,2,1,0.9918,0.9494,0.0667,1,0
25,2,2,-1,0.9918,0.8994,0.0333,1,0
25,2,2,1,0.9418,0.7661,0.1333,1,0
25,1,1,1,0.6918,0.6577,0.1333,1,0
25,1,1,-1,1.0835,0.9077,0.0167,1,0
25,2,2,-1,1.4335,0.7161,0.0083,1,0
25,2,2,1,0.9668,0.7744,0.1333,1,0
25,2,2,1,0.6419,0.6327,0.0667,1,0
25,2,2,1,0.6668,0.5578,0.0667,1,0
25,2,2,1,0.6002,0.6244,0.0667,1,0
25,1,2,1,0.5502,0.7078,0.0333,0,0
25,2,2,1,0.7169,0.6494,0.1333,1,0
25,2,2,-1,1.1918,1.1077,0.0167,1,0
25,2,2,1,0.6585,0.8661,0.0667,1,0
25,2,2,1,0.5918,0.8661,0.0667,1,0
25,2,2,-1,0.9668,1.1994,0.0167,1,0
25,2,2,-1,1.0668,1.0577,0.0167,1,0
25,2,2,1,0.7835,0.7911,0.0667,1,0
25,1,2,-0.8516,1.2085,0.8827,0.0167,0,0
25,2,2,-0.7657,0.6752,0.7744,0.0333,1,0
25,2,2,-1,0.9418,0.841,0.0083,1,0
25,2,2,1,0.6835,0.9661,0.0667,1,0
25,1,2,-1,0.5252,1.5744,0.0667,0,0
25,2,2,1,0.6585,0.5994,0.1333,1,0
25,1,2,-0.3985,0.9751,1.3661,0.0333,0,0
25,2,2,-1,0.9418,0.9244,0.0083,1,0
25,2,2,-0.586,1.3667,1.6494,0.0333,1,0
25,2,2,-0.9141,0.6418,0.9828,0.0333,1,0
25,2,2,1,0.6668,0.7577,0.0667,1,0
25,1,1,1,0.6835,0.716,0.1333,1,0
25,2,1,-1,1.325,0.9328,0.0167,0,0
25,1,1,-0.8438,1.3168,2.6743,0.0333,1,0
25,2,2,1,0.6668,0.8578,0.1333,1,0
25,1,2,-0.8047,1.7834,0.866,0.0083,0,0
25,1,1,0.5635,0.8668,2.1577,0.0333,1,0
25,2,2,-0.8907,1.7917,1.0827,0.0167,1,0
25,2,2,0.3571,0.7169,1.3077,0.0333,1,0
25,1,1,1,0.6502,0.7161,0.1333,1,0
25,1,1,-0.625,2.0084,1.5241,0.0333,1,0
25,1,1,1,0.8752,0.9327,0.0667,1,0
25,2,1,-0.7657,1.2918,0.991,0.0083,0,0
25,1,1,1,0.8918,0.8244,0.0667,1,0
25,1,1,-1,0.9252,1.0244,0.0167,1,0
25,1,1,0,1.5251,0.7328,0.0333,1,0
25,1,1,1,0.6918,0.6744,0.1333,1,0
25,1,1,0.2302,1.0001,0.9327,0.0333,1,0
25,1,1,1,0.9752,0.8494,0.0667,1,0
25,2,1,-0.7813,0.9585,2.416,0.0083,0,0
25,2,1,-1,1.3418,1.3993,0.0167,0,0
25,2,1,-0.9766,1.0167,1.4744,0.0333,0,0
25,1,1,0.4444,0.9252,0.8327,0.0667,1,0
25,2,1,-0.9297,0.9501,1.3244,0.0083,0,0
25,1,1,-0.9063,0.9418,0.9077,0.0083,1,0
25,1,1,-1,0.8834,0.9078,0.0083,1,0
25,2,2,1,0.9668,0.8577,0.0667,1,0
25,2,2,1,0.6835,0.6411,0.1333,1,0
25,1,1,1,0.6752,0.5911,0.1333,1,0
25,1,1,-1,1.3001,1.016,0.0167,1,0
25,1,1,-1,0.9419,0.9743,0.0167,1,0
25,1,2,-1,1.3668,0.991,0.0083,0,0
25,2,2,-1,1.1585,0.7077,0.0083,1,0
25,2,2,1,1.2835,0.8495,0.1333,1,0
25,1,1,1,0.6169,0.6827,0.1333,1,0
25,1,1,1,0.975,0.7579,0.0333,1,0
25,2,2,1,0.8001,0.9661,0.0333,1,0
25,1,2,-1,1.0834,0.8494,0.0083,0,0
25,2,2,1,1.0335,0.6994,0.0333,1,0
25,2,2,1,0.5835,0.4745,0.1333,1,0
25,2,2,1,0.8585,0.5994,0.0333,1,0
