Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,ImgID,Liking,RT_liking,SbjAge,SbjSex
10,Human,Human,50,1.099754857,4.670567349,0.5,Confidence before liking,Correct,man_in_chair.jpg,50,1.862590637,22,f
10,Animal,Animal,80,0.699920241,2.935965325,0.975,Confidence before liking,Correct,puppy.jpg,80,1.77934514,22,f
10,Human,Human,80,0.833175446,3.421711977,0.5,Confidence before liking,Correct,girlinhat.jpg,80,2.029486429,22,f
10,Object,Object,60,0.866296415,2.85420214,0.9,Confidence before liking,Correct,ship.jpg,60,1.179835147,22,f
10,Human,Human,60,0.749668464,4.636982354,0.975,Confidence before liking,Correct,thinker.jpg,61,2.262782281,22,f
10,Object,Human,39,0.849677543,4.038151218,0.725,Confidence before liking,Error,ship2.jpg,39,1.112841995,22,f
10,Object,Object,50,1.133066074,2.905253601,0.725,Confidence before liking,Correct,camptent.jpg,50,1.112947875,22,f
10,Human,Human,59,0.966309405,2.755485125,0.925,Confidence before liking,Correct,soldier.jpg,60,1.162991386,22,f
10,Animal,Animal,81,0.716371774,3.204327645,0.975,Confidence before liking,Correct,dog.jpg,80,1.413080433,22,f
10,Human,Human,100,0.949855079,2.339345084,0.95,Confidence before liking,Correct,face.jpg,80,1.413009475,22,f
10,Animal,Animal,100,1.149790546,2.52189147,0.975,Confidence before liking,Correct,mouse.jpg,99,3.911772865,22,f
10,Animal,Animal,100,0.882992112,3.072335171,0.725,Confidence before liking,Correct,horse.jpg,71,1.612813081,22,f
10,Object,Object,61,0.4997448,3.471900758,0.975,Confidence before liking,Correct,piano.jpg,61,0.829694277,22,f
10,Object,Human,50,1.316050783,3.05528915,0.825,Confidence before liking,Error,linen.jpg,50,1.196329142,22,f
10,Object,Human,3,2.815855088,2.571899501,0.425,Confidence before liking,Error,crushingplane.jpg,0,1.279243312,22,f
11,Human,Human,70,1.699343911,2.245908069,0.5,Liking before confidence,Correct,man_in_chair.jpg,40,2.821530111,18,f
11,Human,Human,70,1.582719592,1.962538535,0.85,Liking before confidence,Correct,man_on_bench.jpg,50,2.705083188,18,f
11,Animal,Animal,70,1.49963054,2.862414916,0.975,Liking before confidence,Correct,dog.jpg,50,4.987091935,18,f
11,Object,Animal,10,4.032044296,4.478924556,0.725,Liking before confidence,Error,ship2.jpg,20,2.98828678,18,f
11,Animal,Animal,50,2.382493306,3.028976029,0.875,Liking before confidence,Correct,scorpio.jpg,40,2.722169438,18,f
11,Animal,Animal,30,3.415412294,8.343820514,0.8,Liking before confidence,Correct,goat.jpg,39,2.404772953,18,f
11,Object,Object,30,1.516265335,2.379299604,0.725,Liking before confidence,Correct,camptent.jpg,20,3.437983319,18,f
11,Object,Object,70,1.466335247,3.712050275,0.825,Liking before confidence,Correct,linen.jpg,19,2.95476101,18,f
11,Object,Object,80,1.382774626,3.645862533,0.975,Liking before confidence,Correct,piano.jpg,30,3.871122727,18,f
11,Animal,Animal,70,1.416357386,4.495556838,0.975,Liking before confidence,Correct,mouse.jpg,50,4.804508674,18,f
11,Animal,Animal,70,1.516108053,2.029320207,0.975,Liking before confidence,Correct,puppy.jpg,60,2.738858989,18,f
11,Animal,Animal,40,1.416315202,4.828413388,0.6,Liking before confidence,Correct,dolmato.jpg,50,2.337720018,18,f
11,Human,Human,20,1.19953374,2.095995161,0.375,Liking before confidence,Correct,man_with_cart.jpg,20,2.454806966,18,f
11,Human,Human,80,1.233056157,3.828718734,0.925,Liking before confidence,Correct,soldier.jpg,30,2.622161755,18,f
11,Human,Human,60,1.682743198,2.812225576,0.975,Liking before confidence,Correct,thinker.jpg,50,4.854306902,18,f
11,Human,Human,40,1.316142135,1.846191904,0.5,Liking before confidence,Correct,girlinhat.jpg,20,3.037772678,18,f
11,Object,Object,10,2.015906491,1.929672347,0.7,Liking before confidence,Correct,babycarriage.jpg,20,2.520939393,18,f
11,Animal,Animal,40,1.316173145,3.945195828,0.725,Liking before confidence,Correct,horse.jpg,30,2.955358013,18,f
11,Human,Animal,30,3.065579843,4.195548876,0.125,Liking before confidence,Error,dancing_couple.jpg,29,5.453715486,18,f
11,Object,Object,80,1.399468927,2.045961149,0.925,Liking before confidence,Correct,lawnmover.jpg,30,2.538065313,18,f
11,Object,Object,10,1.899492533,3.795633244,0.425,Liking before confidence,Correct,crushingplane.jpg,21,2.354870801,18,f
11,Human,Human,81,1.099748711,2.929360016,0.95,Liking before confidence,Correct,face.jpg,50,2.738553364,18,f
11,Human,Animal,10,1.44961273,2.32937175,0.275,Liking before confidence,Error,boxers.jpg,30,3.104970883,18,f
11,Animal,Animal,20,1.249501543,3.01235576,0.8,Liking before confidence,Correct,cows.jpg,20,2.755269455,18,f
11,Object,Object,60,1.316327634,2.913013805,0.9,Liking before confidence,Correct,ship.jpg,30,2.088751224,18,f
12,Animal,Object,89,2.731231763,4.319780028,0.8,Confidence before liking,Error,cows.jpg,31,8.692286869,19,f
12,Human,Object,95,2.476977661,3.838506011,0.375,Confidence before liking,Error,man_with_cart.jpg,20,4.248008336,19,f
12,Object,Object,100,1.767397532,4.186912862,0.7,Confidence before liking,Correct,babycarriage.jpg,6,5.130924461,19,f
12,Human,Human,70,4.833198074,5.699263733,0.925,Confidence before liking,Correct,soldier.jpg,20,3.71201284,19,f
12,Object,Object,99,4.150368552,8.363664097,0.925,Confidence before liking,Correct,lawnmover.jpg,50,6.496876279,19,f
12,Human,Object,83,3.588280633,3.551960654,0.275,Confidence before liking,Error,boxers.jpg,20,4.595974628,19,f
12,Object,Object,100,1.901088546,3.973029254,0.975,Confidence before liking,Correct,piano.jpg,30,8.384211681,19,f
12,Human,Object,100,1.191534399,3.517405145,0.5,Confidence before liking,Error,man_in_chair.jpg,40,2.307258884,19,f
12,Object,Object,80,2.008184001,3.03534723,0.725,Confidence before liking,Correct,camptent.jpg,21,2.909339316,19,f
12,Human,Object,70,4.578924975,8.966059374,0.95,Confidence before liking,Error,face.jpg,10,3.577911159,19,f
12,Animal,Animal,100,1.432730138,3.840095878,0.975,Confidence before liking,Correct,dog.jpg,40,4.061069214,19,f
12,Object,Object,70,7.510838109,2.659977176,0.725,Confidence before liking,Correct,ship2.jpg,20,4.582213661,19,f
12,Animal,Animal,100,1.365723018,3.797760609,0.975,Confidence before liking,Correct,puppy.jpg,80,7.55583936,19,f
12,Human,Human,95,1.513067443,8.008221157,0.85,Confidence before liking,Correct,man_on_bench.jpg,20,6.643957263,19,f
12,Animal,Object,90,2.972322181,7.065725113,0.8,Confidence before liking,Error,goat.jpg,21,5.038815827,19,f
12,Human,Object,69,5.060761354,2.994721955,0.125,Confidence before liking,Error,dancing_couple.jpg,10,2.493560774,19,f
12,Object,Object,80,1.646955409,3.503892255,0.9,Confidence before liking,Correct,ship.jpg,9,3.068931107,19,f
12,Human,Object,75,1.312221525,3.678046232,0.5,Confidence before liking,Error,girlinhat.jpg,20,4.019884371,19,f
12,Animal,Animal,59,2.155484286,2.152684489,0.875,Confidence before liking,Correct,scorpio.jpg,2,1.850399702,19,f
12,Animal,Object,72,1.231655699,3.061734103,0.6,Confidence before liking,Error,dolmato.jpg,20,3.122757781,19,f
12,Human,Human,77,1.794128304,2.458990458,0.975,Confidence before liking,Correct,thinker.jpg,8,4.581564137,19,f
12,Animal,Animal,100,1.52623867,3.222939787,0.975,Confidence before liking,Correct,mouse.jpg,1,2.198428851,19,f
12,Object,Object,85,2.048320108,6.008298541,0.825,Confidence before liking,Correct,linen.jpg,6,2.412723964,19,f
12,Object,Object,80,1.660093671,3.221806403,0.425,Confidence before liking,Correct,crushingplane.jpg,9,1.78385996,19,f
12,Animal,Object,64,2.035201122,3.048276806,0.725,Confidence before liking,Error,horse.jpg,1,1.448660933,19,f
13,Animal,Animal,50,1.245047625,5.438694862,0.875,Liking before confidence,Correct,scorpio.jpg,60,3.530917198,19,m
13,Human,Animal,30,2.209246985,2.306234452,0.125,Liking before confidence,Error,dancing_couple.jpg,30,3.074593559,19,m
13,Object,Animal,10,3.681816544,5.385774728,0.7,Liking before confidence,Error,babycarriage.jpg,20,2.352929772,19,m
13,Human,Human,70,1.61997265,2.962286548,0.5,Liking before confidence,Correct,girlinhat.jpg,20,3.075052556,19,m
13,Animal,Animal,79,0.923898708,2.359612185,0.975,Liking before confidence,Correct,dog.jpg,10,4.013221233,19,m
13,Human,Human,100,1.338950621,3.096203288,0.95,Liking before confidence,Correct,face.jpg,90,3.905269525,19,m
13,Animal,Animal,90,1.044426317,5.064203411,0.975,Liking before confidence,Correct,puppy.jpg,30,3.276404683,19,m
13,Object,Object,49,1.15132873,3.926152905,0.725,Liking before confidence,Correct,ship2.jpg,29,3.158856782,19,m
13,Animal,Animal,80,1.526209895,1.650082622,0.975,Liking before confidence,Correct,mouse.jpg,30,2.272375679,19,m
13,Human,Object,20,1.767199742,1.556121798,0.375,Liking before confidence,Error,man_with_cart.jpg,20,3.008613106,19,m
13,Object,Animal,31,5.422241654,1.475964962,0.425,Liking before confidence,Error,crushingplane.jpg,60,4.507491315,19,m
13,Animal,Animal,50,0.87034246,2.855084096,0.8,Liking before confidence,Correct,goat.jpg,80,3.919193361,19,m
13,Human,Human,40,2.41001077,4.193752837,0.925,Liking before confidence,Correct,soldier.jpg,55,5.764308034,19,m
13,Object,Object,79,0.883540506,1.690027643,0.825,Liking before confidence,Correct,linen.jpg,29,3.210335392,19,m
13,Human,Human,70,1.472928263,4.555199893,0.975,Liking before confidence,Correct,thinker.jpg,90,5.204398883,19,m
13,Human,Human,30,3.159459373,1.784040989,0.85,Liking before confidence,Correct,man_on_bench.jpg,60,4.267342637,19,m
13,Object,Object,70,1.593379047,4.716460332,0.925,Liking before confidence,Correct,lawnmover.jpg,50,3.651293949,19,m
13,Animal,Animal,70,0.856985734,3.257076807,0.725,Liking before confidence,Correct,horse.jpg,30,2.284830335,19,m
13,Human,Animal,21,1.660105684,2.038948526,0.275,Liking before confidence,Error,boxers.jpg,30,5.431273528,19,m
13,Object,Object,100,1.097897359,1.677074321,0.725,Liking before confidence,Correct,camptent.jpg,60,2.165367386,19,m
13,Object,Object,100,1.606524293,1.730806569,0.9,Liking before confidence,Correct,ship.jpg,59,1.990669205,19,m
13,Human,Object,100,1.124561083,2.788658894,0.5,Liking before confidence,Error,man_in_chair.jpg,59,2.498815073,19,m
13,Animal,Animal,39,1.579997178,1.475882549,0.8,Liking before confidence,Correct,cows.jpg,70,2.819834644,19,m
13,Animal,Animal,39,1.111424776,1.02088338,0.6,Liking before confidence,Correct,dolmato.jpg,60,3.798621613,19,m
13,Object,Object,100,1.071200949,3.363837303,0.975,Liking before confidence,Correct,piano.jpg,50,6.315540383,19,m
14,Object,Object,90,1.365733075,3.650768743,0.975,Confidence before liking,Correct,piano.jpg,40,1.930900994,22,f
14,Object,Animal,30,3.963159005,3.30330447,0.425,Confidence before liking,Error,crushingplane.jpg,10,2.359573354,22,f
14,Human,Animal,71,1.271823374,2.125070365,0.125,Confidence before liking,Error,dancing_couple.jpg,30,5.479645877,22,f
14,Animal,Animal,0,2.262578065,2.793973256,0.725,Confidence before liking,Correct,horse.jpg,49,1.71740291,22,f
14,Human,Object,94,1.21851632,3.622411508,0.5,Confidence before liking,Error,man_in_chair.jpg,75,2.09221591,22,f
14,Animal,Animal,65,1.218272713,1.950359892,0.875,Confidence before liking,Correct,scorpio.jpg,90,2.962385164,22,f
14,Object,Object,88,1.21852526,5.163450383,0.9,Confidence before liking,Correct,ship.jpg,80,3.457727169,22,f
14,Human,Animal,11,2.637447776,4.199011886,0.275,Confidence before liking,Error,boxers.jpg,33,3.082523896,22,f
14,Animal,Animal,25,1.16492571,2.954984223,0.8,Confidence before liking,Correct,goat.jpg,100,2.5339877,22,f
14,Object,Object,0,4.766203247,2.686413217,0.7,Confidence before liking,Correct,babycarriage.jpg,86,1.502641537,22,f
14,Animal,Animal,100,1.432484017,2.941521059,0.8,Confidence before liking,Correct,cows.jpg,100,2.453488921,22,f
14,Animal,Animal,100,0.964079792,2.151965124,0.975,Confidence before liking,Correct,puppy.jpg,86,3.069135323,22,f
14,Object,Object,100,1.339000627,2.941397859,0.725,Confidence before liking,Correct,camptent.jpg,82,3.176525229,22,f
14,Animal,Animal,53,3.507693017,3.837919624,0.6,Confidence before liking,Correct,dolmato.jpg,38,3.095933701,22,f
14,Human,Human,100,1.807360153,2.714293856,0.85,Confidence before liking,Correct,man_on_bench.jpg,100,1.678090093,22,f
14,Human,Human,66,2.048357543,1.615634669,0.375,Confidence before liking,Correct,man_with_cart.jpg,40,2.640932856,22,f
14,Human,Human,76,1.928007889,2.472398308,0.975,Confidence before liking,Correct,thinker.jpg,100,1.945221809,22,f
14,Object,Object,57,1.633570468,3.516689132,0.925,Confidence before liking,Correct,lawnmover.jpg,73,3.93998958,22,f
14,Human,Human,100,0.856969252,3.918659215,0.95,Confidence before liking,Correct,face.jpg,100,1.704143124,22,f
14,Object,Object,88,1.700267213,2.205540928,0.825,Confidence before liking,Correct,linen.jpg,68,2.962133176,22,f
14,Animal,Animal,91,1.258661925,3.303410629,0.975,Confidence before liking,Correct,dog.jpg,37,2.386563376,22,f
14,Animal,Animal,96,1.205059861,5.833064538,0.975,Confidence before liking,Correct,mouse.jpg,36,1.409519087,22,f
14,Object,Object,0,1.928046721,3.450144362,0.725,Confidence before liking,Correct,ship2.jpg,66,2.761090586,22,f
14,Human,Human,100,1.098005193,2.553500235,0.5,Confidence before liking,Correct,girlinhat.jpg,82,1.690229624,22,f
14,Human,Human,96,1.579766423,3.450446076,0.925,Confidence before liking,Correct,soldier.jpg,69,1.664001151,22,f
15,Human,Human,100,0.388404951,1.570113241,0.975,Liking before confidence,Correct,thinker.jpg,70,2.232320868,19,f
15,Object,Object,15,6.854809201,1.998303136,0.7,Liking before confidence,Correct,babycarriage.jpg,13,2.580051655,19,f
15,Object,Object,92,0.669706904,2.239029262,0.925,Liking before confidence,Correct,lawnmover.jpg,46,2.619598022,19,f
15,Human,Human,33,2.396635885,1.395619555,0.5,Liking before confidence,Correct,girlinhat.jpg,23,1.950857721,19,f
15,Object,Object,50,0.816830351,4.167116212,0.725,Liking before confidence,Correct,ship2.jpg,51,3.919636714,19,f
15,Object,Animal,5,1.593160583,3.32305726,0.725,Liking before confidence,Error,camptent.jpg,10,4.748822267,19,f
15,Human,Animal,26,0.923725501,1.48958457,0.125,Liking before confidence,Error,dancing_couple.jpg,51,3.557739601,19,f
15,Animal,Animal,83,1.218442567,2.453455956,0.975,Liking before confidence,Correct,puppy.jpg,71,2.194252901,19,f
15,Animal,Animal,20,1.151346051,2.359840427,0.725,Liking before confidence,Correct,horse.jpg,20,4.50822856,19,f
15,Animal,Animal,100,0.789824405,1.529914836,0.8,Liking before confidence,Correct,cows.jpg,91,2.46190731,19,f
15,Animal,Animal,80,0.870412301,1.997850006,0.975,Liking before confidence,Correct,mouse.jpg,40,2.565941202,19,f
15,Human,Human,30,1.151570381,1.610350757,0.85,Liking before confidence,Correct,man_on_bench.jpg,19,2.699759886,19,f
15,Human,Object,71,0.643026698,2.53363095,0.5,Liking before confidence,Error,man_in_chair.jpg,50,2.378351159,19,f
15,Animal,Animal,90,0.763305951,1.797828216,0.975,Liking before confidence,Correct,dog.jpg,80,1.856464439,19,f
15,Human,Animal,40,1.111092052,1.101249461,0.275,Liking before confidence,Error,boxers.jpg,29,2.245381187,19,f
15,Human,Human,89,0.709520344,2.012340116,0.925,Liking before confidence,Correct,soldier.jpg,89,2.061362548,19,f
15,Animal,Animal,50,0.830018899,2.80361275,0.875,Liking before confidence,Correct,scorpio.jpg,70,2.112508992,19,f
15,Human,Object,20,1.486063173,2.96235611,0.375,Liking before confidence,Error,man_with_cart.jpg,60,1.857182407,19,f
15,Object,Object,80,0.696328444,1.971425977,0.975,Liking before confidence,Correct,piano.jpg,51,2.138371497,19,f
15,Object,Object,49,0.910529132,3.310162046,0.825,Liking before confidence,Correct,linen.jpg,60,1.615716523,19,f
15,Human,Human,50,0.870163666,2.266263729,0.95,Liking before confidence,Correct,face.jpg,49,1.616324142,19,f
15,Object,Object,97,0.682957192,2.453712972,0.9,Liking before confidence,Correct,ship.jpg,61,2.780466232,19,f
15,Object,Object,71,2.128870569,1.315095634,0.425,Liking before confidence,Correct,crushingplane.jpg,70,1.843732094,19,f
15,Animal,Animal,31,1.874562549,2.45319,0.8,Liking before confidence,Correct,goat.jpg,10,3.195407796,19,f
15,Animal,Animal,30,3.695125498,1.409701512,0.6,Liking before confidence,Correct,dolmato.jpg,7,3.034550201,19,f
16,Animal,Animal,32,4.137060157,3.409731404,0.725,Confidence before liking,Correct,horse.jpg,27,1.864228554,20,f
16,Animal,Animal,73,2.021824003,2.793712609,0.975,Confidence before liking,Correct,puppy.jpg,55,3.297476635,20,f
16,Human,Human,22,5.235026798,2.486866068,0.275,Confidence before liking,Correct,boxers.jpg,37,2.681076506,20,f
16,Object,Animal,56,2.985744557,5.645518914,0.725,Confidence before liking,Error,camptent.jpg,44,1.677387769,20,f
16,Human,Animal,53,4.204092699,2.098161079,0.125,Confidence before liking,Error,dancing_couple.jpg,44,1.623048739,20,f
16,Object,Object,32,1.941439205,2.486542284,0.7,Confidence before liking,Correct,babycarriage.jpg,28,2.011745068,20,f
16,Animal,Animal,42,2.00842649,2.178380772,0.8,Confidence before liking,Correct,cows.jpg,32,1.730916918,20,f
16,Human,Human,66,2.02158319,2.526694315,0.95,Confidence before liking,Correct,face.jpg,63,2.97567987,20,f
16,Human,Object,46,2.155455512,2.486523567,0.5,Confidence before liking,Error,man_in_chair.jpg,43,2.132529414,20,f
16,Animal,Animal,52,1.245053771,2.861348021,0.875,Confidence before liking,Correct,scorpio.jpg,50,1.462675005,20,f
16,Object,Object,31,2.597279263,2.820845946,0.725,Confidence before liking,Correct,ship2.jpg,28,2.668505914,20,f
16,Object,Object,69,1.137945465,2.846791981,0.975,Confidence before liking,Correct,piano.jpg,60,2.908713817,20,f
16,Animal,Animal,40,1.740631561,3.570212695,0.8,Confidence before liking,Correct,goat.jpg,35,2.453284985,20,f
16,Animal,Animal,66,1.968208529,2.473609355,0.6,Confidence before liking,Correct,dolmato.jpg,57,2.774583083,20,f
16,Human,Animal,35,5.0339613,2.366486243,0.5,Confidence before liking,Error,girlinhat.jpg,32,1.315880929,20,f
16,Object,Object,53,1.258630357,2.860146192,0.9,Confidence before liking,Correct,ship.jpg,47,1.087708633,20,f
16,Human,Human,66,1.687047656,2.955385112,0.925,Confidence before liking,Correct,soldier.jpg,57,1.020800409,20,f
16,Object,Object,54,2.035234366,5.63246055,0.825,Confidence before liking,Correct,linen.jpg,48,1.422531635,20,f
16,Human,Human,79,1.405713575,2.473068505,0.85,Confidence before liking,Correct,man_on_bench.jpg,72,1.837284348,20,f
16,Human,Human,77,1.593400837,2.124929286,0.975,Confidence before liking,Correct,thinker.jpg,69,1.476003514,20,f
16,Human,Object,31,1.55316835,3.503485499,0.375,Confidence before liking,Error,man_with_cart.jpg,22,3.497478031,20,f
16,Animal,Animal,50,1.459282116,2.633517668,0.975,Confidence before liking,Correct,mouse.jpg,40,2.962088478,20,f
16,Object,Object,46,1.713847989,2.351822927,0.925,Confidence before liking,Correct,lawnmover.jpg,42,1.583445661,20,f
16,Object,Object,24,2.316121183,3.236149287,0.425,Confidence before liking,Correct,crushingplane.jpg,17,1.743695358,20,f
16,Animal,Animal,71,1.164719818,2.165378002,0.975,Confidence before liking,Correct,dog.jpg,71,1.717231939,20,f
17,Animal,Object,50,4.043246837,4.822708473,0.6,Liking before confidence,Error,dolmato.jpg,39,2.528430848,21,f
17,Animal,Animal,90,1.593347758,4.248053314,0.875,Liking before confidence,Correct,scorpio.jpg,60,5.795572063,21,f
17,Animal,Animal,30,4.043241529,8.679101953,0.725,Liking before confidence,Correct,horse.jpg,21,4.266854028,21,f
17,Object,Object,98,1.472842778,5.332389731,0.975,Liking before confidence,Correct,piano.jpg,50,6.904659112,21,f
17,Human,Human,80,1.378989788,2.667323361,0.375,Liking before confidence,Correct,man_with_cart.jpg,41,6.046912666,21,f
17,Animal,Animal,100,1.606795277,2.975823184,0.975,Liking before confidence,Correct,puppy.jpg,70,4.307130096,21,f
17,Human,Animal,80,1.79421379,2.654453848,0.125,Liking before confidence,Error,dancing_couple.jpg,50,2.513504649,21,f
