Subj_idx,Stimulus,Response,Confidence,Awareness,RT_dec,RT_conf,RT_aware,Prediction_Success,Trial_count,Block_count,Accuracy
KK,2,2,1,2,0.21131359,0.458149135,0.341302097,1,27,11,1
KK,2,1,2,1,0.211293966,0.740525842,0.647150755,1,28,11,0
KK,1,1,1,2,0.281886995,0.611065567,0.788318336,1,29,11,1
KK,2,2,1,1,0.270182371,0.681616247,0.941202462,1,30,11,1
KK,2,1,2,1,0.34068647,0.458067894,0.211878791,1,31,11,0
KK,2,2,2,2,0.175945282,0.187642962,0.023694893,1,32,11,1
KK,1,1,1,2,2.881766558,1.705139399,0.329445004,2,33,11,1
KK,2,2,1,1,0.811242819,0.587610185,0.553021073,1,34,11,1
KK,2,1,1,1,0.317180216,0.352314055,0.517725527,1,35,11,0
KK,1,1,2,1,0.870117009,1.058050632,0.411835045,1,36,11,1
KK,1,2,1,1,0.258363813,0.210996345,1.164726973,1,37,11,0
KK,1,2,1,1,0.328964144,0.469948828,0.647078753,1,38,11,0
KK,1,1,1,2,0.222998947,0.281680226,0.81186384,1,39,11,1
KK,2,1,1,1,0.670141876,0.646431208,0.470664948,1,40,11,0
KK,2,2,1,1,0.270081103,0.222920418,0.31769073,1,41,11,1
KK,2,2,1,1,0.234790951,0.187638342,0.42361474,2,42,11,1
KK,2,2,2,2,0.234730124,0.152323157,0.306066602,1,43,11,1
KK,1,1,1,2,0.223052084,0.222904623,0.258935541,2,44,11,1
KK,1,1,1,2,0.199491948,0.258220971,0.270762205,1,45,11,1
KK,1,1,1,1,0.506078303,0.622905314,0.89350003,1,46,11,1
KK,2,2,1,2,0.505391061,1.116952181,0.611877561,1,47,11,1
KK,1,2,1,1,0.258307606,0.199379906,0.258935153,1,48,11,0
KK,1,2,1,2,0.211534202,0.246023551,0.858997583,1,49,11,0
LM,2,1,1,2,4.55197118,2.351889019,2.058832973,1,0,0,0
LM,1,1,2,1,3.916942749,1.728663759,1.752939242,2,1,0,1
LM,2,2,2,1,2.422969077,2.787437826,1.070614968,1,2,0,1
LM,1,1,2,2,1.140774088,1.057992887,1.246974516,1,3,0,1
LM,2,2,1,2,2.022964534,3.552001595,0.882372939,2,4,0,1
LM,2,1,1,1,4.305177232,2.775568434,0.776593709,1,5,0,0
LM,1,1,2,2,1.563403203,1.258856998,0.764759353,1,6,0,1
LM,2,1,1,1,3.552234525,2.17568925,1.223579544,2,7,0,0
LM,1,2,1,1,6.528557343,1.04636682,3.011589491,1,8,0,0
LM,1,1,1,1,3.411009208,2.858003514,1.929461648,2,9,0,1
LM,1,2,1,1,3.881568659,1.469860662,0.329513932,1,10,0,0
LM,1,2,1,2,3.481843246,1.105170533,1.09401995,2,11,0,0
LM,2,1,2,1,2.234574199,1.611008977,1.200169557,2,12,0,0
LM,1,1,2,2,1.305331235,1.23460423,0.858900966,2,13,0,1
LM,2,2,2,2,1.880867175,1.882502301,0.741226934,1,14,0,1
LM,1,1,1,2,1.081827152,3.128644431,2.164679195,2,15,0,1
LM,1,2,1,1,2.470011585,1.552171384,0.545502286,2,16,0,0
LM,2,2,1,2,1.246562943,1.199759909,1.494138841,2,17,0,1
LM,2,2,2,2,0.811331382,0.658120017,0.694155165,1,18,0,1
LM,2,2,1,1,2.76409483,2.64622483,1.235336899,1,19,0,1
LM,2,2,1,2,1.223006268,0.858159827,0.83531734,1,20,0,1
LM,1,1,1,2,1.04659821,1.763999349,1.094110427,2,21,0,1
LM,2,2,2,1,1.293619697,1.199399928,0.717713765,2,22,0,1
LM,1,1,2,2,0.776530183,0.728724205,1.211262774,1,23,0,1
LM,1,1,2,1,1.352423025,1.140501888,0.364820261,1,24,0,1
LM,1,1,2,2,1.03482122,0.540517211,0.329525867,2,25,0,1
LM,2,1,1,1,2.011157128,0.552286886,1.02358324,2,26,0,0
LM,1,1,1,2,1.752386372,0.893451525,0.435368238,2,27,0,1
LM,2,1,2,1,2.234715112,0.540755146,1.423593559,1,28,0,0
LM,2,2,1,1,1.717060022,0.505222432,0.37656183,2,29,0,1
LM,1,2,1,2,1.481746224,1.66979883,0.482465418,1,30,0,0
LM,2,2,2,2,0.622979626,0.564067726,0.376613421,2,31,0,1
LM,2,1,1,2,1.306043884,0.940457843,1.764034769,2,32,0,0
LM,2,1,2,2,1.034684927,0.822872748,0.353100252,1,33,0,0
LM,1,1,1,1,2.893496571,1.446375984,0.600059368,1,34,0,1
LM,1,1,2,1,1.692653636,0.906131743,0.941205912,2,35,0,1
LM,1,1,2,2,0.775955752,2.222766024,0.753025484,2,36,0,1
LM,2,2,2,1,1.211268934,1.869819389,1.400030339,2,37,0,1
LM,2,2,1,1,1.728885138,3.51607887,1.34120237,1,38,0,1
LM,1,1,2,2,0.999508346,0.728581752,0.611792852,1,39,0,1
LM,2,2,2,2,1.046522363,0.799330703,0.776558288,2,40,0,1
LM,2,1,1,2,0.681827614,0.646399623,1.35298475,2,41,0,0
LM,1,1,2,2,0.799531292,1.093407404,0.847125516,2,42,0,1
LM,1,2,2,1,1.317102835,0.822819617,1.258901274,2,43,0,0
LM,2,1,1,1,2.893371829,0.858159827,0.282505689,1,44,0,0
LM,2,2,2,1,1.364188464,1.128697947,0.882408745,1,45,0,1
LM,1,1,2,2,0.599510733,0.528781802,0.458933768,1,46,0,1
LM,2,2,2,2,0.729131158,0.457883853,0.72952271,2,47,0,1
LM,1,1,2,2,0.481858646,0.634677304,0.470675338,2,48,0,1
LM,1,1,2,1,1.199469229,0.42289015,1.411775373,2,49,0,1
LM,1,1,1,2,0.693461767,1.340192881,1.011781995,1,0,1,1
LM,1,1,2,1,2.516057309,0.64728899,0.3883342,1,1,1,1
LM,2,2,1,2,0.85831845,1.269837408,0.811845367,2,2,1,1
LM,2,2,1,2,0.505428796,0.693462922,1.599975437,2,3,1,1
LM,1,1,1,1,2.928876822,0.681681312,0.494074929,1,4,1,1
LM,2,2,2,2,0.811307127,0.84631161,0.705954485,1,5,1,1
LM,2,2,1,2,0.505409931,0.564053481,4.317420081,2,6,1,1
LM,1,1,2,1,2.235632584,0.787513288,2.857801385,1,7,1,1
LM,1,1,2,2,0.481879436,0.387586131,0.447109808,2,8,1,1
LM,2,1,1,2,2.270016051,0.528736756,1.152966116,2,9,1,0
LM,2,2,2,1,1.423055318,0.399306525,0.317728472,2,10,1,1
LM,2,2,2,1,0.84656379,0.90522043,4.105709544,1,11,1,1
LM,1,2,1,1,1.458263086,0.517001347,2.905812957,2,12,1,0
LM,2,2,1,2,0.423185451,0.44645029,1.846899132,1,13,1,1
LM,1,1,2,2,0.446602368,0.399338865,0.376544505,2,14,1,1
LM,1,1,1,1,2.281724895,0.669951678,0.56482773,2,15,1,1
LM,2,2,1,1,2.140592365,3.552047796,0.517722081,1,16,1,1
LM,2,2,2,2,0.72897369,0.787548323,0.670650081,2,17,1,1
LM,1,1,2,2,0.399483628,0.458193014,0.317747722,2,18,1,1
LM,1,1,2,1,0.787913695,0.39933925,0.646978674,2,19,1,1
LM,2,2,1,2,0.704837579,0.505695991,0.423613964,1,20,1,1
LM,2,2,2,2,0.599589274,0.446282042,0.270705599,2,21,1,1
LM,1,1,2,2,0.646606757,0.352250926,0.435369393,2,22,1,1
LM,2,2,1,2,0.752446818,0.716973011,0.788309868,2,23,1,1
LM,2,2,1,1,1.481698098,1.481653822,0.282506844,1,24,1,1
LM,1,1,2,1,0.916668624,0.729217014,1.023544355,1,25,1,1
LM,2,2,1,2,0.834641652,0.36421272,0.341302472,1,26,1,1
LM,1,2,1,1,2.293469929,0.458152203,0.41186893,1,27,1,0
LM,1,1,1,2,0.858325765,0.422859735,0.329504692,1,28,1,1
LM,1,1,2,1,1.340549783,1.010916498,0.364838742,2,29,1,1
LM,1,1,1,1,1.176035756,1.281560881,0.529445555,2,30,1,1
LM,1,1,1,2,0.517109919,0.811092293,0.647183883,1,31,1,1
LM,2,2,2,1,2.293521905,1.351616434,0.329503922,1,32,1,1
LM,2,2,1,1,1.129037524,0.74051852,0.305767449,2,33,1,1
LM,2,2,2,2,0.470149803,0.364032536,0.694200596,2,34,1,1
LM,1,1,2,1,1.164230276,0.328721202,0.482419217,2,35,1,1
LM,2,2,1,1,1.681841475,0.481697713,1.000005775,2,36,1,1
LM,1,1,2,1,0.728954054,0.39933463,0.258938619,2,37,1,1
LM,1,1,2,2,0.705396995,0.552286116,0.517744026,1,38,1,1
LM,2,2,2,1,1.634773556,0.599334014,0.482436157,2,39,1,1
LM,1,2,1,1,2.199394152,0.540520676,0.55302071,2,40,1,0
LM,1,1,1,1,2.434739521,2.45795277,0.588313179,1,41,1,1
LM,1,1,2,2,0.540663899,0.622865279,0.423664015,1,42,1,1
LM,1,1,1,2,0.717152809,0.434625559,0.341242796,2,43,1,1
LM,2,1,2,1,1.728922484,0.999263096,0.752985828,1,44,1,0
LM,2,2,1,1,1.834277051,0.975797283,2.906134053,1,45,1,1
LM,2,2,2,1,0.552398538,0.305226128,0.270702519,2,46,1,1
LM,2,2,1,2,1.128874281,0.634505591,0.929568295,2,47,1,1
LM,2,2,1,1,0.775946897,0.70517985,0.541314946,2,48,1,1
LM,1,1,1,1,0.610418376,0.61196495,3.140979682,1,49,1,1
LM,1,1,1,2,0.446332093,0.575585606,0.294230703,2,0,2,1
LM,2,2,2,1,2.011191009,0.422749237,0.282469499,2,1,2,1
LM,1,2,1,1,1.328859035,0.469910713,0.494216612,1,2,2,0
LM,2,2,1,2,0.752480699,1.634506361,1.482351841,1,3,2,1
LM,1,2,2,1,2.058214267,1.693376295,0.846872951,2,4,2,0
LM,2,2,1,2,0.517213486,0.458132568,1.000058136,1,5,2,1
LM,1,1,2,2,0.517089129,0.446402164,0.353094862,1,6,2,1
LM,2,2,2,2,0.670106836,0.446415639,0.32941229,2,7,2,1
LM,2,1,1,1,1.999382063,0.481685778,0.341309017,2,8,2,0
LM,1,2,1,2,2.340568263,1.293404863,0.341260121,1,9,2,0
LM,1,1,2,2,1.02302652,0.458163369,0.317716537,1,10,2,1
LM,2,2,1,2,0.646579421,0.999291201,1.258849683,2,11,2,1
LM,2,2,2,1,0.517065643,0.305218813,1.153054668,1,12,2,1
LM,1,1,2,2,0.705461291,0.375714429,0.270702519,1,13,2,1
LM,1,1,2,2,1.175990326,0.55224646,0.023649847,2,14,2,1
LM,2,2,2,1,0.858338085,0.399358116,0.376570686,2,15,2,1
LM,1,1,1,2,0.470127857,0.422955986,0.317736172,1,16,2,1
LM,2,2,2,2,1.175985705,0.658130797,0.353032106,2,17,2,1
LM,1,1,2,1,1.128895456,0.551596183,0.435389799,2,18,2,1
LM,2,2,2,1,0.458320452,0.422791588,0.75305359,1,19,2,1
LM,2,2,1,1,0.846623851,0.952225978,1.235259512,2,20,2,1
LM,2,2,1,2,1.423071874,0.986895505,0.433585654,1,21,2,1
LM,2,2,1,1,1.493567105,0.916987795,0.317710377,1,22,2,1
LM,1,1,2,2,1.023014584,0.611117164,1.035352145,1,23,2,1
LM,1,1,1,2,1.446539227,1.88162564,0.717700289,2,24,2,1
LM,1,1,1,2,1.281774175,0.411206332,1.329461186,2,25,2,1
LM,2,2,1,1,2.752346716,0.5522249,0.023629826,2,26,2,1
LM,2,2,2,1,0.870237122,1.563954534,1.799841223,1,27,2,1
LM,1,1,1,2,0.670133786,0.517215411,1.529410134,1,28,2,1
LM,1,1,2,2,0.529091348,0.458001666,0.317751957,2,29,2,1
LM,1,1,2,2,0.529011266,0.399265329,0.294209528,2,30,2,1
LM,1,1,1,2,0.752441813,0.434645965,0.941204757,2,31,2,1
LM,2,2,1,1,2.259092237,0.5522557,0.3286134,2,32,2,1
LM,2,2,1,2,0.470097827,2.011033156,0.682418216,1,33,2,1
LM,2,2,1,1,2.022981474,0.622841023,0.270673259,2,34,2,1
LM,2,2,2,1,0.999581882,0.857996198,0.305977663,1,35,2,1
LM,2,2,1,1,1.928679313,0.82299672,0.294223388,1,36,2,1
LM,1,1,2,1,1.117166977,0.387583051,0.329493142,2,37,2,1
LM,1,2,1,1,0.881850869,0.422808529,1.400063834,2,38,2,0
LM,1,1,2,2,0.50537682,0.399366971,0.235445471,2,39,2,1
LM,2,2,1,2,0.505385675,0.469954989,0.458893728,2,40,2,1
LM,1,1,1,2,0.505392605,0.364095292,1.611765132,2,41,2,1
LM,1,1,2,1,0.752456443,1.069889615,0.70593177,2,42,2,1
LM,1,1,2,2,1.234800969,0.38755764,0.353037111,1,43,2,1
LM,1,1,2,2,0.670143026,0.293457224,0.329502767,2,44,2,1
LM,1,1,2,2,0.917256145,0.469947674,0.529363163,2,45,2,1
LM,2,2,2,1,0.564242134,0.764025529,0.37655644,2,46,2,1
LM,2,2,1,2,0.587759923,0.58758513,0.811810332,2,47,2,1
LM,2,2,2,2,0.611215726,0.799296053,0.835439388,1,48,2,1
LM,2,2,1,2,0.799507422,0.505171226,0.670670871,2,49,2,1
LM,2,2,1,2,0.963991802,0.304966633,0.600696555,2,0,3,1
LM,2,2,2,2,0.489347424,0.356600739,0.270660168,2,1,3,1
LM,2,2,1,2,0.66978574,0.658129642,0.553894292,2,2,3,1
LM,2,2,1,1,2.575895922,0.56402114,0.117731398,2,3,3,1
LM,1,1,1,1,0.952706467,0.58733603,0.364725549,1,4,3,1
LM,1,1,1,1,3.328707727,0.528752157,0.305980358,1,5,3,1
LM,1,1,1,2,0.540702785,0.469926883,0.788270212,1,6,3,1
LM,1,1,2,1,1.587669062,0.587574735,0.364795236,1,7,3,1
LM,2,2,1,2,0.974927936,1.28254958,1.364794851,2,8,3,1
LM,1,2,2,2,0.705502102,0.458190704,0.752888421,1,9,3,0
LM,1,1,1,2,0.540681609,1.634579512,0.364814486,2,10,3,1
LM,1,1,2,2,0.917223419,0.375725209,0.447148693,2,11,3,1
LM,2,2,2,2,0.399574105,0.340511282,0.388292619,2,12,3,1
LM,1,1,2,2,0.822945129,0.7051837,0.635475424,2,13,3,1
LM,2,2,1,2,0.494055679,0.434229002,0.623560217,2,14,3,1
LM,2,2,1,2,0.705417785,0.54047101,0.305991523,2,15,3,1
LM,2,2,1,2,0.517179991,1.316943827,0.329525097,2,16,3,1
LM,1,2,1,2,0.905377898,1.799218281,0.764763588,1,17,3,0
LM,2,2,2,2,0.681901921,1.234751688,0.670645461,1,18,3,1
LM,1,1,2,1,0.634876738,0.952235218,0.305953407,1,19,3,1
LM,2,2,1,2,0.493512049,0.493482403,0.353150688,1,20,3,1
LM,1,1,2,2,0.49360137,0.492567626,0.341305552,2,21,3,1
LM,1,1,1,2,0.611330843,0.481669222,0.611847908,2,22,3,1
LM,1,1,1,1,0.834816831,0.540541852,0.258899349,1,23,3,1
LM,2,2,2,1,0.481815525,0.517007122,0.28251724,1,24,3,1
LM,1,1,2,2,0.446657039,0.399247234,0.341207375,2,25,3,1
LM,2,1,1,1,1.446565022,0.693419031,0.670626981,2,26,3,0
LM,2,2,1,2,0.375987784,0.352313682,0.270619357,1,27,3,1
LM,1,1,1,2,0.446592358,0.693444826,0.764720082,2,28,3,1
LM,2,2,2,1,0.799530907,0.705101309,0.505932771,1,29,3,1
LM,2,2,1,1,0.775889531,0.928671998,0.44723994,1,30,3,1
LM,1,1,1,2,0.458296196,0.399356191,1.435350143,1,31,3,1
LM,1,1,2,1,0.634954894,0.6226978,0.317686891,1,32,3,1
LM,2,1,1,2,0.506345114,0.458161829,0.916762951,2,33,3,0
LM,1,1,2,1,0.493610996,0.528772562,0.270696359,2,34,3,1
LM,1,1,1,2,0.528945815,0.399346566,0.353015166,2,35,3,1
LM,2,1,1,1,0.905489165,0.540385154,0.270712529,1,36,3,0
LM,2,2,2,2,0.505408006,3.775648516,0.941215538,1,37,3,1
LM,1,1,2,1,0.399541379,1.199297131,0.764775908,2,38,3,1
LM,2,2,1,2,0.411284488,0.352299822,0.905910748,2,39,3,1
LM,2,2,1,1,2.175896384,0.540485641,0.729439549,1,40,3,1
LM,1,2,1,2,1.29355386,0.481662677,0.694225236,2,41,3,0
LM,2,2,2,1,0.528933495,0.493515129,0.247128134,1,42,3,1
LM,2,2,1,2,0.752457598,0.705188321,2.199958188,2,43,3,1
LM,1,1,1,2,0.423054548,0.45821419,0.35352068,1,44,3,1
LM,1,2,1,2,0.434862724,1.058122635,0.411859689,2,45,3,0
LM,2,2,2,1,1.599429881,0.434625174,0.776552898,2,46,3,1
LM,1,1,1,1,1.034963673,0.52891078,0.410909106,2,47,3,1
LM,1,1,2,1,0.50536681,0.505259393,0.729550431,2,48,3,1
LM,2,2,1,2,0.540678914,0.353236545,0.71772801,2,49,3,1
LM,1,1,2,2,0.417691781,1.96777835,0.823563836,2,0,4,1
LM,2,2,1,2,0.952410781,0.552295356,2.058793318,2,1,4,1
LM,1,1,1,1,2.387715493,0.564030765,0.294110196,1,2,4,1
LM,2,1,2,1,1.128956672,1.046373751,1.247045742,1,3,4,0
LM,2,2,1,2,0.64753116,0.540513746,1.822575137,1,4,4,1
LM,2,2,1,2,0.575924027,0.48180975,0.882480741,1,5,4,1
LM,2,2,1,1,1.164206406,0.540472165,0.317797388,1,6,4,1
LM,1,1,2,1,0.634659979,0.775843715,0.259070292,1,7,4,1
LM,1,1,1,2,0.434763777,0.39930383,0.317857064,2,8,4,1
LM,1,1,1,1,2.446432965,0.481648817,0.317760813,2,9,4,1
LM,1,1,1,2,0.775995793,0.987554252,1.247082318,1,10,4,1
LM,1,2,1,1,2.093676524,0.728834317,0.223525258,1,11,4,0
LM,1,2,2,1,0.787730432,0.411123555,0.635051531,1,12,4,0
LM,2,2,1,2,0.481926022,0.517078734,0.305978048,2,13,4,1
LM,2,1,1,2,0.552451284,0.611105614,1.235348064,2,14,4,0
LM,2,2,2,2,0.493674137,0.42288938,0.682420141,2,15,4,1
LM,1,1,1,2,0.434824608,0.422847414,0.717779216,2,16,4,1
LM,2,2,2,2,0.505292504,0.317099755,0.329507772,1,17,4,1
LM,2,2,1,2,0.634844782,0.575778879,0.564762664,2,18,4,1
LM,1,1,2,2,0.470293795,0.446320927,0.294097491,2,19,4,1
LM,1,1,1,2,0.670160737,0.363924734,0.765048879,2,20,4,1
LM,2,1,2,1,1.940689232,0.622803677,0.329474661,2,21,4,0
LM,1,1,1,2,0.446611993,0.422848954,0.741211918,1,22,4,1
LM,2,1,1,1,1.034760774,0.975764557,0.329475816,1,23,4,0
LM,1,1,1,2,0.729101127,0.79914128,1.50589273,1,24,4,1
LM,2,2,1,2,0.611248837,0.552286886,0.988308867,1,25,4,1
LM,1,1,2,1,0.611234977,0.517094134,1.858800094,2,26,4,1
LM,1,1,2,2,0.399581035,0.375629343,0.388283764,2,27,4,1
LM,2,2,2,1,0.834827996,0.681724818,0.741206143,2,28,4,1
LM,2,1,1,2,1.222986248,0.975814223,0.447157163,2,29,4,0
LM,2,2,1,1,1.622949595,1.481378927,0.341291692,2,30,4,1
LM,1,1,2,2,0.634745835,0.646473544,0.647153467,1,31,4,1
LM,1,1,2,2,0.599527673,0.575764634,0.611708151,1,32,4,1
LM,2,2,2,2,0.481855566,0.422851649,0.317783143,2,33,4,1
LM,1,1,2,1,0.764218033,0.716383564,0.329507772,2,34,4,1
LM,2,2,1,2,0.528884214,0.575869356,0.529521016,1,35,4,1
LM,1,1,2,2,0.928666223,0.681561189,0.306136286,1,36,4,1
LM,2,2,2,2,0.493658351,0.469896083,0.294199133,2,37,4,1
LM,1,1,2,1,0.859226682,0.681670146,1.881445456,2,38,4,1
LM,2,2,1,1,0.834803356,0.646416178,0.270686734,1,39,4,1
LM,2,2,1,2,0.481842861,0.422902085,0.364798701,2,40,4,1
LM,2,2,2,1,0.823113762,0.552256085,0.941212072,1,41,4,1
LM,2,2,2,1,0.458398608,0.481724279,0.330398679,2,42,4,1
LM,1,1,1,2,0.493723033,0.387616932,0.611727016,2,43,4,1
LM,2,1,1,1,1.91701436,1.328688091,2.364667413,2,44,4,0
LM,1,1,2,2,0.446579267,0.458189934,0.623562142,2,45,4,1
LM,1,1,2,1,0.658338701,0.940563335,0.788288692,2,46,4,1
LM,2,2,1,2,0.458307746,0.540562257,0.576550434,2,47,4,1
LM,1,1,1,2,0.493649496,0.457255521,0.56479539,2,48,4,1
LM,1,1,1,1,0.446638174,0.587421502,0.811803016,2,49,4,1
LM,1,1,1,2,0.293505349,1.775152627,0.988258431,1,0,5,1
LM,1,1,2,2,0.564348396,0.51688854,0.71772647,1,1,5,1
LM,2,2,1,1,1.352423025,1.328678081,0.458900273,2,2,5,1
LM,1,1,2,1,0.552491325,1.587427277,2.282317806,2,3,5,1
LM,1,2,1,1,1.611242292,0.422842794,2.494061069,2,4,5,0
LM,2,2,1,2,0.800188115,0.457995505,0.975932805,1,5,5,1
LM,2,2,1,2,0.858333465,0.399359656,0.388352681,1,6,5,1
LM,2,2,2,2,0.458460209,0.352155829,0.376571456,1,7,5,1
LM,2,2,2,2,0.517157275,0.575843946,0.953019093,2,8,5,1
LM,1,1,1,2,0.446592358,0.458174534,0.317753112,2,9,5,1
LM,2,2,1,2,1.046590125,0.89340186,0.329520477,2,10,5,1
LM,2,2,2,2,0.407262702,0.473854343,0.331422414,2,11,5,1
LM,2,2,2,1,1.922439499,0.458263856,0.36054745,1,12,5,1
LM,1,1,2,2,0.470150958,0.422820849,0.305966497,1,13,5,1
LM,1,1,2,1,1.246574878,0.74049465,0.529495991,2,14,5,1
LM,2,2,1,2,0.517210406,0.434631719,0.411850449,1,15,5,1
LM,2,2,1,1,2.12883578,1.081626179,0.317725392,1,16,5,1
LM,1,1,1,2,0.599493407,0.493439667,0.56481695,1,17,5,1
LM,1,1,2,2,0.423125775,0.446335943,0.270659398,1,18,5,1
LM,1,1,2,1,0.799413095,0.940497884,0.376635367,2,19,5,1
LM,1,1,2,2,0.423093434,0.411118935,0.294211068,2,20,5,1
LM,2,2,1,2,0.576012194,1.281629413,0.447140993,2,21,5,1
LM,1,1,2,2,0.411311054,0.375833782,0.317704217,2,22,5,1
LM,1,2,1,1,2.164130944,0.705212576,0.647030265,2,23,5,0
LM,2,2,1,2,0.458342782,0.469918028,0.353046736,1,24,5,1
LM,2,2,1,2,1.081856798,0.422854729,0.623596023,1,25,5,1
LM,2,1,1,1,0.728945199,0.799213276,0.588344364,1,26,5,0
LM,1,1,2,1,0.611248067,0.493450832,0.341284377,1,27,5,1
LM,2,2,2,1,0.446569257,0.446422954,0.55302302,2,28,5,1
LM,1,1,2,1,1.905314372,0.469928808,0.282421373,2,29,5,1
LM,2,2,1,2,0.529918729,0.505199717,1.010843732,2,30,5,1
LM,2,2,1,1,1.787766622,0.481690013,0.32940998,2,31,5,1
LM,1,1,2,2,0.446621618,0.39934079,0.353017861,1,32,5,1
LM,1,1,2,2,0.434828073,0.434665215,0.282446783,2,33,5,1
LM,1,1,1,2,0.517199241,0.469937663,0.305955332,2,34,5,1
LM,2,2,1,1,0.951710068,1.023504314,0.388387716,2,35,5,1
LM,1,1,1,2,0.599540763,0.469913408,0.317747722,1,36,5,1
LM,1,1,1,1,1.14063818,0.540491031,0.282476429,1,37,5,1
LM,2,2,1,1,0.940716953,0.846344721,0.494196977,1,38,5,1
LM,2,2,2,1,0.705391989,0.551653549,0.294218383,1,39,5,1
LM,1,1,1,2,0.434864264,0.411115085,0.835333126,1,40,5,1
LM,2,2,1,1,0.564406532,0.658113857,0.270548516,1,41,5,1
LM,1,1,1,2,0.552453979,0.764010129,0.41187047,1,42,5,1
LM,2,1,1,1,1.164017367,0.599468767,0.282472964,1,43,5,0
LM,1,1,1,2,0.458356642,0.433710397,1.070628829,1,44,5,1
LM,2,2,1,2,0.646646028,0.693330479,1.776482442,1,45,5,1
LM,2,1,1,1,1.458572246,0.5284172,0.435379019,1,46,5,0
LM,2,2,1,1,2.258012292,1.45798742,0.506211516,1,47,5,1
LM,1,1,2,2,0.517221186,0.505185472,0.505931231,1,48,5,1
LM,1,1,2,2,0.458334312,0.387745139,0.282449093,2,49,5,1
LM,1,2,1,1,2.775622721,0.775524159,0.541268746,1,0,6,0
LM,2,2,1,1,2.069996647,0.528736756,0.5530338,1,1,6,1
LM,2,2,1,2,1.152427491,0.540472935,0.658897732,1,2,6,1
LM,1,1,1,2,0.481994169,0.399204883,0.447151388,1,3,6,1
LM,2,2,1,2,0.4574307,1.000174793,1.058869934,1,4,6,1
LM,2,2,1,2,0.787727737,0.764016674,0.88244378,1,5,6,1
LM,1,1,1,2,0.36425276,0.893464231,0.282468729,2,6,6,1
LM,1,1,2,2,0.964199706,0.234646966,0.411813489,2,7,6,1
LM,1,1,1,2,0.835134462,0.364121088,0.611450966,2,8,6,1
LM,2,2,1,2,0.599408706,0.493482018,0.447205289,2,9,6,1
LM,1,1,1,2,0.387130282,0.575454318,0.529530641,1,10,6,1
LM,1,1,1,2,0.305383211,0.317310354,0.294274594,1,11,6,1
LM,1,1,1,2,1.740558561,0.458150278,1.200097561,1,12,6,1
LM,2,2,2,1,1.481847481,0.422849339,0.482400736,2,13,6,1
LM,2,2,1,1,0.858354255,0.740480789,0.305929537,2,14,6,1
LM,2,2,1,2,0.446578497,0.940506354,0.270702904,2,15,6,1
LM,1,1,2,2,0.446612378,0.340502427,0.341224316,1,16,6,1
LM,2,2,1,2,0.623074723,0.48154679,0.611805172,2,17,6,1
LM,1,1,2,2,0.387753224,0.728790811,0.270712529,1,18,6,1
LM,2,2,2,2,0.411262928,0.905243146,0.305977663,2,19,6,1
LM,1,1,1,2,0.364163439,0.516949756,0.329584003,2,20,6,1
LM,1,1,1,2,0.352410319,0.59936597,1.129317039,1,21,6,1
LM,2,2,2,1,0.564192468,0.305112551,0.294217613,1,22,6,1
LM,2,1,1,1,0.728925564,0.58757589,0.282429073,1,23,6,0
LM,1,1,1,2,0.423065328,0.469925728,0.600023177,1,24,6,1
LM,2,2,1,2,0.658406462,0.422815459,0.623605263,2,25,6,1
LM,1,1,1,2,0.41134609,0.493481248,0.305943782,2,26,6,1
LM,1,1,1,2,2.634685389,0.328752388,0.411821959,2,27,6,1
LM,2,2,2,2,0.387727814,0.352273642,0.435410974,2,28,6,1
LM,2,2,1,2,0.481874816,0.481718503,0.505938546,2,29,6,1
LM,2,2,2,1,1.081934955,0.363887003,0.282444473,1,30,6,1
LM,1,2,1,1,0.905360573,0.434634029,0.976524562,1,31,6,0
LM,1,1,2,1,0.670145336,1.022815536,0.305954947,1,32,6,1
LM,2,2,1,2,0.646546696,0.446405244,0.964784533,1,33,6,1
LM,1,1,2,2,0.576013734,0.316965002,0.294228393,2,34,6,1
LM,2,2,2,2,0.375895383,0.387701633,0.270394898,2,35,6,1
LM,2,2,1,2,0.599520358,0.352280957,0.282461414,2,36,6,1
LM,2,2,2,1,0.36421041,0.269963305,0.588328194,2,37,6,1
LM,1,1,1,2,0.881823148,0.317009663,0.270690199,1,38,6,1
LM,1,1,2,2,0.329003797,0.658049175,0.364793311,1,39,6,1
LM,1,1,2,1,1.258335313,1.846085611,0.294225698,2,40,6,1
LM,2,2,1,1,0.481868271,0.399350031,1.129499148,2,41,6,1
LM,2,1,1,1,0.540796342,0.422713432,0.341046827,1,42,6,0
LM,1,1,1,1,1.775918791,0.658108082,0.294205293,1,43,6,1
LM,2,2,1,1,0.611269627,0.469907248,0.329516242,1,44,6,1
LM,1,1,2,1,1.070060558,0.375676699,0.270701364,2,45,6,1
LM,1,1,1,2,0.881905925,0.434519297,0.317766973,2,46,6,1
LM,1,1,2,2,0.434829998,0.364061027,0.153030412,2,47,6,1
LM,2,2,1,2,0.576130776,0.39933232,0.717572467,2,48,6,1
LM,2,2,1,2,0.999513351,0.293428733,1.34116849,1,49,6,1
LM,1,1,2,2,0.469954604,0.646102782,0.964732172,2,0,7,1
LM,1,1,2,2,0.623113993,0.37577295,0.705938315,2,1,7,1
LM,2,2,1,2,0.646599442,0.364032921,0.917674263,2,2,7,1
