Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,RT_decConf,mean,sd,Condition,Training
4,1,1,30.392,NaN,NaN,0.75794,0.474,0.1,-1,1
4,1,1,34.314,NaN,NaN,0.61137,0.45,0.1,-1,1
4,0,1,6.863,NaN,NaN,2.0375,0.526,0.1,-1,1
4,1,1,46.0784,NaN,NaN,0.82461,0.45,0.0333,-1,1
4,1,1,44.1176,NaN,NaN,0.97123,0.474,0.1,-1,1
4,0,0,45.915,NaN,NaN,1.3978,0.55,0.0333,-1,1
4,1,1,10.784,NaN,NaN,0.69135,0.45,0.1,-1,1
4,1,1,34.314,NaN,NaN,0.63799,0.45,0.0333,-1,1
4,0,0,15.2775,NaN,NaN,0.70473,0.526,0.0333,-1,1
4,1,1,12.745,NaN,NaN,1.0778,0.474,0.0333,-1,1
4,1,1,32.353,NaN,NaN,1.9442,0.45,0.1,-1,1
4,0,0,13.235,NaN,NaN,1.9842,0.55,0.1,-1,1
4,1,1,34.314,NaN,NaN,0.51798,0.45,0.1,-1,1
4,1,1,8.824,NaN,NaN,3.8502,0.474,0.1,-1,1
4,0,0,50,NaN,NaN,0.70483,0.55,0.0333,-1,1
4,0,0,50,NaN,NaN,0.73135,0.55,0.0333,-1,1
4,1,0,7.10749999999999,NaN,NaN,1.8243,0.474,0.1,-1,1
4,0,0,50,NaN,NaN,0.71906,0.55,0.1,-1,1
4,0,0,41.83,NaN,NaN,0.94459,0.526,0.0333,-1,1
4,0,0,31.6175,NaN,NaN,0.77136,0.526,0.0333,-1,1
4,0,0,45.915,NaN,NaN,1.1045,0.55,0.1,-1,1
4,0,0,47.9575,NaN,NaN,1.3844,0.55,0.0333,-1,1
4,1,1,40.1961,NaN,NaN,1.5976,0.45,0.1,-1,1
4,1,1,28.431,NaN,NaN,0.54477,0.474,0.1,-1,1
4,0,0,15.2775,NaN,NaN,0.66467,0.526,0.1,-1,1
4,1,1,12.745,NaN,NaN,0.54471,0.474,0.1,-1,1
4,1,1,18.627,NaN,NaN,0.57161,0.45,0.0333,-1,1
4,0,0,13.235,NaN,NaN,0.74463,0.55,0.1,-1,1
4,1,1,28.431,NaN,NaN,0.94464,0.474,0.0333,-1,1
4,1,1,28.431,NaN,NaN,0.79801,0.474,0.0333,-1,1
4,1,1,32.353,NaN,NaN,0.55806,0.45,0.0333,-1,1
4,0,0,17.32,NaN,NaN,0.53149,0.526,0.0333,-1,1
4,1,1,26.471,NaN,NaN,1.531,0.474,0.0333,-1,1
4,0,0,45.915,NaN,NaN,0.43821,0.55,0.0333,-1,1
4,1,1,12.745,NaN,NaN,1.1713,0.474,0.1,-1,1
4,1,1,18.627,NaN,NaN,0.51811,0.45,0.1,-1,1
4,1,1,42.1569,NaN,NaN,0.86459,0.45,0.0333,-1,1
4,1,1,8.824,NaN,NaN,1.6777,0.474,0.1,-1,1
4,1,1,32.353,NaN,NaN,1.1178,0.474,0.0333,-1,1
4,0,0,21.405,NaN,NaN,0.98448,0.55,0.1,-1,1
4,0,0,23.4475,NaN,NaN,0.5847,0.55,0.1,-1,1
4,1,1,42.1569,NaN,NaN,0.58477,0.45,0.0333,-1,1
4,0,0,50,NaN,NaN,0.65141,0.526,0.0333,-1,1
4,1,1,12.745,NaN,NaN,0.94464,0.474,0.0333,-1,1
4,1,1,18.627,NaN,NaN,1.0246,0.474,0.0333,-1,1
4,0,0,11.1925,NaN,NaN,0.85135,0.526,0.1,-1,1
4,0,0,7.10749999999999,NaN,NaN,0.85134,0.526,0.1,-1,1
4,0,0,50,NaN,NaN,0.50471,0.55,0.0333,-1,1
4,0,0,50,NaN,NaN,0.55804,0.526,0.0333,-1,1
4,0,0,50,NaN,NaN,0.71796,0.55,0.0333,-1,1
4,0,0,50,NaN,NaN,0.66468,0.55,0.0333,-1,1
4,0,0,15.2775,NaN,NaN,0.81138,0.526,0.1,-1,1
4,0,0,23.4475,NaN,NaN,0.67803,0.55,0.1,-1,1
4,0,0,13.235,NaN,NaN,1.0512,0.526,0.1,-1,1
4,0,0,31.6175,NaN,NaN,0.57144,0.526,0.1,-1,1
4,1,1,50,NaN,NaN,0.37153,0.45,0.0333,-1,1
4,0,0,11.1925,NaN,NaN,1.3578,0.526,0.1,-1,1
4,0,0,50,NaN,NaN,0.51799,0.55,0.0333,-1,1
4,1,1,50,NaN,NaN,0.55829,0.474,0.0333,-1,1
4,1,1,22.549,NaN,NaN,0.79801,0.474,0.1,-1,1
4,0,0,13.235,NaN,NaN,0.58475,0.526,0.1,-1,1
4,0,0,41.83,NaN,NaN,0.95804,0.526,0.0333,-1,1
4,1,1,36.275,NaN,NaN,0.83792,0.474,0.1,-1,1
4,1,1,46.0784,NaN,NaN,0.86461,0.45,0.0333,-1,1
4,1,1,36.275,NaN,NaN,1.8376,0.474,0.0333,-1,1
4,1,1,26.471,NaN,NaN,0.91794,0.45,0.0333,-1,1
4,0,0,31.6175,NaN,NaN,0.51807,0.526,0.0333,-1,1
4,1,1,36.275,NaN,NaN,0.99786,0.474,0.0333,-1,1
4,0,0,43.8725,NaN,NaN,0.82471,0.55,0.0333,-1,1
4,1,1,50,NaN,NaN,0.66468,0.45,0.1,-1,1
4,1,1,42.1569,NaN,NaN,0.83796,0.45,0.1,-1,1
4,1,1,24.51,NaN,NaN,0.67796,0.474,0.1,-1,1
4,0,0,23.4475,NaN,NaN,0.50477,0.526,0.1,-1,1
4,0,0,17.32,NaN,NaN,0.53147,0.55,0.1,-1,1
4,0,0,25.49,NaN,NaN,1.5578,0.526,0.0333,-1,1
4,0,0,15.2775,NaN,NaN,0.49151,0.526,0.1,-1,1
4,1,1,50,NaN,NaN,0.42472,0.474,0.0333,-1,1
4,0,0,50,NaN,NaN,0.59802,0.55,0.0333,-1,1
4,0,1,8.824,NaN,NaN,1.1578,0.526,0.0333,-1,1
4,1,1,24.51,NaN,NaN,0.51813,0.474,0.0333,-1,1
4,0,0,23.4475,NaN,NaN,0.47834,0.55,0.1,-1,1
4,1,0,13.235,NaN,NaN,1.6911,0.474,0.1,-1,1
4,1,1,16.667,NaN,NaN,0.3314,0.45,0.0333,-1,1
4,1,1,22.549,NaN,NaN,0.50483,0.45,0.0333,-1,1
4,0,0,7.10749999999999,NaN,NaN,1.5445,0.526,0.1,-1,1
4,1,1,22.549,NaN,NaN,0.55806,0.474,0.1,-1,1
4,1,1,38.235,NaN,NaN,0.87795,0.45,0.1,-1,1
4,0,0,27.5325,NaN,NaN,0.37164,0.55,0.0333,-1,1
4,1,1,30.392,NaN,NaN,0.54479,0.45,0.0333,-1,1
4,1,1,8.824,NaN,NaN,0.57138,0.474,0.0333,-1,1
4,0,0,13.235,NaN,NaN,0.39823,0.526,0.0333,-1,1
4,1,1,14.706,NaN,NaN,0.47814,0.474,0.1,-1,1
4,1,1,28.431,NaN,NaN,0.49155,0.45,0.0333,-1,1
4,1,1,14.706,NaN,NaN,1.331,0.474,0.1,-1,1
4,0,0,7.10749999999999,NaN,NaN,0.65146,0.526,0.1,-1,1
4,0,0,9.15,NaN,NaN,1.0246,0.526,0.1,-1,1
4,1,1,20.588,NaN,NaN,0.53138,0.45,0.1,-1,1
4,0,0,19.3625,NaN,NaN,1.0379,0.55,0.1,-1,1
4,0,0,23.4475,NaN,NaN,0.63805,0.526,0.0333,-1,1
4,1,1,38.235,NaN,NaN,1.2379,0.45,0.1,-1,1
4,0,0,25.49,NaN,NaN,1.5187,0.55,0.0333,-1,1
4,0,0,41.83,NaN,NaN,0.97126,0.526,0.0333,-1,1
4,0,0,27.5325,NaN,NaN,0.9312,0.55,0.1,-1,1
4,1,1,34.314,NaN,NaN,0.49139,0.45,0.1,-1,1
4,0,0,23.4475,NaN,NaN,1.1045,0.526,0.1,-1,1
4,1,0,17.32,NaN,NaN,0.67809,0.474,0.1,-1,1
4,1,1,24.51,NaN,NaN,0.35817,0.45,0.1,-1,1
4,1,1,40.1961,NaN,NaN,0.50478,0.45,0.0333,-1,1
4,1,1,40.1961,NaN,NaN,0.58473,0.45,0.0333,-1,1
4,0,0,43.8725,NaN,NaN,0.5181,0.55,0.0333,-1,1
4,0,0,39.7875,NaN,NaN,0.69141,0.55,0.1,-1,1
4,1,1,40.1961,NaN,NaN,1.1179,0.474,0.0333,-1,1
4,1,1,28.431,NaN,NaN,0.69144,0.45,0.1,-1,1
4,0,0,11.1925,NaN,NaN,0.9979,0.526,0.0333,-1,1
4,1,1,10.784,NaN,NaN,0.41147,0.474,0.0333,-1,1
4,0,0,29.575,NaN,NaN,0.51808,0.55,0.1,-1,1
4,0,0,13.235,NaN,NaN,0.9312,0.526,0.1,-1,1
4,0,0,50,NaN,NaN,1.1045,0.55,0.0333,-1,1
4,0,0,47.9575,NaN,NaN,1.1179,0.55,0.1,-1,1
4,0,0,31.6175,NaN,NaN,0.67801,0.55,0.1,-1,1
4,0,0,47.9575,NaN,NaN,0.65133,0.55,0.0333,-1,1
4,1,1,26.471,NaN,NaN,0.65253,0.45,0.1,-1,1
4,1,1,36.275,NaN,NaN,0.50492,0.45,0.1,-1,1
4,1,1,42.1569,NaN,NaN,0.70462,0.4735,0.1,-1,1
4,1,1,50,NaN,NaN,0.79796,0.45,0.0333,-1,1
4,1,1,50,NaN,NaN,0.65138,0.4735,0.0333,-1,1
4,1,1,28.431,NaN,NaN,0.67804,0.4735,0.0333,-1,1
4,0,0,31.6175,NaN,NaN,0.73143,0.5265,0.0333,-1,1
4,1,0,3.02249999999999,NaN,NaN,0.81134,0.4735,0.1,-1,1
4,1,1,6.863,NaN,NaN,0.73152,0.45,0.1,-1,1
4,1,1,20.588,NaN,NaN,1.1179,0.45,0.0333,-1,1
4,1,1,34.314,NaN,NaN,0.5714,0.4735,0.0333,-1,1
4,1,1,32.353,NaN,NaN,0.53144,0.4735,0.0333,-1,1
4,1,1,34.314,NaN,NaN,0.6913,0.45,0.0333,-1,1
4,0,0,23.4475,NaN,NaN,0.6515,0.55,0.1,-1,1
4,0,0,35.7025,NaN,NaN,0.50481,0.55,0.0333,-1,1
4,1,1,30.392,NaN,NaN,0.61133,0.4735,0.0333,-1,1
4,1,1,12.745,NaN,NaN,0.4114,0.45,0.1,-1,1
4,0,0,31.6175,NaN,NaN,0.54473,0.55,0.1,-1,1
4,0,0,50,NaN,NaN,0.5981,0.55,0.0333,-1,1
4,0,0,15.2775,NaN,NaN,0.90466,0.5265,0.1,-1,1
4,1,1,32.353,NaN,NaN,0.8247,0.45,0.1,-1,1
4,0,0,27.5325,NaN,NaN,0.66465,0.5265,0.0333,-1,1
4,0,0,9.15,NaN,NaN,1.0113,0.5265,0.1,-1,1
4,1,1,24.51,NaN,NaN,0.33147,0.4735,0.0333,-1,1
4,0,0,29.575,NaN,NaN,0.5047,0.5265,0.0333,-1,1
4,0,0,17.32,NaN,NaN,0.58479,0.5265,0.1,-1,1
4,1,1,34.314,NaN,NaN,0.7447,0.45,0.1,-1,1
4,1,1,42.1569,NaN,NaN,0.47819,0.45,0.0333,-1,1
4,0,0,11.1925,NaN,NaN,0.5581,0.5265,0.1,-1,1
4,1,1,28.431,NaN,NaN,0.65137,0.45,0.0333,-1,1
4,0,0,9.15,NaN,NaN,1.4512,0.5265,0.0333,-1,1
4,0,0,50,NaN,NaN,0.70471,0.55,0.0333,-1,1
4,0,0,15.2775,NaN,NaN,1.2911,0.55,0.1,-1,1
4,0,0,27.5325,NaN,NaN,0.51807,0.55,0.0333,-1,1
4,1,1,28.431,NaN,NaN,0.43816,0.45,0.0333,-1,1
4,1,1,24.51,NaN,NaN,0.53138,0.4735,0.1,-1,1
4,0,0,7.10749999999999,NaN,NaN,0.73144,0.5265,0.1,-1,1
4,1,1,22.549,NaN,NaN,0.41145,0.4735,0.1,-1,1
4,0,0,37.745,NaN,NaN,0.55806,0.55,0.0333,-1,1
4,1,1,48.0392,NaN,NaN,0.31827,0.4735,0.0333,-1,1
4,1,1,28.431,NaN,NaN,0.7579,0.4735,0.1,-1,1
4,0,0,31.6175,NaN,NaN,0.53149,0.55,0.0333,-1,1
4,0,0,43.8725,NaN,NaN,0.69135,0.55,0.1,-1,1
4,0,0,50,NaN,NaN,0.91796,0.55,0.0333,-1,1
4,0,0,15.2775,NaN,NaN,0.71802,0.5265,0.1,-1,1
4,1,1,20.588,NaN,NaN,0.45141,0.45,0.1,-1,1
4,0,0,23.4475,NaN,NaN,0.57135,0.5265,0.1,-1,1
4,0,0,25.49,NaN,NaN,0.61144,0.55,0.1,-1,1
4,1,1,38.235,NaN,NaN,0.39836,0.4735,0.0333,-1,1
4,0,0,5.065,NaN,NaN,1.9175,0.5265,0.0333,-1,1
4,0,0,21.405,NaN,NaN,0.39916,0.55,0.1,-1,1
4,0,0,23.4475,NaN,NaN,0.67806,0.5265,0.0333,-1,1
4,0,0,7.10749999999999,NaN,NaN,0.63802,0.55,0.1,-1,1
4,0,0,25.49,NaN,NaN,1.0926,0.5265,0.0333,-1,1
4,0,0,23.4475,NaN,NaN,0.67811,0.55,0.1,-1,1
4,1,1,34.314,NaN,NaN,0.55811,0.4735,0.1,-1,1
4,1,1,26.471,NaN,NaN,0.37146,0.4735,0.1,-1,1
4,0,0,33.66,NaN,NaN,0.79799,0.5265,0.0333,-1,1
4,1,1,46.0784,NaN,NaN,0.49143,0.45,0.0333,-1,1
4,1,1,46.0784,NaN,NaN,0.93131,0.45,0.1,-1,1
4,1,1,32.353,NaN,NaN,0.74474,0.4735,0.1,-1,1
4,0,0,25.49,NaN,NaN,0.57135,0.5265,0.1,-1,1
4,1,1,26.471,NaN,NaN,1.3179,0.45,0.0333,-1,1
4,0,0,47.9575,NaN,NaN,0.49145,0.55,0.0333,-1,1
4,0,0,39.7875,NaN,NaN,1.1572,0.5265,0.0333,1,1
4,0,0,23.4475,NaN,NaN,1.8906,0.5265,0.0333,1,1
4,1,1,6.863,NaN,NaN,0.89133,0.4735,0.1,0,1
4,0,0,35.7025,NaN,NaN,0.95766,0.5265,0.1,1,1
4,1,1,50,NaN,NaN,0.61145,0.45,0.0333,0,1
4,0,0,37.745,NaN,NaN,0.70444,0.5265,0.0333,1,1
4,1,1,6.863,NaN,NaN,2.0909,0.4735,0.0333,0,1
4,1,1,12.745,NaN,NaN,0.85094,0.4735,0.0333,1,1
4,1,1,14.706,NaN,NaN,1.7974,0.45,0.1,3,1
4,0,0,39.7875,NaN,NaN,0.90435,0.55,0.0333,1,1
4,0,0,21.405,NaN,NaN,0.73143,0.5265,0.1,0,1
4,1,1,48.0392,NaN,NaN,0.50437,0.45,0.0333,1,1
4,1,1,30.392,NaN,NaN,0.78437,0.45,0.0333,1,1
4,0,0,3.02249999999999,NaN,NaN,0.61136,0.55,0.1,0,1
4,1,1,24.51,NaN,NaN,0.74465,0.45,0.1,0,1
4,0,0,50,NaN,NaN,0.69141,0.55,0.0333,0,1
4,0,0,43.8725,NaN,NaN,0.74436,0.55,0.1,1,1
4,1,1,34.314,NaN,NaN,0.69116,0.4735,0.0333,1,1
4,0,0,7.10749999999999,NaN,NaN,0.74473,0.55,0.1,0,1
4,1,1,0.979999999999997,NaN,NaN,0.47812,0.4735,0.0333,0,1
4,0,0,37.745,NaN,NaN,0.81119,0.5265,0.1,3,1
4,1,1,14.706,NaN,NaN,0.81101,0.4735,0.1,1,1
4,0,0,39.7875,NaN,NaN,0.67808,0.55,0.0333,0,1
4,1,1,28.431,NaN,NaN,0.71809,0.45,0.0333,0,1
4,1,1,14.706,NaN,NaN,0.63773,0.45,0.1,1,1
4,0,0,21.405,NaN,NaN,0.6911,0.55,0.1,1,1
4,0,0,50,NaN,NaN,0.50477,0.55,0.0333,0,1
4,1,1,50,NaN,NaN,0.61141,0.45,0.0333,0,1
4,1,1,10.784,NaN,NaN,1.3577,0.4735,0.1,3,1
4,0,0,29.575,NaN,NaN,0.69107,0.55,0.1,1,1
4,0,0,27.5325,NaN,NaN,0.50478,0.5265,0.0333,0,1
4,1,1,18.627,NaN,NaN,1.3445,0.45,0.0333,0,1
4,0,0,25.49,NaN,NaN,0.6914,0.5265,0.0333,0,1
4,0,0,31.6175,NaN,NaN,0.54445,0.5265,0.1,1,1
4,1,1,18.627,NaN,NaN,0.6377,0.45,0.0333,1,1
4,1,1,26.471,NaN,NaN,0.51773,0.45,0.1,1,1
4,1,1,30.392,NaN,NaN,1.1712,0.45,0.1,0,1
4,0,0,31.6175,NaN,NaN,0.91765,0.55,0.0333,1,1
4,0,0,13.235,NaN,NaN,0.75801,0.5265,0.1,0,1
4,0,0,35.7025,NaN,NaN,0.66474,0.55,0.0333,0,1
4,0,0,43.8725,NaN,NaN,0.67811,0.5265,0.0333,0,1
4,0,0,43.8725,NaN,NaN,0.61104,0.55,0.0333,1,1
4,1,1,36.275,NaN,NaN,0.47767,0.4735,0.0333,1,1
4,1,1,22.549,NaN,NaN,0.51807,0.4735,0.0333,0,1
4,0,1,38.235,NaN,NaN,0.66441,0.5265,0.1,1,1
4,0,0,23.4475,NaN,NaN,0.55781,0.55,0.1,1,1
4,1,0,13.235,NaN,NaN,0.94458,0.4735,0.1,3,1
4,0,0,19.3625,NaN,NaN,0.62469,0.55,0.1,0,1
4,0,0,39.7875,NaN,NaN,0.77102,0.5265,0.0333,1,1
4,1,1,32.353,NaN,NaN,1.0242,0.4735,0.0333,1,1
4,1,1,18.627,NaN,NaN,0.65133,0.4735,0.1,0,1
4,1,1,46.0784,NaN,NaN,0.71808,0.4735,0.0333,0,1
4,0,0,41.83,NaN,NaN,1.1045,0.5265,0.1,0,1
4,0,0,50,NaN,NaN,0.59806,0.5265,0.0333,0,1
4,1,1,14.706,NaN,NaN,0.69144,0.4735,0.1,0,1
4,0,0,25.49,NaN,NaN,0.81138,0.55,0.1,0,1
4,1,1,26.471,NaN,NaN,0.55808,0.45,0.1,0,1
4,1,1,42.1569,NaN,NaN,0.62448,0.45,0.0333,1,1
4,1,1,40.1961,NaN,NaN,0.89094,0.45,0.1,1,1
4,1,1,40.1961,NaN,NaN,0.94426,0.4735,0.1,1,1
4,1,1,18.627,NaN,NaN,0.93131,0.4735,0.1,0,1
4,0,0,17.32,NaN,NaN,0.78467,0.5265,0.1,0,1
4,1,1,12.745,NaN,NaN,0.67799,0.45,0.1,0,1
4,0,0,50,NaN,NaN,0.55779,0.55,0.0333,1,1
4,0,0,39.7875,NaN,NaN,0.81117,0.55,0.1,-1,1
4,1,1,32.353,NaN,NaN,0.53145,0.45,0.1,-1,1
4,1,1,28.431,NaN,NaN,0.4647,0.45,0.0333,-1,1
4,0,0,17.32,NaN,NaN,0.57147,0.5265,0.1,-1,1
4,0,0,11.1925,NaN,NaN,0.42471,0.5265,0.0333,-1,1
4,1,1,18.627,NaN,NaN,0.51817,0.4735,0.1,-1,1
4,0,0,25.49,NaN,NaN,0.37138,0.55,0.0333,-1,1
4,1,1,24.51,NaN,NaN,0.54471,0.4735,0.0333,-1,1
4,1,1,34.314,NaN,NaN,0.66428,0.45,0.1,1,0
4,0,0,15.2775,NaN,NaN,0.49121,0.55,0.0333,1,0
4,0,0,3.02249999999999,NaN,NaN,0.58476,0.5265,0.1,0,0
4,1,1,18.627,NaN,NaN,0.65112,0.45,0.1,1,0
4,1,1,26.471,NaN,NaN,0.57109,0.4735,0.1,1,0
4,1,1,14.706,NaN,NaN,0.69134,0.4735,0.1,3,0
4,0,0,50,NaN,NaN,0.74437,0.5265,0.0333,1,0
4,1,1,50,NaN,NaN,0.34487,0.45,0.0333,0,0
4,0,0,27.5325,NaN,NaN,0.62484,0.55,0.1,0,0
4,1,1,30.392,NaN,NaN,0.66448,0.4735,0.0333,1,0
4,0,0,31.6175,NaN,NaN,0.66437,0.55,0.0333,1,0
4,0,0,41.83,NaN,NaN,0.50448,0.55,0.1,1,0
4,0,0,50,NaN,NaN,0.70474,0.55,0.0333,0,0
4,0,0,50,NaN,NaN,0.59811,0.55,0.0333,0,0
4,0,0,21.405,NaN,NaN,0.99757,0.5265,0.1,1,0
4,0,0,11.1925,NaN,NaN,0.65144,0.5265,0.1,0,0
4,1,1,30.392,NaN,NaN,0.77104,0.4735,0.0333,1,0
4,0,0,13.235,NaN,NaN,0.82469,0.55,0.1,0,0
4,0,0,41.83,NaN,NaN,0.57112,0.55,0.1,1,0
4,1,1,10.784,NaN,NaN,0.65141,0.4735,0.1,0,0
4,1,1,18.627,NaN,NaN,0.65137,0.4735,0.0333,0,0
4,1,1,22.549,NaN,NaN,0.78573,0.45,0.1,0,0
4,1,1,34.314,NaN,NaN,0.62441,0.45,0.0333,1,0
4,1,1,8.824,NaN,NaN,0.57139,0.4735,0.1,0,0
4,1,1,30.392,NaN,NaN,0.50446,0.45,0.0333,1,0
4,1,1,44.1176,NaN,NaN,0.65147,0.4735,0.1,0,0
4,1,1,42.1569,NaN,NaN,0.83796,0.45,0.0333,0,0
4,0,0,17.32,NaN,NaN,0.45149,0.5265,0.0333,0,0
4,0,0,17.32,NaN,NaN,0.79802,0.55,0.0333,0,0
4,1,1,26.471,NaN,NaN,0.65145,0.4735,0.0333,0,0
4,0,0,5.065,NaN,NaN,0.57149,0.55,0.1,0,0
4,0,0,31.6175,NaN,NaN,0.78459,0.5265,0.0333,3,0
4,1,1,38.235,NaN,NaN,0.49104,0.45,0.0333,1,0
4,1,1,18.627,NaN,NaN,0.54443,0.45,0.1,1,0
4,1,1,36.275,NaN,NaN,0.83792,0.4735,0.0333,0,0
4,0,0,11.1925,NaN,NaN,0.39816,0.5265,0.0333,0,0
4,0,0,50,NaN,NaN,0.58448,0.55,0.0333,1,0
4,1,1,4.902,NaN,NaN,0.55808,0.45,0.1,0,0
4,0,0,5.065,NaN,NaN,0.47814,0.5265,0.0333,0,0
4,0,0,37.745,NaN,NaN,0.758,0.55,0.0333,0,0
4,0,0,27.5325,NaN,NaN,0.70469,0.55,0.1,3,0
4,0,0,17.32,NaN,NaN,0.51776,0.55,0.1,1,0
4,1,1,22.549,NaN,NaN,0.57244,0.4735,0.1,0,0
4,0,1,4.902,NaN,NaN,0.95796,0.5265,0.1,0,0
4,1,1,24.51,NaN,NaN,0.87778,0.4735,0.0333,1,0
4,0,0,25.49,NaN,NaN,0.65138,0.5265,0.1,3,0
4,1,1,18.627,NaN,NaN,0.57132,0.4735,0.1,3,0
4,1,1,40.1961,NaN,NaN,0.57105,0.4735,0.0333,1,0
4,1,1,26.471,NaN,NaN,0.55814,0.4735,0.0333,0,0
4,1,1,40.1961,NaN,NaN,0.57117,0.45,0.0333,1,0
4,0,0,27.5325,NaN,NaN,0.59808,0.5265,0.1,3,0
4,0,0,23.4475,NaN,NaN,0.43805,0.5265,0.0333,3,0
4,1,1,50,NaN,NaN,0.55812,0.45,0.0333,0,0
4,1,1,38.235,NaN,NaN,0.86465,0.45,0.1,0,0
4,0,0,25.49,NaN,NaN,0.651,0.55,0.0333,1,0
4,0,0,7.10749999999999,NaN,NaN,0.77144,0.55,0.1,0,0
4,1,1,26.471,NaN,NaN,1.0112,0.45,0.0333,0,0
4,0,0,5.065,NaN,NaN,0.71808,0.5265,0.1,0,0
4,0,0,9.15,NaN,NaN,0.67766,0.5265,0.0333,1,0
4,1,1,24.51,NaN,NaN,0.39812,0.45,0.1,3,0
4,1,1,10.784,NaN,NaN,0.49142,0.45,0.1,0,0
4,1,1,22.549,NaN,NaN,0.53129,0.4735,0.1,3,0
4,0,0,33.66,NaN,NaN,1.3446,0.5265,0.1,3,0
4,0,0,7.10749999999999,NaN,NaN,0.70477,0.5265,0.0333,0,0
4,0,0,5.065,NaN,NaN,0.94441,0.5265,0.1,-1,1
4,0,0,11.1925,NaN,NaN,0.3981,0.55,0.0333,-1,1
4,1,1,20.588,NaN,NaN,0.27826,0.4735,0.0333,-1,1
4,1,1,14.706,NaN,NaN,0.6648,0.45,0.0333,-1,1
4,1,1,20.588,NaN,NaN,0.45143,0.45,0.1,-1,1
4,0,0,47.9575,NaN,NaN,0.30486,0.55,0.1,-1,1
4,1,1,12.745,NaN,NaN,0.73149,0.4735,0.1,-1,1
4,0,0,9.15,NaN,NaN,0.41138,0.5265,0.0333,-1,1
4,0,0,23.4475,NaN,NaN,0.81128,0.5265,0.0333,0,0
4,1,1,36.275,NaN,NaN,0.58459,0.45,0.1,3,0
4,1,1,18.627,NaN,NaN,0.46491,0.45,0.1,0,0
4,1,1,8.824,NaN,NaN,0.37153,0.4735,0.1,0,0
4,1,1,50,NaN,NaN,0.5845,0.4735,0.0333,1,0
4,0,0,33.66,NaN,NaN,0.4778,0.55,0.0333,1,0
4,0,0,21.405,NaN,NaN,0.94429,0.55,0.1,1,0
4,1,1,16.667,NaN,NaN,0.78471,0.4735,0.0333,0,0
4,1,1,28.431,NaN,NaN,0.74468,0.45,0.1,3,0
4,0,0,13.235,NaN,NaN,0.8643,0.5265,0.1,1,0
4,0,0,27.5325,NaN,NaN,0.53139,0.5265,0.1,0,0
4,0,0,39.7875,NaN,NaN,0.54461,0.55,0.0333,1,0
4,1,1,22.549,NaN,NaN,0.62475,0.4735,0.1,0,0
4,1,1,40.1961,NaN,NaN,0.78444,0.45,0.0333,1,0
4,0,0,41.83,NaN,NaN,0.85132,0.55,0.1,3,0
4,1,1,8.824,NaN,NaN,0.53106,0.4735,0.1,1,0
4,0,0,39.7875,NaN,NaN,0.62476,0.55,0.0333,0,0
4,0,0,7.10749999999999,NaN,NaN,0.77131,0.55,0.1,0,0
4,0,0,23.4475,NaN,NaN,0.95801,0.55,0.0333,0,0
4,1,1,10.784,NaN,NaN,2.2642,0.45,0.1,0,0
4,1,1,42.1569,NaN,NaN,0.73138,0.45,0.0333,0,0
4,1,1,12.745,NaN,NaN,1.0379,0.4735,0.1,0,0
4,1,1,26.471,NaN,NaN,0.75793,0.4735,0.0333,0,0
4,1,1,16.667,NaN,NaN,0.57143,0.4735,0.1,3,0
4,0,0,29.575,NaN,NaN,1.3978,0.55,0.1,0,0
4,0,0,9.15,NaN,NaN,0.70467,0.5265,0.1,3,0
4,0,0,5.065,NaN,NaN,0.98456,0.5265,0.1,0,0
4,0,0,5.065,NaN,NaN,0.69143,0.5265,0.0333,0,0
4,1,1,30.392,NaN,NaN,0.67806,0.45,0.0333,0,0
4,1,1,6.863,NaN,NaN,0.59791,0.4735,0.1,3,0
4,1,1,16.667,NaN,NaN,0.62474,0.45,0.0333,0,0
4,1,1,42.1569,NaN,NaN,0.97136,0.45,0.0333,0,0
4,1,1,36.275,NaN,NaN,1.1309,0.4735,0.0333,1,0
4,1,1,38.235,NaN,NaN,1.1709,0.45,0.0333,1,0
4,0,0,11.1925,NaN,NaN,0.61129,0.55,0.0333,3,0
4,0,0,13.235,NaN,NaN,1.1312,0.55,0.0333,0,0
4,1,1,28.431,NaN,NaN,0.55778,0.45,0.1,1,0
4,1,1,6.863,NaN,NaN,0.59809,0.4735,0.0333,0,0
4,0,0,3.02249999999999,NaN,NaN,0.53145,0.5265,0.0333,0,0
4,0,0,7.10749999999999,NaN,NaN,0.81132,0.5265,0.1,0,0
4,0,0,50,NaN,NaN,0.71796,0.55,0.1,3,0
4,1,1,4.902,NaN,NaN,0.97109,0.4735,0.1,1,0
4,0,0,17.32,NaN,NaN,0.6248,0.55,0.1,0,0
4,0,0,19.3625,NaN,NaN,0.67768,0.55,0.0333,1,0
4,1,0,23.4475,NaN,NaN,0.70475,0.45,0.1,0,0
4,1,1,14.706,NaN,NaN,0.83765,0.4735,0.0333,1,0
4,0,0,27.5325,NaN,NaN,0.83796,0.5265,0.0333,3,0
4,0,0,25.49,NaN,NaN,0.74472,0.5265,0.0333,0,0
4,0,0,11.1925,NaN,NaN,0.71777,0.5265,0.0333,1,0
4,0,0,21.405,NaN,NaN,0.67791,0.5265,0.0333,3,0
4,0,0,15.2775,NaN,NaN,0.8913,0.5265,0.1,0,0
