Subj_idx,Stimulus,Response,Confidence,RT_decConf,difficulty,Accuracy,Training
7,1,1,1,2.2826,0.0167,1,1
7,2,2,0.2698,3.0742,0.0083,1,1
7,2,2,1,2.3659,0.1333,1,1
7,2,2,1,2.0827,0.0667,1,1
7,2,2,1,2.2491,0.0333,1,1
7,2,2,0.9365,1.9826,0.0167,1,1
7,1,2,1,2.0493,0.0083,0,1
7,2,2,1,2.1495,0.1333,1,1
7,1,1,1,2.6076,0.0667,1,1
7,1,1,0.3413,3.1074,0.0333,1,1
7,2,2,-0.4297,2.4408,0.0167,1,1
7,1,1,-0.5,2.5741,0.0083,1,1
7,2,2,1,2.5408,0.1333,1,1
7,1,1,0.9682,2.2825,0.0667,1,1
7,1,1,0.9841,2.1909,0.0333,1,1
7,2,2,-0.6407,2.4742,0.0167,1,1
7,1,1,1,2.1742,0.0083,1,1
7,2,2,1,2.5242,0.1333,1,1
7,1,1,1,1.9492,0.0667,1,1
7,2,2,0.9444,1.9743,0.0333,1,1
7,1,2,0.9048,2.5742,0.0167,0,1
7,1,1,1,2.1411,0.0083,1,1
7,1,1,1,2.0159,0.1333,1,1
7,2,2,1,2.3825,0.0667,1,1
7,2,2,0.9841,2.3242,0.0333,1,1
7,1,1,-0.5156,2.4242,0.0167,1,1
7,1,2,-0.5547,2.3325,0.0083,0,1
7,2,2,1,2.4328,0.1333,1,1
7,1,1,0.9841,2.1992,0.0667,1,1
7,2,2,1,2.4075,0.0333,1,1
7,2,2,0.8016,2.3742,0.0167,1,1
7,2,1,-0.4688,2.2411,0.0083,0,1
7,1,1,1,2.0411,0.1333,1,1
7,2,2,1,2.6576,0.0667,1,1
7,2,2,1,2.4741,0.0333,1,1
7,2,2,0.8095,2.1659,0.0167,1,1
7,1,1,-0.3985,2.5576,0.0083,1,1
7,1,1,1,2.5826,0.1333,1,1
7,2,2,0.6984,2.9658,0.0667,1,1
7,1,1,0.9682,2.1992,0.0333,1,1
7,2,2,1,2.5576,0.0167,1,1
7,1,1,-0.5,2.8325,0.0083,1,1
7,1,1,1,2.137,0.0667,1,0
7,2,2,0.619,1.8826,0.0167,1,0
7,2,1,-0.5703,1.9493,0.0167,0,0
7,1,1,-0.6016,2.6494,0.0083,1,0
7,1,1,1,2.1492,0.1333,1,0
7,2,2,0.754,2.2159,0.0667,1,0
7,2,2,-0.586,3.8908,0.0083,1,0
7,2,2,1,2.4075,0.0667,1,0
7,1,1,0.8095,2.1409,0.0167,1,0
7,2,2,-0.6719,2.6075,0.0083,1,0
7,2,2,-0.7032,2.8659,0.0083,1,0
7,1,2,-0.6172,2.7742,0.0083,0,0
7,2,1,-0.6953,2.2745,0.0167,0,0
7,2,2,1,2.5159,0.0667,1,0
7,2,2,1,2.3159,0.0333,1,0
7,1,1,1,2.2574,0.0333,1,0
7,2,2,1,2.0326,0.1333,1,0
7,2,2,1,2.0159,0.0333,1,0
7,1,1,0.9682,3.6991,0.1333,1,0
7,1,1,1,2.0492,0.0667,1,0
7,1,1,1,1.9076,0.0333,1,0
7,1,1,1,2.2409,0.0667,1,0
7,2,1,-0.6953,4.0241,0.0083,0,0
7,2,2,1,2.1328,0.1333,1,0
7,2,1,1,2.3575,0.0083,0,0
7,2,2,1,2.4328,0.0333,1,0
7,1,1,0.9682,2.2325,0.0333,1,0
7,2,2,0.9127,2.1657,0.0667,1,0
7,1,1,1,2.0493,0.1333,1,0
7,2,2,0.7222,2.5075,0.0333,1,0
7,1,1,1,2.2659,0.1333,1,0
7,2,2,1,2.3659,0.0333,1,0
7,2,2,1,2.2076,0.1333,1,0
7,1,1,-0.7188,2.8158,0.0083,1,0
7,1,1,-0.5313,2.3825,0.0167,1,0
7,1,1,1,2.1242,0.1333,1,0
7,1,2,-0.6407,3.4575,0.0167,0,0
7,2,2,1,3.1994,0.0333,1,0
7,1,2,1,2.3909,0.0667,0,0
7,2,1,-0.5547,3.1161,0.0167,0,0
7,2,2,1,5.3326,0.1333,1,0
7,1,1,1,2.1243,0.0333,1,0
7,2,1,0.9762,2.5659,0.0083,0,0
7,2,2,-0.586,3.5994,0.0167,1,0
7,2,2,1,2.1659,0.1333,1,0
7,2,2,0.8333,2.3325,0.0167,1,0
7,1,1,0.8809,2.5325,0.0667,1,0
7,1,1,1,2.4491,0.1333,1,0
7,2,2,1,2.3576,0.1333,1,0
7,1,1,1,2.3742,0.0667,1,0
7,2,2,1,2.1825,0.0667,1,0
7,1,1,1,2.1409,0.0083,1,0
7,1,2,-1,3.3157,0.0167,0,0
7,2,2,-0.7657,3.1328,0.0167,1,0
7,2,1,-1,3.4658,0.0167,0,0
7,2,2,-1,2.9994,0.0083,1,0
7,2,2,0,2.9158,0.0333,1,0
7,1,2,-0.8203,2.0826,0.0083,0,0
7,2,2,1,3.2078,0.0333,1,0
7,1,1,1,2.3159,0.0667,1,0
7,1,1,0.9365,1.9873,0.0667,1,0
7,1,1,0.9365,1.9659,0.0667,1,0
7,2,1,-0.6563,4.0992,0.0083,0,0
7,1,1,1,2.8078,0.1333,1,0
7,2,2,1,2.4992,0.1333,1,0
7,1,1,1,2.3909,0.1333,1,0
7,1,2,-0.8203,2.8909,0.0167,0,0
7,1,1,0,3.9993,0.0167,1,0
7,1,1,0.9444,2.0826,0.1333,1,0
7,2,1,0.627,2.1909,0.0167,0,0
7,2,2,-0.6797,3.466,0.0167,1,0
7,1,1,1,3.5825,0.0667,1,0
7,1,1,1,2.0659,0.0667,1,0
7,2,2,1,2.3491,0.1333,1,0
7,1,1,-0.5547,2.7825,0.0083,1,0
7,1,1,1,2.1576,0.0667,1,0
7,1,1,1,2.0076,0.1333,1,0
7,2,2,0.9365,2.1076,0.0667,1,0
7,1,1,-0.5703,2.1826,0.0167,1,0
7,2,1,-0.7032,2.3491,0.0167,0,0
7,1,1,-0.6172,2.5994,0.0083,1,0
7,1,1,1,3.3575,0.0333,1,0
7,1,1,1,2.1576,0.1333,1,0
7,2,2,1,2.3826,0.0667,1,0
7,2,2,-0.6172,3.4158,0.0083,1,0
7,2,2,0.4603,2.7825,0.0333,1,0
7,2,2,1,2.5826,0.0333,1,0
7,2,2,1,2.2576,0.0667,1,0
7,1,1,1,2.4242,0.0167,1,0
7,2,2,1,2.4159,0.0333,1,0
7,1,1,-0.6563,2.3907,0.0333,1,0
7,2,2,1,2.4492,0.0667,1,0
7,2,2,1,2.2323,0.0333,1,0
7,2,1,-0.9922,3.3742,0.0167,0,0
7,1,1,1,2.4745,0.0333,1,0
7,2,2,0.746,2.3576,0.0333,1,0
7,2,2,1,2.4325,0.0667,1,0
7,2,2,1,2.2326,0.1333,1,0
7,1,2,0.9762,2.5075,0.0333,0,0
7,1,2,-0.9297,2.6411,0.0083,0,0
7,2,2,0.1429,3.2661,0.0333,1,0
7,1,1,1,2.1992,0.0667,1,0
7,2,2,-0.6563,2.3409,0.0167,1,0
7,2,2,-0.5235,2.3742,0.0167,1,0
7,1,1,-0.4844,2.4242,0.0333,1,0
7,1,1,0.9524,2.0493,0.1333,1,0
7,1,1,-0.5235,2.6409,0.0167,1,0
7,1,2,-0.7266,2.3909,0.0083,0,0
7,2,2,1,2.0995,0.1333,1,0
7,2,1,-0.0703,2.7492,0.0083,0,0
7,1,1,1,2.2161,0.1333,1,0
7,1,1,-1,3.4908,0.0083,1,0
7,2,1,-1,2.0909,0.0083,0,0
7,1,1,1,2.2494,0.0333,1,0
7,2,1,0.9762,2.5992,0.0083,0,0
7,1,1,1,2.0661,0.1333,1,0
7,1,2,-0.625,2.3659,0.0167,0,0
7,2,1,-0.5703,3.441,0.0083,0,0
7,1,2,-0.5703,2.5078,0.0083,0,0
7,1,1,1,2.3328,0.0667,1,0
7,1,1,1,3.0373,0.1333,1,0
7,1,1,1,1.9159,0.0667,1,0
7,1,1,0.254,3.4158,0.0167,1,0
7,2,2,1,2.1992,0.0333,1,0
7,2,2,1,2.2242,0.0333,1,0
7,2,2,1,2.0659,0.0667,1,0
7,1,1,1,2.0659,0.1333,1,0
7,2,2,1,3.0658,0.0167,1,0
7,1,1,0.8095,2.4659,0.0167,1,0
7,1,1,-0.0703,2.4492,0.0167,1,0
7,1,1,0.5555,2.0742,0.0167,1,0
7,1,1,1,2.5492,0.0333,1,0
7,1,1,0.9841,2.1576,0.0333,1,0
7,2,2,1,2.0576,0.1333,1,0
7,1,1,-0.8594,2.3492,0.0083,1,0
7,2,2,1,2.4075,0.1333,1,0
7,1,1,0.9048,1.966,0.1333,1,0
7,1,1,0.9524,2.4076,0.1333,1,0
7,1,1,1,1.9243,0.0667,1,0
7,2,2,-0.6172,2.4576,0.0083,1,0
7,2,2,1,2.1159,0.1333,1,0
7,1,2,-0.5313,3.2492,0.0083,0,0
7,2,2,1,2.1745,0.0333,1,0
7,1,1,1,2.2825,0.1333,1,0
7,2,2,0.5714,2.2159,0.0333,1,0
7,2,2,1,2.0909,0.0333,1,0
7,2,1,-0.6875,2.4159,0.0167,0,0
7,2,2,1,1.9495,0.0667,1,0
7,2,2,-0.9297,2.4992,0.0167,1,0
7,1,1,1,2.3742,0.0667,1,0
7,1,2,-0.7735,2.6159,0.0167,0,0
7,1,1,1,1.9995,0.1333,1,0
7,2,2,1,1.9409,0.0667,1,0
7,1,1,0.8809,1.8909,0.0333,1,0
7,1,1,0.5555,2.7909,0.0083,1,0
7,1,1,0.9682,2.1826,0.1333,1,0
7,2,2,0.9841,2.1076,0.1333,1,0
7,1,1,0.9762,2.4909,0.0333,1,0
7,2,2,0.9682,2.3159,0.0333,1,0
7,2,2,0.9762,2.3242,0.0167,1,0
7,1,1,0.9841,2.3742,0.0083,1,0
7,1,1,1,2.1992,0.1333,1,0
7,1,2,1,2.2992,0.0083,0,0
7,2,1,-0.8672,2.4494,0.0083,0,0
7,2,2,1,2.0745,0.0333,1,0
7,2,2,-1,2.3492,0.0083,1,0
7,1,2,1,2.0909,0.0333,0,0
7,1,1,-0.9922,2.2495,0.0167,1,0
7,1,2,-1,3.5492,0.0083,0,0
7,1,1,1,1.9745,0.0667,1,0
7,1,1,0.9762,2.1659,0.0667,1,0
7,2,2,1,2.9909,0.0667,1,0
7,2,2,1,2.1826,0.0667,1,0
7,2,2,-0.9453,3.0158,0.0167,1,0
7,2,2,-1,2.2159,0.0667,1,0
7,2,2,-1,2.1907,0.0167,1,0
7,1,1,-1,2.8908,0.0083,1,0
7,2,1,-1,7.7322,0.0083,0,0
7,2,2,-1,2.2828,0.0083,1,0
7,1,1,1,2.1076,0.0667,1,0
7,2,2,1,3.1623,0.0333,1,0
7,2,2,-1,2.3825,0.0167,1,0
7,2,2,-0.7891,2.2659,0.0333,1,0
7,1,2,-0.5938,2.1492,0.0083,0,0
7,1,1,-0.9532,2.7495,0.0083,1,0
7,2,2,1,2.0326,0.0667,1,0
7,2,2,1,1.9743,0.0333,1,0
7,1,1,0.9444,1.8742,0.0667,1,0
7,1,1,1,1.7909,0.0667,1,0
7,1,2,-1,2.2826,0.0083,0,0
7,2,2,-0.8203,2.6161,0.0167,1,0
7,2,2,-0.8828,2.7325,0.0667,1,0
7,2,2,-0.8125,2.0243,0.0083,1,0
7,1,1,-0.8594,2.7742,0.0083,1,0
7,1,1,1,2.0409,0.0667,1,0
7,1,1,1,1.9326,0.1333,1,0
7,1,2,-0.9219,2.3408,0.0083,0,0
7,2,2,0.9127,2.5078,0.1333,1,0
7,1,1,1,2.1242,0.0667,1,0
7,2,2,1,2.1492,0.1333,1,0
7,2,2,-1,4.2658,0.0083,1,0
7,1,1,0.9841,2.1909,0.1333,1,0
7,1,2,-0.7969,2.2992,0.0167,0,0
7,2,1,-0.8438,2.6661,0.0083,0,0
7,2,2,-0.6563,2.6994,0.0083,1,0
7,2,2,1,1.9492,0.0333,1,0
7,1,1,0.8492,2.0826,0.0167,1,0
7,2,2,0.8016,2.0326,0.0167,1,0
7,1,2,0.8968,2.4992,0.0083,0,0
7,1,1,1,1.9745,0.1333,1,0
7,2,2,0.9762,2.4742,0.0667,1,0
7,2,2,1,1.991,0.0667,1,0
7,2,2,0.9682,3.0992,0.0333,1,0
7,1,1,0.9762,2.1659,0.0667,1,0
7,1,1,1,1.9742,0.0333,1,0
7,2,2,-0.8438,2.3076,0.0083,1,0
7,2,2,-0.9297,2.2242,0.1333,1,0
7,1,1,1,2.0159,0.0667,1,0
7,2,2,-0.5781,2.1492,0.0167,1,0
7,2,2,1,1.9659,0.1333,1,0
7,1,1,1,1.7826,0.0333,1,0
7,2,2,-0.5235,1.9826,0.0167,1,0
7,1,1,1,2.3575,0.0333,1,0
7,2,2,-0.8672,2.9492,0.0167,1,0
7,2,1,-0.5703,1.8408,0.0167,0,0
7,1,1,1,1.9245,0.1333,1,0
7,1,1,0.8651,2.2076,0.0333,1,0
7,2,2,0.8809,2.0242,0.0667,1,0
7,1,2,-0.8672,2.9909,0.0333,0,0
7,2,2,-0.8985,2.8494,0.0167,1,0
7,1,1,0.9682,2.1241,0.1333,1,0
7,1,1,1,2.2409,0.1333,1,0
7,2,2,1,1.9409,0.1333,1,0
7,2,2,1,1.9159,0.0667,1,0
7,1,1,-0.8828,3.1908,0.0083,1,0
7,1,1,-0.5781,2.2159,0.0333,1,0
7,2,2,1,2.0242,0.0333,1,0
7,2,1,-0.5703,2.3826,0.0167,0,0
7,2,2,1,1.9161,0.1333,1,0
7,2,2,-0.8203,2.1992,0.0167,1,0
7,1,1,-0.625,2.9622,0.0333,1,0
7,2,2,-0.9297,2.9408,0.0083,1,0
7,1,1,0.8174,1.9909,0.0667,1,0
7,1,2,-0.8672,2.1576,0.0167,0,0
7,1,1,1,2.0661,0.1333,1,0
7,1,1,1,1.9492,0.0667,1,0
7,2,2,-0.5313,2.3575,0.0167,1,0
7,2,2,1,1.9409,0.1333,1,0
7,2,2,1,1.8493,0.0667,1,0
7,2,2,0.8174,1.8076,0.0333,1,0
7,1,1,0.9127,1.9992,0.0667,1,0
7,2,2,1,2.0576,0.0333,1,0
7,2,2,1,1.9743,0.1333,1,0
7,2,2,-0.1094,3.4158,0.0083,1,0
7,2,2,0.0873,2.3159,0.0083,1,0
7,2,2,-0.1797,1.9826,0.0167,1,0
7,1,2,0.5873,2.6242,0.0667,0,0
7,2,2,0.8174,1.9995,0.0333,1,0
7,1,1,0.8809,2.0076,0.0333,1,0
7,1,1,-0.6641,3.0659,0.0083,1,0
7,2,2,0.3968,2.6242,0.0667,1,0
7,1,1,1,2.0909,0.0667,1,0
7,2,2,1,2.0159,0.1333,1,0
7,1,2,-0.6875,2.3576,0.0167,0,0
7,1,1,-0.6641,2.5411,0.0167,1,0
7,2,2,-0.8985,2.8075,0.0333,1,0
7,1,2,-0.7266,4.1324,0.0667,0,0
7,2,2,-0.7891,2.9494,0.0167,1,0
7,2,2,0.9762,2.4992,0.1333,1,0
7,1,1,-0.7657,3.3408,0.0083,1,0
7,1,2,-1,3.0742,0.0083,0,0
7,2,2,0.4603,2.2578,0.0083,1,0
7,2,1,-0.7032,3.0492,0.0083,0,0
7,1,1,-0.9063,2.5328,0.0167,1,0
7,1,1,0.9048,2.2742,0.0333,1,0
7,1,1,0.9444,2.0576,0.0667,1,0
7,2,2,0.8809,2.1409,0.0667,1,0
7,2,2,1,1.9157,0.0667,1,0
7,2,2,-0.7344,3.0907,0.0167,1,0
7,2,2,-0.7735,2.7492,0.0167,1,0
7,1,1,0.5873,2.4575,0.0333,1,0
7,1,2,-0.6797,2.1075,0.0083,0,0
7,2,2,-0.5703,3.3661,0.0167,1,0
7,2,2,1,2.0992,0.1333,1,0
7,2,2,1,2.1492,0.1333,1,0
7,2,2,1,2.2492,0.1333,1,0
7,1,1,1,2.0325,0.0333,1,0
7,2,1,-0.836,2.5242,0.0083,0,0
7,1,2,0.6984,1.9328,0.0083,0,0
7,2,2,-0.8672,2.7994,0.0167,1,0
7,1,1,1,2.1826,0.1333,1,0
7,1,1,1,4.2158,0.0333,1,0
7,1,1,1,1.9659,0.0667,1,0
7,1,1,1,1.9659,0.1333,1,0
7,1,1,1,1.9077,0.1333,1,0
7,1,1,-0.7969,2.4992,0.0167,1,0
7,1,2,-0.8672,2.6825,0.0083,0,0
7,2,2,0.8968,2.0244,0.1333,1,0
7,2,2,0.8968,2.7409,0.0333,1,0
7,1,1,0.3492,2.0825,0.0333,1,0
7,1,1,0.9682,1.9039,0.0333,1,0
7,2,2,0.873,1.8409,0.0333,1,0
7,1,1,0.9524,1.8409,0.0333,1,0
7,1,1,-0.8125,2.4409,0.0167,1,0
7,2,2,-0.6172,2.0659,0.0083,1,0
7,1,1,0.5635,2.0074,0.0333,1,0
7,2,2,0.7698,2.1158,0.0333,1,0
7,2,2,1,1.8909,0.1333,1,0
7,2,1,-0.8438,2.3909,0.0083,0,0
7,1,1,1,1.8662,0.0667,1,0
7,1,1,0.9841,3.2158,0.0667,1,0
7,2,2,-0.4844,1.9825,0.0167,1,0
7,2,2,0.4444,2.1659,0.0333,1,0
7,2,2,-0.8125,2.1492,0.0083,1,0
7,1,1,0.6428,2.1076,0.0333,1,0
7,2,2,1,1.8908,0.0667,1,0
7,2,2,1,1.8741,0.0667,1,0
7,2,1,-0.8594,2.4742,0.0083,0,0
7,2,2,1,1.966,0.0333,1,0
7,1,1,1,1.8742,0.1333,1,0
7,1,2,-0.6172,2.1492,0.0167,0,0
7,2,1,-0.7032,2.2245,0.0083,0,0
7,2,2,0.8016,2.1161,0.0333,1,0
7,2,2,-0.7969,2.6992,0.0083,1,0
7,2,2,-0.8203,2.9575,0.0083,1,0
7,1,1,-0.8203,2.2076,0.0083,1,0
7,1,1,-0.9453,2.4326,0.0167,1,0
7,1,1,1,2.0409,0.0333,1,0
7,1,2,-0.6797,2.1409,0.0083,0,0
7,2,2,-0.336,3.541,0.0167,1,0
7,1,1,1,1.9576,0.1333,1,0
7,1,2,-1,6.8073,0.1333,0,0
7,2,2,-1,3.1994,0.0667,1,0
7,1,1,-0.9063,6.3823,0.0167,1,0
7,2,2,-0.8125,3.4992,0.0667,1,0
7,2,2,-0.8125,2.1409,0.0167,1,0
7,2,2,-0.8203,2.0409,0.0167,1,0
7,1,1,0.9762,1.9159,0.1333,1,0
7,2,2,0.746,2.0659,0.0667,1,0
7,2,2,-0.8203,2.3326,0.0083,1,0
7,1,1,1,2.1492,0.0667,1,0
7,1,1,1,3.0992,0.1333,1,0
7,2,2,0.8095,3.3825,0.0667,1,0
7,1,1,1,1.9576,0.1333,1,0
7,1,1,0.9048,2.7242,0.0333,1,0
7,2,1,-1,2.6909,0.0167,0,0
7,1,1,0.8809,2.5995,0.1333,1,0
7,2,2,-0.7891,2.4075,0.0167,1,0
7,2,2,-0.7969,2.5242,0.0167,1,0
7,2,1,-0.8438,3.1575,0.0083,0,0
7,2,2,0.9682,1.9995,0.1333,1,0
7,1,1,1,2.6242,0.0667,1,0
7,1,1,1,2.1076,0.1333,1,0
7,2,2,0.9444,3.2658,0.1333,1,0
7,1,1,1,2.1992,0.1333,1,0
7,2,2,1,2.7159,0.0667,1,0
7,2,2,-0.8125,2.1326,0.0167,1,0
7,2,2,1,1.9827,0.0667,1,0
7,2,2,-0.5235,2.1742,0.0083,1,0
7,2,2,0.5714,2.1492,0.0333,1,0
7,2,2,1,2.0706,0.0333,1,0
7,2,2,1,1.8909,0.0667,1,0
7,1,1,0.8968,1.8743,0.0333,1,0
7,1,1,0.8809,3.1325,0.0667,1,0
7,2,2,0.9762,2.0826,0.0333,1,0
7,1,1,0.9682,1.9408,0.0167,1,0
7,1,1,1,2.1826,0.1333,1,0
7,2,1,-0.8203,2.8575,0.0083,0,0
7,2,2,-0.3594,1.9662,0.0167,1,0
7,1,1,0.8968,1.9409,0.0667,1,0
7,2,2,0.4603,2.0492,0.0333,1,0
7,1,1,1,2.1326,0.0667,1,0
7,1,1,-0.75,2.7409,0.0167,1,0
7,2,2,1,2.0659,0.0667,1,0
7,2,1,0,3.0408,0.0167,0,0
7,2,2,0.3492,2.0328,0.0333,1,0
7,2,2,0.3968,2.191,0.0333,1,0
7,2,2,-0.9453,2.2492,0.0083,1,0
7,2,2,1,1.8993,0.1333,1,0
7,2,2,0.2857,2.1076,0.0333,1,0
7,1,1,-0.6016,1.9576,0.0167,1,0
7,1,1,-0.7032,2.2076,0.0083,1,0
7,2,1,-1,2.1658,0.0083,0,0
7,2,2,1,1.9078,0.0333,1,0
7,2,2,0.9206,2.2826,0.0667,1,0
7,1,1,1,1.8659,0.1333,1,0
7,2,2,0.8809,1.9159,0.1333,1,0
7,1,1,1,1.8826,0.1333,1,0
7,1,1,0.8809,2.5992,0.1333,1,0
7,1,1,1,1.9491,0.1333,1,0
7,1,1,0.9762,2.1159,0.0333,1,0
7,1,2,-0.8203,2.4992,0.0167,0,0
7,1,1,-0.9922,2.4411,0.0167,1,0
7,1,1,-1,2.1908,0.0167,1,0
7,2,2,-0.8438,2.3742,0.0167,1,0
7,1,1,1,2.0659,0.0667,1,0
7,2,1,-0.9922,2.5492,0.0083,0,0
7,1,2,-0.836,2.0661,0.0083,0,0
7,2,2,-0.836,2.8494,0.0167,1,0
7,1,1,1,2.0659,0.0667,1,0
7,2,2,0.8333,3.7741,0.0333,1,0
7,1,1,-0.9532,2.9242,0.0083,1,0
7,2,2,1,2.0409,0.1333,1,0
7,2,2,1,2.1575,0.1333,1,0
7,2,2,-0.8125,2.0075,0.0083,1,0
7,2,2,1,2.3159,0.1333,1,0
7,1,2,0.8492,2.1492,0.0333,0,0
7,2,2,0.9841,2.3162,0.1333,1,0
7,2,2,0.4206,2.4243,0.0667,1,0
7,1,1,1,5.9073,0.0667,1,0
7,2,2,-0.836,2.1493,0.0167,1,0
7,1,2,-0.75,2.3826,0.0083,0,0
7,2,2,-1,2.2411,0.0083,1,0
7,1,1,-1,2.7992,0.0083,1,0
7,1,1,1,2.4909,0.1333,1,0
7,2,2,-1,2.2992,0.0083,1,0
7,1,1,-0.2031,2.3075,0.0167,1,0
7,1,1,-0.2188,2.4076,0.0333,1,0
7,1,1,1,2.0909,0.0667,1,0
7,1,1,1,2.0576,0.0667,1,0
7,2,2,-0.5781,2.9038,0.0167,1,0
7,1,1,1,2.3325,0.0667,1,0
7,1,2,-1,2.3909,0.0083,0,0
7,2,2,-0.6875,2.4161,0.0167,1,0
7,2,2,0.2937,2.0743,0.0333,1,0
7,2,2,-0.336,2.5659,0.0167,1,0
7,1,1,1,1.9992,0.0667,1,0
7,1,2,-0.0625,2.1659,0.0083,0,0
7,1,1,0.9206,2.0578,0.0333,1,0
7,2,2,1,2.4075,0.0667,1,0
7,1,2,-0.3985,4.4241,0.0167,0,0
7,1,1,1,2.4161,0.0333,1,0
7,2,2,1,2.1326,0.0333,1,0
7,1,2,0.627,2.2075,0.0167,0,0
7,1,1,1,2.3245,0.0333,1,0
7,2,2,-0.5313,2.2659,0.0083,1,0
7,2,2,0.9762,2.7659,0.1333,1,0
7,2,2,1,2.0493,0.0667,1,0
7,1,2,-0.7657,2.9076,0.0083,0,0
7,1,1,0.7698,2.0161,0.0333,1,0
7,1,1,1,1.9576,0.1333,1,0
7,1,1,-0.0469,2.1826,0.0167,1,0
7,1,1,0.9682,2.1159,0.0667,1,0
7,1,1,0.5397,2.2242,0.0167,1,0
7,1,1,-1,2.6075,0.0167,1,0
7,2,2,1,1.9659,0.1333,1,0
7,2,2,1,2.9075,0.1333,1,0
7,1,2,0.9524,2.6326,0.0667,0,0
7,1,1,1,2.7994,0.1333,1,0
7,2,2,0.9048,2.1576,0.0333,1,0
7,2,1,-1,2.3241,0.0167,0,0
7,2,2,-1,2.3161,0.0083,1,0
7,2,2,1,2.1326,0.1333,1,0
7,2,2,1,2.5825,0.0667,1,0
7,1,1,1,2.8242,0.0667,1,0
7,2,2,1,2.7409,0.0333,1,0
7,2,2,0.4921,2.1326,0.0083,1,0
7,2,2,0.0397,2.9992,0.0167,1,0
7,1,1,0.9841,2.1492,0.0333,1,0
7,1,2,0.3175,2.0409,0.0083,0,0
7,2,2,1,2.2245,0.0667,1,0
7,1,1,-0.3281,2.3659,0.0167,1,0
7,1,2,-0.4141,2.9992,0.0083,0,0
7,1,1,1,2.4911,0.0333,1,0
7,1,1,1,2.0742,0.1333,1,0
7,1,2,-1,2.6908,0.0083,0,0
7,2,2,1,2.2661,0.0333,1,0
7,1,1,1,2.0409,0.1333,1,0
7,1,1,0.9682,2.7325,0.0333,1,0
7,1,1,0.9841,2.1159,0.0667,1,0
7,1,1,0.9762,2.4492,0.1333,1,0
7,2,1,-0.0469,2.2993,0.0167,0,0
7,2,2,1,2.1328,0.1333,1,0
7,1,1,1,2.0826,0.0667,1,0
7,1,2,-0.3594,2.3409,0.0083,0,0
7,1,2,0.0476,2.8161,0.0083,0,0
7,1,1,0.9444,2.0745,0.1333,1,0
7,2,2,-1,2.6742,0.0083,1,0
7,1,1,1,2.3659,0.1333,1,0
7,2,2,1,2.0243,0.0667,1,0
7,2,2,1,2.6288,0.0667,1,0
7,2,2,-0.9297,3.1075,0.0167,1,0
7,2,2,-0.8828,2.1242,0.0333,1,0
7,2,2,-0.8203,2.1659,0.0333,1,0
7,1,2,-0.9922,2.7825,0.0083,0,0
7,1,2,-0.8828,2.5161,0.0083,0,0
7,2,2,0.9524,8.5991,0.0667,1,0
7,2,2,-0.9688,6.1157,0.0167,1,0
7,1,1,-0.9453,3.1825,0.0333,1,0
7,2,2,-0.461,1.9992,0.0083,1,0
7,2,2,-1,2.7575,0.0167,1,0
7,2,2,-1,1.9076,0.0083,1,0
7,2,2,-1,1.641,0.0083,1,0
7,1,1,0,2.3742,0.0333,1,0
7,2,2,0.3809,2.1742,0.0333,1,0
7,2,2,-1,2.4992,0.0167,1,0
7,2,2,-1,1.5493,0.0083,1,0
7,1,2,-1,1.5243,0.0167,0,0
7,1,1,1,2.1912,0.1333,1,0
7,1,1,1,1.9826,0.1333,1,0
7,1,2,0.4444,2.5659,0.0333,0,0
7,2,2,1,2.5744,0.1333,1,0
7,2,2,1,2.2575,0.0667,1,0
7,2,2,1,2.3159,0.0667,1,0
7,1,1,-1,3.4658,0.0167,1,0
7,2,1,-1,1.6242,0.0083,0,0
7,1,1,-1,1.5246,0.0167,1,0
7,1,1,-1,1.5243,0.0167,1,0
7,1,1,0.9444,2.5908,0.0667,1,0
7,1,1,1,2.1159,0.0083,1,0
7,1,1,1,1.9326,0.0667,1,0
7,2,2,-1,2.5242,0.0167,1,0
7,2,2,0.9682,3.8991,0.0667,1,0
7,1,1,0.8809,2.5659,0.0333,1,0
7,2,2,0.9206,2.2826,0.0333,1,0
7,2,2,0.9206,1.6908,0.1333,1,0
7,1,1,1,2.0826,0.0667,1,0
7,2,2,1,2.0076,0.1333,1,0
7,2,2,1,1.591,0.0333,1,0
7,1,1,1,1.9076,0.0667,1,0
7,2,2,-1,5.8073,0.0167,1,0
7,2,2,0.2381,2.3159,0.0333,1,0
7,1,2,-0.9063,2.6573,0.0167,0,0
7,1,1,0.9048,2.316,0.1333,1,0
7,2,2,1,1.9826,0.0667,1,0
7,1,1,1,2.2242,0.1333,1,0
7,2,2,-1,2.7658,0.0083,1,0
7,1,1,1,2.4575,0.1333,1,0
7,1,1,1,1.8742,0.0333,1,0
7,2,2,0.254,2.6075,0.0083,1,0
7,2,2,1,1.9909,0.0667,1,0
7,1,2,-1,2.2659,0.0083,0,0
7,1,1,0.8333,2.2245,0.0333,1,0
7,2,2,1,2.0158,0.0667,1,0
7,2,2,1,3.0408,0.1333,1,0
7,1,1,1,1.9742,0.1333,1,0
7,2,2,1,1.8992,0.1333,1,0
7,2,1,-1,2.7325,0.0083,0,0
7,1,1,-1,1.5245,0.0167,1,0
7,2,2,1,2.3242,0.1333,1,0
8,2,2,-0.8438,6.3849,0.1333,1,1
8,2,2,-0.5625,4.2241,0.0667,1,1
