Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Order,Scale,Block
22,2,2,4,0.828,0.26052,3,DS,PAS,1
22,2,2,4,0.7072,0.0354,7,DS,PAS,1
22,1,1,1,1.02947,0.38171,11,DS,PAS,1
22,1,1,3,0.94651,0.5011,4,DS,PAS,1
22,1,1,3,0.67132,1.50039,11,DS,PAS,1
22,2,2,4,0.75232,0.22853,5,DS,PAS,1
22,2,2,4,0.9068,0.54991,1,DS,PAS,1
22,1,1,4,0.59105,0.41667,7,DS,PAS,1
22,2,2,2,0.95104,0.10837,8,DS,PAS,1
22,1,1,3,1.17757,0.10235,7,DS,PAS,1
22,2,2,4,0.75061,0.3855,6,DS,PAS,1
22,2,2,4,0.55688,0.43141,9,DS,PAS,1
22,1,1,3,0.66856,0.11057,11,DS,PAS,1
22,2,2,4,0.62806,0.02295,5,DS,PAS,1
22,1,1,3,0.67714,0.04621,9,DS,PAS,1
22,2,2,4,0.60777,1.58193,7,DS,PAS,1
22,1,1,3,0.58886,0.19347,2,DS,PAS,1
22,2,2,2,1.22214,0.35008,6,DS,PAS,1
22,1,1,4,0.55177,0.07086,1,DS,PAS,1
22,2,2,4,0.59867,0.14119,1,DS,PAS,1
22,2,2,2,0.90286,0.82821,10,DS,PAS,1
22,1,1,4,0.58571,0.42817,2,DS,PAS,1
22,1,1,4,0.82613,0.29717,8,DS,PAS,1
22,2,2,4,0.64795,0.30367,6,DS,PAS,1
22,2,2,3,1.1482,0.02603,11,DS,PAS,1
22,2,2,4,0.93935,0.82691,5,DS,PAS,1
22,1,2,2,1.57841,0.26027,9,DS,PAS,1
22,2,2,3,0.74659,0.42106,9,DS,PAS,1
22,1,1,2,0.91269,0.34214,10,DS,PAS,1
22,1,2,1,1.9341,0.34498,2,DS,PAS,1
22,2,2,2,1.02541,0.41617,10,DS,PAS,1
22,1,1,4,0.7492,0.22678,4,DS,PAS,1
22,2,2,3,0.86529,0.22495,8,DS,PAS,1
22,1,1,2,1.65304,0.31311,4,DS,PAS,1
22,1,1,4,0.78603,0.31812,8,DS,PAS,1
22,1,1,3,1.34576,0.46041,8,DS,PAS,1
22,1,1,4,0.98102,1.37473,1,DS,PAS,1
22,1,2,3,1.71132,0.37866,5,DS,PAS,1
22,2,2,3,1.58049,1.17398,8,DS,PAS,1
22,2,1,1,2.22283,1.1041,12,DS,PAS,1
22,1,2,1,1.90582,1.34091,10,DS,PAS,1
22,1,1,4,0.91479,0.70114,1,DS,PAS,1
22,1,1,2,1.2658,0.30554,10,DS,PAS,1
22,2,2,4,0.83784,0.23954,1,DS,PAS,1
22,2,2,4,0.75923,0.2585,5,DS,PAS,1
22,2,2,3,0.74486,0.30026,9,DS,PAS,1
22,1,1,4,0.75006,1.97169,4,DS,PAS,1
22,1,1,4,0.87225,0.31208,1,DS,PAS,1
22,2,2,4,0.78807,0.19138,5,DS,PAS,1
22,2,2,2,0.94276,0.37741,10,DS,PAS,1
22,2,2,4,0.66759,0.34618,3,DS,PAS,1
22,1,1,1,1.18192,0.30506,12,DS,PAS,1
22,2,2,3,0.71837,0.42148,9,DS,PAS,1
22,2,2,4,0.83696,0.22972,6,DS,PAS,1
22,1,1,4,0.6275,0.45956,3,DS,PAS,1
22,1,1,4,0.82185,0.27212,1,DS,PAS,1
22,2,2,4,0.75848,0.01991,6,DS,PAS,1
22,2,2,4,0.95469,0.07228,8,DS,PAS,1
22,2,2,4,0.71917,0.07023,4,DS,PAS,1
22,1,1,4,0.7227,0.0353,6,DS,PAS,1
22,2,2,3,0.83443,0.06402,11,DS,PAS,1
22,2,2,4,0.75059,0.82184,3,DS,PAS,1
22,1,1,1,2.45889,0.29721,12,DS,PAS,1
22,2,2,4,0.90893,0.53535,4,DS,PAS,1
22,2,2,4,0.7152,0.58161,7,DS,PAS,1
22,2,2,4,0.63211,0.30457,8,DS,PAS,1
22,1,1,4,0.63547,0.26936,2,DS,PAS,1
22,2,2,4,0.63678,0.30912,9,DS,PAS,1
22,1,1,4,0.54402,0.19079,6,DS,PAS,1
22,1,1,4,0.65661,0.07572,5,DS,PAS,1
22,1,1,2,0.90082,0.783,12,DS,PAS,1
22,1,2,4,0.63333,1.45554,1,DS,PAS,1
22,1,1,4,0.63537,0.15014,9,DS,PAS,1
22,1,1,3,0.54714,0.97794,4,DS,PAS,1
22,2,2,4,0.62795,0.10223,3,DS,PAS,1
22,1,1,4,0.5142,0.0666,7,DS,PAS,1
22,1,1,3,0.6002,0.46558,10,DS,PAS,1
22,1,2,4,0.67274,0.23223,8,DS,PAS,1
22,1,1,3,0.62984,0.32016,2,DS,PAS,1
22,1,1,4,0.51541,0.22648,4,DS,PAS,1
22,1,2,1,2.09397,0.41708,11,DS,PAS,1
22,2,1,1,2.33567,0.30775,12,DS,PAS,1
22,2,2,4,0.58551,0.22871,4,DS,PAS,1
22,1,1,2,0.66594,0.66279,11,DS,PAS,1
22,1,1,4,0.74577,0.38172,3,DS,PAS,1
22,2,2,4,0.55333,0.30345,2,DS,PAS,1
22,2,2,4,0.67748,0.06195,8,DS,PAS,1
22,2,2,4,0.74851,0.22497,1,DS,PAS,1
22,2,2,4,0.54648,0.06445,2,DS,PAS,1
22,1,1,4,0.70844,1.24997,1,DS,PAS,1
22,1,1,4,0.59058,0.9882,10,DS,PAS,1
22,2,2,4,0.59882,0.06681,10,DS,PAS,1
22,2,2,3,1.1103,0.17988,12,DS,PAS,1
22,1,1,4,0.54842,0.38475,6,DS,PAS,1
22,2,2,4,0.59586,0.26205,9,DS,PAS,1
22,2,2,1,1.26376,0.34211,12,DS,PAS,1
22,2,2,4,0.62619,0.14862,7,DS,PAS,1
22,2,2,4,0.64095,1.58155,5,DS,PAS,2
22,1,2,2,2.29619,0.57788,1,DS,PAS,2
22,1,1,4,0.62527,0.41778,9,DS,PAS,2
22,2,2,4,0.75414,0.12029,4,DS,PAS,2
22,2,2,4,0.7173,0.10824,7,DS,PAS,2
22,2,2,4,0.62598,0.10011,5,DS,PAS,2
22,2,2,4,0.59504,1.3315,2,DS,PAS,2
22,2,2,4,0.47303,0.09728,6,DS,PAS,2
22,2,2,3,0.67143,0.58799,10,DS,PAS,2
22,2,2,4,0.79712,0.10469,10,DS,PAS,2
22,1,1,4,0.67083,0.15251,3,DS,PAS,2
22,1,1,2,0.91118,1.21304,11,DS,PAS,2
22,2,2,4,0.5505,0.02897,3,DS,PAS,2
22,2,2,2,0.98691,0.82459,11,DS,PAS,2
22,1,1,4,0.62196,0.35187,6,DS,PAS,2
22,2,2,4,0.59649,0.18327,10,DS,PAS,2
22,1,1,4,0.55196,0.66553,6,DS,PAS,2
22,2,2,4,0.5537,0.23007,4,DS,PAS,2
22,1,1,4,0.62796,0.2572,2,DS,PAS,2
22,2,2,4,0.52259,1.27215,6,DS,PAS,2
22,2,2,4,0.60798,0.65381,7,DS,PAS,2
22,1,1,4,0.47594,0.14114,5,DS,PAS,2
22,2,1,1,2.62084,0.78524,12,DS,PAS,2
22,1,1,4,0.59295,0.33954,2,DS,PAS,2
22,2,2,4,0.56127,0.30025,1,DS,PAS,2
22,1,1,4,0.64022,0.23454,2,DS,PAS,2
22,2,2,3,0.71466,0.06584,11,DS,PAS,2
22,2,2,3,0.59413,0.10162,9,DS,PAS,2
22,1,1,4,0.63284,0.14787,1,DS,PAS,2
22,1,1,4,0.70852,0.27575,9,DS,PAS,2
22,2,2,3,1.06283,0.81694,10,DS,PAS,2
22,2,2,4,0.59466,0.37959,3,DS,PAS,2
22,2,2,4,0.70993,0.89382,6,DS,PAS,2
22,1,1,3,0.62442,0.17909,5,DS,PAS,2
22,2,2,4,0.62999,0.22328,4,DS,PAS,2
22,2,2,3,0.75983,0.17973,7,DS,PAS,2
22,1,1,4,0.58816,0.19284,5,DS,PAS,2
22,2,2,4,0.64388,0.26,1,DS,PAS,2
22,1,2,2,1.81668,0.19024,5,DS,PAS,2
22,1,1,4,0.58172,0.70174,1,DS,PAS,2
22,1,1,2,1.19615,0.26273,12,DS,PAS,2
22,1,1,4,0.58773,0.3905,6,DS,PAS,2
22,2,1,1,1.11374,0.30369,12,DS,PAS,2
22,1,1,4,0.55552,0.27277,10,DS,PAS,2
22,1,1,3,0.62058,0.19197,4,DS,PAS,2
22,1,1,3,0.50429,0.23187,9,DS,PAS,2
22,1,1,4,0.62968,0.06084,9,DS,PAS,2
22,2,2,3,0.78723,0.07168,10,DS,PAS,2
22,2,2,3,0.5998,0.18095,4,DS,PAS,2
22,2,2,3,0.62738,0.18076,5,DS,PAS,2
22,2,2,3,0.49005,0.21654,9,DS,PAS,2
22,2,2,4,0.55513,0.11262,9,DS,PAS,2
22,1,2,1,0.59084,1.01024,4,DS,PAS,2
22,2,2,4,0.66668,0.3059,11,DS,PAS,2
22,1,1,4,0.80415,0.35038,6,DS,PAS,2
22,1,1,4,0.59186,0.14025,3,DS,PAS,2
22,2,2,4,0.54532,0.14267,3,DS,PAS,2
22,1,1,4,0.74279,1.01312,3,DS,PAS,2
22,1,2,2,1.58119,0.26315,10,DS,PAS,2
22,1,1,4,1.18247,0.1867,6,DS,PAS,2
22,2,1,1,1.38765,0.03294,12,DS,PAS,2
22,2,2,4,0.63411,0.26687,8,DS,PAS,2
22,2,2,3,0.99136,0.45532,8,DS,PAS,2
22,1,1,3,0.557,0.39321,7,DS,PAS,2
22,1,2,2,1.57873,0.14176,3,DS,PAS,2
22,2,2,3,0.6262,1.09175,9,DS,PAS,2
22,1,1,1,1.90739,0.23374,12,DS,PAS,2
22,2,2,4,0.59743,0.50156,3,DS,PAS,2
22,2,2,4,0.63568,0.18925,1,DS,PAS,2
22,2,2,4,0.60056,0.22722,9,DS,PAS,2
22,2,2,1,1.85709,0.03425,12,DS,PAS,2
22,1,1,3,0.83258,0.81926,7,DS,PAS,2
22,2,2,3,0.71553,0.22537,11,DS,PAS,2
22,2,2,4,0.58199,0.2253,7,DS,PAS,2
22,1,1,4,0.94029,0.35331,1,DS,PAS,2
22,1,2,2,1.11321,0.14326,9,DS,PAS,2
22,1,1,4,0.62452,0.25371,8,DS,PAS,2
22,2,2,4,0.55876,0.33765,8,DS,PAS,2
22,1,2,1,1.82769,0.29899,12,DS,PAS,2
22,1,1,4,0.66986,0.27049,11,DS,PAS,2
22,1,1,4,0.67454,0.42578,5,DS,PAS,2
22,1,1,4,0.78181,0.10721,5,DS,PAS,2
22,2,2,4,0.64163,0.05956,5,DS,PAS,2
22,2,2,4,0.66694,1.65418,6,DS,PAS,2
22,2,2,4,0.59759,0.26377,8,DS,PAS,2
22,2,2,4,0.59193,0.33747,5,DS,PAS,2
22,1,1,4,0.88169,0.74148,8,DS,PAS,2
22,1,1,1,1.01867,0.42741,11,DS,PAS,2
22,2,2,3,0.66541,0.70124,10,DS,PAS,2
22,1,1,4,0.78584,0.38388,1,DS,PAS,2
22,1,1,4,0.79036,0.22981,9,DS,PAS,2
22,2,2,4,0.55168,0.34708,2,DS,PAS,2
22,1,1,4,0.66801,0.26863,10,DS,PAS,2
22,1,1,4,0.67276,0.23359,2,DS,PAS,2
22,1,1,4,0.58724,0.3902,8,DS,PAS,2
22,2,2,4,0.95029,0.18703,4,DS,PAS,2
22,1,1,4,0.7539,0.58827,7,DS,PAS,2
22,1,1,1,1.03204,0.50361,12,DS,PAS,2
22,1,1,4,0.59489,0.42079,2,DS,PAS,2
22,1,1,4,0.67475,0.43381,10,DS,PAS,2
22,1,1,4,0.67129,0.39084,11,DS,PAS,2
22,1,1,4,0.59882,0.26612,11,DS,PAS,2
22,2,2,4,0.59436,1.4896,7,DS,PAS,2
22,2,2,4,0.63962,0.47061,5,DS,PAS,2
22,2,2,4,0.71734,0.02893,11,DS,PAS,2
22,1,1,3,0.746,0.26307,10,DS,PAS,2
22,2,2,3,0.82918,0.30144,9,DS,PAS,2
22,2,2,4,0.59615,0.34164,4,DS,PAS,2
22,2,2,1,1.29975,0.22577,12,DS,PAS,2
22,1,1,4,0.94079,1.50348,9,DS,PAS,2
22,1,1,1,1.3074,0.27406,11,DS,PAS,2
22,1,1,4,0.5988,1.50387,4,DS,PAS,2
22,1,1,1,0.95091,0.30294,12,DS,PAS,2
22,1,1,4,0.59443,0.34104,7,DS,PAS,2
22,1,1,4,0.58236,0.34578,2,DS,PAS,2
22,1,1,4,1.53854,0.31136,6,DS,PAS,2
22,2,2,4,0.74781,0.30366,7,DS,PAS,2
22,2,2,4,0.55877,0.29325,6,DS,PAS,2
22,1,1,4,0.62446,0.27511,1,DS,PAS,2
22,1,1,4,0.50413,0.46984,1,DS,PAS,2
22,2,2,4,0.55814,0.01982,5,DS,PAS,2
22,1,1,4,0.63471,0.46673,8,DS,PAS,2
22,2,1,1,1.02769,0.26125,12,DS,PAS,2
22,2,2,4,0.58947,1.4223,3,DS,PAS,2
22,1,1,3,0.80305,0.23048,12,DS,PAS,2
22,2,2,4,0.59213,0.29788,1,DS,PAS,2
22,2,2,4,0.55312,0.30906,4,DS,PAS,2
22,1,1,2,1.45605,0.31229,12,DS,PAS,2
22,2,2,4,0.55066,0.18776,7,DS,PAS,2
22,1,1,4,0.51673,0.26769,7,DS,PAS,2
22,2,2,NaN,0.47686,0.18353,3,DS,PAS,2
22,1,1,4,1.50262,0.46723,5,DS,PAS,2
22,1,1,4,0.63165,0.3451,8,DS,PAS,2
22,2,2,3,0.62953,0.4605,4,DS,PAS,2
22,2,2,4,0.58848,0.70735,6,DS,PAS,2
22,1,1,4,0.5026,0.34924,3,DS,PAS,2
22,1,2,2,1.06494,0.22454,6,DS,PAS,2
22,1,1,3,0.67883,0.34204,11,DS,PAS,2
22,1,1,3,0.74219,0.41799,10,DS,PAS,2
22,1,2,2,0.67528,0.4959,2,DS,PAS,2
22,2,2,3,0.78866,0.11272,10,DS,PAS,2
22,1,1,1,1.46001,0.22034,11,DS,PAS,2
22,1,1,4,0.67464,0.29811,9,DS,PAS,2
22,1,1,4,0.58985,0.39283,4,DS,PAS,2
22,1,1,4,0.50508,0.86728,4,DS,PAS,2
22,2,2,3,0.67434,0.39277,2,DS,PAS,2
22,2,2,4,0.6272,0.26004,2,DS,PAS,2
22,2,2,4,0.50897,0.29814,8,DS,PAS,2
22,1,1,4,0.78811,0.31164,3,DS,PAS,2
22,2,2,3,1.14474,0.45867,11,DS,PAS,2
22,1,1,4,0.66266,0.50994,3,DS,PAS,2
22,1,1,4,0.54505,0.43775,8,DS,PAS,2
22,2,2,4,0.59897,0.10669,2,DS,PAS,2
22,2,2,4,0.56215,0.30133,8,DS,PAS,2
22,2,2,4,0.51678,0.08496,10,DS,PAS,2
22,1,2,1,1.74623,0.22177,7,DS,PAS,2
22,2,2,4,0.7189,0.26829,9,DS,PAS,2
22,2,2,4,0.6759,0.21888,2,DS,PAS,2
22,2,2,4,0.75582,0.27186,1,DS,PAS,2
22,2,2,4,0.56045,0.46688,1,DS,PAS,2
22,1,1,4,0.63131,0.42404,7,DS,PAS,2
22,1,1,4,0.51473,0.30525,2,DS,PAS,2
22,2,2,4,0.52081,0.19115,2,DS,PAS,2
22,1,1,4,0.50348,0.0331,6,DS,PAS,2
22,2,2,4,0.49275,0.17964,6,DS,PAS,2
22,2,1,1,0.50887,1.17146,5,DS,PAS,2
22,2,2,4,0.59868,0.22538,7,DS,PAS,2
22,2,2,4,0.50763,0.29681,1,DS,PAS,2
22,1,2,3,1.70161,0.18282,4,DS,PAS,2
22,2,1,1,1.70119,0.26774,12,DS,PAS,2
22,1,1,3,0.59267,0.29961,10,DS,PAS,2
22,1,1,3,0.63089,0.22543,8,DS,PAS,2
22,1,1,4,0.56083,0.34092,4,DS,PAS,2
22,2,1,1,2.12861,0.06291,12,DS,PAS,2
22,2,2,4,0.63098,0.14509,2,DS,PAS,2
22,2,2,4,0.51091,0.18112,6,DS,PAS,2
22,1,1,3,0.70864,0.65572,5,DS,PAS,2
22,2,2,4,0.52086,0.67573,3,DS,PAS,2
22,1,1,1,2.0109,0.37922,12,DS,PAS,2
22,2,2,4,0.63016,0.22362,8,DS,PAS,2
22,2,2,4,0.64151,0.33699,1,DS,PAS,2
22,2,2,3,0.63825,0.46917,3,DS,PAS,2
22,1,1,3,0.67332,0.27405,3,DS,PAS,2
22,2,2,4,0.68134,0.22469,9,DS,PAS,2
22,1,1,4,0.56014,0.34021,4,DS,PAS,2
22,2,2,4,0.82286,0.23254,11,DS,PAS,2
22,1,1,4,0.63059,0.34405,10,DS,PAS,2
22,1,1,4,0.50637,0.31342,7,DS,PAS,2
22,2,2,4,0.6313,0.3389,11,DS,PAS,2
22,2,2,4,0.48137,0.26436,8,DS,PAS,2
22,1,1,2,1.90979,0.21968,8,DS,PAS,2
22,1,1,4,0.63433,0.22876,1,DS,PAS,2
35,1,1,2,1.86187,0.49848,3,DS,PAS,1
35,2,2,1,3.00902,0.37467,12,DS,PAS,1
35,1,1,2,3.88684,2.16938,12,DS,PAS,1
35,1,1,2,2.65162,1.76741,7,DS,PAS,1
35,2,2,2,0.79118,1.50602,10,DS,PAS,1
35,2,2,3,0.95505,2.01384,2,DS,PAS,1
35,1,1,3,0.82373,1.77944,8,DS,PAS,1
35,2,2,2,1.05904,0.33682,11,DS,PAS,1
35,1,1,2,1.46551,0.34427,11,DS,PAS,1
35,1,1,2,1.37715,1.68632,4,DS,PAS,1
35,1,1,2,1.38452,0.3465,6,DS,PAS,1
35,1,1,3,1.30009,0.30601,5,DS,PAS,1
35,2,2,3,1.62975,1.76675,4,DS,PAS,1
35,1,2,2,1.46403,0.34154,9,DS,PAS,1
35,1,1,3,1.19724,0.4618,6,DS,PAS,1
35,1,1,2,1.97224,0.31072,5,DS,PAS,1
35,2,2,3,1.34058,0.33482,10,DS,PAS,1
35,2,2,3,1.26884,0.34633,9,DS,PAS,1
35,2,2,4,1.5759,2.73063,2,DS,PAS,1
35,2,2,2,1.58815,0.27391,12,DS,PAS,1
35,2,2,2,1.2349,0.34597,11,DS,PAS,1
35,1,1,4,1.53732,0.54716,2,DS,PAS,1
35,2,2,4,1.22475,1.12833,8,DS,PAS,1
35,2,2,4,1.30104,0.70211,2,DS,PAS,1
35,2,2,3,1.22945,0.97453,10,DS,PAS,1
35,2,2,4,1.31402,0.3022,4,DS,PAS,1
35,1,1,2,1.66256,0.42031,9,DS,PAS,1
35,1,1,3,1.18839,1.38074,5,DS,PAS,1
35,2,2,4,1.38258,0.61492,1,DS,PAS,1
35,1,1,2,1.38092,0.39928,8,DS,PAS,1
35,2,2,4,1.42511,0.53396,2,DS,PAS,1
35,2,2,4,1.14885,0.81892,7,DS,PAS,1
35,2,2,4,1.30887,0.28246,4,DS,PAS,1
35,2,2,4,1.30624,0.27133,6,DS,PAS,1
35,2,2,2,1.27203,1.97444,11,DS,PAS,1
35,2,2,2,2.69998,0.34317,12,DS,PAS,1
35,2,2,2,1.2209,0.46747,11,DS,PAS,1
35,2,2,3,1.18882,0.78585,7,DS,PAS,1
35,1,1,2,1.14733,0.343,11,DS,PAS,1
35,1,1,4,1.55106,0.54464,3,DS,PAS,1
35,1,1,3,1.21902,0.3432,9,DS,PAS,1
35,1,1,2,1.17804,0.30055,8,DS,PAS,1
35,1,1,4,1.26479,0.2811,2,DS,PAS,1
35,1,1,3,1.18275,0.50364,10,DS,PAS,1
35,1,1,4,1.14867,0.42369,6,DS,PAS,1
35,2,2,4,1.2696,0.34721,4,DS,PAS,1
35,2,1,2,2.09369,0.49685,12,DS,PAS,1
35,1,1,2,1.34038,0.31285,10,DS,PAS,1
35,2,2,4,1.30312,0.40394,6,DS,PAS,1
35,2,2,4,1.39012,0.35118,2,DS,PAS,1
35,2,2,2,1.18922,0.27111,11,DS,PAS,1
35,1,1,3,1.22907,0.26206,7,DS,PAS,1
35,1,1,3,1.25967,0.2988,7,DS,PAS,1
35,1,1,3,1.3028,0.26914,5,DS,PAS,1
35,1,1,4,1.30639,0.31224,2,DS,PAS,1
35,2,2,4,1.38175,0.30328,1,DS,PAS,1
35,2,2,4,1.27072,0.2693,3,DS,PAS,1
35,1,1,4,1.34621,0.22278,1,DS,PAS,1
35,1,1,3,1.25367,0.27009,8,DS,PAS,1
35,1,1,2,1.30718,0.31307,11,DS,PAS,1
35,2,2,3,1.18462,0.30626,5,DS,PAS,1
35,1,1,3,1.26574,0.26537,6,DS,PAS,1
35,2,2,4,1.30595,0.31085,7,DS,PAS,1
35,1,1,2,1.17898,0.49969,7,DS,PAS,1
35,1,1,3,1.2242,0.30889,3,DS,PAS,1
35,2,2,4,1.22008,0.34773,1,DS,PAS,1
35,2,2,4,1.10687,0.31172,1,DS,PAS,1
35,2,2,2,1.02484,0.2569,10,DS,PAS,1
35,2,2,3,1.03679,0.34801,8,DS,PAS,1
35,2,2,4,1.14678,0.46027,3,DS,PAS,1
35,1,1,3,1.21799,0.35428,5,DS,PAS,1
35,2,2,3,1.19253,0.31395,2,DS,PAS,1
35,1,2,2,1.30454,0.26965,12,DS,PAS,1
35,2,2,3,0.99312,0.29807,3,DS,PAS,1
35,1,2,2,1.06749,0.18698,12,DS,PAS,1
35,1,1,1,3.13075,1.09433,12,DS,PAS,1
35,2,2,2,1.02336,2.41209,11,DS,PAS,1
35,1,1,2,1.29735,0.37786,7,DS,PAS,1
35,1,1,3,1.02108,0.27098,3,DS,PAS,1
35,1,1,2,1.07056,0.27038,10,DS,PAS,1
35,1,1,2,1.14907,0.42439,12,DS,PAS,1
35,2,2,3,1.34951,0.38351,6,DS,PAS,1
35,1,1,2,1.14573,0.34144,9,DS,PAS,1
35,1,2,2,1.57593,0.3367,9,DS,PAS,1
35,1,1,3,1.22803,1.11706,6,DS,PAS,1
35,2,2,3,1.14832,0.22412,5,DS,PAS,1
35,2,2,4,1.23542,0.30698,4,DS,PAS,1
35,1,1,3,1.31094,0.26262,5,DS,PAS,1
35,2,2,4,1.26351,0.34129,3,DS,PAS,1
35,1,1,3,1.2675,0.34654,3,DS,PAS,1
35,2,2,3,1.25942,2.23941,7,DS,PAS,1
35,1,1,3,1.26865,0.26836,3,DS,PAS,1
35,2,2,4,1.30894,0.39304,5,DS,PAS,1
35,1,1,3,1.77249,0.35097,4,DS,PAS,1
35,2,2,3,1.26835,0.30654,9,DS,PAS,1
35,2,2,4,1.31372,0.31872,3,DS,PAS,1
35,2,2,3,1.30929,0.25781,7,DS,PAS,1
35,1,1,2,1.45371,0.26992,11,DS,PAS,1
35,1,1,3,1.30728,0.2736,4,DS,PAS,1
35,1,1,2,1.30626,1.34291,11,DS,PAS,1
35,2,2,3,1.18037,0.30201,5,DS,PAS,1
35,2,2,3,1.5074,0.23467,1,DS,PAS,1
35,1,1,3,1.30547,0.31143,7,DS,PAS,1
35,2,2,3,0.9009,0.34588,8,DS,PAS,1
35,1,1,3,1.22068,0.30997,7,DS,PAS,1
35,2,2,3,1.22141,0.30964,6,DS,PAS,1
35,2,2,3,1.14173,0.257,9,DS,PAS,1
35,1,1,2,1.19878,0.30504,11,DS,PAS,1
35,2,2,3,1.39163,0.31295,5,DS,PAS,1
35,1,1,2,1.37983,0.3024,9,DS,PAS,1
35,2,2,3,1.11155,0.29975,7,DS,PAS,1
35,1,1,4,1.30397,0.94407,2,DS,PAS,1
35,2,2,3,1.38009,0.8564,6,DS,PAS,1
35,1,1,4,1.46854,0.46616,1,DS,PAS,1
35,2,2,4,1.34648,0.10321,1,DS,PAS,1
35,2,2,2,1.27108,0.34882,10,DS,PAS,1
35,1,1,3,1.34272,0.29856,2,DS,PAS,1
35,1,1,3,1.22364,1.02639,8,DS,PAS,1
35,2,2,4,1.18085,0.3026,6,DS,PAS,1
35,2,2,2,1.19103,0.27304,11,DS,PAS,1
35,2,2,4,1.1552,0.31028,5,DS,PAS,1
35,1,1,2,1.57522,0.27465,9,DS,PAS,1
35,2,2,2,1.15215,0.42608,9,DS,PAS,1
35,1,1,2,1.25729,0.55117,10,DS,PAS,1
35,1,1,3,1.18635,0.34868,2,DS,PAS,1
35,2,2,2,1.06829,0.82211,10,DS,PAS,1
35,1,1,3,1.15053,0.30686,4,DS,PAS,1
35,2,2,3,1.03685,0.38797,8,DS,PAS,1
35,1,1,4,1.07097,0.31061,4,DS,PAS,1
35,1,1,3,1.17931,0.30215,8,DS,PAS,1
35,1,1,3,1.06888,0.14962,8,DS,PAS,1
35,1,1,4,1.22496,0.25812,1,DS,PAS,1
35,1,1,4,1.21637,0.26621,5,DS,PAS,1
35,2,2,4,1.06945,0.30783,8,DS,PAS,1
35,2,1,2,2.00883,4.79264,12,DS,PAS,1
35,1,1,2,1.30947,0.81391,10,DS,PAS,1
35,1,1,4,1.2219,0.31136,1,DS,PAS,1
35,1,1,2,1.33853,0.39047,10,DS,PAS,1
35,2,2,4,2.64543,0.33877,1,DS,PAS,1
35,2,2,3,1.15435,0.46795,5,DS,PAS,1
35,2,2,3,1.11048,0.14038,9,DS,PAS,1
35,1,1,4,1.2221,0.35124,4,DS,PAS,1
35,1,1,4,1.22616,0.25933,1,DS,PAS,1
35,2,2,4,1.26057,0.45736,5,DS,PAS,1
35,2,2,2,1.21885,0.545,10,DS,PAS,1
35,2,2,3,1.0644,0.33793,3,DS,PAS,1
35,1,2,2,1.98597,0.10877,12,DS,PAS,1
35,2,2,2,1.02245,0.78664,9,DS,PAS,1
35,2,2,3,1.03294,0.54276,6,DS,PAS,1
35,1,1,3,1.17803,0.93521,3,DS,PAS,1
35,1,1,4,1.18682,0.27002,1,DS,PAS,1
35,2,2,4,1.12158,0.27039,6,DS,PAS,1
35,2,2,4,1.31117,0.22023,8,DS,PAS,1
35,2,2,4,1.23177,0.30357,4,DS,PAS,1
35,1,1,4,1.14925,0.22633,6,DS,PAS,1
35,2,2,2,1.14206,0.2971,11,DS,PAS,1
35,2,2,3,1.22543,0.29704,3,DS,PAS,1
35,1,1,1,2.49059,0.1139,12,DS,PAS,1
35,2,2,3,1.10697,0.47056,4,DS,PAS,1
35,2,2,3,1.15276,0.46612,7,DS,PAS,1
35,2,2,2,1.02959,0.34104,8,DS,PAS,1
35,1,1,4,1.21602,0.23511,2,DS,PAS,1
35,2,2,3,1.1509,0.34576,9,DS,PAS,1
35,1,1,3,1.18103,0.25776,6,DS,PAS,1
35,1,1,3,1.45411,0.27037,5,DS,PAS,1
35,1,1,2,1.50641,0.31217,12,DS,PAS,1
35,1,1,3,1.14157,0.09955,1,DS,PAS,1
35,1,1,3,1.18539,0.30355,9,DS,PAS,1
35,1,1,3,1.14938,0.1076,4,DS,PAS,1
35,2,2,4,1.12383,0.74813,3,DS,PAS,1
35,1,1,3,1.19446,0.33807,7,DS,PAS,1
35,1,1,2,1.07143,0.11277,10,DS,PAS,1
35,1,1,2,1.1819,0.34458,8,DS,PAS,1
35,1,1,4,1.21979,0.8245,2,DS,PAS,1
35,1,1,4,1.2555,0.31171,4,DS,PAS,1
35,1,1,2,1.1804,0.22415,11,DS,PAS,1
35,2,1,2,1.6688,0.46165,12,DS,PAS,1
35,2,2,4,1.46122,0.37848,4,DS,PAS,1
35,1,2,2,1.73877,0.23057,11,DS,PAS,1
35,1,1,4,1.38103,0.10578,3,DS,PAS,1
35,2,2,4,1.31346,0.30194,2,DS,PAS,1
35,2,2,4,1.30957,0.25819,8,DS,PAS,1
35,2,2,4,1.2596,0.53576,1,DS,PAS,1
35,2,2,3,1.38435,0.34568,2,DS,PAS,1
35,1,1,4,1.37937,0.46088,1,DS,PAS,1
35,1,1,2,1.21935,0.74481,10,DS,PAS,1
35,2,2,2,1.22273,1.02454,10,DS,PAS,1
35,2,2,2,1.71129,0.45772,12,DS,PAS,1
35,1,1,3,1.40964,0.33867,6,DS,PAS,1
35,2,2,3,1.47151,0.66619,9,DS,PAS,1
35,2,1,2,1.54159,1.44664,12,DS,PAS,1
35,2,2,3,1.30342,1.45776,7,DS,PAS,1
