Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Training,Accuracy
12,1,1,1.2375,1.521,0.952,0.725,0,1
12,2,1,1.0125,0.988,1.883,0.725,0,0
12,1,1,4.1125,1.592,1.351,0.725,0,1
12,2,2,4.1625,0.688,2.033,0.725,0,1
12,2,2,4.55625,0.671,0.833,0.725,0,1
12,2,2,4.0875,1.763,1.005,0.725,0,1
12,2,2,4.71875,1.62,1.233,0.725,0,1
12,2,2,4.48125,1.536,1.235,0.725,0,1
12,1,1,4,0.394,0.883,0.725,0,1
12,1,1,4.63125,0.41,1.217,0.725,0,1
12,1,1,4.4125,0.856,0.917,0.725,0,1
12,2,2,4.36875,1.253,1.035,0.725,0,1
12,2,2,4.375,0.635,1.026,0.725,0,1
12,1,1,4.3,0.738,1.233,0.725,0,1
12,1,1,2.25,1.255,0.6,0.725,0,1
12,2,2,4.31875,0.689,1.165,0.725,0,1
12,1,2,3.5,1.455,0.502,0.725,0,0
12,2,2,4.54375,0.886,1.116,0.725,0,1
12,2,2,4.65,0.654,0.951,0.725,0,1
12,1,1,4.55,1.186,1.195,0.725,0,1
12,2,2,4.54375,0.72,1.803,0.725,0,1
12,1,1,1.04375,1.272,0.772,0.725,0,1
12,1,1,4.18125,1.02,0.802,0.725,0,1
12,2,1,3.375,1.202,0.552,0.725,0,0
12,1,1,3.26875,1.005,0.649,0.725,0,1
12,1,1,3.36875,2,0.866,0.725,0,1
12,2,2,4.2375,0.985,0.751,0.725,0,1
12,1,1,3.5,1.322,0.401,0.725,0,1
12,2,2,3.7125,0.92,1.367,0.725,0,1
12,2,2,4.7625,0.704,0.9,0.725,0,1
12,2,2,4.8875,0.837,0.85,0.725,0,1
12,2,1,3.9125,1.003,2.065,0.725,0,0
12,1,1,4.18125,1.12,1.001,0.725,0,1
12,1,1,3.85,1.755,1.266,0.725,0,1
12,2,2,3.89375,0.704,1.067,0.725,0,1
12,2,2,5.2625,0.621,0.951,0.725,0,1
12,2,1,3.53125,1.203,0.88,0.725,0,0
12,2,1,3.5,1.286,0.485,0.725,0,0
12,1,1,4.9125,0.538,1.168,0.725,0,1
12,2,1,2.79375,1.186,0.885,0.725,0,0
12,1,2,2.9875,1.521,1.533,0.725,0,0
12,2,2,5.35,0.921,1.017,0.725,0,1
12,1,1,3.7,1.872,1.186,0.725,0,1
12,1,1,4.1625,0.406,1.085,0.725,0,1
12,1,1,3.9875,0.589,0.953,0.725,0,1
12,2,2,1.80625,1.586,1.367,0.725,0,1
12,2,1,2.60625,1.356,2.6,0.725,0,0
12,1,1,1.9125,1.352,0.868,0.725,0,1
12,2,2,4.08125,0.921,0.717,0.725,0,1
12,2,2,4.0625,0.72,0.651,0.725,0,1
12,1,1,4.05,0.553,1.015,0.725,0,1
12,2,2,4.3375,0.687,1.651,0.725,0,1
12,1,1,3.5,1.172,0.484,0.725,0,1
12,1,1,3.7875,1.056,0.885,0.725,0,1
12,1,2,3.91875,0.904,0.835,0.725,0,0
12,2,2,4.28125,0.72,1.135,0.725,0,1
12,1,1,4.8,0.572,0.883,0.725,0,1
12,2,2,4.6,0.703,1.033,0.725,0,1
12,1,1,4.175,0.572,0.852,0.725,0,1
12,2,2,4.275,0.799,0.827,0.725,0,1
12,2,1,1.6625,1.15,1.227,0.725,0,0
12,2,1,1.05625,1.32,1.001,0.725,0,0
12,2,2,4.40625,0.72,1.83,0.725,0,1
12,1,1,4.91875,0.432,1.284,0.725,0,1
12,2,1,1.21875,0.755,0.999,0.725,0,0
12,1,1,5.15625,0.422,1.235,0.725,0,1
12,1,1,3.625,1.222,0.967,0.725,0,1
12,2,1,1.24375,1.203,1.317,0.725,0,0
12,2,2,4.61875,0.721,1.001,0.725,0,1
12,2,2,3.5,1.037,0.819,0.725,0,1
12,2,2,4.1625,0.885,0.967,0.725,0,1
12,1,1,3.5,1.22,0.336,0.725,0,1
12,2,2,4.20625,0.771,1.399,0.725,0,1
12,2,1,2.80625,0.887,0.701,0.725,0,0
12,2,1,1.4875,1.919,0.668,0.725,0,0
12,1,1,4.325,0.638,1.117,0.725,0,1
12,1,1,1.2125,1.804,0.917,0.725,0,1
12,2,2,4.0625,1.217,0.818,0.725,0,1
12,2,2,2.625,0.92,1.401,0.725,0,1
12,2,2,4.38125,0.833,0.737,0.725,0,1
12,2,2,4.01875,0.886,1.234,0.725,0,1
12,1,1,4.275,0.599,0.801,0.725,0,1
12,2,2,4.2,0.688,0.834,0.725,0,1
12,2,2,4.25625,0.671,1.218,0.725,0,1
12,2,2,4.2125,0.704,0.88,0.725,0,1
12,1,1,4.04375,0.44,1.067,0.725,0,1
14,1,1,NaN,1.936,NaN,0.5,1,1
14,1,1,NaN,2,NaN,0.5,1,1
14,2,2,NaN,0.003,NaN,1,1,1
14,1,2,NaN,2,NaN,0.5,1,0
14,2,2,NaN,1.234,NaN,0.55,1,1
14,2,2,NaN,2,NaN,0.6,1,1
14,2,2,NaN,0.004,NaN,1,1,1
14,2,2,NaN,2,NaN,0.95,1,1
14,1,2,NaN,0.805,NaN,0.9,1,0
14,2,2,NaN,2,NaN,0.95,1,1
14,2,2,NaN,2,NaN,1,1,1
14,2,2,NaN,2,NaN,0.55,1,1
14,1,2,NaN,2,NaN,0.5,1,0
14,1,2,NaN,2,NaN,0.95,1,0
14,2,2,NaN,2,NaN,0.55,1,1
14,1,2,NaN,2,NaN,0.6,1,0
14,1,1,NaN,0.723,NaN,1,1,1
14,1,1,NaN,2,NaN,0.65,1,1
14,2,1,NaN,0.272,NaN,1.05,1,0
14,1,1,NaN,1.441,NaN,0.7,1,1
14,2,1,NaN,0.568,NaN,1.1,1,0
14,1,1,NaN,2,NaN,0.65,1,1
14,1,2,NaN,0.955,NaN,1.15,1,0
14,2,2,NaN,2,NaN,1.2,1,1
14,2,2,NaN,1.02,NaN,0.6,1,1
14,1,2,NaN,2,NaN,1.25,1,0
14,1,2,NaN,2,NaN,1.3,1,0
14,2,2,NaN,2,NaN,1.35,1,1
14,1,2,NaN,2,NaN,1.4,1,0
14,1,2,NaN,2,NaN,1.45,1,0
14,1,1,NaN,1.172,NaN,0.55,1,1
14,1,1,NaN,2,NaN,1.5,1,1
14,2,2,NaN,0.585,NaN,1.55,1,1
14,2,2,NaN,0.737,NaN,1.5,1,1
14,2,2,NaN,0.821,NaN,1.45,1,1
14,2,2,NaN,0.519,NaN,1.4,1,1
14,1,1,NaN,0.306,NaN,1.35,1,1
14,1,1,NaN,0.775,NaN,1.3,1,1
14,2,2,NaN,0.52,NaN,0.5,1,1
14,2,1,NaN,1.004,NaN,0.5,1,0
14,2,2,NaN,0.488,NaN,1.25,1,1
14,2,2,NaN,0.354,NaN,0.55,1,1
14,2,2,NaN,2,NaN,1.2,1,1
14,2,2,NaN,0.371,NaN,1.15,1,1
14,1,2,NaN,2,NaN,1.1,1,0
14,2,2,NaN,2,NaN,0.6,1,1
14,1,1,NaN,0.568,NaN,1.15,1,1
14,1,2,NaN,1.142,NaN,0.55,1,0
14,1,2,NaN,1.239,NaN,1.2,1,0
14,2,1,NaN,0.454,NaN,1.25,1,0
14,1,2,NaN,0.572,NaN,0.6,1,0
14,1,1,NaN,0.473,NaN,0.65,1,1
14,1,1,NaN,1.654,NaN,1.3,1,1
14,2,2,NaN,0.737,NaN,1.35,1,1
14,1,1,NaN,0.542,NaN,0.7,1,1
14,2,2,NaN,0.719,NaN,1.3,1,1
14,1,1,NaN,0.556,NaN,0.65,1,1
14,2,2,NaN,1.066,NaN,0.6,1,1
14,2,2,NaN,0.654,NaN,1.25,1,1
14,1,1,NaN,0.488,NaN,1.2,1,1
14,1,1,NaN,0.406,NaN,1.15,1,1
14,1,1,NaN,0.49,NaN,1.1,1,1
14,2,2,NaN,0.5,NaN,1.05,1,1
14,1,1,NaN,0.539,NaN,0.55,1,1
14,2,1,NaN,2,NaN,0.5,1,0
14,2,2,NaN,0.554,NaN,1,1,1
14,2,1,NaN,0.669,NaN,0.95,1,0
14,1,1,NaN,0.506,NaN,1,1,1
14,2,2,NaN,0.604,NaN,1.05,1,1
14,1,1,NaN,0.521,NaN,1,1,1
14,2,2,NaN,0.549,NaN,0.55,1,1
14,1,1,NaN,0.839,NaN,0.95,1,1
14,1,1,NaN,0.622,NaN,0.9,1,1
14,2,2,NaN,0.853,NaN,0.85,1,1
14,2,2,NaN,0.452,NaN,0.6,1,1
14,2,2,NaN,0.87,NaN,0.8,1,1
14,1,1,NaN,0.457,NaN,0.75,1,1
14,2,2,NaN,1.271,NaN,0.7,1,1
14,1,1,NaN,0.389,NaN,0.65,1,1
14,2,2,NaN,0.937,NaN,0.55,1,1
14,2,2,5.8625,1.187,4.363,0.5875,0,1
14,2,2,5.95625,1.219,3.098,0.5875,0,1
14,2,2,6,0.62,3.164,0.5875,0,1
14,1,1,6,1.039,2.732,0.5875,0,1
14,2,2,2.04375,1.74,1.319,0.5875,0,1
14,1,1,5.90625,0.49,2.681,0.5875,0,1
14,2,2,6,0.898,4.147,0.5875,0,1
14,1,1,6,0.939,2.032,0.5875,0,1
14,2,2,6,0.771,2.182,0.5875,0,1
14,2,2,3.5125,2,5.195,0.5875,0,1
14,1,2,3.525,2,4.13,0.5875,0,0
14,2,2,4.125,2,2.233,0.5875,0,1
14,2,2,2.3,1.086,1.43,0.5875,0,1
14,2,2,3.5,2,4.913,0.5875,0,1
14,2,2,1.85,2,2.448,0.5875,0,1
14,1,1,6,0.756,2.066,0.5875,0,1
14,1,1,5.99375,0.905,1.317,0.5875,0,1
14,2,2,6,0.789,2.432,0.5875,0,1
14,2,1,3.38125,0.954,0.784,0.5875,0,0
14,1,1,3.5,1.505,0.618,0.5875,0,1
14,2,2,3.5,0.753,0.768,0.5875,0,1
14,1,1,5.50625,0.551,0.851,0.5875,0,1
14,2,2,4.6,0.882,1.096,0.5875,0,1
14,2,2,4.68125,0.554,0.917,0.5875,0,1
14,2,2,5.23125,0.77,0.718,0.5875,0,1
14,2,2,2.425,2,1.932,0.5875,0,1
14,1,2,2.66875,2,1.018,0.5875,0,0
14,1,1,6,0.573,5.525,0.5875,0,1
14,2,1,1,2,1.238,0.5875,0,0
14,1,1,6,0.956,3.432,0.5875,0,1
14,1,1,6,0.605,3.731,0.5875,0,1
14,2,2,5,1.52,2.006,0.5875,0,1
14,1,1,6,1.121,1.533,0.5875,0,1
14,1,1,6,0.722,3.83,0.5875,0,1
14,1,1,6,0.589,6.843,0.5875,0,1
14,2,1,2.33125,2,2.016,0.5875,0,0
14,1,1,3.50625,2,1.219,0.5875,0,1
14,1,1,3.55,2,1.797,0.5875,0,1
14,1,1,6,0.622,1.684,0.5875,0,1
14,1,1,6,0.589,8.842,0.5875,0,1
14,1,1,6,2,2.814,0.5875,0,1
14,1,1,6,0.538,1.999,0.5875,0,1
14,2,1,6,2,1.449,0.5875,0,0
14,2,1,5.98125,2,1.983,0.5875,0,0
14,1,1,1.54375,2,6.628,0.5875,0,1
14,1,1,5.96875,0.539,1.6,0.5875,0,1
14,1,2,5.99375,0.723,2.083,0.5875,0,0
14,2,2,6,0.654,1.5,0.5875,0,1
14,1,1,6,0.49,1.866,0.5875,0,1
14,1,1,6,0.556,1.4,0.5875,0,1
14,1,2,6,1.087,1.549,0.5875,0,0
14,1,2,3.5,2,2.782,0.5875,0,0
14,1,2,3.5,2,0.984,0.5875,0,0
14,1,1,3.5,0.607,0.55,0.5875,0,1
14,1,1,6,0.605,1.484,0.5875,0,1
14,1,1,6,0.438,1.568,0.5875,0,1
14,2,1,5.98125,2,2.715,0.5875,0,0
14,1,1,3.53125,2,6.061,0.5875,0,1
14,1,1,6,0.438,1.034,0.5875,0,1
14,2,2,3.4375,0.505,1.051,0.5875,0,1
14,1,1,6,0.423,1.832,0.5875,0,1
14,2,1,3.3,2,1.9,0.5875,0,0
14,2,2,3.3,1.336,1.134,0.5875,0,1
14,1,2,3.5,2,5.895,0.5875,0,0
14,1,2,3.725,0.671,1.168,0.5875,0,0
14,2,2,6,0.604,1.749,0.5875,0,1
14,2,1,1,0.537,1.401,0.5875,0,0
14,1,2,5.95625,0.972,1.25,0.5875,0,0
14,1,1,6,0.439,1.616,0.5875,0,1
14,1,1,5.99375,0.656,1.7,0.5875,0,1
14,2,1,1,2,2.132,0.5875,0,0
14,1,1,5.20625,2,1.45,0.5875,0,1
14,1,1,5.98125,0.257,1.55,0.5875,0,1
14,2,1,1.90625,2,1.933,0.5875,0,0
14,1,1,6,0.44,1.351,0.5875,0,1
14,2,2,6,0.704,1.616,0.5875,0,1
14,2,2,4.875,0.62,1.797,0.5875,0,1
14,1,1,3.49375,0.839,0.485,0.5875,0,1
14,1,1,3.5,1.002,0.451,0.5875,0,1
14,1,1,4.48125,0.706,1.266,0.5875,0,1
14,2,2,6,1.42,1.301,0.5875,0,1
14,1,2,5.99375,0.589,1.516,0.5875,0,0
14,2,2,5.91875,0.57,1.2,0.5875,0,1
14,2,2,3.5,0.671,0.367,0.5875,0,1
14,2,2,3.5,0.72,0.501,0.5875,0,1
14,1,2,3.36875,0.722,8.225,0.5875,0,0
14,1,1,6,0.566,1.117,0.5875,0,1
14,2,2,6,0.621,1.616,0.5875,0,1
14,1,2,6,0.638,2.981,0.5875,0,0
14,2,2,3.5,0.831,0.47,0.5875,0,1
14,2,2,6,0.654,1.251,0.5875,0,1
14,2,2,5.9375,0.72,1.285,0.5875,0,1
14,2,2,5.5875,0.94,1.267,0.5875,0,1
14,1,2,3.41875,2,3.493,0.5875,0,0
14,2,1,1,1.718,1.269,0.5875,0,0
14,2,2,5.2625,0.838,0.768,0.5875,0,1
14,1,1,3.5,1.071,0.418,0.5875,0,1
14,1,1,5.54375,1.836,1.716,0.5875,0,1
14,1,1,6,0.655,1.916,0.5875,0,1
14,1,1,6,0.673,1.716,0.5875,0,1
14,2,1,3.55625,2,3.396,0.5875,0,0
14,2,1,3.5,1.536,0.351,0.5875,0,0
14,2,2,5.9875,0.721,1.652,0.5875,0,1
14,2,2,3.48125,2,4.778,0.5875,0,1
14,1,1,4.96875,0.838,5.345,0.5875,0,1
14,1,1,5.99375,0.705,2.194,0.5875,0,1
14,1,1,6,0.638,2.849,0.5875,0,1
14,1,2,2.475,0.938,0.602,0.5875,0,0
14,2,2,5.425,1.253,0.95,0.5875,0,1
14,1,1,6,0.49,1.546,0.5875,0,1
14,1,1,6,0.872,1.683,0.5875,0,1
14,1,1,5.95,0.773,1.5,0.5875,0,1
14,1,2,3.5,0.649,0.419,0.5875,0,0
14,2,2,3.5,1.905,0.668,0.5875,0,1
14,2,2,4.73125,0.754,0.834,0.5875,0,1
14,1,1,5.53125,1.172,2.566,0.5875,0,1
14,2,1,1,2,7.176,0.5875,0,0
14,1,1,6,0.539,2.332,0.5875,0,1
14,2,1,1.0375,2,7.442,0.5875,0,0
14,2,2,5.95,0.637,2.219,0.5875,0,1
14,1,1,5.40625,1.487,1.916,0.5875,0,1
14,1,1,5.96875,0.389,2.065,0.5875,0,1
14,1,1,6,0.755,1.649,0.5875,0,1
14,2,2,6,0.654,1.317,0.5875,0,1
14,1,2,1.8625,2,9.256,0.5875,0,0
14,2,2,5.925,0.871,1.201,0.5875,0,1
14,2,2,6,0.787,2.098,0.5875,0,1
14,2,2,1.03125,2,6.493,0.5875,0,1
14,1,1,6,0.522,1.183,0.5875,0,1
14,1,1,6,0.756,1.351,0.5875,0,1
14,2,2,6,0.721,1.565,0.5875,0,1
14,1,1,6,0.555,1.782,0.5875,0,1
14,2,2,3.5,1.685,0.534,0.5875,0,1
14,2,2,5.95625,0.704,1.35,0.5875,0,1
14,1,1,6,0.522,1.677,0.5875,0,1
14,2,2,6,0.904,1.767,0.5875,0,1
14,2,2,1.85625,2,5.512,0.5875,0,1
14,2,2,4.88125,0.488,1.717,0.5875,0,1
14,2,2,2.65625,2,1.12,0.5875,0,1
14,2,2,3.5,2,2.45,0.5875,0,1
14,2,2,6,0.903,1.601,0.5875,0,1
14,1,1,4.16875,0.889,0.734,0.5875,0,1
14,1,2,5.96875,0.44,1.433,0.5875,0,0
14,2,2,1,2,5.296,0.5875,0,1
14,1,1,5.75,0.856,1.683,0.5875,0,1
14,1,1,5.84375,0.505,1.052,0.5875,0,1
14,1,1,3.5,0.595,0.417,0.5875,0,1
14,1,1,5.99375,0.756,1.9,0.5875,0,1
14,2,2,3.5,0.77,0.385,0.5875,0,1
14,2,2,5.34375,0.837,0.885,0.5875,0,1
14,2,2,1.29375,2,2.297,0.5875,0,1
14,1,2,3.49375,2,3.181,0.5875,0,0
14,2,2,5.99375,0.687,2.765,0.5875,0,1
14,2,2,6,0.654,4.163,0.5875,0,1
14,1,1,6,0.888,1.415,0.5875,0,1
14,1,1,6,0.656,1.855,0.5875,0,1
14,2,1,1.95625,2,4.064,0.5875,0,0
14,2,1,1,2,1.717,0.5875,0,0
14,2,2,1,0.004,6.493,0.5875,0,1
14,1,1,6,0.606,1.227,0.5875,0,1
14,2,1,3.50625,2,2.898,0.5875,0,0
14,1,2,6,0.439,1.583,0.5875,0,0
14,2,2,5.8875,0.971,1.4,0.5875,0,1
14,2,2,1,2,2.864,0.5875,0,1
14,1,1,5.9875,0.605,1.2,0.5875,0,1
14,2,2,5.9875,0.822,1.633,0.5875,0,1
14,1,1,5.9875,0.856,1.835,0.5875,0,1
14,2,1,1.06875,2,3.231,0.5875,0,0
14,1,1,5.98125,2,3.079,0.5875,0,1
14,1,1,1.16875,2,2.299,0.5875,0,1
14,1,1,3.6125,0.519,4.929,0.5875,0,1
14,1,2,1,1.67,1.782,0.5875,0,0
14,1,1,6,0.822,1.584,0.5875,0,1
14,2,2,6,0.804,1.75,0.5875,0,1
14,1,1,5.95,0.572,1.867,0.5875,0,1
14,2,2,6,1.186,1.867,0.5875,0,1
14,2,2,6,1.935,2.415,0.5875,0,1
14,2,2,5.9625,0.854,3.048,0.5875,0,1
14,1,1,6,0.672,2.466,0.5875,0,1
14,2,2,6,0.938,1.517,0.5875,0,1
14,2,2,5.99375,1.138,1.982,0.5875,0,1
14,1,2,1,1.404,1.65,0.5875,0,0
14,2,2,1.25,2,2.998,0.5875,0,1
14,1,1,5.9875,0.539,1.834,0.5875,0,1
14,1,1,5.99375,0.568,1.649,0.5875,0,1
14,2,2,6,0.655,3.914,0.5875,0,1
14,2,2,1.0125,2,1.19,0.5875,0,1
14,1,1,6,0.357,1.585,0.5875,0,1
14,2,2,6,0.569,1.251,0.5875,0,1
14,2,2,1,1.718,1.051,0.5875,0,1
14,2,2,1,2,1.634,0.5875,0,1
14,2,2,1,1.735,1.5,0.5875,0,1
14,1,1,4.35,1.853,0.767,0.5875,0,1
14,2,2,3.99375,0.888,1.833,0.5875,0,1
14,1,1,6,0.804,9.006,0.5875,0,1
14,2,2,6,0.954,1.436,0.5875,0,1
14,2,2,3.6,2,2.117,0.5875,0,1
14,1,1,3.5,1.236,0.453,0.5875,0,1
14,1,1,6,0.504,1.433,0.5875,0,1
14,1,2,5.98125,1.153,1.382,0.5875,0,0
14,1,2,3.5,2,2.082,0.5875,0,0
14,2,2,6,0.687,1.268,0.5875,0,1
14,2,1,5.9875,0.74,1.601,0.5875,0,0
14,1,1,6,0.473,2.283,0.5875,0,1
14,1,1,5.99375,0.889,3.597,0.5875,0,1
14,2,2,5.975,0.77,1.101,0.5875,0,1
14,1,1,5.975,0.506,1.484,0.5875,0,1
14,1,1,6,0.705,1.833,0.5875,0,1
14,2,2,6,0.621,1.716,0.5875,0,1
14,1,1,6,0.838,1.367,0.5875,0,1
14,1,1,6,0.388,1.666,0.5875,0,1
14,2,1,6,0.503,1.528,0.5875,0,0
14,2,1,3.54375,2,3.664,0.5875,0,0
14,1,2,3.5,1.638,0.718,0.5875,0,0
14,1,2,3.5,2,0.719,0.5875,0,0
14,1,1,5.96875,0.573,1.284,0.5875,0,1
14,1,1,3.49375,1.522,0.403,0.5875,0,1
14,1,1,5.98125,0.573,1.55,0.5875,0,1
14,1,1,5.9875,0.871,1.767,0.5875,0,1
14,2,2,1.05625,1.536,1.316,0.5875,0,1
14,2,2,6,1.586,1.749,0.5875,0,1
14,2,2,3.99375,1.272,2.948,0.5875,0,1
14,1,1,6,0.673,6.561,0.5875,0,1
14,2,1,6,0.803,1.101,0.5875,0,0
14,2,2,6,0.538,1.201,0.5875,0,1
14,2,2,3.5,1.519,0.636,0.5875,0,1
14,1,2,3.5,2,0.596,0.5875,0,0
14,1,2,3.5,0.834,0.484,0.5875,0,0
14,2,2,3.49375,2,1.284,0.5875,0,1
14,1,1,5.95625,0.705,3.381,0.5875,0,1
14,2,1,6,1.304,1.784,0.5875,0,0
14,2,2,1.04375,1.567,1.3,0.5875,0,1
14,2,2,5.98125,1.168,1.917,0.5875,0,1
14,1,1,3.5,0.923,0.433,0.5875,0,1
14,1,2,3.49375,0.821,0.524,0.5875,0,0
14,1,2,1.11875,2,2.531,0.5875,0,0
14,1,2,6,2,2.915,0.5875,0,0
14,2,2,6,2,2.032,0.5875,0,1
14,1,1,6,0.889,5.195,0.5875,0,1
14,2,2,6,0.754,1.635,0.5875,0,1
14,1,1,5.04375,1.47,1.849,0.5875,0,1
14,2,2,5.01875,0.44,2.847,0.5875,0,1
14,2,2,1.13125,2,1.034,0.5875,0,1
14,2,2,5.99375,0.522,1.584,0.5875,0,1
14,1,1,6,0.528,4.863,0.5875,0,1
14,2,2,3.5,0.605,0.417,0.5875,0,1
14,2,2,6,0.554,1.701,0.5875,0,1
14,1,1,6,1.005,2.965,0.5875,0,1
14,2,2,3.5,1.042,0.55,0.5875,0,1
14,1,2,1.30625,0.984,1.384,0.5875,0,0
14,2,1,1.35,1.62,1.117,0.5875,0,0
14,1,2,1.28125,2.004,7.425,0.5875,0,0
14,2,2,6,2,1.133,0.5875,0,1
14,2,2,1.06875,2,1.8,0.5875,0,1
14,2,2,1.04375,2,2.681,0.5875,0,1
14,2,2,6,2,0.985,0.5875,0,1
14,1,2,1,2,7.791,0.5875,0,0
14,1,2,5.9875,2,1.417,0.5875,0,0
14,1,2,6,2,1.583,0.5875,0,0
14,1,2,6,2,1.583,0.5875,0,0
14,1,2,6,2,2.632,0.5875,0,0
14,1,2,1.00625,2,5.828,0.5875,0,0
14,2,2,1.0375,2,7.475,0.5875,0,1
14,2,2,5.0125,2,1.832,0.5875,0,1
14,2,2,5,2,3.364,0.5875,0,1
14,2,2,3.475,2,1.466,0.5875,0,1
14,2,2,3.43125,2,2.632,0.5875,0,1
14,2,2,5.54375,2,3.697,0.5875,0,1
14,2,2,4.95625,2,6.176,0.5875,0,1
14,1,2,6,2,1.634,0.5875,0,0
14,1,2,6,2,1.949,0.5875,0,0
14,2,2,3.53125,2,4.229,0.5875,0,1
14,2,2,1.78125,2,1.016,0.5875,0,1
14,2,2,3.55625,2,1.218,0.5875,0,1
14,2,2,1.1,2,1.275,0.5875,0,1
14,1,2,6,2,1.669,0.5875,0,0
14,1,2,6,2,3.631,0.5875,0,0
14,1,2,5.91875,2,2.824,0.5875,0,0
14,2,2,1.06875,2,6.759,0.5875,0,1
14,2,2,5.99375,2,1.184,0.5875,0,1
14,2,2,3.5,1.552,0.371,0.5875,0,1
14,1,2,3.5,0.872,0.534,0.5875,0,0
14,2,1,1.13125,1.986,1.066,0.5875,0,0
14,1,1,6,0.305,1.8,0.5875,0,1
14,1,1,6,0.504,1.733,0.5875,0,1
14,1,1,6,0.39,1.433,0.5875,0,1
14,2,2,3.46875,0.969,1.55,0.5875,0,1
14,2,2,3.5,2,0.534,0.5875,0,1
14,2,2,3.5,0.937,0.351,0.5875,0,1
14,1,1,6,0.856,1.583,0.5875,0,1
14,1,2,3.5,0.506,0.618,0.5875,0,0
14,1,1,5.9625,0.44,1.682,0.5875,0,1
14,2,1,1.1875,2,9.374,0.5875,0,0
14,1,1,6,0.573,1.233,0.5875,0,1
14,2,1,1.55,2,6.558,0.5875,0,0
14,1,2,1.7125,1.787,1.683,0.5875,0,0
14,2,2,6,0.504,1.166,0.5875,0,1
14,1,1,5.98125,0.655,1.434,0.5875,0,1
14,1,2,6,0.456,1.3,0.5875,0,0
14,2,2,5.975,0.404,1.949,0.5875,0,1
14,2,1,3.5,0.987,0.566,0.5875,0,0
14,2,2,5.16875,0.588,1.034,0.5875,0,1
14,2,2,3.5,0.688,0.568,0.5875,0,1
14,1,1,6,0.567,1.284,0.5875,0,1
14,1,1,5.96875,0.738,2.632,0.5875,0,1
14,1,1,6,0.705,3.481,0.5875,0,1
14,2,1,1.28125,2,1.599,0.5875,0,0
14,1,1,6,0.456,1.233,0.5875,0,1
14,2,2,1.36875,0.987,0.918,0.5875,0,1
14,2,2,1.36875,2,3.209,0.5875,0,1
14,1,1,6,0.594,1.301,0.5875,0,1
14,1,1,5.98125,0.588,1.167,0.5875,0,1
14,1,1,6,0.589,1.396,0.5875,0,1
14,1,1,6,0.223,1.9,0.5875,0,1
14,2,2,6,0.571,0.851,0.5875,0,1
14,2,2,5.94375,0.605,0.918,0.5875,0,1
14,2,2,5.925,0.486,1.216,0.5875,0,1
14,1,1,6,1.455,1.467,0.5875,0,1
14,2,2,5.93125,1.337,0.95,0.5875,0,1
14,2,2,1.025,1.171,0.799,0.5875,0,1
23,NaN,NaN,NaN,2,NaN,1,1,0
23,NaN,NaN,NaN,2,NaN,1,1,0
23,NaN,NaN,NaN,2,NaN,1.05,1,0
23,NaN,NaN,NaN,2,NaN,1.1,1,0
23,NaN,NaN,NaN,2,NaN,0.5,1,0
23,2,1,NaN,0.687,NaN,0.5,1,0
23,1,1,NaN,1.077,NaN,1.15,1,1
23,1,2,NaN,1.337,NaN,0.55,1,0
23,1,1,NaN,0.523,NaN,1.2,1,1
23,2,2,NaN,1.104,NaN,1.15,1,1
23,1,1,NaN,0.938,NaN,1.1,1,1
23,1,1,NaN,0.606,NaN,1.05,1,1
23,1,1,NaN,1.305,NaN,0.6,1,1
23,2,1,NaN,2,NaN,0.65,1,0
23,1,1,NaN,0.256,NaN,1,1,1
23,1,1,NaN,2,NaN,0.95,1,1
23,2,1,NaN,0.802,NaN,0.7,1,0
23,1,2,NaN,0.471,NaN,0.75,1,0
23,2,2,NaN,0.77,NaN,0.9,1,1
23,2,1,NaN,0.954,NaN,0.85,1,0
23,2,1,NaN,1.619,NaN,0.8,1,0
23,1,1,NaN,2,NaN,0.85,1,1
23,1,1,NaN,1.138,NaN,0.9,1,1
23,2,2,NaN,0.735,NaN,0.9,1,1
23,1,2,NaN,1.455,NaN,0.85,1,0
23,2,2,NaN,2,NaN,0.9,1,1
23,1,1,NaN,0.005,NaN,0.95,1,1
23,1,2,NaN,0.008,NaN,0.9,1,0
23,1,1,NaN,0.006,NaN,0.95,1,1
23,2,1,NaN,0.604,NaN,0.95,1,0
23,1,2,NaN,0.555,NaN,1,1,0
23,2,1,NaN,0.556,NaN,0.9,1,0
23,2,2,NaN,0.803,NaN,0.95,1,1
23,1,2,NaN,1.088,NaN,1,1,0
23,1,1,NaN,0.456,NaN,1.05,1,1
23,2,1,NaN,0.521,NaN,1.1,1,0
23,2,2,NaN,0.72,NaN,1.15,1,1
23,2,1,NaN,0.537,NaN,1.2,1,0
23,1,1,NaN,0.839,NaN,1.25,1,1
23,1,1,NaN,1.154,NaN,1.05,1,1
23,1,1,NaN,0.606,NaN,1.3,1,1
23,2,2,NaN,0.803,NaN,1.1,1,1
23,1,1,NaN,0.573,NaN,1.05,1,1
23,2,2,NaN,0.738,NaN,1.25,1,1
23,1,1,NaN,0.705,NaN,1,1,1
23,2,2,NaN,0.62,NaN,0.95,1,1
23,1,1,NaN,1.653,NaN,0.9,1,1
23,1,2,NaN,0.473,NaN,1.2,1,0
23,2,2,NaN,0.605,NaN,0.85,1,1
23,2,2,NaN,0.804,NaN,1.25,1,1
