Subj_idx,Stimulus,Response,Confidence,RT_dec,Error,Condition,Delay
2,57,235.7578125,3,3.05621550802607,1.24218749999998,1,12
2,153,262.9296875,3,2.00792045099661,70.0703125,0.5,0.6
2,139,323.8359375,3,1.69930287799798,-4.83593749999997,1,0.6
2,65,103.359375,2,2.57710677804425,-38.359375,0.5,0.6
2,165,319.7265625,3,1.59480967104901,25.2734375,0.5,6.3
2,165,323.96875,2,1.40223667304963,21.03125,0.5,6.3
2,158,314.453125,3,2.94197843398433,23.546875,1,6.3
2,33,36.4375,3,2.19028117996641,-3.4375,0.5,3.45
2,4,199.59375,3,1.70344499207567,-15.59375,0.5,12
2,101,111.5234375,3,1.70975172298495,-10.5234375,0.5,6.3
2,146,122.78125,3,1.90803988708649,23.21875,1,9.15
2,172,284.234375,2,3.62394368601963,67.765625,0.5,0.6
2,69,33.125,2,1.94186084403191,35.875,0.5,12
2,35,4,1,8.54179617599584,31,0.5,3.45
2,127,317.7734375,3,1.81512443395332,-10.7734375,1,3.45
2,96,111.328125,3,3.06659135606606,-15.328125,1,6.3
2,75,107.4921875,2,11.0850144270808,-32.4921875,0.5,6.3
2,72,80,2,0.996838107937947,-8,1,0.6
2,149,323.421875,3,1.76627661695238,5.57812499999997,1,12
2,11,20.0078125,3,2.79137621400878,-9.0078125,0.5,6.3
2,160,147.90625,3,2.10616530012339,12.09375,1,9.15
2,154,24.6328125,3,1.31042779702693,-50.6328125,0.5,9.15
2,156,149.1953125,2,1.82568286906462,6.80468749999998,0.5,9.15
2,66,239.4765625,3,0.926706513040699,6.52343750000002,1,3.45
2,20,30.765625,3,1.35800407710485,-10.765625,0.5,3.45
2,162,111.390625,1,0.875408068066463,50.609375,0.5,3.45
2,22,28.75,3,1.58284857799299,-6.75,1,6.3
2,113,296.546875,3,1.65458898898214,-3.54687499999999,0.5,9.15
2,8,206.828125,3,1.9185614080634,-18.828125,1,9.15
2,8,37.1796875,3,1.67558753211051,-29.1796875,0.5,6.3
2,13,221.046875,2,1.83996153296903,-28.046875,1,12
2,108,25.90625,3,3.23860032006633,82.09375,0.5,3.45
2,121,343.09375,3,3.17901652201544,-42.09375,1,3.45
2,22,204.28125,3,2.62628463399597,-2.28125000000001,1,6.3
2,116,283.5234375,2,3.16550285601988,12.4765625,0.5,0.6
2,114,217.953125,2,2.51590130303521,76.046875,1,9.15
2,19,218,3,1.06312062498182,-19,1,0.6
2,27,17.4765625,2,0.880594420013949,9.5234375,1,3.45
2,97,49.953125,3,1.81874764605891,47.046875,1,9.15
2,15,29.59375,4,1.40764534904156,-14.59375,1,9.15
2,101,122.8828125,4,1.69340455811471,-21.8828125,1,12
2,42,199.640625,3,1.9790677750716,22.359375,1,6.3
2,52,39.4453125,2,1.57156308100093,12.5546875,0.5,12
2,28,33.5703125,3,1.46757591003552,-5.5703125,1,9.15
2,74,68.5859375,3,1.95822673803195,5.4140625,1,12
2,156,323.65625,3,1.42769491195213,12.34375,0.5,6.3
2,132,277.2265625,3,1.74670988612343,34.7734375,0.5,0.6
2,77,251.6875,3,2.15529385802802,5.31250000000001,0.5,3.45
2,59,309.7734375,3,2.90402976912446,-70.7734375,1,3.45
2,5,325.390625,3,1.61216513393447,39.609375,0.5,6.3
2,37,210.4296875,3,1.775766863022,6.57031250000003,0.5,12
2,180,192.1171875,3,1.80041192413773,-12.1171875,1,9.15
2,169,127.125,3,1.85497010499239,41.875,0.5,9.15
2,89,110.515625,3,3.83140106312931,-21.515625,1,9.15
2,57,230.4140625,3,2.41485568706412,6.58593750000003,1,6.3
2,137,146.6640625,3,2.45091921195854,-9.66406250000001,0.5,6.3
2,114,144.4375,2,1.87176981905941,-30.4375,1,6.3
2,84,244,3,1.98014259908814,20,0.5,6.3
2,106,123.890625,3,2.28293910203502,-17.890625,0.5,3.45
2,52,73.1796875,3,1.7617549051065,-21.1796875,0.5,9.15
2,141,320.6328125,3,2.0097861289978,0.367187500000052,1,9.15
2,78,146.0234375,3,2.04833828902338,-68.0234375,0.5,6.3
2,97,300.9921875,3,1.46753216104116,-23.9921875,1,0.6
2,176,115.59375,2,2.16713767708279,60.40625,1,0.6
2,122,115.015625,3,1.49585598707199,6.98437499999999,0.5,6.3
2,150,52.5859375,3,3.15163308102638,-82.5859375,1,3.45
2,101,287.6875,3,2.26474585197866,-6.68750000000004,0.5,6.3
2,44,209.1953125,3,1.78400589001831,14.8046875,1,12
2,142,312.5625,3,1.86279877705965,9.4375,0.5,3.45
2,84,117.078125,3,1.56364426005166,-33.078125,0.5,3.45
2,176,147.046875,3,3.64945899008308,28.953125,0.5,0.6
2,123,144.0390625,3,1.63508916797582,-21.0390625,0.5,0.6
2,4,144.1171875,2,2.67503392894287,39.8828125,0.5,12
2,176,176.0390625,3,2.80542017705739,-0.0390625000000181,0.5,12
2,3,197.296875,2,1.92531356704421,-14.296875,1,12
2,17,207.40625,3,1.95214196003508,-10.40625,1,9.15
2,58,245.2265625,3,1.74874914006796,-7.22656249999998,1,6.3
2,9,204,3,2.25863820698578,-15,0.5,3.45
2,35,237.9375,3,2.57038855110295,-22.9375,0.5,6.3
2,121,70,2,1.37504931003787,51,0.5,0.6
2,170,321.5234375,3,1.97529860201757,28.4765625000001,0.5,9.15
2,36,40.796875,3,3.08560988807585,-4.796875,0.5,3.45
2,57,240,3,1.01688096509315,-3.00000000000002,0.5,3.45
2,17,35.890625,3,2.29604238213506,-18.890625,0.5,12
2,104,224,3,1.32197323313449,60,1,3.45
2,76,59.2265625,3,1.87763686105609,16.7734375,1,12
2,18,211.96875,2,2.37415433709975,-13.96875,1,9.15
2,7,25.703125,2,1.44900653895456,-18.703125,1,9.15
2,19,206,3,1.63161245605443,-6.99999999999999,0.5,6.3
2,146,138.15625,3,2.08858432504348,7.84374999999999,1,12
2,110,312.1171875,3,1.34966531698592,-22.1171875,1,3.45
2,177,202.3515625,3,2.58830956602469,-25.3515625,1,12
2,143,328.6484375,3,1.40994571102783,-5.64843750000003,0.5,12
2,161,330.6328125,3,1.87486383703072,10.3671875,1,9.15
2,157,314.6171875,3,3.13815467397217,22.3828125,1,12
2,157,124.28125,3,1.73751954303589,32.71875,1,0.6
2,100,110.734375,3,1.21372804709245,-10.734375,1,0.6
2,42,345.90625,2,2.68940085405484,56.09375,1,12
2,75,216.0859375,3,2.47490427002776,38.9140625,1,6.3
2,34,29.5546875,3,1.96118823601864,4.44531250000001,0.5,9.15
2,36,50.171875,3,1.9972400959814,-14.171875,0.5,3.45
2,162,322.453125,3,1.61039306200109,19.546875,1,9.15
2,43,42.3828125,3,1.76170507713687,0.617187500000001,1,12
2,25,48.3515625,3,1.711769239977,-23.3515625,1,3.45
2,101,78.5625,2,1.78648780297954,22.4375,1,9.15
2,83,298.21875,3,1.80911586398724,-35.21875,0.5,0.6
2,97,97.5078125,3,1.09462313307449,-0.507812500000009,0.5,0.6
2,23,233.1796875,3,2.06877885898575,-30.1796875,1,9.15
2,99,99.4765625,3,2.60878175101243,-0.476562500000005,1,3.45
2,140,315.2734375,3,2.02635216910858,4.72656250000001,1,12
2,125,251.046875,1,3.67158103408292,53.953125,1,0.6
2,5,352.5,1,1.60106492007617,12.5,0.5,9.15
2,158,160.0703125,3,1.85088918800466,-2.0703125,0.5,3.45
2,130,282.484375,3,2.28077867801767,27.515625,0.5,12
2,21,38.6171875,3,1.37724283605348,-17.6171875,0.5,0.6
2,137,135.015625,3,1.48444234509952,1.984375,1,0.6
2,113,291.8203125,2,2.51603827101644,1.17968750000005,1,3.45
2,14,64.25,2,2.62772308208514,-50.25,1,0.6
2,178,346.0859375,1,1.05278680205811,11.9140625,1,6.3
2,121,134,3,1.72426084498875,-13,1,0.6
2,37,46.171875,3,1.83905545901507,-9.171875,1,6.3
2,48,47.59375,3,2.26959188003093,0.406249999999998,1,9.15
2,178,222,3,0.992825470049866,-44,0.5,0.6
2,135,138.546875,3,2.88041943404824,-3.54687499999999,1,12
2,17,74,3,1.03306007804349,-57,1,6.3
2,17,124,3,1.17337839014363,73,1,6.3
2,100,80.9609375,3,1.87516210402828,19.0390625,1,3.45
2,141,130.203125,3,3.21848418901209,10.796875,0.5,3.45
2,117,139.359375,2,1.80156685609836,-22.359375,0.5,9.15
2,161,312.5,3,5.13377702597063,28.5,0.5,9.15
2,131,285.921875,3,1.9460461550625,25.078125,0.5,3.45
2,175,141.328125,2,1.95926795108244,33.671875,1,3.45
2,179,349.046875,3,2.03728007397149,9.95312500000002,0.5,6.3
2,61,284.78125,3,2.02715880610049,-43.78125,0.5,12
2,173,219.40625,3,1.90271003404632,-46.40625,1,12
2,129,120.9609375,2,4.70392130000982,8.03906249999998,1,12
2,115,280,3,1.12977065506857,15,1,3.45
2,131,131.890625,1,2.76456525200047,-0.890624999999997,1,3.45
2,77,288.9921875,3,1.77375460905023,-31.9921875,0.5,6.3
2,59,55.2265625,3,1.75761254504323,3.77343750000001,0.5,9.15
2,40,224.4140625,3,1.34800337906927,-4.41406249999999,1,12
2,167,235.0625,3,2.1803555500228,-68.0625,1,6.3
2,16,17.5234375,2,4.74609467294067,-1.5234375,1,9.15
2,102,284.796875,3,2.5557124610059,-2.79687499999996,1,9.15
2,143,102.3046875,3,3.73091021599248,40.6953125,0.5,12
2,35,17.8359375,2,2.24418873107061,17.1640625,0.5,12
2,102,32.5625,3,1.41767209104728,69.4375,0.5,0.6
2,149,135.90625,4,4.46829764300492,13.09375,1,6.3
2,126,130,3,1.61111702409107,-4,1,0.6
2,168,211.375,3,2.15322730096523,-43.375,1,6.3
2,96,100,3,2.45117286103778,-3.99999999999999,0.5,0.6
2,164,14.46875,3,4.89731548808049,-30.46875,1,3.45
2,51,84.6640625,2,3.22809777408838,-33.6640625,0.5,9.15
2,91,114.7109375,3,3.52589050401002,-23.7109375,0.5,3.45
2,96,289.421875,2,2.72001931304112,-13.421875,1,6.3
2,45,215.8359375,3,4.60372915910557,9.16406250000002,1,0.6
2,3,37.7734375,3,3.29462240298744,-34.7734375,0.5,9.15
2,162,231.4453125,3,2.26652368402574,-69.4453125,0.5,6.3
2,110,309.8046875,3,2.92934203601908,-19.8046875,0.5,3.45
2,10,58.46875,3,1.81246232101694,-48.46875,0.5,12
2,65,240.5859375,3,1.60741321498062,4.41406249999999,1,3.45
2,92,68.171875,3,2.37667718797456,23.828125,0.5,9.15
2,87,319.65625,3,1.61075127997901,-52.65625,0.5,6.3
2,15,22,3,0.981083848048002,-7,1,0.6
2,32,28.84375,2,2.13783737702761,3.15625,1,6.3
2,166,141.7578125,3,1.88787511002738,24.2421875,1,12
2,2,198.9140625,3,4.57807425002102,-16.9140625,0.5,6.3
2,9,17.7421875,3,2.10215539496858,-8.7421875,1,12
2,53,40.1328125,3,2.89683145214804,12.8671875,0.5,3.45
2,12,20,2,3.1955804140307,-8,0.5,0.6
2,175,218.3359375,3,2.45101507299114,-43.3359375,0.5,3.45
2,101,40.5,3,1.94049678405281,60.5,1,9.15
2,11,136.9921875,2,2.13010151695926,54.0078125,1,3.45
2,142,233.0625,3,4.20621239603497,88.9375,0.5,0.6
3,45,230.3984375,3,3.854393158108,-5.3984375,1,12
3,23,45.125,3,3.30315322708338,-22.125,1,6.3
3,23,31.640625,3,3.62208519922569,-8.64062500000001,0.5,9.15
3,124,311.6875,4,3.16922179213725,-7.68749999999998,0.5,3.45
3,23,208.9296875,2,2.89120526518673,-5.92968750000002,1,12
3,104,288.484375,3,4.5023649961222,-4.48437499999997,0.5,12
3,64,60.171875,3,2.59381259023212,3.82812499999999,1,9.15
3,109,297.7265625,3,1.80354174505919,-8.72656250000003,1,9.15
3,131,300.8828125,1,2.30112089519389,10.1171875,1,3.45
3,95,291.03125,2,1.60737737407908,-16.0312499999999,1,12
3,23,22.3828125,2,3.62092529912479,0.617187500000001,0.5,0.6
3,177,334.28125,1,2.07575257006101,22.71875,1,12
3,10,140.6484375,1,4.93361710500903,49.3515625,0.5,12
3,62,199.640625,2,3.16444879514165,42.359375,1,6.3
3,77,247.40625,2,2.83906973898411,9.59375000000001,1,9.15
3,137,307.59375,2,1.95295913913287,9.40625000000005,0.5,12
3,41,172.8125,1,1.94695267104544,48.1875,0.5,9.15
3,77,41.7734375,2,1.43657151027583,35.2265625,0.5,3.45
3,35,345.03125,1,2.83303055819124,49.96875,1,9.15
3,106,346,1,1.39921238902025,-60,0.5,9.15
3,60,117.7265625,1,1.72711760201491,-57.7265625,0.5,6.3
3,136,312.171875,1,3.90297721023671,3.82812500000005,1,12
3,173,322.265625,2,3.66464566695504,30.734375,1,3.45
3,21,61.7265625,2,3.39018249604851,-40.7265625,1,12
3,88,242.78125,1,3.5819980292581,25.21875,1,9.15
3,14,193.1640625,2,3.55845541413873,0.835937499999998,0.5,12
3,33,209.6875,2,3.26668048626743,3.31249999999999,0.5,6.3
3,25,32.1875,2,1.68525210628286,-7.1875,1,0.6
3,43,33.4453125,2,2.62547829723917,9.5546875,1,12
3,44,146,2,2.44953258219175,78,0.5,0.6
3,21,202.25,2,2.61757096787915,-1.24999999999998,1,0.6
3,38,206.9921875,3,2.33534149406478,11.0078125,1,0.6
3,172,272,1,0.963388856267557,80,1,6.3
3,135,306.6484375,2,2.55431621405296,8.35156250000001,0.5,3.45
3,55,38.9140625,2,1.99682570504956,16.0859375,0.5,6.3
3,141,8,1,1.81233272515237,-47,1,9.15
3,76,66.4140625,3,2.98497184203006,9.58593750000001,1,6.3
3,136,127.5078125,2,1.87140813120641,8.49218750000002,0.5,9.15
3,33,240.3046875,2,2.0301947761327,-27.3046875,0.5,3.45
3,65,114.25,1,3.90704131196253,-49.25,1,6.3
3,127,115.96875,2,1.68758794106543,11.03125,0.5,3.45
3,21,225.140625,2,4.12992415297776,-24.140625,0.5,12
3,25,312.265625,1,4.00729041406885,72.734375,0.5,12
3,155,127.375,1,5.50132376514375,27.625,1,3.45
3,169,313.2109375,2,3.62684896821156,35.7890625,1,0.6
3,139,332.21875,2,2.83429435221478,-13.21875,1,0.6
3,66,43.015625,2,1.84298576787114,22.984375,1,3.45
3,180,141.7265625,2,2.37022237014025,38.2734375,1,9.15
3,157,211.2265625,2,2.27485068305396,-54.2265625,0.5,3.45
3,84,329.8046875,2,6.42202492896467,-65.8046875,0.5,0.6
3,104,315.890625,2,1.40183383505791,-31.890625,1,0.6
3,23,32.53125,2,1.25955305201933,-9.53125,1,6.3
3,94,128.1015625,3,2.33082437119447,-34.1015625,0.5,12
3,86,136,1,0.962198868161067,-50,0.5,3.45
3,35,126.9296875,1,3.46851132903248,88.0703125,0.5,12
3,118,127.609375,3,1.67902223812416,-9.60937499999999,0.5,6.3
3,141,304.4375,1,2.30793855409138,16.5625,1,9.15
3,74,338.265625,1,2.25260450295173,-84.265625,0.5,6.3
3,64,106,1,1.6140199219808,-42,0.5,3.45
3,28,43.296875,1,2.25227476120926,-15.296875,1,12
3,95,265.609375,4,2.58702200697735,9.39062500000001,0.5,12
3,8,346,1,1.73450893303379,22,0.5,0.6
3,152,338.6796875,2,2.50224422593601,-6.67968749999998,1,9.15
3,114,118.0234375,3,1.6680387922097,-4.0234375,0.5,3.45
3,19,38.9453125,3,2.01236516516656,-19.9453125,1,3.45
3,46,58.3984375,4,1.59817550517619,-12.3984375,1,6.3
3,77,57.125,3,2.34239437710494,19.875,0.5,9.15
3,92,114.46875,2,2.9137098880019,-22.46875,0.5,9.15
3,129,102.0703125,1,1.49842878594063,26.9296875,0.5,12
3,101,285.8203125,2,2.01318717491813,-4.82031250000002,0.5,6.3
3,42,222.3671875,2,3.40854137204587,-0.367187499999981,1,0.6
3,55,40.1015625,2,2.83264974411577,14.8984375,1,6.3
3,114,305.40625,2,2.18462497112341,-11.4062499999999,1,3.45
3,15,38.1328125,1,1.59664600715041,-23.1328125,0.5,6.3
3,46,213.2109375,3,2.86350304191001,12.7890625,1,6.3
3,82,283.953125,3,2.75852394802496,-21.953125,0.5,3.45
3,125,315.328125,2,3.16183870797977,-10.3281249999999,1,9.15
3,102,102.9296875,2,3.13012832822278,-0.929687500000003,0.5,12
3,4,307.2109375,1,2.08835716010071,56.7890625,0.5,6.3
3,9,215.6875,2,1.69283682107925,-26.6875,1,9.15
3,48,214.3203125,3,2.90241454308853,13.6796875,1,6.3
3,173,238.3515625,1,3.95432687806897,-65.3515625,1,12
3,144,82,1,0.857703242218122,62,0.5,6.3
3,108,298.5,2,2.57234938396141,-10.5,1,9.15
3,59,55.2421875,3,2.20784618402831,3.75781250000001,1,6.3
3,139,141.96875,4,2.32992659904994,-2.96874999999998,1,3.45
3,102,282.5,3,3.68196602188982,-0.500000000000021,0.5,12
3,112,288.5625,3,2.29311494715512,3.43750000000004,0.5,3.45
3,91,233.328125,3,2.53948388714343,37.671875,1,12
3,4,274,1,1.71490116720088,-90,0.5,0.6
3,54,50.9140625,2,2.73536355188116,3.0859375,0.5,6.3
3,21,227.1953125,3,2.63369622500613,-26.1953125,1,6.3
3,63,37.2109375,2,2.85615090792999,25.7890625,0.5,0.6
3,173,315.984375,2,3.12452454096638,37.015625,1,12
3,125,136.9765625,3,2.64013376203366,-11.9765625,0.5,9.15
3,78,236.0546875,2,1.47493554488756,21.9453125,0.5,6.3
3,165,120.9453125,3,1.76921749301255,44.0546875,1,6.3
3,15,88,1,1.55072449101135,-73,1,0.6
3,119,154,1,0.902046433184296,-35,0.5,0.6
3,135,308.8671875,3,2.30655292910524,6.13281250000005,0.5,3.45
3,106,88.84375,2,3.12610573717393,17.15625,1,12
3,121,109.015625,1,2.87442030897364,11.984375,0.5,9.15
3,157,312.484375,2,2.12111936113797,24.515625,0.5,12
3,126,123.390625,3,2.50899868318811,2.60937499999999,1,3.45
3,72,305.140625,3,6.46249796100892,-53.140625,1,9.15
3,98,351.921875,1,2.69787784293294,-73.921875,1,3.45
3,57,226,1,7.74137891409919,11,0.5,9.15
3,90,188,1,0.983687037136406,82,0.5,9.15
3,143,147.40625,2,3.44759794510901,-4.40624999999998,1,0.6
3,33,231.328125,3,2.46309735300019,-18.328125,0.5,3.45
3,132,309.2421875,3,2.34533846494742,2.75781250000001,1,12
3,106,296.9921875,3,2.80366372223943,-10.9921875,0.5,6.3
3,111,305.2265625,1,1.71924791811034,-14.2265625,0.5,12
3,75,129.359375,2,3.33740263921209,-54.359375,1,12
3,101,293.140625,2,2.0185918470379,-12.140625,1,3.45
3,62,239.7578125,2,2.03031509020366,2.24218750000003,0.5,12
3,135,308.7109375,3,4.65170279704034,6.28906250000003,0.5,3.45
3,150,294,1,0.869072278263047,36,1,9.15
3,178,192.3203125,2,2.56115425517783,-14.3203125,0.5,0.6
3,176,26.84375,1,1.83774507394992,-30.84375,1,6.3
3,33,37.3125,3,3.76583200623281,-4.3125,0.5,12
3,92,57.421875,2,1.85087246214971,34.578125,1,6.3
3,95,284.1171875,4,1.80692658992484,-9.1171875,1,9.15
3,163,317.984375,3,3.73732425319031,25.015625,0.5,12
3,139,122.828125,2,2.79308492108248,16.171875,0.5,9.15
3,40,314.265625,2,2.81550343614072,85.734375,0.5,9.15
3,43,227.8515625,4,2.96372645813972,-4.85156250000002,0.5,12
3,177,141.078125,3,2.64503365312703,35.921875,0.5,9.15
3,121,298.3046875,4,3.2049685001839,2.69531250000002,1,0.6
3,99,297.953125,3,3.48155902000144,-18.953125,1,9.15
3,162,152,4,1.64059551921673,9.99999999999999,0.5,0.6
3,39,229.109375,3,2.44560286425985,-10.109375,0.5,0.6
3,51,231.40625,3,3.87550252396613,-0.406249999999971,1,12
3,82,59.7890625,3,2.70550981420092,22.2109375,0.5,0.6
3,155,119.125,3,2.81728906696662,35.875,0.5,12
3,34,297.7578125,1,3.94095738814212,-83.7578125,0.5,6.3
3,89,192,1,1.30328834522516,77,0.5,6.3
3,80,234.1875,2,2.5814470211044,25.8125,0.5,0.6
3,85,102.203125,2,1.88594995392486,-17.203125,1,6.3
3,98,69.875,2,2.93950731097721,28.125,0.5,9.15
3,47,42.8125,3,2.43902594619431,4.1875,1,3.45
3,125,125.96875,2,3.1311709380243,-0.96874999999998,1,0.6
3,167,195.2265625,2,2.76285824808292,-28.2265625,1,12
3,17,12.1171875,2,2.29703878192231,4.8828125,0.5,9.15
3,131,301.03125,3,2.53725351789035,9.96874999999995,0.5,6.3
3,9,318.3984375,1,2.83385174698196,50.6015625,1,9.15
3,94,102.15625,2,2.73849306604825,-8.15625,0.5,9.15
3,169,198.9140625,2,2.18911790219136,-29.9140625,1,12
3,177,177.96875,2,2.46990441693924,-0.968749999999984,1,0.6
3,124,152.6171875,2,2.39253610908054,-28.6171875,0.5,6.3
3,160,326.1015625,4,2.97195997694507,13.8984375,0.5,3.45
3,56,63.4609375,4,2.25742095708847,-7.4609375,1,0.6
3,81,246.453125,4,2.3116503811907,14.546875,1,12
3,63,50.4140625,4,3.48262106301263,12.5859375,0.5,12
3,169,210,1,1.62400900502689,-41,1,0.6
3,9,100,1,0.994830575073138,89,0.5,12
3,27,266,1,1.27398332604207,-59,0.5,6.3
3,107,287.0625,2,2.74035673122853,-0.0624999999999587,0.5,0.6
3,152,134,1,1.16952798701823,18,0.5,6.3
3,15,19.40625,2,2.5626426290255,-4.40625,1,9.15
3,37,186,1,1.0632512839511,31,0.5,12
3,16,260,1,1.1646727451589,-64,0.5,12
3,2,2,2,2.62416660203598,0,1,0.6
3,138,135.7734375,3,2.83785323612392,2.2265625,0.5,6.3
3,155,314,2,1.08095974125899,21,0.5,6.3
3,24,208.734375,4,4.00120820314623,-4.734375,1,0.6
3,138,294,1,0.838405084097758,24,0.5,6.3
3,60,53.890625,3,2.48584783216938,6.10937499999999,0.5,6.3
3,142,130.9140625,3,2.49181736307219,11.0859375,0.5,6.3
3,150,46,1,3.24207523511723,-76,0.5,6.3
3,80,226.0234375,2,2.44967553624883,33.9765625,1,12
3,123,122.78125,2,2.99797260318883,0.218750000000001,1,3.45
3,117,297.40625,2,2.97131375595927,-0.406250000000044,1,3.45
3,54,308.1171875,2,4.11007736809552,-74.1171875,1,3.45
3,144,303.2265625,2,3.31981506710872,20.7734375,0.5,6.3
3,143,299.65625,2,2.7072265970055,23.3437500000001,0.5,12
3,180,67.0625,3,3.01789927808568,-67.0625,1,6.3
3,38,23.703125,3,2.87384238908999,14.296875,0.5,3.45
3,125,204.6640625,3,2.40748426923528,-79.6640625,1,3.45
3,116,297.078125,2,3.39403996104375,-1.07812500000001,1,0.6
3,84,106,1,2.64723443100229,-22,0.5,0.6
3,102,117.4765625,2,2.96095744799823,-15.4765625,0.5,12
3,81,262.9453125,3,2.22709861816838,-1.94531249999999,0.5,0.6
3,171,327.921875,3,1.66533978306688,23.078125,1,3.45
3,42,50.3203125,3,2.14080177014694,-8.3203125,1,12
3,95,82.53125,3,1.54931003716774,12.46875,0.5,12
3,152,35.109375,1,2.1195254989434,-63.109375,0.5,9.15
3,19,115.7890625,1,1.5646935091354,83.2109375,0.5,0.6
3,165,232.1328125,1,1.31886299909092,-67.1328125,0.5,3.45
3,3,344.7109375,1,2.30071064899676,18.2890625,1,12
3,170,335.4765625,2,1.57412671414204,14.5234375,0.5,12
3,74,25.1796875,1,2.36471790308133,48.8203125,0.5,0.6
3,20,196.9921875,3,2.39889244711958,3.00781249999999,0.5,0.6
3,165,170.234375,2,1.65408131410368,-5.234375,1,12
3,67,61.953125,3,1.60864320909604,5.046875,0.5,3.45
3,172,225.96875,2,2.0279122821521,-53.96875,0.5,12
3,118,148.25,3,2.33659316110425,-30.25,0.5,12
3,27,219.625,3,1.92916344804689,-12.625,1,3.45
3,26,235.609375,2,2.31559492112137,-29.609375,0.5,12
3,156,316.0703125,4,2.52571517415345,19.9296875,0.5,12
3,92,57.34375,3,2.20566706103273,34.65625,0.5,0.6
3,106,127.4765625,3,1.64940413809381,-21.4765625,1,9.15
3,115,329.671875,1,8.04932697699405,-34.671875,1,6.3
3,135,320.21875,2,1.46059281611815,-5.21875000000001,0.5,3.45
3,33,228,1,0.859461677959189,-15,0.5,12
3,67,84.3515625,2,2.03387003112584,-17.3515625,1,9.15
3,57,332.515625,1,2.39332171203569,84.484375,1,3.45
3,119,325.4921875,2,1.94702832889743,-26.4921875,1,0.6
3,98,104.78125,4,2.26479152101092,-6.78125000000001,0.5,0.6
3,31,44.234375,3,1.62965484522283,-13.234375,1,3.45
3,143,135.375,3,1.33865869790316,7.62500000000001,0.5,0.6
3,16,69.4921875,3,2.09200923494063,-53.4921875,1,9.15
3,16,42.828125,4,4.02243251912296,-26.828125,1,9.15
3,11,149.015625,4,2.41511357505806,41.984375,1,3.45
3,73,49.4921875,3,2.01546250213869,23.5078125,1,3.45
3,48,300.171875,3,0.892669991124421,-72.171875,1,6.3
3,130,339.5390625,1,7.05198617908172,-29.5390625,0.5,3.45
3,97,349.59375,1,1.52054400905035,-72.59375,1,0.6
3,79,71.4609375,3,1.74043910298496,7.5390625,0.5,3.45
3,142,299.09375,3,5.25053019402549,22.90625,0.5,6.3
3,80,77.6875,3,1.64247148111463,2.3125,1,0.6
3,129,286.453125,2,1.63435125094838,22.546875,0.5,3.45
3,86,89.2265625,3,1.90573170408607,-3.2265625,1,0.6
3,115,48,2,2.43351460318081,67,1,6.3
3,177,125.7421875,1,1.74011592101306,51.2578125,1,12
3,124,136.78125,3,1.78821543511003,-12.78125,1,6.3
3,113,288.546875,3,2.14520284207538,4.45312500000002,1,9.15
3,8,335.390625,1,1.34924090118147,32.609375,1,12
3,102,292.6171875,1,1.38787350803614,-10.6171875,0.5,3.45
3,33,52,1,1.45923769311048,-19,1,3.45
3,156,139.390625,1,0.622502519981936,16.609375,0.5,12
3,52,47.8515625,3,2.21302041225135,4.1484375,1,12
3,118,125.125,2,2.74236656702124,-7.12499999999999,1,6.3
3,58,60,4,1.47975883609615,-1.99999999999999,1,0.6
3,159,310.171875,2,1.90574247902259,28.828125,0.5,9.15
3,133,337.1796875,1,1.92003166908398,-24.1796875,1,6.3
3,180,107.609375,1,0.841432128101587,72.390625,0.5,3.45
3,150,50,1,1.99980016704649,-80,1,0.6
3,157,131.8515625,2,1.82702782494016,25.1484375,1,12
3,4,11.65625,4,1.77064549108036,-7.65625,1,0.6
3,138,122.9140625,4,2.38333057495765,15.0859375,1,6.3
