Subj_idx,Stimulus,Response,Confidence,Order,Scale
12,2,2,3,DS,O
12,1,1,1,DS,O
12,1,1,1,DS,O
212,2,2,NaN,DS,C
212,2,2,4,DS,C
212,1,1,3,DS,C
212,1,1,3,DS,C
212,1,2,3,DS,C
212,1,1,2,DS,C
212,2,2,3,DS,C
212,2,2,3,DS,C
212,1,1,3,DS,C
212,1,2,3,DS,C
212,2,1,2,DS,C
212,1,1,3,DS,C
212,2,2,2,DS,C
212,2,2,3,DS,C
212,2,2,2,DS,C
212,2,2,2,DS,C
212,1,1,2,DS,C
212,2,1,3,DS,C
212,2,1,3,DS,C
212,2,2,3,DS,C
212,1,1,2,DS,C
212,1,2,3,DS,C
212,1,1,3,DS,C
212,2,2,3,DS,C
212,1,1,2,DS,C
212,1,1,3,DS,C
212,2,1,3,DS,C
212,2,2,3,DS,C
212,1,1,3,DS,C
212,2,2,3,DS,C
212,1,1,2,DS,C
212,1,2,3,DS,C
212,2,2,4,DS,C
212,2,1,2,DS,C
212,1,2,2,DS,C
212,2,2,3,DS,C
212,1,1,3,DS,C
212,1,2,3,DS,C
212,1,2,2,DS,C
212,2,1,3,DS,C
212,2,1,3,DS,C
212,2,2,2,DS,C
212,2,1,2,DS,C
212,1,1,3,DS,C
212,1,2,3,DS,C
212,1,1,2,DS,C
212,2,1,3,DS,C
212,1,1,3,DS,C
212,1,2,3,DS,C
212,1,2,2,DS,C
212,2,1,3,DS,C
212,1,1,4,DS,C
212,2,2,3,DS,C
212,2,1,3,DS,C
212,2,1,3,DS,C
212,1,2,2,DS,C
212,2,1,3,DS,C
212,2,1,3,DS,C
212,1,2,3,DS,C
212,1,2,3,DS,C
143,2,2,3,DS,C
143,2,2,2,DS,C
143,1,1,3,DS,C
143,1,1,3,DS,C
143,1,1,3,DS,C
143,1,1,3,DS,C
143,2,2,4,DS,C
143,2,1,1,DS,C
143,1,1,2,DS,C
143,1,2,3,DS,C
143,2,2,3,DS,C
143,1,2,1,DS,C
143,2,2,3,DS,C
143,2,2,3,DS,C
143,2,2,3,DS,C
143,2,2,2,DS,C
143,1,1,3,DS,C
143,2,2,4,DS,C
143,2,2,4,DS,C
143,2,2,3,DS,C
143,1,1,3,DS,C
143,1,1,4,DS,C
143,1,1,4,DS,C
143,2,1,4,DS,C
143,1,1,3,DS,C
143,1,1,3,DS,C
143,2,2,3,DS,C
143,2,2,3,DS,C
143,1,1,2,DS,C
143,2,2,2,DS,C
143,1,1,3,DS,C
143,1,2,2,DS,C
143,2,2,3,DS,C
143,2,1,2,DS,C
143,1,2,1,DS,C
143,2,2,1,DS,C
143,1,1,2,DS,C
143,1,1,2,DS,C
143,1,1,2,DS,C
143,2,2,2,DS,C
143,2,2,3,DS,C
143,2,1,2,DS,C
143,2,2,2,DS,C
143,1,1,3,DS,C
143,1,1,4,DS,C
143,1,1,3,DS,C
143,2,2,4,DS,C
143,1,1,3,DS,C
143,1,1,2,DS,C
143,1,1,3,DS,C
143,2,2,4,DS,C
143,1,1,4,DS,C
143,2,2,4,DS,C
143,2,2,3,DS,C
143,2,1,2,DS,C
143,1,1,2,DS,C
143,2,2,3,DS,C
143,2,2,3,DS,C
143,1,1,2,DS,C
143,1,1,4,DS,C
183,2,2,4,DS,C
183,2,2,3,DS,C
183,1,1,3,DS,C
183,1,1,3,DS,C
183,1,2,3,DS,C
183,1,1,2,DS,C
183,2,2,3,DS,C
183,2,2,3,DS,C
183,1,1,3,DS,C
183,1,1,2,DS,C
183,2,2,3,DS,C
183,1,1,2,DS,C
183,2,2,3,DS,C
183,2,1,2,DS,C
183,2,1,2,DS,C
183,2,1,2,DS,C
183,1,1,2,DS,C
183,2,2,3,DS,C
183,2,2,4,DS,C
183,2,1,2,DS,C
183,1,1,2,DS,C
183,1,1,3,DS,C
183,1,1,2,DS,C
183,2,2,3,DS,C
183,1,1,2,DS,C
183,1,1,3,DS,C
183,2,2,3,DS,C
183,2,2,2,DS,C
183,1,1,3,DS,C
183,2,1,2,DS,C
183,1,1,2,DS,C
183,1,2,3,DS,C
183,2,1,2,DS,C
183,2,2,3,DS,C
183,1,1,2,DS,C
183,2,2,3,DS,C
183,1,1,2,DS,C
183,1,1,2,DS,C
183,1,1,2,DS,C
183,2,2,2,DS,C
183,2,1,2,DS,C
183,2,2,3,DS,C
183,2,1,2,DS,C
183,1,2,3,DS,C
183,1,1,2,DS,C
183,1,1,2,DS,C
183,2,2,2,DS,C
183,1,1,2,DS,C
183,1,1,2,DS,C
183,1,1,2,DS,C
183,2,2,2,DS,C
183,1,2,1,DS,C
183,2,2,2,DS,C
183,2,1,1,DS,C
183,2,1,2,DS,C
183,1,1,2,DS,C
183,2,2,2,DS,C
183,2,2,3,DS,C
183,1,1,2,DS,C
183,1,2,2,DS,C
130,2,2,2,DS,C
130,2,2,3,DS,C
130,1,1,1,DS,C
130,1,1,1,DS,C
130,1,1,2,DS,C
130,1,2,3,DS,C
130,2,2,3,DS,C
130,2,2,2,DS,C
130,1,1,2,DS,C
130,1,2,3,DS,C
130,2,2,3,DS,C
130,1,2,3,DS,C
130,2,1,2,DS,C
130,2,2,3,DS,C
130,2,2,2,DS,C
130,2,1,1,DS,C
130,1,2,3,DS,C
130,2,2,3,DS,C
130,2,2,3,DS,C
130,2,2,3,DS,C
130,1,1,2,DS,C
130,1,2,3,DS,C
130,1,1,3,DS,C
130,2,2,3,DS,C
130,1,1,2,DS,C
130,1,2,3,DS,C
130,2,2,3,DS,C
130,2,2,3,DS,C
130,1,1,1,DS,C
130,2,1,1,DS,C
130,1,2,2,DS,C
130,1,2,3,DS,C
130,2,1,1,DS,C
130,2,2,3,DS,C
130,1,1,1,DS,C
130,2,1,2,DS,C
130,1,1,2,DS,C
130,1,1,1,DS,C
130,1,2,2,DS,C
130,2,2,3,DS,C
130,2,1,2,DS,C
130,2,2,2,DS,C
130,2,2,2,DS,C
130,1,1,1,DS,C
130,1,1,1,DS,C
130,1,1,1,DS,C
130,2,2,2,DS,C
130,1,2,2,DS,C
130,1,1,1,DS,C
130,1,2,2,DS,C
130,2,2,3,DS,C
130,1,1,1,DS,C
130,2,2,NaN,DS,C
130,2,2,2,DS,C
130,2,2,2,DS,C
130,1,2,2,DS,C
130,2,2,3,DS,C
130,2,2,3,DS,C
130,1,1,2,DS,C
130,1,1,2,DS,C
115,2,2,3,DS,C
115,2,1,1,DS,C
115,1,1,1,DS,C
115,1,1,1,DS,C
115,1,2,3,DS,C
115,1,1,2,DS,C
115,2,2,4,DS,C
115,2,2,4,DS,C
115,1,1,1,DS,C
115,1,2,4,DS,C
115,2,1,2,DS,C
115,1,1,2,DS,C
115,2,2,3,DS,C
115,2,1,3,DS,C
115,2,2,4,DS,C
115,2,2,3,DS,C
115,1,1,4,DS,C
115,2,2,2,DS,C
115,2,1,3,DS,C
115,2,1,2,DS,C
115,1,1,2,DS,C
115,1,2,3,DS,C
115,1,1,2,DS,C
115,2,2,4,DS,C
115,1,2,3,DS,C
115,1,1,2,DS,C
115,2,1,1,DS,C
115,2,2,3,DS,C
115,1,1,2,DS,C
115,2,2,3,DS,C
115,1,1,3,DS,C
115,1,1,2,DS,C
115,2,2,3,DS,C
115,2,2,4,DS,C
115,1,1,2,DS,C
115,2,1,2,DS,C
115,1,1,1,DS,C
115,1,1,1,DS,C
115,1,2,3,DS,C
115,2,2,3,DS,C
115,2,2,3,DS,C
115,2,1,2,DS,C
115,2,2,3,DS,C
115,1,1,1,DS,C
115,1,1,2,DS,C
115,1,2,3,DS,C
115,2,2,4,DS,C
115,1,1,3,DS,C
115,1,2,3,DS,C
115,1,1,NaN,DS,C
115,2,2,4,DS,C
115,1,1,1,DS,C
115,2,2,3,DS,C
115,2,2,3,DS,C
115,2,2,4,DS,C
115,1,2,3,DS,C
115,2,2,3,DS,C
115,2,2,4,DS,C
115,1,1,1,DS,C
115,1,1,1,DS,C
41,2,1,2,SD,PAS
41,2,2,3,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,2,1,1,SD,PAS
41,2,2,2,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,2,1,1,SD,PAS
41,2,2,3,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,1,2,2,SD,PAS
41,1,1,1,SD,PAS
41,2,1,1,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,1,2,2,SD,PAS
41,1,2,2,SD,PAS
41,2,2,2,SD,PAS
41,2,1,1,SD,PAS
41,2,1,1,SD,PAS
41,2,1,1,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,2,1,1,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,2,2,2,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,2,2,2,SD,PAS
41,2,2,2,SD,PAS
41,1,1,1,SD,PAS
41,1,1,1,SD,PAS
30,2,2,1,SD,PAS
30,2,2,1,SD,PAS
30,1,1,1,SD,PAS
30,1,2,1,SD,PAS
30,1,2,1,SD,PAS
30,1,2,1,SD,PAS
30,2,2,1,SD,PAS
30,2,1,NaN,SD,PAS
30,1,1,1,SD,PAS
30,1,2,1,SD,PAS
30,2,2,1,SD,PAS
30,1,1,1,SD,PAS
30,2,2,1,SD,PAS
30,2,1,1,SD,PAS
30,2,1,1,SD,PAS
30,2,2,1,SD,PAS
30,1,1,1,SD,PAS
30,2,2,1,SD,PAS
30,2,2,3,SD,PAS
30,2,2,2,SD,PAS
30,1,2,1,SD,PAS
30,1,2,4,SD,PAS
30,1,1,1,SD,PAS
30,2,1,1,SD,PAS
30,1,2,1,SD,PAS
30,1,1,1,SD,PAS
30,2,1,1,SD,PAS
30,2,1,1,SD,PAS
30,1,1,1,SD,PAS
30,2,1,1,SD,PAS
30,1,2,1,SD,PAS
30,1,2,1,SD,PAS
30,2,1,1,SD,PAS
30,2,1,1,SD,PAS
30,1,1,2,SD,PAS
30,2,2,2,SD,PAS
30,1,1,1,SD,PAS
30,1,1,1,SD,PAS
30,1,2,2,SD,PAS
30,2,2,2,SD,PAS
30,2,2,2,SD,PAS
30,2,2,1,SD,PAS
30,2,2,2,SD,PAS
30,1,1,1,SD,PAS
30,1,2,1,SD,PAS
30,1,2,1,SD,PAS
30,2,2,2,SD,PAS
30,1,2,2,SD,PAS
30,1,2,2,SD,PAS
30,1,2,2,SD,PAS
30,2,2,1,SD,PAS
30,1,2,1,SD,PAS
30,2,1,1,SD,PAS
30,2,1,1,SD,PAS
30,2,2,1,SD,PAS
30,1,2,1,SD,PAS
30,2,2,1,SD,PAS
30,2,2,2,SD,PAS
30,1,2,1,SD,PAS
30,1,1,1,SD,PAS
133,2,2,2,SD,PAS
133,2,2,2,SD,PAS
133,1,1,1,SD,PAS
133,1,1,2,SD,PAS
133,1,1,2,SD,PAS
133,1,1,2,SD,PAS
133,2,2,2,SD,PAS
133,2,2,2,SD,PAS
133,1,1,2,SD,PAS
133,1,1,2,SD,PAS
133,2,2,2,SD,PAS
133,1,1,2,SD,PAS
133,2,2,2,SD,PAS
133,2,1,2,SD,PAS
133,2,2,3,SD,PAS
133,2,1,2,SD,PAS
133,1,1,2,SD,PAS
133,2,2,3,SD,PAS
133,2,2,3,SD,PAS
133,2,2,2,SD,PAS
133,1,1,3,SD,PAS
133,1,2,1,SD,PAS
133,1,1,2,SD,PAS
133,2,2,3,SD,PAS
133,1,1,3,SD,PAS
133,1,1,2,SD,PAS
133,2,2,3,SD,PAS
133,2,2,3,SD,PAS
133,1,1,2,SD,PAS
133,2,2,2,SD,PAS
133,1,1,2,SD,PAS
133,1,2,2,SD,PAS
133,2,1,2,SD,PAS
133,2,2,3,SD,PAS
133,1,1,2,SD,PAS
133,2,2,3,SD,PAS
133,1,1,3,SD,PAS
133,1,1,3,SD,PAS
133,1,1,2,SD,PAS
133,2,2,2,SD,PAS
133,2,1,2,SD,PAS
133,2,2,2,SD,PAS
133,2,2,2,SD,PAS
133,1,1,2,SD,PAS
133,1,1,3,SD,PAS
133,1,1,2,SD,PAS
133,2,2,2,SD,PAS
133,1,1,3,SD,PAS
133,1,1,2,SD,PAS
133,1,1,2,SD,PAS
133,2,2,2,SD,PAS
133,1,1,2,SD,PAS
133,2,2,3,SD,PAS
133,2,2,3,SD,PAS
133,2,2,2,SD,PAS
133,1,1,3,SD,PAS
133,2,1,2,SD,PAS
133,2,1,3,SD,PAS
133,1,1,2,SD,PAS
133,1,1,3,SD,PAS
10,2,2,2,SD,PAS
10,2,2,2,SD,PAS
10,1,1,1,SD,PAS
10,1,1,3,SD,PAS
10,1,2,2,SD,PAS
10,1,1,1,SD,PAS
10,2,2,3,SD,PAS
10,2,2,2,SD,PAS
10,1,1,1,SD,PAS
10,1,1,2,SD,PAS
10,2,2,2,SD,PAS
10,1,2,3,SD,PAS
10,2,2,2,SD,PAS
10,2,2,2,SD,PAS
10,2,1,1,SD,PAS
10,2,1,1,SD,PAS
10,1,1,1,SD,PAS
10,2,2,3,SD,PAS
10,2,2,2,SD,PAS
10,2,1,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,2,1,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,2,1,1,SD,PAS
10,2,2,1,SD,PAS
10,1,1,1,SD,PAS
10,2,1,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,2,2,1,SD,PAS
10,2,1,1,SD,PAS
10,1,1,1,SD,PAS
10,2,2,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,2,2,2,SD,PAS
10,2,1,2,SD,PAS
10,2,1,1,SD,PAS
10,2,1,2,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,1,2,1,SD,PAS
10,2,2,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
10,2,2,2,SD,PAS
10,1,1,1,SD,PAS
10,2,2,1,SD,PAS
10,2,1,1,SD,PAS
10,2,2,2,SD,PAS
10,1,1,1,SD,PAS
10,2,2,1,SD,PAS
10,2,2,1,SD,PAS
10,1,1,1,SD,PAS
10,1,1,1,SD,PAS
42,2,1,1,SD,PAS
42,2,2,2,SD,PAS
42,1,2,1,SD,PAS
42,1,2,2,SD,PAS
42,1,NaN,1,SD,PAS
42,1,2,3,SD,PAS
42,2,2,3,SD,PAS
42,2,2,3,SD,PAS
42,1,1,1,SD,PAS
42,1,1,1,SD,PAS
42,2,2,2,SD,PAS
42,1,2,3,SD,PAS
42,2,2,3,SD,PAS
42,2,2,1,SD,PAS
42,2,2,1,SD,PAS
42,2,2,2,SD,PAS
42,1,1,1,SD,PAS
42,2,2,2,SD,PAS
42,2,2,4,SD,PAS
42,2,2,2,SD,PAS
42,1,2,2,SD,PAS
42,1,1,1,SD,PAS
42,1,1,1,SD,PAS
42,2,2,4,SD,PAS
42,1,1,2,SD,PAS
42,1,1,2,SD,PAS
42,2,1,4,SD,PAS
42,2,1,4,SD,PAS
42,1,1,1,SD,PAS
42,2,2,3,SD,PAS
42,1,2,1,SD,PAS
42,1,2,1,SD,PAS
42,2,1,2,SD,PAS
42,2,2,3,SD,PAS
42,1,1,4,SD,PAS
42,2,1,3,SD,PAS
42,1,2,3,SD,PAS
42,1,1,1,SD,PAS
42,1,1,4,SD,PAS
42,2,1,2,SD,PAS
42,2,2,3,SD,PAS
42,2,1,3,SD,PAS
42,2,1,3,SD,PAS
42,1,2,2,SD,PAS
42,1,1,4,SD,PAS
42,1,1,3,SD,PAS
42,2,1,1,SD,PAS
42,1,1,4,SD,PAS
42,1,2,4,SD,PAS
42,1,1,3,SD,PAS
42,2,2,3,SD,PAS
42,1,2,3,SD,PAS
42,2,1,1,SD,PAS
42,2,1,1,SD,PAS
42,2,1,2,SD,PAS
42,1,1,4,SD,PAS
42,2,1,1,SD,PAS
42,2,2,2,SD,PAS
42,1,1,1,SD,PAS
42,1,1,1,SD,PAS
216,2,1,3,SD,P
216,2,2,3,SD,P
216,1,1,4,SD,P
216,1,1,4,SD,P
216,1,1,3,SD,P
216,1,1,4,SD,P
216,2,2,3,SD,P
216,2,2,4,SD,P
216,1,1,4,SD,P
216,1,1,3,SD,P
216,2,2,3,SD,P
216,1,1,3,SD,P
216,2,2,4,SD,P
216,2,1,3,SD,P
216,2,2,4,SD,P
216,2,2,4,SD,P
216,1,1,3,SD,P
216,2,2,4,SD,P
216,2,2,3,SD,P
216,2,1,1,SD,P
216,1,1,3,SD,P
216,1,1,3,SD,P
216,1,1,3,SD,P
216,2,2,4,SD,P
216,1,1,3,SD,P
216,1,1,3,SD,P
216,2,2,3,SD,P
216,2,2,4,SD,P
216,1,1,2,SD,P
216,2,2,2,SD,P
216,1,1,3,SD,P
216,1,2,3,SD,P
216,2,1,3,SD,P
216,2,2,4,SD,P
216,1,1,3,SD,P
216,2,2,4,SD,P
216,1,1,2,SD,P
216,1,1,4,SD,P
216,1,1,2,SD,P
216,2,2,4,SD,P
216,2,1,3,SD,P
216,2,1,4,SD,P
216,2,2,2,SD,P
216,1,1,3,SD,P
216,1,1,3,SD,P
216,1,1,2,SD,P
216,2,2,3,SD,P
216,1,1,3,SD,P
216,1,1,3,SD,P
216,1,1,2,SD,P
216,2,2,4,SD,P
216,1,1,3,SD,P
216,2,2,4,SD,P
216,2,2,4,SD,P
216,2,2,4,SD,P
216,1,1,3,SD,P
216,2,2,3,SD,P
216,2,2,3,SD,P
216,1,1,2,SD,P
216,1,1,3,SD,P
19,2,2,3,SD,P
19,2,1,3,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,2,2,4,SD,P
19,2,2,2,SD,P
19,1,1,3,SD,P
19,1,1,4,SD,P
19,2,2,4,SD,P
19,1,1,3,SD,P
19,2,2,3,SD,P
19,2,1,3,SD,P
19,2,2,4,SD,P
19,2,1,4,SD,P
19,1,1,3,SD,P
19,2,1,3,SD,P
19,2,2,4,SD,P
19,2,2,3,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,1,1,3,SD,P
19,2,1,3,SD,P
19,1,1,3,SD,P
19,1,1,3,SD,P
19,2,2,3,SD,P
19,2,1,3,SD,P
19,1,1,4,SD,P
19,2,1,4,SD,P
19,1,1,4,SD,P
19,1,1,3,SD,P
19,2,1,3,SD,P
19,2,1,3,SD,P
19,1,1,4,SD,P
19,2,1,1,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,2,2,4,SD,P
19,2,2,3,SD,P
19,2,1,3,SD,P
19,2,1,4,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,1,1,4,SD,P
19,2,1,4,SD,P
19,1,1,3,SD,P
19,1,1,4,SD,P
19,1,2,3,SD,P
19,2,1,1,SD,P
19,1,1,4,SD,P
19,2,2,4,SD,P
19,2,2,2,SD,P
19,2,2,2,SD,P
19,1,1,3,SD,P
19,2,1,3,SD,P
19,2,1,4,SD,P
19,1,2,3,SD,P
19,1,1,3,SD,P
175,2,2,3,SD,P
175,2,2,3,SD,P
175,1,1,2,SD,P
175,1,1,3,SD,P
175,1,1,3,SD,P
175,1,2,2,SD,P
175,2,2,3,SD,P
175,2,1,2,SD,P
175,1,1,3,SD,P
175,1,1,2,SD,P
175,2,2,3,SD,P
175,1,1,3,SD,P
175,2,2,2,SD,P
175,2,2,3,SD,P
175,2,1,2,SD,P
175,2,2,3,SD,P
175,1,1,3,SD,P
175,2,1,3,SD,P
175,2,2,3,SD,P
175,2,2,3,SD,P
175,1,2,2,SD,P
175,1,1,1,SD,P
175,1,1,2,SD,P
175,2,1,2,SD,P
175,1,2,3,SD,P
175,1,1,2,SD,P
175,2,2,3,SD,P
175,2,2,2,SD,P
175,1,2,3,SD,P
175,2,1,2,SD,P
175,1,2,2,SD,P
175,1,2,2,SD,P
175,2,1,3,SD,P
175,2,2,2,SD,P
175,1,2,1,SD,P
175,2,2,3,SD,P
175,1,2,2,SD,P
175,1,2,3,SD,P
175,1,1,2,SD,P
175,2,2,2,SD,P
175,2,2,3,SD,P
175,2,1,3,SD,P
175,2,1,2,SD,P
175,1,2,3,SD,P
175,1,2,2,SD,P
175,1,2,3,SD,P
175,2,2,3,SD,P
175,1,1,3,SD,P
175,1,1,3,SD,P
175,1,1,3,SD,P
175,2,1,2,SD,P
175,1,2,3,SD,P
175,2,1,1,SD,P
175,2,2,3,SD,P
175,2,2,2,SD,P
175,1,1,1,SD,P
175,2,2,3,SD,P
175,2,2,3,SD,P
175,1,1,2,SD,P
175,1,1,3,SD,P
78,2,2,2,SD,P
78,2,1,4,SD,P
78,1,1,3,SD,P
78,1,1,4,SD,P
78,1,1,3,SD,P
78,1,1,4,SD,P
78,2,2,3,SD,P
78,2,2,4,SD,P
78,1,1,4,SD,P
78,1,1,2,SD,P
78,2,1,2,SD,P
78,1,1,1,SD,P
78,2,2,3,SD,P
78,2,2,2,SD,P
78,2,2,4,SD,P
78,2,2,4,SD,P
78,1,1,1,SD,P
78,2,2,3,SD,P
78,2,2,1,SD,P
78,2,1,1,SD,P
78,1,1,2,SD,P
78,1,1,1,SD,P
78,1,2,3,SD,P
78,2,2,4,SD,P
78,1,1,4,SD,P
78,1,1,4,SD,P
78,2,1,2,SD,P
78,2,2,4,SD,P
78,1,1,1,SD,P
78,2,2,3,SD,P
78,1,1,3,SD,P
78,1,2,3,SD,P
78,2,2,2,SD,P
78,2,2,3,SD,P
78,1,1,3,SD,P
78,2,1,1,SD,P
78,1,1,4,SD,P
78,1,1,3,SD,P
78,1,2,3,SD,P
78,2,2,3,SD,P
78,2,2,2,SD,P
78,2,1,2,SD,P
78,2,2,4,SD,P
78,1,1,1,SD,P
78,1,1,2,SD,P
78,1,1,1,SD,P
78,2,1,2,SD,P
78,1,2,2,SD,P
78,1,2,3,SD,P
78,1,1,2,SD,P
78,2,2,2,SD,P
78,1,1,3,SD,P
78,2,2,3,SD,P
78,2,2,3,SD,P
78,2,2,4,SD,P
78,1,1,3,SD,P
78,2,2,1,SD,P
78,2,1,4,SD,P
78,1,1,3,SD,P
78,1,1,1,SD,P
217,2,2,3,SD,P
217,2,2,4,SD,P
217,1,1,2,SD,P
217,1,1,4,SD,P
217,1,1,2,SD,P
217,1,1,2,SD,P
217,2,2,4,SD,P
217,2,2,3,SD,P
217,1,1,4,SD,P
217,1,2,4,SD,P
217,2,2,4,SD,P
217,1,1,3,SD,P
217,2,2,2,SD,P
217,2,2,3,SD,P
217,2,2,2,SD,P
217,2,1,3,SD,P
217,1,2,3,SD,P
217,2,2,3,SD,P
217,2,2,4,SD,P
217,2,2,4,SD,P
217,1,2,3,SD,P
217,1,2,2,SD,P
217,1,1,2,SD,P
217,2,1,3,SD,P
217,1,2,2,SD,P
217,1,1,3,SD,P
217,2,1,2,SD,P
217,2,1,3,SD,P
217,1,1,4,SD,P
217,2,2,3,SD,P
217,1,1,2,SD,P
217,1,2,3,SD,P
217,2,2,3,SD,P
217,2,2,4,SD,P
217,1,2,2,SD,P
217,2,2,4,SD,P
217,1,1,4,SD,P
217,1,1,2,SD,P
217,1,2,2,SD,P
217,2,2,4,SD,P
217,2,2,3,SD,P
217,2,2,1,SD,P
217,2,2,3,SD,P
217,1,1,3,SD,P
217,1,2,2,SD,P
217,1,1,2,SD,P
217,2,2,2,SD,P
217,1,1,3,SD,P
217,1,2,2,SD,P
217,1,1,3,SD,P
217,2,1,4,SD,P
217,1,1,2,SD,P
217,2,2,3,SD,P
217,2,2,2,SD,P
217,2,1,1,SD,P
217,1,2,3,SD,P
217,2,2,4,SD,P
217,2,2,4,SD,P
217,1,2,2,SD,P
217,1,1,2,SD,P
50,2,2,3,SD,O
50,2,2,2,SD,O
50,1,1,2,SD,O
50,1,1,3,SD,O
50,1,1,2,SD,O
50,1,2,3,SD,O
50,2,2,4,SD,O
50,2,2,1,SD,O
50,1,1,4,SD,O
50,1,2,2,SD,O
50,2,2,3,SD,O
50,1,1,4,SD,O
50,2,2,3,SD,O
50,2,2,3,SD,O
50,2,1,1,SD,O
50,2,2,1,SD,O
50,1,1,4,SD,O
50,2,2,4,SD,O
50,2,2,4,SD,O
50,2,2,4,SD,O
50,1,2,1,SD,O
50,1,2,1,SD,O
50,1,1,1,SD,O
50,2,2,2,SD,O
50,1,1,2,SD,O
50,1,1,3,SD,O
50,2,2,4,SD,O
50,2,2,1,SD,O
50,1,1,3,SD,O
50,2,2,1,SD,O
50,1,1,2,SD,O
50,1,2,3,SD,O
50,2,1,1,SD,O
50,2,2,3,SD,O
50,1,1,1,SD,O
50,2,2,2,SD,O
50,1,1,2,SD,O
50,1,2,2,SD,O
50,1,1,1,SD,O
50,2,2,1,SD,O
50,2,2,2,SD,O
50,2,1,1,SD,O
50,2,2,2,SD,O
50,1,1,3,SD,O
50,1,2,1,SD,O
50,1,2,3,SD,O
50,2,2,3,SD,O
50,1,1,4,SD,O
50,1,2,3,SD,O
50,1,1,4,SD,O
50,2,2,4,SD,O
50,1,2,2,SD,O
50,2,2,3,SD,O
50,2,1,1,SD,O
50,2,2,1,SD,O
50,1,2,2,SD,O
50,2,2,4,SD,O
50,2,2,4,SD,O
50,1,2,1,SD,O
50,1,1,4,SD,O
139,2,1,2,SD,O
139,2,2,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,1,1,3,SD,O
139,2,2,2,SD,O
139,2,2,4,SD,O
139,1,1,4,SD,O
139,1,2,1,SD,O
139,2,2,3,SD,O
139,1,1,4,SD,O
139,2,2,4,SD,O
139,2,1,2,SD,O
139,2,1,3,SD,O
139,2,2,2,SD,O
139,1,1,4,SD,O
139,2,2,4,SD,O
139,2,2,4,SD,O
139,2,1,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,2,1,4,SD,O
139,1,1,3,SD,O
139,1,1,4,SD,O
139,2,2,3,SD,O
139,2,1,4,SD,O
139,1,1,3,SD,O
139,2,2,3,SD,O
139,1,1,1,SD,O
139,1,1,2,SD,O
139,2,2,2,SD,O
139,2,1,3,SD,O
139,1,1,2,SD,O
139,2,2,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,2,2,4,SD,O
139,2,1,4,SD,O
139,2,1,4,SD,O
139,2,2,2,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
139,2,1,2,SD,O
139,1,1,4,SD,O
139,1,1,3,SD,O
139,1,1,4,SD,O
139,2,2,4,SD,O
139,1,1,4,SD,O
139,2,2,4,SD,O
139,2,1,3,SD,O
139,2,2,4,SD,O
139,1,1,3,SD,O
139,2,1,2,SD,O
139,2,2,4,SD,O
139,1,1,4,SD,O
139,1,1,4,SD,O
201,2,2,4,SD,O
201,2,2,3,SD,O
201,1,1,1,SD,O
201,1,1,4,SD,O
