"Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Noise","Difficulty","Error_trial"
39,1,1,6,0.974,0.916,1,0.16,0
39,1,1,4,1.307,1.455,0,0.13,0
39,1,1,5,2.221,1.422,0,0.13,0
40,0,1,2,1.559,1.505,1,0.07,0
40,0,0,4,1.16,0.823,1,0.07,0
40,0,0,5,0.563,0.705,1,0.07,0
40,1,1,4,0.622,1.617,1,0.07,0
40,1,1,5,0.73,1.286,0,0.07,0
40,1,1,6,0.603,1.073,0,0.07,0
40,0,0,1,1.128,0.636,1,0.07,0
40,1,0,1,1.801,0.559,0,0.06,0
40,0,0,1,0.708,1.821,0,0.07,0
40,1,1,3,0.656,1.118,1,0.07,0
40,1,1,6,0.202,0.788,1,0.06,0
40,0,0,4,0.726,1.201,0,0.07,0
40,0,0,4,0.658,1.456,0,0.06,0
40,1,1,5,0.702,0,0,0.06,0
40,0,0,1,0.917,0.571,0,0.05,0
40,1,1,4,0.546,1.239,1,0.07,0
40,0,0,5,1.013,1.145,1,0.07,0
40,1,0,2,1.905,1.097,1,0.06,0
40,0,1,4,0.539,1.152,1,0.06,0
40,0,1,1,2.567,1.994,1,0.05,0
40,1,1,5,0.634,1.369,1,0.05,0
40,1,1,2,0.555,1.211,0,0.05,0
40,0,0,1,1.4,1.172,0,0.04,0
40,1,1,3,0.92,1.417,0,0.04,0
40,1,1,5,0.662,1.483,1,0.05,0
40,1,1,4,0.677,1.203,1,0.04,0
40,0,0,2,0.885,0.799,1,0.04,0
40,1,1,1,0.65,1.357,0,0.03,0
40,0,0,4,0.575,1.073,0,0.03,0
40,0,0,1,1.541,1.048,0,0.02,0
40,1,0,5,0.602,1.255,0,0.02,0
40,1,0,2,1.6,1.745,0,0.03,0
40,0,0,1,1.08,2.808,1,0.03,0
40,0,0,1,1.299,1.704,0,0.04,0
40,0,0,1,0.559,0.732,0,0.04,0
40,1,0,1,1.558,0.838,1,0.03,0
40,1,1,3,0.555,0.82,1,0.02,0
40,1,1,6,0.107,1.458,0,0.03,0
40,0,1,5,0.506,1.024,1,0.02,0
40,0,NA,NA,0.491,0.001,1,0.03,1
40,1,NA,NA,0.858,0.001,1,0.03,1
40,0,1,2,1.492,1.172,0,0.03,0
40,1,1,6,1.301,0.628,0,0.04,0
40,1,1,5,0.903,1.327,1,0.03,0
40,1,1,1,0.719,1.404,0,0.04,0
40,0,0,4,0.545,1.478,1,0.03,0
40,1,1,5,0.759,1.136,1,0.04,0
40,0,1,2,2.071,1.17,1,0.04,0
40,0,0,5,0.621,1.998,1,0.03,0
40,1,0,1,1.751,1.107,1,0.03,0
40,1,NA,NA,1.293,0.002,1,0.04,1
40,1,NA,NA,0.84,0.001,0,0.03,1
40,0,0,1,0.707,0.594,0,0.03,0
40,0,1,1,0.706,0.495,1,0.04,0
40,1,NA,NA,1.119,0.001,0,0.03,1
40,0,1,1,1.399,1.468,1,0.03,0
40,0,1,2,0.462,1.028,1,0.03,0
40,1,0,2,1.484,1.325,1,0.03,0
40,1,1,2,0.699,1.02,0,0.03,0
40,0,NA,NA,0.739,0.001,0,0.02,1
40,0,0,4,0.708,1.614,0,0.02,0
40,0,0,6,0.62,1.245,0,0.02,0
40,0,1,6,0.624,0.724,0,0.01,0
40,1,0,4,0.567,0.611,1,0.02,0
40,1,0,5,0.6,0.745,0,0.02,0
40,0,0,2,0.526,0.921,0,0.03,0
40,0,0,3,1.614,1.155,1,0.02,0
40,1,0,2,0.806,1.783,1,0.01,0
40,0,0,5,0.678,0.594,0,0.03,0
40,0,0,2,1.016,1.001,1,0.02,0
40,0,1,1,0.736,1.41,1,0.03,0
40,0,0,4,0.569,0.775,0,0.02,0
40,1,1,2,0.654,1.456,1,0.03,0
40,1,1,1,0.855,0.837,0,0.02,0
40,1,1,1,0.704,0.778,0,0.01,0
40,0,0,5,0.467,0.859,0,0.01,0
40,1,0,2,0.774,0.874,0,0.01,0
40,1,1,6,0.486,0.642,0,0.02,0
40,0,0,1,1.24,0.704,1,0.02,0
40,0,1,6,0.525,0.548,1,0.02,0
40,0,0,4,2.348,1.542,1,0.01,0
40,0,1,4,1.075,1.118,1,0.01,0
40,0,1,3,0.528,1.603,1,0.01,0
40,1,0,2,2.093,1.662,1,0.02,0
40,0,1,6,0.598,1.142,0,0.02,0
40,0,0,1,1.743,0.713,1,0.02,0
40,1,0,2,1.302,0.891,1,0.02,0
40,1,1,6,0.21,0.772,0,0.03,0
40,1,0,1,0.815,0.884,1,0.03,0
40,0,1,4,0.788,0.743,0,0.03,0
40,1,1,6,0.584,1.008,0,0.04,0
40,1,1,6,0.536,0.569,0,0.04,0
40,1,1,6,0.533,0.662,0,0.03,0
40,1,0,1,0.655,0.895,1,0.03,0
40,1,0,4,1.073,0.98,0,0.03,0
40,0,0,4,0.706,2.043,0,0.04,0
40,0,0,6,0.603,0.713,1,0.04,0
40,0,0,6,0.53,1.558,1,0.04,0
40,1,0,2,0.524,0.613,1,0.03,0
40,0,0,3,0.609,1.084,1,0.03,0
40,1,1,4,0.515,0.672,1,0.04,0
40,0,0,5,0.578,1.111,0,0.04,0
40,0,1,5,0.701,1.839,1,0.04,0
40,1,0,1,0.525,0.788,1,0.04,0
40,1,0,4,1.145,0.57,0,0.03,0
40,0,1,1,0.893,2.386,0,0.04,0
40,1,1,6,0.708,1.245,0,0.05,0
40,1,1,5,0.723,1.447,1,0.03,0
40,0,1,6,0.602,1.57,0,0.05,0
40,1,1,3,0.986,0.037,0,0.06,0
40,1,1,2,0.685,1.269,0,0.06,0
40,1,0,1,0.663,1.276,1,0.04,0
40,0,0,5,0.54,0.879,0,0.05,0
40,0,0,6,0.588,1.44,0,0.05,0
40,1,0,1,0.896,1.211,1,0.05,0
40,1,1,4,0.586,2.239,0,0.04,0
40,0,0,6,0.636,0.728,0,0.04,0
40,0,0,5,1.115,1.452,0,0.03,0
40,1,1,6,1.131,0.756,0,0.03,0
40,0,0,1,0.628,1.27,1,0.05,0
40,1,0,2,0.611,0.661,1,0.06,0
40,0,1,1,1.032,1.32,1,0.06,0
40,0,0,2,1.055,0.621,1,0.05,0
40,0,0,4,0.683,1.647,0,0.02,0
40,1,1,6,0.598,0.527,1,0.05,0
40,0,1,2,0.35,0.828,0,0.02,0
40,0,1,5,0.563,0.642,1,0.04,0
40,0,0,6,0.573,0.926,0,0.03,0
40,0,0,6,0.561,0.525,0,0.03,0
40,1,1,6,0.114,1.76,0,0.02,0
40,0,1,3,0.725,1.22,0,0.02,0
40,0,0,1,0.554,1.605,1,0.04,0
40,0,1,5,0.534,1.643,1,0.03,0
40,1,1,6,0.431,0.722,0,0.03,0
40,1,0,2,1.609,1.026,1,0.03,0
40,0,0,1,0.746,0.612,0,0.03,0
40,1,0,4,0.51,1.191,1,0.02,0
40,1,0,5,0.582,0.893,1,0.02,0
40,1,0,2,0.66,0.951,1,0.03,0
40,1,0,3,0.779,1.805,0,0.02,0
40,1,0,3,0.486,0.956,1,0.03,0
40,1,0,1,0.641,1.186,1,0.02,0
40,0,1,3,0.505,1.119,1,0.02,0
40,0,1,2,1.089,1.579,0,0.03,0
40,1,0,2,2.603,1.253,0,0.04,0
40,0,0,2,0.653,0.907,1,0.03,0
40,0,0,5,0.559,2.372,0,0.05,0
40,1,1,5,0.806,1.794,0,0.05,0
40,0,0,1,1.189,0.5,1,0.03,0
40,1,0,2,0.636,0.979,0,0.04,0
40,1,1,2,1.81,1.061,0,0.05,0
40,1,0,4,0.752,1.018,1,0.02,0
40,0,1,4,0.952,1.155,0,0.05,0
40,0,0,2,1.122,1.201,1,0.03,0
40,1,1,3,0.741,1.302,0,0.06,0
40,1,0,3,0.578,1.095,1,0.04,0
40,1,1,1,0.67,1.145,0,0.06,0
40,0,0,1,0.639,0.94,0,0.05,0
40,1,1,4,0.763,1.418,0,0.05,0
40,0,0,6,0.525,1.057,0,0.04,0
40,1,1,1,0.637,0.51,0,0.04,0
40,0,1,1,0.62,1.528,1,0.05,0
40,0,1,6,1.065,0.792,1,0.05,0
40,0,0,4,0.69,0.982,1,0.04,0
40,1,1,4,0.824,0.779,0,0.03,0
40,1,0,3,0.601,2.036,1,0.05,0
40,0,1,2,0.845,1.344,1,0.05,0
40,0,1,2,0.571,2.005,0,0.03,0
40,0,0,2,0.802,0.965,1,0.06,0
40,0,1,5,0.559,1.144,0,0.04,0
40,1,1,4,0.523,1.36,0,0.05,0
40,1,0,6,1.268,0.63,0,0.05,0
40,1,1,6,0.552,0.69,1,0.06,0
40,1,0,2,0.73,0.905,1,0.05,0
40,1,1,4,0.544,1.317,1,0.05,0
40,0,0,5,0.73,0.962,0,0.06,0
40,1,1,5,0.756,1.474,0,0.06,0
40,1,1,5,0.571,0.867,1,0.04,0
40,0,0,4,0.605,0.939,0,0.05,0
40,1,1,5,0.507,1.158,0,0.05,0
40,1,1,3,0.54,1.114,1,0.04,0
40,0,0,3,0.752,0.942,0,0.04,0
40,0,1,4,0.621,1.543,0,0.04,0
40,0,1,4,0.514,1.005,0,0.05,0
40,1,1,2,0.548,0.932,0,0.06,0
40,1,0,2,0.645,0.727,1,0.03,0
40,0,1,4,0.642,1.203,1,0.03,0
40,1,1,2,1.769,0.973,0,0.06,0
40,0,1,3,0.627,2.273,1,0.04,0
40,1,1,5,0.571,0.761,0,0.05,0
40,0,1,2,0.531,0.636,0,0.05,0
40,1,0,1,0.706,0.703,1,0.05,0
40,0,0,6,0.686,0.456,0,0.06,0
40,0,1,5,0.693,0.703,1,0.05,0
40,1,0,1,0.819,0.818,1,0.06,0
40,1,0,5,0.621,0.608,1,0.06,0
40,0,1,5,0.835,1.112,1,0.05,0
40,0,0,1,1.282,1.518,1,0.05,0
41,1,1,4,0.97,1.825,1,0.1,0
41,0,0,3,1.001,1.743,0,0.1,0
41,0,0,5,0.886,1.522,1,0.1,0
41,1,1,5,0.758,1.672,1,0.1,0
41,0,1,4,0.752,1.489,1,0.1,0
41,0,1,3,1.323,1.475,1,0.1,0
41,1,1,5,0.686,1.794,1,0.1,0
41,0,0,3,1.153,2.327,0,0.1,0
41,0,0,1,1.539,1.222,0,0.09,0
41,0,0,2,1.922,2.465,1,0.1,0
41,0,0,5,1.801,2.976,0,0.09,0
41,1,1,3,0.734,2.188,0,0.08,0
41,0,0,1,1.106,1.494,1,0.09,0
41,1,1,6,1.05,2.564,1,0.09,0
41,0,0,4,0.75,1.17,0,0.08,0
41,1,1,4,0.724,1.34,0,0.07,0
41,0,1,3,3.217,2.17,1,0.08,0
41,1,1,4,0.687,1.487,0,0.07,0
41,1,1,2,0.654,1.425,1,0.08,0
41,1,0,2,1.039,1.65,0,0.06,0
41,1,1,1,2.106,1.255,0,0.07,0
41,0,0,3,0.684,1.393,0,0.07,0
41,0,0,3,0.833,1.458,0,0.06,0
41,1,1,5,0.793,1.722,0,0.06,0
41,0,0,3,0.766,1.199,0,0.05,0
41,0,0,5,0.705,0.87,1,0.07,0
41,0,0,3,0.664,1.02,1,0.07,0
41,0,0,4,0.717,1.935,1,0.06,0
41,1,1,4,0.808,1.752,0,0.05,0
41,1,1,1,1.069,1.639,0,0.04,0
41,1,1,2,0.899,1.527,1,0.07,0
41,1,1,3,0.637,1.886,0,0.04,0
41,1,1,3,0.7,1.094,1,0.07,0
41,0,0,4,0.754,1.808,1,0.06,0
41,1,1,2,1.08,1.751,1,0.06,0
41,0,0,3,0.741,1.687,0,0.03,0
41,0,0,1,1.051,1.292,0,0.03,0
41,1,1,3,0.696,1.016,0,0.02,0
41,1,1,2,0.676,1.269,1,0.05,0
41,1,0,2,2.212,0.91,1,0.05,0
41,0,1,4,0.917,2.351,1,0.04,0
41,1,1,5,0.604,1.329,1,0.04,0
41,0,0,2,0.686,0.877,0,0.02,0
41,1,0,2,0.739,1.598,0,0.01,0
41,0,0,5,0.746,2.041,0,0.02,0
41,1,1,5,0.825,1.896,0,0.02,0
41,0,0,3,0.641,0.925,1,0.03,0
41,0,0,4,1.251,1.43,0,0.01,0
41,0,0,2,1.848,1.033,1,0.03,0
41,0,1,4,0.791,1.07,1,0.02,0
41,0,0,2,0.941,0.978,1,0.02,0
41,0,0,3,0.854,1.305,1,0.01,0
41,1,1,2,0.656,1.134,0,0.01,0
41,0,1,1,1.018,1.432,0,0.01,0
41,1,1,5,0.607,1.378,1,0.02,0
41,1,1,1,1.08,1.021,0,0.02,0
41,1,1,3,1.116,1.327,1,0.02,0
41,1,1,4,0.704,1.307,0,0.02,0
41,1,0,1,1.967,1.059,1,0.01,0
41,1,1,3,0.705,1.06,1,0.01,0
41,1,0,1,1.885,0.825,0,0.01,0
41,0,1,2,1.233,1.092,0,0.02,0
41,1,1,4,0.61,1.319,1,0.01,0
41,1,1,3,0.705,0.883,0,0.03,0
41,0,0,4,0.683,1.849,0,0.03,0
41,1,1,4,0.723,1.187,0,0.02,0
41,1,1,2,0.631,1.693,1,0.02,0
41,0,1,1,0.988,0.921,1,0.02,0
41,0,1,2,0.96,1.141,1,0.01,0
41,0,0,3,0.701,0.839,0,0.02,0
41,1,1,5,0.692,1.125,1,0.02,0
41,0,1,1,2.337,1.137,1,0.03,0
41,0,0,2,0.751,1.102,0,0.01,0
41,0,0,3,0.705,0.811,0,0.01,0
41,0,0,2,0.718,1.191,0,0.01,0
41,0,1,2,0.685,1.53,1,0.03,0
41,1,1,4,0.728,1.656,0,0.01,0
41,1,0,2,0.664,1.17,1,0.02,0
41,1,1,3,0.735,0.777,0,0.01,0
41,1,0,2,0.626,0.747,1,0.02,0
41,1,1,2,0.872,0.756,1,0.01,0
41,1,1,3,0.608,0.783,1,0.01,0
41,0,0,2,1.769,1.963,1,0.01,0
41,0,1,5,1.368,5.938,0,0.01,0
41,1,1,6,0.684,5.387,0,0.02,0
41,1,1,4,0.723,2.533,0,0.02,0
41,1,1,2,0.618,0.875,0,0.01,0
41,0,1,3,0.608,0.95,1,0.01,0
41,0,0,2,0.931,0.81,0,0.01,0
41,1,1,5,0.629,0.934,0,0.01,0
41,1,1,5,0.622,0.74,0,0.01,0
41,1,0,3,0.758,1.564,1,0.01,0
41,1,0,1,0.641,1.086,1,0.01,0
41,0,0,1,0.708,1.379,1,0.02,0
41,0,1,3,1.479,2.148,0,0.01,0
41,0,1,4,0.651,0.827,1,0.02,0
41,0,0,4,0.679,1.138,0,0.02,0
41,1,1,5,0.612,1.322,0,0.02,0
41,0,0,2,0.856,0.753,0,0.01,0
41,0,1,3,0.858,0.996,1,0.01,0
41,1,1,4,0.651,1.02,0,0.01,0
41,1,1,3,0.82,1.428,1,0.01,0
41,0,0,3,0.719,3.202,1,0.01,0
41,0,1,3,0.638,0.823,0,0.01,0
41,0,0,4,0.701,0.942,0,0.02,0
41,1,1,1,0.704,0.903,1,0.01,0
41,1,0,2,0.668,0.851,1,0.01,0
41,0,1,4,0.567,1.248,1,0.02,0
41,1,1,4,0.686,0.923,0,0.02,0
41,1,0,2,0.674,1.872,1,0.02,0
41,0,1,5,0.579,0.896,0,0.01,0
41,0,1,6,0.627,1.427,0,0.02,0
41,1,1,4,0.683,0.859,0,0.03,0
41,0,0,3,1.254,1.176,1,0.01,0
41,1,1,6,0.714,3.667,0,0.03,0
41,0,0,2,0.791,1.335,0,0.02,0
41,0,1,3,0.579,1.043,1,0.01,0
41,1,0,4,0.556,1.036,1,0.01,0
41,1,0,2,0.621,1.218,1,0.02,0
41,0,1,2,0.715,1.399,1,0.02,0
41,0,1,5,0.83,2.235,1,0.01,0
41,1,1,4,0.651,1.106,0,0.02,0
41,0,0,2,0.575,0.791,0,0.01,0
41,0,0,2,0.604,1.38,0,0.01,0
41,0,1,2,0.619,0.819,1,0.02,0
41,0,0,1,0.647,1.456,0,0.01,0
41,1,0,2,0.745,0.959,1,0.03,0
41,0,1,1,2.007,3.115,1,0.03,0
41,1,1,3,0.585,1.839,1,0.02,0
41,1,1,2,0.631,2.632,1,0.02,0
41,0,1,3,0.568,0.821,1,0.01,0
41,0,1,1,0.947,0.668,0,0.01,0
41,1,1,1,0.589,0.552,0,0.02,0
41,1,0,1,0.601,0.959,0,0.02,0
41,1,1,2,0.575,1.336,0,0.03,0
41,0,1,3,0.696,1.455,0,0.03,0
41,1,1,3,0.582,0.953,1,0.01,0
41,1,1,1,1.294,0.951,1,0.01,0
41,0,0,5,0.665,0.713,0,0.04,0
41,0,1,1,0.659,0.841,1,0.01,0
41,0,0,6,0.674,1.014,0,0.04,0
41,0,1,4,0.587,1.259,1,0.02,0
41,0,1,3,2.051,1.341,1,0.02,0
41,0,0,4,0.599,1.302,1,0.03,0
41,1,1,2,0.72,1.297,1,0.03,0
41,0,0,5,0.732,1.516,0,0.03,0
41,1,1,2,0.748,1.099,0,0.03,0
41,1,1,4,0.572,2.812,1,0.04,0
41,1,1,1,0.616,0.717,0,0.02,0
41,1,1,2,0.755,0.85,0,0.02,0
41,1,1,4,0.617,0.63,0,0.01,0
41,1,1,4,0.562,0.799,1,0.04,0
41,1,1,4,0.61,1.203,1,0.03,0
41,0,0,2,0.642,0.951,0,0.01,0
41,1,0,2,1.421,1.71,1,0.03,0
41,0,1,3,0.663,1.409,1,0.02,0
41,0,1,1,1.12,0.944,1,0.02,0
41,1,1,3,0.622,1.007,0,0.01,0
41,0,1,3,0.688,2.54,0,0.01,0
41,1,1,2,0.894,1.064,0,0.02,0
41,1,1,1,0.606,0.892,0,0.02,0
41,1,1,3,0.605,0.913,0,0.01,0
41,0,0,2,1.183,1.105,1,0.01,0
41,0,1,2,0.608,1.406,1,0.01,0
41,1,1,3,0.568,1.523,1,0.01,0
41,0,1,2,0.66,0.822,0,0.01,0
41,1,1,6,0.542,1.403,0,0.02,0
41,1,0,4,0.569,0.904,1,0.01,0
41,0,1,NA,1.041,10.159,1,0.02,1
41,0,0,4,0.877,1.99,0,0.02,0
41,1,1,5,1.567,1.132,0,0.01,0
41,0,1,6,0.665,1.785,1,0.02,0
41,0,0,2,1.535,0.731,0,0.01,0
41,1,1,2,1.051,0.793,1,0.01,0
41,0,0,5,0.54,1.09,1,0.01,0
41,0,0,3,0.747,0.96,1,0.02,0
41,1,1,4,0.575,0.688,0,0.01,0
41,1,1,4,0.57,0.807,1,0.02,0
41,0,0,3,0.57,0.725,1,0.01,0
41,0,1,2,0.656,0.907,0,0.01,0
41,0,1,2,0.682,0.725,1,0.01,0
41,0,1,1,0.761,0.703,0,0.02,0
41,0,1,2,0.721,0.708,0,0.03,0
41,0,0,6,0.523,1.401,0,0.04,0
41,0,0,6,0.678,1.552,0,0.04,0
41,1,0,4,0.567,1.071,1,0.01,0
41,1,1,2,0.656,0.732,0,0.03,0
41,1,1,4,0.602,1.428,1,0.01,0
41,1,0,4,0.529,1.061,0,0.03,0
41,1,1,5,0.703,1.684,0,0.04,0
41,1,1,3,0.565,0.973,0,0.04,0
41,1,0,1,0.606,1.04,1,0.02,0
41,0,0,2,0.626,1.437,0,0.03,0
41,1,1,4,0.537,1.237,1,0.03,0
41,1,1,4,0.648,1.181,1,0.04,0
41,1,1,3,0.667,2.147,1,0.04,0
41,0,1,2,0.552,0.66,1,0.03,0
41,0,0,3,0.666,1.517,1,0.03,0
41,1,1,6,0.616,0.921,0,0.03,0
41,0,0,6,0.823,1.109,0,0.02,0
42,0,0,4,3.042,1.472,0,0.07,0
42,1,NA,NA,21.076,0,1,0.07,1
42,0,0,5,1.657,2.143,1,0.07,0
42,0,1,3,0.735,2.657,0,0.07,0
42,0,1,3,1.533,0.97,1,0.07,0
42,0,0,6,0.586,1.529,1,0.07,0
42,0,0,5,1.558,0.707,1,0.07,0
42,1,0,5,0.658,1.478,0,0.08,0
42,0,0,1,2.018,1.773,1,0.08,0
42,1,1,5,0.584,1.909,1,0.08,0
42,1,0,5,0.524,1.167,1,0.08,0
42,1,0,6,0.552,1.436,1,0.08,0
42,1,0,4,0.76,1.694,1,0.08,0
42,0,0,5,0.58,0.559,0,0.09,0
42,1,0,3,0.536,0.643,0,0.09,0
42,0,1,2,0.706,0.611,0,0.1,0
42,0,1,2,0.752,1.112,0,0.11,0
42,1,0,1,0.701,1.218,0,0.12,0
42,0,0,1,0.733,0.627,1,0.09,0
42,1,0,5,0.602,1.022,1,0.09,0
42,1,0,5,0.551,0.607,0,0.13,0
42,1,1,3,0.516,1.057,1,0.1,0
42,1,0,6,0.537,0.589,1,0.11,0
42,0,0,1,0.722,1.586,0,0.14,0
42,1,0,4,0.549,1.328,1,0.12,0
42,0,0,2,0.621,0.953,0,0.14,0
42,0,1,3,0.65,1.541,0,0.13,0
42,1,1,5,0.513,1.762,0,0.14,0
42,1,0,6,0.902,0.762,0,0.14,0
42,0,1,4,0.592,2.194,0,0.15,0
42,0,0,2,0.828,1.489,1,0.13,0
42,0,1,1,0.859,0.553,1,0.14,0
42,1,0,2,1.027,0.928,1,0.14,0
42,0,1,1,0.94,1.061,1,0.13,0
42,1,1,4,0.676,1.775,0,0.16,0
42,1,0,6,1.086,1.759,0,0.16,0
42,1,0,6,0.696,0.572,0,0.17,0
42,0,0,2,0.815,1.001,1,0.14,0
42,1,0,1,0.859,1.343,0,0.18,0
42,0,1,2,1.704,0.911,0,0.19,0
42,1,1,1,2.059,1.035,0,0.2,0
42,1,1,6,0.799,1.712,0,0.2,0
42,1,0,6,0.59,0.513,0,0.19,0
42,1,0,2,0.731,0.877,1,0.14,0
42,0,1,4,0.678,0.826,1,0.15,0
42,0,0,6,0.787,1.043,0,0.2,0
42,1,1,2,1.335,0.978,0,0.2,0
42,1,0,5,0.628,0.794,0,0.19,0
42,0,1,3,0.638,0.776,0,0.2,0
42,1,1,1,1.662,1.786,1,0.16,0
42,1,1,4,0.661,1.474,1,0.16,0
42,1,0,4,0.585,1.327,1,0.17,0
42,0,0,3,0.735,0.17,1,0.18,0
42,0,0,1,1.174,0.936,1,0.19,0
42,0,0,2,0.791,1.876,1,0.2,0
42,1,0,5,0.695,0.923,1,0.2,0
42,0,0,4,0.658,1.31,0,0.21,0
42,1,0,6,0.621,0.903,1,0.19,0
42,0,0,4,0.66,2.168,0,0.21,0
42,0,1,3,2.855,3.058,1,0.2,0
42,0,1,2,0.818,1.186,1,0.2,0
42,1,0,5,0.628,1.817,0,0.2,0
42,0,0,1,2.401,1.355,1,0.19,0
42,0,1,1,1.054,1.477,1,0.2,0
42,0,0,6,0.701,1.437,0,0.21,0
42,0,0,4,0.765,1.189,0,0.21,0
42,0,0,5,0.788,2.156,0,0.2,0
42,0,0,2,0.614,0.693,0,0.2,0
42,1,1,3,0.75,1.459,1,0.21,0
42,0,1,5,0.668,0.598,0,0.19,0
42,0,1,4,0.718,1.608,1,0.21,0
42,1,0,5,1.689,1.343,1,0.2,0
42,1,0,4,0.651,1.341,0,0.2,0
42,1,1,2,1.912,0.75,1,0.21,0
42,0,1,5,0.685,0.874,1,0.21,0
42,1,0,4,0.628,1.327,0,0.21,0
42,1,1,1,0.534,0.852,0,0.22,0
42,1,0,6,0.522,0.571,0,0.22,0
42,0,1,5,1.805,1.802,0,0.23,0
42,1,0,1,1.056,1.554,1,0.2,0
42,1,1,6,0.655,1.227,0,0.24,0
42,0,0,1,0.968,0.794,0,0.24,0
42,1,1,5,0.603,1.102,0,0.23,0
42,1,0,6,0.655,0.651,1,0.2,0
42,1,0,1,1.522,1.22,1,0.19,0
42,1,0,6,0.626,1.259,1,0.2,0
42,0,0,3,0.89,1.508,0,0.23,0
42,0,0,6,0.77,0.62,1,0.21,0
42,0,1,2,2.285,0.512,0,0.22,0
42,0,0,4,0.876,1.438,1,0.22,0
42,0,0,2,0.891,2.133,1,0.22,0
42,0,1,5,1.347,1.367,1,0.23,0
42,1,0,6,0.692,0.554,1,0.24,0
42,1,1,3,1.824,3.022,0,0.23,0
42,0,1,3,2.794,1.577,1,0.24,0
42,1,0,6,1.219,1.393,1,0.23,0
42,1,0,4,0.651,1.736,0,0.23,0
42,1,1,4,1.099,1.709,1,0.23,0
42,1,0,6,1.243,1.517,1,0.22,0
42,0,0,5,0.662,1.487,0,0.24,0
42,0,0,6,0.669,1.11,0,0.24,0
42,0,0,6,0.59,1.538,0,0.23,0
42,0,1,1,0.643,1.386,1,0.23,0
42,1,1,3,0.767,1.145,1,0.23,0
42,0,0,1,0.738,1.077,0,0.23,0
42,1,1,4,0.598,1.222,1,0.24,0
42,0,0,3,0.719,1.952,0,0.22,0
42,0,1,5,0.585,1.46,1,0.24,0
42,1,0,4,0.601,0.795,0,0.22,0
42,1,1,3,0.591,1.236,0,0.23,0
42,0,0,6,0.717,1.816,1,0.23,0
42,1,1,1,0.87,1.126,0,0.23,0
42,1,1,6,1.934,0.065,1,0.23,0
42,0,0,5,0.608,1.421,1,0.22,0
42,0,1,6,0.73,1.5,1,0.22,0
42,1,0,2,0.661,1.14,0,0.22,0
42,0,0,5,0.992,0.889,0,0.23,0
42,1,1,2,1.096,1.758,0,0.23,0
42,1,1,3,1.35,2.562,0,0.22,0
42,0,0,1,1.56,3.063,0,0.22,0
42,0,0,5,0.861,0.87,0,0.21,0
42,1,0,6,0.587,1.508,1,0.23,0
42,0,1,5,0.666,1.59,0,0.21,0
42,1,0,4,0.559,1.162,1,0.23,0
42,0,1,6,0.633,1.25,1,0.22,0
42,1,0,6,0.989,1.139,1,0.23,0
42,1,0,1,1.169,1.095,1,0.23,0
42,1,1,1,0.861,0.762,0,0.22,0
42,1,1,2,1.177,1.542,1,0.22,0
42,0,0,3,0.911,2.394,0,0.22,0
42,1,1,1,0.711,0.777,0,0.21,0
42,0,1,3,0.849,1.096,1,0.22,0
42,0,1,6,0.873,0.862,1,0.21,0
42,1,0,1,1.619,0.543,0,0.21,0
42,0,0,6,0.826,0.712,1,0.21,0
42,1,0,4,0.648,0.961,0,0.22,0
42,0,1,1,1.271,1.69,1,0.22,0
42,0,1,2,1.572,0.779,0,0.23,0
42,1,0,5,0.715,0.907,1,0.22,0
42,0,0,2,0.853,1.266,1,0.21,0
42,1,0,1,0.778,1.362,0,0.24,0
42,1,1,4,0.575,1.246,0,0.25,0
42,1,0,3,1.369,2.352,1,0.21,0
42,0,0,2,1.026,0.811,0,0.25,0
42,1,0,6,0.582,0.554,1,0.22,0
42,0,1,4,0.792,1.245,0,0.24,0
42,1,1,5,0.754,0.972,0,0.25,0
42,1,0,6,0.591,1.022,0,0.25,0
42,1,0,4,0.788,1.118,1,0.23,0
42,0,0,3,0.956,0.983,0,0.26,0
42,0,1,3,0.821,2.036,1,0.24,0
42,1,0,6,0.667,0.6,0,0.26,0
42,0,1,1,1.781,0.543,0,0.27,0
42,0,0,3,0.783,1.089,1,0.25,0
42,0,1,6,0.722,1.46,1,0.25,0
42,0,1,2,1.987,1.929,0,0.28,0
42,1,0,5,0.837,1.09,1,0.24,0
42,1,1,3,1.324,0.96,0,0.29,0
42,0,0,4,2.457,1.42,0,0.29,0
42,0,1,6,0.898,1.575,1,0.25,0
42,1,1,5,0.931,1.009,1,0.25,0
42,0,0,5,0.777,0.932,1,0.26,0
42,0,1,5,0.771,1.345,1,0.26,0
42,0,1,6,0.669,0.58,0,0.28,0
42,0,0,4,0.607,1.323,1,0.27,0
42,1,1,1,0.987,1.377,0,0.29,0
42,1,0,1,1.183,1.317,1,0.28,0
42,0,0,5,0.856,1.482,0,0.29,0
42,1,1,3,2.42,2.201,0,0.28,0
42,1,1,2,0.76,1.069,0,0.28,0
42,1,1,4,0.768,0.893,1,0.29,0
42,0,1,2,1.036,3.473,0,0.27,0
42,0,1,6,0.738,1.373,1,0.29,0
42,1,1,3,1.505,1.548,0,0.28,0
42,0,0,5,0.555,0.625,0,0.28,0
42,1,0,2,1.449,1.811,0,0.27,0
42,1,1,6,0.554,1.249,0,0.28,0
42,0,1,2,0.894,1.203,1,0.28,0
42,1,0,2,1.036,3.757,1,0.29,0
