Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Prompt_time
7,1,1,98,0.90898,3.1103,0.04,1.5
7,2,2,100,0.73541,2.7768,0.08,1.5
7,1,1,99,0.66503,2.8664,0.04,1.5
7,2,2,99,0.46433,1.2545,0.16,0.75
7,1,1,90,0.99291,2.7795,0.04,0.75
7,1,1,100,0.65466,2.856,0.16,1.5
7,1,2,98,1.0496,3.1894,0.02,1.5
7,1,1,97,1.5503,3.7147,0.04,1.5
7,1,1,93,0.89975,2.9939,0.02,0.75
7,2,2,100,0.71765,1.4709,0.08,0.75
7,2,2,99,1.0836,1.9921,0.04,0.05
7,1,1,97,0.89782,1.7741,0.04,0.75
7,2,2,100,0.78398,1.5448,0.16,0.05
7,1,2,87,1.8031,3.4016,0.04,1.5
7,2,2,99,0.70919,1.4578,0.08,0.05
7,2,2,100,0.6073,1.4958,0.16,0.75
7,1,1,99,0.66068,2.8866,0.16,1.5
7,1,1,99,1.7607,4.0725,0.02,1.5
7,2,2,100,2.0347,2.7955,0.04,0.05
7,1,1,98,2.0566,2.9528,0.02,0.05
7,2,2,100,0.59131,1.3568,0.16,0.75
7,2,2,100,0.9644,2.382,0.08,0.75
7,1,1,100,1.1984,2.8582,0.08,1.5
7,2,2,100,0.71379,2.706,0.08,1.5
7,1,1,99,0.98733,1.7464,0.02,0.75
7,2,2,100,0.67467,1.4844,0.08,0.05
7,1,1,99,0.63663,1.3483,0.16,0.05
7,1,2,100,0.94114,1.8004,0.02,0.05
7,1,1,84,1.1116,3.5465,0.02,1.5
7,1,2,98,1.2948,2.0972,0.04,0.75
7,1,2,6,1.1974,2.861,0.02,0.75
7,1,1,98,0.70205,2.9157,0.04,1.5
7,1,1,99,0.50207,1.1707,0.16,0.05
7,1,1,99,0.88541,1.6568,0.16,0.75
7,1,1,100,0.74968,2.9756,0.16,1.5
7,2,2,98,0.60312,1.3394,0.08,0.05
7,2,2,100,0.54806,2.6755,0.16,1.5
7,2,2,98,1.146,2.4405,0.08,0.75
7,1,1,99,0.87495,3.1255,0.04,1.5
7,2,1,99,1.0364,1.7955,0.02,0.75
7,1,1,100,0.54814,1.326,0.16,0.75
7,2,1,97,0.97264,1.7259,0.04,0.75
7,1,2,25,0.77833,3.569,0.02,0.05
7,1,2,19,1.0916,3.0714,0.08,1.5
7,2,2,92,3.248,4.0703,0.08,0.05
7,2,2,91,4.0449,4.855,0.04,0.05
7,2,2,91,1.9881,2.8274,0.08,0.75
7,1,2,87,3.3842,5.5117,0.08,1.5
7,2,1,96,0.67715,1.3269,0.04,0.05
7,2,2,76,1.6831,2.5427,0.02,0.05
7,1,2,80,1.9259,5.4926,0.02,1.5
7,2,2,100,0.60726,1.32,0.16,0.05
7,1,1,98,0.87855,2.8584,0.16,1.5
7,1,2,4,1.0552,2.1359,0.02,0.05
7,2,1,97,0.99813,1.6605,0.04,0.05
7,1,1,99,0.79283,2.7235,0.08,1.5
7,1,1,100,0.52498,1.1751,0.16,0.05
7,1,1,98,1.3167,2.1068,0.04,0.75
7,1,1,98,0.99187,1.7943,0.02,0.75
7,1,1,100,0.87036,3.1086,0.08,1.5
7,1,1,91,0.89112,1.7181,0.08,0.75
7,2,1,99,1.0716,3.1499,0.04,1.5
7,2,2,97,0.89568,3.097,0.02,1.5
7,2,2,100,0.63712,1.4026,0.08,0.75
7,1,2,100,1.2284,1.9939,0.02,0.75
7,1,1,97,0.66655,1.4256,0.04,0.75
7,1,1,98,0.81822,3.0318,0.04,1.5
7,1,1,98,0.52406,2.7314,0.16,1.5
7,2,2,90,0.99849,1.7839,0.08,0.05
7,1,1,98,1.0603,1.7596,0.04,0.05
7,2,1,99,0.85767,1.5447,0.02,0.05
7,1,1,99,0.67299,1.4628,0.16,0.75
7,1,1,100,1.0516,1.823,0.16,0.75
7,1,2,89,0.93787,1.6372,0.08,0.05
7,1,1,100,1.5267,3.6173,0.02,1.5
7,2,2,92,1.0379,1.7262,0.16,0.05
7,1,1,89,3.7422,4.5522,0.04,0.05
7,1,1,98,1.2632,2.0656,0.08,0.75
7,1,1,99,0.58633,2.7754,0.16,1.5
7,1,1,99,1.0723,2.5637,0.02,0.75
7,1,1,97,0.73296,1.3954,0.16,0.05
7,1,1,99,0.54801,2.7493,0.08,1.5
7,1,1,99,0.92441,1.636,0.02,0.05
7,2,1,100,1.0796,2.8012,0.02,1.5
7,2,2,97,1.1804,3.3817,0.04,1.5
7,2,2,99,0.84207,1.6152,0.08,0.05
7,1,2,100,0.68042,1.4409,0.02,0.05
7,1,1,88,1.4583,2.2854,0.02,0.75
7,1,1,96,0.75174,1.451,0.16,0.05
7,2,2,97,0.78504,1.5335,0.08,0.05
7,1,1,99,0.53378,1.2856,0.16,0.75
7,1,1,100,0.80279,1.6175,0.04,0.75
7,2,2,90,1.4547,2.314,0.04,0.05
7,1,1,100,0.71869,2.859,0.16,1.5
7,2,2,89,1.1344,3.2742,0.02,1.5
7,1,1,100,0.66893,1.4284,0.16,0.75
7,1,1,98,0.9244,3.1503,0.08,1.5
7,2,1,98,0.9189,1.6844,0.04,0.75
7,2,2,86,1.0569,1.9086,0.08,0.75
7,1,1,96,0.78238,2.9837,0.04,1.5
7,1,1,87,0.5397,1.2267,0.16,0.05
7,1,1,97,0.59157,1.3876,0.16,0.75
7,2,2,94,0.97952,1.7451,0.08,0.75
7,2,2,96,0.78935,1.5133,0.04,0.05
7,1,1,92,1.2001,3.4137,0.08,1.5
7,2,2,99,0.59927,2.8128,0.08,1.5
7,2,2,98,0.82874,1.582,0.04,0.75
7,2,2,99,0.78037,2.9448,0.04,1.5
7,2,1,93,0.83815,3.0764,0.02,1.5
7,1,1,90,1.0238,3.1881,0.02,1.5
7,1,1,100,0.64898,1.4081,0.08,0.75
7,1,1,96,0.65956,1.3224,0.02,0.05
7,2,2,98,0.64785,1.3482,0.04,0.05
7,2,2,97,0.70376,1.4874,0.02,0.75
7,2,2,98,1.1217,1.9242,0.02,0.75
7,2,1,99,0.53929,1.3363,0.04,0.75
7,1,1,99,1.3143,2.0505,0.08,0.05
7,2,2,98,0.65766,2.8466,0.16,1.5
7,2,2,100,0.757,2.9829,0.04,1.5
7,2,2,98,0.70165,2.8549,0.16,1.5
7,2,2,99,1.0577,1.8923,0.08,0.05
7,2,2,98,0.84453,1.5439,0.02,0.05
7,1,1,99,0.69342,1.4455,0.16,0.75
7,1,1,99,1.1484,1.8602,0.16,0.05
7,1,1,93,0.74175,1.515,0.16,0.05
7,2,1,100,1.0996,3.1532,0.02,1.5
7,2,1,92,3.1863,5.3014,0.02,1.5
7,1,1,98,0.97135,1.6584,0.08,0.05
7,2,2,98,0.57899,1.3691,0.08,0.75
7,1,1,98,0.77965,2.944,0.16,1.5
7,1,1,98,0.70532,2.9435,0.08,1.5
7,2,2,97,0.93447,1.7445,0.04,0.05
7,1,1,100,0.88316,1.6317,0.16,0.05
7,2,2,99,0.88261,2.8133,0.08,1.5
7,2,2,98,0.83905,1.6907,0.02,0.75
7,2,2,94,0.68632,2.446,0.16,1.5
7,1,1,98,0.81164,1.5953,0.16,0.75
7,2,1,98,1.1352,1.8943,0.02,0.75
7,2,1,92,1.5437,2.3215,0.04,0.75
7,1,2,98,2.8594,3.6079,0.02,0.05
7,1,1,99,0.52346,1.3012,0.08,0.75
7,2,1,100,0.83937,1.6476,0.04,0.75
7,2,2,93,1.5782,3.7057,0.04,1.5
7,1,2,96,0.81558,2.9677,0.04,1.5
7,2,2,98,0.59278,1.346,0.16,0.75
7,1,1,98,0.81231,1.6838,0.04,0.05
7,1,1,100,0.66128,1.3363,0.02,0.05
7,2,2,98,0.76792,1.4795,0.08,0.05
7,1,1,92,1.1197,1.8682,0.04,0.05
7,2,2,82,1.8829,2.6484,0.04,0.75
7,1,1,98,0.7015,3.0025,0.08,1.5
7,1,1,17,1.7978,3.0754,0.02,0.05
7,2,2,82,1.2343,2.0426,0.08,0.75
7,2,2,95,1.5782,2.3865,0.02,0.75
7,1,1,98,0.71161,1.4953,0.16,0.75
7,1,1,91,1.2987,3.5369,0.02,1.5
7,2,2,96,0.62064,1.3199,0.08,0.05
7,2,2,95,0.5289,2.7548,0.16,1.5
7,1,1,100,0.72887,2.9918,0.08,1.5
7,2,2,97,0.53867,1.2368,0.04,0.05
7,1,1,100,0.6668,1.4751,0.04,0.75
7,1,1,99,0.53496,2.7854,0.16,1.5
7,1,1,99,0.67255,1.3223,0.02,0.05
7,2,2,97,0.48931,1.1531,0.16,0.05
7,1,1,99,0.511,1.3008,0.08,0.75
7,1,1,99,0.62804,1.2908,0.08,0.05
7,2,2,94,0.72702,2.8792,0.04,1.5
7,1,1,99,0.54297,1.1807,0.16,0.05
7,2,1,100,1.096,3.3588,0.02,1.5
7,2,2,87,0.66133,1.4637,0.02,0.75
7,1,1,99,1.9985,4.2367,0.04,1.5
7,2,2,97,0.51322,1.2785,0.16,0.75
7,2,2,90,0.83612,2.7826,0.02,0.75
7,1,1,100,0.75818,2.2865,0.02,0.75
7,2,2,97,0.81025,1.5711,0.02,0.05
7,1,2,93,0.80415,3.2021,0.04,1.5
7,2,2,99,0.70835,2.8236,0.16,1.5
7,1,1,95,2.0175,4.5877,0.02,1.5
7,2,2,92,1.1582,2.8095,0.08,0.75
7,2,2,98,0.81957,3.0699,0.16,1.5
7,1,1,98,1.518,3.8545,0.04,1.5
7,2,2,95,0.96065,2.575,0.16,0.75
7,2,2,98,0.90474,1.924,0.16,0.05
7,1,1,98,1.1868,2.0338,0.04,0.05
7,1,1,99,0.99347,2.0665,0.08,0.75
7,2,1,7,1.6009,3.5674,0.04,0.05
7,2,2,92,0.86737,1.7758,0.08,0.05
7,2,2,89,0.95911,2.7088,0.04,0.75
7,1,1,97,0.90048,2.425,0.02,1.5
7,2,2,98,1.5457,2.4911,0.08,0.05
7,2,2,98,0.73738,1.6704,0.16,0.05
7,2,2,96,0.79918,1.7445,0.02,0.05
7,1,1,97,0.69074,2.2055,0.16,0.75
7,1,1,93,1.3182,2.9781,0.08,1.5
7,1,2,2,0.83052,2.6417,0.04,0.75
7,1,1,99,0.9709,3.1843,0.08,1.5
7,2,2,100,0.6547,1.3664,0.02,0.05
7,1,1,99,0.6614,1.4328,0.08,0.75
7,1,1,99,0.59039,2.804,0.08,1.5
7,2,2,94,0.5951,1.4036,0.16,0.75
7,1,2,90,1.2811,3.5683,0.02,1.5
7,1,1,93,1.7796,3.1737,0.04,0.75
7,2,2,99,0.7271,1.5493,0.16,0.05
7,1,1,97,0.71613,1.4875,0.02,0.75
7,1,1,100,0.6699,1.4058,0.08,0.05
7,1,1,100,0.61205,2.8134,0.08,1.5
7,2,2,97,1.0472,1.8695,0.04,0.05
7,1,1,100,0.71415,1.5904,0.16,0.75
7,1,1,100,0.98087,1.7464,0.08,0.75
7,2,2,97,0.70303,1.5746,0.16,0.05
7,2,2,93,1.8202,3.41,0.04,0.75
7,2,2,94,0.81616,2.8944,0.16,1.5
7,2,2,95,1.394,3.46,0.02,1.5
7,1,1,98,1.2133,1.9911,0.02,0.75
7,1,1,99,0.77354,1.5222,0.02,0.05
7,2,1,100,0.72426,2.901,0.04,1.5
7,1,1,100,0.73859,2.9522,0.16,1.5
7,2,2,93,0.85472,2.9576,0.04,1.5
7,2,2,91,0.74182,1.5642,0.08,0.05
7,2,2,92,1.0625,1.8725,0.04,0.05
8,2,1,80,1.2565,2.2634,0.02,0.05
8,2,2,50,0.98028,3.3044,0.02,1.5
8,1,1,77,0.82998,1.7876,0.08,0.05
8,2,1,69,1.1659,3.4039,0.04,1.5
8,2,2,56,0.95786,2.6953,0.02,0.75
8,1,1,52,0.72876,3.0405,0.16,1.5
8,2,2,54,1.2705,2.934,0.08,0.75
8,2,2,93,0.84507,3.0586,0.08,1.5
8,2,2,85,1.0353,2.6251,0.04,0.75
8,2,1,71,1.3265,2.904,0.02,0.75
8,2,2,93,0.78296,2.2743,0.04,0.75
8,2,2,87,0.84164,3.1412,0.16,1.5
8,2,2,89,0.94719,1.9294,0.16,0.05
8,2,1,78,0.8713,1.9028,0.02,0.05
8,1,2,52,1.1005,3.5722,0.02,1.5
8,1,2,17,0.88995,3.128,0.04,1.5
8,1,1,96,0.7038,2.1941,0.16,0.75
8,1,1,87,0.83338,3.2067,0.08,1.5
8,2,2,97,0.74607,1.6053,0.04,0.05
8,2,2,91,0.76881,1.7757,0.04,0.05
8,2,2,92,0.69613,1.628,0.08,0.05
8,1,1,75,0.80496,2.3456,0.08,0.75
8,2,2,95,0.69053,2.1683,0.16,0.75
8,1,1,88,0.66439,1.5851,0.16,0.05
8,2,2,94,0.73393,1.6793,0.08,0.05
8,2,1,59,1.0665,3.5137,0.02,1.5
8,1,2,53,0.76239,2.9635,0.08,1.5
8,2,2,61,0.92945,2.6669,0.02,0.75
8,2,2,55,1.0889,2.9001,0.08,0.75
8,2,2,94,0.69543,2.9089,0.16,1.5
8,1,1,63,1.172,2.8602,0.16,0.75
8,2,2,93,0.71613,2.2444,0.04,0.75
8,2,2,94,0.73189,2.9821,0.04,1.5
8,1,1,55,1.1842,3.496,0.02,1.5
8,2,2,67,1.0666,3.3662,0.04,1.5
8,2,2,76,0.67079,2.2233,0.08,0.75
8,2,1,58,1.1864,3.6458,0.08,1.5
8,2,2,95,0.83499,2.314,0.16,0.75
8,1,1,71,0.84164,1.9099,0.04,0.05
8,2,2,59,1.2732,3.0352,0.02,0.75
8,2,2,93,0.69398,1.6751,0.16,0.05
8,2,2,80,0.78484,2.0992,0.02,0.05
8,1,1,80,0.76995,1.7399,0.02,0.05
8,2,2,97,0.61133,1.5198,0.16,0.05
8,1,1,96,0.72048,2.9462,0.16,1.5
8,1,2,88,1.0211,2.0279,0.04,0.05
8,2,1,50,0.85683,2.5696,0.04,0.75
8,1,1,75,0.74876,1.7925,0.08,0.05
8,2,2,92,0.69548,1.6408,0.16,0.05
8,1,1,79,1.1394,3.3282,0.08,1.5
8,2,2,96,0.85116,3.0523,0.16,1.5
8,2,2,94,1.0988,2.6516,0.16,0.75
8,1,1,75,1.0175,2.5949,0.08,0.75
8,1,1,77,0.90376,2.3828,0.04,0.75
8,2,1,61,1.1425,2.3831,0.08,0.05
8,2,2,75,0.71181,2.9129,0.04,1.5
8,1,1,64,0.70413,2.9298,0.04,1.5
8,2,2,95,0.67509,1.6324,0.16,0.05
8,1,1,63,0.72414,1.8785,0.04,0.05
8,1,1,65,0.72447,2.4865,0.08,0.75
8,1,1,95,0.62599,2.1788,0.16,0.75
8,1,1,87,0.81974,1.9127,0.02,0.05
8,2,1,77,0.76182,2.2163,0.02,0.75
8,2,1,50,0.92204,3.1232,0.02,1.5
8,2,2,97,0.52591,1.6005,0.04,0.05
8,1,1,69,0.783,2.3728,0.04,0.75
8,1,1,71,0.66812,2.8688,0.08,1.5
8,1,2,66,0.84998,2.6489,0.02,0.75
8,2,2,64,0.85364,2.0573,0.08,0.05
8,1,1,88,0.68434,1.6776,0.02,0.05
8,2,2,59,0.95037,3.1515,0.02,1.5
8,2,2,82,0.88877,3.1022,0.16,1.5
8,2,2,77,0.84308,2.4697,0.02,0.75
8,2,2,97,0.80526,3.0925,0.08,1.5
8,2,2,58,0.87514,2.551,0.04,0.75
8,1,2,51,0.69157,2.3739,0.02,0.05
8,2,2,63,1.1944,2.5088,0.02,0.05
8,1,1,66,0.59599,2.9447,0.16,1.5
8,1,2,35,0.82504,2.6239,0.04,0.75
8,1,2,77,0.89995,1.9807,0.04,0.05
8,1,1,71,0.7308,2.4189,0.02,0.75
8,1,1,75,0.69319,2.9915,0.02,1.5
8,2,1,74,0.68041,2.9672,0.02,1.5
8,1,1,31,0.68377,1.7768,0.08,0.05
8,1,1,69,0.77816,2.4417,0.16,0.75
8,2,1,84,0.84983,3.1371,0.04,1.5
8,1,1,74,0.76715,3.079,0.16,1.5
8,2,2,93,0.61336,1.6449,0.16,0.05
8,1,2,92,0.66845,2.2456,0.08,0.75
8,1,1,56,0.77499,3.1606,0.08,1.5
8,2,2,62,0.94511,2.6333,0.08,0.75
8,2,2,77,0.79387,1.85,0.08,0.05
8,1,1,83,0.65818,2.1618,0.16,0.75
8,1,1,76,0.91065,1.9667,0.04,0.05
8,2,2,92,0.62531,1.5461,0.16,0.05
8,1,2,64,0.84509,3.0954,0.04,1.5
8,2,2,95,0.788,2.3594,0.16,0.75
8,1,2,84,0.67773,2.9031,0.04,1.5
8,2,1,50,0.93708,2.1777,0.04,0.05
8,1,1,55,0.8354,1.9161,0.02,0.05
8,2,1,59,0.7264,2.9398,0.02,1.5
8,2,2,67,0.90783,1.927,0.08,0.05
8,2,2,37,0.8975,3.1724,0.08,1.5
8,2,2,52,0.97801,2.1202,0.16,0.05
8,1,1,96,0.66028,2.8614,0.16,1.5
8,2,2,76,0.76442,1.8574,0.08,0.05
8,2,2,72,0.71844,2.4436,0.02,0.75
8,1,2,86,0.67307,2.8984,0.02,1.5
8,1,1,61,0.66132,2.3864,0.04,0.75
8,1,2,72,1.1145,2.269,0.02,0.05
8,2,2,97,0.86471,3.0658,0.16,1.5
8,2,2,76,1.3317,2.8845,0.08,0.75
8,2,2,96,0.73854,2.2298,0.08,0.75
8,1,1,94,0.65532,2.1713,0.16,0.75
8,1,1,67,0.72226,3.1325,0.08,1.5
8,2,1,69,0.72724,1.8202,0.04,0.05
8,2,2,95,0.80037,1.9056,0.16,0.05
8,1,2,65,0.8447,2.4222,0.02,0.75
8,2,2,50,0.70226,2.9023,0.04,1.5
8,2,2,87,0.6105,2.1633,0.04,0.75
8,2,2,67,0.71567,2.2639,0.02,0.05
8,2,2,47,0.67383,2.4355,0.04,0.75
8,1,1,59,0.84577,3.3299,0.02,1.5
8,2,1,67,0.70898,2.4095,0.02,0.75
8,2,2,48,0.70911,2.2204,0.02,0.05
8,2,2,62,0.77245,1.9269,0.04,0.05
8,2,1,53,0.67766,3.0629,0.02,1.5
8,1,2,42,0.64598,3.0439,0.08,1.5
8,1,1,72,0.68921,2.2654,0.08,0.75
8,2,2,95,0.81679,2.3819,0.16,0.75
8,1,1,81,0.61678,2.0958,0.04,0.75
8,1,1,95,0.69846,2.9119,0.08,1.5
8,2,2,97,0.57523,2.0297,0.16,0.75
8,1,1,75,0.84397,1.8878,0.08,0.05
8,1,1,80,0.97388,2.0177,0.08,0.05
8,2,2,95,0.69092,2.9032,0.16,1.5
8,1,1,82,0.6845,2.9225,0.04,1.5
8,2,1,60,1.0316,2.7321,0.02,0.75
8,2,2,86,0.73281,2.2855,0.08,0.75
8,1,1,59,0.97395,2.2515,0.04,0.05
8,2,2,97,0.61946,1.5648,0.16,0.05
8,2,1,36,0.89257,3.352,0.04,1.5
8,2,2,94,0.70955,1.6907,0.16,0.05
8,1,1,94,0.69373,2.9061,0.16,1.5
8,1,1,94,0.70139,2.2531,0.16,0.75
8,2,2,65,0.74973,3.3076,0.08,1.5
8,2,1,68,0.75621,2.1198,0.08,0.05
8,1,1,45,0.65354,3.0144,0.04,1.5
8,2,1,51,0.89518,3.1455,0.04,1.5
8,1,1,76,0.65576,1.6381,0.08,0.05
8,2,2,97,0.86249,3.1251,0.16,1.5
8,2,2,84,0.69546,2.2841,0.04,0.75
8,1,2,74,0.67403,2.3372,0.02,0.75
8,1,1,94,0.64584,1.6772,0.16,0.05
8,1,1,57,0.82479,2.5868,0.02,0.75
8,2,2,91,0.74282,2.308,0.08,0.75
8,1,1,96,0.65174,2.1554,0.08,0.75
8,2,2,92,0.81524,1.859,0.02,0.05
8,1,1,68,1.4507,3.0036,0.04,0.75
8,2,2,89,0.86912,1.8883,0.04,0.05
8,2,2,59,0.80467,2.4144,0.04,0.05
8,1,1,62,0.94625,3.3442,0.02,1.5
8,2,2,54,0.65565,2.906,0.08,1.5
8,1,1,98,0.62723,2.0694,0.16,0.75
8,2,1,78,0.7115,2.9361,0.02,1.5
8,2,2,95,0.78234,1.8138,0.16,0.05
8,1,2,48,1.4044,2.8418,0.02,0.05
8,2,1,52,0.66036,3.0214,0.16,1.5
8,1,2,62,0.61068,2.3112,0.02,0.75
8,1,1,66,0.74957,2.2655,0.02,0.75
8,2,2,86,0.59506,1.565,0.08,0.05
8,2,2,96,0.89264,1.8995,0.16,0.05
8,1,2,37,0.74722,2.3493,0.16,0.75
8,1,1,63,0.7305,2.9931,0.08,1.5
8,2,2,95,0.5091,1.6083,0.16,0.05
8,2,1,58,0.69159,3.0023,0.04,1.5
8,1,1,84,0.66594,2.2926,0.16,0.75
8,1,1,79,0.65209,1.622,0.04,0.05
8,1,1,73,0.63306,1.6399,0.02,0.05
8,2,2,30,0.81999,3.0703,0.02,1.5
8,1,1,47,0.74002,2.239,0.08,0.05
8,2,2,44,0.68239,1.9845,0.04,0.05
8,1,1,75,1.1609,3.3989,0.02,1.5
8,2,2,76,0.84051,2.3688,0.04,0.75
8,2,2,84,0.78302,2.299,0.08,0.75
8,1,1,79,0.98112,2.5832,0.04,0.75
8,2,1,81,0.58287,1.5405,0.02,0.05
8,1,1,65,0.68855,3.0865,0.04,1.5
8,2,2,54,0.72838,2.5273,0.08,0.75
8,2,2,95,0.53843,2.7396,0.16,1.5
8,2,2,97,0.73843,2.9396,0.16,1.5
8,1,1,67,1.1225,3.3483,0.08,1.5
8,2,1,60,0.72216,3.1324,0.02,1.5
8,1,1,75,0.79391,1.8242,0.16,0.05
8,1,2,81,0.99417,2.5962,0.02,0.75
8,1,1,57,0.93355,3.147,0.04,1.5
8,2,1,68,0.74926,2.2898,0.02,0.75
8,1,1,62,0.91129,1.9674,0.08,0.05
8,1,1,54,1.2234,3.0592,0.04,0.75
8,2,1,3,0.80692,2.2983,0.16,0.75
8,1,1,82,0.78417,2.5092,0.16,0.75
8,1,1,59,0.79108,3.0783,0.04,1.5
8,2,2,96,0.76341,1.7333,0.04,0.05
8,1,1,66,0.78482,2.949,0.08,1.5
8,2,2,98,0.63113,2.9183,0.16,1.5
8,2,2,69,0.7857,2.1001,0.02,0.05
8,1,1,95,0.68576,2.8623,0.16,1.5
8,1,1,94,0.59172,2.1692,0.08,0.75
8,1,1,88,0.7739,2.4129,0.04,0.75
8,1,1,70,0.87486,3.199,0.02,1.5
8,2,1,26,0.68449,2.3357,0.08,0.75
8,2,1,63,0.77585,2.0903,0.02,0.05
8,1,1,60,0.69759,1.8275,0.04,0.05
8,2,2,97,0.58715,1.6187,0.16,0.05
8,1,2,40,0.94321,3.255,0.08,1.5
8,2,2,84,0.66383,1.6952,0.08,0.05
8,1,1,68,0.70474,3.2737,0.08,1.5
8,1,1,83,0.62832,2.1073,0.08,0.75
8,1,1,77,0.71118,2.3256,0.16,0.75
8,2,1,84,0.76435,2.9778,0.02,1.5
8,2,1,43,0.90412,2.2923,0.08,0.05
8,2,2,62,0.79607,2.6196,0.02,0.75
8,1,1,59,1.263,3.4518,0.08,1.5
8,2,1,52,0.70533,2.3935,0.02,0.75
8,1,1,72,0.64473,2.8828,0.04,1.5
8,1,2,50,0.81203,2.5863,0.04,0.75
8,1,1,98,0.63221,2.2797,0.16,1.5
8,2,1,77,0.74455,1.7883,0.04,0.05
8,1,2,35,0.9117,2.5214,0.16,0.05
8,1,1,84,0.58671,1.7412,0.02,0.05
8,1,1,95,0.58802,1.6072,0.16,0.05
8,2,1,81,0.71654,2.2079,0.04,0.75
8,1,1,65,0.79671,1.8897,0.04,0.05
8,2,1,51,0.78278,2.1588,0.08,0.05
8,1,1,96,0.60434,2.166,0.16,1.5
8,1,1,65,0.7107,2.4962,0.16,0.75
8,2,2,58,0.64936,3.0473,0.02,1.5
8,2,2,93,0.65593,1.6874,0.02,0.05
8,2,1,50,0.91048,3.039,0.04,1.5
8,2,2,78,0.61685,2.0836,0.08,0.75
8,1,1,53,1.2799,2.7173,0.02,0.05
8,2,2,93,0.57489,2.1031,0.16,0.75
8,1,1,46,0.84369,2.5443,0.02,0.75
8,2,1,51,0.71663,1.8342,0.04,0.05
8,1,1,64,0.8989,3.0632,0.16,1.5
8,2,1,56,0.96744,2.4664,0.04,0.05
8,1,1,67,0.68508,1.7781,0.16,0.05
8,1,1,66,0.66608,1.7468,0.08,0.05
8,2,2,59,0.81901,2.6917,0.08,0.75
8,1,1,77,0.58429,2.1125,0.02,0.75
8,2,1,58,0.96119,2.6125,0.04,0.75
8,2,2,94,0.56976,2.1595,0.16,0.75
8,1,1,75,0.86594,2.7349,0.08,1.5
8,2,2,76,0.67546,2.8762,0.02,1.5
8,1,2,50,0.9412,3.2161,0.04,1.5
8,1,1,76,0.6549,1.6126,0.16,0.05
8,2,1,60,1.1637,3.2664,0.02,1.5
8,1,1,58,0.70337,2.3411,0.04,0.75
8,1,1,90,0.85531,1.8991,0.02,0.05
8,2,1,61,0.64746,2.9962,0.04,1.5
8,1,1,92,0.52523,1.6674,0.08,0.05
8,2,2,97,0.62424,1.808,0.08,0.75
8,2,1,54,1.1104,3.4592,0.08,1.5
8,2,1,13,1.047,3.2604,0.16,1.5
8,1,1,76,0.63624,3.0342,0.08,1.5
8,2,2,74,0.99659,3.247,0.04,1.5
8,1,1,87,0.65416,2.437,0.08,1.5
8,2,2,96,0.58639,1.5564,0.08,0.05
8,2,2,95,0.65543,2.1099,0.08,0.75
8,1,1,97,0.61812,1.8511,0.16,0.75
8,2,2,97,0.69784,2.2212,0.16,1.5
8,2,2,74,0.77109,2.0855,0.02,0.05
8,1,2,70,0.81369,1.8206,0.04,0.05
8,1,2,54,0.7284,2.5888,0.04,0.75
8,1,1,76,0.82842,2.9927,0.02,1.5
8,1,2,51,0.62626,2.9873,0.02,1.5
8,1,1,24,0.78587,2.3757,0.02,0.75
8,2,2,98,0.89312,2.6145,0.16,1.5
8,2,1,54,0.78543,2.3212,0.02,0.05
8,1,1,55,0.71227,2.2728,0.08,0.05
8,2,2,95,0.65105,1.6334,0.16,0.05
8,1,1,92,1.1352,2.1421,0.16,0.05
8,2,2,56,0.85163,3.1389,0.04,1.5
8,1,1,97,0.59233,1.7023,0.04,0.75
8,1,1,97,0.71529,2.2312,0.16,0.75
8,2,2,57,1.2312,3.0178,0.08,0.75
8,2,2,72,0.86536,2.2214,0.02,0.75
8,1,1,96,0.71269,1.8179,0.04,0.05
9,2,2,75,1.3393,2.4815,0.16,0.05
9,2,2,68,0.9329,3.2817,0.16,1.5
9,1,1,57,1.0947,2.1262,0.04,0.05
9,1,1,70,0.87174,2.4984,0.02,0.75
9,2,2,67,0.88267,1.865,0.02,0.05
9,1,1,99,0.80443,2.3819,0.16,0.75
9,1,1,68,0.88561,3.136,0.02,1.5
9,2,2,79,0.79127,2.3687,0.08,0.75
9,2,1,57,1.1409,2.7553,0.04,0.75
9,2,2,63,0.81233,2.4021,0.08,0.75
9,1,2,52,1.0488,2.1049,0.08,0.05
9,2,1,57,0.89266,1.7888,0.04,0.05
9,2,2,62,0.75467,2.3321,0.04,0.75
9,2,2,60,0.85472,2.4075,0.02,0.75
9,1,2,64,0.80723,3.1559,0.02,1.5
9,1,1,59,0.81159,3.1603,0.04,1.5
9,1,1,78,1.0096,3.3953,0.16,1.5
9,2,2,88,0.73689,3.0611,0.08,1.5
9,2,2,78,0.77187,2.3739,0.16,0.75
9,1,2,61,0.85439,3.2647,0.08,1.5
9,1,1,97,0.74945,1.7194,0.16,0.05
9,2,1,54,0.81445,3.1386,0.04,1.5
9,2,2,63,0.72303,1.6438,0.02,0.05
9,2,2,54,0.73647,1.5589,0.08,0.05
9,1,1,55,0.77176,2.3615,0.04,0.75
9,2,2,81,0.73205,1.6159,0.04,0.05
9,1,1,56,0.74022,3.089,0.02,1.5
9,2,2,99,0.69277,3.0033,0.16,1.5
9,1,1,100,0.80491,1.7134,0.08,0.05
9,2,2,100,0.75682,3.0564,0.16,1.5
9,2,2,79,0.87579,1.8458,0.08,0.05
