Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Accuracy,Training,cond,Int.Block,five_s_to,exclude_subj
101,0,0,50,1.709423351,0.465207725,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.472117549,0.484467085,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,0,50,1.885724679,0.465212253,0.128,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.833437026,0.500792864,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,0,10,3.103283902,1.134001977,0.032,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.353204887,0.884654245,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.112023667,0.500238629,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,40,2.516165938,0.58441622,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,2.038488231,0.498531549,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,0,50,3.084121443,0.483787272,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.942496321,0.565023131,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.576556106,0.416246689,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.84510041,0.465781279,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.796189484,0.349958266,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,30,3.045591856,1.115206291,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,40,2.730485786,0.948447403,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,30,2.455252326,0.932635408,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.919788389,0.418850627,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,1,10,2.976676553,0.547670085,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.47358132,0.568988204,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.419422672,0.884947965,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.17242591,0.449493536,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.220816712,0.433372727,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,20,3.240806901,0.631812961,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,1,20,2.791337816,0.382703404,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.967955202,0.501415623,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,1,20,2.569441011,0.799461161,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.008600602,0.784056993,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.11769582,0.43093995,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,1,50,3.18382244,0.555480088,0.128,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,2.660290249,0.334756956,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,10,3.24166995,0.485212706,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.263594527,0.464394787,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,1,50,1.826334005,0.368080177,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.27527874,0.415960515,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.445890406,0.497922374,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.25912865,0.349124801,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,20,1.932639936,0.43209521,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.75851872,0.43090765,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,30,1.882124265,0.682517301,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.943062329,0.419774955,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,0,10,2.102022987,0.433253187,0.256,0,0,Expt,Post,TRUE,FALSE
101,0,1,20,3.288462044,0.416237331,0.032,0,0,Expt,Post,TRUE,FALSE
101,1,0,40,2.323361936,0.43179998,0.128,0,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.629914495,0.417614466,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.2731424,0.351345363,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,10,2.677283464,0.432742421,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.130915348,0.352870414,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,30,1.859370448,0.401683534,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.202401383,0.533798516,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.177467756,0.534888874,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.596292724,0.397381572,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,30,1.763056442,0.318002219,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.437434098,0.498516758,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.232624088,0.366448867,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.106217181,0.367944033,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.40346276,0.768343408,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.567826605,0.436004136,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,2.675275419,0.581724437,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,0,10,2.791684364,0.449832839,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,1,50,1.489588927,0.433821609,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,30,1.54419525,0.281603236,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.090739357,0.486245406,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,30,1.865001547,0.5002178,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.441725494,0.58595244,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.966082999,0.317880263,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.835637061,0.383081347,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,0,20,2.532508924,0.233987035,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.658176247,0.469823934,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.099404258,0.40246236,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.552919921,0.683394236,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.079443048,0.550612119,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,2.049051295,0.469824839,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,0,50,1.740554386,0.868097534,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.813578754,0.400681322,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,0,10,2.271358041,0.43270831,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,1,10,2.763552718,1.052641445,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.652828605,0.369603417,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.478704672,0.469462594,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,0,30,2.452270144,0.581762171,0.128,0,0,Expt,Post,TRUE,FALSE
101,0,1,10,1.512855019,0.26656554,0.064,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.123675579,0.415754941,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,1,40,2.997266258,0.249259586,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.252911016,0.717439531,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,0,30,2.065031734,0.333624639,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,30,2.138581962,0.433099836,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.728531474,0.466314383,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,2.258722935,0.434213136,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,0,30,2.667691216,0.64765152,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,20,3.004469802,0.398633129,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.58021629,0.433896172,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.112266069,0.434410861,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.453625242,0.466516637,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,0,30,1.755075581,0.518369294,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,10,1.938725048,0.551819904,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.968652826,0.385163954,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.621554182,0.402610277,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.042165923,0.517143396,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.415684605,0.949756315,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,10,2.109039975,0.39898662,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,2.098468458,0.501649271,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.181724437,0.414501574,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,1,20,1.843191379,0.466027002,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,10,2.433587358,0.298234508,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,40,2.840694001,0.767525036,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.985293758,0.449383957,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.253868852,0.451020701,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.063626525,0.333171531,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.272591486,0.333118401,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,30,2.192284785,0.399258001,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,40,2.52338035,0.431873939,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,1,30,1.430005962,0.367859207,0.128,0,0,Expt,Post,TRUE,FALSE
101,0,1,10,2.418632374,0.464398409,0.032,0,0,Expt,Post,TRUE,FALSE
101,1,0,30,2.538768518,0.418570491,0.064,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,2.664412597,0.431755605,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.361270273,0.398267865,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,20,2.794468821,0.551514109,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,20,1.780454768,0.399421012,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.713237489,0.281683534,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.206193182,0.434628812,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.891392002,0.431814168,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,0,10,3.364948871,0.418667995,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,20,1.638871909,0.582272635,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.391460376,0.333691956,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,20,2.052840982,0.433222396,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.732479341,0.417223241,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.447639144,0.602805286,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,1,20,2.597906828,0.551970537,0.032,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.006127073,0.348196246,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,30,2.08805331,0.282419495,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.261461206,0.369304263,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.906188503,0.464959285,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.179416333,0.418339861,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,0,20,3.777777778,0.30292377,0.064,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.832789513,0.367653633,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.329057937,0.38544892,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.844087029,0.385661739,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.818167493,0.503211755,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,0.813324579,0.348336314,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.50886489,0.348942471,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,30,1.608118213,0.300234101,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.408664901,0.365429147,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.310568649,0.649696393,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.241490336,0.433955942,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.592699254,0.33214034,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,30,1.519634434,0.365301758,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,0.806089942,0.41490276,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,2.510940554,0.403034104,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,3.13494804,0.336321251,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.724158271,0.299197174,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,2.868634563,0.319340412,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.58088584,0.465646343,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.303038481,0.431219483,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.267125208,0.50013871,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.047311614,0.418105006,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.695187726,0.348224622,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,30,2.477721177,0.452790268,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.951658705,0.368361219,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.063602074,0.385030225,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,1,50,1.364461349,0.281926842,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.951181145,0.898073309,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,0.944433728,0.351356834,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.715169463,0.730816938,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.387754911,0.418773952,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.884011562,0.333063159,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.052965051,0.333288053,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.779398824,0.382900828,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.968743689,0.501746474,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.018982846,0.334486178,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,0.822863094,0.465301003,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,0.801482488,0.615878406,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,2.864679753,0.369501687,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,1,50,2.984034655,0.417769627,0.064,0,0,Expt,Post,TRUE,FALSE
101,0,0,20,3.425157916,0.432623182,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,30,3.361404303,0.869068653,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.365681813,0.482966485,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.820832409,0.385458278,0.128,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.251457508,0.3328277,0.064,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.15451229,0.551967519,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.075203272,0.549973058,0.256,1,0,Expt,Post,TRUE,FALSE
101,1,0,10,2.402845736,0.469482216,0.064,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.636990046,0.416836846,0.064,1,0,Expt,Post,TRUE,FALSE
101,1,0,10,3.198866777,0.301735908,0.032,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.047451682,0.402507943,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,0,10,2.889367656,0.865114145,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,0,50,1.125584309,0.701062133,0.256,1,0,Expt,Post,TRUE,FALSE
101,0,1,20,1.758534719,0.530868256,0.032,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.191976273,0.386159524,0.128,1,0,Expt,Post,TRUE,FALSE
101,0,0,20,2.772895017,0.484110575,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,1,10,2.816067378,0.386388342,0.032,0,0,Expt,Post,TRUE,FALSE
101,1,1,50,1.77408952,0.335598874,0.032,1,0,Expt,Post,TRUE,FALSE
101,1,1,20,2.623647053,0.485378131,0.032,1,0,Expt,Post,TRUE,FALSE
101,0,1,50,3.381165674,0.551345967,0.032,0,0,Expt,Post,TRUE,FALSE
101,0,0,10,3.650018791,0.582403043,0.064,1,0,Expt,Post,TRUE,FALSE
111,0,NaN,50,5.009896534,0,0.064,0,1,Control,Practice,TRUE,FALSE
111,1,1,50,2.038295335,45.66609855,0.064,1,1,Control,Practice,TRUE,FALSE
111,0,1,40,1.648491929,1.58245104,0.064,0,1,Control,Practice,TRUE,FALSE
111,0,0,30,1.969585909,0.968360917,0.032,1,1,Control,Practice,TRUE,FALSE
111,1,1,40,3.431127412,1.418740444,0.256,1,1,Control,Practice,TRUE,FALSE
111,1,0,40,2.83547556,1.199291207,0.256,0,1,Control,Practice,TRUE,FALSE
111,0,1,40,2.886047982,4.666447508,0.128,0,1,Control,Practice,TRUE,FALSE
111,1,0,20,2.196133336,0.982541602,0.128,0,1,Control,Practice,TRUE,FALSE
111,1,1,40,2.624990982,1.115701661,0.256,1,1,Control,Practice,TRUE,FALSE
111,0,1,40,2.635362056,1.36488578,0.032,0,1,Control,Practice,TRUE,FALSE
111,1,0,40,1.579135895,1.000166633,0.032,0,1,Control,Practice,TRUE,FALSE
111,1,1,30,1.279927551,1.036459659,0.128,1,1,Control,Practice,TRUE,FALSE
111,0,0,20,1.754249059,1.316977367,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,20,1.698018973,1.182508094,0.032,1,0,Control,Pre,TRUE,FALSE
111,1,1,30,1.677034421,1.185337227,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,0,30,2.397786985,1.284245512,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,1,10,2.363209189,1.402386591,0.128,0,0,Control,Pre,TRUE,FALSE
111,0,0,20,3.216232803,1.433659807,0.032,1,0,Control,Pre,TRUE,FALSE
111,0,1,10,1.663379897,1.481695609,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,0,40,0.972263805,1.468895681,0.128,1,0,Control,Pre,TRUE,FALSE
111,1,0,10,3.620810674,0.932214298,0.128,0,0,Control,Pre,TRUE,FALSE
111,0,0,10,3.741001457,1.400048601,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,1,30,2.802464474,1.014184911,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,0,30,4.144101066,0.832692009,0.064,0,0,Control,Pre,TRUE,FALSE
111,1,0,30,4.016452263,0.985048941,0.128,0,0,Control,Pre,TRUE,FALSE
111,1,1,10,3.348912586,0.932230901,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,1,30,3.900267609,0.899200495,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,30,5.011058737,0.984269208,0.032,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,4.44152807,1.101606406,0.032,1,0,Control,Pre,TRUE,FALSE
111,0,0,30,4.474261737,1.1815732,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,1,30,4.623065046,0.769897439,0.064,0,0,Control,Pre,TRUE,FALSE
111,0,1,30,3.738935151,1.032398288,0.032,0,0,Control,Pre,TRUE,FALSE
111,1,0,20,3.266417019,0.93491574,0.032,0,0,Control,Pre,TRUE,FALSE
111,1,1,10,2.333019991,0.966651422,0.128,1,0,Control,Pre,TRUE,FALSE
111,1,NaN,50,5.012250824,0,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,1,30,1.978036481,0.80010656,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,1,40,2.024801105,1.182254522,0.064,0,0,Control,Pre,TRUE,FALSE
111,1,1,10,1.554327243,0.567119624,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,1,10,1.970099089,0.768859004,0.128,0,0,Control,Pre,TRUE,FALSE
111,1,1,30,1.940428204,0.901509505,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,0,10,4.105314889,0.883629393,0.128,1,0,Control,Pre,TRUE,FALSE
111,1,0,10,4.268016331,1.132412627,0.064,0,0,Control,Pre,TRUE,FALSE
111,1,1,30,2.878159493,1.168023727,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,20,2.834142498,0.898089308,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,0,10,3.510608496,0.501669799,0.064,0,0,Control,Pre,TRUE,FALSE
111,1,1,30,1.866922351,0.965616005,0.128,1,0,Control,Pre,TRUE,FALSE
111,1,1,20,2.243725992,0.735071506,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,10,2.758762028,1.13300852,0.128,1,0,Control,Pre,TRUE,FALSE
111,1,0,10,3.721454716,0.882833963,0.064,0,0,Control,Pre,TRUE,FALSE
111,0,0,10,3.147644426,1.067373346,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,1,30,3.474131027,1.298199189,0.064,1,0,Control,Pre,TRUE,FALSE
111,0,0,40,3.910690001,0.667516131,0.064,1,0,Control,Pre,TRUE,FALSE
111,0,0,20,1.75305848,0.783707125,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,30,1.678784668,0.799797747,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,1.746785604,0.902709442,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,10,3.992379271,0.832477982,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,2.992391043,1.218113458,0.032,1,0,Control,Pre,TRUE,FALSE
111,0,0,40,2.128237753,0.931622028,0.128,1,0,Control,Pre,TRUE,FALSE
111,1,1,50,1.867528508,0.999614209,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,0,10,4.307670991,1.449640849,0.032,1,0,Control,Pre,TRUE,FALSE
111,1,0,10,4.351359551,0.964380146,0.032,0,0,Control,Pre,TRUE,FALSE
111,1,1,20,1.861564144,1.235178821,0.064,1,0,Control,Pre,TRUE,FALSE
111,0,1,10,3.484736655,0.768148098,0.064,0,0,Control,Pre,TRUE,FALSE
111,0,0,30,2.636280046,1.217372063,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,1,20,3.102550658,0.998597206,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,0,30,2.119566212,0.799696016,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,1,10,1.839207589,0.551334496,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,0,10,3.841963972,1.033533323,0.032,1,0,Control,Pre,TRUE,FALSE
111,0,1,10,3.416330609,0.781845487,0.128,0,0,Control,Pre,TRUE,FALSE
111,1,0,20,1.207396741,0.865577517,0.128,0,0,Control,Pre,TRUE,FALSE
111,1,1,30,3.400304588,0.933435969,0.032,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,2.310550839,0.566224879,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,0,50,1.97733765,0.848807082,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,50,2.463569472,0.782689216,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,40,1.989862271,0.500299305,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,10,2.563035311,0.381325666,0.032,1,0,Control,Pre,TRUE,FALSE
111,0,1,20,3.212881131,0.615945422,0.128,0,0,Control,Pre,TRUE,FALSE
111,0,0,20,3.526358004,0.698756141,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,0,40,3.17127065,0.847603523,0.032,0,0,Control,Pre,TRUE,FALSE
111,1,1,40,1.491430641,0.96733033,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,2.890019999,0.818841269,0.064,1,0,Control,Pre,TRUE,FALSE
111,0,0,40,1.666525391,0.697596353,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,0,30,4.068300694,0.716092886,0.032,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,1.675196631,1.032830567,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,0,30,4.391789717,1.514475462,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,0,20,3.495896217,1.249069106,0.064,0,0,Control,Pre,TRUE,FALSE
111,1,1,40,1.944860875,0.964501196,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,0,10,2.242727705,0.363416574,0.064,0,0,Control,Pre,TRUE,FALSE
111,0,0,30,1.580906367,0.948981412,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,2.621549352,0.864203702,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,0,50,1.755043884,0.782539187,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,0,50,2.140868935,0.851077453,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,50,1.853554605,0.818244772,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,50,3.197692801,0.597633634,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,1,50,2.820284211,0.749417918,0.064,1,0,Control,Pre,TRUE,FALSE
111,0,1,50,3.534514252,1.234791822,0.064,0,0,Control,Pre,TRUE,FALSE
111,1,1,10,3.789953135,0.700010415,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,1,20,3.740787732,0.932025629,0.032,1,0,Control,Pre,TRUE,FALSE
111,0,0,30,1.60829843,0.766035908,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,10,2.827954146,0.401955217,0.064,1,0,Control,Pre,TRUE,FALSE
111,1,1,20,2.26643,0.547468134,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,30,1.886984989,0.967761099,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,1,10,3.429125707,0.499243361,0.128,0,0,Control,Pre,TRUE,FALSE
111,0,1,40,3.906957066,0.783466232,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,NaN,50,5.008216924,0,0.032,0,0,Control,Pre,TRUE,FALSE
111,1,1,40,1.694339771,0.881715532,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,40,2.501958085,0.652024723,0.032,1,0,Control,Pre,TRUE,FALSE
111,1,1,50,1.617187318,1.185486352,0.256,1,0,Control,Pre,TRUE,FALSE
111,0,1,10,2.868577207,0.364273586,0.032,0,0,Control,Pre,TRUE,FALSE
111,0,1,40,4.269122084,0.81387006,0.064,0,0,Control,Pre,TRUE,FALSE
111,1,1,10,2.477215543,0.678458949,0.064,1,0,Control,Pre,TRUE,FALSE
111,0,0,40,3.044583003,0.683994959,0.128,1,0,Control,Pre,TRUE,FALSE
111,0,0,50,1.818268318,0.615488993,0.256,1,0,Control,Pre,TRUE,FALSE
111,1,1,40,2.291185824,0.919952304,0.064,1,0,Control,Pre,TRUE,FALSE
111,0,0,50,2.791428377,0.800671059,0.256,1,0,Control,Pre,TRUE,FALSE
