Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy,Response_key,Solution,Target,Anagram,Type_of_change,RT_covresp,Trial,Sol_letters,Target_letters
42,1,1,2,2.338,0.994,3,1,1,p,cmentarz,cmentarz,RNACTMZE,none,NaN,28,8,8
42,1,1,3,0.927,0.802,3,1,1,p,klasztor,klasztor,ARLZOSTK,none,NaN,29,8,8
42,0,0,NaN,1.625,NaN,1,1,1,o,podstawa,dostawa,AODSTPAW,added,NaN,30,9,8
42,0,0,3,2.312,1.551,1,1,1,o,kosiarka,sikorka,RSKIOAKA,added,NaN,31,8,7
42,1,1,1,1.634,1.382,3,1,1,p,remanent,remanent,TRMNAENE,none,NaN,32,8,8
42,0,0,4,1.466,2.184,0,1,1,o,sniezyca,sciezka,ICEYZANS,added&changed,NaN,33,8,7
42,1,1,3,1.357,0.996,3,1,1,p,nadzieja,nadzieja,ZDAEJNAI,none,NaN,34,8,8
42,1,1,1,1.591,0.681,3,1,1,p,mieszkanie,mieszkanie,ZKESIAIENM,none,NaN,35,10,10
42,0,0,1,1.322,0.64,1,1,1,o,bratanek,kabaret,RNATBKEA,added,NaN,36,8,7
42,1,0,1,1.357,1.034,3,1,0,o,korytarz,korytarz,RTZKYARO,none,NaN,37,8,8
42,0,0,3,1.275,1.114,2,1,1,o,koniczyna,zakonnica,NYNICZKOA,changed,NaN,38,9,9
42,0,0,3,1.871,1.858,0,1,1,o,doniczka,odznaka,OCDAIZKN,added&changed,NaN,39,8,7
42,0,0,4,1.517,1.579,0,1,1,o,sliniak,slimak,IALNKIS,added&changed,NaN,40,7,6
42,1,1,4,1.071,0.482,3,1,1,p,parowka,parowka,RAOKAPW,none,NaN,41,7,7
42,0,0,4,1.079,0.843,1,1,1,o,wanilia,lawina,WLNIAIA,added,NaN,42,7,6
43,0,0,NaN,2.252,NaN,1,2,1,o,wanilia,lawina,WLNIAIA,added,NaN,3,7,6
43,0,0,3,1.311,1.699,2,2,1,o,czujnik,czajnik,KZIJUNC,changed,NaN,4,7,7
43,0,0,2,1.082,2.241,0,2,1,o,doniczka,odznaka,OCDAIZKN,added&changed,NaN,5,8,7
43,1,1,1,1.626,2.331,3,2,1,p,remanent,remanent,TRMNAENE,none,NaN,6,8,8
43,0,0,3,2.576,2.098,1,2,1,o,podstawa,dostawa,AODSTPAW,added,NaN,7,9,8
43,1,1,4,1.082,1.124,3,2,1,p,cmentarz,cmentarz,RNACTMZE,none,NaN,8,8,8
43,0,0,4,0.65,1.362,0,2,1,o,kregoslup,skorupa,UGELROKSP,added&changed,NaN,9,9,7
43,1,1,4,1.388,1.197,3,2,1,p,kochanka,kochanka,AKNAOHCK,none,NaN,10,8,8
43,1,1,3,1.186,0.809,3,2,1,p,kurczak,kurczak,CKRAZKU,none,NaN,11,7,7
43,1,0,2,1.897,1.707,3,2,0,o,dinozaur,dinozaur,OIDZUARN,none,NaN,12,8,8
43,1,0,2,1.823,1.179,3,2,0,o,korytarz,korytarz,RTZKYARO,none,NaN,13,8,8
43,0,0,3,1.383,2.959,1,2,1,o,katalog,lokata,KTGALOA,added,NaN,14,7,6
43,1,0,2,1.111,1.931,3,2,0,o,klasztor,klasztor,ARLZOSTK,none,NaN,15,8,8
43,1,1,2,1.038,1.653,3,2,1,p,nadzieja,nadzieja,ZDAEJNAI,none,NaN,16,8,8
43,0,0,3,0.601,1.977,2,2,1,o,klamerka,kelnerka,ELAMKRKA,changed,NaN,17,8,8
43,1,0,2,1.865,1.833,3,2,0,o,plantacja,plantacja,CJATLANPA,none,NaN,18,9,9
43,0,0,2,0.53,1.655,1,2,1,o,bratanek,kabaret,RNATBKEA,added,NaN,19,8,7
43,1,1,NaN,1.423,NaN,3,2,1,p,lakomstwo,lakomstwo,TLKOASOWM,none,NaN,20,9,9
43,0,0,NaN,1.737,NaN,1,2,1,o,kosiarka,sikorka,RSKIOAKA,added,NaN,21,8,7
43,0,0,2,0.714,1.396,1,2,1,o,uzdrowisko,skorowidz,ISDRKWOZUO,added,NaN,22,10,9
43,1,0,2,1.309,2.481,3,2,0,o,rachunek,rachunek,ENCKRHAU,none,NaN,23,8,8
43,0,1,3,0.791,2.41,1,2,0,p,koszula,kalosz,OULZKSA,added,NaN,24,7,6
43,0,0,NaN,0.988,NaN,2,2,1,o,koniczyna,zakonnica,NYNICZKOA,changed,NaN,25,9,9
43,0,0,4,0.674,2.011,2,2,1,o,zmiennik,ziemniak,NZIEKNMI,changed,NaN,26,8,8
43,0,0,3,0.917,1.633,1,2,1,o,stolnica,stolica,ILOTNCSA,added,NaN,27,8,7
43,1,0,2,2.069,1.488,3,2,0,o,potrawa,potrawa,PAOATWR,none,NaN,28,7,7
43,1,0,3,0.795,1.38,3,2,0,o,bankomat,bankomat,AKMOTABN,none,NaN,29,8,8
43,0,0,4,0.949,1.725,1,2,1,o,naparstek,pasterka,RAEKNSTPA,added,NaN,30,9,8
43,0,0,4,0.487,1.889,2,2,1,o,rakieta,karetka,RKEAIAT,changed,NaN,31,7,7
43,1,1,4,0.917,0.867,3,2,1,p,parowka,parowka,RAOKAPW,none,NaN,32,7,7
43,1,0,2,2.178,1.762,3,2,0,o,prowincja,prowincja,RPWIJNOAC,none,NaN,33,9,9
43,1,1,3,0.917,1.8,3,2,1,p,mieszkanie,mieszkanie,ZKESIAIENM,none,NaN,34,10,10
43,0,0,4,0.601,1.385,2,2,1,o,bratowa,watroba,TRWAOBA,changed,NaN,35,7,7
43,0,0,2,0.993,2.165,0,2,1,o,sniezyca,sciezka,ICEYZANS,added&changed,NaN,36,8,7
43,1,0,2,0.562,1.418,3,2,0,o,dzielnica,dzielnica,NZLDIACIE,none,NaN,37,9,9
43,0,0,3,0.795,1.496,1,2,1,o,spotkanie,eksponat,TPNSKAOIE,added,NaN,38,9,8
43,1,1,2,1.354,1.652,3,2,1,p,tabletka,tabletka,KTALAETB,none,NaN,39,8,8
43,0,0,2,0.924,2.441,0,2,1,o,sliniak,slimak,IALNKIS,added&changed,NaN,40,7,6
43,1,0,3,0.555,2.095,3,2,0,o,trucizna,trucizna,CNRIZAUT,none,NaN,41,8,8
43,1,1,4,0.914,1.097,3,2,1,p,bakteria,bakteria,AREIAKTB,none,NaN,42,8,8
44,1,1,4,0.68,1.101,3,3,1,p,nadzieja,nadzieja,ZDAEJNAI,none,661,3,8,8
44,0,NaN,NaN,NaN,NaN,1,3,0,NaN,koszula,kalosz,OULZKSA,added,0,4,7,6
44,1,1,4,0.832,1.062,3,3,1,p,prowincja,prowincja,RPWIJNOAC,none,511,5,9,9
44,0,0,4,0.958,0.736,0,3,1,o,kregoslup,skorupa,UGELROKSP,added&changed,1518,6,9,7
44,1,1,3,1.313,1.184,3,3,1,p,rachunek,rachunek,ENCKRHAU,none,1765,7,8,8
44,1,1,3,0.801,0.905,3,3,1,p,korytarz,korytarz,RTZKYARO,none,1211,8,8,8
44,0,1,3,0.84,0.82,2,3,0,p,zmiennik,ziemniak,NZIEKNMI,changed,939,9,8,8
44,1,1,3,0.88,1.054,3,3,1,p,dinozaur,dinozaur,OIDZUARN,none,1936,10,8,8
44,1,1,4,0.447,0.972,3,3,1,p,bakteria,bakteria,AREIAKTB,none,17,11,8,8
44,1,0,3,0.445,0.664,3,3,0,p,doniczka,doniczka,OCDAIZKN,none,608,12,8,8
44,0,1,3,0.403,2.201,1,3,0,p,uzdrowisko,skorowidz,ISDRKWOZUO,added,0,13,10,9
44,0,0,2,0.964,1.893,2,3,1,o,koniczyna,zakonnica,NYNICZKOA,changed,0,14,9,9
44,1,1,3,1.112,0.982,3,3,1,p,mieszkanie,mieszkanie,ZKESIAIENM,none,977,15,10,10
44,0,1,NaN,0.783,NaN,1,3,0,p,podstawa,dostawa,AODSTPAW,added,0,16,9,8
44,0,1,3,1.309,1.248,1,3,0,p,kosiarka,sikorka,RSKIOAKA,added,0,17,8,7
44,1,1,4,0.797,0.901,3,3,1,p,klasztor,klasztor,ARLZOSTK,none,907,18,8,8
44,0,1,NaN,0.946,NaN,1,3,0,p,wanilia,lawina,WLNIAIA,added,0,19,7,6
44,0,0,4,0.365,1.035,2,3,1,o,czujnik,czajnik,KZIJUNC,changed,1487,20,7,7
44,1,1,2,0.526,1.29,3,3,1,p,remanent,remanent,TRMNAENE,none,1601,21,8,8
44,0,1,3,1.159,1.339,1,3,0,p,naparstek,pasterka,RAEKNSTPA,added,812,22,9,8
44,0,1,3,0.677,2.149,2,3,0,p,rakieta,karetka,RKEAIAT,changed,0,23,7,7
44,1,1,3,0.615,1.448,3,3,1,p,kochanka,kochanka,AKNAOHCK,none,0,24,8,8
44,1,1,NaN,1.361,NaN,3,3,1,p,bankomat,bankomat,AKMOTABN,none,1215,25,8,8
44,1,0,4,0.447,0.897,3,3,0,p,klamerka,klamerka,ELAMKRKA,none,781,26,8,8
44,1,1,3,0.37,1.391,3,3,1,p,trucizna,trucizna,CNRIZAUT,none,717,27,8,8
44,0,0,4,0.507,0.887,1,3,1,o,bratanek,kabaret,RNATBKEA,added,0,28,8,7
44,0,0,3,1.334,1.057,0,3,1,o,sliniak,slimak,IALNKIS,added&changed,1439,29,7,6
44,1,0,4,0.573,1.271,3,3,0,o,kurczak,kurczak,CKRAZKU,none,0,30,7,7
44,1,NaN,3,NaN,1.419,3,3,0,NaN,dzielnica,dzielnica,NZLDIACIE,none,0,31,9,9
44,1,1,3,0.446,1.138,3,3,1,p,potrawa,potrawa,PAOATWR,none,1291,32,7,7
44,0,1,1,1.359,1.342,1,3,0,p,katalog,lokata,KTGALOA,added,1314,33,7,6
44,1,1,3,0.369,0.857,3,3,1,p,cmentarz,cmentarz,RNACTMZE,none,2119,34,8,8
44,1,1,4,0.442,0.751,3,3,1,p,parowka,parowka,RAOKAPW,none,382,35,7,7
44,0,0,4,0.408,0.789,0,3,1,o,sniezyca,sciezka,ICEYZANS,added&changed,2597,36,8,7
44,1,1,3,1.789,1.304,3,3,1,p,tabletka,tabletka,KTALAETB,none,781,37,8,8
44,0,0,4,0.398,1.262,2,3,1,o,bratowa,watroba,TRWAOBA,changed,931,38,7,7
44,0,0,4,0.361,2.248,1,3,1,o,spotkanie,eksponat,TPNSKAOIE,added,694,39,9,8
44,0,1,3,0.605,0.939,1,3,0,p,stolnica,stolica,ILOTNCSA,added,1156,40,8,7
44,1,1,3,0.833,1.063,3,3,1,p,lakomstwo,lakomstwo,TLKOASOWM,none,2828,41,9,9
44,1,0,3,0.972,1.934,3,3,0,o,plantacja,plantacja,CJATLANPA,none,1330,42,9,9
45,0,1,4,1.53,1.929,1,3,0,o,naparstek,pasterka,RAEKNSTPA,added,1759,3,9,8
45,0,1,4,1.958,1.424,2,3,0,o,zmiennik,ziemniak,NZIEKNMI,changed,1118,4,8,8
45,0,1,4,1.796,1.339,1,3,0,o,kosiarka,sikorka,RSKIOAKA,added,1695,5,8,7
45,0,NaN,4,NaN,1.742,1,3,0,NaN,koszula,kalosz,OULZKSA,added,1931,6,7,6
45,0,1,4,1.772,1.647,0,3,0,o,sliniak,slimak,IALNKIS,added&changed,1765,7,7,6
45,0,0,4,1.991,1.608,1,3,1,p,katalog,lokata,KTGALOA,added,2292,8,7,6
45,0,0,4,1.309,1.198,2,3,1,p,koniczyna,zakonnica,NYNICZKOA,changed,1965,9,9,9
45,0,1,4,1.446,1.541,2,3,0,o,bratowa,watroba,TRWAOBA,changed,1905,10,7,7
45,1,1,4,0.456,1.126,3,3,1,o,kurczak,kurczak,CKRAZKU,none,1240,11,7,7
45,0,1,2,1.297,2.336,1,3,0,o,stolnica,stolica,ILOTNCSA,added,2634,12,8,7
45,1,1,4,0.889,2.344,3,3,1,o,rachunek,rachunek,ENCKRHAU,none,0,13,8,8
45,1,1,4,0.636,1.163,3,3,1,o,mieszkanie,mieszkanie,ZKESIAIENM,none,12,14,10,10
45,1,NaN,4,NaN,2.324,3,3,0,NaN,korytarz,korytarz,RTZKYARO,none,1855,15,8,8
45,0,0,4,1.066,2.262,1,3,1,p,bratanek,kabaret,RNATBKEA,added,1440,16,8,7
45,1,1,4,0.93,1.536,3,3,1,o,dzielnica,dzielnica,NZLDIACIE,none,1401,17,9,9
45,0,0,4,1.022,1.316,2,3,1,p,czujnik,czajnik,KZIJUNC,changed,1288,18,7,7
45,0,1,4,1.296,1.385,0,3,0,o,sniezyca,sciezka,ICEYZANS,added&changed,1277,19,8,7
45,1,1,4,1.82,1.83,3,3,1,o,klasztor,klasztor,ARLZOSTK,none,606,20,8,8
45,0,0,4,1.037,1.331,0,3,1,p,doniczka,odznaka,OCDAIZKN,added&changed,1370,21,8,7
45,1,0,4,1.572,1.872,3,3,0,p,kochanka,kochanka,AKNAOHCK,none,300,22,8,8
45,1,1,4,0.952,1.726,3,3,1,o,prowincja,prowincja,RPWIJNOAC,none,831,23,9,9
45,1,1,4,1.021,1.481,3,3,1,o,lakomstwo,lakomstwo,TLKOASOWM,none,1076,24,9,9
45,1,1,4,0.968,1.16,3,3,1,o,plantacja,plantacja,CJATLANPA,none,625,25,9,9
45,0,1,4,0.477,1.231,1,3,0,o,uzdrowisko,skorowidz,ISDRKWOZUO,added,815,26,10,9
45,1,1,4,1.13,1.278,3,3,1,o,bankomat,bankomat,AKMOTABN,none,832,27,8,8
45,1,1,4,1.126,1.424,3,3,1,o,potrawa,potrawa,PAOATWR,none,584,28,7,7
45,1,1,4,0.718,1.183,3,3,1,o,dinozaur,dinozaur,OIDZUARN,none,516,29,8,8
45,0,1,4,1.179,1.495,1,3,0,o,podstawa,dostawa,AODSTPAW,added,741,30,9,8
45,0,1,4,0.994,1.07,1,3,0,o,wanilia,lawina,WLNIAIA,added,781,31,7,6
45,0,1,4,0.428,1.13,1,3,0,o,spotkanie,eksponat,TPNSKAOIE,added,1311,32,9,8
45,1,1,4,0.8,1.084,3,3,1,o,cmentarz,cmentarz,RNACTMZE,none,896,33,8,8
45,1,1,4,1.001,1.31,3,3,1,o,remanent,remanent,TRMNAENE,none,848,34,8,8
45,1,1,4,0.136,0.993,3,3,1,o,tabletka,tabletka,KTALAETB,none,551,35,8,8
45,1,1,4,1.15,1.516,3,3,1,o,bakteria,bakteria,AREIAKTB,none,479,36,8,8
45,1,1,4,0.453,1.106,3,3,1,o,nadzieja,nadzieja,ZDAEJNAI,none,553,37,8,8
45,0,NaN,4,NaN,2.544,2,3,0,NaN,klamerka,kelnerka,ELAMKRKA,changed,183,38,8,8
45,0,1,4,1.776,1.818,2,3,0,o,rakieta,karetka,RKEAIAT,changed,1261,39,7,7
45,1,1,4,0.614,1.458,3,3,1,o,parowka,parowka,RAOKAPW,none,436,40,7,7
45,1,1,4,0.488,1.243,3,3,1,o,trucizna,trucizna,CNRIZAUT,none,645,41,8,8
45,0,0,4,0.699,1.446,0,3,1,p,kregoslup,skorupa,UGELROKSP,added&changed,873,42,9,7
46,0,0,4,1.162,1.409,1,3,1,o,katalog,lokata,KTGALOA,added,1068,3,7,6
46,1,1,4,1.122,1.491,3,3,1,p,kochanka,kochanka,AKNAOHCK,none,704,4,8,8
46,1,1,4,1.192,0.848,3,3,1,p,cmentarz,cmentarz,RNACTMZE,none,632,5,8,8
46,1,1,3,1.312,1.449,3,3,1,p,remanent,remanent,TRMNAENE,none,1219,6,8,8
46,0,NaN,3,NaN,1.855,1,3,0,NaN,naparstek,pasterka,RAEKNSTPA,added,1345,7,9,8
46,0,0,4,1.076,2.085,2,3,1,o,rakieta,karetka,RKEAIAT,changed,2104,8,7,7
46,0,NaN,2,NaN,1.975,0,3,0,NaN,sliniak,slimak,IALNKIS,added&changed,2930,9,7,6
46,0,0,4,1.436,0.822,2,3,1,o,klamerka,kelnerka,ELAMKRKA,changed,1742,10,8,8
46,0,1,2,0.839,1.301,0,3,0,p,doniczka,odznaka,OCDAIZKN,added&changed,2179,11,8,7
46,1,1,4,1.119,0.671,3,3,1,p,bakteria,bakteria,AREIAKTB,none,948,12,8,8
46,1,1,3,0.685,0.823,3,3,1,p,bankomat,bankomat,AKMOTABN,none,1302,13,8,8
46,0,0,2,0.836,1.216,0,3,1,o,sniezyca,sciezka,ICEYZANS,added&changed,955,14,8,7
46,1,1,4,0.8,0.818,3,3,1,p,potrawa,potrawa,PAOATWR,none,637,15,7,7
46,1,1,4,0.804,0.673,3,3,1,p,kurczak,kurczak,CKRAZKU,none,517,16,7,7
46,1,1,3,1.23,1.464,3,3,1,p,korytarz,korytarz,RTZKYARO,none,1150,17,8,8
46,1,1,2,1.083,1.175,3,3,1,p,plantacja,plantacja,CJATLANPA,none,2804,18,9,9
46,0,1,3,1.465,1.294,1,3,0,p,stolnica,stolica,ILOTNCSA,added,1588,19,8,7
46,1,1,2,1.469,0.865,3,3,1,p,prowincja,prowincja,RPWIJNOAC,none,977,20,9,9
46,1,1,4,0.76,0.986,3,3,1,p,lakomstwo,lakomstwo,TLKOASOWM,none,1112,21,9,9
46,1,0,2,1.039,1.053,3,3,0,o,tabletka,tabletka,KTALAETB,none,1417,22,8,8
46,0,0,4,0.688,0.625,0,3,1,o,kregoslup,skorupa,UGELROKSP,added&changed,1309,23,9,7
46,1,NaN,2,NaN,1.825,3,3,0,NaN,dzielnica,dzielnica,NZLDIACIE,none,0,24,9,9
46,0,1,2,0.755,1.063,1,3,0,p,uzdrowisko,skorowidz,ISDRKWOZUO,added,878,25,10,9
46,0,0,3,1.033,1.382,2,3,1,o,zmiennik,ziemniak,NZIEKNMI,changed,913,26,8,8
46,0,0,NaN,1.082,NaN,2,3,1,o,bratowa,watroba,TRWAOBA,changed,1150,27,7,7
46,0,0,4,0.719,0.984,2,3,1,o,koniczyna,zakonnica,NYNICZKOA,changed,1262,28,9,9
46,0,0,2,0.596,1.38,1,3,1,o,bratanek,kabaret,RNATBKEA,added,995,29,8,7
46,0,0,2,0.955,0.632,1,3,1,o,spotkanie,eksponat,TPNSKAOIE,added,699,30,9,8
46,1,1,3,0.678,0.899,3,3,1,p,rachunek,rachunek,ENCKRHAU,none,1072,31,8,8
46,0,0,2,0.999,1.62,1,3,1,o,koszula,kalosz,OULZKSA,added,1597,32,7,6
46,0,0,2,0.641,2.051,1,3,1,o,wanilia,lawina,WLNIAIA,added,1860,33,7,6
46,0,0,3,0.723,1.937,2,3,1,o,czujnik,czajnik,KZIJUNC,changed,797,34,7,7
46,1,0,2,1.91,1.421,3,3,0,o,dinozaur,dinozaur,OIDZUARN,none,1746,35,8,8
46,0,0,1,0.638,0.665,1,3,1,o,podstawa,dostawa,AODSTPAW,added,842,36,9,8
46,1,1,3,1.153,0.865,3,3,1,p,trucizna,trucizna,CNRIZAUT,none,912,37,8,8
46,1,1,4,0.884,0.741,3,3,1,p,parowka,parowka,RAOKAPW,none,671,38,7,7
46,1,1,2,1.111,1.614,3,3,1,p,nadzieja,nadzieja,ZDAEJNAI,none,2575,39,8,8
46,1,1,2,1.111,1.18,3,3,1,p,klasztor,klasztor,ARLZOSTK,none,442,40,8,8
46,1,1,1,0.802,0.937,3,3,1,p,mieszkanie,mieszkanie,ZKESIAIENM,none,1103,41,10,10
46,0,0,2,0.964,2.008,1,3,1,o,kosiarka,sikorka,RSKIOAKA,added,1073,42,8,7
47,0,0,4,0.985,1.919,2,1,1,p,parowka,oprawka,RAOKAPW,changed,NaN,3,7,7
47,0,0,4,0.8,1.174,1,1,1,p,dinozaur,rodzina,OIDZUARN,added,NaN,4,8,7
47,0,0,4,1.91,1.048,1,1,1,p,nadzieja,niedziela,ZDAEJNAI,added,NaN,5,8,7
47,1,NaN,4,NaN,1.429,3,1,0,NaN,koszula,koszula,OULZKSA,none,NaN,6,7,7
47,0,0,4,1.77,0.962,2,1,1,p,dzielnica,niedziela,NZLDIACIE,changed,NaN,7,9,9
47,1,1,4,0.764,0.854,3,1,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,8,9,9
47,0,0,4,0.75,0.856,1,1,1,p,bankomat,komnata,AKMOTABN,added,NaN,9,8,7
47,1,1,3,2.026,2.093,3,1,1,o,sliniak,sliniak,IALNKIS,none,NaN,10,7,7
47,1,1,3,2.423,1.64,3,1,1,o,spotkanie,spotkanie,TPNSKAOIE,none,NaN,11,9,9
47,0,0,3,1.123,2.592,2,1,1,p,plantacja,policjant,CJATLANPA,changed,NaN,12,9,9
47,0,0,3,1.693,1.881,1,1,1,p,korytarz,aktorzy,RTZKYARO,added,NaN,13,8,7
47,1,NaN,2,NaN,1.667,3,1,0,NaN,sniezyca,sniezyca,ICEYZANS,none,NaN,14,8,8
47,1,1,4,0.644,1.169,3,1,1,o,kregoslup,kregoslup,UGELROKSP,none,NaN,15,9,9
47,1,1,4,0.604,1.518,3,1,1,o,podstawa,podstawa,AODSTPAW,none,NaN,16,9,9
47,0,0,4,2.446,0.853,2,1,1,p,kurczak,kucharz,CKRAZKU,changed,NaN,17,7,7
47,1,1,3,2.9,1.228,3,1,1,o,kosiarka,kosiarka,RSKIOAKA,none,NaN,18,8,8
47,0,0,3,0.914,1.886,2,1,1,p,prowincja,pracownik,RPWIJNOAC,changed,NaN,19,9,9
47,1,1,4,2.072,1.044,3,1,1,o,zmiennik,zmiennik,NZIEKNMI,none,NaN,20,8,8
47,1,0,2,1.905,1.957,3,1,0,p,bratanek,bratanek,RNATBKEA,none,NaN,21,8,8
47,1,1,4,0.445,0.971,3,1,1,o,klamerka,klamerka,ELAMKRKA,none,NaN,22,8,8
47,1,1,4,0.485,0.819,3,1,1,o,wanilia,wanilia,WLNIAIA,none,NaN,23,7,7
47,0,0,4,2.267,1.096,0,1,1,p,rachunek,rabunek,ENCKRHAU,added&changed,NaN,24,8,7
47,0,0,3,1.796,1.647,0,1,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,25,10,9
47,1,NaN,4,NaN,0.732,3,1,0,NaN,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,26,10,10
47,1,NaN,4,NaN,1.788,3,1,0,NaN,rakieta,rakieta,RKEAIAT,none,NaN,27,7,7
47,0,1,3,2.107,1.482,2,1,0,o,potrawa,poprawa,PAOATWR,changed,NaN,28,7,7
47,0,0,4,0.421,1.043,0,1,1,p,kochanka ,choinka,AKNAOHCK,added&changed,NaN,29,8,7
47,1,0,4,1.009,1.404,3,1,0,p,bratowa,bratowa,TRWAOBA,none,NaN,30,7,7
47,0,0,4,0.602,0.938,1,1,1,p,tabletka,baletka,KTALAETB,added,NaN,31,8,7
47,1,0,NaN,2.949,NaN,3,1,0,p,stolnica,stolnica,ILOTNCSA,none,NaN,32,8,8
47,0,0,4,1.761,1.487,2,1,1,p,klasztor,kloszard,ARLZOSTK,changed,NaN,33,8,8
47,0,0,4,1.298,0.776,2,1,1,p,remanent,atrament,TRMNAENE,changed,NaN,34,8,8
47,0,NaN,4,NaN,1.368,1,1,0,NaN,bakteria,bateria,AREIAKTB,added,NaN,35,8,7
47,1,1,4,0.392,0.73,3,1,1,o,czujnik,czujnik,KZIJUNC,none,NaN,36,7,7
47,0,1,4,1.486,0.589,1,1,0,o,lakomstwo,klamstwo,TLKOASOWM,added,NaN,37,9,8
47,0,0,4,1.522,0.925,1,1,1,p,cmentarz,tancerz,RNACTMZE,added,NaN,38,8,7
47,1,0,4,1.163,0.933,3,1,0,p,doniczka,doniczka,OCDAIZKN,none,NaN,39,8,8
47,1,NaN,3,NaN,1.046,3,1,0,NaN,naparstek,naparstek,RAEKNSTPA,none,NaN,40,9,9
47,0,0,4,0.803,0.621,1,1,1,p,trucizna,intruz,CNRIZAUT,added,NaN,41,8,6
47,1,1,4,0.745,0.773,3,1,1,o,katalog,katalog,KTGALOA,none,NaN,42,7,7
48,0,0,NaN,2.444,NaN,1,2,1,p,nadzieja,niedziela,ZDAEJNAI,added,NaN,3,8,7
48,1,1,4,1.242,1.529,3,2,1,o,doniczka,doniczka,OCDAIZKN,none,NaN,4,8,8
48,0,1,4,1.278,1.933,2,2,0,o,plantacja,policjant,CJATLANPA,changed,NaN,5,9,9
48,0,0,4,0.875,1.548,1,2,1,p,lakomstwo,klamstwo,TLKOASOWM,added,NaN,6,9,8
48,0,0,4,0.652,2.114,2,2,1,p,prowincja,pracownik,RPWIJNOAC,changed,NaN,7,9,9
48,1,1,4,0.99,0.85,3,2,1,o,czujnik,czujnik,KZIJUNC,none,NaN,8,7,7
48,0,0,4,0.912,2.568,1,2,1,p,bakteria,bateria,AREIAKTB,added,NaN,9,8,7
48,0,0,NaN,1.344,NaN,0,2,1,p,mieszkanie,zamieszki,ZKESIAIENM,added&changed,NaN,10,10,9
48,1,1,4,0.722,1.536,3,2,1,o,sniezyca,sniezyca,ICEYZANS,none,NaN,11,8,8
48,0,0,4,1.183,2.317,1,2,1,p,dinozaur,rodzina,OIDZUARN,added,NaN,12,8,7
48,0,0,4,0.939,1.112,2,2,1,p,dzielnica,niedziela,NZLDIACIE,changed,NaN,13,9,9
48,1,1,3,1.01,1.586,3,2,1,o,stolnica,stolnica,ILOTNCSA,none,NaN,14,8,8
48,0,0,4,0.82,1.172,1,2,1,p,tabletka,baletka,KTALAETB,added,NaN,15,8,7
48,0,0,4,0.919,2.208,2,2,1,p,kurczak,kucharz,CKRAZKU,changed,NaN,16,7,7
48,0,0,4,1.071,1.434,2,2,1,p,parowka,oprawka,RAOKAPW,changed,NaN,17,7,7
48,1,1,4,0.34,0.655,3,2,1,o,wanilia,wanilia,WLNIAIA,none,NaN,18,7,7
48,1,1,4,0.478,0.4,3,2,1,o,bratowa,bratowa,TRWAOBA,none,NaN,19,7,7
48,1,1,4,0.646,0.69,3,2,1,o,uzdrowisko,uzdrowisko,ISDRKWOZUO,none,NaN,20,10,10
48,0,1,1,1.592,2.042,2,2,0,o,remanent,atrament,TRMNAENE,changed,NaN,21,8,8
48,1,1,4,0.424,0.51,3,2,1,o,koniczyna,koniczyna,NYNICZKOA,none,NaN,22,9,9
48,1,0,3,0.945,2.819,3,2,0,p,podstawa,podstawa,AODSTPAW,none,NaN,23,9,9
48,0,0,4,0.525,1.831,2,2,1,p,klasztor,kloszard,ARLZOSTK,changed,NaN,24,8,8
48,1,1,4,0.972,1.496,3,2,1,o,sliniak,sliniak,IALNKIS,none,NaN,25,7,7
48,1,1,3,0.652,1.514,3,2,1,o,bratanek,bratanek,RNATBKEA,none,NaN,26,8,8
48,1,1,3,0.691,1.871,3,2,1,o,spotkanie,spotkanie,TPNSKAOIE,none,NaN,27,9,9
48,1,1,4,0.504,0.459,3,2,1,o,katalog,katalog,KTGALOA,none,NaN,28,7,7
48,1,1,4,0.326,0.457,3,2,1,o,rakieta,rakieta,RKEAIAT,none,NaN,29,7,7
48,0,0,4,0.631,0.942,1,2,1,p,bankomat,komnata,AKMOTABN,added,NaN,30,8,7
48,0,0,4,0.352,1.168,0,2,1,p,kochanka ,choinka,AKNAOHCK,added&changed,NaN,31,8,7
48,1,1,4,0.304,0.651,3,2,1,o,zmiennik,zmiennik,NZIEKNMI,none,NaN,32,8,8
48,0,0,4,0.572,1.947,2,2,1,p,potrawa,poprawa,PAOATWR,changed,NaN,33,7,7
48,0,0,4,0.393,1.01,1,2,1,p,trucizna,intruz,CNRIZAUT,added,NaN,34,8,6
48,0,0,4,0.304,1.051,0,2,1,p,rachunek,rabunek,ENCKRHAU,added&changed,NaN,35,8,7
48,0,1,NaN,0.502,NaN,1,2,0,o,korytarz,aktorzy,RTZKYARO,added,NaN,36,8,7
48,1,1,4,0.796,0.964,3,2,1,o,kregoslup,kregoslup,UGELROKSP,none,NaN,37,9,9
48,0,0,4,0.403,2.988,1,2,1,p,cmentarz,tancerz,RNACTMZE,added,NaN,38,8,7
48,1,1,4,0.257,1.053,3,2,1,o,naparstek,naparstek,RAEKNSTPA,none,NaN,39,9,9
