Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Accuracy,Trial,Block,Sol_letters,Tar_letters,Sol_freq,Tar_freq,Letter_changed
74,1,2,2,1.804,2.567,3,0,5,1,8,7,134,196,1
74,1,1,2,0.891,2.536,3,1,6,1,8,7,1022,556,1
74,1,2,NaN,1.193,NaN,3,0,7,1,8,7,104,100,1
74,2,2,4,1.446,2.361,3,1,8,1,7,7,613,613,0
74,2,1,2,1.489,2.131,3,0,9,1,8,8,1124,1124,0
74,1,1,2,1.537,2.158,3,1,10,1,7,7,177,236,1
74,1,1,2,0.786,2.465,3,1,11,1,7,7,618,1644,1
74,1,1,2,1.92,2.15,3,1,12,1,8,9,3412,100,1
74,1,1,2,1.025,2.402,3,1,13,1,8,7,857,227,1
74,1,1,2,1.837,2.194,3,1,14,1,8,8,594,100,1
74,2,2,4,1.599,2.207,3,1,15,1,7,7,126,126,0
74,2,1,2,1.383,1.306,3,0,16,1,8,8,248,248,0
74,2,2,3,1.406,2.343,3,1,17,1,8,8,162,162,0
74,1,1,2,2.08,1.919,3,1,18,2,8,6,455,457,2
74,1,2,2,1.921,2.083,3,0,19,2,8,6,896,100,2
74,2,NaN,3,NaN,2.935,3,NaN,20,2,7,7,920,920,0
74,2,1,2,2.225,1.891,3,0,21,2,8,8,328,328,0
74,2,1,2,0.715,2.955,3,0,22,2,8,8,1026,1026,0
74,2,1,2,1.649,1.485,3,0,23,2,6,6,422,422,0
74,1,1,2,1.732,2.069,3,1,24,2,8,7,976,283,2
74,2,1,1,2.397,1.875,3,0,25,2,7,7,212,212,0
74,1,1,1,2.735,2.225,3,1,26,2,9,9,2212,100,2
74,2,1,NaN,0.332,NaN,3,0,27,2,9,9,653,653,0
74,2,2,3,2.433,2.187,3,1,28,2,7,7,248,248,0
74,2,2,3,1.413,2.15,3,1,29,2,8,8,2183,2183,0
74,1,1,2,0.989,1.89,3,1,30,2,8,6,175,160,2
74,1,1,NaN,1.037,NaN,3,1,31,2,9,9,120,1042,1
74,1,1,NaN,2.186,NaN,3,1,32,2,8,7,962,408,2
75,1,1,NaN,1.983,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
75,2,2,4,1.541,1.28,3,1,2,0,NaN,NaN,NaN,NaN,NaN
75,2,2,3,1.972,1.939,3,1,3,1,8,8,248,248,0
75,2,2,4,1.3,1.832,3,1,4,1,7,7,126,126,0
75,2,2,4,1.103,1.298,3,1,5,1,7,7,613,613,0
75,2,2,4,0.862,1.714,3,1,6,1,8,8,162,162,0
75,1,1,3,1.803,1.382,3,1,7,1,8,7,1022,556,1
75,1,2,3,2.122,2.555,3,0,8,1,8,8,594,100,1
75,1,2,3,1.304,1.308,3,0,9,1,8,9,3412,100,1
75,1,1,3,1.184,2.205,3,1,10,1,7,7,618,1644,1
75,1,2,3,2.387,1.064,3,0,11,1,8,7,134,196,1
75,1,1,3,1.146,1.106,3,1,12,1,8,7,104,100,1
75,1,1,3,1.018,0.93,3,1,13,1,8,7,857,227,1
75,1,2,NaN,0.248,NaN,3,0,14,1,7,7,177,236,1
75,1,2,3,1.224,1.091,3,0,15,1,8,7,272,12786,0
75,2,1,2,1.808,0.371,3,0,16,1,8,8,1124,1124,0
75,2,1,2,2.039,1.052,3,0,17,1,9,9,707,707,0
75,2,2,1,1.058,0.031,3,1,18,2,8,8,1026,1026,0
75,2,1,1,2.038,1.1,3,0,19,2,7,7,920,920,0
75,1,1,1,1.963,0.854,3,1,20,2,8,7,976,283,2
75,2,2,2,1.756,0.908,3,1,21,2,7,7,212,212,0
75,1,1,3,2.97,2.894,3,1,22,2,8,6,175,160,2
75,1,1,NaN,1.89,NaN,3,1,23,2,8,6,896,100,2
75,1,1,2,0.97,1.437,3,1,24,2,8,6,455,457,2
75,2,2,2,1.861,0.329,3,1,25,2,9,9,653,653,0
75,2,2,3,1.103,1.352,3,1,26,2,8,8,2183,2183,0
75,2,2,1,1.613,1.305,3,1,27,2,7,7,248,248,0
75,1,2,2,0.47,1.611,3,0,28,2,8,7,962,408,2
75,2,1,2,0.591,0.899,3,0,29,2,6,6,422,422,0
75,1,1,2,1.805,0.552,3,1,30,2,9,9,120,1042,1
75,1,NaN,NaN,NaN,NaN,3,NaN,31,2,9,9,2212,100,2
75,2,1,3,1.43,1.428,3,0,32,2,8,8,328,328,0
76,2,2,NaN,1.837,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
76,1,1,4,0.59,0.715,3,1,2,0,NaN,NaN,NaN,NaN,NaN
76,2,2,2,1.102,0.981,3,1,3,1,9,9,707,707,0
76,1,1,1,1.816,2.008,3,1,4,1,8,7,1022,556,1
76,1,1,3,2.437,2.821,3,1,5,1,8,7,134,196,1
76,2,1,4,0.888,1.067,3,0,6,1,8,8,162,162,0
76,1,1,1,2.817,2.049,3,1,7,1,8,7,857,227,1
76,1,2,NaN,0.312,NaN,3,0,8,1,8,7,272,12786,0
76,1,2,2,1.303,1.208,3,0,9,1,8,7,104,100,1
76,2,2,2,0.755,1.589,3,1,10,1,8,8,248,248,0
76,2,2,2,2.15,1.513,3,1,11,1,7,7,126,126,0
76,2,2,4,0.941,1.714,3,1,12,1,8,8,1124,1124,0
76,1,1,2,1.879,1.165,3,1,13,1,8,8,594,100,1
76,1,2,2,0.633,0.919,3,0,14,1,8,9,3412,100,1
76,1,1,3,1.142,1.704,3,1,15,1,7,7,618,1644,1
76,1,1,3,1.958,2.299,3,1,16,1,7,7,177,236,1
76,2,2,4,0.858,0.892,3,1,17,1,7,7,613,613,0
76,2,2,1,1.064,1.787,3,1,18,2,9,9,653,653,0
76,1,1,4,1.612,1.039,3,1,19,2,8,7,976,283,2
76,1,1,2,0.825,2.615,3,1,20,2,9,9,120,1042,1
76,2,2,3,0.706,1.948,3,1,21,2,8,8,328,328,0
76,2,2,3,2.586,2.336,3,1,22,2,7,7,248,248,0
76,1,1,3,0.632,1.551,3,1,23,2,8,6,175,160,2
76,1,2,2,0.598,0.806,3,0,24,2,9,9,2212,100,2
76,2,2,3,0.632,1.484,3,1,25,2,6,6,422,422,0
76,2,1,3,0.599,2.29,3,0,26,2,8,8,1026,1026,0
76,1,1,4,0.545,1.642,3,1,27,2,8,6,896,100,2
76,2,2,3,0.901,1.014,3,1,28,2,7,7,212,212,0
76,1,1,3,0.434,2.197,3,1,29,2,8,6,455,457,2
76,2,2,3,0.585,1.744,3,1,30,2,7,7,920,920,0
76,1,1,3,0.713,0.888,3,1,31,2,8,7,962,408,2
76,2,NaN,3,NaN,1.968,3,NaN,32,2,8,8,2183,2183,0
77,2,2,4,1.194,1.92,3,1,1,0,NaN,NaN,NaN,NaN,NaN
77,1,1,4,0.855,1.98,3,1,2,0,NaN,NaN,NaN,NaN,NaN
77,1,1,NaN,1.105,NaN,3,1,3,1,8,7,104,100,1
77,1,1,4,0.868,1.393,3,1,4,1,8,7,272,12786,0
77,1,1,4,0.815,1.196,3,1,5,1,8,8,594,100,1
77,2,2,4,0.903,0.922,3,1,6,1,7,7,613,613,0
77,1,1,3,1.059,2.089,3,1,7,1,8,7,134,196,1
77,2,2,3,1.448,1.592,3,1,8,1,7,7,126,126,0
77,1,1,4,0.969,1.311,3,1,9,1,7,7,177,236,1
77,2,2,3,2.263,1.842,3,1,10,1,8,8,248,248,0
77,2,1,2,2.067,2.239,3,0,11,1,9,9,707,707,0
77,1,2,2,2.446,2.248,3,0,12,1,8,9,3412,100,1
77,1,1,4,0.964,2.837,3,1,13,1,8,7,857,227,1
77,2,2,4,0.835,0.807,3,1,14,1,8,8,162,162,0
77,1,2,NaN,0.027,NaN,3,0,15,1,8,7,1022,556,1
77,2,2,3,1.166,1.447,3,1,16,1,8,8,1124,1124,0
77,1,1,4,0.775,1.593,3,1,17,1,7,7,618,1644,1
77,1,1,4,0.863,0.971,3,1,18,2,8,6,896,100,2
77,2,2,3,1.436,2.879,3,1,19,2,8,8,1026,1026,0
77,1,1,4,1.64,1.281,3,1,20,2,8,7,976,283,2
77,2,2,3,1.705,1.827,3,1,21,2,7,7,248,248,0
77,2,2,3,2.097,1.731,3,1,22,2,8,8,328,328,0
77,2,2,4,0.898,0.8,3,1,23,2,6,6,422,422,0
77,1,1,4,0.67,0.906,3,1,24,2,8,6,455,457,2
77,1,1,4,1.022,1.709,3,1,25,2,9,9,2212,100,2
77,1,1,4,0.75,0.858,3,1,26,2,8,6,175,160,2
77,2,2,3,0.91,1.706,3,1,27,2,8,8,2183,2183,0
77,1,1,4,0.708,0.979,3,1,28,2,8,7,962,408,2
77,2,2,3,1.366,1.72,3,1,29,2,7,7,920,920,0
77,2,2,3,1.635,1.667,3,1,30,2,7,7,212,212,0
77,2,2,3,2.212,1.746,3,1,31,2,9,9,653,653,0
77,1,1,4,0.935,2.699,3,1,32,2,9,9,120,1042,1
78,1,1,NaN,2.611,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
78,2,2,NaN,1.779,NaN,3,1,2,0,NaN,NaN,NaN,NaN,NaN
78,2,2,NaN,0.177,NaN,3,1,3,1,9,9,707,707,0
78,2,2,4,1.194,0.961,3,1,4,1,7,7,613,613,0
78,2,2,4,0.977,2.394,3,1,5,1,8,8,248,248,0
78,1,2,3,1.022,2.418,3,0,6,1,8,8,594,100,1
78,1,2,4,0.481,2.273,3,0,7,1,7,7,177,236,1
78,2,1,2,0.755,1.524,3,0,8,1,8,8,162,162,0
78,2,1,2,1.027,1.805,3,0,9,1,8,8,1124,1124,0
78,1,1,2,1.788,2.434,3,1,10,1,8,7,134,196,1
78,2,2,4,1.026,0.438,3,1,11,1,7,7,126,126,0
78,1,1,1,2.068,1.442,3,1,12,1,8,7,272,12786,0
78,1,1,1,1.564,0.63,3,1,13,1,8,7,104,100,1
78,1,2,1,0.899,2.112,3,0,14,1,7,7,618,1644,1
78,1,1,1,0.873,0.941,3,1,15,1,8,7,857,227,1
78,1,2,1,0.71,1.635,3,0,16,1,8,7,1022,556,1
78,1,2,2,1.133,1.661,3,0,17,1,8,9,3412,100,1
78,1,1,NaN,0.926,NaN,3,1,18,2,8,6,896,100,2
78,2,2,4,0.943,2.865,3,1,19,2,7,7,248,248,0
78,1,1,4,0.942,2.749,3,1,20,2,8,6,175,160,2
78,2,1,4,0.901,2.264,3,0,21,2,9,9,653,653,0
78,1,1,4,0.822,2.195,3,1,22,2,8,7,962,408,2
78,2,2,4,1.373,2.416,3,1,23,2,7,7,212,212,0
78,2,1,4,0.581,1.754,3,0,24,2,8,8,1026,1026,0
78,1,1,4,0.671,1.668,3,1,25,2,8,7,976,283,2
78,1,2,4,1.016,2.277,3,0,26,2,9,9,2212,100,2
78,2,2,NaN,1.153,NaN,3,1,27,2,8,8,2183,2183,0
78,2,2,4,0.585,2.493,3,1,28,2,6,6,422,422,0
78,2,2,NaN,1.216,NaN,3,1,29,2,8,8,328,328,0
78,2,2,NaN,0.929,NaN,3,1,30,2,7,7,920,920,0
78,1,2,4,0.976,1.543,3,0,31,2,9,9,120,1042,1
78,1,2,4,1.052,0.527,3,0,32,2,8,6,455,457,2
79,1,NaN,NaN,NaN,NaN,3,NaN,1,0,NaN,NaN,NaN,NaN,NaN
79,2,2,NaN,1.223,NaN,3,1,2,0,NaN,NaN,NaN,NaN,NaN
79,2,2,3,0.983,1.809,3,1,3,1,7,7,126,126,0
79,1,1,3,1.631,0.235,3,1,4,1,8,7,272,12786,0
79,2,2,3,1.091,1.354,3,1,5,1,8,8,162,162,0
79,1,2,2,1.967,1.266,3,0,6,1,7,7,177,236,1
79,1,2,2,1.523,1.504,3,0,7,1,8,7,104,100,1
79,2,1,NaN,2.959,NaN,3,0,8,1,7,7,613,613,0
79,2,2,2,1.663,0.65,3,1,9,1,8,8,1124,1124,0
79,1,1,2,1.082,0.895,3,1,10,1,8,7,857,227,1
79,1,2,1,1.145,1.377,3,0,11,1,8,7,134,196,1
79,1,2,1,0.531,1.437,3,0,12,1,7,7,618,1644,1
79,1,2,1,0.871,1.008,3,0,13,1,8,9,3412,100,1
79,2,2,1,0.339,1.254,3,1,14,1,8,8,248,248,0
79,1,1,2,0.207,0.167,3,1,15,1,8,7,1022,556,1
79,1,NaN,NaN,NaN,NaN,3,NaN,16,1,8,8,594,100,1
79,2,2,1,0.848,1.402,3,1,17,1,9,9,707,707,0
79,1,1,4,1.259,1.962,3,1,18,2,8,6,896,100,2
79,2,1,1,1.049,2.427,3,0,19,2,8,8,328,328,0
79,1,1,1,0.916,2.288,3,1,20,2,9,9,2212,100,2
79,1,2,3,1.596,1.714,3,0,21,2,8,6,175,160,2
79,1,2,1,0.696,2.543,3,0,22,2,8,6,455,457,2
79,1,2,1,0.779,1.279,3,0,23,2,8,7,962,408,2
79,2,1,2,0.729,2.078,3,0,24,2,9,9,653,653,0
79,2,2,1,0.607,1.167,3,1,25,2,7,7,920,920,0
79,1,2,1,0.563,1.305,3,0,26,2,9,9,120,1042,1
79,2,2,1,0.87,1.007,3,1,27,2,7,7,212,212,0
79,2,2,1,1.189,1.973,3,1,28,2,8,8,2183,2183,0
79,2,1,3,1.192,1.544,3,0,29,2,8,8,1026,1026,0
79,1,2,NaN,1.282,NaN,3,0,30,2,8,7,976,283,2
79,2,2,4,1.201,2.353,3,1,31,2,7,7,248,248,0
79,2,2,1,1.775,2.084,3,1,32,2,6,6,422,422,0
80,1,NaN,NaN,NaN,NaN,3,NaN,1,0,NaN,NaN,NaN,NaN,NaN
80,2,NaN,NaN,NaN,NaN,3,NaN,2,0,NaN,NaN,NaN,NaN,NaN
80,1,1,NaN,2.264,NaN,3,1,3,1,8,7,104,100,1
80,1,1,NaN,1.524,NaN,3,1,4,1,7,7,618,1644,1
80,2,2,4,1.137,2.219,3,1,5,1,8,8,248,248,0
80,2,NaN,NaN,NaN,NaN,3,NaN,6,1,7,7,613,613,0
80,1,1,4,0.701,1.214,3,1,7,1,8,7,272,12786,0
80,2,NaN,3,NaN,1.1,3,NaN,8,1,9,9,707,707,0
80,1,1,4,0.894,1.129,3,1,9,1,8,7,134,196,1
80,1,1,NaN,1.079,NaN,3,1,10,1,8,8,594,100,1
80,1,1,3,0.75,2.685,3,1,11,1,7,7,177,236,1
80,2,2,4,1.356,0.21,3,1,12,1,8,8,1124,1124,0
80,2,2,4,0.749,0.64,3,1,13,1,8,8,162,162,0
80,2,1,NaN,0.972,NaN,3,0,14,1,7,7,126,126,0
80,1,1,3,0.856,1.664,3,1,15,1,8,7,857,227,1
80,1,1,4,0.733,2.425,3,1,16,1,8,7,1022,556,1
80,1,1,4,0.776,0.945,3,1,17,1,8,9,3412,100,1
80,2,2,3,0.937,0.834,3,1,18,2,8,8,328,328,0
80,1,1,1,2.57,2.79,3,1,19,2,8,7,962,408,2
80,2,1,NaN,0.241,NaN,3,0,20,2,6,6,422,422,0
80,1,1,2,0.736,2.193,3,1,21,2,8,7,976,283,2
80,1,1,4,0.925,2.304,3,1,22,2,8,6,455,457,2
80,1,1,NaN,1.038,NaN,3,1,23,2,8,6,175,160,2
80,2,2,1,0.899,0.135,3,1,24,2,7,7,212,212,0
80,2,1,4,0.274,0.363,3,0,25,2,7,7,248,248,0
80,2,2,2,1.295,1.573,3,1,26,2,8,8,2183,2183,0
80,2,1,2,0.93,1.578,3,0,27,2,9,9,653,653,0
80,1,1,4,0.942,1.64,3,1,28,2,9,9,120,1042,1
80,1,1,2,1.366,1.187,3,1,29,2,9,9,2212,100,2
80,2,2,2,1.191,0.868,3,1,30,2,8,8,1026,1026,0
80,1,1,2,0.862,1.088,3,1,31,2,8,6,896,100,2
80,2,2,4,0.699,1.462,3,1,32,2,7,7,920,920,0
81,2,2,NaN,1.599,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
81,1,1,4,2.426,1.63,3,1,2,0,NaN,NaN,NaN,NaN,NaN
81,1,2,1,0.676,2.199,3,0,3,1,8,7,272,12786,0
81,2,1,NaN,2.048,NaN,3,0,4,1,8,8,1124,1124,0
81,1,NaN,2,NaN,1.406,3,NaN,5,1,8,7,104,100,1
81,1,2,3,0.609,0.861,3,0,6,1,8,9,3412,100,1
81,2,2,4,0.555,0.552,3,1,7,1,8,8,248,248,0
81,2,2,3,1.056,0.911,3,1,8,1,7,7,126,126,0
81,1,2,3,1.498,0.989,3,0,9,1,8,7,1022,556,1
81,1,1,1,1.342,2.623,3,1,10,1,7,7,618,1644,1
81,2,2,2,0.743,1.227,3,1,11,1,7,7,613,613,0
81,1,1,2,1.216,0.798,3,1,12,1,8,7,857,227,1
81,2,2,4,1.058,1.195,3,1,13,1,8,8,162,162,0
81,2,2,2,0.666,1.695,3,1,14,1,9,9,707,707,0
81,1,2,4,1.737,1.352,3,0,15,1,7,7,177,236,1
81,1,1,1,0.991,2.807,3,1,16,1,8,8,594,100,1
81,1,1,2,1.453,1.735,3,1,17,1,8,7,134,196,1
81,2,2,4,1.062,1.233,3,1,18,2,7,7,920,920,0
81,1,1,4,1.368,1.511,3,1,19,2,8,6,455,457,2
81,2,NaN,3,NaN,1.495,3,NaN,20,2,6,6,422,422,0
81,2,2,3,0.944,0.566,3,1,21,2,7,7,248,248,0
81,1,1,2,0.593,0.8,3,1,22,2,9,9,120,1042,1
81,2,2,2,1.537,1.073,3,1,23,2,8,8,1026,1026,0
81,1,1,1,1.107,2.006,3,1,24,2,8,6,175,160,2
81,1,1,2,1.098,2.165,3,1,25,2,8,6,896,100,2
81,2,2,4,1.105,1.571,3,1,26,2,7,7,212,212,0
81,1,1,2,1.569,0.599,3,1,27,2,8,7,962,408,2
81,2,2,2,0.59,1.614,3,1,28,2,8,8,328,328,0
81,1,1,4,0.672,1.735,3,1,29,2,8,7,976,283,2
81,2,2,3,0.559,1.656,3,1,30,2,8,8,2183,2183,0
81,2,2,2,0.82,0.76,3,1,31,2,9,9,653,653,0
81,1,2,3,0.312,0.677,3,0,32,2,9,9,2212,100,2
82,1,1,NaN,1.68,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
82,2,2,4,1.382,1.859,3,1,2,0,NaN,NaN,NaN,NaN,NaN
82,1,1,2,2.08,1.369,3,1,3,1,7,7,177,236,1
82,2,2,2,2.79,1.242,3,1,4,1,8,8,248,248,0
82,1,2,2,1.088,2.955,3,0,5,1,8,7,272,12786,0
82,2,2,4,0.716,1.39,3,1,6,1,7,7,613,613,0
82,2,2,3,0.672,1.384,3,1,7,1,9,9,707,707,0
82,1,1,2,1.025,1.781,3,1,8,1,8,7,857,227,1
82,1,1,2,1.533,2.252,3,1,9,1,8,7,134,196,1
82,2,2,1,0.865,1.579,3,1,10,1,7,7,126,126,0
82,1,1,1,2.318,1.556,3,1,11,1,8,8,594,100,1
82,1,1,3,1.056,2.012,3,1,12,1,7,7,618,1644,1
82,2,2,2,0.947,2.486,3,1,13,1,8,8,1124,1124,0
82,1,NaN,1,NaN,2.297,3,NaN,14,1,8,7,1022,556,1
82,1,1,3,0.952,2.258,3,1,15,1,8,7,104,100,1
82,2,NaN,1,NaN,1.427,3,NaN,16,1,8,8,162,162,0
82,1,2,3,0.871,2.255,3,0,17,1,8,9,3412,100,1
82,1,1,1,0.852,1.203,3,1,18,2,8,6,896,100,2
82,1,2,2,2.28,1.74,3,0,19,2,8,7,976,283,2
82,2,2,3,0.641,2.493,3,1,20,2,7,7,212,212,0
82,1,2,2,2.073,1.745,3,0,21,2,9,9,2212,100,2
82,2,2,3,1.023,2.252,3,1,22,2,7,7,248,248,0
82,2,2,3,0.709,2.416,3,1,23,2,7,7,920,920,0
82,1,1,3,0.674,2.137,3,1,24,2,8,6,175,160,2
82,2,2,2,0.988,1.589,3,1,25,2,8,8,1026,1026,0
82,2,2,3,0.673,1.312,3,1,26,2,9,9,653,653,0
82,1,2,1,0.825,2.681,3,0,27,2,8,6,455,457,2
82,2,2,3,0.599,1.94,3,1,28,2,6,6,422,422,0
82,2,2,2,0.944,2.167,3,1,29,2,8,8,2183,2183,0
82,1,1,NaN,1.02,NaN,3,1,30,2,9,9,120,1042,1
82,2,1,1,1.017,1.428,3,0,31,2,8,8,328,328,0
82,1,1,1,1.422,2.909,3,1,32,2,8,7,962,408,2
83,2,NaN,NaN,NaN,NaN,3,NaN,1,0,NaN,NaN,NaN,NaN,NaN
83,1,2,4,2.885,1.727,3,0,2,0,NaN,NaN,NaN,NaN,NaN
83,2,2,3,1.461,1.464,3,1,3,1,9,9,2212,2212,0
83,1,2,3,1.219,2.942,3,0,4,1,8,7,162,615,1
83,1,NaN,4,NaN,2.404,3,NaN,5,1,8,8,328,100,1
83,1,1,4,1.478,2.665,3,1,6,1,7,6,920,739,1
83,1,1,4,1.108,1.238,3,1,7,1,8,7,272,12786,1
83,1,1,4,1.426,2.009,3,1,8,1,7,7,248,100,1
83,1,1,4,0.908,0.934,3,1,9,1,8,7,2183,100,1
83,2,2,4,1.148,0.872,3,1,10,1,8,8,976,976,0
83,1,1,NaN,0.928,NaN,3,1,11,1,7,6,212,298,1
83,1,1,4,1.337,0.914,3,1,12,1,7,7,177,177,0
83,1,2,3,1.255,2.827,3,0,13,1,6,7,422,116,2
83,2,1,NaN,1.225,NaN,3,0,14,1,8,8,1022,1022,0
83,2,2,3,1.376,1.264,3,1,15,1,7,7,618,618,0
83,2,2,4,1.109,0.771,3,1,16,1,8,8,962,962,0
83,2,2,4,1.066,0.968,3,1,17,1,9,9,120,120,0
83,2,2,3,1.183,1.267,3,1,18,2,8,8,594,594,0
83,1,2,4,0.744,0.959,3,0,19,2,8,8,248,100,2
83,2,2,4,1.223,2.835,3,1,20,2,8,8,3412,3412,0
83,2,2,NaN,0.309,NaN,3,1,21,2,8,8,857,857,0
83,2,2,4,1.291,1.108,3,1,22,2,8,8,134,134,0
83,1,1,1,2.165,2.935,3,1,23,2,9,9,707,889,1
83,1,1,4,0.95,0.919,3,1,24,2,7,7,126,126,1
83,2,2,4,0.797,1.273,3,1,25,2,8,8,455,455,0
83,2,2,4,1.372,0.759,3,1,26,2,8,8,896,896,0
83,2,2,3,1.566,2.792,3,1,27,2,8,8,104,104,0
83,1,1,4,1.185,1.352,3,1,28,2,8,7,1124,100,2
83,2,2,3,1.381,1.085,3,1,29,2,8,8,175,175,0
83,1,2,3,2.632,1.365,3,0,30,2,9,10,653,6216,2
83,1,1,4,1.307,1.373,3,1,31,2,8,6,1026,345,2
83,1,1,4,0.871,1.201,3,1,32,2,7,6,613,408,1
84,1,1,NaN,1.93,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
84,2,2,4,0.853,0.825,3,1,2,0,NaN,NaN,NaN,NaN,NaN
84,1,2,3,0.939,1.426,3,0,3,1,7,6,212,298,1
84,1,2,2,0.776,1.793,3,0,4,1,8,8,328,100,1
84,1,1,4,0.431,1.622,3,1,5,1,7,7,177,177,0
84,2,2,3,0.622,1.965,3,1,6,1,8,8,962,962,0
84,1,2,4,0.794,1.429,3,0,7,1,6,7,422,116,2
84,1,1,4,0.76,1.451,3,1,8,1,8,7,2183,100,1
84,2,2,3,0.471,1.823,3,1,9,1,7,7,618,618,0
84,1,1,4,0.917,0.865,3,1,10,1,7,7,248,100,1
84,2,1,2,0.443,1.75,3,0,11,1,8,8,1022,1022,0
84,1,2,3,0.797,2.315,3,0,12,1,7,6,920,739,1
84,2,2,3,0.455,1.556,3,1,13,1,9,9,120,120,0
84,2,2,3,0.569,1.541,3,1,14,1,9,9,2212,2212,0
84,1,1,4,0.564,0.785,3,1,15,1,8,7,272,12786,1
84,2,2,4,0.683,0.519,3,1,16,1,8,8,976,976,0
84,1,1,4,0.798,1.616,3,1,17,1,8,7,162,615,1
84,2,2,3,0.477,2.496,3,1,18,2,8,8,175,175,0
84,2,2,3,0.442,1.999,3,1,19,2,8,8,857,857,0
84,1,1,3,0.965,1.624,3,1,20,2,9,10,653,6216,2
84,1,1,4,0.757,1.614,3,1,21,2,8,6,1026,345,2
84,2,1,NaN,1.561,NaN,3,0,22,2,8,8,104,104,0
84,2,1,3,0.516,1.944,3,0,23,2,8,8,896,896,0
84,2,2,4,1,1.553,3,1,24,2,8,8,455,455,0
84,1,2,3,0.68,2.266,3,0,25,2,9,9,707,889,1
84,1,2,4,0.64,0.916,3,0,26,2,7,6,613,408,1
84,2,1,3,1.079,2.654,3,0,27,2,8,8,3412,3412,0
84,1,1,4,0.6,0.599,3,1,28,2,7,7,126,126,1
84,2,2,4,0.485,1.694,3,1,29,2,8,8,134,134,0
84,1,1,NaN,1.217,NaN,3,1,30,2,8,8,248,100,2
84,2,1,3,1.701,2.806,3,0,31,2,8,8,594,594,0
84,1,1,4,1.032,0.428,3,1,32,2,8,7,1124,100,2
85,1,1,NaN,1.53,NaN,3,1,1,0,NaN,NaN,NaN,NaN,NaN
85,2,2,4,1,1.326,3,1,2,0,NaN,NaN,NaN,NaN,NaN
85,1,1,4,0.7,1.185,3,1,3,1,7,6,920,739,1
85,1,1,4,1.041,0.944,3,1,4,1,7,7,248,100,1
85,2,1,2,1.178,1.76,3,0,5,1,8,8,962,962,0
85,1,2,2,1.476,1.2,3,0,6,1,8,7,2183,100,1
85,1,1,4,0.789,2.191,3,1,7,1,7,6,212,298,1
85,2,1,2,0.847,1.643,3,0,8,1,8,8,1022,1022,0
85,2,1,2,0.936,1.589,3,0,9,1,9,9,2212,2212,0
85,2,2,NaN,1.769,NaN,3,1,10,1,9,9,120,120,0
85,1,1,2,1.203,1.486,3,1,11,1,7,7,177,177,0
85,2,2,1,0.975,1.872,3,1,12,1,7,7,618,618,0
85,1,1,4,0.704,1.338,3,1,13,1,8,7,162,615,1
85,1,1,1,1.005,1.064,3,1,14,1,8,8,328,100,1
85,1,1,3,1.501,1.142,3,1,15,1,8,7,272,12786,1
85,1,2,2,1.051,1.721,3,0,16,1,6,7,422,116,2
85,2,2,4,0.929,0.598,3,1,17,1,8,8,976,976,0
85,1,1,4,0.818,2.678,3,1,18,2,7,6,613,408,1
85,1,1,4,0.695,0.929,3,1,19,2,8,6,1026,345,2
85,2,2,4,0.945,0.56,3,1,20,2,8,8,857,857,0
85,2,1,2,1.162,1.149,3,0,21,2,8,8,594,594,0
85,2,1,2,1.466,0.895,3,0,22,2,8,8,896,896,0
85,1,1,4,0.736,1.099,3,1,23,2,7,7,126,126,1
85,2,2,4,0.758,0.533,3,1,24,2,8,8,134,134,0
85,2,2,2,1.012,0.954,3,1,25,2,8,8,175,175,0
85,1,1,2,0.706,1.189,3,1,26,2,8,7,1124,100,2
85,1,1,4,0.733,1.044,3,1,27,2,8,8,248,100,2
85,2,2,4,0.586,0.751,3,1,28,2,8,8,455,455,0
85,1,1,4,0.628,1.873,3,1,29,2,9,10,653,6216,2
85,1,1,4,0.618,0.996,3,1,30,2,9,9,707,889,1
85,2,2,2,0.773,1.063,3,1,31,2,8,8,3412,3412,0
85,2,1,4,0.733,1.028,3,0,32,2,8,8,104,104,0
86,2,2,4,1.155,1.422,3,1,1,0,NaN,NaN,NaN,NaN,NaN
86,1,1,4,0.918,1.371,3,1,2,0,NaN,NaN,NaN,NaN,NaN
86,1,1,4,0.802,1.039,3,1,3,1,8,7,162,615,1
86,2,2,2,1.008,1.065,3,1,4,1,9,9,120,120,0
86,2,2,4,0.995,0.702,3,1,5,1,8,8,976,976,0
86,1,1,3,0.744,1.625,3,1,6,1,7,7,177,177,0
86,2,2,2,0.981,1.376,3,1,7,1,9,9,2212,2212,0
86,1,1,3,0.872,1.485,3,1,8,1,7,7,248,100,1
86,2,2,3,0.674,1.533,3,1,9,1,8,8,962,962,0
86,2,2,2,0.863,1.377,3,1,10,1,7,7,618,618,0
86,1,1,3,0.642,1.508,3,1,11,1,6,7,422,116,2
86,1,1,2,0.708,1.525,3,1,12,1,8,7,272,12786,1
86,1,1,2,0.824,1.127,3,1,13,1,8,7,2183,100,1
