Subj_idx,Stimulus,Response,Confidence,RT_decConf,Coherence,Prompt_time
6,1,2,100,1.3469,0.08,0.05
6,1,1,98,1.2973,0.08,0.75
6,1,1,99,1.4681,0.02,0.75
6,1,2,78,1.4008,0.02,0.75
6,1,1,97,1.2458,0.04,0.05
6,1,1,76,1.5131,0.08,0.75
6,2,1,89,2.8338,0.08,1.5
6,2,2,80,2.618,0.02,1.5
6,2,1,96,2.645,0.04,1.5
6,2,2,71,1.2811,0.08,0.05
6,1,1,92,1.2237,0.16,0.05
6,1,2,94,2.5389,0.16,1.5
6,2,1,94,1.1031,0.16,0.05
6,2,2,78,1.1829,0.04,0.05
6,2,1,93,1.5297,0.16,0.75
6,1,2,99,2.1869,0.16,1.5
6,1,1,95,1.2572,0.16,0.75
6,2,2,99,1.4186,0.04,0.75
6,1,1,100,2.7685,0.08,1.5
6,1,1,54,1.4278,0.02,0.05
6,1,2,81,3.1051,0.08,1.5
6,2,1,98,1.2557,0.04,0.05
6,1,2,99,1.3885,0.02,0.75
6,2,1,100,1.3453,0.02,0.05
6,2,2,93,2.7344,0.02,1.5
6,2,1,100,1.426,0.02,0.05
6,2,2,100,2.0686,0.16,0.75
6,2,1,99,2.81,0.08,1.5
6,1,1,99,2.1109,0.08,0.75
6,1,2,53,1.5967,0.16,0.05
6,1,1,50,2.4197,0.04,0.05
6,1,1,100,1.5415,0.08,0.05
6,2,2,100,1.6837,0.16,0.75
6,2,1,51,2.0799,0.02,0.75
6,1,1,60,3.0504,0.04,1.5
6,1,1,50,2.9121,0.04,1.5
6,1,1,100,1.2761,0.08,0.05
6,1,1,100,2.6939,0.02,1.5
6,1,1,92,2.2333,0.08,0.75
6,2,2,99,2.981,0.16,1.5
6,2,1,100,1.9674,0.04,0.75
6,2,2,99,2.7329,0.16,1.5
6,1,1,100,1.4136,0.16,0.05
6,1,2,75,2.1282,0.04,0.75
6,2,2,99,1.5688,0.08,0.05
6,2,2,98,1.4366,0.16,0.75
6,1,1,98,1.3557,0.02,0.05
6,1,1,100,1.3401,0.16,0.75
6,2,2,100,1.2343,0.04,0.05
6,2,1,100,1.2825,0.02,0.75
6,2,1,52,1.3429,0.08,0.05
6,1,1,98,1.5928,0.08,0.75
6,2,2,99,2.7234,0.16,1.5
6,2,1,50,2.2814,0.04,0.75
6,1,1,93,3.0018,0.16,1.5
6,2,2,95,2.0315,0.02,0.75
6,1,1,99,2.5458,0.08,1.5
6,1,1,52,2.7737,0.02,1.5
6,2,2,100,1.5542,0.04,0.75
6,1,1,100,1.4841,0.02,0.05
6,2,2,100,2.7061,0.08,1.5
6,1,1,100,1.4757,0.16,0.05
6,2,1,50,2.0297,0.08,0.75
6,2,1,99,2.5606,0.04,1.5
6,2,2,100,1.2751,0.16,0.05
6,1,1,99,2.6121,0.02,1.5
6,1,1,99,2.5646,0.04,1.5
6,2,2,88,1.3778,0.04,0.05
6,2,2,100,2.351,0.02,0.75
6,2,1,100,1.3054,0.08,0.05
6,1,2,100,1.1233,0.04,0.05
6,2,1,99,1.5535,0.02,0.75
6,1,2,94,2.5726,0.02,1.5
6,2,1,100,1.3389,0.08,0.75
6,1,1,100,1.2058,0.02,0.05
6,1,2,100,2.6969,0.16,1.5
6,1,1,99,1.2859,0.02,0.05
6,1,2,96,2.5396,0.04,1.5
6,2,1,52,1.8486,0.08,0.05
6,2,2,98,1.6808,0.04,0.75
6,2,1,100,1.2151,0.16,0.05
6,2,1,50,1.8339,0.08,0.75
6,2,1,52,2.4795,0.02,1.5
6,2,1,96,2.594,0.08,1.5
6,1,1,51,1.3649,0.04,0.75
6,2,2,99,1.3042,0.16,0.05
6,2,1,50,3.1365,0.16,1.5
6,2,2,98,2.6394,0.04,1.5
6,2,2,98,2.7843,0.08,1.5
6,2,1,99,1.4795,0.04,0.05
6,2,2,100,1.3189,0.16,0.75
6,1,1,99,1.5121,0.16,0.75
6,2,2,100,1.3241,0.04,0.05
6,1,2,99,2.0775,0.08,0.75
6,1,1,100,2.0249,0.04,0.75
6,2,2,98,2.761,0.08,1.5
6,2,1,99,2.8689,0.16,1.5
6,1,1,99,3.1526,0.08,1.5
6,2,2,99,2.1732,0.02,0.05
6,1,2,100,3.1413,0.04,1.5
6,2,1,99,1.3736,0.02,0.05
6,2,2,99,1.4266,0.08,0.05
6,2,1,99,2.257,0.02,0.75
6,2,2,100,1.4789,0.08,0.05
6,1,1,100,2.8753,0.04,1.5
6,2,2,99,1.6114,0.16,0.05
6,2,2,100,2.2442,0.16,0.75
6,2,1,100,2.6285,0.02,1.5
6,1,1,99,2.9734,0.02,1.5
6,2,2,99,1.6566,0.16,0.05
6,2,1,98,1.6119,0.02,0.75
6,2,1,100,2.3898,0.16,1.5
6,2,2,98,1.2754,0.04,0.05
6,2,2,98,2.2654,0.08,0.75
6,1,2,99,3.0583,0.04,0.75
6,2,1,98,2.1785,0.16,0.75
6,1,2,99,3.9824,0.04,1.5
6,2,1,99,1.3234,0.08,0.05
6,1,2,99,1.4098,0.08,0.75
6,1,2,99,1.225,0.08,0.05
6,1,2,99,2.8224,0.02,1.5
6,2,1,99,1.2422,0.02,0.75
6,1,2,99,1.1694,0.04,0.05
6,2,2,98,1.2103,0.16,0.05
6,2,2,98,2.7845,0.16,1.5
6,1,1,100,1.5863,0.04,0.05
6,1,2,100,1.4454,0.04,0.75
6,2,2,98,1.4989,0.16,0.75
6,1,1,100,2.0199,0.08,0.75
6,1,2,99,2.8373,0.08,1.5
6,2,2,100,1.4344,0.16,0.75
6,2,2,99,1.6242,0.04,0.75
6,1,1,99,2.6925,0.16,1.5
6,1,2,98,2.8144,0.04,1.5
6,1,1,51,2.5508,0.02,1.5
6,2,1,95,1.4529,0.02,0.05
6,2,2,93,1.2005,0.02,0.05
6,2,2,99,1.2962,0.02,0.75
6,2,2,99,1.1811,0.16,0.05
6,2,2,99,2.7874,0.08,1.5
6,2,2,99,2.6034,0.16,1.5
6,1,2,99,1.4406,0.08,0.05
6,2,2,97,2.569,0.16,1.5
6,1,1,100,2.6481,0.08,1.5
6,1,2,97,1.8355,0.16,0.75
6,2,2,100,1.1734,0.02,0.05
6,1,1,100,2.6796,0.04,1.5
6,1,2,99,2.0516,0.08,0.75
6,2,2,99,2.5679,0.08,1.5
6,2,1,98,3.0125,0.02,1.5
6,1,1,99,1.335,0.08,0.05
6,1,1,99,1.5841,0.02,0.05
6,2,2,99,1.3885,0.02,0.75
6,1,1,100,1.467,0.04,0.05
6,1,2,100,1.3044,0.04,0.75
6,2,2,100,2.6016,0.02,1.5
6,2,2,99,2.5501,0.04,0.75
6,1,1,50,2.4876,0.04,1.5
6,1,2,98,1.67,0.16,0.75
6,2,1,100,1.4069,0.16,0.05
6,1,1,100,1.3527,0.16,0.05
6,1,2,100,1.513,0.04,0.05
6,1,1,99,1.3782,0.02,0.75
6,2,2,97,1.3522,0.08,0.75
6,2,1,50,2.3629,0.02,0.05
6,1,1,100,1.5927,0.08,0.75
6,1,1,100,2.0122,0.16,0.05
6,2,2,100,2.1705,0.02,0.75
6,2,2,52,1.824,0.04,0.05
6,1,2,75,3.0135,0.04,0.75
6,2,2,99,2.8575,0.04,1.5
6,1,1,99,2.7795,0.16,1.5
6,1,1,100,2.2717,0.08,0.75
6,2,2,100,2.7937,0.08,1.5
6,2,1,100,1.7627,0.04,0.75
6,2,1,99,1.5337,0.16,0.75
6,1,2,99,2.5356,0.08,1.5
6,2,2,100,1.609,0.04,0.05
6,2,1,99,1.4017,0.02,0.75
6,2,1,50,2.8068,0.02,1.5
6,2,1,99,1.2863,0.02,0.05
6,1,1,100,1.4706,0.16,0.75
6,1,2,99,1.4869,0.08,0.05
6,2,1,92,1.9864,0.08,0.05
6,2,2,98,2.658,0.04,1.5
6,1,2,98,2.5832,0.02,1.5
6,2,2,98,1.1375,0.16,0.05
6,2,2,98,2.8438,0.16,1.5
6,2,2,99,1.8496,0.08,0.05
6,1,1,100,1.7784,0.16,0.05
6,2,2,98,2.7923,0.02,1.5
6,1,1,100,1.6895,0.04,0.75
6,1,2,98,1.2171,0.04,0.05
6,2,1,99,2.6186,0.04,1.5
6,1,2,98,1.4214,0.02,0.75
6,1,1,50,1.3283,0.08,0.75
6,2,2,51,1.306,0.02,0.05
6,2,1,50,2.4288,0.08,1.5
6,1,2,51,2.7068,0.02,1.5
6,1,1,50,2.3741,0.16,1.5
6,1,1,50,1.4333,0.16,0.75
6,2,1,50,2.1095,0.08,0.75
6,1,1,50,2.8271,0.08,1.5
6,1,1,50,2.1837,0.02,0.75
6,2,1,51,1.7281,0.04,0.05
6,2,1,50,1.2462,0.02,0.05
6,1,1,50,1.5836,0.16,0.05
6,1,2,95,2.2942,0.16,0.75
6,2,1,51,1.7715,0.04,0.75
6,2,1,50,1.6964,0.08,0.05
6,2,1,50,2.5856,0.04,1.5
6,1,1,99,2.3218,0.16,1.5
6,1,2,100,1.4876,0.08,0.75
6,2,1,99,1.302,0.04,0.05
6,1,2,96,2.5484,0.16,1.5
6,2,2,100,1.1558,0.16,0.05
6,2,1,100,2.48,0.08,1.5
6,2,2,53,2.5676,0.04,1.5
6,2,1,50,1.6611,0.08,0.75
6,2,2,61,1.5489,0.16,0.75
6,2,2,100,1.2716,0.04,0.75
6,1,1,100,1.3223,0.02,0.75
6,2,2,98,2.6021,0.16,1.5
6,2,1,100,2.8429,0.08,1.5
6,2,2,97,1.4928,0.02,0.05
6,2,1,50,1.6364,0.08,0.05
6,2,1,50,2.5096,0.02,1.5
6,1,1,50,1.5759,0.16,0.75
6,1,1,51,1.4953,0.08,0.05
6,1,1,99,1.2749,0.04,0.05
6,2,2,98,2.6758,0.04,1.5
6,2,2,100,1.2657,0.02,0.05
6,2,2,100,1.3789,0.02,0.75
6,2,2,100,2.7541,0.02,1.5
6,1,1,100,1.2236,0.16,0.05
6,2,1,50,2.2075,0.04,0.75
6,2,1,52,1.399,0.08,0.05
6,1,2,99,1.3017,0.08,0.75
6,2,1,50,2.1772,0.04,1.5
6,1,2,98,1.1242,0.08,0.05
6,1,1,100,1.2806,0.02,0.75
6,2,2,99,1.1208,0.02,0.05
6,1,1,100,2.4356,0.16,1.5
6,1,1,100,1.4255,0.04,0.05
6,2,2,100,2.115,0.08,1.5
6,1,1,99,2.8033,0.04,1.5
6,2,2,98,2.7368,0.16,1.5
6,1,1,100,1.6167,0.16,0.75
6,2,1,50,2.1644,0.16,0.75
6,1,1,50,2.4329,0.02,1.5
6,2,2,100,1.5387,0.08,0.75
6,2,2,99,1.7453,0.02,0.75
6,2,2,99,1.5453,0.16,0.05
6,1,1,100,1.4517,0.04,0.75
6,1,2,99,1.209,0.04,0.05
6,1,2,98,1.0978,0.16,0.05
6,1,2,100,2.7672,0.08,1.5
6,1,2,99,1.3211,0.04,0.75
6,1,2,100,1.0865,0.02,0.05
6,2,1,51,2.5222,0.02,1.5
6,2,1,53,2.4547,0.02,0.75
6,2,1,100,1.3609,0.08,0.75
6,2,1,50,1.2917,0.16,0.75
6,2,1,50,2.1229,0.02,1.5
6,2,1,51,1.248,0.02,0.05
6,1,1,94,1.2532,0.16,0.05
6,1,2,99,2.4999,0.04,1.5
6,1,1,50,2.0359,0.04,0.75
6,2,1,50,1.5778,0.08,0.05
6,2,1,54,2.3624,0.08,1.5
6,2,2,63,2.5658,0.04,1.5
6,2,2,67,1.4396,0.16,0.05
6,1,2,62,2.0262,0.16,1.5
6,1,1,58,2.4931,0.08,1.5
6,2,1,94,2.3487,0.02,1.5
6,2,2,95,1.4398,0.02,0.05
6,2,2,98,2.297,0.16,1.5
6,2,2,100,1.6177,0.08,0.75
6,2,1,100,1.5613,0.04,0.05
6,1,2,99,1.1362,0.04,0.05
6,1,1,100,1.4211,0.04,0.75
6,2,1,50,1.6392,0.02,0.75
6,1,1,98,1.7299,0.16,0.75
6,2,2,99,1.5717,0.08,0.05
8,2,2,91,2.2764,0.08,0.75
8,2,1,73,2.9824,0.02,1.5
8,1,1,95,1.6451,0.16,0.05
8,1,1,83,2.2959,0.04,0.75
8,2,1,59,1.8306,0.04,0.05
8,1,1,89,2.2585,0.04,0.75
8,1,1,80,2.2856,0.08,0.75
8,2,2,94,2.2851,0.16,0.75
8,1,1,91,1.7805,0.08,0.05
8,1,1,95,2.9633,0.16,1.5
8,2,2,97,2.192,0.16,0.75
8,1,2,95,1.7711,0.02,0.05
8,1,1,51,2.8961,0.04,1.5
8,2,2,96,2.9493,0.16,1.5
8,2,2,89,2.4932,0.02,0.75
8,1,1,96,3.016,0.08,1.5
8,2,2,98,1.6787,0.08,0.05
8,1,1,95,3.0417,0.04,1.5
8,1,1,97,3.129,0.08,1.5
8,1,1,85,3.1223,0.02,1.5
8,1,1,55,2.1285,0.04,0.05
8,2,2,95,1.7797,0.16,0.05
8,1,1,92,1.5293,0.02,0.05
8,1,2,95,2.1642,0.02,0.75
8,2,2,96,2.8838,0.16,1.5
8,2,2,97,2.3722,0.16,0.75
8,1,1,98,2.7933,0.04,1.5
8,1,1,98,1.6687,0.16,0.05
8,1,1,98,2.812,0.02,1.5
8,2,2,57,1.8793,0.16,0.05
8,2,1,50,2.3109,0.02,0.75
8,2,1,53,1.7971,0.02,0.05
8,2,1,57,2.9596,0.08,1.5
8,1,2,82,1.7536,0.04,0.05
8,1,1,98,2.8105,0.16,1.5
8,2,2,96,2.9617,0.04,1.5
8,1,1,93,2.7046,0.04,0.75
8,1,1,52,2.8137,0.16,0.75
8,2,1,86,2.4372,0.08,0.75
8,2,2,93,1.6121,0.08,0.05
8,1,1,95,1.7569,0.02,0.05
8,2,2,92,1.4769,0.08,0.05
8,1,1,94,1.5794,0.04,0.05
8,1,1,67,2.8882,0.02,1.5
8,2,2,96,2.901,0.08,1.5
8,1,1,95,2.361,0.04,0.75
8,2,2,98,2.0791,0.08,0.75
8,1,1,96,2.192,0.02,0.75
8,2,1,59,3.0691,0.02,1.5
8,2,2,97,1.5726,0.16,0.05
8,1,1,81,3.1532,0.16,1.5
8,2,2,96,2.8727,0.16,1.5
8,2,2,71,2.664,0.02,0.75
8,1,1,95,1.8985,0.16,0.05
8,1,2,59,2.2955,0.04,0.75
8,1,1,93,1.8362,0.08,0.05
8,1,2,97,2.0898,0.08,0.75
8,2,1,90,1.5724,0.02,0.05
8,1,2,95,1.5057,0.02,0.05
8,2,1,51,1.8075,0.08,0.05
8,1,1,60,2.8405,0.04,1.5
8,1,1,73,3.1481,0.08,1.5
8,2,2,93,3.1695,0.08,1.5
8,1,1,95,2.1909,0.02,0.75
8,1,1,55,1.9019,0.04,0.05
8,2,2,97,2.1312,0.08,0.75
8,1,1,98,2.0823,0.16,0.75
8,1,2,92,1.62,0.04,0.05
8,2,2,89,2.833,0.04,1.5
8,1,1,93,2.1212,0.04,0.75
8,1,1,82,2.2466,0.16,0.75
8,1,2,57,2.85,0.02,1.5
8,2,1,85,1.7905,0.02,0.05
8,1,1,93,1.726,0.04,0.05
8,2,1,74,2.5571,0.04,0.75
8,2,2,97,1.5222,0.16,0.05
8,2,2,98,2.0574,0.16,0.75
8,2,1,98,2.6968,0.02,1.5
8,1,1,67,2.7973,0.04,1.5
8,1,1,94,1.4744,0.04,0.05
8,1,1,88,2.0835,0.16,0.75
8,1,1,97,2.8292,0.16,1.5
8,1,2,98,1.8657,0.08,0.75
8,2,1,51,1.6662,0.02,0.05
8,2,2,93,2.8838,0.04,1.5
8,1,1,81,2.2772,0.08,0.75
8,2,1,51,2.8663,0.08,1.5
8,1,2,52,1.5682,0.08,0.05
8,2,2,96,1.5105,0.16,0.05
8,2,2,98,2.7786,0.16,1.5
8,2,2,97,2.0223,0.02,0.75
8,2,2,92,2.1833,0.02,0.75
8,1,1,97,2.7901,0.08,1.5
8,2,1,59,1.8916,0.08,0.05
8,1,1,97,2.704,0.02,1.5
8,1,2,97,2.0495,0.04,0.75
8,1,1,86,2.9544,0.02,1.5
8,2,2,96,2.225,0.16,0.75
8,1,1,92,1.5359,0.16,0.05
8,1,1,96,2.1462,0.16,0.75
8,1,1,94,1.5476,0.08,0.05
8,2,2,97,2.7407,0.04,1.5
8,2,1,60,1.8816,0.08,0.05
8,1,1,89,2.7912,0.16,1.5
8,2,2,81,1.7055,0.04,0.05
8,1,1,69,1.6084,0.04,0.05
8,2,1,51,1.5805,0.02,0.05
8,2,2,77,1.9421,0.02,0.75
8,2,2,74,2.7662,0.04,1.5
8,2,2,93,2.8992,0.08,1.5
8,1,2,85,1.5802,0.02,0.05
8,1,1,86,2.8728,0.08,1.5
8,2,2,69,2.0544,0.02,0.75
8,1,2,88,2.0462,0.04,0.75
8,1,2,53,2.8367,0.02,1.5
8,2,2,84,2.8317,0.16,1.5
8,2,2,97,1.9777,0.08,0.75
8,2,2,95,2.5413,0.04,0.75
8,2,2,96,1.716,0.16,0.05
8,2,1,50,2.6946,0.08,0.75
8,2,2,98,1.6577,0.04,0.05
8,1,1,97,1.4432,0.16,0.05
8,1,1,74,2.0283,0.16,0.05
8,1,1,96,1.4427,0.08,0.05
8,2,2,96,2.8079,0.08,1.5
8,2,2,92,1.5776,0.02,0.05
8,1,2,79,2.8756,0.04,1.5
8,2,1,65,2.7514,0.04,1.5
8,1,2,87,2.0365,0.02,0.75
8,1,1,95,2.0587,0.16,0.75
8,2,2,62,2.3005,0.08,0.75
8,1,1,78,2.1207,0.04,0.75
8,2,2,76,2.7691,0.02,1.5
8,2,2,73,1.6199,0.04,0.05
8,2,2,92,2.0163,0.08,0.75
8,2,2,74,2.2441,0.02,0.75
8,1,1,86,1.5643,0.02,0.05
8,2,1,82,2.0575,0.04,0.75
8,1,1,97,2.0936,0.16,0.75
8,2,2,95,2.7027,0.08,1.5
8,1,2,97,2.8769,0.02,1.5
8,1,1,97,2.7826,0.16,1.5
8,1,1,97,2.8648,0.16,1.5
8,2,2,97,1.6329,0.08,0.05
8,2,2,93,1.687,0.16,0.05
8,2,2,96,3.1156,0.16,1.5
8,1,2,62,2.4348,0.02,0.75
8,2,2,92,2.4997,0.16,0.75
8,2,2,96,1.9363,0.08,0.75
8,1,1,77,2.8709,0.04,1.5
8,2,2,95,2.0939,0.08,0.75
8,2,2,97,2.821,0.08,1.5
8,2,2,95,2.1337,0.02,0.75
8,2,2,97,2.9164,0.02,1.5
8,1,1,96,1.6378,0.16,0.05
8,2,2,96,2.7786,0.04,1.5
8,1,1,96,2.2216,0.04,0.75
8,1,2,96,1.5869,0.04,0.05
8,1,1,50,1.6042,0.04,0.05
8,1,1,51,2.8028,0.08,1.5
8,2,2,97,1.4892,0.08,0.05
8,2,2,95,2.0578,0.16,0.75
8,2,1,63,2.761,0.02,1.5
8,2,2,98,2.8173,0.16,1.5
8,2,1,69,1.7789,0.02,0.05
8,2,2,97,1.4762,0.08,0.05
8,1,1,75,1.5396,0.02,0.05
8,2,1,78,2.1417,0.04,0.75
8,1,1,81,1.7278,0.04,0.05
8,2,2,99,1.3995,0.16,0.05
8,2,1,63,2.8765,0.08,1.5
8,1,1,50,2.8728,0.08,1.5
8,2,2,97,1.9798,0.16,0.75
8,1,2,94,1.5542,0.02,0.05
8,1,1,86,1.5182,0.08,0.05
8,2,2,90,2.1187,0.08,0.75
8,2,2,97,2.8257,0.16,1.5
8,1,1,96,1.9715,0.16,0.75
8,2,2,87,2.093,0.04,0.75
8,2,2,95,2.0725,0.08,0.75
8,2,2,96,2.7017,0.16,1.5
8,2,1,96,2.0845,0.04,0.75
8,1,1,79,2.7699,0.02,1.5
8,2,2,97,1.4958,0.16,0.05
8,2,1,79,2.1335,0.02,0.75
8,2,1,56,1.8617,0.04,0.05
8,2,1,74,1.6268,0.08,0.05
8,1,1,64,2.8089,0.04,1.5
8,1,1,76,2.8127,0.02,1.5
8,2,1,70,2.8548,0.04,1.5
8,2,1,70,1.5449,0.02,0.05
8,2,2,52,2.1312,0.02,0.75
8,1,1,78,1.7227,0.16,0.05
8,1,2,94,2.8508,0.04,1.5
8,2,2,51,2.1544,0.16,0.75
8,2,2,96,2.7414,0.16,1.5
8,2,2,67,2.8459,0.04,1.5
8,2,2,73,1.6353,0.02,0.05
8,2,2,51,2.3707,0.08,0.75
8,2,2,71,2.7657,0.02,1.5
8,2,1,71,1.983,0.04,0.05
8,2,1,79,2.7374,0.08,1.5
8,2,1,75,1.5762,0.04,0.05
8,1,2,80,1.4046,0.16,0.05
8,1,1,50,2.2637,0.04,0.75
8,2,1,63,1.6344,0.02,0.05
8,1,1,98,2.7612,0.08,1.5
8,1,2,59,2.1975,0.02,0.75
8,2,2,93,1.5339,0.08,0.05
8,2,2,56,2.2199,0.04,0.75
8,2,2,75,1.9949,0.08,0.75
8,1,1,86,2.6917,0.16,1.5
8,1,1,70,2.921,0.02,1.5
8,1,1,80,2.1639,0.16,0.75
8,1,2,76,2.0297,0.02,0.75
8,1,1,80,1.5082,0.08,0.05
8,2,2,94,1.5132,0.16,0.05
8,2,2,63,2.4074,0.02,0.75
8,1,1,78,2.1305,0.08,0.75
8,1,1,74,1.6193,0.16,0.05
8,1,2,69,1.9924,0.02,0.05
8,2,2,55,2.8244,0.08,1.5
8,2,2,61,2.8512,0.02,1.5
8,2,2,74,2.1825,0.16,0.75
8,1,1,73,1.6637,0.02,0.05
8,2,2,81,1.5869,0.08,0.05
8,1,1,78,1.4141,0.04,0.05
8,2,1,51,2.798,0.08,1.5
8,2,2,95,2.7145,0.16,1.5
8,1,1,80,2.0766,0.04,0.75
8,2,2,90,2.6947,0.04,1.5
8,2,1,71,1.6484,0.08,0.05
8,1,1,74,2.0493,0.04,0.75
8,1,1,79,1.5768,0.04,0.05
8,1,1,85,2.0325,0.16,0.75
8,1,1,96,2.1778,0.08,0.75
8,1,2,72,2.241,0.02,0.75
8,2,2,71,2.79,0.04,1.5
8,1,1,86,2.7982,0.02,1.5
8,1,1,97,2.8202,0.16,1.5
8,2,1,58,1.8228,0.04,0.05
8,1,1,89,1.4861,0.16,0.05
8,2,2,92,2.8955,0.16,1.5
8,2,2,95,2.0268,0.08,0.75
8,2,2,96,2.0471,0.16,0.75
8,1,1,60,3.1646,0.08,1.5
8,1,1,59,2.2888,0.02,0.75
8,1,1,69,2.1824,0.04,0.75
8,1,1,85,2.0406,0.08,0.75
8,1,1,76,2.6425,0.02,1.5
8,1,1,77,2.1286,0.04,0.75
8,1,1,95,1.5684,0.16,0.05
8,2,2,96,1.9654,0.16,0.75
8,1,1,95,1.5006,0.02,0.05
8,2,2,93,1.4472,0.08,0.05
8,1,2,78,1.4829,0.02,0.05
8,2,2,70,1.4348,0.04,0.05
8,2,2,78,2.8862,0.08,1.5
8,2,2,81,2.8239,0.04,1.5
8,1,1,95,1.4937,0.08,0.05
8,2,2,80,2.0669,0.02,0.75
8,2,2,72,2.89,0.16,1.5
8,2,2,62,3.1082,0.04,1.5
8,1,1,76,2.838,0.02,1.5
8,2,2,89,2.2104,0.08,0.75
8,1,1,75,2.7453,0.02,1.5
8,2,2,64,2.2264,0.04,0.75
8,2,2,92,2.7715,0.16,1.5
8,1,1,82,1.5858,0.08,0.05
8,1,2,96,2.0366,0.16,0.75
8,2,2,64,1.5217,0.04,0.05
8,2,2,70,2.1248,0.04,0.75
8,2,1,72,1.4962,0.02,0.05
8,2,2,63,2.8392,0.08,1.5
8,1,2,55,2.7748,0.08,1.5
8,2,1,55,1.5892,0.02,0.05
8,2,2,89,1.5005,0.16,0.05
8,2,2,96,2.7934,0.16,1.5
8,2,2,93,1.4979,0.08,0.05
8,2,1,95,2.1311,0.02,0.75
8,1,2,52,2.0698,0.02,0.75
8,1,1,63,1.5603,0.04,0.05
8,2,1,93,2.0237,0.08,0.75
8,1,1,97,2.0665,0.16,0.75
8,1,1,98,1.4149,0.16,0.05
8,1,1,72,2.6837,0.04,1.5
8,1,1,86,3.0554,0.04,1.5
8,2,1,97,2.855,0.02,1.5
3,1,1,98,2.168,0.08,0.75
3,1,2,64,2.2796,0.08,0.05
3,2,1,80,3.3122,0.08,1.5
3,2,2,99,2.1568,0.16,0.75
3,2,1,50,3.2914,0.02,0.75
3,2,1,58,2.7534,0.04,0.75
3,1,1,98,1.7452,0.08,0.75
3,2,1,60,3.6574,0.16,0.05
3,1,1,96,2.3182,0.16,0.75
3,2,2,55,3.6067,0.04,0.75
3,1,1,59,3.7858,0.02,1.5
3,1,1,80,3.9071,0.04,1.5
3,2,2,60,3.1907,0.02,0.75
3,1,1,97,2.846,0.16,1.5
3,2,2,59,3.4977,0.08,1.5
3,1,1,99,2.6092,0.16,1.5
3,1,1,60,3.0159,0.04,0.05
3,1,1,100,2.4769,0.04,1.5
3,2,1,70,2.2111,0.16,0.05
3,2,1,97,2.8876,0.02,1.5
3,1,2,61,3.0978,0.08,0.05
3,2,1,60,2.663,0.02,0.05
3,2,1,91,1.9881,0.02,0.05
3,2,2,60,3.4631,0.04,0.05
3,1,1,71,2.383,0.08,0.05
3,1,1,100,1.9008,0.04,0.05
3,1,1,61,2.9024,0.02,0.75
3,2,1,100,1.7958,0.08,0.75
3,2,2,100,1.7799,0.02,0.05
3,2,1,71,2.0739,0.04,0.75
3,1,2,60,3.1715,0.02,1.5
3,2,1,69,2.8175,0.02,0.05
3,1,1,97,1.6339,0.16,0.05
3,2,2,99,2.8713,0.16,1.5
3,1,2,60,4.1769,0.02,1.5
3,1,1,98,1.5332,0.16,0.05
3,2,2,99,2.6527,0.04,1.5
3,1,1,99,2.4271,0.16,1.5
3,2,1,61,4.4904,0.04,1.5
3,1,2,60,3.8327,0.04,0.05
3,1,1,99,3.1426,0.08,1.5
3,2,2,100,2.3139,0.16,0.75
3,1,1,100,1.7578,0.08,0.75
3,2,2,98,1.5548,0.08,0.05
3,2,2,59,4.739,0.04,0.75
3,2,2,96,1.764,0.16,0.75
3,2,2,59,2.9808,0.08,1.5
3,2,1,90,2.1918,0.02,0.75
3,2,2,100,1.8137,0.08,0.75
3,2,2,100,2.8792,0.04,1.5
3,2,1,79,3.0263,0.08,1.5
3,1,1,98,1.6186,0.04,0.05
3,2,1,99,1.8041,0.08,0.05
3,2,2,99,2.7802,0.16,1.5
3,1,1,70,1.942,0.04,0.05
3,1,1,70,2.0386,0.02,0.75
3,2,2,99,1.6494,0.16,0.75
3,2,2,99,2.5237,0.16,1.5
3,1,1,100,2.0149,0.04,0.75
3,2,2,70,2.2744,0.04,1.5
3,2,1,89,2.109,0.04,0.75
3,2,2,69,2.9054,0.08,1.5
3,1,2,59,2.4035,0.02,0.75
3,2,2,92,1.6161,0.16,0.75
3,1,1,98,1.481,0.16,0.05
3,1,2,61,2.1163,0.08,0.05
3,1,1,92,2.7995,0.02,1.5
3,1,1,97,1.7643,0.02,0.05
3,1,1,99,1.6922,0.16,0.05
3,1,2,89,2.562,0.02,1.5
3,1,1,100,1.601,0.08,0.75
3,2,2,71,1.8644,0.02,0.05
3,2,2,100,1.9193,0.08,0.05
3,2,2,69,2.0474,0.04,0.05
3,2,2,99,2.1752,0.16,0.75
3,2,1,97,3.1647,0.16,1.5
3,1,1,61,3.0529,0.02,1.5
3,2,2,100,1.7322,0.16,0.05
3,2,1,100,2.8176,0.04,1.5
3,1,2,52,2.9626,0.04,0.05
3,1,1,99,1.7436,0.08,0.75
3,2,1,53,2.6303,0.08,0.05
3,2,1,89,1.9327,0.04,0.75
3,2,1,70,3.5407,0.08,0.75
3,1,1,100,1.9887,0.16,0.75
3,1,1,99,2.5544,0.16,0.05
3,1,2,54,3.526,0.04,0.75
3,1,1,100,2.6629,0.08,1.5
3,1,1,98,2.5598,0.16,1.5
3,2,2,100,3.1001,0.08,1.5
3,2,1,56,3.9703,0.02,0.75
3,2,2,54,3.379,0.04,1.5
3,2,1,70,2.1522,0.02,0.05
3,2,2,54,2.8831,0.02,0.05
3,2,2,51,3.3523,0.02,0.75
