Subj_idx,Stimulus,Response,Confidence,RT_decConf,Contrast,Condition
3,1,1,2,0.4967,1,1
3,1,1,2,0.42449,2,1
3,1,1,2,0.44814,2,1
3,2,2,2,0.51928,1,1
3,1,1,2,0.48085,3,1
3,1,1,2,0.39929,3,1
3,2,2,2,0.49579,1,1
3,1,1,2,0.48035,1,1
3,1,1,2,0.47201,1,1
3,2,1,2,0.63155,1,1
3,1,1,2,0.45662,2,1
3,1,1,2,0.40089,3,1
3,2,1,2,0.40024,2,1
3,1,1,2,0.55247,1,1
3,2,2,2,0.47177,3,1
3,2,2,2,0.46353,3,1
3,1,2,2,0.93577,1,1
3,1,2,2,0.64738,2,1
3,1,1,2,0.55167,2,1
3,1,1,2,0.4569,3,1
3,1,1,2,0.58482,1,1
3,1,1,2,0.46418,3,1
3,2,2,2,0.41641,2,1
3,1,1,2,0.58402,2,1
3,2,2,1,0.72826,1,1
3,1,1,2,0.56049,2,1
3,1,1,2,0.64801,3,1
3,1,1,2,0.43985,3,1
3,2,2,2,0.45675,3,1
3,1,2,2,0.8156,1,1
3,2,2,2,0.47952,1,1
3,2,2,2,0.59932,1,1
3,2,2,2,0.45544,2,1
3,2,2,2,0.47988,1,1
3,1,1,2,0.4966,3,1
3,1,1,2,0.47185,2,1
3,2,2,2,0.45633,1,1
3,2,2,2,0.59232,2,1
3,2,2,2,0.44804,3,1
3,2,2,2,0.43965,3,1
3,2,1,2,0.48864,1,1
3,1,1,2,0.4873,1,1
3,1,1,2,0.59168,1,1
3,1,1,2,0.48041,1,1
3,1,1,2,0.47209,3,1
3,1,1,2,0.5124,1,1
3,2,2,2,0.49668,2,1
3,1,1,2,0.53539,3,1
3,1,1,2,0.51951,3,1
3,1,1,2,0.4725,2,1
3,1,2,2,0.57547,2,1
3,1,1,2,0.66462,2,1
3,1,2,2,0.56002,2,1
3,1,2,2,0.46449,1,1
3,1,1,2,0.56765,3,1
3,2,2,2,0.55991,1,1
3,2,2,2,0.62346,2,1
3,1,1,2,0.47242,3,1
3,1,1,2,0.48745,2,1
3,2,1,2,0.55201,2,1
3,2,2,2,0.66392,1,1
3,1,1,2,0.41663,3,1
3,2,2,2,0.47934,2,1
3,2,2,2,0.48078,2,1
3,2,2,2,0.47233,2,1
3,2,2,1,0.616,1,1
3,1,2,1,0.62348,1,1
3,1,1,2,0.54449,3,1
3,1,2,1,0.76814,1,1
3,2,2,1,0.58395,1,1
3,2,2,2,0.55195,2,1
3,1,1,2,0.48736,2,1
3,2,2,2,0.50435,2,1
3,2,2,2,0.42406,3,1
3,2,2,2,0.46444,1,1
3,2,2,2,0.42372,3,1
3,2,2,2,0.75975,2,1
3,1,1,2,0.49661,1,1
3,1,1,2,0.59146,3,1
3,2,2,1,0.72833,2,1
3,2,2,2,0.52775,1,1
3,1,1,1,0.80855,2,1
3,2,2,2,0.90404,3,1
3,1,1,2,0.52817,3,1
3,2,2,2,0.43169,3,1
3,2,2,2,0.56146,2,1
3,1,1,2,0.51506,1,1
3,1,2,2,0.65003,1,1
3,1,2,1,0.75359,2,1
3,2,2,1,0.80301,1,1
3,1,1,2,0.59505,2,1
3,1,1,2,0.51411,1,1
3,1,2,2,0.59445,2,1
3,1,1,2,0.46545,3,1
3,1,1,2,0.44277,3,1
3,1,1,2,0.46672,1,1
3,2,2,2,0.75429,2,1
3,1,1,2,0.60263,3,1
3,2,1,2,0.53896,1,1
3,2,1,2,0.56148,3,1
3,1,1,2,0.47478,2,1
3,2,2,2,0.50695,3,1
3,1,2,1,0.73839,2,1
3,1,1,2,0.53023,3,1
3,2,2,2,0.4666,3,1
3,2,2,2,0.49756,3,1
3,1,1,2,0.51377,1,1
3,1,2,2,0.47404,1,1
3,1,1,2,0.57856,3,1
3,1,1,2,0.57041,2,1
3,1,1,1,0.87365,3,1
3,1,1,2,0.50548,2,1
3,1,1,2,0.61053,2,1
3,2,2,2,0.57678,2,1
3,1,1,2,0.92218,1,1
3,2,1,2,0.49101,1,1
3,1,1,2,0.51373,3,1
3,1,1,2,0.51472,2,1
3,1,1,2,0.53873,3,1
3,2,2,2,0.53009,3,1
3,1,1,2,0.5141,2,1
3,2,2,2,0.52173,1,1
3,1,1,2,0.80982,2,1
3,2,2,2,0.52946,3,1
3,1,2,2,0.58639,2,1
3,1,1,2,0.5943,1,1
3,2,2,2,0.47462,3,1
3,2,2,2,0.44244,2,1
3,1,1,2,0.45048,2,1
3,2,2,2,0.47347,1,1
3,1,1,2,0.63397,3,1
3,2,2,2,0.48173,3,1
3,2,2,2,0.4576,2,1
3,2,2,2,0.50619,3,1
3,1,1,2,0.61077,2,1
3,2,2,2,0.46633,3,1
3,2,2,2,0.50689,3,1
3,1,1,2,0.49853,2,1
3,1,1,2,0.60207,3,1
3,2,2,2,0.41037,1,1
3,2,2,2,0.38647,1,1
3,2,2,2,0.50614,2,1
3,1,1,2,0.57839,1,1
3,2,2,2,0.51483,3,1
3,1,1,2,0.62599,1,1
3,1,1,2,0.49885,2,1
3,1,1,2,0.45017,3,1
3,2,2,2,0.45904,2,1
3,2,2,2,0.49028,1,1
3,2,2,2,0.43489,3,1
3,1,1,2,0.51362,2,1
3,2,2,2,0.41037,1,1
3,2,2,2,0.49774,2,1
3,1,1,2,0.4906,2,1
3,2,2,2,0.44269,3,1
3,2,2,2,0.40231,2,1
3,2,2,2,0.46636,3,1
3,2,2,2,0.47347,1,1
3,2,2,2,0.44151,3,1
3,2,2,2,0.41858,1,1
3,1,1,2,0.5699,2,1
3,1,2,2,0.79476,1,1
3,2,2,2,0.53872,1,1
3,2,2,2,0.48264,3,1
3,2,2,2,0.59394,1,1
3,1,2,2,0.47435,2,1
3,2,2,2,0.7626,1,1
3,2,2,2,0.53086,1,1
3,1,2,2,0.44995,1,1
3,1,2,2,0.52291,1,1
3,1,2,2,0.64221,1,1
3,1,1,2,0.4904,3,1
3,1,2,2,0.56302,2,1
3,1,2,1,1.0748,1,1
3,1,1,2,0.50626,2,1
3,1,1,2,0.51391,1,1
3,2,2,2,0.53749,3,1
3,1,1,2,0.6347,1,1
3,2,2,2,0.69882,1,1
3,1,1,2,0.65824,2,1
3,2,2,2,0.66672,2,1
3,2,2,2,0.64954,2,1
3,2,2,2,0.48989,2,1
3,1,1,2,0.6097,3,1
3,1,1,2,0.49052,3,1
3,1,1,2,0.46584,3,1
3,1,1,2,0.48278,3,1
3,1,1,2,0.43401,2,1
3,2,2,2,0.49903,2,1
3,1,1,2,0.48997,2,1
3,1,1,2,0.827,2,1
3,1,1,2,0.49049,1,1
3,1,1,2,0.51421,1,1
3,2,2,2,0.77749,1,1
3,2,2,2,0.47374,3,1
3,2,2,2,0.48176,3,1
3,1,1,2,0.54649,3,1
3,1,1,2,0.63408,1,1
3,1,1,2,0.53866,2,1
3,2,2,2,0.52187,2,1
3,1,1,2,0.4903,3,1
3,1,1,2,0.51375,1,1
3,1,1,2,0.46646,3,1
3,1,1,2,0.45799,1,1
3,2,2,2,0.44952,2,1
3,1,1,2,0.48277,3,1
3,2,2,2,0.41866,2,1
3,2,2,2,0.41779,3,1
3,2,2,2,0.43457,2,1
3,1,1,2,0.44959,3,1
3,2,2,2,0.68991,2,1
3,2,1,2,0.75376,2,1
3,1,1,2,0.49752,2,1
3,1,2,2,0.60267,2,1
3,1,1,2,0.52949,1,1
3,1,1,2,0.48963,1,1
3,2,2,2,0.65812,2,1
3,1,1,2,0.57825,2,1
3,1,1,2,0.53048,3,1
3,2,2,2,0.49857,1,1
3,2,2,2,0.70596,1,1
3,1,1,2,0.55444,2,1
3,2,2,2,0.42702,1,1
3,1,1,2,0.45871,2,1
3,1,1,2,0.55458,3,1
3,1,1,2,0.61612,1,1
3,2,2,2,0.55238,2,1
3,2,2,2,0.42527,3,1
3,1,1,2,0.48075,3,1
3,2,2,2,0.5132,2,1
3,1,1,2,0.43188,3,1
3,1,1,2,0.4253,2,1
3,2,2,2,0.42483,2,1
3,2,2,2,0.42485,2,1
3,2,2,2,0.43278,1,1
3,2,2,2,0.40922,2,1
3,1,1,2,0.63325,1,1
3,2,2,2,0.51205,3,1
3,2,2,2,0.46509,2,1
3,1,1,2,0.48835,2,1
3,2,2,2,0.48827,2,1
3,1,1,2,0.48857,3,1
3,1,1,2,0.44007,3,1
3,1,1,2,0.44839,3,1
3,1,1,2,0.52079,2,1
3,2,2,2,0.46519,2,1
3,2,2,2,0.46515,2,1
3,2,2,2,0.4727,2,1
3,2,2,2,0.44897,2,1
3,2,2,2,0.58495,1,1
3,2,2,2,0.4653,1,1
3,2,2,2,0.42509,2,1
3,2,2,2,0.44872,2,1
3,2,2,2,0.4572,2,1
3,2,2,2,0.44841,2,1
3,1,2,2,0.52826,2,1
3,2,2,2,0.43254,2,1
3,1,1,2,0.62426,2,1
3,2,2,2,0.4885,2,1
3,2,2,2,0.50395,2,1
3,2,2,2,0.64128,1,1
3,1,1,2,0.57577,3,1
3,2,2,2,0.44921,3,1
3,2,2,2,0.43311,3,1
3,2,2,2,0.41609,2,1
3,1,2,2,0.54404,1,1
3,2,2,2,0.48074,1,1
3,2,2,2,0.53579,2,1
3,2,2,2,0.59313,2,1
3,1,2,2,0.44045,1,1
3,1,1,2,0.54532,2,1
3,2,2,2,0.51315,1,1
3,2,2,2,0.4889,1,1
3,1,1,2,0.52067,3,1
3,2,2,2,0.42451,2,1
3,2,2,2,0.52926,3,1
3,2,2,2,0.46489,3,1
3,1,1,2,0.64821,3,1
3,1,1,2,0.51269,1,1
3,1,1,2,0.47218,2,1
3,2,2,2,0.62516,1,1
3,2,2,2,0.44894,3,1
3,1,1,2,0.5132,3,1
3,1,2,2,0.5606,1,1
3,1,2,2,0.53594,2,1
3,1,1,2,0.49671,1,1
3,2,2,2,0.52838,2,1
3,1,1,2,0.57725,2,1
3,1,1,2,0.64894,2,1
3,1,1,2,0.49713,3,1
3,1,2,2,0.59301,2,1
3,1,1,2,0.47233,1,1
3,2,1,2,0.90512,1,1
3,2,1,2,0.56072,1,1
3,1,1,2,0.47268,2,1
3,1,1,2,0.52128,1,1
3,1,1,2,0.43248,3,1
3,1,1,2,0.45597,3,1
3,2,2,2,0.6333,2,1
3,1,1,2,0.50484,1,1
3,1,1,2,0.42423,3,1
3,2,1,2,0.46376,1,1
3,1,1,2,0.56937,1,1
3,2,2,2,0.51298,3,1
3,1,1,2,0.46538,3,1
3,1,1,2,0.53599,2,1
3,1,1,2,0.46394,3,1
3,2,1,2,0.53595,2,1
3,1,1,2,0.43297,3,1
3,2,2,2,0.5691,2,1
3,1,1,2,0.61655,1,1
3,2,2,2,0.60862,2,1
3,1,1,2,0.43334,1,1
3,2,2,2,0.44869,2,1
3,2,2,2,0.48813,1,1
3,1,1,2,0.46396,2,1
3,1,1,2,0.43236,3,1
3,1,1,2,0.46512,3,1
3,2,2,2,0.48113,2,1
3,2,2,2,0.48121,3,1
3,2,2,2,0.44816,2,1
3,1,1,2,0.68032,1,1
3,1,1,2,0.47189,2,1
3,1,1,2,0.51233,1,1
3,1,2,1,1.3203,1,1
3,2,2,1,1.4248,2,1
3,1,1,2,0.88075,1,1
3,2,2,2,0.49735,2,1
3,1,1,2,0.46518,1,1
3,1,1,2,0.46423,3,1
3,1,1,2,0.59213,2,1
3,1,1,2,0.4882,3,1
3,1,1,2,0.44102,2,1
3,1,1,2,0.45593,1,1
3,2,2,2,0.70403,2,1
3,1,1,2,0.51284,2,1
3,2,1,2,0.63174,1,1
3,2,2,1,1.0318,1,1
3,2,2,2,0.72815,2,1
3,1,1,2,0.9773,1,1
3,1,1,2,0.60796,3,1
3,1,1,2,0.43298,1,1
3,1,1,2,0.39178,2,1
3,2,2,2,0.43198,3,1
3,1,1,2,0.44777,3,1
3,2,2,2,0.4808,2,1
3,2,2,2,0.43208,1,1
3,1,2,1,0.84094,1,1
3,1,1,2,0.69604,2,1
3,1,1,2,0.45632,3,1
3,2,2,2,0.44891,3,1
3,2,2,2,0.44843,1,1
3,1,1,2,0.65638,2,1
3,1,2,1,0.71234,1,1
3,1,1,2,0.44902,1,1
3,1,2,1,0.72892,1,1
3,1,1,2,0.49609,1,1
3,2,2,2,0.46384,3,1
3,1,1,2,0.4167,2,1
3,1,1,2,0.56822,2,1
3,1,1,2,0.44058,3,1
3,2,2,2,0.49698,3,1
3,1,1,2,0.5198,3,1
3,2,2,2,0.45721,3,1
3,2,2,2,0.48027,3,1
3,1,2,2,0.7454,1,1
3,2,2,2,0.47415,3,1
3,1,1,2,0.50576,1,1
3,2,2,2,0.45815,2,1
3,2,2,1,0.75347,1,1
3,1,1,2,0.5777,2,1
3,1,2,2,0.40162,1,1
3,2,2,2,0.52248,1,1
3,2,2,2,0.46655,3,1
3,2,2,2,0.62628,2,1
3,2,2,2,0.45841,3,1
3,2,2,2,0.50692,2,1
3,2,2,2,0.50566,3,1
3,1,1,2,0.56216,1,1
3,2,2,1,1.0342,2,1
3,2,2,1,0.54633,3,1
3,1,1,2,0.49795,2,1
3,2,2,2,0.4905,1,1
3,2,2,1,0.7861,1,1
3,2,2,2,0.42644,3,1
3,2,2,2,0.47481,3,1
3,1,1,2,0.5296,3,1
3,1,1,2,0.46614,3,1
3,1,1,2,0.77739,1,1
3,2,2,2,0.50609,2,1
3,1,1,2,0.5537,2,1
3,1,1,2,0.45804,2,1
3,2,2,2,0.47378,2,1
3,2,2,2,0.466,1,1
3,2,2,2,0.43352,2,1
3,1,1,2,0.52287,3,1
3,1,1,2,0.53892,3,1
3,1,1,2,0.50569,2,1
3,2,1,2,0.50617,1,1
3,2,2,2,0.45827,3,1
3,1,1,2,0.5696,1,1
3,2,2,2,0.54448,3,1
3,1,1,2,0.76242,2,1
3,2,2,2,0.49833,1,1
3,2,2,2,0.81009,2,1
3,1,1,2,0.47355,1,1
3,2,2,2,0.48947,3,1
3,1,1,2,0.65806,1,1
3,1,1,2,0.40203,3,1
3,1,1,2,0.57825,2,1
3,2,2,2,0.6423,1,1
3,2,2,2,0.5547,1,1
3,2,2,2,0.56238,1,1
3,1,1,2,0.49814,3,1
3,2,2,2,0.61072,3,1
3,2,2,2,0.54585,1,1
3,2,2,2,0.47356,1,1
3,1,1,2,0.53796,2,1
3,1,1,2,0.53091,1,1
3,2,2,2,0.6337,3,1
3,1,1,2,0.45832,3,1
3,2,2,2,0.44206,1,1
3,2,2,2,0.53044,1,1
3,1,1,2,0.51351,1,1
3,2,2,2,0.47365,1,1
3,2,2,2,0.60953,3,1
3,2,2,2,0.48996,3,1
3,2,2,2,0.39469,3,1
3,2,2,2,0.39344,2,1
3,2,2,2,0.45831,3,1
3,2,2,2,0.47379,1,1
3,1,1,2,0.47443,1,1
3,2,2,2,0.46594,3,1
3,2,2,2,0.51398,3,1
3,1,1,2,0.46581,3,1
3,1,1,2,0.7058,1,1
3,2,2,2,0.42564,2,1
3,2,1,2,0.60983,1,1
3,2,1,2,0.4895,1,1
3,1,1,2,0.45789,1,1
3,1,1,2,0.45785,3,1
3,1,1,2,0.41844,2,1
3,2,2,2,0.43477,3,1
3,1,1,2,0.5701,1,1
3,1,1,2,0.74586,1,1
3,2,2,2,0.56227,1,1
3,2,2,2,0.46611,3,1
3,1,1,2,0.5063,2,1
3,2,2,2,1.0342,1,1
3,1,1,2,0.55425,3,1
3,1,1,2,0.47371,3,1
3,1,2,2,0.54574,1,1
3,1,1,2,0.52147,3,1
3,2,2,2,0.79419,3,1
3,2,2,2,0.45743,1,1
3,2,2,2,0.45065,2,1
3,1,1,2,0.48185,3,1
3,1,2,2,0.46701,2,1
3,2,2,2,0.7467,1,1
3,1,1,2,0.563,3,1
3,1,1,2,0.54684,2,1
3,1,1,2,0.47462,2,1
3,1,1,2,0.43417,3,1
3,2,1,2,0.43413,1,1
3,1,1,2,0.499,2,1
3,2,2,2,0.5626,3,1
3,1,1,2,0.67427,2,1
3,1,1,2,0.4259,2,1
3,2,2,2,0.48138,1,1
3,1,1,2,0.64233,1,1
3,2,2,2,0.61838,2,1
3,1,1,2,0.53023,3,1
3,1,1,2,0.4897,2,1
3,1,1,2,0.5941,2,1
3,2,2,2,0.52151,2,1
3,1,1,2,0.46585,1,1
3,1,1,2,0.48233,3,1
3,2,2,2,0.4588,3,1
3,2,1,2,0.71444,2,1
3,2,2,2,0.96985,3,1
3,2,2,2,0.56167,3,1
3,2,2,1,1.323,2,1
3,2,2,1,0.64224,3,1
3,2,2,2,0.52959,2,1
3,2,2,2,0.69019,1,1
3,2,2,1,0.98591,1,1
3,1,1,1,0.64255,2,1
3,2,2,1,0.77013,2,1
3,2,2,2,0.4659,3,1
3,2,2,2,0.45871,3,1
3,2,2,2,0.48208,3,1
3,1,1,2,0.76993,2,1
3,1,1,2,0.51466,2,1
3,1,1,2,0.46694,1,1
3,1,1,2,0.411,1,1
3,1,1,2,0.43485,2,1
3,2,1,2,0.48171,1,1
3,1,1,2,0.43432,2,1
3,2,2,2,0.69071,1,1
3,2,2,2,0.41892,3,1
3,2,2,2,0.49094,2,1
3,2,2,2,0.4502,3,1
3,2,2,2,0.43402,2,1
3,2,2,2,0.46698,2,1
3,2,2,2,0.40173,3,1
3,1,1,2,0.97488,2,1
3,2,2,2,0.56747,1,1
3,1,2,1,0.76032,2,1
3,2,2,2,0.43917,2,1
3,1,2,2,0.71232,2,1
3,1,1,2,0.9514,3,1
3,2,2,2,0.48819,2,1
3,1,1,2,0.47949,3,1
3,1,2,2,0.49524,1,1
3,1,1,2,0.53634,1,1
3,1,1,2,0.44808,1,1
3,1,1,2,0.44708,1,1
3,1,1,2,0.471,3,1
3,2,2,2,0.55209,3,1
3,1,1,2,0.47217,1,1
3,1,1,2,0.4311,2,1
3,1,1,2,0.55116,1,1
3,1,1,2,0.51907,2,1
3,1,1,2,0.47933,2,1
3,1,1,2,0.46392,3,1
3,2,2,2,0.60835,1,1
3,2,2,2,0.51093,1,1
3,1,1,2,0.54355,3,1
3,2,2,2,0.45639,3,1
3,2,2,2,0.44012,3,1
3,2,2,2,0.41547,1,1
3,1,1,2,0.51103,3,1
3,1,2,2,0.43193,1,1
3,2,2,2,0.43156,3,1
3,1,1,2,0.60803,2,1
3,2,2,2,0.45498,3,1
3,1,1,2,0.42357,2,1
3,1,1,2,0.4071,2,1
3,2,2,2,0.43152,1,1
3,1,2,2,0.56788,1,1
3,1,1,2,0.52023,3,1
3,2,2,2,0.52754,1,1
3,1,1,2,0.52781,2,1
3,1,1,2,0.53536,1,1
3,2,2,2,0.5112,1,1
3,2,2,2,0.40702,2,1
3,1,1,2,0.53535,2,1
3,2,2,2,0.80689,1,1
3,2,2,2,0.5115,1,1
3,2,2,2,0.527,3,1
3,2,2,2,0.43215,3,1
3,1,2,2,0.60752,1,1
3,2,2,2,0.46375,1,1
3,1,1,2,0.51154,3,1
3,1,1,2,0.44697,3,1
3,1,1,2,0.53582,2,1
3,2,2,2,0.45634,2,1
3,2,2,2,0.55927,3,1
3,1,1,2,0.43172,3,1
3,1,1,2,0.4396,1,1
3,1,1,2,0.416,1,1
3,1,1,2,0.38277,3,1
3,1,1,2,0.43078,1,1
3,2,1,2,0.39105,1,1
3,2,2,2,0.44802,2,1
3,2,2,2,0.62362,2,1
3,1,1,2,0.51105,3,1
3,1,1,2,0.43116,1,1
3,2,2,2,0.52725,2,1
3,2,2,2,0.44776,3,1
3,2,2,2,0.49627,1,1
3,1,1,2,0.43081,3,1
3,1,1,2,0.42378,1,1
3,2,1,2,0.39919,1,1
3,2,2,2,0.47238,1,1
3,2,2,2,0.89565,2,1
3,2,2,2,0.43223,3,1
3,2,2,2,0.55118,2,1
3,1,1,2,0.57612,3,1
3,2,2,2,0.45558,3,1
3,2,2,2,0.39946,3,1
3,1,1,2,0.67154,1,1
3,2,2,2,0.57509,3,1
3,2,2,2,0.58416,1,1
3,1,1,2,0.44693,3,1
3,1,1,2,0.48822,2,1
3,2,2,2,0.45501,2,1
3,1,1,2,0.44686,2,1
3,1,1,2,0.42322,2,1
3,2,1,2,0.56819,2,1
3,2,2,2,0.65551,1,1
3,1,1,2,0.48817,2,1
3,1,1,2,0.4718,1,1
3,1,1,2,0.46344,3,1
3,2,2,2,0.488,3,1
3,2,2,2,0.57502,1,1
3,1,1,2,0.68699,2,1
3,1,1,2,0.47097,3,1
3,2,2,2,0.51239,2,1
3,1,2,2,0.50417,2,1
3,1,1,2,0.47962,3,1
3,2,2,2,0.49619,3,1
3,1,1,2,0.49634,2,1
3,1,2,2,0.62351,1,1
3,1,1,2,0.47152,1,1
3,1,1,2,0.55133,1,1
3,1,1,2,0.4554,3,1
3,2,1,2,0.52767,2,1
3,1,1,2,0.54391,3,1
3,2,2,1,0.84,1,1
3,1,1,2,0.45578,2,1
3,2,2,2,0.52764,3,1
3,1,1,2,0.50297,3,1
3,2,1,2,0.44824,1,1
3,2,2,2,0.44838,2,1
3,1,1,2,0.51999,3,1
3,1,1,2,0.39954,1,1
3,2,2,2,0.74368,2,1
3,1,1,2,0.48042,3,1
3,1,1,2,0.4476,2,1
3,2,2,2,0.64773,2,1
3,2,1,2,0.56831,1,1
3,2,2,2,0.44002,3,1
3,2,2,2,0.51915,3,1
3,2,2,2,0.39972,2,1
3,1,1,2,0.55996,2,1
3,1,1,2,0.4952,3,1
3,1,1,2,0.4884,3,1
3,1,1,2,0.43104,1,1
3,2,1,2,0.55229,2,1
3,2,2,2,0.55913,2,1
3,2,2,2,0.42375,3,1
3,1,1,2,0.50343,2,1
3,2,2,2,0.59179,1,1
3,1,1,2,0.48762,3,1
3,1,1,2,0.53601,2,1
3,1,1,2,0.4402,1,1
3,1,1,2,0.56733,2,1
3,2,2,2,0.51092,2,1
3,1,1,2,0.47988,2,1
3,2,1,2,0.49551,2,1
3,1,2,1,0.7603,1,1
3,2,2,2,0.41495,3,1
3,2,2,2,0.52789,1,1
3,2,2,2,0.42303,2,1
3,2,2,2,0.62428,1,2
3,1,2,2,0.56771,2,2
3,2,1,2,0.77597,1,2
3,1,1,2,0.89595,2,2
3,2,2,2,0.52066,2,2
3,1,1,2,0.48728,1,2
3,1,1,2,0.38327,1,2
3,2,2,2,0.5915,2,2
3,1,1,2,0.5766,2,2
3,2,2,2,0.54461,1,2
3,2,2,2,0.66448,2,2
3,2,2,2,0.43982,2,2
3,2,2,2,0.44039,3,2
3,2,2,2,0.42403,1,2
3,1,2,2,0.59916,2,2
3,2,2,2,0.48811,3,2
3,2,2,2,0.50455,1,2
3,1,1,2,0.51935,3,2
3,1,1,2,0.46339,1,2
3,1,1,2,0.44774,3,2
3,1,2,2,0.48756,1,2
3,1,1,2,0.46348,2,2
3,1,2,2,0.63218,1,2
3,2,2,2,0.39149,1,2
3,2,2,2,0.36735,1,2
3,1,2,2,0.44793,3,2
3,1,1,2,0.4957,3,2
3,2,2,2,0.47222,2,2
3,2,2,2,0.42332,1,2
3,2,2,2,0.46471,2,2
3,2,2,2,0.38348,3,2
3,2,2,2,0.47243,1,2
3,1,1,2,0.74411,3,2
3,1,1,2,0.43265,2,2
3,2,1,2,0.40064,1,2
3,2,2,2,0.36007,2,2
3,1,1,2,0.47959,3,2
3,2,2,2,0.40875,1,2
3,2,2,2,0.45597,1,2
3,2,2,2,0.41613,1,2
3,2,2,2,0.46329,1,2
3,1,2,2,0.38334,1,2
3,1,1,2,0.52059,3,2
3,1,1,2,0.46424,2,2
3,2,2,2,0.40788,3,2
3,1,1,2,0.70475,2,2
3,1,1,2,0.43965,3,2
3,1,1,2,0.4404,2,2
3,1,1,2,0.47145,2,2
3,1,2,2,0.58403,1,2
3,2,2,2,0.44794,2,2
3,1,2,2,0.56829,2,2
3,1,1,2,0.4394,2,2
3,1,1,2,0.46458,2,2
3,1,2,2,0.47244,1,2
3,2,2,2,0.52832,1,2
3,2,2,2,0.4796,2,2
3,2,2,2,0.4237,2,2
3,2,2,2,0.40803,3,2
3,2,2,2,0.52016,3,2
3,1,1,2,0.48809,3,2
3,1,1,2,0.43123,1,2
3,2,2,2,0.41653,3,2
3,1,2,2,0.43145,1,2
3,1,2,2,0.40822,1,2
3,2,2,2,0.43187,3,2
3,1,1,2,0.57524,2,2
3,2,2,2,0.43174,3,2
3,1,2,2,0.55958,1,2
3,1,1,2,0.49659,1,2
3,1,1,2,0.56851,2,2
3,1,1,2,0.55243,1,2
3,2,2,2,0.51174,1,2
3,2,2,2,0.45551,1,2
3,1,2,2,0.53564,1,2
3,2,2,2,0.52859,1,2
3,2,2,2,0.51235,3,2
3,1,1,2,0.51272,1,2
3,1,1,2,0.45619,3,2
3,2,2,2,0.44026,2,2
3,2,1,2,0.71229,1,2
3,2,2,2,0.4479,2,2
3,1,1,2,0.55219,1,2
3,1,2,2,0.45536,2,2
3,1,1,2,0.4479,1,2
3,2,2,2,0.43232,2,2
3,1,1,2,0.54422,2,2
3,2,2,2,0.40755,1,2
3,2,2,2,0.38413,3,2
3,1,1,2,0.65538,1,2
3,2,2,2,0.43996,3,2
3,1,1,2,0.42356,2,2
3,1,1,2,0.39274,3,2
3,1,1,2,0.36741,3,2
3,2,1,2,0.40008,1,2
3,1,1,2,0.64055,1,2
3,2,2,2,0.5124,3,2
3,2,2,2,0.47256,1,2
3,1,1,2,0.49566,3,2
3,1,1,2,0.48785,3,2
3,1,1,2,0.4006,3,2
3,1,1,2,0.36039,3,2
3,1,1,2,0.39276,3,2
3,2,2,2,0.42379,3,2
3,1,1,2,0.49526,1,2
3,1,2,2,0.52877,2,2
3,1,2,2,0.43121,1,2
3,1,1,2,0.48763,1,2
3,2,2,2,0.48854,1,2
3,1,2,2,0.43177,1,2
3,1,1,2,0.61604,1,2
3,2,2,2,0.47198,1,2
3,2,2,2,0.44069,3,2
3,1,2,2,0.62426,2,2
3,1,1,2,0.56033,3,2
3,2,2,2,0.72869,1,2
3,2,2,2,0.43206,1,2
3,1,1,2,0.58411,2,2
3,2,2,2,0.4315,1,2
3,1,1,2,0.4648,1,2
3,2,1,2,0.47183,1,2
3,1,1,2,0.41636,1,2
3,2,2,2,0.55169,3,2
3,2,2,2,0.53522,2,2
3,1,2,2,0.48078,3,2
3,1,1,2,0.4482,3,2
3,1,1,2,0.47211,2,2
3,1,1,2,0.46387,2,2
3,1,1,2,0.38374,2,2
3,1,1,2,0.44075,1,2
3,1,1,2,0.40043,3,2
3,2,1,2,0.35982,1,2
3,2,2,2,0.53541,2,2
3,2,2,2,0.39243,3,2
3,2,2,2,0.45656,1,2
3,1,2,2,0.48056,1,2
3,2,2,2,0.39265,3,2
3,2,2,2,0.50355,1,2
3,1,1,2,0.54461,3,2
3,2,2,2,0.45591,1,2
3,2,2,2,0.47401,1,2
3,1,1,2,0.4827,2,2
3,2,2,2,0.39547,2,2
3,2,2,2,0.46697,1,2
3,1,1,2,0.73058,1,2
3,1,2,2,0.40252,1,2
3,1,1,2,0.41121,3,2
3,1,1,2,0.41047,3,2
3,2,2,2,0.47452,3,2
3,1,1,2,0.42701,3,2
3,1,1,2,0.41003,1,2
3,1,1,2,0.3716,3,2
3,1,1,2,0.44199,3,2
3,2,2,2,0.45798,3,2
3,2,2,2,0.4515,1,2
3,1,1,2,0.49859,3,2
3,2,2,2,0.65123,1,2
3,1,1,2,0.52252,1,2
3,1,1,2,0.45039,1,2
3,2,2,2,0.49043,2,2
3,2,2,2,0.45152,1,2
3,1,1,2,0.48336,1,2
3,2,2,2,0.41038,2,2
3,2,2,2,0.52333,3,2
3,1,1,2,0.47506,3,2
3,1,1,2,0.45057,3,2
3,2,2,2,0.43448,2,2
3,1,1,2,0.47552,1,2
3,2,2,2,0.44997,2,2
3,1,1,2,0.48201,2,2
3,2,2,2,0.47422,3,2
3,1,1,2,0.41054,3,2
3,2,2,2,0.48996,2,2
3,1,1,2,0.48197,2,2
3,2,2,2,0.46719,1,2
3,2,2,2,0.4991,3,2
3,2,2,2,0.45034,2,2
