Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,StimulusType
11,1,0,1,3.646,1.61,0,Face
11,0,0,3,1.956,3.78,1,Face
11,1,1,3,2.385,1.726,1,Face
11,1,1,3,1.69,1.786,1,Face
11,1,1,2,3.748,1.088,1,Face
11,0,0,1,3.985,1.277,1,Face
11,1,1,3,1.831,1.289,1,Face
11,0,0,2,4.019,0.955,1,Face
11,1,1,3,2.182,1.199,1,Face
11,0,0,2,3.913,0.908,1,Face
11,0,0,2,4.235,1.465,1,Face
11,1,1,2,1.882,1.085,1,Face
11,0,0,2,1.798,0.863,1,Face
11,1,1,2,2.563,1.622,1,Face
11,1,0,2,5.042,0.691,0,Face
11,1,1,2,1.956,1.034,1,Face
11,0,0,1,4.348,1.051,1,Face
11,1,1,1,5.118,2.337,1,Face
11,0,0,2,2.393,2.964,1,Face
11,1,1,2,2.195,1.702,1,Face
11,0,0,1,2.772,1.389,1,Face
11,0,0,3,2.998,2.151,1,Face
11,1,1,2,2.132,3.571,1,Face
11,0,0,2,2.738,1.185,1,Face
11,1,1,2,2.753,3.544,1,Face
11,0,0,1,2.738,1.62,1,Face
11,0,0,3,2.431,1.109,1,Face
11,1,0,2,3.903,0.724,0,Face
11,0,0,2,1.647,0.488,1,Face
11,0,0,2,2.161,0.68,1,Face
11,0,0,1,2.936,0.779,1,Face
11,0,0,1,3.836,0.568,1,Face
11,1,1,3,2.071,1.592,1,Face
11,0,0,1,2.245,0.875,1,Face
11,0,0,2,1.893,1.126,1,Face
11,1,0,1,5.506,0.865,0,Face
11,1,1,2,2.556,3.477,1,Face
11,0,0,3,2.408,1.235,1,Face
11,1,1,2,4.495,1.004,1,Face
11,0,0,3,2.278,0.872,1,Face
11,0,1,1,2.708,0.611,0,Face
11,0,0,1,2.161,1.215,1,Face
11,0,0,2,8.339,0.966,1,Face
11,1,0,1,7.715,1.631,0,Face
11,1,1,3,5.59,1.412,1,Face
11,0,1,1,5.584,0.382,0,Face
11,1,1,2,5.244,1.485,1,Face
11,1,0,2,2.703,0.791,0,Face
11,1,1,3,4.72,0.955,1,Face
11,1,0,3,2.166,1.103,0,Face
11,1,0,3,1.851,1.098,0,Face
11,1,1,2,3.378,0.89,1,Face
11,0,0,3,1.552,2.317,1,Face
11,1,1,3,1.657,1.426,1,Face
11,1,0,2,2.713,1.264,0,Face
11,1,1,3,3.291,2.267,1,Face
11,0,0,2,2.618,4.271,1,Face
11,0,1,2,2.189,1.207,0,Face
12,1,0,3,9.291,3.522,0,Face
12,1,1,3,4.897,1.035,1,Face
12,1,1,3,4.053,0.679,1,Face
12,0,0,1,3.924,2.328,1,Face
12,0,0,2,4.323,1.672,1,Face
12,0,1,2,2.234,0.831,0,Face
12,1,1,3,1.744,0.775,1,Face
12,1,1,3,1.496,0.49,1,Face
12,0,1,2,4.374,0.642,0,Face
12,0,1,2,2.824,0.682,0,Face
12,0,0,1,6.883,0.975,1,Face
12,0,0,1,5.165,0.595,1,Face
12,0,0,2,4.168,1.507,1,Face
12,0,1,1,6.189,0.856,0,Face
12,1,1,3,1.634,0.408,1,Face
12,0,1,2,2.091,0.572,0,Face
12,1,1,3,1.494,0.601,1,Face
12,1,1,3,1.369,0.352,1,Face
12,0,0,1,13.183,0.459,1,Face
12,1,1,3,1.126,0.552,1,Face
12,0,0,1,3.919,0.561,1,Face
12,0,1,1,1.113,1.022,0,Face
12,1,1,3,1.717,0.288,1,Face
12,0,0,1,1.529,0.501,1,Face
12,0,1,1,2.015,0.53,0,Face
12,0,1,1,8.161,3.296,0,Face
12,1,1,3,2.185,0.543,1,Face
12,1,1,2,1.738,0.401,1,Face
12,0,0,1,2.448,0.665,1,Face
12,1,1,3,1.58,0.346,1,Face
12,1,1,3,1.068,0.298,1,Face
12,0,0,2,2.061,1.247,1,Face
12,1,1,3,1.238,0.333,1,Face
12,1,1,3,1.197,0.301,1,Face
12,1,1,3,0.829,0.256,1,Face
12,0,0,1,2.609,0.399,1,Face
12,0,1,2,1.291,0.376,0,Face
12,1,0,2,2.504,0.491,0,Face
12,0,0,2,2.734,0.66,1,Face
12,0,0,2,1.655,0.362,1,Face
12,1,1,3,1.056,0.324,1,Face
12,1,1,3,3.617,0.318,1,Face
12,1,1,3,3.933,0.476,1,Face
12,0,1,2,1.625,0.336,0,Face
12,1,1,2,2.711,0.348,1,Face
12,1,1,1,2.837,0.302,1,Face
12,0,0,2,3.698,0.693,1,Face
12,0,0,1,2.135,0.503,1,Face
12,1,1,3,3.34,0.713,1,Face
12,0,0,2,7.889,0.517,1,Face
12,1,1,1,3.121,0.426,1,Face
12,0,1,2,1.417,0.565,0,Face
12,0,0,2,3.278,0.675,1,Face
12,1,0,1,1.399,0.57,0,Face
12,1,1,3,3.939,0.366,1,Face
12,0,0,2,3.649,0.441,1,Face
12,0,0,2,5.654,0.831,1,Face
12,1,1,3,1.2,0.309,1,Face
12,0,1,2,2.617,0.385,0,Face
12,1,1,3,2.622,0.287,1,Face
12,1,1,3,2.117,0.337,1,Face
12,1,0,2,9.426,0.81,0,Face
12,1,1,3,1.019,0.291,1,Face
12,0,0,1,2.944,0.525,1,Face
12,1,1,3,1.1,0.27,1,Face
12,0,0,3,5.155,0.716,1,Face
12,1,0,2,2.061,1.017,0,Face
12,1,1,3,1.214,0.278,1,Face
12,0,1,3,0.826,0.257,0,Face
12,0,1,2,3.512,0.479,0,Face
12,0,0,2,1.331,0.453,1,Face
12,1,1,1,2.564,0.426,1,Face
12,1,1,3,1.192,0.275,1,Face
12,1,0,1,1.966,0.431,0,Face
12,0,1,2,2.609,0.367,0,Face
12,0,1,3,1,0.321,0,Face
13,1,1,3,4.365,2.463,1,Face
13,1,1,3,2.319,1.124,1,Face
13,0,1,1,6.143,0.737,0,Face
13,0,1,2,3.065,2.059,0,Face
13,1,1,3,1.288,2.36,1,Face
13,1,1,3,1.691,1.265,1,Face
13,1,1,3,1.263,0.443,1,Face
13,1,1,2,1.486,2.579,1,Face
13,1,0,1,7.763,3.022,0,Face
13,0,0,2,4.585,1.355,1,Face
13,1,1,3,1.96,1.376,1,Face
13,0,0,3,3.035,2.02,1,Face
13,1,1,3,1.366,1.325,1,Face
13,0,0,3,2.061,2.345,1,Face
13,1,0,1,4.741,1.261,0,Face
13,0,0,2,1.619,0.841,1,Face
13,1,1,2,1.977,1.883,1,Face
13,0,0,2,1.972,1.056,1,Face
13,1,1,3,1.216,2.288,1,Face
13,0,0,2,1.543,2.752,1,Face
13,0,1,2,1.318,1.028,0,Face
13,1,1,2,1.375,0.621,1,Face
13,1,0,2,1.875,2.535,0,Face
13,1,1,2,2.185,0.84,1,Face
13,0,1,3,0.998,1.347,0,Face
13,0,0,3,1.677,1.008,1,Face
13,1,1,1,2.805,0.772,1,Face
13,1,1,3,2.809,1.7,1,Face
13,0,0,1,4.848,0.261,1,Face
13,0,0,2,3.806,3.579,1,Face
13,1,1,2,3.711,0.586,1,Face
13,0,0,1,1.317,0.713,1,Face
13,0,1,2,1.177,2.204,0,Face
13,0,0,2,2.781,1.975,1,Face
13,1,1,3,1.877,0.842,1,Face
13,0,0,2,1.644,2.255,1,Face
13,1,1,3,2.116,0.883,1,Face
13,1,1,2,1.342,0.505,1,Face
13,1,0,3,1.574,0.693,0,Face
13,1,0,2,1.286,0.596,0,Face
13,1,0,2,1.152,1.752,0,Face
13,0,0,3,2.747,3.036,1,Face
13,0,0,2,1.267,0.518,1,Face
13,1,0,2,1.232,0.659,0,Face
13,1,0,1,3.373,0.595,0,Face
13,0,0,2,1.189,0.877,1,Face
13,1,1,2,1.005,0.786,1,Face
13,1,1,3,1.326,1.866,1,Face
13,0,0,1,1.032,2.975,1,Face
13,0,0,1,1.252,1.016,1,Face
13,1,1,3,2.276,0.707,1,Face
13,1,0,1,1.688,1.275,0,Face
13,1,0,2,3.31,2.509,0,Face
13,0,0,1,5.151,0.72,1,Face
13,0,0,1,1.657,0.533,1,Face
13,0,1,2,8.423,0.952,0,Face
13,0,0,2,3.072,0.61,1,Face
13,1,0,2,4.667,0.662,0,Face
13,1,0,1,5.673,0.742,0,Face
13,1,1,2,6.184,1.727,1,Face
13,1,1,1,10.952,0.885,1,Face
13,0,0,1,5.6,0.581,1,Face
13,0,0,2,1.626,0.549,1,Face
13,0,0,2,3.385,0.678,1,Face
13,0,0,1,6.128,1.431,1,Face
13,1,0,1,2.827,3.23,0,Face
13,0,0,1,3.033,0.842,1,Face
13,1,1,2,3.747,2.395,1,Face
13,0,0,1,2.099,2.639,1,Face
13,0,0,1,1.136,1.31,1,Face
13,0,0,2,2.835,0.689,1,Face
13,0,0,2,1.386,1.277,1,Face
13,1,0,2,4.704,0.976,0,Face
13,0,0,3,3.352,1.84,1,Face
13,0,0,3,2.009,0.67,1,Face
13,0,0,3,1.603,0.676,1,Face
14,0,0,1,4.279,2.173,1,Face
14,0,0,2,3.213,3.89,1,Face
14,1,1,2,5.494,1.78,1,Face
14,0,0,2,3.663,1.387,1,Face
14,1,0,1,9.907,1.481,0,Face
14,0,0,2,8.954,1.954,1,Face
14,1,1,2,3.364,3.986,1,Face
14,0,0,1,4.186,1.156,1,Face
14,0,0,3,4.008,0.723,1,Face
14,1,1,1,6.58,0.931,1,Face
14,1,1,3,3.415,1.682,1,Face
14,1,1,2,4.286,1.34,1,Face
14,0,1,1,3.332,0.387,0,Face
14,0,0,2,1.761,1.128,1,Face
14,1,1,2,6.544,1.566,1,Face
14,1,1,2,2.583,0.825,1,Face
14,0,0,2,3.235,3.705,1,Face
14,1,1,1,2.756,0.538,1,Face
14,1,0,2,3.86,2.842,0,Face
14,1,0,1,2.76,1.57,0,Face
14,0,0,1,3.493,0.362,1,Face
14,1,1,1,3.121,0.455,1,Face
14,1,1,1,5.271,0.374,1,Face
14,0,0,2,3.375,0.234,1,Face
14,0,0,1,3.535,0.876,1,Face
14,0,1,2,5.357,0.401,0,Face
14,0,1,1,5.194,5.479,0,Face
14,0,0,2,3.054,2.197,1,Face
14,1,1,1,2.464,0.294,1,Face
14,0,0,2,2.143,1.54,1,Face
14,0,0,2,4.092,0.768,1,Face
14,1,1,1,8.997,0.575,1,Face
14,0,1,2,4.021,0.447,0,Face
14,0,0,1,1.512,0.559,1,Face
14,1,0,1,2.975,1.808,0,Face
14,1,1,2,6.885,1.073,1,Face
14,1,0,2,2.479,0.218,0,Face
14,1,0,3,1.722,2.135,0,Face
14,1,1,2,5.124,0.446,1,Face
14,0,1,2,4.167,0.592,0,Face
14,0,0,2,3.086,0.154,1,Face
14,1,0,2,3.143,0.131,0,Face
14,1,1,2,2.854,1.261,1,Face
14,1,0,1,6.729,0.439,0,Face
14,1,0,2,5.07,1.814,0,Face
14,1,0,1,2.23,0.796,0,Face
14,0,1,1,3.149,0.885,0,Face
14,0,0,2,4.051,3.334,1,Face
14,0,0,3,2.854,0.165,1,Face
14,1,1,3,4.392,4.93,1,Face
14,0,0,2,6.258,0.459,1,Face
14,1,0,1,1.959,0.228,0,Face
14,1,0,1,2.123,0.176,0,Face
14,1,1,1,3.332,0.184,1,Face
14,1,1,1,1.06,0.168,1,Face
14,1,0,1,4.933,0.12,0,Face
14,1,1,2,4.464,0.236,1,Face
14,0,0,1,2.82,0.167,1,Face
14,0,1,2,2.393,0.192,0,Face
14,1,0,1,1.809,0.188,0,Face
14,0,0,1,5.853,0.166,1,Face
14,0,0,2,2.963,0.145,1,Face
14,1,1,1,4.047,0.192,1,Face
14,0,1,1,1.224,0.193,0,Face
14,0,0,1,2.74,0.196,1,Face
14,0,0,2,3.149,0.205,1,Face
14,0,0,1,4.829,0.224,1,Face
14,0,0,2,8.866,0.212,1,Face
14,0,0,3,12.492,2.74,1,Face
14,1,0,1,4.711,0.16,0,Face
14,1,0,2,2.805,0.094,0,Face
14,1,1,1,4.607,0.178,1,Face
14,1,0,2,2.504,0.144,0,Face
14,0,0,1,1.365,0.171,1,Face
14,0,1,2,2.325,0.078,0,Face
14,0,0,2,2.858,0.121,1,Face
15,1,1,3,2.34,1.332,1,Face
15,1,1,2,2.795,1.034,1,Face
15,1,1,3,1.139,0.898,1,Face
15,0,0,3,3.119,1.78,1,Face
15,0,0,2,3.431,0.84,1,Face
15,1,1,3,2.15,1.369,1,Face
15,0,0,2,2.889,0.596,1,Face
15,1,1,2,2.212,2.819,1,Face
15,0,0,3,1.948,1.11,1,Face
15,0,0,2,2.804,1.153,1,Face
15,1,1,1,4.068,1.873,1,Face
15,1,1,3,1.288,1.241,1,Face
15,1,1,2,3.965,0.798,1,Face
15,0,0,3,1.925,0.926,1,Face
15,1,0,1,2.981,2.343,0,Face
15,0,0,2,2.29,1.415,1,Face
15,0,0,1,1.79,0.979,1,Face
15,1,1,3,2.423,0.869,1,Face
15,1,1,2,1.89,1.665,1,Face
15,1,1,2,4.019,0.446,1,Face
15,0,0,2,2.438,1.322,1,Face
15,0,0,3,1.461,1.276,1,Face
15,1,1,3,2.625,0.899,1,Face
15,0,0,1,1.585,0.977,1,Face
15,0,0,2,1.416,1.198,1,Face
15,0,0,2,2.736,2.633,1,Face
15,0,0,3,1.196,2.22,1,Face
15,1,1,3,1.791,0.875,1,Face
15,1,1,3,0.986,0.365,1,Face
15,1,1,3,0.797,0.471,1,Face
15,0,0,2,1.716,0.525,1,Face
15,1,1,3,3.406,1.467,1,Face
15,0,0,1,2.715,0.716,1,Face
15,0,0,3,1.725,0.776,1,Face
15,0,0,1,5.514,0.334,1,Face
15,1,1,1,2.054,0.391,1,Face
15,0,0,2,2.813,0.372,1,Face
15,0,0,1,3.845,1.802,1,Face
15,1,1,3,1.526,1.348,1,Face
15,0,0,3,2.667,0.706,1,Face
15,0,0,3,1.439,0.363,1,Face
15,0,0,1,2.048,2.282,1,Face
15,1,1,2,3.777,0.28,1,Face
15,0,0,2,1.471,0.443,1,Face
15,1,1,3,2.002,0.624,1,Face
15,1,0,1,1.55,1.509,0,Face
15,1,1,3,1.966,0.761,1,Face
15,1,1,3,0.947,0.795,1,Face
15,0,0,2,1.096,1.496,1,Face
15,1,1,3,1.008,0.438,1,Face
15,1,1,3,1.931,0.365,1,Face
15,1,1,2,1.399,0.324,1,Face
15,0,0,2,2.246,1.677,1,Face
15,1,0,1,1.791,0.282,0,Face
15,0,0,1,1.29,0.922,1,Face
15,0,0,2,1.45,1.068,1,Face
15,0,0,1,1.317,0.931,1,Face
15,0,1,1,2.308,0.335,0,Face
15,0,0,2,1.689,0.892,1,Face
15,1,0,2,4.191,0.366,0,Face
15,0,0,3,1.358,1.576,1,Face
15,1,1,3,1.58,0.479,1,Face
15,1,1,2,2.088,0.298,1,Face
15,1,1,2,1.052,0.966,1,Face
15,0,0,1,1.304,0.662,1,Face
15,0,0,3,1.858,1.014,1,Face
15,0,0,3,1.398,0.783,1,Face
15,1,1,3,1.356,0.38,1,Face
15,0,0,1,4.341,0.548,1,Face
15,0,0,1,1.644,0.551,1,Face
15,1,1,3,3.171,1.673,1,Face
15,1,1,2,1.449,0.31,1,Face
15,0,1,1,2.402,0.308,0,Face
15,1,1,1,1.108,0.34,1,Face
15,1,1,3,0.998,0.415,1,Face
15,1,1,3,0.873,1.501,1,Face
16,1,1,3,2.543,2.627,1,Face
16,0,0,3,2.601,1.758,1,Face
16,0,0,2,3.708,1.237,1,Face
16,1,1,2,4.398,2.359,1,Face
16,1,1,2,3.225,1.175,1,Face
16,0,0,2,4.767,1.852,1,Face
16,0,0,2,2.915,1.22,1,Face
16,1,1,3,2.342,1.094,1,Face
16,1,1,3,1.394,0.677,1,Face
16,0,0,2,1.728,1.455,1,Face
16,1,1,3,1.227,1.251,1,Face
16,0,0,2,1.917,0.767,1,Face
16,0,0,2,1.564,2.466,1,Face
16,0,0,1,1.368,0.6,1,Face
16,0,0,1,3.259,0.414,1,Face
16,1,1,3,1.601,1.349,1,Face
16,1,1,3,1.504,0.782,1,Face
16,0,0,2,1.242,0.892,1,Face
16,1,0,1,4.151,0.445,0,Face
16,0,0,2,1.739,0.849,1,Face
16,0,0,3,1.646,2.002,1,Face
16,0,0,2,1.456,0.782,1,Face
16,0,0,1,1.304,0.608,1,Face
16,1,0,1,2.916,1.401,0,Face
16,1,1,1,1.559,2.346,1,Face
16,1,1,3,2.322,1.678,1,Face
16,0,0,2,1.545,0.909,1,Face
16,1,1,1,6.175,0.96,1,Face
16,1,1,1,2.253,0.6,1,Face
16,0,0,2,2.707,1.116,1,Face
16,1,1,1,3.779,3.649,1,Face
16,1,0,2,1.101,1.443,0,Face
16,0,0,2,2.153,0.847,1,Face
16,1,0,2,3.226,1.476,0,Face
16,0,0,3,2.073,0.95,1,Face
16,1,1,2,1.633,1.717,1,Face
16,0,1,1,3.358,0.632,0,Face
16,0,0,2,1.35,1.486,1,Face
16,1,1,3,3.444,2.245,1,Face
16,0,0,1,4.418,0.47,1,Face
16,0,0,2,1.919,0.887,1,Face
16,1,1,1,4.152,0.468,1,Face
16,1,0,1,3.109,0.563,0,Face
16,1,0,1,2.966,1.145,0,Face
16,1,0,2,1.378,1.225,0,Face
16,0,0,2,1.434,0.929,1,Face
16,1,1,1,2.615,0.884,1,Face
16,0,0,1,4.076,0.891,1,Face
16,1,1,1,2.003,0.809,1,Face
16,0,0,2,1.137,0.559,1,Face
16,1,1,2,2.385,3.041,1,Face
16,1,1,2,2.372,2.444,1,Face
16,0,0,1,1.282,0.584,1,Face
16,0,0,1,3.743,0.632,1,Face
16,1,0,1,1.208,1.005,0,Face
16,1,0,2,2.912,2.267,0,Face
16,0,0,2,5.699,0.64,1,Face
16,0,0,2,3.056,0.736,1,Face
16,0,0,2,1.902,1.143,1,Face
16,1,1,2,3.412,1.24,1,Face
16,0,0,2,5.081,2.582,1,Face
16,0,1,1,4.782,0.627,0,Face
16,0,0,2,2.283,1.6,1,Face
16,0,0,2,1.456,0.847,1,Face
16,1,0,2,3.954,1.224,0,Face
16,1,0,1,5.648,0.481,0,Face
16,0,0,2,2.724,1.037,1,Face
16,1,1,1,2.139,0.712,1,Face
16,0,0,3,2.257,0.841,1,Face
16,1,1,3,1.476,0.573,1,Face
16,1,1,2,4.637,1.291,1,Face
16,0,0,2,4.167,3.187,1,Face
16,0,0,3,1.147,1.016,1,Face
16,1,0,2,2.668,0.519,0,Face
16,1,1,3,4.133,0.551,1,Face
16,1,0,2,4.07,1.04,0,Face
17,1,1,3,4.816,1.437,1,Face
17,1,1,3,1.137,0.851,1,Face
17,1,1,3,2.313,0.976,1,Face
17,0,0,3,3.322,1.641,1,Face
17,1,0,3,1.785,0.567,0,Face
17,1,1,2,2.212,2.885,1,Face
17,1,1,2,2.546,2.022,1,Face
17,0,0,2,4.39,1.067,1,Face
17,0,0,2,3.666,1.201,1,Face
17,1,1,3,1.771,0.249,1,Face
17,1,1,3,2.214,0.416,1,Face
17,0,0,2,2.363,1.857,1,Face
17,1,1,3,1.462,0.309,1,Face
17,1,0,2,1.572,0.91,0,Face
17,1,0,2,2.246,0.717,0,Face
17,1,1,2,1.974,0.242,1,Face
17,1,1,3,1.678,0.195,1,Face
17,1,0,2,1.702,1.065,0,Face
17,0,1,3,2.54,0.409,0,Face
17,1,1,3,1.261,0.181,1,Face
17,1,1,3,0.986,0.33,1,Face
17,0,1,2,0.732,8.079,0,Face
17,0,0,2,3.796,1.269,1,Face
17,1,1,3,1.05,0.265,1,Face
17,1,1,3,1.267,0.305,1,Face
17,0,0,3,1.067,1.014,1,Face
17,1,0,2,2.161,0.635,0,Face
17,0,0,2,5.598,1.753,1,Face
17,1,1,3,0.992,0.233,1,Face
17,1,0,3,1.375,0.704,0,Face
17,0,0,3,0.72,0.173,1,Face
17,1,1,3,1.616,0.217,1,Face
17,0,0,3,1.19,0.291,1,Face
17,1,0,3,0.793,0.133,0,Face
17,0,0,2,3.767,0.257,1,Face
17,0,0,3,2.014,0.127,1,Face
17,0,0,2,1.781,0.099,1,Face
17,0,0,2,0.979,0.097,1,Face
17,0,1,2,2.376,0.218,0,Face
17,0,0,3,1.412,0.256,1,Face
17,0,0,3,0.906,0.083,1,Face
17,0,0,3,0.694,0.61,1,Face
17,0,0,3,0.89,0.044,1,Face
17,0,0,3,0.84,0.072,1,Face
17,0,1,2,1.417,0.154,0,Face
17,0,0,3,5.561,0.065,1,Face
17,0,1,2,1.528,0.069,0,Face
17,1,0,3,0.908,0.051,0,Face
17,0,0,3,0.878,0.056,1,Face
17,0,0,2,2.161,0.073,1,Face
17,1,1,3,1.219,0.069,1,Face
17,0,0,2,2.88,0.051,1,Face
17,1,1,3,1.19,0.089,1,Face
17,1,1,3,1.891,0.072,1,Face
17,0,0,3,1.563,0.06,1,Face
17,1,0,1,0.716,4.863,0,Face
17,0,1,2,4.213,0.185,0,Face
17,1,1,2,3.88,0.782,1,Face
17,1,1,3,1.521,0.175,1,Face
17,0,0,2,1.647,0.107,1,Face
17,0,0,2,3.21,0.374,1,Face
17,1,1,3,1.321,0.085,1,Face
17,0,0,2,1.858,0.069,1,Face
17,1,0,2,2.371,0.085,0,Face
17,1,1,3,3.891,0.054,1,Face
17,0,0,2,1.616,0.032,1,Face
17,0,0,2,1.262,0.057,1,Face
17,0,1,3,1.494,0.123,0,Face
17,1,1,3,0.688,0.067,1,Face
17,1,1,3,0.921,1.51,1,Face
17,1,0,3,1.349,0.064,0,Face
17,1,1,3,1.447,0.041,1,Face
17,0,0,2,1.181,0.057,1,Face
17,1,1,3,1.874,0.288,1,Face
17,0,1,3,1.955,0.067,0,Face
17,0,1,3,0.836,0.088,0,Face
18,0,0,2,3.39,2.389,1,Face
18,0,1,2,3.227,1.865,0,Face
18,1,1,3,3.726,1.508,1,Face
18,0,0,2,1.661,1.048,1,Face
18,0,0,2,1.83,0.349,1,Face
18,0,1,1,1.953,0.659,0,Face
18,1,1,3,2.363,0.841,1,Face
18,0,0,1,2.136,0.975,1,Face
18,0,0,1,1.65,0.6,1,Face
18,0,0,1,2.549,0.747,1,Face
18,0,0,1,2.005,0.661,1,Face
18,1,1,2,2.652,0.793,1,Face
18,1,1,2,1.963,0.454,1,Face
18,1,0,1,2.331,0.573,0,Face
18,1,1,2,2.275,0.965,1,Face
18,0,0,1,1.39,0.491,1,Face
18,1,1,1,2.953,1.297,1,Face
18,1,1,2,1.285,0.465,1,Face
18,0,1,2,1.536,0.783,0,Face
18,0,0,2,3.478,1.109,1,Face
18,1,0,2,3.65,0.763,0,Face
18,0,1,1,1.78,0.867,0,Face
18,1,1,2,1.215,0.746,1,Face
18,0,0,1,2.756,0.621,1,Face
18,0,0,2,3.482,0.538,1,Face
18,1,0,2,2.867,0.397,0,Face
18,1,0,2,5.572,0.663,0,Face
18,1,1,1,2.174,0.865,1,Face
18,1,1,1,1.601,1.066,1,Face
18,1,1,3,1.998,0.394,1,Face
18,0,1,1,1.288,0.561,0,Face
18,1,1,2,1.177,0.439,1,Face
18,0,0,1,1.803,0.653,1,Face
18,0,0,2,1.322,0.405,1,Face
18,0,1,2,1.249,0.344,0,Face
18,0,0,1,1.322,0.451,1,Face
18,1,0,2,2.617,0.777,0,Face
18,1,0,2,1.841,0.711,0,Face
18,1,1,2,1.262,0.484,1,Face
18,1,0,2,3.709,0.761,0,Face
18,0,0,1,2.323,0.385,1,Face
18,0,0,3,3.322,0.76,1,Face
18,0,0,2,1.962,0.672,1,Face
18,0,0,1,2.991,0.45,1,Face
18,0,0,1,1.406,0.566,1,Face
18,1,1,3,2.509,0.675,1,Face
18,1,1,2,1.383,0.378,1,Face
18,1,0,1,2.167,1.009,0,Face
18,1,1,3,2.147,0.494,1,Face
18,1,1,3,2.395,0.516,1,Face
18,0,0,1,3.038,0.37,1,Face
18,0,0,1,1.524,0.441,1,Face
18,1,1,2,1.069,1.218,1,Face
18,1,1,1,1.338,0.438,1,Face
18,0,0,1,1.289,0.524,1,Face
18,0,0,2,1.329,0.393,1,Face
18,1,1,2,1.818,0.628,1,Face
18,1,1,3,1.34,0.605,1,Face
18,1,1,1,4.204,0.442,1,Face
18,0,0,3,1.956,0.534,1,Face
18,1,1,3,1.922,0.379,1,Face
18,0,1,3,1.127,0.365,0,Face
18,0,0,1,1.483,0.477,1,Face
18,1,1,3,1.159,0.352,1,Face
18,1,1,1,3.654,0.413,1,Face
18,0,1,1,1.094,0.338,0,Face
18,1,1,1,1.375,1.647,1,Face
18,1,0,2,1.348,0.624,0,Face
18,0,0,2,0.861,0.365,1,Face
18,0,0,1,1.182,0.348,1,Face
18,1,1,1,1.911,0.23,1,Face
18,0,0,1,2.3,0.485,1,Face
18,0,0,2,1.896,0.637,1,Face
18,0,0,1,2.168,0.462,1,Face
18,1,1,1,2.322,0.543,1,Face
18,1,1,2,1.166,0.314,1,Face
19,0,1,2,4.789,3.551,0,Face
19,0,1,1,8.594,1.101,0,Face
19,0,0,3,3.273,4.443,1,Face
19,1,1,3,2.404,1.271,1,Face
19,1,1,2,2.726,2.794,1,Face
19,1,1,3,2.34,1.106,1,Face
19,0,0,3,1.821,2.579,1,Face
19,0,1,2,2.549,2.265,0,Face
19,0,0,2,4.413,1.27,1,Face
19,0,0,3,1.502,1.331,1,Face
19,0,0,2,6.769,2.239,1,Face
19,0,0,2,3.419,2.3,1,Face
19,0,0,3,1.56,0.926,1,Face
19,1,1,3,2.68,1.038,1,Face
19,1,0,2,5.633,4.722,0,Face
19,1,1,3,1.65,1.231,1,Face
19,1,1,3,2.76,2.998,1,Face
19,1,1,3,2.398,0.976,1,Face
19,0,0,3,1.525,0.86,1,Face
19,0,0,2,3.61,0.888,1,Face
19,0,0,3,2.828,2.143,1,Face
19,0,0,3,1.811,1.494,1,Face
19,0,0,3,3.158,1.128,1,Face
19,1,1,2,1.918,0.707,1,Face
19,0,0,3,2.962,1.497,1,Face
19,1,0,3,1.84,1.166,0,Face
19,1,1,3,2.766,1.952,1,Face
19,1,0,3,1.785,0.81,0,Face
19,1,0,2,2.792,0.831,0,Face
19,1,1,3,2.061,2.726,1,Face
19,1,1,3,2.519,1.467,1,Face
19,1,0,2,1.474,3.093,0,Face
19,1,0,2,2.559,0.904,0,Face
19,0,0,2,1.597,1.926,1,Face
19,0,1,2,4.147,0.762,0,Face
19,0,0,3,1.52,0.696,1,Face
19,0,0,3,0.995,0.817,1,Face
19,0,0,2,4.469,0.793,1,Face
19,1,0,2,1.759,1.977,0,Face
19,1,0,2,2.978,2.215,0,Face
19,1,0,3,1.239,0.551,0,Face
19,0,0,2,3.423,0.931,1,Face
19,0,0,3,0.97,0.536,1,Face
19,0,0,3,0.829,0.535,1,Face
19,1,1,2,2.983,1.24,1,Face
19,1,0,2,2.209,0.875,0,Face
19,0,1,2,2.288,0.892,0,Face
19,1,1,3,1.851,0.915,1,Face
19,1,0,2,3.78,0.363,0,Face
19,1,0,3,2.504,0.403,0,Face
19,1,1,3,1.824,2.344,1,Face
19,0,0,3,2.203,2.318,1,Face
19,1,1,2,2.249,4.769,1,Face
19,0,0,3,2.205,0.803,1,Face
19,1,0,3,0.967,0.629,0,Face
19,1,0,2,3.451,1.315,0,Face
19,1,1,2,7.131,0.833,1,Face
19,0,0,3,1.275,1.457,1,Face
19,1,1,2,7.324,1.067,1,Face
19,1,0,3,0.969,0.686,0,Face
19,1,1,1,4.179,1.139,1,Face
19,0,0,2,2.749,0.639,1,Face
19,0,0,2,2.51,0.393,1,Face
19,1,0,2,4.707,0.983,0,Face
19,0,0,3,1.059,0.567,1,Face
19,1,0,2,3.21,0.584,0,Face
19,0,0,2,1.03,0.521,1,Face
19,0,0,3,0.884,1.096,1,Face
19,0,0,3,1.434,0.271,1,Face
19,0,0,3,1.557,0.25,1,Face
19,0,0,2,1.031,1.911,1,Face
19,0,0,2,1.158,0.306,1,Face
19,1,0,3,2.305,0.35,0,Face
19,1,0,3,1.412,0.463,0,Face
