Subj_idx,Stimulus,Response,Confidence,RT_dec,Conf_presses,Condition,Accuracy,Contrast,Orientation
15,0,0,3,0.6325318,1,Detection,1,0,NaN
15,0,0,5,0.5167626,1,Detection,1,0,NaN
15,1,1,5,0.7493993,1,Detection,1,0.05,Anticlockwise
15,1,1,4,0.682524,1,Detection,1,0.05,Anticlockwise
15,1,1,5,0.6992274,3,Detection,1,0.05,Anticlockwise
15,1,0,5,0.5831104,3,Detection,0,0.05,Anticlockwise
15,1,1,6,0.6993373,4,Detection,1,0.05,Clockwise
15,1,1,6,0.6988846,4,Detection,1,0.05,Clockwise
15,0,0,4,0.7482444,3,Detection,1,0,NaN
15,1,0,5,0.5659878,2,Detection,0,0.05,Anticlockwise
15,0,0,3,0.5499442,2,Detection,1,0,NaN
15,1,1,6,0.6837852,2,Detection,1,0.05,Clockwise
15,0,1,1,1.2645704,0,Detection,0,0,NaN
15,0,0,2,0.7321435,2,Detection,1,0,NaN
15,1,1,5,0.7661068,1,Detection,1,0.05,Clockwise
15,1,1,5,0.7490089,1,Detection,1,0.05,Anticlockwise
15,1,1,5,0.6158014,1,Detection,1,0.05,Clockwise
15,0,0,5,0.6317079,1,Detection,1,0,NaN
15,0,0,5,0.749892,4,Detection,1,0,NaN
15,1,0,1,1.0324848,3,Detection,0,0.05,Anticlockwise
15,0,0,2,0.8323013,2,Detection,1,0,NaN
15,1,0,6,0.6665302,2,Detection,0,0.05,Clockwise
15,0,0,1,0.9327589,1,Detection,1,0,NaN
15,0,0,6,0.6834307,0,Detection,1,0,NaN
15,1,NaN,NaN,NaN,0,Detection,NaN,0.05,Clockwise
15,1,0,5,0.7327812,2,Detection,0,0.05,Clockwise
15,1,0,4,0.850162,1,Detection,0,0.05,Anticlockwise
15,0,0,2,0.8489758,3,Detection,1,0,NaN
15,0,0,1,0.6162304,5,Detection,1,0,NaN
15,1,0,2,0.6483819,3,Detection,0,0.05,Anticlockwise
15,0,1,1,0.815926,1,Detection,0,0,NaN
15,1,0,2,0.615207,1,Detection,0,0.05,Clockwise
15,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
15,1,0,5,0.7327013,0,Detection,0,0.05,Anticlockwise
15,0,0,6,1.2317723,4,Detection,1,0,NaN
15,1,0,5,0.6659915,1,Detection,0,0.05,Anticlockwise
15,1,0,5,0.5667989,5,Detection,0,0.05,Anticlockwise
15,1,0,4,1.0330208,0,Detection,0,0.05,Anticlockwise
15,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
15,0,0,5,0.6991502,4,Detection,1,0,NaN
15,0,0,4,0.6995703,1,Detection,1,0,NaN
15,1,0,4,0.8489791,1,Detection,0,0.05,Anticlockwise
15,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
15,1,0,5,0.6659217,1,Detection,0,0.05,Clockwise
15,1,0,5,0.5834402,1,Detection,0,0.05,Anticlockwise
15,1,0,5,0.8819217,4,Detection,0,0.05,Anticlockwise
15,1,0,5,0.632129,3,Detection,0,0.05,Clockwise
15,0,0,5,0.6166164,2,Detection,1,0,NaN
15,1,1,4,0.8987002,1,Detection,1,0.05,Clockwise
15,0,0,5,0.73268,1,Detection,1,0,NaN
15,0,0,3,0.7489502,1,Detection,1,0,NaN
15,0,0,5,0.7983805,0,Detection,1,0,NaN
15,1,0,6,0.6830606,1,Detection,0,0.05,Clockwise
15,0,0,5,0.582267,3,Detection,1,0,NaN
15,1,0,6,0.5828961,1,Detection,0,0.05,Clockwise
15,0,0,6,0.5327085,3,Detection,1,0,NaN
15,0,0,6,0.5503968,4,Detection,1,0,NaN
15,1,0,2,0.6167645,4,Detection,0,0.05,Anticlockwise
15,1,0,1,0.9659426,5,Detection,0,0.05,Clockwise
15,0,0,6,0.6328874,4,Detection,1,0,NaN
15,1,1,6,1.2814878,1,Detection,1,0.055555556,Clockwise
15,1,1,6,0.9659031,5,Detection,1,0.055555556,Anticlockwise
15,0,0,6,0.799905,0,Detection,1,0,NaN
15,0,0,5,0.6831186,5,Detection,1,0,NaN
15,1,1,6,1.0148012,4,Detection,1,0.055555556,Clockwise
15,1,1,6,0.9161204,2,Detection,1,0.055555556,Clockwise
15,1,1,2,0.798844,2,Detection,1,0.055555556,Anticlockwise
15,1,0,6,0.9165592,5,Detection,0,0.055555556,Anticlockwise
15,0,0,5,0.5988053,3,Detection,1,0,NaN
15,0,0,6,0.5333788,2,Detection,1,0,NaN
15,0,0,6,0.6493395,4,Detection,1,0,NaN
15,1,0,1,0.9984704,1,Detection,0,0.055555556,Anticlockwise
15,0,0,5,0.63198,1,Detection,1,0,NaN
15,0,0,6,0.5000475,5,Detection,1,0,NaN
15,0,0,6,0.6502783,2,Detection,1,0,NaN
15,0,0,6,0.5815385,5,Detection,1,0,NaN
15,0,0,6,0.6004062,6,Detection,1,0,NaN
15,1,0,5,0.8494474,2,Detection,0,0.055555556,Clockwise
15,0,0,5,0.6160279,1,Detection,1,0,NaN
15,0,0,5,0.5822862,0,Detection,1,0,NaN
15,1,0,5,0.5671258,2,Detection,0,0.055555556,Anticlockwise
15,1,0,4,0.5486128,0,Detection,0,0.055555556,Clockwise
15,0,0,5,0.866675,1,Detection,1,0,NaN
15,1,1,4,0.8324308,0,Detection,1,0.055555556,Clockwise
15,0,0,5,0.6505898,4,Detection,1,0,NaN
15,0,0,4,0.7485745,1,Detection,1,0,NaN
15,1,1,4,0.7325239,1,Detection,1,0.055555556,Clockwise
15,1,1,6,0.648283,2,Detection,1,0.055555556,Clockwise
15,1,0,5,0.6992928,2,Detection,0,0.055555556,Anticlockwise
15,1,0,5,0.74939,4,Detection,0,0.055555556,Clockwise
15,1,0,1,1.1152564,5,Detection,0,0.055555556,Anticlockwise
15,0,0,2,0.8656147,6,Detection,1,0,NaN
15,1,0,3,0.8494752,4,Detection,0,0.055555556,Anticlockwise
15,1,1,6,0.7490059,4,Detection,1,0.055555556,Clockwise
15,0,0,6,0.7327398,1,Detection,1,0,NaN
15,0,0,6,0.6656674,2,Detection,1,0,NaN
15,1,0,5,0.8482346,3,Detection,0,0.055555556,Anticlockwise
15,1,0,5,0.9482332,3,Detection,0,0.055555556,Anticlockwise
15,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
15,0,0,4,0.6993491,2,Detection,1,0,NaN
15,1,1,6,0.7826027,2,Detection,1,0.055555556,Clockwise
15,0,0,6,0.6492456,3,Detection,1,0,NaN
15,1,1,5,0.8828888,4,Detection,1,0.055555556,Clockwise
15,0,0,4,0.6663983,2,Detection,1,0,NaN
15,0,0,5,0.6496775,2,Detection,1,0,NaN
15,1,1,4,0.682724,2,Detection,1,0.055555556,Anticlockwise
15,0,0,4,0.7997,2,Detection,1,0,NaN
15,1,1,6,0.7492093,4,Detection,1,0.055555556,Anticlockwise
15,0,0,4,0.7328024,2,Detection,1,0,NaN
15,0,0,4,0.5166595,4,Detection,1,0,NaN
15,1,0,6,0.6998484,1,Detection,0,0.055555556,Clockwise
15,1,0,2,0.5658444,4,Detection,0,0.055555556,Anticlockwise
15,0,0,6,0.599528,4,Detection,1,0,NaN
15,0,0,6,0.5650147,2,Detection,1,0,NaN
15,1,1,6,0.5662015,2,Detection,1,0.055555556,Clockwise
15,1,1,6,0.5659974,1,Detection,1,0.055555556,Clockwise
15,1,1,6,0.5346864,1,Detection,1,0.055555556,Clockwise
15,1,0,2,0.9480202,1,Detection,0,0.055555556,Anticlockwise
15,1,1,5,0.665651,1,Detection,1,0.055555556,Clockwise
15,0,0,5,0.7154958,0,Detection,1,0,NaN
15,0,0,4,0.7660421,2,Detection,1,0,NaN
15,0,0,4,0.5833823,0,Detection,1,0,NaN
15,1,1,6,0.5824971,1,Detection,1,0.055555556,Anticlockwise
15,0,0,5,0.6679836,1,Detection,1,0,NaN
15,1,1,6,0.5494357,4,Detection,1,0.055555556,Clockwise
15,1,1,4,0.6991586,2,Detection,1,0.055555556,Anticlockwise
15,0,0,4,0.7492444,0,Detection,1,0,NaN
15,1,1,5,0.6998182,3,Detection,1,0.055555556,Clockwise
15,1,1,4,0.7482372,1,Detection,1,0.055555556,Anticlockwise
15,0,0,6,0.5995205,3,Detection,1,0,NaN
15,0,0,4,0.6658342,4,Detection,1,0,NaN
15,1,1,4,0.7668025,1,Detection,1,0.055555556,Anticlockwise
15,1,1,4,0.6994794,2,Detection,1,0.055555556,Anticlockwise
15,0,0,5,0.5998809,4,Detection,1,0,NaN
15,1,1,5,0.6995829,1,Detection,1,0.055555556,Anticlockwise
15,1,0,5,0.7655276,0,Detection,0,0.055555556,Clockwise
15,0,0,5,0.5993535,0,Detection,1,0,NaN
15,0,0,6,0.5153785,3,Detection,1,0,NaN
15,0,0,6,0.715982,3,Detection,1,0,NaN
15,0,0,6,0.6154004,1,Detection,1,0,NaN
16,1,1,1,1.4745973,5,Discrimination,1,0.045,NaN
16,0,0,4,1.0987394,2,Discrimination,1,0.045,NaN
16,0,1,4,0.9655035,2,Discrimination,0,0.045,NaN
16,1,1,3,0.8163889,3,Discrimination,1,0.045,NaN
16,1,1,4,0.7992056,2,Discrimination,1,0.045,NaN
16,1,0,5,0.8319719,2,Discrimination,0,0.045,NaN
16,1,1,5,0.782783,2,Discrimination,1,0.045,NaN
16,1,1,5,0.7489912,3,Discrimination,1,0.045,NaN
16,1,0,2,1.0823608,1,Discrimination,0,0.045,NaN
16,0,0,4,0.7160099,1,Discrimination,1,0.045,NaN
16,0,0,1,0.9991079,5,Discrimination,1,0.045,NaN
16,1,0,2,0.9657555,1,Discrimination,0,0.045,NaN
16,0,0,2,1.032248,2,Discrimination,1,0.045,NaN
16,0,0,2,1.1487798,4,Discrimination,1,0.045,NaN
16,0,1,1,0.7825307,5,Discrimination,0,0.045,NaN
16,0,0,3,0.9156097,2,Discrimination,1,0.045,NaN
16,1,1,4,0.7325505,1,Discrimination,1,0.045,NaN
16,1,0,3,0.8325472,1,Discrimination,0,0.045,NaN
16,1,1,5,0.7991463,2,Discrimination,1,0.045,NaN
16,0,1,4,0.5995155,1,Discrimination,0,0.045,NaN
16,0,0,3,0.9322876,1,Discrimination,1,0.045,NaN
16,1,1,5,0.6325698,0,Discrimination,1,0.045,NaN
16,1,1,5,0.6326496,1,Discrimination,1,0.045,NaN
16,0,0,3,0.8156574,1,Discrimination,1,0.045,NaN
16,1,1,6,0.6991424,2,Discrimination,1,0.045,NaN
16,0,1,3,0.7319981,2,Discrimination,0,0.045,NaN
16,0,1,4,0.6161549,2,Discrimination,0,0.045,NaN
16,0,0,4,0.7990828,3,Discrimination,1,0.045,NaN
16,1,1,6,0.5660436,5,Discrimination,1,0.045,NaN
16,0,0,6,0.6322634,5,Discrimination,1,0.045,NaN
16,1,1,5,0.6160273,2,Discrimination,1,0.045,NaN
16,1,1,5,0.6325306,2,Discrimination,1,0.045,NaN
16,1,1,2,0.6326222,2,Discrimination,1,0.045,NaN
16,0,1,1,1.1318838,2,Discrimination,0,0.045,NaN
16,0,0,1,1.2152746,5,Discrimination,1,0.045,NaN
16,0,0,1,0.9490232,4,Discrimination,1,0.045,NaN
16,0,1,3,0.782543,0,Discrimination,0,0.045,NaN
16,0,0,4,0.9656721,1,Discrimination,1,0.045,NaN
16,1,1,3,0.6993619,0,Discrimination,1,0.045,NaN
16,1,1,4,0.6993106,1,Discrimination,1,0.045,NaN
16,0,0,5,0.798782,2,Discrimination,1,0.045,NaN
16,1,1,6,1.1656071,1,Discrimination,1,0.045,NaN
16,0,0,3,0.7492182,3,Discrimination,1,0.045,NaN
16,1,1,1,1.0324213,3,Discrimination,1,0.045,NaN
16,1,1,3,0.8819027,1,Discrimination,1,0.045,NaN
16,0,0,3,0.6492818,2,Discrimination,1,0.045,NaN
16,0,0,4,0.59951,2,Discrimination,1,0.045,NaN
16,1,1,6,0.6158628,3,Discrimination,1,0.045,NaN
16,1,1,3,0.649253,2,Discrimination,1,0.045,NaN
16,0,0,3,0.8323857,1,Discrimination,1,0.045,NaN
16,0,0,4,0.5661091,2,Discrimination,1,0.045,NaN
16,0,1,1,1.1654172,4,Discrimination,0,0.045,NaN
16,0,1,1,1.1321757,4,Discrimination,0,0.045,NaN
16,1,1,5,0.7823261,4,Discrimination,1,0.045,NaN
16,0,0,4,0.6159623,2,Discrimination,1,0.045,NaN
16,0,1,2,1.0654753,1,Discrimination,0,0.045,NaN
16,1,1,5,0.5327659,1,Discrimination,1,0.045,NaN
16,1,1,5,0.7827431,2,Discrimination,1,0.045,NaN
16,1,1,4,0.9823118,1,Discrimination,1,0.045,NaN
16,0,0,3,0.7657351,0,Discrimination,1,0.045,NaN
16,1,1,5,0.6162368,0,Discrimination,1,0.045,NaN
16,1,1,5,0.665809,3,Discrimination,1,0.045,NaN
16,0,1,1,1.1318542,3,Discrimination,0,0.045,NaN
16,1,1,3,1.2488474,1,Discrimination,1,0.045,NaN
16,0,0,3,0.5995344,1,Discrimination,1,0.045,NaN
16,1,0,3,0.5666778,2,Discrimination,0,0.045,NaN
16,1,1,4,1.1820723,2,Discrimination,1,0.045,NaN
16,0,0,5,0.665963,1,Discrimination,1,0.045,NaN
16,1,0,1,1.0654539,3,Discrimination,0,0.045,NaN
16,0,0,1,1.2317455,4,Discrimination,1,0.045,NaN
16,0,0,3,0.7492558,2,Discrimination,1,0.045,NaN
16,1,1,4,0.7159239,1,Discrimination,1,0.045,NaN
16,1,1,2,0.832603,2,Discrimination,1,0.045,NaN
16,0,NaN,NaN,NaN,0,Discrimination,NaN,0.045,NaN
16,1,1,5,0.5995623,2,Discrimination,1,0.045,NaN
16,1,1,3,0.7020114,1,Discrimination,1,0.045,NaN
16,0,0,2,0.7819346,2,Discrimination,1,0.045,NaN
16,1,1,1,1.448565,1,Discrimination,1,0.045,NaN
16,0,0,5,0.5662628,2,Discrimination,1,0.045,NaN
16,0,0,3,0.7324567,2,Discrimination,1,0.045,NaN
16,1,1,1,0.7602973,2,Discrimination,1,0.045,NaN
16,0,1,2,1.0825116,1,Discrimination,0,0.045,NaN
16,0,0,3,0.9152104,1,Discrimination,1,0.045,NaN
16,1,1,5,0.8491072,1,Discrimination,1,0.045,NaN
16,0,0,4,0.7987887,3,Discrimination,1,0.045,NaN
16,1,1,5,0.8665602,3,Discrimination,1,0.045,NaN
16,0,0,4,0.9491876,3,Discrimination,1,0.045,NaN
16,1,0,1,0.6825688,1,Discrimination,0,0.045,NaN
16,1,1,6,0.7829657,1,Discrimination,1,0.045,NaN
16,0,1,4,0.7824159,0,Discrimination,0,0.045,NaN
16,1,0,5,0.8658504,1,Discrimination,0,0.045,NaN
16,0,0,4,0.9988211,2,Discrimination,1,0.045,NaN
16,1,1,6,0.5829492,2,Discrimination,1,0.045,NaN
16,0,0,2,0.8824137,3,Discrimination,1,0.045,NaN
16,0,0,3,1.0819844,1,Discrimination,1,0.045,NaN
16,1,1,6,0.5828401,1,Discrimination,1,0.045,NaN
16,0,1,4,0.8159695,1,Discrimination,0,0.045,NaN
16,0,0,4,1.0321252,3,Discrimination,1,0.045,NaN
16,0,1,5,0.6163631,1,Discrimination,0,0.045,NaN
16,1,1,5,0.998916,3,Discrimination,1,0.045,NaN
16,1,1,5,0.7155625,2,Discrimination,1,0.045,NaN
16,1,1,4,0.7159175,1,Discrimination,1,0.045,NaN
16,1,1,3,0.7488417,1,Discrimination,1,0.045,NaN
16,0,0,6,0.5829272,2,Discrimination,1,0.045,NaN
16,1,0,2,0.9488565,0,Discrimination,0,0.045,NaN
16,0,0,1,0.933053,1,Discrimination,1,0.045,NaN
16,0,0,3,0.815749,3,Discrimination,1,0.045,NaN
16,0,0,2,0.865674,4,Discrimination,1,0.045,NaN
16,0,0,4,0.7830011,2,Discrimination,1,0.045,NaN
16,0,0,5,1.0154222,1,Discrimination,1,0.045,NaN
16,1,1,1,0.8327778,1,Discrimination,1,0.045,NaN
16,0,0,2,1.2984395,2,Discrimination,1,0.045,NaN
16,0,0,4,1.1487071,2,Discrimination,1,0.045,NaN
16,0,1,1,1.2818049,2,Discrimination,0,0.045,NaN
16,1,1,6,0.8825929,2,Discrimination,1,0.045,NaN
16,1,1,3,1.2818178,2,Discrimination,1,0.045,NaN
16,1,1,3,0.6825654,0,Discrimination,1,0.045,NaN
16,1,1,5,0.6160611,4,Discrimination,1,0.045,NaN
16,1,1,5,0.5823088,4,Discrimination,1,0.045,NaN
16,1,1,4,0.5992143,2,Discrimination,1,0.045,NaN
16,0,0,2,0.8779243,1,Discrimination,1,0.045,NaN
16,0,0,4,0.7326413,1,Discrimination,1,0.045,NaN
16,0,0,3,1.0172546,1,Discrimination,1,0.045,NaN
16,0,0,4,0.6324678,1,Discrimination,1,0.045,NaN
16,0,1,1,0.8488389,0,Discrimination,0,0.045,NaN
16,0,1,3,1.1823621,2,Discrimination,0,0.045,NaN
16,0,0,5,0.6329643,2,Discrimination,1,0.045,NaN
16,0,0,4,0.5995476,1,Discrimination,1,0.045,NaN
16,0,0,1,0.7991281,1,Discrimination,1,0.045,NaN
16,0,1,2,1.1494798,4,Discrimination,0,0.045,NaN
16,0,1,3,1.3652605,1,Discrimination,0,0.045,NaN
16,1,1,4,0.9658558,3,Discrimination,1,0.045,NaN
16,0,0,3,0.9489428,2,Discrimination,1,0.045,NaN
16,0,0,2,0.7157988,2,Discrimination,1,0.045,NaN
16,1,1,5,0.6494567,1,Discrimination,1,0.045,NaN
16,0,1,4,1.3152038,0,Discrimination,0,0.045,NaN
16,1,1,1,1.232503,4,Discrimination,1,0.045,NaN
16,0,0,4,0.682379,3,Discrimination,1,0.045,NaN
16,1,0,2,1.3653046,1,Discrimination,0,0.045,NaN
16,1,0,1,1.0651233,3,Discrimination,0,0.045,NaN
16,1,1,5,0.733124,1,Discrimination,1,0.045,NaN
16,1,0,3,1.2487273,2,Discrimination,0,0.045,NaN
16,1,1,5,0.7164778,1,Discrimination,1,0.045,NaN
16,0,0,4,0.8325337,2,Discrimination,1,0.045,NaN
16,1,1,5,0.6159928,3,Discrimination,1,0.045,NaN
16,1,1,2,0.9822502,3,Discrimination,1,0.045,NaN
16,1,0,2,0.9317722,0,Discrimination,0,0.045,NaN
16,1,1,5,0.6000862,1,Discrimination,1,0.045,NaN
16,1,1,5,0.6158277,3,Discrimination,1,0.045,NaN
16,0,1,3,0.9988761,1,Discrimination,0,0.045,NaN
16,0,0,2,0.7490429,4,Discrimination,1,0.045,NaN
16,1,0,2,0.6327624,2,Discrimination,0,0.045,NaN
16,1,1,4,0.7492179,3,Discrimination,1,0.045,NaN
16,1,1,5,0.7658382,1,Discrimination,1,0.045,NaN
16,1,1,3,0.7493247,3,Discrimination,1,0.045,NaN
16,1,0,1,0.9654807,3,Discrimination,0,0.045,NaN
16,0,1,1,0.782688,5,Discrimination,0,0.045,NaN
16,0,0,5,0.6660406,1,Discrimination,1,0.045,NaN
16,1,1,4,0.8990832,4,Discrimination,1,0.045,NaN
16,1,1,4,1.1156607,1,Discrimination,1,0.045,NaN
16,0,1,2,1.1327771,1,Discrimination,0,0.045,NaN
16,1,1,6,0.9656769,4,Discrimination,1,0.045,NaN
16,1,1,4,0.6327628,3,Discrimination,1,0.045,NaN
16,0,0,2,0.8323702,4,Discrimination,1,0.045,NaN
16,1,1,4,0.8986791,3,Discrimination,1,0.045,NaN
16,0,0,4,0.765884,2,Discrimination,1,0.045,NaN
16,1,0,2,0.6658713,5,Discrimination,0,0.045,NaN
16,0,0,4,0.7656994,3,Discrimination,1,0.045,NaN
16,0,0,5,0.8652993,0,Discrimination,1,0.045,NaN
16,1,1,2,0.6829369,2,Discrimination,1,0.045,NaN
16,0,0,4,0.7658818,2,Discrimination,1,0.045,NaN
16,0,0,4,0.7489932,1,Discrimination,1,0.045,NaN
16,1,1,4,0.6160535,2,Discrimination,1,0.045,NaN
16,1,1,2,0.7652866,2,Discrimination,1,0.045,NaN
16,0,0,3,0.9321736,2,Discrimination,1,0.045,NaN
16,1,1,4,0.682688,3,Discrimination,1,0.045,NaN
16,0,0,5,0.7326478,0,Discrimination,1,0.045,NaN
16,1,0,1,0.8984072,5,Discrimination,0,0.045,NaN
16,0,0,6,0.6991071,4,Discrimination,1,0.045,NaN
16,1,1,3,0.6992764,0,Discrimination,1,0.045,NaN
16,0,1,1,0.8823126,4,Discrimination,0,0.045,NaN
16,1,1,5,0.6160124,2,Discrimination,1,0.045,NaN
16,0,0,4,0.7325086,1,Discrimination,1,0.045,NaN
16,0,0,2,0.9656069,1,Discrimination,1,0.045,NaN
16,1,1,3,0.5328136,4,Discrimination,1,0.045,NaN
16,0,0,4,0.7322932,0,Discrimination,1,0.045,NaN
16,0,0,4,0.5992939,1,Discrimination,1,0.045,NaN
16,0,0,2,0.8324406,4,Discrimination,1,0.045,NaN
16,1,1,5,0.5326722,2,Discrimination,1,0.045,NaN
16,1,1,4,0.6660101,3,Discrimination,1,0.045,NaN
16,0,0,1,0.7658102,2,Discrimination,1,0.045,NaN
16,0,0,1,0.7985667,5,Discrimination,1,0.045,NaN
16,1,1,2,0.6162498,3,Discrimination,1,0.045,NaN
16,0,0,4,0.6326188,1,Discrimination,1,0.045,NaN
16,1,1,4,0.5991283,1,Discrimination,1,0.045,NaN
16,1,1,3,0.6160167,2,Discrimination,1,0.045,NaN
16,0,1,2,0.6159875,2,Discrimination,0,0.045,NaN
16,1,0,2,0.7326296,1,Discrimination,0,0.045,NaN
16,1,0,1,0.6491301,1,Discrimination,0,0.045,NaN
16,1,0,3,1.1155518,0,Discrimination,0,0.045,NaN
16,0,0,1,1.1485712,1,Detection,1,0,NaN
16,1,1,6,0.615924,2,Detection,1,0.07,Anticlockwise
16,0,0,4,0.7491738,4,Detection,1,0,NaN
16,0,0,6,0.6991733,2,Detection,1,0,NaN
16,0,0,4,1.1652579,2,Detection,1,0,NaN
16,1,0,5,0.9659987,2,Detection,0,0.07,Clockwise
16,0,0,5,0.6494616,0,Detection,1,0,NaN
16,1,1,4,0.7658269,0,Detection,1,0.07,Clockwise
16,0,0,6,0.6992255,1,Detection,1,0,NaN
16,1,0,6,0.6494285,5,Detection,0,0.07,Clockwise
16,0,0,6,0.633012,1,Detection,1,0,NaN
16,0,0,5,1.1821601,1,Detection,1,0,NaN
16,1,1,4,0.5824518,1,Detection,1,0.07,Clockwise
16,0,1,3,0.9322543,1,Detection,0,0,NaN
16,0,1,3,0.6325551,1,Detection,0,0,NaN
16,1,1,6,0.6991989,1,Detection,1,0.07,Anticlockwise
16,0,1,2,0.6827032,4,Detection,0,0,NaN
16,1,1,6,0.5327886,4,Detection,1,0.07,Anticlockwise
16,0,1,3,0.8656218,1,Detection,0,0,NaN
16,0,1,4,0.6658266,2,Detection,0,0,NaN
16,1,1,4,0.6325064,3,Detection,1,0.07,Clockwise
16,0,1,2,0.8325054,3,Detection,0,0,NaN
16,0,1,4,0.5655757,0,Detection,0,0,NaN
16,1,0,3,1.1819903,2,Detection,0,0.07,Anticlockwise
16,0,0,5,0.8989999,3,Detection,1,0,NaN
16,1,1,6,0.5827029,2,Detection,1,0.07,Clockwise
16,1,1,6,0.6165284,2,Detection,1,0.07,Anticlockwise
16,1,1,5,0.6994169,3,Detection,1,0.07,Clockwise
16,1,1,6,0.6493721,1,Detection,1,0.07,Clockwise
16,1,1,6,0.7991307,4,Detection,1,0.07,Anticlockwise
16,1,1,6,0.6161218,4,Detection,1,0.07,Anticlockwise
16,1,1,6,0.6825228,1,Detection,1,0.07,Anticlockwise
16,1,0,2,1.3818509,1,Detection,0,0.07,Clockwise
16,0,0,5,0.9157192,4,Detection,1,0,NaN
16,1,1,6,0.7325652,1,Detection,1,0.07,Anticlockwise
16,0,0,3,1.3318284,1,Detection,1,0,NaN
16,0,1,3,1.0821252,2,Detection,0,0,NaN
16,1,1,5,0.6161659,0,Detection,1,0.07,Anticlockwise
16,0,1,3,0.5827062,2,Detection,0,0,NaN
16,1,0,6,0.8989394,3,Detection,0,0.07,Clockwise
16,1,1,2,1.0102827,3,Detection,1,0.07,Anticlockwise
16,0,0,4,0.8343042,3,Detection,1,0,NaN
16,1,0,3,1.0324108,2,Detection,0,0.07,Clockwise
16,0,1,4,1.2320751,2,Detection,0,0,NaN
16,0,0,5,0.7658564,1,Detection,1,0,NaN
16,1,1,6,0.6491876,3,Detection,1,0.07,Clockwise
16,0,0,6,0.6660323,5,Detection,1,0,NaN
16,1,1,5,0.6826385,4,Detection,1,0.07,Anticlockwise
16,1,0,5,0.6661592,4,Detection,0,0.07,Clockwise
16,1,1,6,0.7326574,2,Detection,1,0.07,Anticlockwise
16,0,0,4,0.7990548,3,Detection,1,0,NaN
16,1,1,5,0.5994306,4,Detection,1,0.07,Anticlockwise
16,0,0,6,0.6827256,1,Detection,1,0,NaN
16,0,0,6,0.7326945,0,Detection,1,0,NaN
16,1,0,6,0.8492427,5,Detection,0,0.07,Clockwise
16,1,1,6,0.5994575,0,Detection,1,0.07,Anticlockwise
16,0,0,2,1.1322136,3,Detection,1,0,NaN
16,0,0,6,0.6328252,5,Detection,1,0,NaN
16,1,1,5,0.8157207,4,Detection,1,0.07,Clockwise
16,0,0,6,0.5995431,1,Detection,1,0,NaN
16,0,0,5,0.8992793,4,Detection,1,0,NaN
16,0,0,4,0.6326605,1,Detection,1,0,NaN
16,1,1,6,0.5493434,3,Detection,1,0.07,Clockwise
16,1,1,5,0.7826013,2,Detection,1,0.07,Anticlockwise
16,0,0,6,0.6993027,5,Detection,1,0,NaN
16,0,0,3,0.8323979,0,Detection,1,0,NaN
16,1,1,6,0.6990711,3,Detection,1,0.07,Clockwise
16,1,0,3,1.1156,1,Detection,0,0.07,Anticlockwise
16,0,NaN,NaN,NaN,0,Detection,NaN,0,NaN
16,1,1,6,0.6493092,1,Detection,1,0.07,Clockwise
16,0,0,6,0.6494907,2,Detection,1,0,NaN
16,0,1,3,0.7660247,2,Detection,0,0,NaN
16,0,0,6,0.8326973,5,Detection,1,0,NaN
16,1,1,6,0.6159439,4,Detection,1,0.07,Anticlockwise
16,1,1,6,0.6494236,1,Detection,1,0.07,Clockwise
16,1,1,5,0.582704,0,Detection,1,0.07,Anticlockwise
16,0,0,6,0.63269,3,Detection,1,0,NaN
16,1,1,2,1.1985376,3,Detection,1,0.07,Anticlockwise
16,1,1,6,0.6324826,4,Detection,1,0.07,Clockwise
16,0,1,3,0.8990529,1,Detection,0,0,NaN
16,1,1,1,1.1487453,3,Detection,1,0.07,Anticlockwise
16,1,0,3,1.0493134,1,Detection,0,0.07,Clockwise
16,0,0,6,0.8822706,1,Detection,1,0,NaN
16,0,0,6,0.7658734,2,Detection,1,0,NaN
16,0,0,6,0.8988888,2,Detection,1,0,NaN
16,0,0,6,0.6002231,1,Detection,1,0,NaN
16,1,1,4,0.7658044,2,Detection,1,0.07,Clockwise
16,1,1,6,0.58244,0,Detection,1,0.07,Anticlockwise
16,1,1,6,0.5494896,0,Detection,1,0.07,Anticlockwise
16,1,1,6,0.4995927,0,Detection,1,0.07,Anticlockwise
16,0,0,6,0.6326696,5,Detection,1,0,NaN
16,1,1,6,0.6824028,1,Detection,1,0.07,Anticlockwise
16,1,0,5,0.6325253,3,Detection,0,0.07,Clockwise
16,0,0,4,0.6658884,1,Detection,1,0,NaN
16,1,1,6,0.4329407,2,Detection,1,0.07,Anticlockwise
16,1,1,5,0.5826806,2,Detection,1,0.07,Anticlockwise
16,0,0,3,0.7658679,3,Detection,1,0,NaN
16,1,1,4,0.7657357,2,Detection,1,0.07,Clockwise
16,1,1,3,0.582561,0,Detection,1,0.07,Clockwise
16,0,0,6,0.5825538,3,Detection,1,0,NaN
16,1,0,3,1.149004,3,Detection,0,0.07,Clockwise
16,0,0,6,0.6491982,5,Detection,1,0,NaN
16,0,0,6,0.6160365,0,Detection,1,0,NaN
16,1,1,5,0.5829058,3,Detection,1,0.07,Anticlockwise
