Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,coherence,Accuracy,Training,Scale
2,162,145.6646,1.7,3.1749,1.7848,0.125,16.3354,0,continuous scale
2,189,102.9388,0.7,2.4008,2.3861,0.062,86.0612,0,continuous scale
2,103,78.9504,1.67,2.5105,0.849,0.062,24.0496,0,continuous scale
2,11,31.6205,2.81,2.6584,1.6103,0.5,20.6205,0,continuous scale
2,296,67.5831,0.8,1.9591,1.4101,0.062,131.5831,0,continuous scale
2,246,220.4836,1.75,1.3243,2.2094,0.062,25.5164,0,continuous scale
2,283,132.7049,0.11,2.3463,1.4538,0.062,150.2951,0,continuous scale
2,3,9.2528,2,1.253,1.0969,0.25,6.2528,0,continuous scale
2,37,347.6064,1.64,1.323,2.0124,0.062,49.3936,0,continuous scale
2,65,78.415,1.29,1.9454,2.0546,0.062,13.415,0,continuous scale
2,320,79.95,0.47,2.7418,1.4094,0.125,119.95,0,continuous scale
2,328,325.7851,1.89,1.9232,1.8988,0.125,2.2149,0,continuous scale
2,266,270.6835,3,1.8643,1.3637,0.5,4.6835,0,continuous scale
2,295,119.4267,1.75,1.6947,3.8503,0.5,175.5733,0,continuous scale
2,241,219.3632,2.34,2.0898,1.7853,0.25,21.6368,0,continuous scale
2,8,53.1203,0,1.8354,1.2081,0.031,45.1203,0,continuous scale
2,249,103.9891,0,2.2913,1.2753,0.031,145.0109,0,continuous scale
2,302,318.6613,1.88,2.9607,1.6744,0.031,16.6613,0,continuous scale
2,231,217.0451,2.6,1.0596,1.5206,0.25,13.9549,0,continuous scale
2,90,121.0144,0.54,7.1638,1.1186,0.016,31.0144,0,continuous scale
2,33,45.9474,0.32,1.4549,0.8723,0.062,12.9474,0,continuous scale
2,71,61.2303,2.35,1.1774,1.2377,0.25,9.7697,0,continuous scale
2,137,41.7314,1.18,1.6429,1.9463,0.125,95.2686,0,continuous scale
2,34,39.1346,1.75,5.8872,1.0095,0.25,5.1346,0,continuous scale
2,151,124.4178,1.16,2.4422,1.9851,0.25,26.5822,0,continuous scale
2,329,69.9589,0.9,2.0359,1.3632,0.031,100.9589,0,continuous scale
2,251,233.2515,2.88,1.301,2.8149,0.5,17.7485,0,continuous scale
2,248,238.5282,2.93,1.8752,2.2447,0.5,9.4718,0,continuous scale
2,131,288.8711,0.95,1.2668,1.7925,0.016,157.8711,0,continuous scale
2,120,112.9141,0.53,1.3977,1.0972,0.031,7.0859,0,continuous scale
2,232,236.1191,1.64,1.9298,1.638,0.016,4.1191,0,continuous scale
2,344,125.4533,0,1.6502,1.1726,0.125,141.4533,0,continuous scale
2,316,216.517,1.86,3.4485,1.4562,0.016,99.483,0,continuous scale
2,339,344.8623,3,1.9932,1.8114,0.5,5.8623,0,continuous scale
20,75,76.9746,1.01,35.0014,19.6205,0.5,1.9746,1,continuous scale
20,144,123.8063,1.79,8.2754,4.1429,0.5,20.1937,1,continuous scale
20,317,323.267,2,10.3617,22.2391,0.5,6.267,1,four-point scale
20,110,132.6864,0.38,104.8209,3.0584,0.5,22.6864,1,continuous scale
20,126,308.3277,1,6.2248,2.8615,0.25,177.6723,1,four-point scale
20,101,288.0584,1,5.7324,4.0898,0.25,172.9416,1,four-point scale
20,26,241.3914,2,5.8025,1.5214,0.25,144.6086,1,four-point scale
20,301,287.2335,0.63,9.5491,10.4258,0.25,13.7665,1,continuous scale
20,170,113.6271,1.14,4.4251,5.5285,0.125,56.3729,1,continuous scale
20,29,8.8195,1,6.2789,2.8975,0.125,20.1805,1,four-point scale
20,115,288.0584,1.21,5.6729,2.7241,0.125,173.0584,1,continuous scale
20,164,256.0275,1,13.799,2.6624,0.125,92.0275,1,four-point scale
20,120,113.9795,1,14.683,1.0654,0.062,6.0205,1,four-point scale
20,254,282.1359,1,6.4072,3.227,0.062,28.1359,1,four-point scale
20,112,287.2335,2,8.9417,2.3497,0.062,175.2335,1,four-point scale
20,130,121.0144,1.72,6.7435,6.2761,0.062,8.9856,1,continuous scale
20,74,137.2335,1.67,6.6749,2.5333,0.031,63.2335,1,continuous scale
20,278,314.3191,1,16.7224,3.2133,0.031,36.3191,1,four-point scale
20,356,67.5085,1.69,8.6376,3.5901,0.031,71.5085,1,continuous scale
20,81,54.0634,2,3.1481,2.3553,0.031,26.9366,1,four-point scale
20,148,25.4155,1.81,3.8567,8.2733,0.016,122.5845,1,continuous scale
20,319,323.3914,2,2.6123,2.2387,0.016,4.3914,1,four-point scale
20,333,220.2675,1.85,1.7786,2.945,0.016,112.7325,1,continuous scale
20,288,37.9388,1,2.7544,2.4228,0.016,109.9388,1,four-point scale
20,252,228.3681,2,6.0013,5.1215,0.5,23.6319,0,four-point scale
20,317,233.2392,2,5.6478,1.8556,0.016,83.7608,0,four-point scale
20,341,56.5627,1,7.8992,1.669,0.031,75.5627,0,four-point scale
20,30,233.0404,1,6.6856,2.841,0.25,156.9596,0,four-point scale
20,66,56.8113,1,6.4045,0.6495,0.031,9.1887,0,four-point scale
20,12,145.5902,1,7.2316,0.7612,0.016,133.5902,0,four-point scale
20,332,243.8593,1,11.0523,0.7851,0.016,88.1407,0,four-point scale
20,300,235.2506,1,8.9313,0.8971,0.031,64.7494,0,four-point scale
20,55,52.8793,1,6.6046,0.9864,0.062,2.1207,0,four-point scale
20,256,141.7306,2,1.6491,1.2114,0.062,114.2694,0,four-point scale
20,49,57.8489,1,7.3308,0.7688,0.25,8.8489,0,four-point scale
20,86,261.1805,2,3.7741,2.7953,0.125,175.1805,0,four-point scale
20,176,106.9113,2,3.5504,1.6728,0.016,69.0887,0,four-point scale
20,64,76.5434,3,3.9396,2.6228,0.5,12.5434,0,four-point scale
20,354,141.653,2,2.3851,2.2275,0.062,147.653,0,four-point scale
20,198,264.7029,1,4.7814,1.7974,0.125,66.7029,0,four-point scale
20,92,108.9391,1,5.4034,1.0728,0.125,16.9391,0,four-point scale
20,302,165.5806,0,10.1151,2.551,0.031,136.4194,0,four-point scale
20,93,292.4526,1,3.69,1.5754,0.016,160.5474,0,four-point scale
20,285,132.8365,1,4.3611,1.0251,0.125,152.1635,0,four-point scale
20,103,104.8389,3,3.8555,1.8955,0.5,1.8389,0,four-point scale
20,144,130.1866,2,2.7674,3.3625,0.25,13.8134,0,four-point scale
20,321,321.878,1,2.4951,1.8445,0.125,0.878,0,four-point scale
20,118,125.9919,0,5.6459,3.8623,0.031,7.9919,0,four-point scale
20,152,313.6543,0,4.9617,2.1045,0.031,161.6543,0,four-point scale
20,38,42.5845,0,5.0709,4.4953,0.25,4.5845,0,four-point scale
20,301,308.1641,2,3.75,2.4067,0.5,7.1641,0,four-point scale
20,3,3.9643,3,3.3427,2.9133,0.5,0.9643,0,four-point scale
20,210,196.0115,3,3.3012,1.5931,0.5,13.9885,0,four-point scale
20,229,197.7588,1,4.7003,1.8056,0.125,31.2412,0,four-point scale
20,219,208.7707,3,2.2584,2.9745,0.5,10.2293,0,four-point scale
20,49,298.7243,1,1.9811,1.979,0.062,110.2757,0,four-point scale
20,262,257.7239,2,5.4023,1.931,0.25,4.2761,0,four-point scale
20,96,76.9746,0,2.7682,2.1767,0.031,19.0254,0,four-point scale
20,322,169.3415,0,4.7448,0.6486,0.031,152.6585,0,four-point scale
20,255,257.2976,1,2.7803,1.3534,0.031,2.2976,0,four-point scale
20,107,93.0792,3,3.2338,1.9646,0.5,13.9208,0,four-point scale
20,148,78.8514,1,3.2048,2.4447,0.062,69.1486,0,four-point scale
20,182,78.277,0,9.8488,1.4294,0.125,103.723,0,four-point scale
20,206,249.5093,0,3.6593,1.1026,0.125,43.5093,0,four-point scale
20,0,286.4012,0,12.9436,0.4852,0.062,73.5988,0,four-point scale
20,40,46.1041,1,1.856,0.6966,0.125,6.1041,0,four-point scale
20,218,121.0144,1,4.0226,0.5593,0.016,96.9856,0,four-point scale
20,48,231.2133,0,1.5601,0.8694,0.016,176.7867,0,four-point scale
20,214,226.666,1,1.8475,0.8949,0.125,12.666,0,four-point scale
20,223,230.1651,1.94,1.309,8.5305,0.125,7.1651,0,continuous scale
20,178,232.3404,0.38,3.7677,2.3554,0.016,54.3404,0,continuous scale
20,35,229.343,0.38,4.482,1.5964,0.062,165.657,0,continuous scale
20,338,138.0578,1.81,2.1169,2.2121,0.016,160.0578,0,continuous scale
20,117,313.6852,0.69,4.6095,3.4701,0.125,163.3148,0,continuous scale
20,66,63.4178,1.16,3.3161,3.6222,0.25,2.5822,0,continuous scale
20,194,196.522,2.6,3.3679,4.4655,0.5,2.522,0,continuous scale
20,30,12.3162,1.4,3.4439,2.9289,0.062,17.6838,0,continuous scale
20,177,152.4851,1.23,3.3785,3.3313,0.031,24.5149,0,continuous scale
20,255,22.3486,1.33,2.7638,3.005,0.125,127.3486,0,continuous scale
20,303,323.6992,1.62,4.338,3.1539,0.5,20.6992,0,continuous scale
20,32,9.2493,0.21,4.0015,2.1253,0.031,22.7507,0,continuous scale
20,314,324.3552,1.33,4.341,5.0171,0.125,10.3552,0,continuous scale
20,307,336.4891,1.68,3.6086,2.304,0.25,29.4891,0,continuous scale
20,143,140.0621,1.31,3.9133,1.852,0.016,2.9379,0,continuous scale
20,93,89.9228,1.86,4.6976,2.6874,0.5,3.0772,0,continuous scale
20,86,80.1812,2.66,2.4591,2.5529,0.5,5.8188,0,continuous scale
20,332,52.2336,0.16,2.4347,3.4633,0.062,80.2336,0,continuous scale
20,349,89.9201,0.19,3.3953,2.6025,0.031,100.9201,0,continuous scale
20,311,50.2863,0,3.2637,1.5208,0.016,99.2863,0,continuous scale
20,245,246.436,2.28,2.0006,8.0416,0.25,1.436,0,continuous scale
20,15,234.0057,0.56,4.3398,2.7674,0.016,140.9943,0,continuous scale
20,324,325.0588,0.63,3.21,3.1551,0.125,1.0588,0,continuous scale
20,167,326.4288,0.8,3.0389,2.4906,0.016,159.4288,0,continuous scale
20,95,254.1055,0.25,2.9632,2.7047,0.031,159.1055,0,continuous scale
20,233,9.2557,0.12,2.23,2.2351,0.062,136.2557,0,continuous scale
20,250,223.1039,0.54,2.669,2.7046,0.062,26.8961,0,continuous scale
20,302,322.5621,2.01,2.6291,3.4036,0.25,20.5621,0,continuous scale
20,305,315.8892,2.68,6.5642,3.3373,0.5,10.8892,0,continuous scale
20,32,36.9795,2.28,3.3365,4.1444,0.25,4.9795,0,continuous scale
20,247,243.6583,1.67,3.2442,3.7201,0.125,3.3417,0,continuous scale
20,2,359.9458,1.91,2.7396,1.4511,0.25,2.0542,0,continuous scale
20,201,197.4066,0.19,4.6023,2.2821,0.062,3.5934,0,continuous scale
20,155,220.4296,0.19,1.7767,2.2155,0.031,65.4296,0,continuous scale
20,70,327.7513,0.3,3.9714,3.409,0.031,102.2487,0,continuous scale
20,134,303.1797,0.3,2.2777,1.6986,0.031,169.1797,0,continuous scale
20,336,347.8641,0.95,2.9887,1.7293,0.125,11.8641,0,continuous scale
20,2,4.8534,1.62,4.3031,2.128,0.125,2.8534,0,continuous scale
20,29,17.696,2.06,3.7907,3.7323,0.25,11.304,0,continuous scale
20,112,95.9354,1.91,2.8105,2.8898,0.062,16.0646,0,continuous scale
20,2,16.0243,0.35,3.0209,1.2521,0.062,14.0243,0,continuous scale
20,340,345.2864,2.57,3.527,4.3334,0.5,5.2864,0,continuous scale
20,246,308.6675,0.23,4.7211,1.8953,0.031,62.6675,0,continuous scale
20,314,70.2801,0.34,1.8209,1.4544,0.031,116.2801,0,continuous scale
20,279,283.3913,2.44,3.2963,6.9789,0.5,4.3913,0,continuous scale
20,16,15.6443,2,2.386,3.199,0.031,0.3557,0,four-point scale
20,141,244.9504,1,2.278,2.337,0.016,103.9504,0,four-point scale
20,30,33.8337,2,2.7719,0.3914,0.5,3.8337,0,four-point scale
20,158,5.7402,1,2.3952,1.299,0.062,152.2598,0,four-point scale
20,37,44.9449,3,3.0263,2.0533,0.25,7.9449,0,four-point scale
20,336,15.6443,0,4.6053,0.8035,0.125,39.6443,0,four-point scale
20,330,230.6965,0,4.8313,0.4189,0.062,99.3035,0,four-point scale
20,129,118.3088,3,6.5311,2.8086,0.5,10.6912,0,four-point scale
20,69,82.2218,3,3.4629,2.6483,0.25,13.2218,0,four-point scale
20,327,351.955,1,2.8522,0.5608,0.062,24.955,0,four-point scale
20,151,145.3462,2,3.2111,1.6336,0.125,5.6538,0,four-point scale
20,156,147.602,3,4.4947,1.5434,0.5,8.398,0,four-point scale
20,356,81.8074,0,2.2628,0.3206,0.031,85.8074,0,four-point scale
20,249,260.3092,1,2.117,4.369,0.125,11.3092,0,four-point scale
20,54,106.5002,0,3.8558,0.3706,0.016,52.5002,0,four-point scale
20,225,226.2985,1,1.9589,0.4035,0.031,1.2985,0,four-point scale
20,143,319.2292,1,2.2392,0.9994,0.031,176.2292,0,four-point scale
20,341,65.9708,1,3.6704,1.2911,0.062,84.9708,0,four-point scale
20,187,250.6954,1,3.8967,1.0884,0.031,63.6954,0,four-point scale
20,204,197.6787,2,4.7435,1.9361,0.5,6.3213,0,four-point scale
20,236,226.9874,1,2.6088,1.3409,0.062,9.0126,0,four-point scale
20,249,138.4622,1,1.8014,0.4865,0.031,110.5378,0,four-point scale
20,99,165.0824,0,5.037,0.497,0.016,66.0824,0,four-point scale
20,60,67.8981,1,1.9286,0.6789,0.125,7.8981,0,four-point scale
20,83,259.0109,1,2.2614,0.6879,0.125,176.0109,0,four-point scale
20,180,263.6609,1,1.6694,0.6174,0.016,83.6609,0,four-point scale
20,277,270.0675,3,1.6251,2.1653,0.5,6.9325,0,four-point scale
20,30,14.3929,2,2.2256,0.7771,0.125,15.6071,0,four-point scale
20,142,270.0656,1,2.0537,0.3408,0.016,128.0656,0,four-point scale
20,229,34.704,2,3.0347,0.5129,0.125,165.704,0,four-point scale
20,7,10.5575,2,1.7641,0.9846,0.25,3.5575,0,four-point scale
20,358,5.479,1,4.6165,0.3953,0.016,7.479,0,four-point scale
20,71,75.6857,0,3.4526,0.2832,0.016,4.6857,0,four-point scale
20,357,353.8176,1,4.2779,5.1951,0.031,3.1824,0,four-point scale
20,244,351.8926,0,10.4901,0.3406,0.062,107.8926,0,four-point scale
20,235,232.487,2,4.435,0.4856,0.25,2.513,0,four-point scale
20,145,260.4209,0,1.8488,0.3288,0.062,115.4209,0,four-point scale
20,202,198.5011,1,2.5999,0.9937,0.25,3.4989,0,four-point scale
20,78,78.277,1,1.943,0.8033,0.062,0.277,0,four-point scale
20,219,222.3448,1,2.2031,1.7418,0.125,3.3448,0,four-point scale
20,86,83.2404,2,2.1026,0.6491,0.5,2.7596,0,four-point scale
20,9,15.0916,3,2.7368,1.7535,0.5,6.0916,0,four-point scale
20,183,12.8019,0,5.3636,0.611,0.031,170.1981,0,four-point scale
20,123,320.2544,0,6.5738,0.6235,0.062,162.7456,0,four-point scale
20,286,355.6214,0,2.8304,0.4811,0.016,69.6214,0,four-point scale
20,236,248.7285,0,2.3768,1.2542,0.016,12.7285,0,continuous scale
20,319,322.9319,0.12,4.1185,1.7003,0.062,3.9319,0,continuous scale
20,213,49.1658,0.15,2.6226,1.4342,0.031,163.8342,0,continuous scale
20,288,51.0936,0.19,2.3502,2.3469,0.062,123.0936,0,continuous scale
20,222,226.9736,1.91,5.0284,3.9272,0.25,4.9736,0,continuous scale
20,137,133.6502,2.25,4.2203,5.7206,0.25,3.3498,0,continuous scale
20,24,210.9953,1.93,5.1828,2.8606,0.062,173.0047,0,continuous scale
20,28,16.565,0.28,3.7568,1.1643,0.062,11.435,0,continuous scale
20,232,78.277,0.9,2.38,1.1624,0.031,153.723,0,continuous scale
20,269,58.5682,0.9,3.3265,12.5353,0.016,149.5682,0,continuous scale
20,42,219.2159,1.8,5.0954,2.7119,0.25,177.2159,0,continuous scale
20,219,120.2384,0.15,3.893,1.6542,0.062,98.7616,0,continuous scale
20,103,101.0271,0.66,2.8957,1.0726,0.062,1.9729,0,continuous scale
20,105,72.7776,0.8,3.0588,2.6919,0.016,32.2224,0,continuous scale
20,206,198.7914,2.84,4.718,3.7119,0.5,7.2086,0,continuous scale
20,358,11.9823,3,2.1259,1.2065,0.5,13.9823,0,continuous scale
20,132,135.4013,3,4.3744,1.1954,0.5,3.4013,0,continuous scale
20,167,197.6788,0.23,1.7147,2.3236,0.031,30.6788,0,continuous scale
20,129,138.1651,1.93,2.4446,1.6096,0.25,9.1651,0,continuous scale
20,358,10.2978,1.88,5.5932,2.6027,0.5,12.2978,0,continuous scale
20,6,72.958,0.9,3.4297,1.9862,0.031,66.958,0,continuous scale
20,254,249.5093,2.55,3.9459,5.4804,0.5,4.4907,0,continuous scale
20,95,61.4281,0,2.9163,0.6126,0.016,33.5719,0,continuous scale
20,222,242.4355,1.81,4.3952,2.3235,0.062,20.4355,0,continuous scale
20,280,265.6582,2.17,3.7991,9.3322,0.5,14.3418,0,continuous scale
20,52,54.2067,1.91,3.4828,2.0323,0.25,2.2067,0,continuous scale
20,100,77.7488,1.07,3.7168,4.286,0.125,22.2512,0,continuous scale
20,237,243.4797,2.54,2.6982,1.8349,0.5,6.4797,0,continuous scale
20,7,4.9135,2.5,3.0256,5.7538,0.25,2.0865,0,continuous scale
20,58,67.4858,0.73,1.9646,4.4256,0.031,9.4858,0,continuous scale
20,109,89.9298,1.64,2.131,3.9164,0.25,19.0702,0,continuous scale
20,235,235.6826,0.75,2.3019,1.7646,0.125,0.6826,0,continuous scale
20,240,221.6742,0.21,2.2668,1.7914,0.062,18.3258,0,continuous scale
20,310,324.509,0,2.6775,1.8088,0.25,14.509,0,continuous scale
20,118,73.9798,0.79,2.5712,1.5209,0.062,44.0202,0,continuous scale
20,154,73.6141,0,3.0385,0.6061,0.062,80.3859,0,continuous scale
20,322,42.0144,0.19,3.2056,1.3,0.062,80.0144,0,continuous scale
20,208,192.3811,0.21,2.1544,1.5934,0.125,15.6189,0,continuous scale
20,8,12.6049,0.2,2.1735,1.7895,0.125,4.6049,0,continuous scale
20,165,101.4408,0.13,3.7172,4.1534,0.125,63.5592,0,continuous scale
20,115,101.6286,0,2.6772,0.6598,0.016,13.3714,0,continuous scale
20,345,257.7239,0,6.5837,0.8963,0.016,87.2761,0,continuous scale
20,38,71.9091,0,2.2198,1.2315,0.031,33.9091,0,continuous scale
20,100,97.8114,2.76,1.5186,1.4872,0.5,2.1886,0,continuous scale
20,139,352.7166,0.19,2.3124,3.345,0.016,146.2834,0,continuous scale
20,204,191.5588,3,2.5761,1.1813,0.5,12.4412,0,four-point scale
20,11,22.0088,1,3.1708,0.8434,0.016,11.0088,0,four-point scale
20,60,67.1592,2,8.57,1.4432,0.25,7.1592,0,four-point scale
20,166,351.5205,0,4.4306,0.889,0.062,174.4795,0,four-point scale
20,165,197.7859,1,2.5583,0.8766,0.016,32.7859,0,four-point scale
20,88,103.2875,0,2.8054,0.6275,0.062,15.2875,0,four-point scale
20,158,194.0551,0,3.1879,0.3991,0.062,36.0551,0,four-point scale
20,253,100.1643,0,2.8175,0.6371,0.016,152.8357,0,four-point scale
20,190,180.0594,2,2.9535,0.5333,0.5,9.9406,0,four-point scale
20,221,220.8,1,2.0906,0.4207,0.062,0.2,0,four-point scale
20,325,338.4378,2,2.6283,0.3411,0.5,13.4378,0,four-point scale
20,135,146.1732,2,4.0084,0.6226,0.125,11.1732,0,four-point scale
20,213,202.4342,3,2.5378,0.6456,0.5,10.5658,0,four-point scale
20,69,74.0556,3,2.8375,0.8874,0.5,5.0556,0,four-point scale
20,268,263.3758,3,2.1207,1.5707,0.125,4.6242,0,four-point scale
20,318,324.9899,2,2.9519,1.9474,0.125,6.9899,0,four-point scale
20,303,309.0753,1,3.2227,0.9487,0.125,6.0753,0,four-point scale
20,173,347.777,0,3.5624,1.487,0.062,174.777,0,four-point scale
20,342,73.569,0,2.4277,0.5695,0.016,91.569,0,four-point scale
20,67,78.277,0,2.2256,0.3131,0.031,11.277,0,four-point scale
20,211,76.4641,0,2.9075,0.3817,0.031,134.5359,0,four-point scale
20,91,163.3379,0,4.0702,0.3628,0.031,72.3379,0,four-point scale
20,32,98.5295,0,2.425,0.9929,0.031,66.5295,0,four-point scale
20,95,93.7843,2,5.0573,1.0231,0.5,1.2157,0,four-point scale
20,274,80.3024,1,2.1739,0.7094,0.125,166.3024,0,four-point scale
20,191,186.4508,1,1.7722,1.1267,0.25,4.5492,0,four-point scale
20,303,290.6422,0,2.1101,0.5352,0.062,12.3578,0,four-point scale
20,202,216.4261,1,2.9679,1.0053,0.25,14.4261,0,four-point scale
20,208,20.9766,1,1.8027,0.4409,0.031,172.9766,0,four-point scale
20,72,72.1177,3,2.8688,1.4006,0.5,0.1177,0,four-point scale
20,15,28.0189,1,2.6711,2.1631,0.062,13.0189,0,four-point scale
20,216,197.4066,0,3.3334,1.8162,0.031,18.5934,0,four-point scale
20,316,9.9083,0,1.9408,0.3931,0.016,53.9083,0,four-point scale
20,332,104.5986,1,4.5395,1.1073,0.016,132.5986,0,four-point scale
20,294,16.565,1,2.5951,3.2414,0.016,82.565,0,four-point scale
20,10,13.6495,1,2.0477,0.725,0.125,3.6495,0,four-point scale
20,215,17.6466,1,2.218,0.8808,0.016,162.6466,0,four-point scale
20,284,254.0471,1,2.6801,2.9745,0.031,29.9529,0,four-point scale
20,250,219.1099,1,2.9126,0.9156,0.125,30.8901,0,four-point scale
20,6,263.7724,1,2.7556,0.8192,0.031,102.2276,0,four-point scale
20,250,48.5857,1,2.9003,0.7326,0.062,158.5857,0,four-point scale
20,67,67.5085,2,5.704,0.5447,0.25,0.5085,0,four-point scale
20,251,249.9027,3,2.6518,0.5629,0.5,1.0973,0,four-point scale
20,95,112.401,0,1.8659,1.1655,0.016,17.401,0,four-point scale
20,341,102.1735,0,1.984,0.8393,0.062,121.1735,0,four-point scale
20,103,97.1335,1.4,3.2117,1.7466,0.125,5.8665,0,continuous scale
20,326,249.9027,0.2,2.1566,3.6192,0.125,76.0973,0,continuous scale
20,124,143.5247,0.27,2.0737,1.4529,0.125,19.5247,0,continuous scale
20,277,253.2389,0.25,2.0005,2.7539,0.016,23.7611,0,continuous scale
20,340,343.47,2.7,2.2707,3.3489,0.25,3.47,0,continuous scale
20,21,359.9458,1.2,2.0865,2.343,0.016,21.0542,0,continuous scale
20,12,17.7219,3,2.7112,4.8903,0.5,5.7219,0,continuous scale
20,208,217.2863,3,4.1284,2.2585,0.5,9.2863,0,continuous scale
20,200,195.1324,1.72,2.3256,1.5441,0.062,4.8676,0,continuous scale
20,287,254.7712,0.08,2.457,2.5476,0.031,32.2288,0,continuous scale
20,198,187.157,1.75,3.6982,3.7636,0.5,10.843,0,continuous scale
20,238,315,0.09,2.3273,3.2168,0.016,77,0,continuous scale
20,255,248.4165,1.97,2.813,2.1047,0.125,6.5835,0,continuous scale
20,288,79.5918,0.56,1.7999,2.4364,0.016,151.5918,0,continuous scale
20,171,327.0734,0.27,1.6365,1.4118,0.125,156.0734,0,continuous scale
20,178,350.0001,0.35,1.2578,0.7841,0.031,172.0001,0,continuous scale
20,156,61.9099,0.35,1.9849,2.5222,0.016,94.0901,0,continuous scale
20,325,349.2766,2.16,1.7505,1.5539,0.5,24.2766,0,continuous scale
20,335,345.2974,2.9,5.6959,3.3045,0.5,10.2974,0,continuous scale
20,264,259.1672,3,3.4895,1.4323,0.5,4.8328,0,continuous scale
20,88,265.2283,0.27,1.7032,1.8657,0.031,177.2283,0,continuous scale
20,289,84.5002,0,3.9192,0.5379,0.031,155.5002,0,continuous scale
20,195,192.4649,0.43,1.9138,1.4304,0.25,2.5351,0,continuous scale
20,37,34.2851,0.25,2.8723,2.1868,0.125,2.7149,0,continuous scale
20,283,348.0366,0.09,2.6707,2.3466,0.062,65.0366,0,continuous scale
20,9,11.5755,0.19,2.2731,6.6525,0.25,2.5755,0,continuous scale
20,188,71.5327,0.16,2.7219,5.9855,0.062,116.4673,0,continuous scale
20,15,12.7024,0.21,4.0382,1.9681,0.031,2.2976,0,continuous scale
20,61,69.6952,1.89,2.1381,3.759,0.25,8.6952,0,continuous scale
20,137,50.7074,0.12,3.1309,2.7999,0.016,86.2926,0,continuous scale
20,184,95.1312,0,1.8407,3.0147,0.125,88.8688,0,continuous scale
20,78,72.7353,2.54,2.0535,3.9607,0.25,5.2647,0,continuous scale
20,274,82.7027,0.34,2.5143,1.1275,0.125,168.7027,0,continuous scale
20,17,23.6956,2.72,2.7951,3.2874,0.25,6.6956,0,continuous scale
20,98,98.0606,2.9,2.2357,9.184,0.5,0.0606,0,continuous scale
20,114,77.7565,0.15,1.9023,1.2977,0.062,36.2435,0,continuous scale
20,333,232.6551,0,3.751,0.6269,0.062,100.3449,0,continuous scale
20,17,48.9871,0,3.0419,0.7168,0.016,31.9871,0,continuous scale
20,67,75.4145,0.68,1.4598,1.848,0.062,8.4145,0,continuous scale
20,237,315.4648,0.01,1.7125,1.1866,0.016,78.4648,0,continuous scale
20,52,56.4036,0.16,1.7612,1.4101,0.125,4.4036,0,continuous scale
20,173,172.9325,1.43,2.0914,1.0523,0.25,0.0675,0,continuous scale
20,179,174.9086,0.16,2.119,0.953,0.125,4.0914,0,continuous scale
20,35,43.8598,0.12,2.0625,2.0338,0.062,8.8598,0,continuous scale
20,266,254.2019,1.6,2.0185,2.8813,0.125,11.7981,0,continuous scale
20,358,22.9183,1,1.7682,1.8854,0.125,24.9183,0,four-point scale
20,140,34.1408,0,2.5493,0.8965,0.062,105.8592,0,four-point scale
20,272,283.8203,0,1.9121,0.7235,0.125,11.8203,0,four-point scale
20,150,75.2593,1,1.5421,0.9073,0.016,74.7407,0,four-point scale
20,178,342.1423,1,1.8981,1.2971,0.016,164.1423,0,four-point scale
20,216,248.4921,0,1.9142,0.9274,0.062,32.4921,0,four-point scale
20,76,82.1382,1,1.9531,0.6327,0.125,6.1382,0,four-point scale
20,176,156.5156,2,3.7962,1.2015,0.5,19.4844,0,four-point scale
20,226,227.5488,1,2.0138,0.3395,0.125,1.5488,0,four-point scale
20,321,147.1902,0,1.8475,0.723,0.016,173.8098,0,four-point scale
20,142,139.0544,0,2.502,1.5786,0.062,2.9456,0,four-point scale
20,212,229.7415,0,2.6264,0.4909,0.125,17.7415,0,four-point scale
20,234,33.3249,0,3.5309,5.3284,0.062,159.3249,0,four-point scale
