Subj_idx,Stimulus,Response,Confidence,RT_dec,Angle perturbation
8,1,1,5,0.8647,0
8,2,2,5,0.9762,11.368
8,2,2,4,0.7899,-11.268
8,1,1,5,0.9781,0
8,2,2,3,0.7786,-11.168
8,2,2,4,0.8607,11.068
8,2,2,4,0.673,10.968
8,2,2,3,0.8412,-10.868
8,1,1,5,0.8582,0
8,2,2,4,0.8472,-10.768
8,2,2,2,0.9478,10.668
8,2,1,2,0.8543,-10.568
8,2,1,4,0.8572,10.832
8,2,2,5,0.8467,11.096
8,2,1,2,0.7578,-10.996
8,1,1,3,0.9546,0
8,2,1,3,0.8675,-11.26
8,2,2,2,0.7793,11.524
8,2,1,4,0.8648,-11.424
8,2,2,4,0.7822,11.688
8,1,1,4,0.9762,0
8,2,2,5,0.7824,-11.588
8,2,2,2,0.8658,11.488
8,2,1,3,0.7499,11.388
8,1,1,4,0.7871,0
8,2,2,3,0.7783,-11.652
8,2,2,4,0.8597,-11.552
8,2,2,3,0.7852,11.452
8,1,1,3,0.9459,0
8,2,2,3,0.7824,-11.352
8,2,2,4,0.6813,11.252
8,2,2,2,0.9867,11.152
8,2,2,4,0.7689,-11.052
8,2,1,2,0.9996,10.952
8,2,2,4,0.7876,-11.216
8,2,2,2,0.7788,11.116
8,2,2,2,1.2478,-11.016
9,2,2,5,1.7209,-40
9,2,2,3,1.50751,-38
9,1,1,5,1.8958,0
9,1,1,4,2.3722,0
9,2,2,4,1.0647,37
9,2,2,2,1.9115,-36
9,2,2,4,1.216,-35
9,2,2,3,0.7859,34
9,2,2,4,0.9024,33
9,2,2,3,0.9533,-32
9,2,1,4,2.6201,31
9,1,1,4,1.4743,0
9,2,2,4,1.0753,-32
9,2,2,3,1.298,-31.5
9,1,1,4,1.29,0
9,2,2,4,0.8436,31.4
9,2,2,4,0.779,31.3
9,2,2,3,1.9698,-31.2
9,1,1,4,2.0531,0
9,2,2,3,1.1436,-31.1
9,2,2,2,1.2236,31
9,2,2,4,0.7795,30.9
9,2,2,4,2.6174,-30.8
9,2,2,2,2.9521,-30.7
9,2,2,4,1.1759,30.6
9,2,2,2,2.2356,30.5
9,1,1,5,1.3916,0
9,2,2,4,1.1727,-30.4
9,2,1,2,1.4014,30.3
9,2,2,4,0.8502,-30.564
9,2,1,3,1.26,-30.464
9,2,2,3,1.9122,30.728
9,1,1,4,1.3892,0
9,1,1,5,2.7193,0
9,2,2,4,1.0827,-30.628
9,2,1,2,3.5234,30.528
9,2,2,4,0.9586,-30.792
9,2,2,4,1.0657,30.692
9,2,1,2,3.9025,30.592
9,2,2,4,0.9944,-30.856
9,2,2,5,0.9701,-30.756
9,2,2,4,0.8598,30.656
9,1,1,5,1.5355,0
9,2,2,2,2.0254,30.556
9,2,2,5,1.1758,-30.456
9,2,1,3,1.7113,-30.356
9,2,2,4,1.1779,30.62
9,1,1,4,1.9536,0
9,1,2,2,1.5988,0
9,2,2,4,1.0594,-30.52
9,2,2,4,0.9493,30.42
9,2,2,2,1.2755,30.32
9,2,2,5,0.9556,-30.22
9,1,2,3,3.8934,0
9,2,2,4,1.1877,30.12
9,2,1,3,2.2457,29.92
9,2,2,5,0.9836,-30.184
9,2,1,2,2.984,30.084
9,2,2,5,0.8892,-30.348
9,2,2,4,1.6389,-30.248
9,1,1,4,2.1601,0
9,2,1,1,2.7976,30.148
9,2,2,4,0.8601,30.412
9,2,1,2,3.2375,-30.312
9,2,2,3,1.2771,30.576
9,2,2,5,1.2661,-30.476
9,1,1,5,1.2665,0
9,1,1,5,1.9468,0
9,2,1,3,5.1193,30.376
9,2,2,3,1.3098,-30.64
9,2,2,2,0.8511,30.54
9,2,2,5,1.6242,-30.44
9,2,1,4,0.8484,-30.34
9,2,1,4,3.0157,30.604
9,2,1,3,3.3017,30.868
9,2,2,4,1.1885,-31.132
9,1,1,4,1.861,0
9,2,2,4,1.05979,-30.932
9,2,1,2,3.45185,-30.832
9,1,1,5,1.9873,0
9,2,2,5,0.8311,31.096
9,1,1,5,2.0164,0
9,2,2,2,2.8748,-30.896
9,2,2,5,0.8482,-30.796
9,2,1,2,3.356,30.696
9,2,2,4,0.6524,30.96
9,2,2,5,1.062,-30.86
9,2,2,2,2.6992,30.76
9,2,2,4,1.2817,-30.66
9,1,1,5,1.1765,0
9,2,1,4,0.7779,-30.56
9,2,2,5,1.2847,30.824
9,2,1,4,0.8512,-30.724
9,2,2,2,2.5431,30.988
9,1,1,4,1.477,0
9,2,2,3,0.9448,-30.888
9,2,2,2,2.7857,30.788
9,2,2,4,0.6525,30.688
9,1,1,5,1.9026,0
9,2,2,5,1.3757,-30.588
9,2,2,4,2.1531,-30.488
9,1,1,5,1.3741,0
9,2,1,4,1.5095,30.388
9,2,1,4,1.2859,30.652
9,2,2,4,1.4025,-30.916
9,2,2,4,1.0752,-30.816
9,2,2,2,1.8232,30.716
9,1,1,3,1.4644,0
9,2,2,4,0.959,-30.616
9,2,1,2,1.8605,30.516
9,2,2,5,0.9779,-30.78
9,2,2,3,2.3445,30.68
9,2,2,4,1.0782,-30.58
9,2,2,4,0.7818,30.48
9,2,2,3,0.6565,30.38
9,2,1,1,3.6666,-30.28
9,1,1,5,1.7507,0
9,2,2,3,1.0661,-30.544
9,2,2,4,0.8476,30.444
9,2,1,3,1.5327,30.344
9,2,2,4,0.8381,-30.608
9,1,1,4,2.3294,0
9,2,2,4,0.5615,30.508
9,2,2,5,0.9767,-30.408
9,2,1,4,1.9234,30.308
9,2,1,2,2.0788,-30.572
9,2,2,5,0.9547,-30.836
9,2,1,3,1.6949,30.736
9,1,1,5,1.1474,0
9,2,1,2,2.6075,31
9,1,1,5,1.2789,0
9,2,2,4,1.0765,-31.264
9,2,2,4,2.0031,31.164
9,2,2,5,0.8854,-31.064
9,2,1,4,1.2422,-30.964
9,1,1,5,1.1914,0
9,2,2,2,2.1131,31.228
9,2,2,5,0.7827,-31.128
9,2,2,2,1.4779,31.028
9,2,2,4,0.6506,30.928
9,2,2,1,2.3161,-30.828
9,2,2,3,1.0647,-30.728
9,1,1,5,1.7824,0
9,2,2,2,2.9571,30.628
9,1,1,5,2.002,0
9,2,1,3,0.8554,-30.528
9,2,2,1,2.2146,30.792
9,2,2,5,0.7694,-30.692
9,2,2,1,3.2195,30.592
9,2,2,4,1.0485,30.492
9,2,1,1,1.9886,-30.392
9,1,1,5,2.6564,0
9,2,2,3,0.9454,30.656
9,2,1,1,2.1917,-30.556
9,2,2,5,1.0682,-30.82
9,2,2,4,1.2521,-30.984
9,2,1,2,1.8183,30.884
9,1,1,5,1.1965,0
9,2,1,3,2.6767,31.148
9,1,1,4,1.3121,0
9,2,1,2,1.5788,-31.412
9,2,2,5,1.3917,-31.676
9,2,1,4,0.9859,31.576
9,2,1,3,1.8312,31.84
9,2,2,4,0.943,-32.104
9,1,1,4,1.6797,0
9,2,2,3,1.2445,32.004
9,2,2,2,1.817,-31.904
9,2,2,5,0.6481,31.804
9,2,1,1,2.3429,-31.704
9,2,2,3,0.9685,-31.968
9,1,1,5,1.0621,0
9,2,1,1,3.4795,31.868
9,2,2,5,0.9797,-32.132
9,2,2,3,2.0016,32.032
9,2,2,2,2.5367,31.932
9,2,2,4,0.9851,-31.832
9,2,2,4,1.18569,-31.632
9,2,2,4,0.9606,31.532
9,2,2,5,0.7729,-31.432
9,1,1,4,0.9474,0
9,2,2,3,1.4102,31.332
9,2,2,5,0.7666,-31.232
9,2,2,2,1.7248,31.132
9,2,2,2,1.9508,-31.032
9,2,1,2,3.2758,-30.932
9,2,2,4,0.6581,31.196
9,2,2,2,3.2008,-31.096
9,2,1,1,1.9287,30.996
9,1,1,4,0.9713,0
9,2,1,5,1.8913,31.26
9,2,1,2,1.4909,-31.524
9,2,2,5,0.7623,31.788
9,2,2,5,0.8493,-31.688
9,2,2,4,0.7829,-31.852
9,2,2,3,2.004,-31.752
9,1,1,5,0.9713,0
9,2,1,5,0.8494,31.652
9,2,2,4,1.2702,-31.916
9,2,1,4,1.7867,31.816
9,1,1,3,2.4425,0
9,2,2,5,0.9768,-32.08
9,2,1,1,2.9542,31.98
9,2,2,4,0.6442,32.244
9,2,2,4,0.9406,-32.144
9,2,1,5,0.9376,32.044
9,2,2,5,0.7753,-32.308
9,1,1,5,3.266,0
9,2,1,2,1.9452,-32.208
9,2,2,5,0.6703,32.472
9,2,2,3,1.3985,-32.372
9,2,1,2,0.9693,32.272
9,1,1,5,0.985,0
9,2,1,4,0.8358,32.536
9,2,2,4,1.0475,-32.8
9,2,1,1,3.5012,-32.7
9,1,1,5,0.955,0
9,2,1,4,0.861,32.964
9,2,2,3,1.1933,33.228
9,2,2,5,1.0499,-33.128
9,2,2,4,0.8482,-33.028
9,1,1,3,2.6424,0
9,2,1,3,1.5273,32.928
9,2,2,4,0.4464,33.192
9,2,2,4,0.8501,-33.092
9,2,1,1,1.0781,-32.992
9,2,1,2,3.0353,33.256
9,1,1,5,1.0405,0
9,2,1,3,1.6125,33.52
9,1,1,5,1.9051,0
9,2,2,4,0.8672,-33.784
9,2,1,4,0.8929,33.684
9,2,2,4,0.7823,-33.948
9,2,2,3,1.2283,-33.848
9,2,1,4,1.0598,33.748
9,2,2,4,0.8594,-34.012
9,1,1,5,0.9813,0
9,2,1,4,1.0814,34.176
9,2,2,5,0.8742,-34.44
9,2,2,3,0.9596,-34.34
9,1,1,5,3.7804,0
9,2,1,4,1.7735,34.24
9,2,1,4,0.9474,34.504
9,2,2,3,0.8648,-34.668
9,2,1,4,2.5444,34.568
9,1,1,3,0.9637,0
9,2,2,4,1.8946,34.832
9,1,2,2,1.3917,0
9,2,2,5,0.7775,-34.732
9,2,2,4,0.8719,-34.632
9,2,1,3,1.4064,34.532
9,2,2,5,0.7809,-34.796
9,2,1,4,0.9595,34.696
9,2,2,3,0.7497,-34.96
9,1,1,5,1.1562,0
9,2,1,3,2.2065,34.86
9,2,2,2,0.9698,35.124
9,2,2,5,0.6603,-35.024
9,1,1,3,1.883,0
9,2,2,4,0.979,34.924
9,2,2,5,0.7677,-34.824
9,1,2,3,1.6041,0
9,2,2,5,0.7691,-34.724
9,2,1,2,1.0758,34.624
9,2,1,1,1.5172,34.888
9,2,2,5,0.7728,-35.152
9,2,2,3,1.9036,-35.052
9,2,2,1,1.7081,34.952
9,2,2,2,1.7354,34.852
9,1,1,5,1.1571,0
9,2,2,3,0.8801,-34.752
9,2,2,5,0.7434,-34.652
9,2,1,1,2.658,34.552
9,2,1,2,1.3585,-34.816
9,2,2,5,0.8648,35.08
10,2,2,4,1.190563,-30
10,2,2,5,1.5327,20
10,2,1,3,4.92967,10
10,2,2,4,1.51433,-11
10,1,1,4,1.94375,0
10,2,1,4,2.64284,-10
10,1,2,4,2.344,0
10,2,2,4,1.5995,10.5
10,2,2,4,1.8947,10.4
10,2,2,4,1.4871,-10.3
10,2,2,5,0.9525,-10.2
10,2,2,5,1.0638,10.1
10,2,2,4,1.091,10
10,1,1,5,1.591,0
10,2,2,5,1.3547,-9.9
10,1,1,4,1.2661,0
10,2,2,5,1.1132,-9.8
10,2,2,5,0.9715,9.7
10,2,2,5,1.1697,-9.6
10,2,2,5,0.9891,9.5
10,1,2,4,3.1999,0
10,2,2,5,0.9713,-9.4
10,2,1,3,2.8955,9.3
10,2,2,3,1.534,9.564
10,2,2,3,1.7355,-9.464
10,2,2,3,3.8485,9.364
10,1,1,3,2.9545,0
10,2,2,5,0.9481,-9.264
10,2,2,5,0.9385,-9.164
10,2,2,3,2.0585,9.064
10,1,2,3,3.7701,0
10,2,2,5,0.9413,-8.964
10,2,1,3,5.1455,8.864
10,2,2,4,2.6778,9.128
10,2,2,4,4.972,-9.028
10,2,1,4,2.9068,8.928
10,2,1,4,5.0649,-9.192
10,1,1,5,1.3942,0
10,2,1,5,2.3609,-9.456
10,2,2,4,1.0892,9.72
10,2,2,4,1.637,9.62
10,2,1,5,2.4651,-9.52
10,2,2,5,0.9551,-9.784
10,1,1,5,0.9739,0
10,2,1,4,2.6535,9.684
10,1,1,5,2.237,0
10,2,2,5,1.174,-9.948
10,2,2,5,0.998,9.848
10,2,2,5,0.9667,9.748
10,2,2,2,2.0026,-9.648
10,2,2,4,0.9805,-9.548
10,1,1,5,1.5164,0
10,2,2,5,0.9721,9.448
10,2,2,2,1.7799,-9.348
10,2,2,5,1.0782,9.248
10,2,2,5,1.0944,-9.148
10,2,2,5,1.0416,9.048
10,2,1,4,1.3916,-8.948
10,1,1,5,0.8644,0
10,2,1,5,1.7389,9.212
10,1,1,3,2.8809,0
10,2,2,4,1.0797,-9.476
10,2,2,2,1.08,9.376
10,2,1,5,1.1725,-9.276
10,2,2,5,1.072,9.54
10,2,1,5,1.3085,9.44
10,2,1,5,1.4545,-9.704
10,2,2,4,1.0672,9.968
10,2,2,2,3.6719,-9.868
10,1,1,4,1.7808,0
10,2,2,4,2.3836,-9.768
10,2,2,4,1.1807,9.668
10,2,2,4,1.185,9.568
10,2,1,4,2.3317,-9.468
10,1,2,2,2.1005,0
10,2,2,2,0.9655,9.732
10,2,2,2,1.607,-9.632
10,2,2,2,1.6798,-9.532
10,1,1,5,1.3571,0
10,2,2,2,2.2452,9.432
10,1,2,2,1.26776,0
10,2,2,2,1.4888,-9.232
10,2,2,5,0.95287,-9.132
10,2,2,2,1.2818,9.032
10,2,2,4,2.9609,-8.932
10,2,1,5,1.1801,8.832
10,1,1,3,2.31567,0
10,2,2,3,2.536,9.096
10,2,2,5,0.8783,-8.996
10,2,1,3,1.6549,-8.896
10,2,2,3,0.9806,9.16
10,1,1,5,0.8702,0
10,2,2,5,0.979,9.06
10,2,1,4,3.1344,-8.96
10,2,2,4,0.9659,-9.224
10,2,1,5,1.1811,9.124
10,2,2,5,1.2891,-9.388
10,2,2,3,0.9586,9.288
10,1,1,5,1.8271,0
10,2,2,5,1.0977,-9.188
10,2,1,3,2.4186,9.088
10,1,2,3,1.3092,0
10,2,2,4,0.9846,9.352
10,2,2,5,0.98,-9.252
10,2,1,3,1.3992,9.152
10,2,2,2,0.9978,-9.416
10,2,1,5,1.7003,-9.316
10,1,2,1,1.0692,0
10,2,2,3,1.0436,9.58
10,2,2,2,0.9603,9.48
10,2,2,4,2.1373,-9.38
10,2,2,5,0.9777,9.28
10,2,2,5,0.9765,-9.18
10,1,2,2,2.1262,0
10,2,1,3,2.0907,9.08
10,1,2,1,1.3697,0
10,2,2,1,0.9703,-9.344
10,2,2,3,0.945,9.244
10,2,2,4,0.9721,-9.144
10,1,1,4,1.2683,0
10,2,2,5,1.6908,-9.044
10,2,1,5,1.4697,8.944
10,2,1,5,1.0734,-9.208
10,2,1,4,1.1896,9.472
10,2,2,5,0.6686,9.736
10,2,2,2,0.8263,-9.636
10,1,1,2,1.73,0
10,2,2,4,0.9987,-9.536
10,2,2,1,1.5774,9.436
10,2,1,2,3.7333,9.336
10,2,2,2,1.1638,-9.6
10,1,1,5,1.575,0
10,2,2,5,0.9722,-9.5
10,2,2,4,3.3488,9.4
10,2,2,5,0.9595,9.3
10,2,2,2,0.8815,-9.2
10,1,1,5,1.794,0
10,2,2,4,1.3885,-9.1
10,2,2,3,0.8768,9
10,1,2,4,1.6895,0
10,2,2,5,0.9758,-8.9
10,2,1,5,3.4626,8.8
10,2,1,5,1.0569,-9.064
10,2,2,4,1.0574,9.328
10,2,2,5,1.4182,9.228
10,2,2,4,1.5146,-9.128
10,2,2,4,0.934,-9.028
10,2,2,1,2.8791,8.928
10,1,2,4,1.282,0
10,1,1,5,1.2652,0
10,2,2,4,0.8579,-8.828
10,2,2,4,1.2993,8.728
10,2,2,2,2.7149,-8.628
10,2,2,1,0.9717,8.528
10,2,2,4,0.8362,-8.428
10,1,2,4,1.0077,0
10,2,1,4,0.9607,8.328
10,2,1,3,0.7921,8.592
10,2,2,2,0.8416,-8.856
10,2,2,2,1.2856,8.756
10,1,1,5,0.9706,0
10,2,2,5,0.9328,-8.656
10,2,1,3,0.9864,8.556
10,2,2,2,1.0938,-8.82
10,1,1,4,1.3755,0
10,2,2,2,0.9427,-8.72
10,2,1,5,2.2979,8.62
10,2,2,3,0.833,8.884
10,2,2,2,0.9003,-8.784
10,2,2,3,0.9583,-8.684
10,1,1,5,0.9776,0
10,2,2,5,0.8661,8.584
10,2,2,1,0.8601,8.484
10,2,1,2,1.9343,-8.384
10,2,2,3,0.9463,8.648
10,1,1,5,1.5651,0
10,2,2,1,3.3565,-8.548
10,2,2,1,2.3294,8.448
10,2,2,1,1.1431,-8.348
10,2,2,3,1.0641,8.248
10,2,2,5,0.8741,-8.148
10,2,2,3,2.3391,-8.048
10,2,2,4,1.0837,7.948
10,2,2,3,1.07934,-7.9
10,2,2,2,1.2696,-7.8
10,2,1,4,1.762,7.7
10,1,1,5,1.9437,0
10,2,2,5,0.94517,-7.964
10,1,1,5,1.09577,0
10,2,2,5,0.9885,7.864
10,2,2,2,0.6551,7.764
10,2,2,2,0.96587,-7.664
10,1,2,2,5.0614,0
10,2,1,5,1.3888,-7.564
10,2,2,5,0.8794,7.828
10,2,2,1,1.1579,7.728
10,2,2,2,1.0483,-7.628
10,2,2,4,0.8799,-7.528
10,2,1,3,2.0158,7.428
10,1,2,3,0.9525,0
10,2,1,3,1.7861,7.692
10,2,1,4,1.3897,-7.956
10,2,2,4,0.9661,-8.22
10,2,2,3,1.284,8.12
10,1,1,5,1.5299,0
10,2,2,5,0.9357,-8.02
10,2,2,5,0.8606,7.92
10,2,2,3,1.9573,-7.82
10,2,1,1,2.9737,7.72
10,1,1,1,2.7119,0
10,2,2,4,0.9565,7.984
10,2,2,2,2.0768,-7.884
10,1,2,1,1.8371,0
10,2,2,2,0.9688,-7.784
10,2,1,5,1.2978,7.684
10,2,2,2,1.0619,-7.948
10,2,2,3,0.9679,7.848
10,2,2,3,2.9742,-7.748
10,2,1,5,1.1736,7.648
10,2,2,5,0.9152,-7.912
10,2,1,2,2.9893,7.812
10,1,1,5,1.0894,0
10,1,1,5,1.2658,0
10,2,2,1,1.9332,8.076
10,2,1,5,0.9542,-7.976
10,2,2,4,0.8633,8.24
10,2,2,4,0.9727,-8.14
10,2,2,4,2.2486,8.04
10,1,1,5,2.0041,0
10,2,2,2,0.8601,-7.94
10,2,1,1,2.8941,-7.84
10,2,2,1,1.4811,8.104
10,2,2,2,1.0515,8.004
10,1,2,2,2.4552,0
10,2,1,5,3.2196,-7.904
10,2,2,4,0.9865,-8.168
10,2,2,5,0.7778,8.068
10,1,1,5,1.3937,0
10,2,1,3,1.9079,7.968
10,2,1,3,0.8512,-8.232
10,2,2,2,1.0749,8.496
10,2,2,5,0.7957,-8.396
10,2,1,3,1.382,8.296
10,1,1,5,1.6253,0
10,2,2,3,1.1568,-8.56
10,2,2,5,0.8762,8.46
10,2,2,5,0.8712,-8.36
10,2,2,5,1.5932,-8.26
10,1,1,4,1.2728,0
10,2,2,1,3.7882,-8.424
10,2,1,3,0.9684,8.324
10,2,1,4,1.0707,-8.588
10,2,2,3,0.9786,8.852
10,2,2,3,2.3723,-8.752
10,1,1,5,0.9781,0
10,2,2,3,1.0601,8.652
10,2,2,4,0.9664,8.552
10,2,2,2,0.8949,-8.452
10,1,1,5,1.4065,0
10,2,1,4,0.9518,-8.352
10,2,2,1,0.953,8.616
10,2,2,1,0.8462,-8.516
10,2,2,3,0.8918,8.416
10,2,2,4,1.4068,-8.316
10,1,1,5,1.9815,0
10,2,2,2,0.9586,8.216
10,2,2,2,0.9777,8.116
10,2,2,3,0.9303,-8.016
10,2,1,5,1.0699,7.916
10,2,2,5,0.9782,-8.18
10,1,1,4,0.8632,0
10,2,1,4,1.8096,-8.08
10,2,1,5,3.1849,8.344
10,2,1,5,2.2414,8.608
10,2,2,5,0.9844,-8.872
10,1,1,5,1.4794,0
10,2,2,5,0.962,-8.772
10,1,2,1,0.9849,0
10,2,1,2,3.2702,8.672
10,2,1,4,1.4982,-8.936
10,2,2,4,0.8443,9.2
10,2,2,4,1.6182,9.1
10,2,2,3,0.8807,-9
10,2,2,5,1.9239,-8.9
10,2,2,3,1.1898,8.8
11,2,2,5,3.0192,30
11,2,1,3,2.94417,-20
11,2,2,5,2.1132,21
11,2,1,5,1.39994,-20
11,1,1,5,3.6414,0
11,1,1,4,4.5176,0
11,2,2,4,1.8904,20.5
11,2,2,5,1.3916,-20.4
11,2,1,5,2.0334,-20.3
11,2,2,2,3.2851,20.564
11,2,2,5,1.3967,20.464
11,2,1,2,4.3445,-20.364
11,2,2,4,1.1733,20.628
11,1,1,5,1.4103,0
11,2,1,4,2.1316,-20.528
11,2,2,5,1.2823,-20.792
11,1,1,4,3.3462,0
11,2,2,5,1.0392,20.692
11,2,2,3,2.755,20.592
11,2,2,4,4.7142,-20.492
11,1,1,5,2.1674,0
11,2,2,5,1.3229,-20.392
11,2,2,4,0.8585,20.292
11,2,1,3,2.2426,20.192
11,2,2,5,1.0483,-20.456
11,2,1,4,2.3173,-20.356
11,2,1,2,4.9647,20.62
11,2,2,4,0.769,20.884
11,1,1,5,2.3277,0
11,2,2,5,1.418,-20.784
11,2,2,5,1.2526,20.684
11,2,2,1,4.0944,-20.584
11,2,2,5,1.198,-20.484
11,2,2,5,0.762,20.384
11,1,1,5,2.7755,0
11,1,1,4,3.775,0
11,2,1,3,2.9545,-20.284
11,2,2,5,1.0649,20.548
11,2,1,3,2.9884,-20.448
11,2,2,5,0.8654,20.712
11,2,1,3,4.5773,20.612
11,2,2,5,1.273,-20.876
11,2,1,4,3.2569,-20.776
11,2,1,4,3.2386,21.04
11,1,1,5,1.5739,0
11,2,1,4,2.2598,21.304
11,2,2,5,0.9639,-21.568
11,2,2,5,0.9805,-21.468
11,2,2,3,3.9267,21.368
11,1,1,4,1.4811,0
11,1,1,4,1.8355,0
11,2,2,5,0.9539,-21.268
11,2,2,5,0.7901,21.168
11,2,2,3,4.596,21.068
11,2,2,4,1.772,-20.968
11,1,1,5,1.4076,0
11,2,1,5,3.4377,20.868
11,2,0,3,5.1702,-21.132
11,2,1,4,2.5192,21.132
11,2,2,2,4.3133,-21.396
11,2,2,4,0.8605,21.296
11,2,2,5,1.5221,-21.196
11,2,2,5,0.9508,-21.096
11,1,1,4,1.8954,0
11,2,1,2,4.7931,20.996
11,2,2,5,0.7789,21.26
11,2,1,3,5.1687,-21.16
11,2,2,4,2.2389,21.424
11,2,2,5,1.0494,-21.324
11,1,1,3,1.8891,0
11,1,1,5,1.2755,0
11,2,2,5,0.8875,21.224
11,2,1,4,2.9973,-21.124
11,2,2,4,0.6603,21.388
11,2,2,5,3.6665,-21.288
11,2,2,5,0.9708,-21.188
11,2,2,5,0.7768,20.988
11,2,1,3,2.553,-20.888
11,1,1,5,3.5435,0
11,2,2,5,0.89365,-21.416
11,2,2,4,2.52641,-21.316
11,1,1,5,1.7834,0
11,2,2,5,1.4026,21.216
11,2,2,5,1.2971,21.116
11,1,1,3,2.215,0
11,2,2,5,0.9543,-21.016
11,2,1,2,3.4342,-20.916
11,2,2,5,0.981,21.18
11,2,2,4,1.1822,21.08
11,2,2,5,1.0636,-20.98
11,2,2,2,4.4249,20.88
11,2,2,5,0.9492,-20.78
11,1,1,5,1.4063,0
11,2,2,5,1.4072,-20.68
11,2,2,3,1.5002,20.58
11,2,2,5,1.3932,-20.48
11,2,2,3,3.1753,20.38
11,1,2,2,4.9258,0
11,2,2,5,0.9699,-20.28
11,2,2,5,0.8905,20.18
11,2,1,3,3.8854,20.08
11,1,1,5,1.1715,0
11,2,2,4,4.3152,-20.344
11,2,1,5,2.1124,-20.244
11,1,1,5,1.1584,0
11,2,2,2,2.2226,20.508
11,2,2,5,0.6573,20.408
11,2,1,4,2.302,-20.308
11,2,2,5,1.3767,-20.572
11,2,0,1,5.1035,20.472
11,1,1,4,1.3937,0
11,2,1,3,2.9424,-20.472
11,2,2,4,1.577,20.736
11,2,2,4,1.3995,-20.636
11,2,2,5,0.5337,20.536
11,1,1,4,1.7079,0
11,2,1,4,1.0486,-20.436
11,2,2,5,0.589,20.7
11,2,1,5,1.4908,20.6
11,2,1,4,1.6949,-20.864
11,1,1,4,1.7945,0
11,2,2,5,0.9754,-21.128
11,2,2,4,0.9974,21.028
11,2,2,4,1.7325,20.928
11,2,2,5,0.9694,-20.828
11,1,2,3,2.551,0
11,2,2,5,0.676,20.728
11,2,2,5,0.8514,-20.628
11,2,2,5,1.2619,20.528
11,2,2,4,1.0581,-20.428
11,2,2,4,1.0506,-20.328
11,2,2,3,2.2514,20.228
11,1,1,5,1.171,0
11,2,2,4,1.0493,20.128
11,1,1,5,0.9791,0
11,2,2,4,1.0725,-20.028
11,2,2,5,0.9771,19.928
11,2,2,5,1.1935,-19.828
11,2,2,5,0.9429,-19.728
11,1,1,5,1.1914,0
11,2,2,4,3.6127,19.628
11,2,2,5,0.9606,-19.528
11,2,2,5,0.8715,19.428
11,2,2,3,4.3913,19.328
11,2,2,4,4.4415,-19.228
11,2,2,5,0.9752,-19.128
11,1,1,5,1.5215,0
11,2,1,2,4.8091,19.028
11,1,1,4,2.5182,0
11,2,1,5,2.2533,-19.292
11,2,2,5,0.7685,19.556
11,2,2,3,4.2595,-19.456
11,2,1,3,2.0096,19.356
11,2,2,5,0.5436,19.62
11,2,2,5,0.9533,-19.52
11,1,1,4,1.2632,0
11,2,2,4,3.215,19.42
11,2,2,4,1.772,-19.32
11,2,0,3,5.0948,-19.22
11,2,2,5,0.7816,19.22
11,2,1,5,0.9429,-19.12
11,2,1,4,4.1079,19.384
11,1,1,4,2.6286,0
11,2,2,5,0.7498,19.648
11,1,1,5,2.1061,0
11,2,1,5,0.5716,-19.548
11,2,1,5,0.8503,-19.812
11,2,2,5,1.0734,20.076
11,2,2,5,0.5532,19.976
11,2,1,4,1.2955,-19.876
11,1,1,3,2.2475,0
11,2,2,5,0.4748,20.14
11,2,1,4,1.2775,-20.04
11,2,1,4,2.8478,20.304
11,2,2,4,1.1641,-20.568
11,2,1,4,3.977,-20.468
11,1,1,5,1.9441,0
11,2,2,5,0.544,20.732
11,2,1,5,2.2679,-20.632
11,2,2,2,3.4647,20.896
11,2,2,5,0.4332,20.796
11,2,1,5,0.5514,-20.696
11,2,2,5,0.9576,21.188
11,2,1,4,0.56331,-21.088
11,2,2,3,2.4869,21.352
11,1,1,5,1.2671,0
11,2,2,5,0.98393,-21.252
11,2,2,4,0.6442,21.152
11,1,1,5,0.84719,0
11,2,2,4,1.9288,21.052
11,2,2,5,0.9582,-20.952
11,2,1,5,0.6767,-20.852
11,2,2,5,0.545,21.116
11,2,2,5,0.5501,21.016
11,2,2,4,0.9742,-20.916
11,1,1,5,1.6938,0
11,2,1,4,0.6742,-20.816
11,2,2,4,0.6539,21.08
11,1,1,5,1.2847,0
11,2,1,4,1.293,-20.98
11,2,2,5,0.8649,21.244
11,2,1,5,0.5726,-21.144
11,2,2,3,2.9846,21.408
11,1,1,5,1.9461,0
11,2,2,4,3.2308,-21.308
11,2,2,4,3.0282,21.208
11,2,2,2,3.3244,21.108
11,2,2,5,0.9606,-21.008
11,2,1,3,5.0845,-20.908
11,1,2,4,3.2831,0
11,2,2,5,0.6524,21.172
11,2,2,5,0.6564,21.072
11,2,1,5,0.5526,-20.972
11,1,1,5,0.8692,0
11,2,2,5,0.9637,-21.236
11,2,2,5,0.5256,21.136
11,2,1,4,0.6445,-21.036
11,2,2,4,1.5457,21.3
11,2,2,5,0.798,-21.2
11,1,1,4,3.7635,0
11,2,2,5,0.555,21.1
11,1,1,4,0.9674,0
11,2,2,4,0.9711,-20.9
11,2,2,5,0.4472,20.8
11,2,1,5,0.4381,-20.7
11,2,1,3,0.9791,20.964
11,1,1,4,0.8794,0
11,2,2,5,0.8545,-21.228
11,2,1,4,1.4844,-21.128
11,2,2,5,0.525,21.392
11,2,2,5,0.7782,-21.292
