Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Correct,Stimulus1,Stimulus2,Solution,Confidence_prospective,Training
70,X*XX,0,6,1.012,0.385,1,2,98,197,4,0
70,XX-X,0,6,0.969,0.28,1,31,9,28,5,0
70,XXX-XXX,NaN,NaN,NaN,0.758,NaN,576,225,351,1,0
70,X*XX,0,6,0.847,0.259,1,5,29,146,5,0
70,XX-X,0,6,0.998,0.243,1,58,6,51,4,0
70,XX*XX,0,3,2.746,1.858,1,25,18,451,2,0
70,XX-XX,0,6,0.783,0.245,1,64,12,58,6,0
70,XX*X,1,6,1.204,0.474,1,10,9,90,6,0
70,XXX-XXX,1,6,1.958,0.301,1,784,431,353,5,0
70,XXX-XXX,NaN,NaN,NaN,4.385,NaN,263,177,86,1,0
70,XXX-XX,0,6,2.95,0.261,1,156,63,83,4,0
70,X*XX,NaN,NaN,NaN,0.788,NaN,3,46,139,2,0
70,XXX-XX,1,1,2.474,1.117,0,119,52,77,3,0
70,XX-X,0,6,0.822,0.267,1,38,2,34,6,0
70,XX*X,0,6,1.311,0.304,1,10,9,80,6,0
70,XXX-XXX,1,3,2.295,0.848,0,888,574,316,1,0
70,XX*XX,0,6,1.371,0.249,1,25,11,274,4,0
70,X*XX,1,6,0.781,0.371,1,7,21,147,4,0
70,XX*X,1,3,1.973,1.085,0,75,6,525,1,0
70,XX-X,0,6,0.673,0.348,1,77,5,71,6,0
70,XXX-XX,1,1,2.602,1.464,0,132,55,73,3,0
70,XXX-XXX,0,2,1.824,2.461,1,495,244,259,2,0
70,X*XX,1,6,0.689,0.267,1,4,56,224,4,0
70,XXX-XXX,0,6,2.461,0.736,1,677,160,527,4,0
70,XXX-XX,0,6,1.325,0.27,1,279,45,224,4,0
70,X*XX,1,6,2.016,0.243,1,5,29,145,5,0
70,X*XX,1,6,0.833,0.741,1,6,16,96,5,0
70,XX-X,0,6,0.8,0.325,1,59,1,52,6,0
70,XXX-XX,0,6,0.928,0.256,1,465,22,447,5,0
70,X*XX,0,3,2.222,1.403,1,8,31,240,1,0
70,X*XX,0,6,0.774,0.285,1,6,16,102,5,0
70,XXX-XXX,0,5,0.922,0.459,0,652,559,93,2,0
70,XXX-XXX,0,4,2.669,0.584,1,254,188,76,1,0
70,XX-X,1,6,0.711,0.208,1,58,6,52,6,0
70,X*XX,0,6,1.053,2.088,1,7,21,140,4,0
70,XX*XX,1,6,1.359,0.398,1,12,12,144,6,0
70,XX*X,0,5,1.803,1.513,1,87,2,261,4,0
70,XXX-XX,1,5,1.951,1.03,0,156,63,97,4,0
70,XX*X,0,1,1.404,1.465,0,87,2,174,4,0
70,XX*X,0,6,1.111,0.848,1,10,9,89,6,0
70,XX*X,1,6,1.719,0.84,1,55,3,165,5,0
70,XX-X,0,6,1.453,0.296,1,51,9,32,5,0
70,XX-XX,0,6,0.713,0.273,1,39,18,29,5,0
70,XXX-XXX,0,4,2.34,0.556,1,537,444,83,1,0
70,XXX-XXX,NaN,NaN,NaN,0.769,NaN,788,699,79,2,0
70,XX*XX,NaN,NaN,NaN,1.002,NaN,25,18,450,2,0
70,XXX-XX,1,6,1.83,0.322,1,465,22,443,4,0
70,X*XX,0,4,2.506,0.955,1,4,56,220,4,0
70,XXX-XX,0,6,1.817,0.774,1,398,66,322,4,0
70,XXX-XX,0,5,1.419,1.063,1,599,63,553,4,0
70,XX-X,0,6,1.52,0.344,1,99,8,81,6,0
70,XXX-XX,1,4,2.561,2,0,148,56,98,2,0
70,XXX-XXX,1,3,2.698,1.86,0,537,444,97,1,0
70,XX*X,1,5,2.497,0.803,1,24,5,120,4,0
70,XX-X,1,6,0.609,0.254,1,99,8,91,5,0
70,XX*X,0,3,2.017,1.83,0,61,8,488,2,0
70,X*XX,0,6,1.917,0.517,1,9,24,215,4,0
70,XXX-XXX,0,5,2.133,0.533,1,339,111,218,4,0
70,XX-XX,1,5,1.585,0.343,1,81,37,44,4,0
70,XX*X,NaN,NaN,NaN,0.709,NaN,16,4,65,4,0
70,XX-XX,1,6,1.788,1.034,1,39,18,21,5,0
70,XXX-XX,1,6,0.632,0.1,1,963,52,911,5,0
70,XX-X,1,6,0.7,0.229,1,94,8,86,5,0
70,XX-X,0,6,0.911,0.288,1,38,2,26,6,0
70,XXX-XXX,0,3,2.519,1.08,1,326,253,83,1,0
70,XX-X,1,6,0.863,0.37,1,45,4,41,6,0
70,XX-X,1,6,0.908,0.301,1,85,2,83,6,0
70,XXX-XXX,1,2,2.804,1.21,1,882,795,87,1,0
70,XX-XX,1,6,0.563,0.242,1,32,15,17,6,0
70,XX*XX,1,5,0.749,0.596,1,25,11,275,5,0
70,XXX-XX,0,6,1.116,0.261,1,888,62,836,4,0
70,XX*XX,1,2,1.857,1.164,0,15,31,480,1,0
70,XX*XX,0,6,1.107,0.652,1,50,21,1049,4,0
70,XX*X,0,6,1.065,0.628,1,87,2,175,4,0
70,XXX-XX,0,6,0.966,0.788,1,148,56,82,4,0
70,XXX-XX,0,4,2.274,1.293,0,119,52,67,4,0
70,XX*X,0,2,2.453,1.977,1,61,8,549,1,0
70,XX*X,0,6,1.086,0.312,1,55,3,220,4,0
70,XXX-XX,0,4,2.779,0.689,1,105,22,93,4,0
70,XXX-XXX,1,6,0.778,0.224,1,339,111,228,4,0
70,X*XX,NaN,NaN,NaN,0.99,NaN,9,24,207,4,0
70,XX-X,1,6,1.042,0.302,1,77,5,72,6,0
70,XX-X,1,6,1.458,0.989,1,67,3,64,6,0
70,XX-XX,0,6,1.165,0.243,1,82,71,21,6,0
70,XXX-XX,0,6,1.187,0.265,1,963,52,921,5,0
70,XXX-XXX,1,2,2.978,2.128,0,263,177,96,1,0
70,XXX-XX,NaN,NaN,NaN,0.965,NaN,774,53,729,4,0
70,XX-X,1,6,1.053,0.264,1,88,9,79,5,0
70,XX-X,0,6,2.544,0.832,1,45,9,26,4,0
70,XXX-XX,1,5,1.529,1.361,1,279,45,234,4,0
70,XXX-XXX,0,6,2.267,0.55,1,479,105,376,4,0
70,XX-X,0,6,2.044,1.024,1,71,9,68,5,0
70,XX-X,0,6,1.054,0.362,1,94,8,84,5,0
70,XX-XX,0,6,1.137,1.657,1,72,51,29,5,0
70,XX*XX,1,2,1.427,1.215,1,14,14,196,2,0
70,XXX-XXX,0,2,2.644,1.648,1,263,177,84,1,0
70,XXX-XX,0,6,0.977,0.352,1,599,63,567,5,0
70,XXX-XXX,0,6,1.713,1.49,1,677,160,513,5,0
70,XXX-XX,0,5,2.412,0.433,1,119,52,63,2,0
70,XXX-XXX,0,4,1.72,2.121,0,788,699,89,4,0
70,XXX-XXX,0,6,2.086,0.328,0,495,244,251,5,0
70,XX-X,1,6,0.784,0.215,1,51,9,42,4,0
70,XX-XX,1,6,0.699,0.276,1,46,12,34,6,0
70,XX-XX,1,6,0.924,0.349,1,58,16,42,5,0
70,XX-XX,0,6,1.005,1.274,1,75,26,59,5,0
70,XX-XX,1,6,1.043,0.607,1,35,17,18,5,0
70,XXX-XX,0,6,1.002,0.727,1,663,22,649,4,0
70,XX-XX,0,6,0.691,0.269,1,46,27,29,5,0
70,XXX-XX,1,6,0.782,0.596,1,774,53,721,4,0
70,XX-X,0,6,0.986,0.279,1,42,5,27,6,0
70,XX-X,0,6,0.738,0.234,1,77,5,62,6,0
70,XXX-XXX,0,5,2.567,1.606,1,788,699,81,5,0
70,XXX-XXX,0,5,2.062,1.201,1,989,577,422,5,0
70,XX-XX,1,6,1.185,0.343,1,66,29,37,5,0
70,X*XX,0,3,2.154,0.68,0,8,31,248,2,0
70,XX-XX,0,6,2.132,0.532,1,52,16,34,5,0
70,XX*XX,0,6,1.597,0.754,1,25,11,250,5,0
70,XX*XX,0,4,2.544,1.552,0,15,31,465,4,0
70,XX-XX,NaN,NaN,NaN,2.332,NaN,91,57,24,5,0
70,XX-XX,0,6,2.189,0.251,1,79,68,21,4,0
70,XX*X,1,6,0.968,0.197,1,15,7,105,5,0
70,XX-X,0,6,0.839,0.25,1,67,3,66,6,0
70,XX*XX,0,5,1.515,0.596,1,12,12,132,5,0
70,XXX-XXX,1,4,2.553,1.752,1,254,188,66,1,0
70,XXX-XXX,0,3,2.305,1.179,1,652,559,83,2,0
70,XXX-XXX,NaN,NaN,NaN,1.648,NaN,537,444,93,2,0
70,XX-XX,0,6,0.856,0.331,1,32,15,27,6,0
70,XXX-XXX,0,4,2.61,0.623,1,326,253,77,1,0
70,X*XX,0,6,1.079,0.993,1,8,31,247,5,0
70,XXX-XX,1,6,0.767,0.421,1,105,22,83,5,0
70,XX*X,0,6,0.897,0.706,1,24,5,96,4,0
70,XX-X,0,6,0.957,0.604,1,71,9,52,6,0
70,XX-XX,0,6,1.564,1.858,1,46,27,11,5,0
70,XX-X,0,6,1.709,0.255,1,67,3,54,6,0
70,XXX-XX,1,6,1.052,0.231,0,105,22,87,5,0
70,XX*XX,0,4,1.65,0.326,1,14,14,195,2,0
70,XXX-XXX,NaN,NaN,NaN,0.781,NaN,326,253,73,4,0
70,XX-X,1,6,0.721,0.329,1,45,9,36,5,0
70,X*XX,0,6,0.83,0.402,1,7,21,146,5,0
70,XX-X,0,6,1.247,1.955,1,45,9,34,5,0
70,XX-XX,0,5,2.369,0.408,1,91,57,36,4,0
70,XX-XX,0,6,2.27,1.353,1,39,18,11,4,0
70,XXX-XXX,0,4,2.551,1.302,0,989,577,412,1,0
70,XX-XX,0,6,0.686,0.424,1,98,64,36,6,0
70,XX-X,1,6,0.917,0.263,1,59,1,58,5,0
70,XX-XX,1,6,0.725,0.253,1,79,68,11,6,0
70,XX*XX,0,4,2.417,1.19,0,50,21,1050,5,0
70,XX-XX,1,4,2.338,1.226,1,91,57,34,5,0
70,XX-XX,0,6,0.894,0.319,1,98,64,24,5,0
70,XXX-XXX,1,5,2.767,1.91,0,784,431,343,2,0
70,XX-XX,0,6,0.812,0.257,1,58,16,48,5,0
70,XX-X,0,6,0.892,0.749,1,85,2,82,6,0
70,XXX-XXX,0,6,1.995,0.721,1,479,105,384,5,0
70,XX*X,0,6,0.915,0.611,1,24,5,119,5,0
70,XXX-XX,0,6,0.869,0.599,1,663,22,631,4,0
70,XXX-XX,0,6,0.993,0.239,1,774,53,711,5,0
70,XXX-XX,0,6,2.005,0.331,1,465,22,453,5,0
70,X*XX,0,6,1.278,0.417,1,2,98,198,6,0
71,XX-XX,0,4,1.085,2.726,1,35,17,18,5,0
71,XX*X,0,5,1.369,2.68,0,15,7,90,5,0
71,XX-X,0,4,1.59,1.756,0,31,9,28,4,0
71,XX-X,0,6,1.023,2.219,0,58,6,51,6,0
71,XXX-XX,0,6,0.939,1.275,0,774,53,729,6,0
71,XX-XX,1,6,1.112,1.009,1,32,15,27,6,0
71,XX*X,1,4,1.372,1.466,1,61,8,489,3,0
71,XX-X,0,6,0.85,1.829,0,38,2,34,6,0
71,XXX-XX,0,5,0.846,1.072,1,963,52,911,5,0
71,XX-XX,1,5,1.186,1.72,1,58,16,32,5,0
71,XXX-XX,0,5,0.833,0.725,0,599,63,567,5,0
71,XX-XX,0,6,0.871,0.682,1,79,68,11,6,0
71,XXX-XX,0,4,1.146,1.233,0,148,56,82,4,0
71,XX-XX,1,1,1.187,2.409,1,72,51,11,5,0
71,XX-X,0,5,0.803,0.856,1,66,7,59,5,0
71,XX-X,0,3,1.631,1.395,0,66,7,49,5,0
71,XXX-XXX,1,5,0.967,1.38,1,537,444,83,5,0
71,XX*XX,0,3,1.613,2.129,1,50,21,1050,2,0
71,XX-X,0,6,1.012,0.689,1,67,3,64,6,0
71,XX-XX,1,6,1.057,0.892,1,82,71,21,6,0
71,XXX-XX,0,4,1.232,0.756,0,119,52,77,4,0
71,XX-X,1,6,1.129,0.608,1,67,3,54,6,0
71,XX*XX,1,4,1.048,0.804,1,14,14,182,4,0
71,XX*X,1,4,1.052,0.471,0,55,3,165,4,0
71,X*XX,0,1,1.378,1.328,0,8,31,247,4,0
71,XX-X,1,5,0.949,0.723,1,45,9,26,5,0
71,XXX-XXX,0,5,1.196,0.433,0,479,105,376,5,0
71,XXX-XX,1,5,1.092,0.781,1,156,63,83,5,0
71,XXX-XX,0,5,1.041,0.669,0,279,45,236,5,0
71,XX-XX,0,6,1.319,0.36,1,82,71,11,6,0
71,XXX-XX,0,5,1.078,1.296,0,132,55,73,5,0
71,X*XX,1,3,1.421,1.209,1,3,46,141,5,0
71,XXX-XX,1,1,1.349,1.396,1,156,63,97,5,0
71,XX-XX,0,5,0.98,0.546,1,81,37,44,5,0
71,XXX-XXX,0,5,1.048,0.627,1,888,574,314,5,0
71,XXX-XXX,0,6,0.822,0.938,1,882,795,87,6,0
71,XXX-XX,NaN,NaN,NaN,3.926,NaN,169,85,94,6,0
71,X*XX,1,2,1.58,1.122,1,4,56,220,5,0
71,X*XX,0,4,1.613,0.626,1,5,29,145,4,0
71,XXX-XX,0,5,1.127,0.624,1,599,63,563,5,0
71,XXX-XXX,0,5,0.738,0.378,1,652,559,93,5,0
71,XXX-XX,1,5,1.88,1.906,1,465,22,453,5,0
71,XX-XX,0,6,0.91,0.975,0,91,57,24,6,0
71,XXX-XX,0,5,1.452,0.872,0,774,53,711,5,0
71,XX-XX,1,5,1.465,1.06,1,91,57,36,5,0
71,XX-X,1,6,1.23,0.994,1,45,4,31,6,0
71,XX-XX,0,5,1.193,0.446,1,64,12,52,5,0
71,XX-XX,0,5,1.051,0.518,1,46,27,19,5,0
71,XX-X,1,6,1.036,0.647,1,59,1,48,6,0
71,XX-XX,1,2,1.407,1.18,1,79,68,19,5,0
71,X*XX,0,5,0.86,0.655,1,2,98,196,5,0
71,XX*X,0,5,1.271,0.793,0,55,3,166,5,0
71,XX-XX,0,5,1.087,0.489,1,58,16,42,5,0
71,XXX-XX,0,5,0.945,0.496,0,172,99,83,5,0
71,XXX-XX,0,5,0.883,0.469,1,156,63,93,5,0
71,XX-XX,1,5,0.987,0.713,1,52,16,26,5,0
71,XX*XX,1,3,1.796,1.025,1,15,31,480,5,0
71,XXX-XXX,0,6,1.018,1.078,0,652,559,97,5,0
71,XX-XX,0,6,0.978,0.336,1,32,15,17,5,0
71,XXX-XX,0,6,1.076,0.943,0,465,22,447,6,0
71,XXX-XXX,1,6,1.259,1.598,1,989,577,422,5,0
71,XXX-XXX,1,2,1.44,1.275,1,479,105,384,5,0
71,XX*X,0,1,1.017,1.334,0,24,5,119,6,0
71,XX-XX,0,6,1.305,0.618,0,46,12,36,4,0
71,X*XX,0,5,1.344,0.847,0,5,29,146,5,0
71,XXX-XX,0,5,0.796,0.561,0,148,56,98,5,0
71,XX-XX,0,5,1.026,0.334,1,91,57,34,5,0
71,XXX-XXX,1,5,1.333,0.613,1,254,188,64,5,0
71,XX-X,0,1,0.949,1.076,0,85,2,82,6,0
71,XX-X,0,6,0.875,0.541,1,45,4,41,6,0
71,XX-X,1,6,0.865,0.644,1,85,2,73,6,0
71,XX*X,1,1,2.013,1.49,1,87,2,261,6,0
71,XX*X,0,4,1.928,1.072,1,24,5,120,6,0
71,XXX-XX,0,2,1.686,1.352,0,172,99,77,5,0
71,XX*XX,0,2,1.756,1.436,0,25,18,475,5,0
71,XXX-XX,1,5,1.402,0.985,1,105,22,93,5,0
71,X*XX,1,3,1.287,1.001,1,7,21,146,3,0
71,XXX-XX,0,5,1.129,0.848,0,888,62,824,3,0
71,XX-XX,0,5,0.849,0.388,0,75,26,59,5,0
71,XX*XX,0,5,1.148,0.627,0,25,11,274,5,0
71,XX-XX,0,4,1.138,0.889,0,46,27,29,4,0
71,XX-XX,0,5,0.866,0.404,0,72,51,29,5,0
71,XX*XX,0,4,1.266,0.853,1,13,13,169,3,0
71,XX-X,0,5,0.816,1.284,0,67,3,66,6,0
71,XXX-XX,0,4,1.302,0.63,1,465,22,443,4,0
71,XXX-XXX,0,3,1.292,0.83,0,263,177,84,4,0
71,XX-XX,1,5,1.232,0.884,1,52,16,34,5,0
71,XX-XX,0,5,0.97,0.713,0,66,29,27,5,0
71,XX-X,1,6,1.108,0.829,1,59,1,52,6,0
71,X*XX,0,2,1.423,1.147,0,8,31,240,2,0
71,XXX-XXX,0,4,1.137,0.793,0,677,160,527,3,0
71,XX-XX,0,6,0.923,0.892,0,66,29,33,4,0
71,XX*XX,0,6,0.85,0.917,1,11,11,121,5,0
71,XXX-XXX,0,3,1.532,1.268,1,495,244,251,5,0
71,X*XX,0,3,1.288,1.37,1,4,56,224,5,0
71,XXX-XXX,0,5,0.798,0.435,0,652,559,83,5,0
71,XX*X,0,3,1.066,1.236,0,75,6,451,1,0
71,XXX-XX,0,3,0.821,1.049,0,663,22,631,5,0
71,XXX-XXX,0,4,1.332,0.868,0,677,160,513,3,0
71,XXX-XXX,0,5,0.617,0.838,1,339,111,228,5,0
71,XX-XX,0,4,1.441,0.733,1,75,26,49,4,0
71,XXX-XX,0,4,0.765,0.739,1,132,55,77,3,0
71,XXX-XXX,1,4,1.369,0.743,1,452,369,93,4,0
71,XX-X,1,6,1.033,0.757,1,45,4,42,5,0
71,XXX-XXX,0,4,0.956,0.508,0,339,111,222,4,0
71,XXX-XX,0,4,0.916,0.5,0,279,45,224,4,0
71,XX-X,1,5,0.937,0.953,1,88,9,69,5,0
71,XX-XX,0,4,1.33,0.754,1,39,18,21,3,0
71,XXX-XXX,0,4,1.449,0.98,0,537,444,97,2,0
71,XX-XX,0,3,1.021,1.049,0,98,64,36,4,0
71,XX-X,0,4,1.238,1.514,0,77,5,71,4,0
71,XXX-XX,0,4,1.464,0.37,0,123,66,67,4,0
71,XX-X,1,6,1.019,0.759,1,99,8,92,6,0
71,XX-X,1,6,1.193,1.038,1,66,7,51,6,0
71,XX-XX,0,1,1.786,1.288,0,81,37,54,4,0
71,XX-X,0,2,1.676,1.582,1,51,9,42,4,0
71,XX-X,1,4,1.704,0.873,1,94,8,76,4,0
71,XX-X,0,5,1.424,0.508,1,58,6,52,5,0
71,XX-X,0,6,0.847,0.434,1,99,8,91,6,0
71,XXX-XX,1,1,1.563,1.985,0,172,99,73,4,0
71,XXX-XXX,0,4,2.695,0.832,0,495,244,259,4,0
71,XX-X,0,1,1.335,1.191,0,51,9,48,3,0
71,XXX-XX,0,4,1.119,0.583,1,888,62,826,4,0
71,XX*XX,0,4,1.203,0.616,0,13,13,168,3,0
71,XXX-XX,1,5,1.653,1.112,0,398,66,332,3,0
71,XXX-XXX,0,3,0.838,1.145,1,326,253,73,4,0
71,XX-X,1,5,1.053,1.032,1,88,9,71,5,0
71,XX-X,0,2,1.563,1.858,0,45,9,34,5,0
71,X*XX,0,4,2.541,0.862,0,3,46,139,4,0
71,XXX-XXX,0,4,1.426,0.767,0,339,111,218,4,0
71,XX-XX,0,4,1.15,1.334,0,64,12,42,4,0
71,XX*XX,0,5,1.068,0.838,0,25,11,250,5,0
71,XXX-XX,0,4,1.889,0.891,1,663,22,641,4,0
71,XX*X,0,5,1.207,0.556,0,87,2,175,5,0
71,X*XX,0,5,1.921,1.45,1,9,24,216,4,0
71,XXX-XXX,1,3,1.411,1.664,0,537,444,93,5,0
71,XXX-XX,0,5,1.56,0.799,0,963,52,919,5,0
71,XXX-XXX,1,2,1.609,1.006,0,254,188,66,2,0
71,XXX-XXX,0,4,1.531,0.579,0,263,177,96,4,0
71,XX*XX,1,6,1.023,0.619,1,12,12,132,6,0
71,XX-XX,0,4,1.48,0.514,0,35,17,12,4,0
71,XXX-XXX,0,5,1.384,0.63,0,576,225,359,5,0
71,XX-XX,0,3,1.099,1.284,1,66,29,37,4,0
71,XX-XX,0,4,1.391,0.413,0,98,64,24,4,0
71,XXX-XXX,0,4,0.994,0.448,0,888,574,316,3,0
71,XX-X,0,6,0.728,0.705,1,59,1,58,6,0
71,XX-XX,0,4,1.255,0.379,0,81,37,46,4,0
71,XX*X,1,3,1.194,0.608,0,75,6,450,3,0
71,XX-X,0,4,1.318,0.743,1,71,9,62,3,0
71,XX-XX,0,4,1.18,0.53,0,64,12,58,4,0
71,XXX-XX,0,5,1.037,0.441,1,279,45,234,5,0
71,XXX-XXX,0,3,1.364,0.61,0,326,253,77,4,0
71,XX-XX,0,4,1.082,0.404,0,75,26,41,4,0
71,XX*XX,0,6,1.606,0.683,0,12,12,143,6,0
71,XXX-XXX,0,3,1.647,0.946,0,788,699,81,4,0
71,XXX-XXX,0,3,1.579,1.329,1,784,431,353,2,0
71,XX-X,0,4,1.366,0.388,1,94,8,86,4,0
71,XXX-XXX,0,1,1.727,0.847,0,788,699,79,4,0
71,XXX-XXX,0,4,1.153,1.112,0,784,431,343,4,0
71,XX-X,1,5,1.679,1.009,1,38,2,26,5,0
71,X*XX,0,1,1.137,1.097,0,4,56,223,5,0
71,XXX-XX,0,4,1.445,0.513,1,105,22,83,4,0
71,XXX-XXX,0,4,0.941,0.349,0,888,574,304,4,0
71,XX*X,0,2,1.744,1.024,0,15,7,104,2,0
71,XX*X,1,1,1.988,0.922,1,16,4,80,1,0
71,XX-X,0,5,0.895,0.512,1,88,9,79,5,0
71,XX-X,0,6,1.039,0.363,1,38,2,36,6,0
71,X*XX,0,6,1.075,1.005,0,9,24,207,6,0
71,XXX-XX,1,2,1.448,0.531,0,148,56,92,2,0
71,XX*XX,0,5,1.241,0.716,0,50,21,1049,5,0
71,XXX-XXX,1,1,1.376,0.207,0,452,369,83,1,0
71,XX-X,0,5,0.653,0.472,1,77,5,72,5,0
71,XXX-XX,0,4,1.403,0.696,0,599,63,553,4,0
71,XXX-XX,0,5,0.921,0.81,0,398,66,338,5,0
71,XXX-XX,0,5,0.72,0.393,1,774,53,721,5,0
71,XX-XX,0,6,0.93,0.322,1,46,12,34,5,0
71,XX-XX,0,4,1.518,0.47,0,35,17,28,4,0
71,XXX-XXX,0,5,0.853,0.472,1,479,105,374,5,0
71,XXX-XXX,1,5,1.188,0.522,0,263,177,86,5,0
71,XXX-XX,1,5,1.047,1.027,1,123,66,53,5,0
71,XX-X,0,5,0.965,0.836,0,71,9,68,5,0
71,XX*X,1,5,1.426,0.527,1,24,5,96,5,0
71,X*XX,0,5,1.19,0.268,0,5,29,150,5,0
71,XX*X,0,4,1.671,0.266,0,75,6,525,4,0
71,X*XX,1,3,1.206,0.443,1,6,16,102,5,0
71,XXX-XX,1,3,1.374,0.284,1,119,52,63,1,0
71,X*XX,0,6,0.756,0.987,0,2,98,198,6,0
71,XX-X,1,5,1.055,0.491,1,31,9,12,5,0
71,XXX-XX,0,5,0.896,0.369,0,169,85,86,5,0
71,X*XX,0,5,1.586,0.36,0,6,16,97,5,0
71,XXX-XXX,1,1,1.239,1.003,1,576,225,341,2,0
71,XXX-XXX,0,4,1.028,0.576,1,989,577,412,4,0
71,X*XX,1,4,1.973,0.684,0,3,46,138,4,0
71,XX-X,1,6,0.945,0.592,1,77,5,62,6,0
71,XX*XX,1,2,1.344,0.8,1,25,18,451,2,0
71,XXX-XX,0,4,1.295,0.992,0,663,22,649,5,0
71,XXX-XXX,1,1,1.073,1.835,1,254,188,76,4,0
71,XX*XX,1,5,1.209,0.782,0,14,14,196,5,0
71,XXX-XXX,0,4,1.213,0.402,0,326,253,83,1,0
71,XX-XX,0,4,0.788,0.281,0,82,71,19,4,0
71,XX*XX,1,1,1.473,1.388,1,15,31,466,2,0
71,XX-X,1,4,1.288,0.505,1,51,9,32,4,0
71,XXX-XX,0,5,1.06,0.383,0,398,66,322,5,0
71,XX*XX,0,3,1.35,0.981,1,25,18,450,1,0
71,XX*XX,0,6,1.321,0.634,0,11,11,122,6,0
71,XX*X,0,6,0.602,0.375,1,10,9,90,6,0
71,XX-X,0,4,1.094,0.415,1,45,9,36,4,0
71,XXX-XXX,1,1,1.482,0.98,0,677,160,517,4,0
71,XX*X,1,3,1.177,0.352,1,61,8,549,3,0
71,XX*X,0,4,0.877,0.288,0,16,4,65,4,0
71,XXX-XXX,0,4,0.631,0.227,0,452,369,87,4,0
71,XX*XX,1,4,1.678,0.624,0,15,31,465,4,0
71,XX-X,0,1,0.905,0.731,0,99,8,81,6,0
71,XX-X,0,4,1.851,0.263,1,42,5,37,4,0
71,XXX-XX,NaN,NaN,NaN,1.256,NaN,963,52,921,4,0
71,XX-XX,0,4,1.424,0.524,1,98,64,34,4,0
71,XX-XX,0,4,0.73,0.594,1,72,51,21,4,0
71,XXX-XX,0,4,1.276,0.686,1,169,85,84,4,0
71,XX-XX,0,3,1.362,0.752,0,39,18,11,4,0
71,XX*X,1,6,1.293,0.575,1,10,9,89,6,0
71,XX-X,0,4,2.184,0.454,1,85,2,83,1,0
71,XX*XX,0,6,0.883,0.341,1,12,12,144,6,0
71,X*XX,0,5,1.24,0.38,0,7,21,140,4,0
71,XXX-XX,0,5,0.764,0.29,0,888,62,836,5,0
71,XX*XX,0,6,1.001,1.046,0,50,21,1000,2,0
71,XX-XX,0,3,1.604,0.649,0,46,27,11,4,0
71,XX-XX,0,4,1.355,0.267,0,46,12,24,4,0
71,X*XX,0,4,0.83,0.338,1,8,31,248,3,0
71,XX*X,0,3,1.46,0.991,1,15,7,105,4,0
71,XX*X,0,5,1.104,0.489,0,55,3,220,4,0
71,XX*XX,0,5,0.754,0.425,1,25,11,275,5,0
71,XX-X,1,6,0.907,0.956,1,58,6,42,6,0
71,XX-X,0,4,0.946,0.481,0,94,8,84,4,0
71,XX*X,0,4,1.435,0.535,1,16,4,64,3,0
71,XX-XX,0,4,1.439,0.251,0,32,15,13,4,0
71,XX-X,1,4,1.469,0.791,1,42,5,33,5,0
71,XXX-XXX,0,4,1.028,0.32,1,576,225,351,4,0
71,XXX-XXX,1,3,1.34,1.932,1,882,795,77,4,0
71,XX-XX,0,4,1.104,0.264,0,39,18,29,4,0
71,X*XX,1,4,1.043,0.527,0,7,21,147,4,0
71,XXX-XXX,0,4,1.021,0.394,0,495,244,261,4,0
71,XX-XX,0,4,0.95,0.341,1,52,16,36,4,0
71,XXX-XX,0,4,0.91,0.351,0,105,22,87,4,0
71,XX-X,1,4,0.978,0.4,1,71,9,52,4,0
71,XX*X,0,4,1.274,0.364,1,61,8,488,4,0
71,XX*X,1,6,1.164,0.578,1,10,9,80,6,0
71,XXX-XXX,0,4,1.928,0.417,0,882,795,83,2,0
71,XXX-XX,0,4,0.724,0.269,0,132,55,87,4,0
71,XXX-XX,0,4,0.917,0.277,1,123,66,57,4,0
71,X*XX,0,5,0.777,0.542,0,2,98,197,5,0
71,XXX-XXX,0,4,0.685,0.279,1,788,699,89,4,0
71,XX*XX,1,6,0.948,0.291,1,11,11,132,6,0
71,X*XX,0,6,1.137,0.921,0,9,24,215,5,0
71,XXX-XXX,0,4,1.829,0.225,0,784,431,357,2,0
71,XX*XX,1,6,0.957,0.3,1,14,14,195,6,0
71,XX-X,1,4,0.865,0.436,1,42,5,27,4,0
71,XX*X,0,5,2.762,0.593,1,87,2,174,5,0
71,XXX-XX,1,4,1.311,0.929,0,119,52,67,5,0
71,XX-XX,0,4,0.957,0.38,0,79,68,21,4,0
71,XXX-XXX,1,4,1.139,0.49,1,989,577,418,3,0
71,XX*XX,1,6,1.213,0.225,1,13,13,156,6,0
71,X*XX,0,5,1.597,0.29,1,6,16,96,5,0
71,XX-X,1,1,1.197,1.01,0,31,9,22,3,0
71,XX-XX,0,4,1.046,0.305,0,58,16,48,4,0
72,XX-X,0,6,1.28,0.529,1,59,1,48,6,0
72,XXX-XXX,0,2,2.302,1.8,1,788,699,81,2,0
72,XX*X,1,5,2.496,0.914,1,61,8,488,3,0
72,XXX-XXX,1,5,2.046,0.658,0,495,244,259,1,0
72,XX-XX,1,6,1.556,1.308,0,64,12,58,5,0
72,XX-XX,0,6,1.581,0.915,1,52,16,26,5,0
72,XX-X,1,1,1.924,2.189,0,94,8,84,6,0
72,XXX-XX,1,1,2.999,1.252,1,888,62,826,5,0
