"Subj_idx","Run","Block","Trial","Difficulty_col","Difficulty_let","Number_blues","Number_os","Stimulus_col","Stimulus_let","Response_col","Response_let","Accuracy_col","Accuracy_let","RT_dec_col","RT_dec_let","Confidence_col","Confidence_let","RT_confidence_col","RT_confidence_let","Taskorder","Locationchoice_col","Locationchoice_let","Initposconf_col","Initposconf_let"
1,2,4,3,60,60,41,44,1,1,2,1,0,1,0.43777,0.32433,88.7607,90.7582,0.53313,0.36661,1,2,2,90.0923,85.6534
1,2,4,4,60,60,41,36,1,2,1,2,1,1,0.67163,0.44175,83.5449,88.4277,0.59975,0.59976,1,2,1,99.4141,89.7594
1,2,4,5,60,90,41,20,1,2,1,2,1,1,0.49226,0.71371,80.5487,95.1971,0.69974,0.73306,2,2,1,56.5785,76.5536
1,2,4,6,60,90,41,20,1,2,1,2,1,1,0.40121,0.51751,81.3255,91.9789,0.93298,0.883,2,1,2,50.9189,65.3453
1,2,4,7,90,90,35,60,2,1,2,1,1,1,1.0733,0.32773,66.788,96.7507,0.61647,0.51647,1,1,1,56.8004,62.682
1,2,4,8,90,90,45,60,1,1,2,1,0,1,0.9556,0.34344,66.2331,92.7557,0.48315,0.36654,1,2,2,58.465,76.5536
1,2,4,9,90,90,45,20,1,2,1,2,1,1,0.80027,0.2919,89.4265,95.419,1.9326,0.79967,1,1,1,51.5847,96.5288
1,2,4,10,60,60,39,36,2,2,1,2,0,1,0.35442,1.3203,78.5511,67.5648,0.31654,0.66641,2,1,2,74.4451,74.1122
1,2,4,11,60,90,39,60,2,1,1,1,0,1,0.36156,0.82963,76.5536,92.3118,0.5331,0.56645,2,1,1,93.1996,68.3416
1,2,4,12,60,60,39,44,2,1,2,2,1,0,1.1585,0.39334,86.5412,80.2157,0.44979,0.54981,1,2,2,76.4426,97.3056
1,2,4,13,90,60,45,44,1,1,1,2,1,0,0.37336,1.4226,75.3329,76.3317,0.6331,0.61646,2,1,1,85.2095,65.6783
1,2,4,14,90,60,35,44,2,1,2,2,1,0,0.30263,0.7932,92.2008,62.571,0.41651,0.46649,2,2,1,74.6671,73.2244
1,2,4,15,90,60,35,44,2,1,2,1,1,1,0.34628,0.67513,93.5325,72.5586,0.59979,0.68304,2,1,2,59.7967,56.2456
1,2,4,16,60,60,41,36,1,2,2,2,0,1,0.87569,0.37035,89.2045,64.4576,0.49985,0.33322,1,1,1,73.6683,75.2219
1,2,4,17,90,90,45,20,1,2,1,2,1,1,0.31463,0.78441,77.9963,91.8679,0.83301,0.71643,2,2,2,57.9102,54.8029
1,2,4,18,60,90,39,60,2,1,1,1,0,1,0.33268,0.66185,79.7718,86.2083,0.58312,0.64984,2,2,1,85.2095,89.8704
1,2,4,19,90,60,35,44,2,1,2,1,1,1,1.1723,0.50039,86.5412,78.8841,0.66643,0.68308,1,1,1,57.7992,51.6957
1,2,4,20,90,90,45,20,1,2,1,2,1,1,0.69907,0.35201,79.217,83.7669,0.54978,0.63309,1,1,2,51.0298,82.7681
1,2,4,21,90,60,35,44,2,1,2,1,1,1,1.1392,0.33612,95.8629,76.5536,0.39985,0.49984,1,1,2,73.2244,69.2294
1,2,4,22,60,90,39,20,2,2,2,2,1,1,0.61065,0.33898,87.8729,79.6609,0.53313,0.51646,1,2,2,93.3105,67.3429
1,2,4,23,60,60,39,36,2,2,2,2,1,1,0.32222,0.73003,98.4153,75.2219,0.61641,0.5831,2,2,1,52.1396,58.687
1,2,4,24,60,90,41,20,1,2,1,2,1,1,1.2937,1.6456,62.682,88.4277,0.89966,0.63311,2,2,2,84.4327,85.6534
1,3,1,1,90,60,35,44,2,1,2,1,1,1,1.9011,0.3064,70.6721,95.8629,0.96629,0.56646,1,2,1,92.4228,61.6832
1,3,1,2,60,90,39,20,2,2,2,2,1,1,0.61864,0.39416,86.4302,93.9764,0.34987,0.43322,1,1,1,78.5511,87.0961
1,3,1,3,60,60,41,36,1,2,1,2,1,1,0.42835,0.63145,75.2219,91.0911,0.58306,0.61644,2,1,2,95.9739,53.3603
1,3,1,4,60,90,39,20,2,2,2,2,1,1,0.47399,0.73582,78.3292,86.5412,0.58313,0.68308,2,1,1,81.7694,98.7482
1,3,1,5,90,90,45,20,1,2,2,2,0,1,0.45033,0.63072,74.7781,86.9851,0.86631,0.53313,2,1,1,52.6944,58.9089
1,3,1,6,90,90,45,20,1,2,1,2,1,1,0.39432,0.71038,83.101,93.0886,0.73303,0.43321,2,2,2,62.46,82.4352
1,3,1,7,60,90,41,20,1,2,1,2,1,1,0.62706,1.1434,69.2294,94.8642,0.63315,0.56647,2,1,1,54.6919,92.4228
1,3,1,8,60,90,39,60,2,1,1,1,0,1,1.0631,0.43873,68.4526,89.3155,0.56645,0.58311,1,1,1,53.2493,54.47
1,3,1,9,90,90,45,20,1,2,1,2,1,1,1.0462,0.3549,74.3342,95.0861,0.73308,0.54982,1,1,1,98.0824,60.1296
1,3,1,10,60,60,39,44,2,1,1,1,0,1,0.81419,0.34252,65.6783,89.0936,0.61644,0.41648,1,2,1,59.0199,80.2157
1,3,1,11,90,60,45,36,1,2,2,2,0,1,0.31904,1.4535,75.3329,88.8716,0.51648,0.76641,2,2,1,60.9064,60.1296
1,3,1,12,90,60,45,44,1,1,1,1,1,1,0.63591,0.30641,74.0012,80.5487,0.54985,0.33317,1,2,2,60.9064,76.6646
1,3,1,13,60,60,39,44,2,1,2,2,1,0,0.57167,0.35934,87.0961,66.3441,0.5998,0.53313,1,2,1,64.5685,61.2393
1,3,1,14,60,60,39,44,2,1,2,1,1,1,0.24666,1.3865,55.0249,66.3441,0.78303,0.59977,2,2,1,82.9901,79.6609
1,3,1,15,60,60,41,44,1,1,1,2,1,0,1.6315,0.39846,61.3503,83.323,0.84966,0.49982,1,2,2,94.1983,59.5748
1,3,1,16,60,90,41,20,1,2,1,2,1,1,0.33519,0.71686,84.5437,97.7495,0.59976,0.44983,2,1,2,76.3317,86.2083
1,3,1,17,90,90,45,20,1,2,1,2,1,1,0.66192,0.44541,100,95.752,0.54979,0.49979,1,1,2,60.1296,81.9913
1,3,1,18,90,90,45,60,1,1,1,1,1,1,0.74014,0.3431,89.2045,82.5462,0.74972,0.46646,1,2,2,63.0149,85.7644
1,3,1,19,90,60,35,36,2,2,1,1,0,0,0.40719,1.1213,84.3217,78.7731,0.63314,0.79969,2,1,2,89.6484,62.0162
1,3,1,20,90,60,35,44,2,1,2,1,1,1,0.33185,3.2059,89.5375,57.0224,0.59975,0.64976,2,2,2,87.54,57.0224
1,3,1,21,60,90,39,20,2,2,1,2,0,1,0.38748,0.58873,73.5574,87.8729,0.56652,0.56645,2,2,2,96.8617,77.4414
1,3,1,22,60,60,41,44,1,1,1,1,1,1,1.3747,0.40326,76.3317,77.6634,0.48314,0.49982,1,2,1,58.2431,63.9027
1,3,1,23,90,60,35,44,2,1,2,1,1,1,0.75261,0.34563,83.5449,94.7532,0.76638,0.61648,1,1,2,93.5325,51.8066
1,3,1,24,90,90,35,60,2,1,2,1,1,1,0.46936,0.75137,91.313,88.8716,0.71641,0.71634,2,1,1,60.3516,53.1383
1,3,2,1,90,60,35,36,2,2,2,1,1,0,0.83356,0.6454,92.0898,92.3118,0.59977,0.51646,1,2,2,85.4315,97.9714
1,3,2,2,60,90,41,20,1,2,1,2,1,1,0.44249,0.55312,91.424,95.53,0.48315,0.49979,2,2,1,72.3366,98.4153
1,3,2,3,60,60,41,36,1,2,2,1,0,0,0.94141,0.33581,77.3304,81.1035,0.5498,0.49982,1,2,2,81.4364,67.3429
1,3,2,4,60,90,39,20,2,2,1,2,0,1,0.93841,0.39774,68.8965,92.3118,0.58311,0.54979,1,2,2,78.5511,68.6745
1,3,2,5,60,90,41,20,1,2,2,2,0,1,2.2794,0.38155,76.2207,97.1946,0.66641,0.58308,1,1,2,97.5275,53.0273
1,3,2,6,90,90,45,20,1,2,1,2,1,1,1.3015,0.48568,86.4302,89.9814,0.54979,0.54977,1,1,1,98.4153,60.6845
1,3,2,7,60,60,41,44,1,1,1,1,1,1,0.35043,0.94459,82.2132,90.2033,0.49978,0.5831,2,2,1,73.6683,93.9764
1,3,2,8,60,90,39,20,2,2,1,2,0,1,0.31633,0.78224,77.4414,91.424,0.33318,0.51641,2,2,2,82.9901,74.2232
1,3,2,9,60,60,39,36,2,2,1,1,0,0,0.31717,1.4029,65.4563,67.7868,0.66641,0.49984,2,2,2,92.9776,74.7781
1,3,2,10,60,90,41,60,1,1,1,1,1,1,0.35028,0.91462,80.3267,80.3267,0.76641,0.61643,2,2,2,55.5797,82.4352
1,3,2,11,90,60,35,36,2,2,1,1,0,0,0.36735,0.92999,54.9139,68.3416,0.64981,0.63307,2,2,2,62.2381,58.687
1,3,2,12,90,90,45,60,1,1,1,1,1,1,0.58907,0.38773,82.8791,95.53,0.63311,0.883,1,2,1,94.0874,64.9015
1,3,2,13,60,60,41,44,1,1,2,1,0,1,0.33974,0.7947,75.111,93.8654,0.58307,0.74975,2,2,1,86.3192,89.3155
1,3,2,14,60,90,39,60,2,1,1,1,0,1,0.78545,0.33707,89.3155,92.3118,0.38318,0.59977,1,1,1,71.7818,73.3354
1,3,2,15,90,90,35,60,2,1,2,1,1,1,1.4344,0.33365,72.7805,100,1.1496,0.36651,1,1,1,98.7482,98.6373
1,3,2,16,90,90,35,20,2,2,2,1,1,0,0.39304,0.95388,85.4315,62.1271,0.48315,0.9663,2,2,2,59.1309,76.6646
1,3,2,17,60,60,39,44,2,1,1,2,0,0,0.35672,1.6233,90.5362,58.354,0.43319,0.58308,2,1,2,73.1135,54.1371
1,3,2,18,90,60,35,36,2,2,2,1,1,0,0.48344,2.034,90.4252,71.8928,0.56648,0.91632,2,2,1,53.8042,50.253
1,3,2,19,90,90,45,60,1,1,1,1,1,1,0.843,0.3574,90.7582,87.0961,0.51644,0.46656,1,2,2,65.1234,65.5673
1,3,2,20,60,60,41,44,1,1,1,1,1,1,0.81361,0.82893,78.995,89.0936,0.48315,0.53311,1,1,1,70.3391,54.8029
1,3,2,21,90,90,45,20,1,2,1,2,1,1,0.6504,0.45984,82.2132,91.0911,0.51648,0.7164,1,2,1,64.9015,94.3093
1,3,2,22,90,60,35,44,2,1,2,1,1,1,0.635,0.33621,87.8729,84.6547,0.54979,0.54985,1,2,2,93.5325,88.2058
1,3,2,23,90,60,45,44,1,1,1,2,1,0,0.42184,1.8184,92.3118,84.4327,0.59977,0.54981,2,1,2,60.1296,64.2356
1,3,2,24,90,60,35,44,2,1,2,1,1,1,0.36261,1.4661,93.3105,80.3267,0.61644,0.48315,2,2,2,84.3217,67.1209
1,3,3,1,90,90,35,20,2,2,2,2,1,1,0.64323,0.45309,94.5312,79.9938,0.66646,0.51648,1,2,2,51.1408,97.3056
1,3,3,2,90,90,35,60,2,1,2,1,1,1,0.36495,0.62113,84.8766,94.6422,0.46654,0.51647,2,1,2,92.9776,95.752
1,3,3,3,60,60,39,44,2,1,1,1,0,1,1.3846,0.30571,68.5636,62.571,0.5498,0.54979,1,1,2,61.0174,57.2443
1,3,3,4,60,60,41,36,1,2,1,1,1,0,0.37448,1.055,77.6634,66.0112,0.59977,0.58311,2,2,1,80.9925,74.889
1,3,3,5,60,90,41,60,1,1,1,1,1,1,1.6317,0.33559,65.0124,87.6509,0.51654,0.54977,1,1,2,73.4464,92.5337
1,3,3,6,90,60,35,36,2,2,2,1,1,0,0.45095,1.4802,89.7594,74.889,0.58315,0.39985,2,1,1,91.0911,73.4464
1,3,3,7,90,60,45,44,1,1,1,2,1,0,0.38181,1.5517,80.4377,66.788,0.3998,0.41655,2,2,1,80.3267,73.8903
1,3,3,8,90,60,45,44,1,1,1,2,1,0,0.34185,1.1255,84.8766,67.3429,0.4665,0.53302,2,2,1,73.3354,81.2145
1,3,3,9,60,90,39,20,2,2,2,2,1,1,1.4637,0.36854,64.3466,81.8803,0.38316,0.51644,1,1,2,68.5636,61.9052
1,3,3,10,60,60,39,36,2,2,2,2,1,1,0.6264,0.3314,79.8828,88.9826,0.56645,0.43316,1,1,2,84.5437,75.111
1,3,3,11,60,90,41,20,1,2,1,2,1,1,0.39958,0.78994,80.1048,78.4402,0.63314,0.66645,2,2,2,84.8766,55.8017
1,3,3,12,60,60,39,36,2,2,1,2,0,1,0.51312,1.4531,76.7756,88.0948,0.48313,0.48311,2,1,1,63.1259,83.323
1,3,3,13,90,90,45,20,1,2,1,2,1,1,0.30995,1.4493,70.4501,88.5387,0.38321,0.4332,2,1,2,75.6658,82.4352
1,3,3,14,90,90,45,60,1,1,1,1,1,1,0.96883,0.50912,82.5462,88.6497,0.64977,0.81643,1,2,1,97.7495,61.3503
1,3,3,15,60,60,39,36,2,2,1,2,0,1,0.36054,1.0172,87.54,76.5536,0.51644,0.48315,2,2,1,62.3491,66.1222
1,3,3,16,90,60,45,44,1,1,1,2,1,0,0.70924,0.45912,81.5474,73.3354,0.53317,0.44982,1,1,1,62.46,69.4513
1,3,3,17,60,60,41,36,1,2,1,2,1,1,1.0233,0.45026,70.5611,83.8778,0.78303,0.71633,1,1,2,90.0923,94.3093
1,3,3,18,60,90,41,60,1,1,2,1,0,1,1.6917,0.38861,71.3379,96.8617,0.64976,0.49981,1,2,1,96.6397,64.6795
1,3,3,19,90,60,45,44,1,1,1,2,1,0,1.1595,0.31944,63.6808,84.7656,0.63312,0.33324,1,2,1,55.6907,74.7781
1,3,3,20,90,90,35,60,2,1,2,1,1,1,0.36408,0.65331,81.9913,80.6596,0.61644,0.53313,2,2,1,65.1234,76.6646
1,3,3,21,60,90,39,60,2,1,2,1,1,1,0.33543,0.5473,87.429,79.9938,0.63309,0.58311,2,2,2,96.9727,92.5337
1,3,3,22,90,60,35,36,2,2,1,2,0,1,1.1919,0.38844,69.8952,82.6571,0.34987,0.31657,1,1,1,74.1122,77.8853
1,3,3,23,60,90,41,60,1,1,2,1,0,1,1.0174,0.32853,77.2195,80.4377,0.49979,0.5165,1,2,2,88.2058,57.7992
1,3,3,24,90,90,35,20,2,2,2,2,1,1,0.47601,0.56818,79.7718,85.0985,0.53313,0.51647,2,1,2,57.2443,63.0149
1,3,4,1,60,60,41,44,1,1,1,2,1,0,0.69303,0.36924,81.7694,95.3081,0.51645,0.33324,1,1,2,71.7818,91.7569
1,3,4,2,60,60,39,36,2,2,1,1,0,0,0.50535,1.253,76.8865,74.4451,0.48319,0.51647,2,1,1,75.7768,85.8754
1,3,4,3,90,60,35,36,2,2,2,1,1,0,0.68559,0.42333,80.1048,79.7718,0.83301,0.64977,1,2,1,98.5263,61.5723
1,3,4,4,60,60,39,44,2,1,1,1,0,1,1.1122,0.36322,76.3317,71.4489,0.5831,0.54985,1,1,2,95.53,64.2356
1,3,4,5,90,90,35,20,2,2,2,2,1,1,0.38768,0.55571,80.2157,85.6534,0.56648,0.54976,2,1,2,64.4576,66.5661
1,3,4,6,60,60,41,36,1,2,1,2,1,1,0.65918,0.43922,88.3168,86.4302,0.39986,0.51643,1,1,1,79.7718,54.581
1,3,4,7,60,90,41,60,1,1,1,1,1,1,0.43116,0.64513,90.7582,88.5387,0.6164,0.51651,2,2,2,55.4688,83.5449
1,3,4,8,90,90,35,60,2,1,1,1,0,1,0.37325,0.86504,70.2282,90.5362,0.73308,0.53314,2,1,2,93.9764,65.3453
1,3,4,9,60,90,41,60,1,1,1,1,1,1,0.96392,0.31529,75.111,94.4203,0.53313,0.48316,1,2,1,85.5424,72.4476
1,3,4,10,60,90,41,20,1,2,1,2,1,1,0.64837,0.44409,81.6584,100,0.43317,0.54976,1,1,1,79.3279,69.2294
1,3,4,11,60,90,41,20,1,2,1,2,1,1,0.61187,0.35966,82.1023,100,0.71641,0.69965,1,2,2,53.0273,63.6808
1,3,4,12,90,60,35,44,2,1,2,2,1,0,1.1765,1.0383,62.3491,69.7843,0.61642,0.83296,2,1,1,85.6534,97.0836
1,3,4,13,90,90,35,20,2,2,2,2,1,1,0.25067,0.89654,85.8754,71.3379,0.44983,0.6664,2,1,2,82.7681,83.101
1,3,4,14,90,60,35,36,2,2,2,1,1,0,1.5947,0.89026,60.0186,70.4501,0.64975,0.51649,2,1,2,95.1971,77.2195
1,3,4,15,60,60,39,36,2,2,2,2,1,1,1.3163,0.42086,70.1172,75.6658,0.66649,0.63313,1,2,2,93.8654,87.8729
1,3,4,16,60,90,39,60,2,1,1,1,0,1,0.55878,0.64976,77.7743,67.6758,0.71646,0.58309,2,1,1,83.8778,83.5449
1,3,4,17,60,90,41,60,1,1,2,1,0,1,0.42242,0.64585,85.0985,100,0.48312,0.71638,2,2,2,98.3043,75.6658
1,3,4,18,60,60,41,44,1,1,2,1,0,1,0.65072,1.1103,72.0037,66.899,0.76638,0.56645,2,2,1,91.0911,65.2344
1,3,4,19,90,90,35,60,2,1,2,1,1,1,1.9592,0.44491,74.3342,91.9789,0.73297,0.58308,1,1,2,65.1234,52.8054
1,3,4,20,90,90,35,60,2,1,1,1,0,1,1.5327,0.43998,76.3317,93.8654,0.39987,0.48312,1,2,1,72.8915,67.7868
1,3,4,21,90,60,45,44,1,1,1,2,1,0,0.33678,1.4713,96.8617,74.889,0.48315,0.41652,2,2,2,74.0012,74.889
1,3,4,22,90,60,45,36,1,2,1,2,1,1,0.79526,0.40928,86.5412,84.8766,0.51642,0.34993,1,1,1,89.5375,78.1072
1,3,4,23,90,60,45,36,1,2,1,2,1,1,0.35582,0.9561,86.2083,78.1072,0.58311,0.64979,2,2,1,97.8604,91.9789
1,3,4,24,90,90,45,20,1,2,1,2,1,1,0.86342,0.40266,86.4302,89.7594,0.93297,0.56651,1,2,1,57.5772,97.8604
1,4,1,1,60,60,41,36,1,2,2,2,0,1,0.5656,1.259,74.5561,80.5487,0.39983,1.5494,2,2,1,78.6621,51.3627
1,4,1,2,90,90,35,20,2,2,1,2,0,1,1.8633,0.36341,67.3429,81.8803,0.58312,0.38315,1,1,2,53.4712,74.2232
1,4,1,3,90,90,35,20,2,2,1,2,0,1,1.1782,0.37394,69.4513,90.6472,0.56647,0.59978,1,1,1,89.2045,89.0936
1,4,1,4,90,90,45,60,1,1,2,1,0,1,0.42285,0.66065,62.682,86.2083,0.6997,0.71636,2,2,2,93.3105,95.1971
1,4,1,5,60,60,39,44,2,1,1,2,0,0,0.38593,1.0336,65.6783,99.3031,0.73305,0.84967,2,2,1,53.3603,61.7942
1,4,1,6,90,60,35,44,2,1,2,1,1,1,1.1741,0.3861,78.995,73.3354,0.69973,0.68308,1,1,1,86.5412,61.5723
1,4,1,7,60,90,41,20,1,2,1,2,1,1,0.96211,0.31655,71.2269,94.1983,0.81633,0.4998,1,2,1,50.364,73.2244
1,4,1,8,60,90,41,60,1,1,2,1,0,1,1.0823,0.43266,76.2207,98.4153,0.46649,0.44988,1,2,1,74.4451,97.7495
1,4,1,9,60,90,39,60,2,1,1,1,0,1,0.91133,0.80867,80.3267,99.636,0.73302,0.3832,2,2,1,62.682,93.6435
1,4,1,10,90,60,35,36,2,2,2,2,1,1,0.36234,0.8269,86.2083,90.2033,0.5498,0.68319,2,2,1,81.7694,57.0224
1,4,1,11,60,60,41,44,1,1,2,1,0,1,0.38419,0.75782,66.4551,76.7756,0.46647,0.74969,2,2,2,75.9988,56.4675
1,4,1,12,90,60,35,36,2,2,2,2,1,1,1.251,0.39313,73.8903,72.6696,0.59977,0.66647,1,1,2,88.3168,91.7569
1,4,1,13,90,90,35,60,2,1,1,1,0,1,2.4725,0.45655,59.6857,89.7594,0.49985,0.48319,1,2,1,71.3379,66.3441
1,4,1,14,60,60,41,36,1,2,1,1,1,0,0.30159,1.6557,84.3217,62.2381,0.33326,0.38325,2,2,1,79.217,64.5685
1,4,1,15,60,60,39,44,2,1,2,1,1,1,0.79526,0.35136,85.0985,82.3242,0.53319,0.48319,1,2,1,75,67.8977
1,4,1,16,90,90,45,20,1,2,1,2,1,1,0.46321,0.80611,79.6609,100,0.69974,0.51647,2,2,1,57.4663,87.9838
1,4,1,17,90,60,35,36,2,2,2,1,1,0,0.49634,1.1446,79.3279,70.4501,0.61644,0.58311,2,1,1,93.9764,63.0149
1,4,1,18,60,90,41,60,1,1,1,1,1,1,1.4842,0.40248,66.677,85.0985,0.54981,0.33317,1,1,1,80.6596,79.8828
1,4,1,19,60,90,39,20,2,2,1,2,0,1,1.2659,0.37145,78.6621,89.9814,0.59975,0.68305,1,2,1,90.5362,61.7942
1,4,1,20,60,60,41,44,1,1,2,1,0,1,0.38856,1.1797,83.8778,80.3267,0.3166,0.58308,2,2,1,76.6646,52.4725
1,4,1,21,90,60,45,36,1,2,1,2,1,1,0.42493,0.87216,63.1259,79.3279,0.31661,0.61644,2,2,1,65.1234,97.4165
1,4,1,22,60,90,39,60,2,1,1,1,0,1,0.39409,1.0402,61.7942,92.2008,0.61641,1.1662,2,1,2,55.6907,76.6646
1,4,1,23,90,90,45,60,1,1,1,1,1,1,1.2983,0.3706,67.2319,82.3242,0.61642,0.68305,1,1,1,78.1072,90.4252
1,4,1,24,90,60,45,36,1,2,1,2,1,1,1.2124,0.40844,79.4389,83.9888,0.74972,0.66644,1,2,1,55.0249,50.253
1,4,2,1,60,90,39,20,2,2,1,2,0,1,0.71963,0.35132,78.3292,100,0.68307,0.41645,1,2,2,54.9139,97.8604
1,4,2,2,90,90,45,60,1,1,1,1,1,1,1.0245,0.34476,83.323,94.7532,0.63309,0.73307,1,1,2,69.2294,64.9015
1,4,2,3,90,90,45,60,1,1,1,1,1,1,0.34926,0.71877,92.3118,100,0.58311,0.41649,2,2,2,83.9888,90.9801
1,4,2,4,60,90,39,20,2,2,2,2,1,1,1.3432,0.3861,79.4389,96.7507,0.5165,0.83305,1,2,2,92.4228,52.0286
1,4,2,5,90,60,35,36,2,2,2,2,1,1,0.51804,1.3297,67.5648,82.2132,0.36654,0.59977,2,2,1,73.2244,50.9189
1,4,2,6,60,60,39,36,2,2,1,2,0,1,0.35238,1.2602,90.0923,73.7793,0.31651,0.56645,2,2,1,86.9851,63.4588
1,4,2,7,90,60,45,36,1,2,2,2,0,1,2.3383,0.34667,70.5611,82.2132,0.71637,0.56642,1,2,1,50.9189,85.7644
1,4,2,8,90,60,45,44,1,1,1,2,1,0,2.1252,0.83996,68.4526,62.682,0.53317,0.58308,1,1,2,83.5449,72.4476
1,4,2,9,60,90,39,20,2,2,2,2,1,1,0.393,1.1406,70.0062,92.4228,0.56645,0.51643,2,2,2,97.1946,75.5549
1,4,2,10,60,60,41,44,1,1,2,2,0,0,0.37748,1.5077,86.8741,75.2219,0.43313,0.56644,2,1,2,82.1023,88.7607
1,4,2,11,60,90,39,60,2,1,1,1,0,1,0.39536,1.2173,79.9938,88.9826,0.64975,0.83302,2,1,2,77.3304,57.5772
1,4,2,12,90,60,45,44,1,1,1,1,1,1,0.85147,0.81678,84.8766,87.6509,0.59978,0.56655,2,2,2,62.2381,86.9851
1,4,2,13,90,90,45,60,1,1,1,1,1,1,0.63394,0.41351,87.54,89.4265,0.56642,0.39985,1,2,1,96.3068,80.7706
1,4,2,14,90,90,35,20,2,2,2,2,1,1,0.48732,0.68934,98.9702,91.424,0.44983,0.91632,2,1,1,99.3031,95.53
1,4,2,15,60,60,41,36,1,2,1,2,1,1,1.1218,0.40666,92.8667,91.535,0.53313,0.61644,1,1,1,88.8716,67.1209
1,4,2,16,60,60,41,36,1,2,2,1,0,0,0.43901,1.4977,76.6646,70.4501,0.43314,0.58312,2,2,1,75.111,94.5312
1,4,2,17,90,60,45,44,1,1,1,1,1,1,1.0214,0.59729,96.3068,55.0249,0.36653,0.59977,1,2,2,91.7569,61.2393
1,4,2,18,60,60,39,36,2,2,1,2,0,1,0.37192,0.68348,92.0898,85.7644,0.71634,0.98293,2,1,1,53.8042,95.641
1,4,2,19,90,60,35,44,2,1,2,1,1,1,0.66295,0.43897,91.9789,90.5362,0.63312,0.49979,1,1,1,91.2021,79.8828
1,4,2,20,60,60,39,36,2,2,2,2,1,1,1.2839,0.44157,83.9888,95.53,0.54975,0.6331,1,1,2,99.4141,92.9776
1,4,2,21,90,90,45,20,1,2,1,2,1,1,0.75661,0.36985,78.8841,67.7868,0.58314,0.64969,1,1,2,62.2381,86.2083
1,4,2,22,60,90,39,60,2,1,1,2,0,0,0.59628,0.38062,88.2058,88.8716,0.56638,0.34988,1,2,2,93.5325,73.6683
1,4,2,23,60,90,39,60,2,1,1,1,0,1,0.43408,0.61111,79.106,92.8667,0.46649,0.5665,2,1,2,91.8679,78.995
1,4,2,24,90,90,45,60,1,1,1,1,1,1,0.41567,0.83521,72.2257,94.4203,0.34986,0.61644,2,2,1,75,67.4538
1,4,3,1,90,90,35,20,2,2,1,2,0,1,0.6679,0.75256,64.6795,93.8654,0.56646,0.96637,2,2,2,61.2393,59.3528
1,4,3,2,90,90,35,20,2,2,2,2,1,1,2.1118,0.3463,62.682,100,0.59979,0.4166,1,1,2,80.1048,75.8878
1,4,3,3,60,60,39,36,2,2,2,2,1,1,1.9498,0.34449,67.6758,73.2244,0.63315,0.46649,1,2,2,50.253,73.0025
1,4,3,4,60,60,41,44,1,1,1,1,1,1,0.29917,0.68677,86.0973,77.9963,0.48313,0.48324,2,2,1,79.4389,66.0112
1,4,3,5,90,90,45,60,1,1,1,1,1,1,0.46136,1.291,86.0973,89.2045,0.58316,0.68308,2,1,2,92.2008,57.5772
1,4,3,6,60,90,41,20,1,2,1,2,1,1,0.37428,0.58512,87.9838,91.424,0.71634,0.5165,2,1,2,87.207,69.0075
1,4,3,7,90,60,45,44,1,1,1,2,1,0,2.1177,0.91468,88.8716,90.3143,0.94971,0.56645,2,2,1,66.4551,98.5263
1,4,3,8,60,60,39,36,2,2,1,2,0,1,1.1944,0.51594,91.313,88.4277,0.74972,0.51644,1,1,1,82.9901,70.6721
1,4,3,9,60,90,41,60,1,1,2,1,0,1,0.33563,1.0522,69.3404,78.3292,0.78303,0.49981,2,2,1,94.1983,68.2306
1,4,3,10,90,90,35,20,2,2,2,2,1,1,0.79097,0.59528,94.0874,80.8816,0.58312,0.41645,1,1,1,50.9189,80.9925
1,4,3,11,60,60,41,44,1,1,2,2,0,0,0.47166,0.93151,72.7805,82.3242,0.51649,0.48315,2,2,1,92.0898,73.7793
1,4,3,12,60,60,39,36,2,2,2,2,1,1,0.39372,1.4994,89.2045,66.5661,0.38319,0.43318,2,2,1,83.212,66.5661
1,4,3,13,90,60,45,36,1,2,1,2,1,1,0.41545,0.83774,91.9789,79.5499,0.58312,0.5665,2,2,2,53.1383,94.5312
1,4,3,14,60,90,39,20,2,2,1,2,0,1,0.61586,0.47421,81.7694,85.8754,0.5498,0.49981,1,2,2,69.0075,92.9776
1,4,3,15,60,90,39,60,2,1,1,1,0,1,0.36192,0.66311,92.2008,97.8604,0.69976,0.59986,2,1,1,69.7843,67.7868
1,4,3,16,90,60,35,44,2,1,2,1,1,1,0.58951,0.34143,89.9814,92.3118,0.39984,0.39982,1,2,2,78.6621,82.4352
1,4,3,17,90,90,45,20,1,2,1,2,1,1,0.61252,0.33192,90.5362,89.0936,0.48321,0.63309,1,2,1,83.9888,56.6895
1,4,3,18,90,60,45,44,1,1,1,1,1,1,0.4457,0.55347,85.5424,93.4215,0.63311,0.44982,2,1,2,50.364,71.6708
1,4,3,19,90,60,35,44,2,1,2,1,1,1,0.66639,0.4083,89.6484,85.0985,0.53308,0.69974,1,1,1,57.9102,93.4215
1,4,3,20,90,90,35,20,2,2,1,2,0,1,0.78742,0.37191,85.2095,88.9826,0.54979,0.54978,1,2,2,65.6783,66.0112
1,4,3,21,60,90,41,60,1,1,1,1,1,1,1.2705,0.34728,77.1085,90.7582,0.56646,0.58311,1,2,2,50.0311,95.0861
1,4,3,22,90,60,45,44,1,1,1,1,1,1,0.63703,0.574,88.5387,89.2045,0.6331,0.56645,1,2,1,64.1246,93.6435
