Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Coherence,Accuracy,Training,exclude_subj
708,1,1,50,1.551194416,0.679545116,0.032,1,0,FALSE
708,0,0,50,2.495346045,0.797594445,0.032,1,0,FALSE
708,1,1,50,1.216745666,0.696883115,0.032,1,0,FALSE
708,0,0,50,2.157113334,0.615483722,0.032,1,0,FALSE
708,1,1,50,0.930114597,0.455143984,0.256,1,0,FALSE
708,0,0,50,1.375112975,0.583739502,0.128,1,0,FALSE
708,1,1,50,1.120569958,0.622520351,0.064,1,0,FALSE
708,0,0,50,0.893975426,0.438114498,0.256,1,0,FALSE
708,0,0,50,0.914876115,0.530000308,0.128,1,0,FALSE
708,0,0,50,1.300547354,0.726857462,0.256,1,0,FALSE
708,0,0,50,1.243891174,0.737633073,0.128,1,0,FALSE
708,1,1,50,1.192212254,1.000011169,0.128,1,0,FALSE
708,1,1,50,1.052372923,0.588800682,0.032,1,0,FALSE
708,0,0,50,1.560500817,0.576200257,0.032,1,0,FALSE
708,0,0,50,1.659234888,0.707895393,0.064,1,0,FALSE
708,1,1,50,1.265971577,0.598318394,0.256,1,0,FALSE
708,0,1,50,1.252690129,1.031324317,0.064,0,0,FALSE
708,1,1,50,1.098526081,0.490683335,0.032,1,0,FALSE
708,0,1,50,1.979513178,0.498088549,0.032,0,0,FALSE
708,1,1,50,2.567468619,0.506009057,0.032,1,0,FALSE
708,1,1,50,0.911630089,0.527041664,0.256,1,0,FALSE
708,0,0,50,1.087326643,0.589382087,0.256,1,0,FALSE
708,0,0,50,1.917242789,0.3741331,0.032,1,0,FALSE
708,0,1,50,1.969685746,0.547957446,0.064,0,0,FALSE
708,1,1,50,1.125597027,0.672839942,0.128,1,0,FALSE
708,0,1,50,2.902037211,0.697249889,0.064,0,0,FALSE
708,0,0,50,1.062958354,1.030172375,0.064,1,0,FALSE
708,1,1,50,1.048506248,0.5971097,0.128,1,0,FALSE
708,1,1,-50,1.675599351,0.57105093,0.032,1,0,FALSE
708,0,0,50,1.074320804,0.504357819,0.256,1,0,FALSE
708,1,1,50,2.258628851,0.87061056,0.032,1,0,FALSE
708,0,0,50,1.075544893,0.475538433,0.128,1,0,FALSE
708,1,1,50,1.287277377,0.506566312,0.256,1,0,FALSE
708,1,1,50,2.049510274,0.670215168,0.064,1,0,FALSE
708,0,0,50,0.986864055,0.652500735,0.064,1,0,FALSE
708,1,1,50,0.968564292,0.68396995,0.256,1,0,FALSE
708,1,0,50,1.806384042,0.640330477,0.064,0,0,FALSE
708,1,1,50,0.997487824,0.582309234,0.128,1,0,FALSE
708,1,1,50,1.495332762,0.621695939,0.032,1,0,FALSE
708,1,1,50,0.988044976,0.672533844,0.128,1,0,FALSE
708,1,0,50,0.960627483,0.519179416,0.032,0,0,FALSE
708,1,1,50,2.607840332,0.514897669,0.064,1,0,FALSE
708,0,0,50,0.999146005,0.729637398,0.128,1,0,FALSE
708,1,1,50,1.08358434,0.564959462,0.128,1,0,FALSE
708,0,0,50,0.909051501,0.50765456,0.064,1,0,FALSE
708,1,1,50,1.841518282,0.498016401,0.064,1,0,FALSE
708,1,1,50,0.995649124,0.78278281,0.256,1,0,FALSE
708,0,0,50,1.269958094,0.532431884,0.256,1,0,FALSE
708,0,0,50,1.037493366,0.613590685,0.128,1,0,FALSE
708,0,0,50,1.041234462,0.547067528,0.256,1,0,FALSE
708,1,1,50,1.062352196,0.849356379,0.032,1,0,FALSE
708,0,0,50,1.109881588,0.83998417,0.256,1,0,FALSE
708,0,0,50,1.539044081,0.70113226,0.064,1,0,FALSE
708,1,1,50,1.645065938,0.579612312,0.032,1,0,FALSE
708,1,1,50,1.697952948,0.912588833,0.064,1,0,FALSE
708,0,0,50,1.051406933,0.596010887,0.256,1,0,FALSE
708,0,0,50,1.997868484,0.651382301,0.256,1,0,FALSE
708,0,0,50,0.906093159,0.748031344,0.256,1,0,FALSE
708,1,1,50,1.626482718,0.680725434,0.128,1,0,FALSE
708,0,1,-50,2.067502127,0.557368597,0.064,0,0,FALSE
708,0,1,50,2.678513922,0.510001914,0.032,0,0,FALSE
708,0,0,-50,2.701236708,0.558902709,0.064,1,0,FALSE
708,0,0,50,0.993872307,0.717881308,0.064,1,0,FALSE
708,1,0,50,1.206543008,0.873385062,0.032,0,0,FALSE
708,0,0,50,0.921470803,0.471670854,0.128,1,0,FALSE
708,1,1,50,2.885374197,0.664532132,0.064,1,0,FALSE
708,1,0,50,2.796996135,0.448061169,0.032,0,0,FALSE
708,0,1,50,2.173293052,0.530034721,0.032,0,0,FALSE
708,1,1,50,2.471119938,0.673646543,0.128,1,0,FALSE
708,0,0,50,1.00258855,0.468601423,0.128,1,0,FALSE
708,0,1,50,2.003915879,0.563010578,0.064,0,0,FALSE
708,0,0,-50,1.989842622,0.591215655,0.032,1,0,FALSE
708,0,0,50,0.947196005,0.572696131,0.256,1,0,FALSE
708,0,0,50,1.079472546,0.53007638,0.128,1,0,FALSE
708,1,1,50,0.831296303,0.696551961,0.128,1,0,FALSE
708,1,1,50,1.075145517,0.423472816,0.128,1,0,FALSE
708,1,1,50,0.82098799,0.596415998,0.256,1,0,FALSE
708,1,1,50,1.303275368,0.514582515,0.064,1,0,FALSE
708,1,1,50,2.087768885,0.667264071,0.064,1,0,FALSE
708,1,1,50,1.11903645,2.588222598,0.128,1,0,FALSE
708,1,1,50,2.584091182,0.965947065,0.064,1,0,FALSE
708,0,1,50,2.029074166,0.397053612,0.064,0,0,FALSE
708,0,1,50,1.53972299,0.697859368,0.032,0,0,FALSE
708,0,1,50,2.483173372,0.478894944,0.032,0,0,FALSE
708,0,0,50,0.936513672,0.722103587,0.256,1,0,FALSE
708,1,1,50,1.131000529,0.523003526,0.256,1,0,FALSE
708,0,1,50,1.216376779,0.821638221,0.032,0,0,FALSE
708,0,1,50,3.979720262,0.807285431,0.032,0,0,FALSE
708,0,1,50,1.904120126,0.757731386,0.032,0,0,FALSE
708,0,0,50,1.571894661,0.823853959,0.064,1,0,FALSE
708,0,0,50,0.967329335,0.552034524,0.256,1,0,FALSE
708,0,0,50,1.747202404,0.471535011,0.032,1,0,FALSE
708,1,1,50,1.556061794,0.556436115,0.128,1,0,FALSE
708,0,0,50,1.60383691,0.675495205,0.128,1,0,FALSE
708,0,0,50,1.185337127,0.70479668,0.256,1,0,FALSE
708,0,0,50,1.099964198,0.530265049,0.128,1,0,FALSE
708,1,1,50,0.87567657,0.587663531,0.128,1,0,FALSE
708,0,0,50,0.828580364,0.484805592,0.256,1,0,FALSE
708,1,1,50,1.26224316,0.876301746,0.256,1,0,FALSE
708,0,0,50,1.57457347,0.764883028,0.256,1,0,FALSE
708,0,1,50,2.001041457,0.567126598,0.032,0,0,FALSE
708,1,1,50,1.149573787,0.373664897,0.128,1,0,FALSE
708,1,0,50,1.583699655,1.071946885,0.032,0,0,FALSE
708,1,1,50,1.160165558,0.532949292,0.128,1,0,FALSE
708,0,1,50,1.870650407,0.732163158,0.032,0,0,FALSE
708,0,1,-50,2.38458269,0.764759864,0.064,0,0,FALSE
708,1,1,50,1.033818079,0.475569526,0.128,1,0,FALSE
708,0,0,50,1.137132147,0.498599315,0.064,1,0,FALSE
708,0,0,50,1.218480523,1.057649639,0.256,1,0,FALSE
708,0,1,50,2.766654411,0.513409743,0.032,0,0,FALSE
708,1,1,50,0.918369374,0.447675377,0.256,1,0,FALSE
708,0,0,50,1.131592198,0.805122219,0.064,1,0,FALSE
708,1,0,50,1.288237631,0.439489221,0.032,0,0,FALSE
708,0,0,50,0.782395509,0.450499084,0.256,1,0,FALSE
708,1,1,-50,2.304652506,0.981205772,0.064,1,0,FALSE
708,1,1,50,1.081041976,0.475513378,0.032,1,0,FALSE
708,1,1,50,1.036882378,0.5983356,0.256,1,0,FALSE
708,0,0,50,3.837157142,0.490215434,0.256,1,0,FALSE
708,1,1,50,1.981080495,0.549321604,0.032,1,0,FALSE
708,0,1,-50,4.233141222,0.422077565,0.064,0,0,FALSE
708,0,0,50,1.543654869,0.550826736,0.256,1,0,FALSE
708,1,1,50,1.270574516,0.432575454,0.128,1,0,FALSE
708,1,1,50,1.32488304,0.705168888,0.032,1,0,FALSE
708,1,1,50,1.082180033,0.562846058,0.128,1,0,FALSE
708,1,1,50,3.829241463,0.796594344,0.064,1,0,FALSE
708,1,0,50,3.076487035,1.363478842,0.032,0,0,FALSE
708,0,0,50,3.818076136,0.606723708,0.064,1,0,FALSE
708,1,1,50,2.483593879,0.890400964,0.128,1,0,FALSE
708,1,1,-50,4.401428638,0.924975835,0.064,1,0,FALSE
708,1,1,50,3.251112548,1.11519302,0.032,1,0,FALSE
708,1,1,50,0.890356891,0.631121278,0.256,1,0,FALSE
708,0,0,50,1.43543599,0.815199902,0.128,1,0,FALSE
708,0,0,50,3.086079007,0.690921753,0.064,1,0,FALSE
708,0,0,50,1.386431654,0.390950974,0.256,1,0,FALSE
708,0,0,50,1.303010023,0.708142626,0.256,1,0,FALSE
708,0,0,50,3.238104898,0.541102544,0.128,1,0,FALSE
708,1,1,50,3.19666939,3.25160641,0.128,1,0,FALSE
708,1,1,50,2.870119414,0.815083078,0.128,1,0,FALSE
708,1,1,50,1.439465071,0.614434114,0.064,1,0,FALSE
708,1,1,50,1.296851237,0.675368721,0.064,1,0,FALSE
708,0,0,50,1.827060138,0.674546423,0.256,1,0,FALSE
708,0,1,50,3.886580174,0.724920955,0.032,0,0,FALSE
708,1,1,50,2.42543468,1.046433899,0.032,1,0,FALSE
708,0,0,50,1.476972928,0.833045952,0.256,1,0,FALSE
708,1,1,50,1.771954975,0.749086084,0.128,1,0,FALSE
708,0,NaN,50,5.006768868,0,0.064,0,0,FALSE
708,1,1,50,0.831537499,0.472569827,0.128,1,0,FALSE
708,1,1,50,1.072323017,0.41628495,0.064,1,0,FALSE
708,0,1,50,1.92162838,0.510291409,0.032,0,0,FALSE
708,1,1,50,0.973514988,0.567269987,0.128,1,0,FALSE
708,0,0,50,1.47579593,0.390834754,0.256,1,0,FALSE
708,0,1,50,1.493172569,0.497658985,0.032,0,0,FALSE
708,1,1,50,2.209331397,0.523368791,0.128,1,0,FALSE
708,1,1,50,3.578170271,0.461095384,0.128,1,0,FALSE
708,0,0,50,1.290328092,0.577470231,0.128,1,0,FALSE
708,1,1,50,0.887245198,0.441064387,0.128,1,0,FALSE
708,0,0,-50,1.894384161,0.466089548,0.032,1,0,FALSE
708,0,0,50,1.184671198,0.379514868,0.128,1,0,FALSE
708,0,1,50,1.959790392,0.515981992,0.064,0,0,FALSE
708,1,1,50,1.24953708,0.88961972,0.256,1,0,FALSE
708,0,0,50,0.818351443,0.516685654,0.256,1,0,FALSE
708,0,1,50,2.861603917,0.730083866,0.032,0,0,FALSE
708,0,1,50,3.076399794,0.730085677,0.032,0,0,FALSE
708,0,0,50,2.164778459,0.529376037,0.064,1,0,FALSE
708,0,1,50,3.254323859,0.786397119,0.032,0,0,FALSE
708,0,0,50,1.071171075,0.828116387,0.064,1,0,FALSE
708,1,1,50,1.651292645,0.565251673,0.128,1,0,FALSE
708,1,1,50,1.07695403,0.658021364,0.256,1,0,FALSE
708,0,0,50,0.898917367,0.664145736,0.256,1,0,FALSE
708,0,0,50,1.58816011,0.490254073,0.256,1,0,FALSE
708,1,1,50,2.521377042,0.779845297,0.064,1,0,FALSE
708,1,1,50,3.149727742,0.570989348,0.064,1,0,FALSE
708,1,1,50,0.908936186,0.79681622,0.256,1,0,FALSE
708,0,NaN,50,5.004851681,0,0.064,0,0,FALSE
708,0,1,50,3.851719431,0.735062333,0.032,0,0,FALSE
708,1,1,50,2.432533494,0.438443236,0.064,1,0,FALSE
708,1,1,50,1.867106131,3.63434889,0.064,1,0,FALSE
708,1,1,50,2.627944079,0.609528398,0.128,1,0,FALSE
708,0,0,50,1.893218936,0.658013515,0.256,1,0,FALSE
708,1,1,50,2.81029479,0.584243929,0.128,1,0,FALSE
708,1,1,40,0.907599197,0.668425069,0.256,1,0,FALSE
708,1,1,50,0.988379148,0.756196671,0.256,1,0,FALSE
708,0,1,50,2.465908425,0.533051929,0.032,0,0,FALSE
708,0,0,-50,4.506286779,0.477643385,0.064,1,0,FALSE
708,1,1,50,1.977442942,0.582038455,0.128,1,0,FALSE
708,0,0,50,1.501548602,1.213927996,0.128,1,0,FALSE
708,1,1,50,1.841372478,0.509064904,0.256,1,0,FALSE
708,1,1,50,2.113327151,0.463567713,0.032,1,0,FALSE
708,1,1,-50,1.89514367,0.888913642,0.032,1,0,FALSE
708,0,0,50,1.530792721,0.526177103,0.256,1,0,FALSE
708,0,0,50,4.585644312,1.03519884,0.064,1,0,FALSE
708,0,1,50,1.521808417,1.106170378,0.032,0,0,FALSE
708,1,1,50,1.001506943,1.289625033,0.128,1,0,FALSE
708,1,1,50,4.335242672,0.715323851,0.032,1,0,FALSE
708,0,0,50,1.693308954,0.499554136,0.064,1,0,FALSE
708,1,1,50,0.968420601,0.49710324,0.128,1,0,FALSE
708,0,0,50,1.382551999,0.491397865,0.032,1,0,FALSE
708,1,1,50,0.93513593,0.593156388,0.256,1,0,FALSE
708,0,1,50,1.940247825,0.372052299,0.032,0,0,FALSE
708,1,1,50,0.905671142,0.366011243,0.064,1,0,FALSE
708,0,0,50,1.464987717,0.413920691,0.064,1,0,FALSE
708,0,1,-50,1.520403808,0.456327924,0.032,0,0,FALSE
708,1,1,50,2.628142107,0.457871092,0.032,1,0,FALSE
708,0,0,50,1.251150584,0.453762921,0.128,1,0,FALSE
708,1,1,50,0.890275385,0.813452065,0.256,1,0,FALSE
708,1,1,50,1.101271604,0.464026557,0.128,1,0,FALSE
708,0,0,50,0.925841603,0.409263415,0.256,1,0,FALSE
708,0,1,50,1.426323088,0.54130993,0.032,0,0,FALSE
708,0,0,50,3.11257217,0.409178891,0.064,1,0,FALSE
708,1,1,50,0.80940457,0.743797594,0.256,1,0,FALSE
708,1,0,50,2.778922173,0.452339596,0.064,0,0,FALSE
708,1,1,50,2.305819844,0.533251768,0.064,1,0,FALSE
708,0,0,50,1.548019631,0.757086286,0.128,1,0,FALSE
708,1,1,50,0.974611084,1.019214735,0.064,1,0,FALSE
708,1,0,-50,3.409869271,0.490649525,0.064,0,0,FALSE
708,0,0,50,1.636663642,0.543718262,0.032,1,0,FALSE
708,1,1,50,0.804811593,0.691006277,0.256,1,0,FALSE
708,1,1,50,0.943407515,0.438537118,0.064,1,0,FALSE
708,0,0,50,0.827771952,0.474091563,0.128,1,0,FALSE
708,1,1,50,0.880736845,0.454418586,0.032,1,0,FALSE
708,1,1,50,1.824566678,0.501704367,0.128,1,0,FALSE
708,0,0,50,0.76393666,0.51487533,0.256,1,0,FALSE
708,0,0,-50,0.917287768,0.491111087,0.128,1,0,FALSE
708,0,1,50,1.942671854,0.439958632,0.032,0,0,FALSE
708,1,1,50,1.65794982,0.597978486,0.032,1,0,FALSE
708,0,0,50,0.814985574,0.562971637,0.256,1,0,FALSE
708,0,1,50,1.589801688,0.495114509,0.064,0,0,FALSE
708,1,1,50,1.104474764,0.453569421,0.256,1,0,FALSE
708,1,1,50,0.763883229,0.60650455,0.256,1,0,FALSE
708,0,0,50,0.849329815,0.459879445,0.256,1,0,FALSE
708,0,0,50,0.849012849,0.49822258,0.256,1,0,FALSE
708,0,1,50,2.063439538,0.623589278,0.032,0,0,FALSE
708,1,1,50,1.373003798,0.51619632,0.064,1,0,FALSE
708,0,1,50,1.656183871,0.546746639,0.032,0,0,FALSE
708,1,1,50,0.774245879,0.400549588,0.256,1,0,FALSE
708,1,1,50,0.844488397,0.503272591,0.128,1,0,FALSE
708,0,0,50,1.208027915,0.531834178,0.128,1,0,FALSE
708,0,0,50,1.762264291,0.553778135,0.128,1,0,FALSE
708,1,1,50,1.411350556,0.571644108,0.064,1,0,FALSE
708,1,1,50,1.000966593,0.591022457,0.064,1,0,FALSE
708,0,0,50,1.623701273,0.589810745,0.032,1,0,FALSE
708,0,0,50,0.923395839,0.473688866,0.128,1,0,FALSE
708,1,1,50,1.422916165,0.447589947,0.128,1,0,FALSE
708,0,0,50,1.192803621,0.421027958,0.256,1,0,FALSE
708,0,0,50,1.155355535,0.705147153,0.256,1,0,FALSE
708,1,1,50,1.214929003,0.748132773,0.128,1,0,FALSE
708,1,1,50,1.962051411,0.489952504,0.032,1,0,FALSE
708,1,1,50,1.324166095,0.584817184,0.128,1,0,FALSE
708,1,1,50,0.927622344,0.587489955,0.256,1,0,FALSE
708,0,0,50,0.837795902,0.667527303,0.256,1,0,FALSE
708,1,1,50,1.497178707,0.516948886,0.064,1,0,FALSE
708,0,0,50,2.259999952,0.50944164,0.064,1,0,FALSE
708,0,0,50,0.977268158,0.821683804,0.256,1,0,FALSE
708,1,1,50,1.486067717,0.470621246,0.032,1,0,FALSE
708,0,0,50,2.415150516,0.589101044,0.128,1,0,FALSE
708,1,1,50,1.371880836,0.807464743,0.064,1,0,FALSE
708,1,1,50,0.878745397,0.998979976,0.256,1,0,FALSE
708,1,1,50,2.035299061,1.214386238,0.032,1,0,FALSE
708,0,0,50,2.558544387,0.539990147,0.064,1,0,FALSE
708,1,1,50,1.020302983,0.643340138,0.064,1,0,FALSE
708,1,1,50,2.014549007,0.482978664,0.032,1,0,FALSE
708,0,0,50,1.859403574,0.547817679,0.032,1,0,FALSE
708,1,1,50,1.463617219,0.987817969,0.128,1,0,FALSE
708,1,1,50,0.807494628,0.810122421,0.064,1,0,FALSE
708,1,1,50,0.968432374,0.732253116,0.256,1,0,FALSE
708,1,1,50,2.014044277,1.155979806,0.032,1,0,FALSE
708,0,0,50,1.563269886,0.741624722,0.032,1,0,FALSE
708,1,1,50,1.078895669,0.798946226,0.256,1,0,FALSE
708,0,1,50,2.577073572,0.509061584,0.032,0,0,FALSE
708,1,1,50,0.800709459,0.5051288,0.064,1,0,FALSE
708,0,0,50,1.324667202,0.639791938,0.128,1,0,FALSE
708,1,1,-50,2.507079494,0.507618637,0.032,1,0,FALSE
708,0,1,50,2.30582075,0.605553956,0.032,0,0,FALSE
708,0,0,50,1.731025404,0.440717839,0.128,1,0,FALSE
708,0,1,50,3.759449942,0.574615732,0.032,0,0,FALSE
708,0,0,50,1.439059054,0.798526625,0.064,1,0,FALSE
708,1,1,50,0.90580306,0.473094179,0.256,1,0,FALSE
708,0,0,50,1.056294839,0.713908978,0.064,1,0,FALSE
708,1,1,50,1.593845561,1.189648458,0.128,1,0,FALSE
708,1,1,50,1.719509,0.515276819,0.128,1,0,FALSE
708,0,1,-50,2.885416157,0.606248562,0.064,0,0,FALSE
708,1,1,50,1.986058057,0.514793523,0.064,1,0,FALSE
708,1,1,50,1.001026967,1.223236209,0.256,1,0,FALSE
708,1,1,50,0.888417667,0.393314629,0.032,1,0,FALSE
708,0,0,50,1.461298543,0.558158293,0.128,1,0,FALSE
708,1,1,50,0.989714025,0.946488116,0.128,1,0,FALSE
708,1,1,50,1.114166958,1.005172269,0.128,1,0,FALSE
708,0,0,50,0.97982169,1.190800703,0.256,1,0,FALSE
708,0,0,50,2.019309825,0.53941327,0.128,1,0,FALSE
708,0,0,50,1.845918967,0.530349272,0.256,1,0,FALSE
708,0,0,50,3.286807967,0.568143302,0.064,1,0,FALSE
708,0,0,50,1.6352376,0.490841214,0.128,1,0,FALSE
708,0,0,50,0.858087414,0.529916689,0.256,1,0,FALSE
708,1,1,50,0.918722564,0.821692256,0.032,1,0,FALSE
708,0,1,50,1.384967878,0.505443652,0.032,0,0,FALSE
708,0,0,50,1.348506611,0.522020029,0.256,1,0,FALSE
708,0,0,50,0.878319456,1.024853698,0.256,1,0,FALSE
708,1,0,50,2.252591115,1.032312343,0.032,0,0,FALSE
708,1,1,50,1.163804923,0.566899289,0.256,1,0,FALSE
708,1,1,50,1.308122219,0.988861841,0.256,1,0,FALSE
708,0,1,50,2.310488893,0.490557756,0.032,0,0,FALSE
708,1,1,50,1.567093091,0.759682986,0.128,1,0,FALSE
708,0,0,50,1.163218387,0.756294477,0.128,1,0,FALSE
708,1,1,50,1.587455542,0.6225445,0.064,1,0,FALSE
708,0,0,50,2.090802091,0.940820777,0.128,1,0,FALSE
708,0,0,50,2.55398371,0.946350462,0.256,1,0,FALSE
708,0,0,50,1.65677071,0.806735723,0.128,1,0,FALSE
708,1,1,50,1.126991372,0.654277552,0.064,1,0,FALSE
708,1,0,50,3.871832536,0.521190787,0.032,0,0,FALSE
708,1,1,50,2.065773911,0.488381563,0.128,1,0,FALSE
708,0,0,50,3.538033415,1.013953414,0.128,1,0,FALSE
708,0,0,-50,2.235433334,1.214576115,0.032,1,0,FALSE
708,1,1,50,2.794107827,0.58262801,0.032,1,0,FALSE
708,0,1,50,1.514352186,3.117920128,0.032,0,0,FALSE
708,0,0,50,2.380235738,0.992592673,0.064,1,0,FALSE
708,1,1,50,2.031180928,0.989958843,0.064,1,0,FALSE
708,0,0,50,1.834460824,1.224002963,0.064,1,0,FALSE
708,0,0,50,3.779260571,0.856409007,0.032,1,0,FALSE
708,0,0,50,1.253964933,0.629575091,0.256,1,0,FALSE
708,1,1,50,2.594773817,1.623348385,0.064,1,0,FALSE
708,1,1,50,2.855425207,0.541925144,0.064,1,0,FALSE
708,0,0,50,1.005333469,0.598604568,0.128,1,0,FALSE
708,1,1,50,2.59739527,0.981078684,0.064,1,0,FALSE
708,1,1,50,2.742740137,0.479262322,0.128,1,0,FALSE
708,1,1,50,2.039932489,0.516723086,0.064,1,0,FALSE
708,0,1,50,2.721907974,1.130618058,0.032,0,0,FALSE
708,1,1,50,1.306967862,0.596167558,0.128,1,0,FALSE
708,0,0,50,2.107453332,1.073876147,0.256,1,0,FALSE
708,1,1,50,1.259584878,0.44587924,0.256,1,0,FALSE
708,1,1,50,3.369418468,2.365345314,0.128,1,0,FALSE
708,0,1,50,4.067163427,0.567096411,0.032,0,0,FALSE
708,0,0,50,1.304655223,0.680668984,0.256,1,0,FALSE
708,1,1,50,0.977349362,1.000259006,0.128,1,0,FALSE
708,1,1,50,1.479948477,0.905678689,0.256,1,0,FALSE
708,0,1,50,2.162763466,0.490631111,0.032,0,0,FALSE
708,1,1,50,1.071622977,0.516484004,0.064,1,0,FALSE
708,0,0,50,1.13024253,1.017486822,0.256,1,0,FALSE
708,0,0,50,2.426804272,0.814606423,0.064,1,0,FALSE
708,1,0,-50,4.150883307,0.714919041,0.064,0,0,FALSE
708,1,1,50,1.275383634,0.575140687,0.128,1,0,FALSE
708,1,1,50,1.019861948,0.510017309,0.064,1,0,FALSE
708,1,1,50,1.092941757,0.416080583,0.064,1,0,FALSE
708,1,1,50,1.056534525,0.53030218,0.032,1,0,FALSE
708,0,1,40,2.740397311,0.581042278,0.064,0,0,FALSE
708,1,1,50,3.14438401,0.792328596,0.064,1,0,FALSE
708,0,0,50,0.951895543,0.454442736,0.128,1,0,FALSE
708,0,0,50,0.945718343,0.446263221,0.256,1,0,FALSE
708,1,1,50,4.317166294,0.507647919,0.128,1,0,FALSE
708,1,1,50,1.736569579,1.076335495,0.032,1,0,FALSE
708,1,1,50,1.772180775,0.717097347,0.064,1,0,FALSE
708,0,0,50,4.063267169,0.866059241,0.032,1,0,FALSE
708,1,1,50,1.53522782,1.689085468,0.032,1,0,FALSE
708,1,1,50,1.254098361,1.451125468,0.256,1,0,FALSE
708,1,1,50,2.981101928,0.500720266,0.032,1,0,FALSE
708,1,1,50,0.999640773,0.612693522,0.128,1,0,FALSE
708,1,1,50,1.118374143,0.496476554,0.064,1,0,FALSE
708,1,1,50,0.968810016,1.332293687,0.256,1,0,FALSE
708,0,0,50,1.268596653,1.118179436,0.128,1,0,FALSE
708,0,0,50,1.967601322,0.585265161,0.256,1,0,FALSE
708,0,1,50,1.743210453,0.807116383,0.032,0,0,FALSE
708,1,1,50,1.162787616,0.37601527,0.256,1,0,FALSE
708,0,0,50,1.141579622,2.60145484,0.064,1,0,FALSE
708,1,1,50,1.230270423,1.671673812,0.256,1,0,FALSE
708,1,1,50,2.989595087,0.617703988,0.256,1,0,FALSE
708,0,0,-50,1.972016497,0.635966016,0.128,1,0,FALSE
708,0,0,50,1.009981085,0.434370383,0.128,1,0,FALSE
708,1,1,50,1.249865516,1.021860942,0.032,1,0,FALSE
708,1,1,50,3.079474659,1.148586667,0.128,1,0,FALSE
708,0,0,50,4.402806682,0.784215493,0.064,1,0,FALSE
708,1,1,50,3.773486974,1.182204907,0.128,1,0,FALSE
708,1,1,50,2.026266155,0.85724489,0.064,1,0,FALSE
708,0,0,50,1.051159097,1.065413477,0.256,1,0,FALSE
708,0,0,-50,4.33530697,0.641405744,0.032,1,0,FALSE
708,0,1,50,4.431600711,1.107447295,0.064,0,0,FALSE
708,0,1,50,2.944245813,0.864348232,0.032,0,0,FALSE
708,1,1,50,1.259887052,3.197480821,0.128,1,0,FALSE
708,0,1,50,2.617254501,0.947545572,0.032,0,0,FALSE
708,1,1,50,1.124698657,0.863886066,0.256,1,0,FALSE
708,0,0,50,1.527153356,0.842201719,0.032,1,0,FALSE
708,1,1,50,3.509871203,1.436977951,0.032,1,0,FALSE
708,1,1,50,1.126602561,0.7717977,0.256,1,0,FALSE
708,0,0,50,3.256185199,0.972385384,0.128,1,0,FALSE
708,1,1,50,2.642101256,3.556142394,0.256,1,0,FALSE
708,1,1,50,1.26753165,0.516458949,0.128,1,0,FALSE
708,1,1,50,1.381385869,0.572655378,0.064,1,0,FALSE
708,0,0,50,0.996335882,0.78935848,0.256,1,0,FALSE
708,0,1,50,3.28755842,0.689360473,0.064,0,0,FALSE
710,0,1,-50,4.557362431,10.31312729,0.256,0,1,TRUE
710,1,NaN,50,5.00110757,0,0.064,0,1,TRUE
710,1,NaN,50,5.000175992,0,0.064,0,1,TRUE
710,1,1,40,1.048578844,1.887305232,0.256,1,1,TRUE
710,1,1,20,1.305341997,1.878202566,0.032,1,1,TRUE
710,1,1,-40,2.206448843,1.625950597,0.064,1,1,TRUE
710,0,1,50,1.54024535,1.06543239,0.032,0,1,TRUE
710,0,1,-10,2.096395158,1.392308166,0.128,0,1,TRUE
710,1,1,40,1.005085345,1.470194913,0.128,1,1,TRUE
710,0,1,-30,1.401387286,1.034099526,0.032,0,1,TRUE
710,0,1,20,1.189062794,0.717033402,0.128,0,1,TRUE
710,1,1,-50,1.457498756,1.365239856,0.256,1,1,TRUE
710,0,1,20,1.514779379,1.400218435,0.032,0,0,TRUE
710,1,1,-30,1.283553137,1.007039367,0.064,1,0,TRUE
710,1,1,20,1.26657854,1.160173589,0.064,1,0,TRUE
710,0,1,10,1.258090487,1.6354623,0.064,0,0,TRUE
710,1,1,30,1.424090518,1.4371293,0.064,1,0,TRUE
710,1,1,-20,1.116853365,0.932946856,0.128,1,0,TRUE
710,0,1,10,1.550541318,0.953691539,0.032,0,0,TRUE
710,0,1,30,1.313243512,0.778410134,0.128,0,0,TRUE
710,1,1,-30,1.295189721,0.876563398,0.032,1,0,TRUE
710,0,1,20,1.228474976,0.735319333,0.256,0,0,TRUE
710,0,1,-20,1.971229732,1.052702726,0.128,0,0,TRUE
710,0,1,-30,1.177170222,0.700625118,0.032,0,0,TRUE
710,0,1,30,1.561660794,1.268614972,0.064,0,0,TRUE
710,0,1,30,1.776087526,0.869937597,0.128,0,0,TRUE
710,1,1,-10,2.168102272,0.784547203,0.256,1,0,TRUE
710,1,1,20,1.279796031,0.602131039,0.256,1,0,TRUE
710,1,1,30,1.344090361,0.585986592,0.064,1,0,TRUE
710,1,1,40,1.22381829,0.568603562,0.032,1,0,TRUE
710,1,1,40,1.102103569,0.769653716,0.064,1,0,TRUE
710,0,1,20,1.0433809,1.110063647,0.256,0,0,TRUE
710,0,1,-30,1.130855422,1.138363899,0.256,0,0,TRUE
710,0,1,-20,1.548621106,0.950024391,0.256,0,0,TRUE
