Subj_idx,Stimulus,Response,Confidence,RT_dec,Error,Condition,Task,Block
3,34,46.87890625,3,1.37789387500379,-12.87890625,1,percept,1
3,76,66.140625,3,1.65180116106058,9.85937500000001,1,percept,1
3,53,33.7109375,3,1.85542932001408,19.2890625,0.5,percept,1
3,67,234.91796875,2,1.00560652598506,12.08203125,0.5,percept,1
3,5,171,3,1.38309961301275,14,1,percept,1
3,61,51.078125,3,1.44688517396571,9.921875,0.5,percept,1
3,114,126.828125,3,1.18999431701377,-12.828125,1,percept,1
3,178,354.01953125,3,1.03751668601763,3.98046875,1,percept,1
3,97,88.984375,3,1.33147952298168,8.015625,0.5,percept,1
3,136,150.05078125,3,1.36962163401768,-14.05078125,0.5,percept,1
3,77,82.05078125,3,0.919737972028088,-5.05078125,0.5,percept,1
3,42,327.5078125,1,1.80499589501414,74.4921875,0.5,percept,1
3,177,171.88671875,3,1.51682592200814,5.11328125,1,percept,1
3,11,207.3984375,3,1.27766258502379,-16.3984375,0.5,percept,1
3,25,22.65625,3,1.66921841300791,2.34375,0.5,percept,1
3,154,127.59765625,2,1.37174897198565,26.40234375,0.5,percept,1
3,46,55.45703125,3,1.13452007604064,-9.45703124999999,1,percept,1
3,26,30.19140625,3,1.186164490995,-4.19140625,1,percept,1
3,104,282.265625,3,1.19514955097111,1.73437500000004,1,percept,1
3,14,44.703125,3,1.32772318500793,-30.703125,1,percept,1
3,50,55.859375,2,5.505666527024,-5.85937500000001,0.5,wm,1
3,16,35.4765625,3,2.43133296299493,-19.4765625,0.5,wm,1
3,19,29.8046875,3,2.6976361250272,-10.8046875,1,wm,1
3,140,137.7421875,3,2.4155351530062,2.2578125,0.5,wm,1
3,123,312.5,3,2.55065113399178,-9.49999999999999,1,wm,1
3,180,177.7734375,2,1.9222035370185,2.2265625,0.5,wm,1
3,144,145.5546875,3,1.75613966002129,-1.55468750000001,1,wm,1
3,130,118.9453125,3,1.60427282599267,11.0546875,1,wm,1
3,96,307.4765625,3,2.99939491297118,-31.4765625,1,wm,1
3,160,325.96875,3,2.67264673102181,14.03125,0.5,wm,1
3,121,320.21875,3,3.27275735099101,-19.21875,0.5,wm,1
3,30,55.640625,2,2.8873772000079,-25.640625,0.5,wm,1
3,134,140.8984375,3,2.03483285399852,-6.89843749999999,1,wm,1
3,27,221.2734375,2,1.708209576027,-14.2734375,0.5,wm,1
3,65,60.1171875,3,2.3755001630052,4.8828125,1,wm,1
3,178,349.015625,3,2.46539135300554,8.98437499999996,1,wm,1
3,89,38.6796875,2,2.10105526197003,50.3203125,1,wm,1
3,35,119.984375,2,1.63006725400919,-84.984375,0.5,wm,1
3,95,271.7421875,3,2.60158871102612,3.25781250000002,1,wm,1
3,56,242.453125,3,1.36229537503095,-6.45312499999998,1,wm,1
3,16,25.59375,3,1.57449181302218,-9.59375,0.5,wm,1
3,17,14.8828125,3,1.54035052697873,2.1171875,1,wm,1
3,42,33.2578125,3,1.45365513302386,8.7421875,1,wm,1
3,69,251.015625,3,1.56707198004005,-2.01562499999998,1,wm,1
3,51,240.4140625,2,1.21577352000168,-9.41406250000001,1,wm,1
3,44,234.0234375,2,1.93027081200853,-10.0234375,0.5,wm,1
3,72,66.78125,3,1.7651207720628,5.21875,1,wm,1
3,76,252.9140625,3,1.87379198800772,3.08593750000001,0.5,wm,1
3,58,242.453125,3,1.90696353302337,-4.45312499999998,0.5,wm,1
3,39,52.6171875,2,2.49869959900388,-13.6171875,1,wm,1
3,22,69.1796875,2,1.83105528401211,-47.1796875,0.5,wm,1
3,117,132.203125,3,2.45842374896165,-15.203125,1,wm,1
3,75,268.5859375,1,1.52686098398408,-13.5859375,0.5,wm,1
3,103,92,2,1.14182383898878,11,1,wm,1
3,101,111.328125,2,1.78565616998821,-10.328125,0.5,wm,1
3,88,121.140625,3,1.50779237702955,-33.140625,1,wm,1
3,127,307.40625,3,1.21303566603456,-0.406250000000015,0.5,wm,1
3,133,293.5390625,3,1.58925613801694,19.4609375,0.5,wm,1
3,20,221.953125,3,1.34646827902179,-21.953125,1,wm,1
3,83,241.640625,3,2.10824647301342,21.359375,0.5,wm,1
3,40,37.8515625,3,1.52144064399181,2.1484375,1,wm,1
3,25,221.625,3,1.50667543202871,-16.625,0.5,wm,1
3,36,37.0625,2,2.65953628404532,-1.0625,0.5,wm,1
3,115,56.9140625,2,2.2852172080311,58.0859375,1,wm,1
3,6,4.21875,3,2.17343850899488,1.78125,1,wm,1
3,166,342.6328125,2,1.95107434404781,3.36718749999999,0.5,wm,1
3,41,205.09375,3,4.06064032000722,15.90625,0.5,wm,1
3,171,47.953125,2,1.39090711501194,-56.953125,1,wm,1
3,38,49.015625,3,1.28372871002648,-11.015625,1,wm,1
3,114,306,2,1.44339060399216,-12,1,wm,1
3,11,224.765625,3,3.29338710801676,-33.765625,0.5,wm,1
3,155,137.640625,3,2.65049702505348,17.359375,0.5,wm,1
3,135,126.53125,3,1.90127955604112,8.46875,0.5,wm,1
3,13,247.046875,2,1.55628957401495,-54.046875,0.5,wm,1
3,50,56.234375,3,2.10826774704037,-6.23437500000001,1,wm,1
3,157,329.2109375,3,2.03486437303945,7.78906249999998,1,wm,1
3,146,322.0234375,3,2.08362033002777,3.97656249999998,0.5,wm,1
3,59,57.890625,3,1.48639522801386,1.10937500000001,0.5,wm,1
3,23,272.6484375,1,1.26969530299539,-69.6484375,0.5,wm,1
3,100,112,3,1.2308340400341,-12,0.5,wm,1
3,124,313.5390625,3,1.75994496501517,-9.53906250000002,1,wm,2
3,76,54.453125,2,5.27328136004508,21.546875,0.5,wm,2
3,98,90,3,1.60373811598402,8,1,wm,2
3,2,301.3125,3,2.29199566500029,60.6875,0.5,wm,2
3,16,234.6171875,3,1.78234007203719,-38.6171875,0.5,wm,2
3,22,53.125,2,4.44378641003277,-31.125,0.5,wm,2
3,2,36,2,1.58150985097745,-34,0.5,wm,2
3,178,228.0390625,2,3.36738404701464,-50.0390625,0.5,wm,2
3,28,220.1328125,3,1.95784960401943,-12.1328125,0.5,wm,2
3,69,218,2,1.24001984100323,31,0.5,wm,2
3,138,130.15625,3,1.77488109300612,7.84374999999999,1,wm,2
3,31,12.9921875,2,2.00035598204704,18.0078125,1,wm,2
3,9,186.9609375,3,2.84538322204025,2.03906249999998,1,wm,2
3,25,23.1953125,2,2.42618984804722,1.8046875,0.5,wm,2
3,177,133.078125,3,3.52404275204754,43.921875,0.5,wm,2
3,5,174.46875,2,2.16446957900189,10.53125,1,wm,2
3,85,96,3,1.7418167750584,-11,0.5,wm,2
3,47,216,3,1.29050946503412,11,0.5,wm,2
3,21,204.734375,3,2.57825071900152,-3.734375,1,wm,2
3,95,269.625,3,2.56799625302665,5.37500000000002,0.5,wm,2
3,17,221.5390625,3,2.06447497202316,-24.5390625,1,wm,2
3,172,30.9609375,3,1.85819521901431,-38.9609375,0.5,wm,2
3,4,34,3,2.07959430298069,-30,1,wm,2
3,65,250.1015625,3,2.08242962701479,-5.10156250000001,0.5,wm,2
3,102,267.296875,3,2.22574072302086,14.703125,1,wm,2
3,41,235.921875,3,1.24098261102336,-14.921875,0.5,wm,2
3,34,220,3,1.15402124403045,-5.99999999999998,1,wm,2
3,58,30,3,1.48092111898586,28,0.5,wm,2
3,137,54.484375,1,1.81307056202786,82.515625,0.5,wm,2
3,109,283.5234375,2,2.3085129300016,5.47656250000003,0.5,wm,2
3,100,300.796875,3,2.07400609302567,-20.796875,0.5,wm,2
3,55,54.0546875,3,1.83373415301321,0.945312500000004,0.5,wm,2
3,116,120,3,1.28645215299912,-3.99999999999998,1,wm,2
3,67,57.9375,2,1.64169499702984,9.06250000000001,1,wm,2
3,173,125.65625,3,1.77343058405677,47.34375,1,wm,2
3,107,108.0546875,3,2.13812066602986,-1.05468750000001,1,wm,2
3,119,116.1171875,3,1.62831282801926,2.88281249999999,0.5,wm,2
3,131,112.6953125,2,4.65080549806589,18.3046875,0.5,wm,2
3,10,17.9375,3,2.61062238900922,-7.9375,0.5,wm,2
3,150,329.328125,3,1.57492479903158,0.671875000000011,0.5,wm,2
3,19,50.734375,3,2.1595872110338,-31.734375,1,wm,2
3,63,234.9453125,3,2.33906037901761,8.0546875,1,wm,2
3,103,230.9765625,2,1.8784066499793,52.0234375,1,wm,2
3,9,226.5,2,2.04385487304535,-37.5,1,wm,2
3,33,24,3,1.21674727299251,9,1,wm,2
3,4,148.0078125,3,2.76753310504137,35.9921875,1,wm,2
3,15,32.5,1,2.06077695003478,-17.5,0.5,wm,2
3,63,202.0859375,2,2.36901474802289,40.9140625,1,wm,2
3,144,127.8203125,2,1.87327227398055,16.1796875,0.5,wm,2
3,12,337.65625,3,1.72978936502477,34.34375,0.5,wm,2
3,13,12.78125,3,2.35607152903685,0.21875,0.5,wm,2
3,130,295.5390625,3,2.51049249002244,14.4609375,0.5,wm,2
3,49,42.84375,3,2.46951694902964,6.15625,0.5,wm,2
3,39,219.8359375,3,2.21716868202202,-0.835937499999985,0.5,wm,2
3,20,212,2,1.37953875400126,-12,0.5,wm,2
3,45,232.9140625,1,2.79455145203974,-7.91406249999998,0.5,wm,2
3,154,310.453125,2,2.1316077579977,23.546875,1,wm,2
3,159,324,3,1.47517191502266,15,1,wm,2
3,68,233.7265625,3,2.14402886404423,14.2734375,0.5,wm,2
3,34,227.921875,3,1.4487125009764,-13.921875,0.5,wm,2
3,166,134.7109375,2,3.80672515899641,31.2890625,1,wm,3
3,4,219.875,2,1.92548688099487,-35.875,0.5,wm,3
3,23,127.40625,2,3.83937877102289,75.59375,0.5,wm,3
3,173,6.265625,2,2.88309979101177,-13.265625,1,wm,3
3,104,309.5546875,2,3.29924586403649,-25.5546875,0.5,wm,3
3,108,150.1171875,2,2.49557693401584,-42.1171875,0.5,wm,3
3,72,245.140625,2,2.78710983903147,6.85937499999999,1,wm,3
3,37,37.5390625,2,3.64098393300083,-0.539062499999998,1,wm,3
3,59,40.546875,2,2.8680686680018,18.453125,1,wm,3
3,131,136.203125,2,3.29737893101992,-5.203125,1,wm,3
3,57,241.2265625,3,1.70046043401817,-4.22656249999998,1,wm,3
3,86,92.6328125,3,2.93272579903714,-6.6328125,1,wm,3
3,7,16.0859375,2,1.69446331099607,-9.0859375,0.5,wm,3
3,10,190.3203125,2,2.07349725003587,-0.320312500000008,0.5,wm,3
3,25,32.6171875,3,2.83907535200706,-7.61718749999999,0.5,wm,3
3,55,36.1875,3,2.73544736299664,18.8125,1,wm,3
3,155,199.09375,3,2.63529368600575,-44.09375,1,wm,3
3,179,164.0859375,3,3.8702039369964,14.9140625,1,wm,3
3,127,138,3,1.05957249499625,-11,1,wm,3
3,180,166,3,1.30801539501408,14,0.5,wm,3
3,70,303.609375,3,3.0422334310133,-53.609375,0.5,wm,3
3,44,64,3,1.28357475198573,-20,0.5,wm,3
3,69,245.890625,3,1.81002238800284,3.10937499999998,1,wm,3
3,103,109.375,3,1.84822525805794,-6.375,1,wm,3
3,16,246.5,3,2.10819818504388,-50.5,0.5,wm,3
3,30,246,3,1.32561855501262,-36,1,wm,3
3,17,75.8203125,1,2.64357809396461,-58.8203125,1,wm,3
3,5,30.21875,3,1.67288864799775,-25.21875,0.5,wm,3
3,68,233.625,3,4.19354033097625,14.375,0.5,wm,3
3,71,48.453125,3,1.73055561899673,22.546875,1,wm,3
3,141,328.515625,3,1.91137922601774,-7.51562499999998,1,wm,3
3,138,332.0390625,2,1.52602228801697,-14.0390625,0.5,wm,3
3,82,93.015625,3,2.55137216404546,-11.015625,1,wm,3
3,94,279.7734375,3,2.37733061000472,-5.77343749999995,1,wm,3
3,63,123.7578125,2,2.39002589904703,-60.7578125,1,wm,3
3,16,306.7109375,3,2.01356530399062,69.2890625,0.5,wm,3
3,158,290.3359375,2,1.95163398497971,47.6640625,0.5,wm,3
3,21,207.703125,3,1.9900417830213,-6.70312500000001,1,wm,3
3,80,206,3,1.78981950698653,54,0.5,wm,3
3,42,28.453125,3,2.33642343099928,13.546875,1,wm,3
3,116,283.1953125,3,2.15199250902515,12.8046875000001,1,wm,3
3,130,51.703125,3,1.6101800739998,78.296875,1,wm,3
3,163,338.515625,3,2.06470560102025,4.48437500000004,1,wm,3
3,83,274.3203125,2,1.8740998369758,-11.3203125,1,wm,3
3,37,197.4453125,3,1.95731798297493,19.5546875,0.5,wm,3
3,3,29.875,2,1.68235744303092,-26.875,1,wm,3
3,31,34.9765625,3,1.90724889101693,-3.97656250000001,1,wm,3
3,95,279.703125,3,2.02635600004578,-4.703125,1,wm,3
3,169,45.875,3,1.90835807000985,-56.875,0.5,wm,3
3,9,17.421875,3,2.13745929900324,-8.421875,0.5,wm,3
3,31,14.3203125,3,1.70102518203203,16.6796875,0.5,wm,3
3,49,27.40625,3,1.38391670497367,21.59375,1,wm,3
3,41,38.6328125,3,1.17382570903283,2.3671875,1,wm,3
3,20,205.140625,3,1.6447426250088,-5.140625,0.5,wm,3
3,29,44.0234375,2,1.34689780196641,-15.0234375,0.5,wm,3
3,92,91.921875,3,2.06875233998289,0.0781249999999981,0.5,wm,3
3,144,132,3,1.25556646904442,12,1,wm,3
3,129,126.1015625,3,1.74152210500324,2.89843749999999,1,wm,3
3,2,230,3,1.33149849297479,-48,0.5,wm,3
3,1,323.703125,3,2.07271697401302,37.296875,0.5,wm,3
3,68,218.65625,2,5.38653811003314,29.34375,0.5,percept,2
3,60,248,3,1.59166569600347,-7.99999999999998,1,percept,2
3,83,264.44140625,3,2.58347634703387,-1.44140624999998,1,percept,2
3,109,94.515625,3,1.88369016197976,14.484375,1,percept,2
3,161,160.62890625,2,2.07003679900663,0.371093750000008,0.5,percept,2
3,131,120.05078125,3,1.20729585998924,10.94921875,0.5,percept,2
3,11,200.703125,3,1.13334112300072,-9.70312499999999,1,percept,2
3,50,234.390625,3,0.707199743017554,-4.39062500000002,1,percept,2
3,29,291,3,0.885487133986317,-82,0.5,percept,2
3,95,244.77734375,3,2.19489648204762,30.22265625,0.5,percept,2
3,143,300.5078125,3,1.13375584903406,22.4921875000001,1,percept,2
3,157,121.09375,3,1.56449925503694,35.90625,1,percept,2
3,90,63.18359375,3,1.30472020804882,26.81640625,0.5,percept,2
3,140,322.796875,3,0.880334329034667,-2.79687500000005,1,percept,2
3,70,52.75390625,2,0.764288143021986,17.24609375,0.5,percept,2
3,30,211.09375,3,1.14927944605006,-1.09375000000001,0.5,percept,2
3,97,266.63671875,3,2.35511249303818,10.36328125,1,percept,2
3,122,337.48828125,3,1.54612616205122,-35.48828125,1,percept,2
3,71,225,2,0.869537053047679,26,1,percept,2
3,89,95.06640625,3,1.64743874099804,-6.06640625,1,percept,2
3,31,194.76953125,3,2.10221533803269,16.23046875,0.5,percept,2
3,70,68.40625,3,1.34719674906228,1.59375,0.5,percept,2
3,10,204.60546875,3,2.1473820899846,-14.60546875,0.5,percept,2
3,76,61.32421875,3,1.13575171004049,14.67578125,1,percept,2
3,111,267,3,1.42953874001978,24,1,percept,2
3,98,112.77734375,3,0.822262585978024,-14.77734375,0.5,percept,2
3,38,301.3828125,3,1.58620556205278,-83.3828125,0.5,percept,2
3,78,254.45703125,3,2.31288568401942,3.54296875000002,1,percept,2
3,9,210.58203125,3,1.18220032303361,-21.58203125,1,percept,2
3,180,177,3,0.761341417033691,2.99999999999999,1,percept,2
3,5,247,3,0.735248138022143,-62,0.5,percept,2
3,44,205.33984375,2,1.5856775190332,18.66015625,1,percept,2
3,107,46.30078125,3,1.50788758398267,60.69921875,0.5,percept,2
3,50,79.73046875,2,2.13234548398759,-29.73046875,1,percept,2
3,6,203.16796875,3,1.38921799400123,-17.16796875,0.5,percept,2
3,80,86.17578125,3,1.17936797399307,-6.17578125,1,percept,2
3,152,145.8125,3,1.5991522760014,6.18750000000001,1,percept,2
3,159,211.6875,3,1.05738016497344,-52.6875,1,percept,2
3,56,214.2578125,2,2.25430690502981,21.7421875,1,percept,2
3,23,226.58203125,3,1.30176065600244,-23.58203125,0.5,percept,2
3,35,50.953125,3,0.989964601991232,-15.953125,0.5,percept,2
3,38,227.59765625,3,1.38907973101595,-9.59765625000002,0.5,percept,2
3,8,235.0859375,3,1.33991442498518,-47.0859375,1,percept,2
3,14,224.3828125,3,0.892794998013414,-30.3828125,1,percept,2
3,153,205.04296875,3,1.01130392804043,-52.04296875,1,percept,2
3,60,57.05859375,3,0.989120766986161,2.94140624999999,0.5,percept,2
3,74,259,3,1.27334256004542,-5,0.5,percept,2
3,144,316.6640625,3,1.22636085905833,7.33593750000004,0.5,percept,2
3,167,218.984375,3,1.3522912649787,-51.984375,0.5,percept,2
3,10,219.5546875,3,1.15253141400171,-29.5546875,1,percept,2
3,7,205.88671875,3,1.69088944699615,-18.88671875,1,percept,2
3,171,202,3,0.767213958024513,-31,0.5,percept,2
3,150,125.35546875,3,1.4025500320131,24.64453125,1,percept,2
3,115,281.984375,1,2.03703820402734,13.015625,0.5,percept,2
3,33,54.9609375,3,1.27113183302572,-21.9609375,0.5,percept,2
3,96,103.1328125,3,1.11715250002453,-7.13281249999999,1,percept,2
3,148,134.20703125,3,0.74204867798835,13.79296875,1,percept,2
3,164,325.5390625,1,1.78733989998,18.4609375,1,percept,2
3,94,128.19140625,2,1.17097940802341,-34.19140625,0.5,percept,2
3,47,217.01953125,3,1.53625351801747,9.98046875000003,1,percept,2
3,113,146,3,0.900826942990534,-33,1,percept,2
3,47,42.9921875,2,1.07243505399674,4.0078125,0.5,percept,2
3,57,38.0859375,3,1.10656392702367,18.9140625,1,percept,2
3,39,37,3,0.817308568046428,2,0.5,percept,2
3,30,28.5234375,3,1.89109947497491,1.4765625,0.5,percept,2
3,149,147.21875,2,1.51266090304125,1.78125,0.5,percept,2
3,7,28.6953125,3,0.934360198036302,-21.6953125,0.5,percept,2
3,79,271.1328125,3,1.73265344201354,-12.1328125,1,percept,2
3,124,295.49609375,3,1.00502165802754,8.50390625000004,0.5,percept,2
3,53,227,3,0.863832199014723,5.99999999999999,0.5,percept,2
3,81,90,3,1.08247058402048,-9,1,percept,2
3,58,232,3,0.878702634014189,6,1,percept,2
3,61,241,3,0.691661307006143,-1.39088790202123e-14,1,percept,2
3,19,154.28125,2,1.675188756024,44.71875,1,percept,2
3,32,32.96875,3,1.4847967250389,-0.968750000000001,0.5,percept,2
3,64,29.35546875,3,1.21860245103016,34.64453125,0.5,percept,2
3,21,66.19921875,3,1.54960914101684,-45.19921875,0.5,percept,2
3,55,42,3,0.670413365005516,13,0.5,percept,2
3,91,264.140625,3,1.68135669297772,6.859375,1,percept,2
3,51,32.64453125,3,1.42629261000548,18.35546875,1,percept,2
3,27,244.8359375,3,1.27832221100107,-37.8359375,1,percept,2
3,62,48.34765625,3,2.27476627199212,13.65234375,1,percept,2
3,24,223,3,0.63210197200533,-19,1,percept,2
3,156,60,3,1.48152123799082,-84,1,percept,2
3,138,308.6640625,3,1.28844179405132,9.33593749999995,1,percept,2
3,179,121,2,0.795401823008433,58,0.5,percept,2
3,42,47.31640625,3,0.951543767005205,-5.31640625,1,percept,2
3,154,148.19921875,3,0.842723123030737,5.80078124999999,1,percept,2
3,11,54.33984375,3,1.83526554901619,-43.33984375,1,percept,2
3,43,244,3,0.879094066040125,-21,1,percept,2
3,68,333.29296875,3,1.29195686802268,-85.29296875,0.5,percept,2
3,73,50.4140625,2,1.15345878904918,22.5859375,1,percept,2
3,3,121.76953125,3,1.11586795101175,61.23046875,0.5,percept,2
3,121,141,3,0.678727965045255,-20,0.5,percept,2
3,59,54,3,0.659871743991971,5,0.5,percept,2
3,133,122.19140625,3,1.06221296603326,10.80859375,0.5,percept,2
3,87,70.78515625,3,0.913754214998335,16.21484375,0.5,percept,2
3,37,218.109375,3,1.60073745599948,-1.10937500000001,0.5,percept,2
3,170,129.96875,3,1.28155873302603,40.03125,0.5,percept,2
3,104,268.2734375,3,1.17751973902341,15.7265625,0.5,percept,2
3,136,147.91015625,3,1.34212417301023,-11.91015625,0.5,percept,2
3,49,224.421875,3,1.0580734119867,4.57812500000002,1,percept,2
3,84,139.63671875,2,1.48847886698786,-55.63671875,0.5,percept,2
3,1,51.5234375,2,1.18076477805153,-50.5234375,0.5,percept,2
3,117,137.6875,2,0.846416526008397,-20.6875,1,percept,2
3,119,114,2,0.837482771021314,4.99999999999999,0.5,percept,2
3,105,116,3,0.864782325981651,-11,1,percept,2
3,16,205,1,1.41440741898259,-9.00000000000001,0.5,percept,2
3,33,58.62109375,2,1.37572610803181,-25.62109375,1,percept,2
3,21,15.2578125,3,1.32253862405196,5.7421875,1,percept,2
3,26,211.6484375,3,1.27129339298699,-5.6484375,1,percept,2
3,123,306.17578125,3,1.06143755902303,-3.17578125,1,percept,2
3,24,18,3,1.00619691400789,6,1,percept,2
3,40,203.01171875,3,1.05679402302485,16.98828125,1,percept,2
3,162,337.546875,3,1.05687997100176,4.45312500000001,0.5,percept,2
3,40,41.21875,3,1.07568753196392,-1.21875,0.5,percept,2
3,103,343,3,0.807216361979954,-60,0.5,percept,2
3,22,212.390625,3,1.57917455799179,-10.390625,1,percept,2
3,175,117,1,1.01340664603049,58,1,percept,2
3,19,201.30078125,3,1.70100157900015,-2.30078124999998,0.5,percept,2
5,62,44.1015625,2,4.48968604200127,17.8984375,0.5,percept,1
5,34,216.17578125,2,2.07432109199908,-2.17578124999999,1,percept,1
5,26,231.05078125,2,1.79065918600099,-25.05078125,1,percept,1
5,85,271.44140625,3,1.00561600900073,-6.44140625,0.5,percept,1
5,109,306.05859375,2,3.71176784899944,-17.05859375,1,percept,1
5,37,221.984375,3,4.00873143000172,-4.98437499999999,0.5,percept,1
5,83,270.30078125,3,1.65641942300135,-7.30078124999997,1,percept,1
5,88,87.30078125,3,2.95250437600043,0.699218749999991,0.5,percept,1
5,1,132.91796875,1,5.48262737900041,48.08203125,1,percept,1
5,128,312.89453125,3,3.02142469600039,-4.89453124999998,0.5,percept,1
5,127,302.01171875,3,2.74551679199976,4.98828124999998,1,percept,1
5,112,292.86328125,3,5.64908956900035,-0.863281249999947,0.5,percept,1
5,12,39.25,4,2.69053221399918,-27.25,1,percept,1
5,17,19.48046875,3,2.22744147000049,-2.48046875,0.5,percept,1
5,78,245.03515625,3,1.77391369600082,12.96484375,0.5,percept,1
5,168,9.9921875,3,3.5495796940013,-21.9921875,0.5,percept,1
5,60,246.8046875,3,2.72967088000041,-6.80468749999998,1,percept,1
5,108,126.2578125,4,2.74301945300067,-18.2578125,1,percept,1
5,74,229.01171875,3,2.65280619399891,24.98828125,0.5,percept,1
5,123,130.62890625,3,8.04785890399944,-7.62890625000001,1,percept,1
5,19,358.984375,2,8.50685979500122,20.015625,1,percept,1
5,110,115.30078125,3,3.3617480339999,-5.30078125,1,percept,1
5,53,291.9921875,2,5.08435210300013,-58.9921875,0.5,percept,1
5,138,302.92578125,3,3.35703295700114,15.07421875,0.5,percept,1
5,38,221.03515625,4,1.29284785100026,-3.03515625,0.5,percept,1
5,131,140.63671875,4,2.0138849140003,-9.63671875000002,1,percept,1
5,106,287.125,3,9.55955441100014,-1.12499999999997,1,percept,1
5,150,139.31640625,3,2.56768325500161,10.68359375,0.5,percept,1
5,61,232.62109375,3,2.55478665900046,8.37890625000002,1,percept,1
5,13,188.31640625,2,4.59801735700057,4.68359374999999,1,percept,1
5,44,61.2734375,4,2.32738512899959,-17.2734375,1,percept,1
5,57,8,4,1.09784097199918,49,0.5,percept,1
5,35,212,4,0.538206961000469,3.00000000000002,1,percept,1
5,75,356,4,0.103316534001351,79,1,percept,1
5,40,183,1,2.91217464300098,37,0.5,percept,1
5,80,243.32421875,4,6.23400877600034,16.67578125,1,percept,1
5,36,194.33984375,2,2.49650383900189,21.66015625,0.5,percept,1
5,151,125,1,0.618486625000514,26,1,percept,1
5,3,5.5234375,2,2.70455147100074,-2.5234375,0.5,percept,1
5,32,222.65625,2,3.0312194900016,-10.65625,0.5,percept,1
5,122,288.92578125,3,4.60698178200073,13.07421875,1,percept,1
5,177,179.8515625,4,1.91614860200025,-2.85156249999998,1,percept,1
5,89,271.6875,4,2.11036846699972,-2.68750000000002,1,percept,1
5,25,222.9453125,3,1.65138900599959,-17.9453125,1,percept,1
5,146,134.8515625,2,2.77105415900041,11.1484375,1,percept,1
5,2,177.3828125,2,2.75800401900051,4.61718749999999,0.5,percept,1
5,52,226.6953125,2,1.1992049670007,5.30468749999999,0.5,percept,1
5,167,43.78515625,2,2.55595022800117,-56.78515625,0.5,percept,1
5,179,207.0859375,3,4.69287309300125,-28.0859375,0.5,percept,1
5,57,225,3,4.70283524499973,12,1,percept,1
5,178,307,1,0.795227272999909,51,1,percept,1
5,101,91.40625,3,3.2879017539999,9.59374999999999,1,percept,1
5,20,200.05078125,3,2.69548450199909,-0.0507812500000142,0.5,percept,1
5,43,237.5234375,3,2.09187681800177,-14.5234375,1,percept,1
5,45,193.421875,1,2.20161542999995,31.578125,0.5,percept,1
5,21,199.65625,1,3.78133088399954,1.34374999999998,0.5,percept,1
5,93,270.6953125,4,9.6681715600007,2.30468749999998,1,percept,1
5,46,237.58984375,3,3.33496321800158,-11.58984375,0.5,percept,1
5,56,52.91796875,4,2.19265932200142,3.08203125000001,0.5,percept,1
5,29,48.265625,3,1.90947848200085,-19.265625,1,percept,1
5,119,306.59765625,3,1.60462653200011,-7.59765624999998,0.5,percept,1
5,4,214.3671875,3,1.41719699699934,-30.3671875,1,percept,1
5,54,43.6484375,3,1.99095862100148,10.3515625,0.5,percept,1
5,14,37.1171875,3,3.36997873200198,-23.1171875,1,percept,1
5,23,164.74609375,1,2.5604757150013,38.25390625,0.5,percept,1
5,16,27.21484375,2,2.31526616500014,-11.21484375,1,percept,1
5,66,62.6953125,2,2.36300787300024,3.30468750000001,0.5,percept,1
5,104,306.7109375,3,2.98716877399966,-22.7109375,1,percept,1
5,56,62.8515625,3,2.60172281400082,-6.8515625,0.5,percept,1
5,41,75,3,0.873932601001798,-34,0.5,percept,1
5,71,231.5078125,3,2.40196724100133,19.4921875,1,percept,1
5,19,23.265625,3,2.22310092999942,-4.265625,0.5,percept,1
5,72,71.53125,3,2.02102365700011,0.468750000000005,0.5,percept,1
5,35,15.53125,2,1.70333565300098,19.46875,0.5,percept,1
5,68,68.61328125,2,3.11876407199998,-0.613281249999992,0.5,percept,1
5,113,300.46484375,3,2.18415542199909,-7.46484374999999,1,percept,1
5,1,340,1,0.761234503001106,21,1,percept,1
5,34,26.31640625,2,2.11339487700025,7.68359375000001,1,percept,1
5,41,204.2734375,2,3.43118589400001,16.7265625,0.5,percept,1
5,87,94.49609375,2,3.89542175799943,-7.49609375000001,0.5,percept,1
5,95,91.44140625,2,3.25991770600194,3.55859375,0.5,percept,1
5,171,82.62109375,2,1.41578964499968,88.37890625,0.5,percept,1
5,45,237.19921875,1,1.89482209600101,-12.19921875,0.5,percept,1
5,4,172,1,1.151484248001,12,0.5,percept,1
5,31,360,1,0.85952701899987,31,1,percept,1
5,51,27,1,0.924237564000578,24,0.5,percept,1
5,22,76,1,0.543769627001893,-54,0.5,percept,1
5,63,56.29296875,1,2.33154955700047,6.70703125,0.5,percept,1
5,48,219.48046875,2,1.98366237899972,8.51953125000003,1,percept,1
5,50,203,2,0.393671277000976,27,1,percept,1
5,162,153.04296875,3,3.18912848100081,8.95703124999999,1,percept,1
5,129,140.546875,2,4.69194168399918,-11.546875,1,percept,1
5,125,135.74609375,2,2.81697627299945,-10.74609375,0.5,percept,1
5,130,313.60546875,2,1.91046718800135,-3.60546874999999,0.5,percept,1
5,47,234.48828125,3,2.46159333499963,-7.48828124999999,1,percept,1
5,66,178.72265625,1,2.38572612900134,67.27734375,1,percept,1
5,25,36.21875,2,2.16162617800001,-11.21875,1,percept,1
5,38,230.515625,4,1.82856158199866,-12.515625,0.5,percept,1
5,42,240,4,0.668240408000202,-18,1,percept,1
