Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition
24,3,1,3,1.1022,0.30155,Small
24,2,1,3,0.23508,0.29279,Small
24,1,1,2,1.2055,0.65886,Small
24,3,2,2,1.6065,0.91418,Small
24,1,1,2,1.2244,0.61923,Small
24,6,2,3,0.70531,0.28045,Small
24,1,1,3,0.28359,0.23527,Small
24,6,2,2,1.1738,1.1945,Small
24,1,1,3,0.32096,0.27154,Big
24,2,1,3,0.49354,0.46923,Big
24,5,2,2,0.84685,0.776,Big
24,6,2,3,0.5262,0.39671,Big
24,6,1,1,1.1747,0.60346,Big
24,7,2,3,0.80673,0.43408,Big
24,6,2,1,1.5261,0.64504,Big
24,2,1,3,0.33095,0.28066,Big
24,5,2,2,0.83789,0.35253,Big
24,7,2,3,0.27396,0.40225,Big
24,3,1,3,0.3078,0.41885,Big
24,2,1,3,0.27232,0.39267,Big
24,2,1,2,0.71802,0.64469,Big
24,3,1,3,0.39888,0.29001,Big
24,2,1,3,0.30776,0.28285,Big
24,5,2,1,1.2885,1.1687,Big
24,4,2,2,1.3197,0.75855,Big
24,6,2,2,1.0484,0.66619,Big
24,6,1,1,1.5518,0.46957,Big
24,1,1,3,0.6528,0.40611,Big
24,2,1,3,0.96946,0.63008,Big
24,4,NaN,NaN,NaN,NaN,Big
24,7,2,2,1.2582,0.29977,Big
24,6,2,2,0.49758,0.92069,Big
24,2,1,3,0.24887,0.28188,Big
24,7,2,2,0.61092,0.88623,Big
24,6,2,3,0.26529,0.29752,Big
24,1,1,3,0.28493,0.39648,Big
24,3,2,1,1.3728,0.58571,Big
24,1,1,3,0.263,0.27949,Big
24,4,2,2,1.438,0.36833,Big
24,4,1,3,0.97035,0.47912,Big
24,6,NaN,NaN,NaN,NaN,Big
24,7,2,2,1.0045,0.76779,Big
24,2,1,3,0.42198,0.4883,Big
24,5,1,2,1.2478,0.65737,Big
24,3,1,3,0.24022,0.24176,Big
24,3,2,1,1.0205,0.50188,Big
24,1,1,3,0.19683,0.2718,Big
24,5,2,1,1.2049,0.66449,Big
24,3,1,3,0.2403,0.23406,Big
24,5,1,2,1.2252,0.85211,Big
24,1,1,3,0.24872,0.2898,Big
24,3,2,1,1.3997,0.30733,Big
24,5,2,2,1.0846,0.38063,Big
24,4,2,2,1.2117,0.83123,Big
24,6,2,3,0.47748,0.23801,Big
24,1,1,3,0.49576,0.3596,Big
24,5,1,1,1.1407,0.77711,Big
24,7,2,3,0.2681,0.23625,Big
24,7,2,3,0.75974,0.30096,Big
24,7,2,3,0.73029,0.25624,Big
24,4,2,2,1.3227,0.29754,Big
24,3,1,2,0.67146,1.0481,Big
24,5,1,2,0.6739,1.6105,Big
24,4,1,2,1.3553,0.4889,Big
24,1,1,3,0.40688,0.23393,Big
24,1,1,3,0.22419,0.33055,Big
24,7,2,3,0.61199,0.43111,Big
24,4,1,3,0.72477,0.55531,Big
24,5,2,1,0.99754,0.81705,Big
24,3,1,3,0.89327,0.69316,Big
24,6,2,3,0.32684,0.28543,Big
24,5,1,2,1.1419,0.56893,Big
24,4,1,3,0.22243,0.2327,Big
24,2,1,3,0.49,0.29779,Big
24,1,1,3,0.28183,0.44946,Big
24,3,1,3,0.77872,0.27928,Big
24,2,1,3,0.23046,0.25625,Big
24,1,1,3,0.27827,0.24653,Big
24,6,2,3,0.37918,0.3195,Big
24,7,2,3,0.25456,0.25544,Big
24,7,2,3,0.55817,0.28337,Big
24,1,1,3,0.22229,0.25676,Big
24,6,2,2,0.81634,0.78682,Big
24,3,1,2,1.0612,0.75054,Big
24,2,1,3,0.21246,0.23951,Big
24,3,1,1,1.0036,0.97483,Big
24,4,1,2,1.5141,0.49714,Big
24,5,2,3,0.67193,0.44027,Big
24,4,1,1,1.029,1.016,Big
24,2,1,3,0.19663,0.30417,Big
24,7,2,3,0.24779,0.29665,Big
24,4,1,1,0.92925,0.96746,Big
24,5,1,1,0.79434,0.6447,Big
24,2,1,3,0.25155,0.26044,Big
24,2,1,2,0.67575,0.59636,Big
24,2,1,1,0.78468,0.8847,Big
24,5,2,3,0.64637,0.32755,Big
24,6,2,3,0.26071,0.26969,Big
24,3,2,1,1.1295,0.65642,Big
24,3,1,2,0.91535,0.49804,Big
24,6,2,3,0.57389,0.72218,Big
24,5,2,3,0.38478,0.34833,Big
24,3,1,3,0.3469,0.38399,Big
24,5,2,3,0.73088,0.6648,Big
24,4,1,1,1.103,0.31065,Big
24,7,2,3,0.85824,0.44373,Big
24,3,1,3,0.3478,0.33684,Big
24,7,2,3,0.9693,0.62201,Big
24,3,1,2,1.0395,0.81769,Big
24,1,1,3,0.29448,0.37424,Big
24,7,2,3,0.29502,0.41456,Big
24,2,1,3,0.2276,0.26206,Big
24,6,2,3,0.61673,0.93915,Big
24,2,1,3,0.25342,0.33427,Big
24,5,2,2,1.0889,0.49728,Big
24,1,1,3,0.33539,0.30123,Big
24,2,1,3,0.56623,0.3789,Big
24,4,2,1,1.2749,0.50785,Big
24,2,1,3,0.37396,0.29017,Big
24,4,1,2,0.88712,0.89534,Big
24,1,1,3,0.28889,0.28039,Big
24,5,2,2,0.90142,0.68463,Big
24,7,2,3,0.28429,0.364,Big
24,6,2,2,0.75397,0.55121,Big
24,2,1,3,0.64729,0.25621,Big
24,6,2,3,0.19228,0.21206,Big
24,1,1,3,0.34564,0.28735,Big
24,6,2,3,0.43408,0.29176,Big
24,2,1,3,0.32512,0.25139,Big
24,5,2,2,0.76339,0.58473,Big
24,1,1,3,0.31953,0.2699,Big
24,4,2,2,0.82999,0.87249,Big
24,4,1,2,0.98318,0.98735,Big
24,7,2,3,0.25813,0.45107,Big
24,1,1,3,0.32546,0.2759,Big
24,7,2,3,0.28116,0.48069,Big
24,6,2,2,0.70593,0.71329,Big
24,7,2,2,0.39215,0.55578,Big
24,3,1,3,0.26024,0.29338,Big
24,5,2,3,0.54247,0.38831,Big
24,1,1,3,0.31269,0.24784,Big
24,6,2,3,0.29456,0.27034,Big
24,5,2,1,1.3211,0.44803,Big
24,4,1,1,1.0568,0.76233,Big
24,6,2,3,0.22016,0.29438,Big
24,3,1,2,0.79383,0.80576,Big
24,3,1,3,0.38556,0.74923,Big
24,5,2,2,0.6996,0.57891,Big
24,3,1,2,1.0121,0.94356,Big
24,2,1,3,0.26463,0.28887,Big
24,4,2,2,0.96786,0.82846,Big
24,1,1,3,0.28479,0.25246,Big
24,2,1,3,0.59286,0.28469,Big
24,4,1,1,0.83035,0.75432,Big
24,6,2,3,0.21857,0.3009,Big
24,7,2,3,0.25084,0.22778,Big
24,6,2,3,0.42182,0.28017,Big
24,4,1,1,0.95237,0.57391,Big
24,2,1,3,0.25676,0.29805,Big
24,3,1,1,0.92015,0.71099,Big
24,6,2,3,0.26412,0.2565,Big
24,1,1,3,0.45925,0.30023,Big
24,1,1,2,0.82548,0.65219,Big
24,5,1,1,1.0604,0.60575,Big
24,5,2,3,0.20392,0.27083,Big
24,7,2,3,0.24721,0.27215,Big
24,4,1,1,0.76822,0.56509,Big
24,7,2,3,0.26358,0.36065,Big
24,3,1,3,0.37885,0.42337,Big
24,1,1,3,0.33697,0.29452,Big
24,7,2,3,0.39791,0.79287,Big
24,7,2,3,0.61322,0.38435,Big
24,1,1,3,0.57931,0.7118,Big
24,3,1,3,0.41155,0.39069,Big
24,4,2,1,0.96826,0.53297,Big
24,4,2,2,0.83939,0.39318,Big
24,5,1,2,0.66107,0.62866,Big
24,7,2,3,0.45648,0.51352,Big
24,6,2,3,0.77424,0.78685,Big
24,7,2,3,0.23712,0.29479,Big
24,4,1,2,1.1759,0.82067,Big
24,3,1,3,0.29172,0.33135,Big
24,2,1,3,0.24867,0.27366,Big
24,2,1,2,0.72652,0.76519,Big
24,6,2,2,0.56871,0.68536,Big
24,5,2,2,0.63101,0.86489,Big
24,3,1,2,0.87367,0.89036,Big
24,6,2,2,1.2241,0.25894,Big
24,7,2,3,0.74146,0.32981,Big
24,3,1,2,0.53079,0.91449,Big
24,7,2,3,0.22747,0.25357,Big
24,1,1,3,0.28098,0.32869,Big
24,1,1,3,0.21531,0.28123,Big
24,6,2,3,0.41546,0.4495,Big
24,7,2,3,0.33976,0.43241,Big
24,4,2,2,0.97433,0.56312,Big
24,2,1,3,0.68828,0.24004,Big
24,6,2,3,0.25134,0.41227,Big
24,2,1,3,0.79277,0.8209,Big
24,2,1,3,0.48493,0.2606,Big
24,5,2,2,0.71341,0.65604,Big
24,2,1,3,0.6921,0.23593,Big
24,2,1,3,0.87934,0.84787,Big
24,1,1,3,0.69549,0.36757,Big
24,4,2,3,0.95941,0.78074,Big
24,7,2,3,0.29123,0.27477,Big
24,6,2,2,0.723,0.60148,Big
24,3,1,2,0.92246,0.8653,Big
24,3,1,3,0.58132,0.24116,Big
24,5,2,3,0.26448,0.3351,Big
24,7,2,2,0.64407,0.72579,Big
24,2,1,3,0.25065,0.25976,Big
24,2,1,3,0.84577,0.34468,Big
24,2,1,3,1.093,1.1251,Big
24,1,1,3,0.30887,0.29198,Big
24,4,1,1,1.0366,0.71873,Big
24,4,1,1,1.0931,0.97317,Big
24,5,1,1,1.2323,1.0104,Big
24,7,2,3,0.49169,0.25136,Big
24,1,1,3,1.0094,0.24486,Big
24,5,2,2,1.0778,0.7506,Big
24,4,2,3,0.88275,0.5467,Big
24,1,1,3,0.7622,0.63149,Big
24,7,2,3,0.25221,0.2371,Big
24,4,1,2,0.95174,0.66313,Big
24,5,2,3,0.54935,0.2505,Big
24,4,1,2,0.90837,0.70781,Big
24,6,2,3,0.3981,0.28899,Big
24,5,2,3,1.0093,0.34857,Big
24,3,1,2,0.79189,0.65968,Big
24,5,2,3,1.1854,0.62153,Big
24,6,2,3,0.39975,0.58678,Big
24,7,2,2,0.7055,0.72863,Big
24,1,1,3,0.35701,0.25801,Big
24,1,1,3,0.72267,0.39335,Big
24,6,2,3,0.27821,0.27847,Big
24,1,1,3,0.97266,0.60929,Big
24,2,1,3,0.31956,0.31786,Big
24,3,1,1,1.0853,0.75915,Big
24,6,2,3,0.25141,0.38044,Big
24,6,1,1,1.2311,0.92944,Big
24,6,2,2,0.62742,0.61572,Big
24,4,1,1,1.2367,0.73655,Big
24,7,2,3,0.46582,0.3136,Big
24,7,2,3,0.2769,0.30752,Big
24,1,1,3,0.24038,0.29821,Big
24,3,1,2,1.0895,0.87553,Big
24,5,2,3,0.52372,0.81822,Big
24,3,1,3,0.49949,0.38679,Big
24,5,2,1,1.2015,0.741,Big
24,1,1,3,0.24931,0.2344,Big
24,1,1,3,0.31596,0.23416,Big
24,3,1,2,0.83079,0.72082,Big
24,4,1,2,0.74149,0.79541,Big
24,4,1,2,0.94603,0.64013,Big
24,2,1,3,0.66007,0.22939,Big
24,4,1,1,1.0472,0.92885,Big
24,5,1,2,0.71677,0.48352,Big
24,3,1,2,0.86386,0.69831,Big
24,3,1,3,0.56726,0.25971,Big
25,1,1,3,0.013038,0.00346,Small
25,6,2,3,0.068053,0.0005256,Small
25,4,2,3,0.002043,0.0019889,Small
25,2,1,3,0.045799,0.0022947,Small
25,2,1,3,0.013675,0.00051044,Small
25,7,2,3,0.0036336,0.83052,Small
25,2,1,3,0.27224,0.00049211,Small
25,4,2,3,0.051735,0.00052146,Small
25,5,2,3,0.086469,0.68602,Small
25,3,1,2,0.0078116,0.063219,Small
25,4,1,3,0.0020409,0.23048,Small
25,4,1,2,0.0017829,0.15608,Small
25,3,1,3,0.00053771,0.0018626,Small
25,2,1,3,0.0004978,0.0005148,Small
25,7,2,3,0.52901,0.30984,Small
25,1,1,3,0.47219,0.00048877,Small
25,6,2,3,0.34541,0.09496,Small
25,7,2,3,0.004172,0.063094,Small
25,2,1,3,0.00049007,0.15579,Small
25,1,1,3,0.0021117,0.19068,Small
25,6,2,3,0.00058881,0.10109,Small
25,5,2,3,0.17641,0.036771,Small
25,3,1,3,0.25305,0.34208,Small
25,2,1,3,0.00048708,0.020273,Small
25,3,2,3,0.18149,0.00048709,Small
25,6,2,3,0.37723,0.10957,Small
25,7,2,3,0.17945,0.00053819,Small
25,4,2,3,0.0076747,0.19452,Small
25,4,2,3,0.00057994,0.00047644,Small
25,1,1,3,0.91902,0.021641,Small
25,2,1,3,0.00047934,0.0004795,Small
25,5,2,3,0.0017627,0.027129,Small
25,1,1,3,0.11741,0.00047812,Small
25,1,1,3,0.00048962,0.00047631,Small
25,6,2,3,0.00055668,0.00047536,Small
25,2,1,3,0.00048768,0.00048296,Small
25,4,2,3,0.38977,0.00047913,Small
25,5,2,2,0.16351,0.21587,Small
25,4,2,3,0.00055465,0.00052937,Small
25,7,2,3,0.038088,0.0019971,Small
25,5,2,3,0.19432,0.00047685,Small
25,5,2,3,0.087725,0.00047504,Small
25,1,1,3,0.24234,0.16421,Small
25,3,2,2,0.5761,0.68437,Small
25,5,2,2,0.056502,0.29742,Small
25,5,2,3,0.20506,0.03994,Small
25,3,2,2,0.0063091,0.475,Small
25,1,1,3,0.00047774,0.41906,Small
25,6,2,3,0.11576,0.00047235,Small
25,7,2,3,0.062004,0.00047912,Small
25,2,1,3,0.00047929,0.0022265,Small
25,6,2,3,0.0022005,0.00047743,Small
25,3,1,2,0.056828,0.47385,Small
25,7,2,3,0.30036,0.00069618,Small
25,4,1,2,0.24134,0.20933,Small
25,2,1,2,0.00047958,0.35687,Small
25,1,1,3,0.00048367,0.00047802,Small
25,6,2,3,0.20906,0.0004732,Small
25,1,1,3,0.054296,0.00047014,Small
25,2,1,3,0.88939,0.0018099,Small
25,7,2,3,0.00054524,0.00047034,Small
25,1,1,3,0.060715,0.000471,Small
25,5,2,3,0.00054864,0.019317,Small
25,3,1,2,0.00054981,0.11729,Small
25,3,2,2,0.28191,0.30556,Small
25,3,2,2,0.00070291,1.3023,Small
25,7,2,3,0.34751,0.0018164,Small
25,6,2,3,0.00053645,0.00047353,Small
25,3,1,3,0.0072822,0.31416,Small
25,3,2,2,0.00054162,0.6311,Small
25,4,2,2,0.46927,0.45378,Small
25,6,2,3,0.35829,0.0023298,Small
25,7,2,3,0.0166,0.00047002,Small
25,4,2,2,0.56554,0.41791,Small
25,5,2,3,0.32131,0.16756,Small
25,7,2,3,0.00053507,0.00046608,Small
25,2,2,1,0.38379,0.89955,Small
25,5,2,2,0.10861,0.50754,Small
25,6,2,3,0.00068261,0.00046923,Small
25,6,2,3,0.00053927,0.18999,Small
25,1,1,3,0.84003,0.074263,Small
25,5,2,3,0.0005444,0.00046953,Small
25,7,2,3,0.00054627,0.00047778,Small
25,4,1,2,0.17116,1.3354,Small
25,7,2,3,0.013153,0.25294,Small
25,2,1,3,0.0024005,0.16252,Small
25,2,1,3,0.36564,0.25812,Small
25,4,2,2,0.11814,0.18056,Small
25,1,1,3,0.00052979,0.0028485,Small
25,1,1,3,0.33458,0.060072,Small
25,5,2,2,0.068124,0.11629,Small
25,3,1,2,0.0018956,0.25534,Small
25,6,2,3,0.0019963,0.00048457,Small
25,2,1,3,0.0018896,0.00048956,Small
25,7,2,3,0.043827,0.00051862,Small
25,6,2,3,0.0026003,0.0004928,Small
25,5,2,3,0.0020166,0.0019092,Small
25,6,2,3,0.0019184,0.0019865,Small
25,3,1,3,0.7939,0.28386,Small
25,4,1,2,0.50483,0.27218,Small
25,7,2,3,0.00058634,0.00051589,Small
25,2,1,2,0.15207,0.30105,Small
25,4,2,2,1.2252,0.11607,Small
25,5,2,2,0.0021631,0.30296,Small
25,4,1,2,0.27329,0.32172,Small
25,1,1,3,0.0020894,0.00051253,Small
25,7,2,3,0.00076968,0.00048575,Small
25,1,1,3,0.11716,0.33135,Small
25,6,2,3,0.72418,0.00048937,Small
25,3,1,2,0.078205,0.2786,Small
25,6,2,3,0.51125,0.0017807,Small
25,5,2,3,0.12109,0.00047992,Small
25,5,2,3,0.059999,0.16483,Small
25,4,2,2,0.19553,0.17461,Small
25,4,2,3,0.11803,0.00048831,Small
25,3,2,2,0.53571,0.19118,Small
25,3,2,1,0.48804,0.49595,Small
25,5,2,3,0.001766,0.57984,Small
25,7,2,3,0.0017584,0.00048881,Small
25,5,2,3,0.40879,0.00048818,Small
25,1,1,3,0.39431,0.18998,Small
25,1,1,3,0.057089,0.13971,Small
25,1,1,3,0.00049291,0.0021286,Small
25,4,2,3,0.21296,0.00052421,Small
25,2,1,3,0.016799,0.00048043,Small
25,3,1,3,0.0004843,0.026288,Small
25,4,2,2,0.65309,0.6863,Small
25,3,1,2,0.39702,0.44822,Small
25,4,2,2,0.028918,0.21514,Small
25,7,2,3,0.0016844,0.00047608,Small
25,6,2,3,0.0017722,0.00047743,Small
25,6,2,3,0.45238,0.00047785,Small
25,4,2,3,0.072224,0.00048011,Small
25,5,2,2,0.62148,0.040236,Small
25,6,2,2,0.35433,0.0074237,Small
25,4,2,2,0.23478,0.19641,Small
25,7,2,3,0.17908,0.30281,Small
25,7,2,3,0.0005393,0.00047982,Small
25,6,2,3,0.00058869,0.21025,Small
25,5,2,3,0.00054544,0.00047362,Small
25,6,2,3,0.00068725,0.090714,Small
25,7,2,3,0.35994,0.00051389,Small
25,2,1,2,0.39971,0.21263,Small
25,5,2,3,0.13044,0.00048088,Small
25,1,1,3,0.00048334,0.00047389,Small
25,3,2,3,0.18626,0.00049364,Small
25,7,2,3,0.0005422,0.00048044,Small
25,2,1,3,0.00048175,0.00047217,Small
25,6,2,3,0.46462,0.00046914,Small
25,2,1,3,0.26298,0.00047857,Small
25,6,2,3,0.18129,0.040944,Small
25,5,2,3,0.22009,0.00052316,Small
25,1,1,3,0.62499,0.00046818,Small
25,2,2,1,0.62303,0.43969,Small
25,7,2,3,0.048281,0.00047158,Small
25,4,2,2,0.00053586,0.49881,Small
25,2,1,3,0.00047405,0.00046759,Small
25,3,1,3,0.26016,0.00047437,Small
25,3,1,3,0.30734,0.00046606,Small
25,1,1,3,0.43908,0.00046573,Small
25,3,1,2,0.41639,0.1149,Small
25,7,2,3,0.2081,0.00052254,Small
25,5,2,3,0.00054058,0.00047329,Small
25,2,1,3,0.00048349,0.0004755,Small
25,1,1,3,0.00047669,0.00046867,Small
25,2,1,3,0.00047773,0.00047701,Small
25,1,1,3,0.093626,0.00046891,Small
25,3,1,2,0.00047573,0.00052796,Small
25,2,1,3,0.20153,0.21259,Small
25,3,2,3,0.00099858,0.0010304,Small
25,6,2,3,0.0010525,0.70332,Small
25,3,2,3,0.2211,0.30325,Small
25,7,2,3,0.0010348,0.33567,Small
25,2,1,3,0.18968,0.44932,Small
25,1,1,3,0.41013,0.2531,Small
25,3,1,2,0.38758,0.59151,Small
25,2,2,2,0.3403,0.29809,Small
25,7,2,3,0.20259,0.17347,Small
25,1,1,3,0.3982,0.28131,Small
25,5,2,3,0.54281,0.30864,Small
25,4,2,2,0.28007,0.2799,Small
25,7,2,3,0.41706,0.059574,Small
25,5,2,2,0.50277,0.27793,Small
25,1,1,3,0.58567,0.30148,Small
25,1,1,3,0.23569,0.43736,Small
25,5,2,3,0.43216,0.24993,Small
25,7,2,3,0.19346,0.20495,Small
25,4,1,2,0.44016,0.62603,Small
25,3,2,2,0.58883,0.3447,Small
25,2,1,3,0.44402,0.2538,Small
25,6,2,3,0.54185,0.16375,Small
25,6,2,2,0.49176,0.3796,Small
25,1,1,3,0.35614,0.28929,Small
25,6,2,3,0.22951,0.38383,Small
25,7,2,3,0.42435,0.45871,Small
25,2,2,2,0.74774,0.34513,Small
25,3,2,2,0.40097,0.28411,Small
25,3,2,2,0.60285,0.25405,Small
25,4,2,2,0.34655,0.28822,Small
25,6,2,2,0.46034,0.41358,Small
25,2,1,3,0.32162,0.19994,Small
25,4,2,3,0.53876,0.080572,Small
25,6,2,3,0.64831,0.21745,Small
25,2,1,2,0.46067,0.38984,Small
25,5,2,3,0.37648,0.19682,Small
25,7,2,3,0.52196,0.02438,Small
25,3,2,3,0.49502,0.014653,Small
25,6,2,3,0.53391,0.14786,Small
25,1,1,3,0.56745,0.22,Small
25,4,2,2,0.59475,0.13832,Small
25,7,2,3,0.43113,0.048979,Small
25,7,2,3,0.46627,0.28264,Small
25,2,1,3,0.43083,0.32847,Small
25,4,2,3,0.46575,0.16209,Small
25,2,1,2,1.0784,0.32728,Small
25,5,2,3,0.45181,0.24478,Small
25,5,2,3,0.46641,0.23484,Small
25,2,1,3,0.43031,0.22404,Small
25,5,2,3,0.34555,0.11116,Small
25,1,1,3,0.4482,0.27337,Small
25,6,2,3,0.3919,0.36367,Small
25,2,1,3,0.49263,0.16432,Small
25,4,2,3,0.37158,0.168,Small
25,3,1,2,0.71718,0.44389,Small
25,1,1,3,0.48573,0.21362,Small
25,6,2,3,0.47774,0.67028,Small
25,1,1,2,0.7348,0.38088,Small
25,3,2,3,0.49019,0.20202,Small
25,7,2,3,0.76255,0.35993,Small
25,5,2,3,0.31633,0.36262,Small
25,4,2,2,0.42378,0.21012,Small
25,5,2,3,0.36289,0.60772,Small
25,1,1,3,0.5761,0.28447,Small
25,4,2,3,0.45716,0.13839,Small
25,3,1,1,0.94026,0.76231,Small
25,6,2,3,0.028404,0.15053,Small
25,6,2,3,0.14906,0.27397,Small
25,3,2,1,0.76072,0.81416,Small
25,3,2,2,0.54356,0.22141,Small
25,5,2,3,0.198,0.22501,Small
25,1,1,3,0.15374,0.39874,Small
25,5,2,3,0.4722,0.32059,Small
25,6,2,3,0.20929,0.24434,Small
25,4,2,2,0.33474,0.25243,Small
25,4,2,3,0.00054208,0.49517,Small
25,2,1,3,0.083757,0.17937,Small
25,7,2,3,0.00054133,0.3051,Small
25,7,2,3,0.25864,0.19555,Small
25,1,1,3,0.40066,0.29975,Small
25,7,2,3,0.52257,0.28096,Small
25,4,2,3,0.60407,0.087199,Small
25,5,2,3,0.41446,0.51274,Small
25,7,2,3,0.012211,0.19085,Big
25,1,1,3,0.0010299,0.00051705,Big
25,6,1,3,0.00050061,0.001647,Big
25,3,2,3,0.00058688,0.00048751,Big
25,4,1,3,1.5755,0.26869,Big
25,1,1,3,0.86806,0.30081,Big
25,2,1,3,0.082732,0.25836,Big
25,3,1,3,0.80981,0.22113,Big
25,5,1,3,0.0004911,0.099976,Big
25,5,1,3,0.91231,0.2558,Big
25,4,1,3,0.00049355,0.29075,Big
25,2,1,2,1.6249,0.77195,Big
25,2,2,1,0.11212,1.5436,Big
25,1,1,3,0.45151,0.42856,Big
25,4,1,3,0.00049036,0.42779,Big
25,6,2,2,0.25443,0.6395,Big
25,7,2,3,1.1875,0.37575,Big
25,3,1,3,0.62518,0.69965,Big
25,6,2,3,0.49046,0.44221,Big
25,1,1,3,0.00049138,0.4367,Big
25,4,2,2,0.4423,0.53194,Big
25,7,2,3,0.31621,0.35458,Big
25,2,1,2,0.3764,0.89273,Big
25,4,2,3,0.63679,0.56662,Big
25,6,2,3,0.45966,0.30081,Big
25,3,2,1,0.85001,1.2917,Big
25,7,2,3,0.56508,0.6495,Big
25,5,2,2,0.89057,0.48267,Big
25,6,2,3,0.74603,0.72779,Big
25,6,2,3,0.46249,0.36755,Big
25,6,2,3,0.43849,0.44821,Big
25,7,2,3,0.3892,0.32073,Big
25,1,1,3,0.48126,0.34504,Big
25,3,1,2,0.73698,0.27887,Big
25,2,1,2,0.27395,0.46643,Big
25,5,1,1,0.52135,0.69606,Big
25,6,1,1,0.37928,0.37583,Big
25,5,2,2,0.39458,0.35836,Big
25,5,2,2,0.4851,0.35697,Big
25,4,1,1,0.83077,0.64889,Big
25,4,1,3,0.43838,0.96,Big
25,2,1,3,0.35416,0.29541,Big
25,5,2,3,0.42602,0.64428,Big
25,7,2,3,0.29282,0.20435,Big
25,1,1,3,0.4056,0.19264,Big
25,7,2,3,0.3285,0.23085,Big
25,2,1,2,0.35817,0.77923,Big
25,7,2,3,0.24269,0.20422,Big
25,6,2,3,0.2662,0.00065249,Big
25,5,2,3,0.25238,0.00047119,Big
25,3,1,1,0.43727,0.91902,Big
25,1,1,3,1.1113,0.5108,Big
25,2,1,3,0.75891,0.69211,Big
25,6,2,3,0.36062,0.61364,Big
25,6,2,3,0.23844,0.26406,Big
25,3,1,3,0.069461,0.28587,Big
25,5,2,2,0.26649,0.42672,Big
25,4,1,3,0.18411,0.26777,Big
25,7,2,3,0.80593,0.20929,Big
25,4,1,1,1.4318,0.53835,Big
25,3,1,3,0.00048131,0.20403,Big
25,1,1,3,0.00095421,0.087945,Big
25,2,1,3,0.00052004,0.15748,Big
25,3,1,3,0.50337,0.21443,Big
25,2,1,3,0.22501,0.099389,Big
25,1,1,3,0.1678,0.12412,Big
25,7,2,3,0.00054633,0.26626,Big
25,4,2,1,0.48722,0.62301,Big
25,3,1,1,0.76705,0.56376,Big
25,1,1,3,0.14511,0.19877,Big
25,5,2,3,0.18044,0.56082,Big
25,1,1,3,0.00048328,0.1859,Big
25,6,2,3,0.46366,0.25684,Big
25,3,1,2,0.1855,0.56526,Big
25,5,1,1,0.51475,0.85723,Big
25,2,1,3,0.44502,0.19871,Big
25,3,1,3,0.00047685,0.26502,Big
25,4,2,2,0.015691,0.55399,Big
25,4,1,3,0.43806,0.13578,Big
25,2,1,3,0.67119,0.30379,Big
25,7,2,3,0.0005381,0.15237,Big
25,5,2,2,0.82252,0.65727,Big
25,7,2,3,0.37881,0.00046544,Big
25,1,1,3,0.00048406,0.23516,Big
25,2,1,3,0.081225,0.28023,Big
25,7,2,3,0.34032,0.00049024,Big
25,6,1,2,0.16795,0.30032,Big
25,2,1,3,0.47537,0.027847,Big
25,1,1,3,0.27182,0.080296,Big
25,1,1,3,0.24604,0.017173,Big
25,1,1,3,0.28983,0.00048394,Big
25,4,1,2,0.27187,0.26431,Big
25,1,1,3,0.28551,0.22915,Big
25,5,1,1,0.00048826,0.68686,Big
25,6,2,3,0.12871,0.00048808,Big
25,5,2,2,0.22262,0.36078,Big
25,7,2,3,0.00056098,0.0037345,Big
25,5,2,3,0.0019654,0.16393,Big
25,6,2,3,0.10303,0.078162,Big
25,1,1,3,0.00049179,0.055437,Big
25,5,2,3,0.0021133,0.00048814,Big
25,2,1,2,0.16704,0.25749,Big
25,6,2,3,0.00055353,0.00048372,Big
25,2,1,3,0.00049084,0.00048177,Big
25,4,2,2,0.00055373,0.18287,Big
25,3,2,2,0.00055858,0.2497,Big
25,2,1,3,0.00049222,0.00047801,Big
25,1,1,3,0.00055964,0.00048341,Big
25,2,1,3,1.4656,0.21857,Big
25,4,2,3,1.0697,0.00048594,Big
25,5,2,3,0.03431,0.00049474,Big
25,1,1,3,0.00049511,0.00048014,Big
25,3,1,3,0.4196,0.64517,Big
25,4,1,2,0.48755,0.17535,Big
25,5,2,3,0.62092,0.00047444,Big
25,5,2,3,0.00054188,0.0019524,Big
25,1,1,3,0.00048925,0.00048103,Big
25,7,2,3,0.00054082,0.00047487,Big
25,4,1,2,0.00048415,0.27411,Big
25,1,1,3,0.45024,0.36377,Big
25,6,2,3,0.078736,0.00048012,Big
25,5,2,3,0.00055133,0.00054958,Big
25,3,1,3,0.00048361,0.0021604,Big
25,1,1,3,0.06676,0.00048136,Big
25,4,2,1,0.00054541,0.55308,Big
25,5,1,1,0.00048126,0.79999,Big
25,4,2,2,0.52179,0.27235,Big
25,7,2,3,0.15449,0.11761,Big
25,4,2,2,0.58326,0.3792,Big
25,7,2,3,0.099273,0.00047738,Big
25,6,2,3,0.030025,0.072139,Big
25,4,1,2,0.00047725,0.33092,Big
25,6,2,3,0.00054688,0.00047491,Big
25,2,1,3,0.00048377,0.0004776,Big
25,7,2,3,0.053022,0.00047608,Big
25,3,1,3,0.00048332,0.00046776,Big
25,3,1,3,0.12051,0.00047515,Big
25,7,2,3,0.050702,0.00048567,Big
25,1,1,3,0.41382,0.35197,Big
25,3,1,3,0.17399,0.00047624,Big
25,3,1,2,0.096217,0.82398,Big
25,1,1,3,0.41893,0.000474,Big
