Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Condition,Accuracy
5,2,2,4,0.80302,1.3947,0.51042,E,1
5,1,1,6,0.58027,0.41098,0.36614,E,1
5,2,2,2,0.55687,0.49809,0.24153,E,1
5,2,2,1,1.0432,0.29333,0.2,E,1
5,2,1,1,0.5101,0.29903,0.2,E,0
5,2,2,6,0.38691,0.80327,0.38257,E,1
5,2,1,2,1.5534,0.3229,0.31739,E,0
5,2,2,5,0.36955,0.28789,0.49021,E,1
5,2,1,3,0.36999,0.33999,0.42655,E,0
5,1,1,6,0.98424,0.58603,0.60837,E,1
5,2,1,4,0.39341,0.38681,0.53925,E,0
5,2,2,6,0.57476,0.55692,0.74995,E,1
5,2,2,6,0.47489,0.44571,0.66774,E,1
5,1,1,6,0.40508,0.45113,0.61876,E,1
5,1,1,5,0.46301,0.59194,0.58504,E,1
5,2,2,6,0.46958,0.37,0.56005,E,1
5,1,1,5,0.33433,0.42262,0.53999,E,1
5,1,1,6,0.50413,0.43357,0.52337,E,1
5,2,2,5,0.43973,1.3012,0.50935,E,1
5,1,1,5,0.50444,0.34012,0.49707,E,1
5,2,2,6,0.43945,0.78534,0.48574,E,1
5,2,2,6,0.42799,1.4242,0.47586,E,1
5,2,1,1,1.2305,0.40458,0.46667,E,0
5,2,1,5,0.42839,1.7058,0.49552,E,0
5,2,2,5,0.4162,1.8519,0.52516,E,1
5,1,1,6,0.51023,0.55098,0.51545,E,1
5,2,1,1,0.40433,0.58026,0.50719,E,0
5,2,2,5,0.26378,0.45762,0.53753,E,1
5,1,2,1,1.8925,0.4042,0.52886,E,0
5,2,2,6,0.41639,0.41642,0.55492,E,1
5,1,1,1,0.54573,0.40476,0.54575,E,1
5,1,1,6,0.35156,0.50414,0.5381,E,1
5,1,1,6,0.12915,0.93777,0.53114,E,1
5,2,2,6,0.4871,0.46955,0.52451,E,1
5,1,1,6,0.43957,0.504,0.51822,E,1
5,1,1,1,0.75608,0.36912,0.51283,E,1
5,2,1,2,0.41662,0.3699,0.50785,E,0
5,2,2,3,0.4222,0.61571,0.52688,E,1
5,2,2,2,0.47484,0.72698,0.52127,E,1
5,2,2,5,0.42245,0.63946,0.51626,E,1
5,1,1,2,0.70354,1.3306,0.51178,E,1
5,2,2,4,0.39316,0.41602,0.5076,E,1
5,2,2,4,0.39886,0.29964,0.50364,E,1
5,1,1,5,0.35808,0.39271,0.49975,E,1
5,2,2,4,0.45164,0.38135,0.49589,E,1
5,2,2,4,0.43353,0.50989,0.492,E,1
5,2,1,2,0.48649,0.43961,0.48826,E,0
5,2,2,3,0.43421,0.63948,0.50082,E,1
5,1,1,4,0.38118,0.33462,0.49731,E,1
5,1,1,6,0.46907,0.42242,0.24032,H,1
5,1,1,1,1.1777,0.35797,0.22976,H,1
5,1,2,1,1.2659,0.56887,0.22074,H,0
5,2,1,2,0.47508,0.39902,0.23347,H,0
5,2,1,2,0.43362,0.49241,0.24557,H,0
5,1,2,1,1.2894,0.32862,0.26292,H,0
5,2,1,2,0.35769,0.34643,0.28013,H,0
5,2,2,2,0.89701,0.31064,0.30536,H,1
5,2,2,2,0.40513,0.43382,0.28577,H,1
5,2,1,3,0.61599,1.2717,0.27113,H,0
5,2,2,4,0.4694,0.69208,0.29346,H,1
5,1,1,2,0.38702,0.59229,0.27778,H,1
5,1,1,2,0.38697,0.60981,0.26499,H,1
5,2,1,1,0.97279,0.37529,0.25417,H,0
5,1,1,3,0.41014,1.6642,0.26935,H,1
5,1,1,3,0.35735,0.45744,0.25704,H,1
5,2,2,3,0.58673,0.41064,0.24723,H,1
5,1,1,2,0.66211,0.35764,0.23905,H,1
5,2,1,1,0.63951,0.35775,0.23108,H,0
5,2,1,2,0.38683,0.38138,0.24041,H,0
5,2,1,1,0.80276,0.34657,0.25261,H,0
5,2,1,3,0.39321,0.31133,0.26663,H,0
5,2,2,4,0.51041,0.52801,0.2846,H,1
5,1,1,3,0.5281,0.36976,0.27234,H,1
5,1,1,4,0.4396,0.34019,0.26133,H,1
5,2,1,1,0.70311,0.34001,0.25199,H,0
5,1,1,4,0.38084,0.27583,0.26508,H,1
5,2,1,2,0.53367,0.50423,0.25444,H,0
5,1,1,3,0.39876,0.89117,0.26707,H,1
5,2,2,1,0.67414,0.37561,0.25673,H,1
5,1,1,2,0.62734,0.32804,0.24833,H,1
5,2,1,1,0.48118,0.39324,0.24149,H,0
5,2,1,1,0.49835,0.35195,0.25175,H,0
5,2,2,1,0.62706,0.22927,0.26379,H,1
5,1,1,2,0.34071,1.1957,0.25541,H,1
5,2,2,1,1.3117,1.8926,0.24761,H,1
5,1,2,1,0.92618,1.7059,0.24113,H,0
5,1,1,3,0.40506,0.41027,0.25067,H,1
5,2,2,1,0.52197,0.69747,0.24408,H,1
5,1,1,2,0.36407,0.45723,0.23788,H,1
5,2,1,2,0.48097,0.41638,0.23184,H,0
5,1,2,2,0.42843,0.45194,0.23888,H,0
5,2,2,2,0.42192,0.39278,0.24779,H,1
5,2,1,1,1.735,0.40444,0.24171,H,0
5,2,1,2,0.44608,0.11715,0.25064,H,0
5,1,1,2,0.37561,0.45117,0.26144,H,1
5,2,2,2,0.23474,0.41629,0.25391,H,1
5,2,1,4,0.41675,0.49231,0.24712,H,0
5,2,1,4,0.30502,0.36915,0.25703,H,0
5,2,1,5,0.40498,0.34574,0.26725,H,0
5,1,2,1,0.77377,2.6136,0.49379,E,0
5,2,2,6,0.42271,0.58029,0.50494,E,1
5,1,1,6,0.37498,0.51596,0.50169,E,1
5,2,2,6,0.39877,0.80925,0.49848,E,1
5,1,1,6,0.4107,0.86213,0.49525,E,1
5,1,1,6,0.85021,0.4281,0.49199,E,1
5,2,2,6,0.2761,0.72112,0.48879,E,1
5,1,1,5,0.63345,0.545,0.48595,E,1
5,2,1,3,0.42221,0.53388,0.48329,E,0
5,1,1,6,0.42245,0.16455,0.49347,E,1
5,2,2,6,0.27531,0.7506,0.49041,E,1
5,1,1,6,0.25271,0.43411,0.48762,E,1
5,1,1,5,0.3348,0.49833,0.48506,E,1
5,2,1,2,0.55127,0.44562,0.48265,E,0
5,1,1,5,0.48115,0.63356,0.49191,E,1
5,2,2,4,0.59824,0.48648,0.48911,E,1
5,1,1,5,0.35206,0.44532,0.48662,E,1
5,1,1,5,0.24063,0.43964,0.4843,E,1
5,2,2,4,0.96157,0.50392,0.4821,E,1
5,2,2,5,0.28132,0.40506,0.48001,E,1
5,1,1,6,0.32252,0.42176,0.478,E,1
5,1,1,6,0.77361,0.40453,0.47606,E,1
5,1,2,2,0.39318,0.38675,0.47416,E,0
5,2,2,2,0.52796,0.3638,0.48005,E,1
5,2,2,3,0.30491,0.32217,0.47816,E,1
5,1,2,1,0.62769,0.35773,0.47633,E,0
5,1,1,6,0.30477,0.31119,0.48348,E,1
5,1,1,6,0.37529,0.36404,0.48157,E,1
5,1,1,6,0.39877,0.29371,0.47975,E,1
5,1,1,6,0.50438,0.39291,0.47799,E,1
5,1,1,6,0.2528,0.37561,0.47629,E,1
5,2,2,5,0.30478,0.61606,0.47463,E,1
5,1,1,4,0.317,0.3399,0.47297,E,1
5,2,2,2,0.36995,0.50415,0.47132,E,1
5,1,2,2,0.35796,0.36329,0.46966,E,0
5,1,1,1,0.3933,1.1836,0.47488,E,1
5,1,1,3,0.62182,0.6331,0.4733,E,1
5,1,1,4,0.46871,0.3867,0.47172,E,1
5,1,1,2,0.60999,0.38699,0.47013,E,1
5,1,1,4,1.3768,0.49837,0.46853,E,1
5,2,1,3,0.41082,0.33981,0.46691,E,0
5,2,2,6,0.30542,0.2524,0.47208,E,1
5,1,1,6,0.98476,0.18808,0.47057,E,1
5,2,1,2,0.46366,0.44612,0.46904,E,0
5,2,2,4,0.29319,0.38078,0.47386,E,1
5,1,1,3,0.4223,0.44602,0.47241,E,1
5,1,2,3,0.55085,1.0135,0.47096,E,0
5,2,2,5,0.31075,0.45789,0.4755,E,1
5,1,1,6,0.29345,0.47484,0.47412,E,1
5,1,1,5,0.43421,0.43437,0.47274,E,1
5,1,1,2,0.38728,0.43952,0.27998,H,1
5,1,1,2,0.29941,0.36948,0.27137,H,1
5,1,NaN,NaN,NaN,NaN,0.26305,H,NaN
5,2,1,2,0.47529,0.64528,0.27269,H,0
5,2,2,3,0.35784,0.3222,0.28615,H,1
5,1,1,3,0.3289,0.68982,0.2765,H,1
5,1,1,2,0.34061,0.29325,0.26846,H,1
5,2,1,2,0.35765,0.34637,0.26064,H,0
5,1,1,1,0.63326,0.18748,0.26974,H,1
5,2,1,1,0.39296,0.55148,0.26207,H,0
5,2,1,2,0.41673,0.26356,0.27097,H,0
5,1,2,1,0.42859,0.22269,0.28284,H,0
5,1,1,2,0.30509,0.3457,0.29667,H,1
5,1,1,2,0.32307,0.428,0.28535,H,1
5,2,1,1,0.37573,0.39266,0.27666,H,0
5,2,1,1,0.35809,0.41608,0.28931,H,0
5,1,1,2,0.36414,0.52172,0.30229,H,1
5,1,1,1,0.25823,0.30495,0.29147,H,1
5,2,1,2,0.29314,0.3993,0.28236,H,0
5,2,2,2,0.49249,0.55115,0.29508,H,1
5,1,1,1,0.7738,0.33432,0.28465,H,1
5,1,1,3,0.29895,0.37582,0.27671,H,1
5,1,1,1,0.28181,0.217,0.27003,H,1
5,2,2,1,0.35807,0.37516,0.26357,H,1
5,2,2,1,0.45111,0.67977,0.25817,H,1
5,1,2,3,0.35234,0.93199,0.25278,H,0
5,1,2,1,0.37501,0.31104,0.2603,H,0
5,2,2,1,0.56876,0.26976,0.26762,H,1
5,1,1,1,1.2541,0.59196,0.26143,H,1
5,1,2,1,0.44533,0.28147,0.25624,H,0
5,1,1,2,0.28125,0.72725,0.26344,H,1
5,1,2,1,1.2831,0.53978,0.25832,H,0
5,1,1,2,0.29365,1.0138,0.26538,H,1
5,2,1,3,0.32265,0.30463,0.25945,H,0
5,1,1,2,0.30534,0.49239,0.26637,H,1
5,1,NaN,NaN,NaN,NaN,0.26054,H,NaN
5,2,1,1,0.31646,0.26442,0.26733,H,0
5,2,1,3,0.34067,0.023914,0.27594,H,0
5,1,1,2,0.45144,0.43403,0.28587,H,1
5,1,1,2,0.29383,0.18214,0.27857,H,1
5,1,1,3,0.31128,0.94961,0.27271,H,1
5,2,2,1,0.89065,0.48692,0.26709,H,1
5,2,1,3,0.54568,1.1314,0.26161,H,0
5,1,2,2,0.62726,1.9284,0.26797,H,0
5,2,1,3,0.31108,0.6212,0.27605,H,0
5,2,1,1,0.51036,0.56303,0.28537,H,0
5,2,1,2,0.32854,1.7293,0.29542,H,0
5,1,1,1,0.33456,0.56258,0.30796,H,1
5,2,1,2,0.15825,0.8733,0.29948,H,0
5,2,2,2,0.43374,0.38703,0.31226,H,1
5,1,1,6,0.35819,0.62714,0.47135,E,1
5,2,2,6,0.55747,0.48693,0.46996,E,1
5,2,2,6,0.16481,1.6991,0.46855,E,1
5,1,1,5,0.31114,0.99039,0.46711,E,1
5,2,2,6,0.31678,0.35739,0.46564,E,1
5,1,1,6,0.37569,0.35164,0.46412,E,1
5,2,2,6,0.32887,0.39878,0.46256,E,1
5,1,1,4,0.3348,0.45141,0.46093,E,1
5,1,NaN,NaN,NaN,NaN,0.45931,E,NaN
5,2,2,5,0.28171,0.66227,0.46477,E,1
5,2,1,2,0.29358,0.088192,0.46328,E,0
5,2,1,2,0.91393,0.41056,0.46809,E,0
5,1,1,1,0.76253,0.4342,0.47228,E,1
5,1,1,5,0.27621,0.28172,0.47104,E,1
5,2,2,6,0.20541,0.58614,0.46979,E,1
5,1,1,6,0.28708,0.38714,0.46853,E,1
5,2,2,5,0.43349,0.058742,0.46724,E,1
5,1,1,5,0.3164,0.32283,0.46591,E,1
5,1,1,2,0.43992,0.48113,0.46455,E,1
5,1,1,3,0.26956,0.50475,0.46314,E,1
5,2,2,5,0.29302,0.49294,0.46168,E,1
5,2,2,4,0.28137,0.20594,0.46016,E,1
5,1,1,1,0.30476,0.11211,0.45874,E,1
5,1,1,2,0.29339,0.98445,0.45742,E,1
5,1,1,4,0.28757,0.90241,0.45618,E,1
5,1,1,4,0.17573,1.3008,0.455,E,1
5,2,2,2,0.34025,0.50972,0.45388,E,1
5,1,1,3,0.24627,0.43943,0.45282,E,1
5,2,2,3,0.32259,0.38749,0.4518,E,1
5,1,1,3,0.35199,1.0135,0.45083,E,1
5,1,1,2,0.41032,0.29928,0.44989,E,1
5,1,1,4,0.4339,0.46327,0.44898,E,1
5,2,2,2,0.31127,0.3754,0.4481,E,1
5,1,1,1,0.36325,0.31105,0.44723,E,1
5,1,1,1,0.29355,1.219,0.44639,E,1
5,1,1,1,0.56324,0.85008,0.44556,E,1
5,2,2,5,0.21123,0.14676,0.44474,E,1
5,2,2,2,0.31135,0.36368,0.44391,E,1
5,1,1,2,0.49219,1.0028,0.44308,E,1
5,2,1,2,0.4806,0.55103,0.44225,E,0
5,1,1,3,0.30499,0.56854,0.44486,E,1
5,1,1,2,0.38114,0.35793,0.44406,E,1
5,1,1,4,0.32256,0.48625,0.44325,E,1
5,1,1,4,0.2698,0.40433,0.44245,E,1
5,1,1,1,1.3637,0.11742,0.44163,E,1
5,1,2,1,0.51061,0.2293,0.44081,E,0
5,2,2,3,0.22263,0.38679,0.44342,E,1
5,1,1,2,0.28187,0.19965,0.44263,E,1
5,2,1,2,0.27598,0.42222,0.44184,E,0
5,2,2,4,0.28703,0.33452,0.44433,E,1
5,1,1,2,0.79735,0.41055,0.30335,H,1
5,2,1,2,0.28708,1.3189,0.29528,H,0
5,2,2,2,0.29937,0.469,0.30707,H,1
5,1,1,1,0.32295,0.34602,0.29908,H,1
5,1,1,2,0.21109,0.381,0.29136,H,1
5,1,1,2,0.26948,0.43427,0.28489,H,1
5,2,2,1,0.83817,0.26367,0.27875,H,1
5,2,2,2,0.45741,0.3287,0.27381,H,1
5,2,2,2,0.29931,0.34586,0.26907,H,1
5,2,2,1,0.43357,1.3595,0.26448,H,1
5,1,2,2,0.40463,0.52791,0.26065,H,0
5,1,1,2,0.27618,0.32274,0.26592,H,1
5,2,2,2,0.25819,0.37518,0.26146,H,1
5,1,1,3,0.3055,0.74472,0.2577,H,1
5,2,1,1,0.38666,0.22892,0.25393,H,0
5,2,1,2,0.27603,0.094126,0.25919,H,0
5,2,1,2,0.25791,0.32217,0.26432,H,0
5,1,2,1,0.32305,0.099961,0.2694,H,0
5,1,1,2,0.27546,0.2118,0.27591,H,1
5,2,1,2,0.37524,0.3582,0.27143,H,0
5,1,1,2,0.45172,0.35826,0.27791,H,1
5,2,1,1,0.23508,0.33466,0.27342,H,0
5,1,1,2,0.29364,0.21728,0.27988,H,1
5,1,1,2,0.51638,0.07095,0.27537,H,1
5,2,2,2,0.40465,0.30541,0.27107,H,1
5,1,1,3,0.21738,0.32274,0.26691,H,1
5,2,1,3,0.48072,0.3459,0.26286,H,0
5,1,1,1,0.29299,0.45185,0.26757,H,1
5,1,1,4,0.25811,0.28725,0.26356,H,1
5,1,1,3,0.36919,0.73298,0.2602,H,1
5,2,1,1,0.50967,0.36997,0.25685,H,0
5,1,1,1,0.28194,0.25824,0.2615,H,1
5,2,1,4,0.25236,0.15249,0.25819,H,0
5,2,1,2,0.28175,0.3109,0.26278,H,0
5,1,1,3,0.29344,0.29312,0.26731,H,1
5,1,1,2,0.28738,0.22859,0.26345,H,1
5,1,1,1,0.21708,0.51591,0.26021,H,1
5,2,2,1,0.26418,0.3109,0.25698,H,1
5,2,2,3,0.32855,0.56846,0.25374,H,1
5,1,1,1,0.047164,0.39342,0.25045,H,1
5,2,1,3,0.27602,0.42218,0.2477,H,0
5,2,1,1,0.46947,0.46368,0.25185,H,0
5,2,1,2,0.28124,0.62181,0.25638,H,0
5,2,1,1,0.29358,0.38106,0.26077,H,0
5,2,2,3,0.24018,0.3114,0.26509,H,1
5,1,1,1,0.26443,0.35221,0.26144,H,1
5,1,1,3,0.55694,0.37505,0.25836,H,1
5,1,1,2,0.31717,1.9692,0.25527,H,1
5,2,1,2,0.26404,0.42196,0.25216,H,0
5,1,1,2,0.17634,0.47522,0.25653,H,1
5,1,2,1,0.64491,0.5692,0.44357,E,0
5,2,2,4,0.34651,0.94956,0.44595,E,1
5,2,2,4,0.34069,0.22323,0.44521,E,1
5,2,2,5,0.065234,0.25809,0.44448,E,1
5,2,2,6,0.21129,0.30506,0.44374,E,1
5,2,2,2,0.56858,0.0057983,0.443,E,1
5,2,2,2,0.41685,1.254,0.44225,E,1
5,1,1,1,0.39915,0.35826,0.4415,E,1
5,2,2,3,0.14694,0.35224,0.44074,E,1
5,1,1,1,1.3656,0.67981,0.43996,E,1
5,2,2,5,0.25859,3.0006,0.43916,E,1
5,2,2,6,0.15319,0.29307,0.43835,E,1
5,2,2,5,0.13477,0.31082,0.43751,E,1
5,2,2,1,0.40456,0.13532,0.43665,E,1
5,1,1,6,0.18179,0.017627,0.43575,E,1
5,1,1,6,0.2637,0.19374,0.43482,E,1
5,2,2,5,0.27007,0.77967,0.43385,E,1
5,2,2,4,0.32288,0.5745,0.43285,E,1
5,2,2,1,0.26397,0.34003,0.43179,E,1
5,2,1,2,0.36911,0.6741,0.43069,E,0
5,1,1,3,0.082804,0.46302,0.43429,E,1
5,1,1,6,0.28763,0.45731,0.43332,E,1
5,2,2,5,0.61547,0.34645,0.4323,E,1
5,2,2,1,0.66262,0.39844,0.43124,E,1
5,1,1,3,0.25239,0.082233,0.43012,E,1
5,1,2,1,0.32223,0.22905,0.42906,E,0
5,1,1,1,0.32292,0.59781,0.43279,E,1
5,2,1,2,0.25782,0.50465,0.43176,E,0
5,1,1,3,0.33477,0.40502,0.43511,E,1
5,1,1,3,0.26397,0.43362,0.4342,E,1
5,2,NaN,NaN,NaN,NaN,0.43325,E,NaN
5,1,1,1,0.3106,0.58078,0.43633,E,1
5,2,2,5,0.16466,1.4071,0.43549,E,1
5,2,2,4,0.24091,0.19983,0.43461,E,1
5,2,2,5,0.46352,0.44016,0.43369,E,1
5,1,1,6,0.099686,0.32248,0.43274,E,1
5,1,2,6,1.6121,1.0311,0.43174,E,0
5,1,1,6,0.25195,0.39922,0.435,E,1
5,1,1,6,0.32827,0.34064,0.43412,E,1
5,1,1,5,0.32851,0.82697,0.43319,E,1
5,2,2,6,0.35231,0.69149,0.43223,E,1
5,2,1,5,0.23487,0.49247,0.43121,E,0
5,1,1,5,0.36382,1.7167,0.43452,E,1
5,1,1,1,0.27592,0.55094,0.43362,E,1
5,2,1,1,0.46293,0.16422,0.43269,E,0
5,2,1,1,0.73871,1.0374,0.43573,E,0
5,2,1,2,0.78577,0.66255,0.43831,E,0
5,2,1,3,0.27619,0.32275,0.44055,E,0
5,2,1,3,0.45737,0.36955,0.44254,E,0
5,2,2,4,0.33481,0.72104,0.44438,E,1
5,1,1,2,0.93181,0.53955,0.25346,H,1
5,2,NaN,NaN,NaN,NaN,0.25035,H,NaN
5,2,2,2,0.62104,1.0844,0.25473,H,1
5,2,2,1,0.62152,0.34575,0.25168,H,1
5,1,1,1,0.49294,0.22918,0.24884,H,1
5,1,1,2,0.48705,0.5807,0.2464,H,1
5,2,2,1,0.73287,0.32273,0.24404,H,1
5,2,1,1,0.42802,0.38117,0.24176,H,0
5,1,1,1,1.1024,0.38712,0.24509,H,1
5,1,1,1,0.64449,0.29913,0.2428,H,1
5,1,2,2,0.3693,0.68008,0.24058,H,0
5,2,2,1,0.36406,0.34593,0.24384,H,1
5,2,1,2,0.80858,0.69793,0.24161,H,0
5,1,1,1,0.53936,0.41028,0.24486,H,1
5,2,2,1,0.41074,0.28118,0.24263,H,1
5,1,1,2,0.26453,0.45174,0.24045,H,1
5,2,2,1,0.62098,0.53368,0.23833,H,1
5,1,1,1,0.49258,1.2188,0.23624,H,1
5,2,1,1,0.4987,0.39883,0.23417,H,0
5,1,1,1,0.29969,0.27568,0.23659,H,1
5,2,1,1,0.06474,0.43431,0.23454,H,0
5,1,1,1,0.72679,0.39257,0.23694,H,1
5,2,2,1,1.2836,0.29365,0.2349,H,1
5,2,NaN,NaN,NaN,NaN,0.23318,H,NaN
5,2,2,2,0.26994,0.34005,0.23145,H,1
5,1,2,1,0.30549,0.43407,0.22972,H,0
5,2,1,2,0.17572,0.45154,0.23213,H,0
5,1,1,2,0.32277,0.3405,0.23451,H,1
5,2,1,1,0.69764,0.22317,0.2328,H,0
5,2,2,1,0.60397,0.67394,0.23516,H,1
5,1,1,2,0.24078,0.39288,0.23317,H,1
5,1,1,4,0.27618,0.38139,0.23148,H,1
5,1,1,3,0.29318,0.34069,0.22978,H,1
5,2,1,1,0.39881,0.3405,0.22807,H,0
5,1,2,1,0.82073,0.31069,0.23046,H,0
5,2,1,1,0.74494,0.38748,0.23281,H,0
5,2,1,1,0.60974,1.3543,0.23512,H,0
5,1,2,1,0.81442,0.58585,0.23803,H,0
5,2,1,1,1.1784,0.50405,0.24096,H,0
5,1,1,1,0.27567,0.29293,0.24393,H,1
5,2,1,1,0.35827,0.26399,0.2419,H,0
5,2,1,1,0.4806,0.14659,0.24487,H,0
5,2,1,2,0.29915,0.38664,0.24792,H,0
5,2,2,4,0.26397,0.25797,0.25132,H,1
5,2,2,3,0.35759,0.49282,0.24887,H,1
5,2,1,2,0.4051,0.66211,0.24673,H,0
5,2,1,1,0.31677,0.18162,0.24982,H,0
5,2,1,1,0.67406,0.3169,0.25356,H,0
5,1,1,3,0.25225,1.7933,0.25718,H,1
5,2,2,2,0.26441,0.26999,0.25463,H,1
5,1,1,6,0.33462,0.66232,0.44382,E,1
5,2,2,6,0.44589,0.93829,0.44325,E,1
5,1,1,6,0.2815,0.49809,0.44269,E,1
5,1,2,1,0.68622,0.35165,0.44211,E,0
5,2,2,6,0.31046,0.33463,0.44393,E,1
5,1,1,1,0.45151,0.48682,0.44338,E,1
5,2,1,1,0.80916,0.35197,0.44282,E,0
5,1,1,2,0.29308,0.74404,0.44457,E,1
5,1,1,5,0.73257,0.42213,0.44403,E,1
5,2,2,6,0.40497,0.83195,0.44349,E,1
5,2,2,5,0.36404,1.008,0.44295,E,1
5,1,1,1,0.5748,0.46898,0.4424,E,1
5,1,1,6,0.10011,0.41686,0.44185,E,1
5,1,1,5,0.34009,0.45109,0.44128,E,1
5,2,2,6,0.39866,0.38739,0.44071,E,1
5,1,1,6,0.30497,0.47546,0.44012,E,1
5,2,1,2,0.77941,0.73835,0.43951,E,0
5,2,2,3,0.35781,0.35733,0.44145,E,1
5,1,1,4,0.28765,0.24041,0.44089,E,1
5,2,2,1,0.67407,0.26439,0.44032,E,1
5,1,1,5,0.23512,0.32876,0.43973,E,1
5,1,1,5,0.27003,0.31678,0.43912,E,1
5,1,1,5,0.42217,1.1079,0.4385,E,1
5,2,2,2,0.41621,0.49264,0.43785,E,1
5,1,1,1,0.3403,0.5164,0.43718,E,1
5,2,2,4,0.35735,0.72696,0.43648,E,1
5,2,2,5,0.27612,0.29949,0.43576,E,1
5,2,1,1,0.56327,0.147,0.43501,E,0
5,2,2,3,0.13468,0.55099,0.43746,E,1
5,2,2,6,0.42782,0.62727,0.43678,E,1
5,2,2,5,0.7265,0.66807,0.43608,E,1
5,2,2,1,0.36964,0.082054,0.43535,E,1
5,2,2,1,0.32298,0.07064,0.43458,E,1
5,2,1,1,0.31641,0.27601,0.43378,E,0
5,2,2,1,0.26433,0.035543,0.43638,E,1
5,2,2,4,0.4632,0.62155,0.43567,E,1
5,1,1,3,0.59206,0.38159,0.43493,E,1
5,2,2,6,0.33423,0.52226,0.43416,E,1
5,2,2,6,0.26955,0.29967,0.43335,E,1
5,2,2,6,0.40483,1.1023,0.4325,E,1
5,1,1,1,0.24095,0.41658,0.43161,E,1
5,2,1,1,0.65624,0.36948,0.43067,E,0
5,2,2,5,0.36926,0.29353,0.43373,E,1
5,2,2,6,0.35794,0.293,0.43291,E,1
5,2,2,1,0.40423,0.094102,0.43205,E,1
5,2,2,4,0.34569,0.28173,0.43114,E,1
5,1,1,5,0.28177,0.29321,0.43019,E,1
5,1,1,5,0.30475,0.35805,0.42925,E,1
5,2,2,6,0.29326,0.31646,0.42838,E,1
5,2,1,1,1.6815,0.42237,0.42755,E,0
5,2,1,1,0.35753,0.40489,0.25205,H,0
5,2,2,1,0.42208,0.45752,0.25569,H,1
5,2,2,2,1.3649,0.3111,0.25314,H,1
5,2,2,1,0.46364,0.36344,0.25055,H,1
5,1,1,1,0.51017,0.47488,0.24832,H,1
5,2,2,1,0.29936,0.48062,0.24627,H,1
5,2,1,1,0.27577,0.39852,0.24429,H,0
5,1,2,1,0.69204,2.1853,0.24717,H,0
5,1,1,3,0.23525,0.364,0.25019,H,1
5,2,2,1,0.37504,0.2642,0.24806,H,1
5,1,1,1,0.48111,0.059315,0.24606,H,1
5,2,1,1,0.21745,0.39902,0.24412,H,0
5,1,1,1,0.43379,0.32839,0.24694,H,1
5,2,1,2,0.28147,0.83777,0.24498,H,0
5,1,1,1,0.07117,0.14684,0.24782,H,1
5,1,2,1,0.38166,0.3751,0.24585,H,0
5,2,1,2,0.0065679,0.4222,0.2487,H,0
5,1,2,1,0.33465,0.26971,0.25197,H,0
5,1,1,4,0.39274,0.35795,0.2554,H,1
5,2,2,2,0.721,0.42235,0.253,H,1
5,2,2,1,0.59172,0.70862,0.25056,H,1
5,2,1,2,0.96669,0.60343,0.24844,H,0
5,2,1,2,0.29357,0.387,0.25161,H,0
5,2,1,1,1.5652,0.4871,0.255,H,0
5,2,1,1,0.99599,0.38096,0.25827,H,0
5,1,2,1,0.62173,0.48064,0.26146,H,0
5,1,NaN,NaN,NaN,NaN,0.2646,H,NaN
5,1,1,2,0.52747,0.43435,0.26772,H,1
5,1,1,1,0.07053,0.35794,0.26505,H,1
5,1,1,1,0.11151,0.32271,0.26242,H,1
5,2,NaN,NaN,NaN,NaN,0.2602,H,NaN
5,2,1,1,0.10631,0.28702,0.26328,H,0
5,2,2,2,0.50419,0.56846,0.26633,H,1
5,1,1,1,0.42182,0.52157,0.26374,H,1
5,2,2,1,0.77942,0.39925,0.26155,H,1
5,1,1,2,0.30512,0.26371,0.25937,H,1
5,1,1,1,0.29295,0.28198,0.25717,H,1
5,1,2,1,0.29364,0.38118,0.25495,H,0
5,2,2,1,0.16985,0.56264,0.25806,H,1
5,2,1,1,0.35749,0.28742,0.25587,H,0
5,1,1,1,1.3187,0.6743,0.25893,H,1
5,1,2,1,0.7442,0.33995,0.25677,H,0
5,1,1,1,1.735,0.32296,0.25979,H,1
5,1,1,3,0.40476,0.3524,0.25765,H,1
5,1,1,3,0.32866,0.21116,0.25549,H,1
5,2,1,4,0.31678,0.46872,0.2533,H,0
5,2,2,2,0.12918,0.42258,0.25638,H,1
5,1,1,2,0.42219,0.34036,0.25422,H,1
5,1,1,2,0.3285,0.39841,0.25203,H,1
5,1,1,4,0.39306,0.28702,0.24983,H,1
5,2,1,2,0.33989,0.35214,0.43067,E,0
5,1,1,2,0.28747,0.45714,0.43369,E,1
5,1,1,1,0.49264,0.43985,0.43288,E,1
5,1,1,6,0.32895,0.71512,0.43203,E,1
5,2,2,1,0.35225,0.51094,0.43113,E,1
5,1,2,3,0.24056,0.25807,0.43019,E,0
5,1,2,1,0.32842,0.27037,0.43327,E,0
5,2,2,3,0.53312,0.029986,0.43583,E,1
5,1,1,5,0.48104,0.26449,0.43514,E,1
5,1,1,5,0.51056,0.24109,0.43441,E,1
5,1,1,3,0.26369,0.35826,0.43365,E,1
5,2,2,2,0.41073,0.37492,0.43285,E,1
5,2,2,4,0.32286,0.33991,0.43201,E,1
5,2,2,5,0.24106,0.35822,0.43112,E,1
5,1,1,4,0.31691,0.54505,0.4302,E,1
5,2,1,1,0.26385,0.43362,0.42928,E,0
5,1,1,1,0.43404,0.44005,0.43242,E,1
