Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Contrast,Condition,Accuracy,Side
1,2,2,6,1.825136171,2.16452,0.025118864,2,0,1
1,0,2,7,1.816776922,1.26458,0.131825674,2,1,0
1,0,1,4,1.183361318,1.31473,0.131825674,2,0,0
1,0,2,7,1.166838518,1.20646,0.131825674,2,1,0
1,2,1,10,0.366622227,0.8731,0.131825674,2,1,1
1,2,2,6,1.116824396,1.30628,0.0616595,2,0,2
1,2,1,10,0.050143545,0.83956,0.229086765,2,1,2
1,2,1,10,0.075155868,0.88948,0.097723722,2,1,2
1,0,2,7,1.225066254,1.18963,0.046773514,2,1,0
1,2,1,10,0.025207452,0.51474,0.046773514,2,1,1
1,2,1,10,0.233358374,0.74809,0.023442288,2,1,1
1,0,2,4,6.133400671,1.71458,0.012022644,2,1,0
1,2,2,8,0.516826444,0.98956,0.012022644,2,0,1
1,2,1,10,0.091721904,0.84794,0.104712855,2,1,1
1,2,1,10,0.025155399,0.78962,0.050118723,2,1,2
1,0,2,6,0.591875361,1.19799,0.025118864,2,1,0
1,0,2,8,2.083504308,1.0561,0.025118864,2,1,0
1,2,1,10,0.116876449,0.74806,0.025118864,2,1,2
1,2,2,7,1.633425559,3.78961,0.012882496,2,0,2
1,0,2,10,0.949970802,1.35663,0.104712855,2,1,0
1,2,1,10,0.116792822,1.13973,0.104712855,2,1,1
1,2,1,10,0.058427416,0.79773,0.050118723,2,1,2
1,2,1,10,0.075114908,0.88973,0.025118864,2,1,2
1,0,2,7,3.908319626,0.93982,0.012882496,2,1,0
1,0,2,7,0.650041942,1.43982,0.012882496,2,1,0
1,0,2,8,0.658448407,1.52312,0.012882496,2,1,0
1,2,1,6,3.800155989,1.22294,0.012882496,2,1,1
1,2,2,8,1.225070521,1.05643,0.00676083,2,0,2
1,0,2,6,5.891713768,1.24784,0.1,2,1,0
1,2,1,10,0.208394122,0.85637,0.1,2,1,1
1,0,2,7,0.925090176,1.18961,0.047863009,2,1,0
1,2,1,10,0.075146766,0.74784,0.047863009,2,1,2
1,2,2,7,1.225108352,0.9563,0.023988329,2,0,1
1,2,1,10,0.275125888,0.93961,0.128824955,2,1,1
1,2,1,10,0.291768723,0.97296,0.0616595,2,1,1
1,0,2,6,4.091862988,0.7813,0.030199517,2,1,0
1,2,1,10,0.125274951,0.87305,0.030199517,2,1,2
1,2,2,7,0.808397762,1.65634,0.015488166,2,0,2
1,0,2,9,1.625080533,5.53941,0.10964782,2,1,0
1,0,2,8,1.991742298,1.12301,0.10964782,2,1,0
1,0,2,7,1.016851048,1.39789,0.10964782,2,1,0
1,2,1,10,0.15851767,0.93964,0.10964782,2,1,1
1,0,2,7,1.208656095,1.81455,0.052480746,2,1,0
1,2,2,7,0.86688804,0.9978,0.052480746,2,0,2
1,2,2,6,2.416758092,0.91484,0.204173794,2,0,2
1,2,1,10,0.233440009,0.75625,0.616595002,2,1,2
1,2,1,10,0.225208192,0.88968,0.1,2,1,1
1,0,2,6,7.808394918,1.17294,0.047863009,2,1,0
1,0,2,9,1.441775251,1.11468,0.047863009,2,1,0
1,2,1,10,0.200220046,0.99799,0.047863009,2,1,1
1,1,1,10,0.150196537,1.02293,0.025118864,1,1,1
1,1,2,8,0.550210531,1.00626,0.012882496,1,0,2
1,0,2,8,0.875239324,0.84793,0.104712855,1,1,0
1,1,1,10,0.058458989,0.80623,0.104712855,1,1,1
1,1,1,10,0.133563657,0.68986,0.050118723,1,1,2
1,1,1,10,0.191679322,0.76486,0.025118864,1,1,2
1,0,2,4,5.491840005,1.22292,0.012882496,1,1,0
1,1,2,7,0.93346962,1.47281,0.012882496,1,0,1
1,0,2,7,1.041863656,0.92287,0.104712855,1,1,0
1,0,2,7,1.500068409,1.19792,0.104712855,1,1,0
1,1,1,10,0.016857306,0.72288,0.104712855,1,1,2
1,0,2,7,4.475045276,0.88137,0.050118723,1,1,0
1,1,1,10,0.27516571,0.77306,0.050118723,1,1,2
1,1,1,4,1.47495141,1.05655,0.025118864,1,1,1
1,0,2,7,1.700169273,1.40625,0.012882496,1,1,0
1,0,2,3,1.708519419,1.09788,0.012882496,1,1,0
1,1,2,8,0.691786415,0.90631,0.012882496,1,0,1
1,0,2,6,10.90003007,0.85653,0.104712855,1,1,0
1,1,1,10,0.091806383,0.82317,0.104712855,1,1,1
1,1,1,10,0.050144683,0.58132,0.050118723,1,1,2
1,1,1,10,0.083536166,0.69796,0.025118864,1,1,2
1,0,2,4,2.583442442,1.97286,0.012882496,1,1,0
1,0,1,3,0.725116174,2.48991,0.012882496,1,0,0
1,1,2,8,1.383427195,0.84804,0.012882496,1,0,2
1,1,1,10,0.475114965,0.73959,0.104712855,1,1,1
1,1,1,10,0.150120875,0.64785,0.050118723,1,1,1
1,0,2,8,0.683427451,0.85628,0.025118864,1,1,0
1,1,1,10,0.566832318,0.77291,0.025118864,1,1,2
1,0,2,NaN,0.89161848,NaN,0.012882496,1,1,0
1,1,2,3,2.56661614,1.69789,0.012882496,1,0,1
1,0,2,8,0.783335661,0.87309,0.104712855,1,1,0
1,0,2,8,0.450168064,1.55623,0.104712855,1,1,0
1,1,1,10,0.091777939,0.89786,0.104712855,1,1,2
1,1,1,10,0.025141177,1.33151,0.050118723,1,1,2
1,0,2,7,1.075198535,1.31451,0.025118864,1,1,0
1,1,1,10,0.025114723,0.59794,0.025118864,1,1,2
1,0,2,7,0.317023109,3.43121,0.012882496,1,1,0
1,1,2,3,5.724990165,1.87303,0.012882496,1,0,1
1,1,1,10,0.100254094,0.69791,0.104712855,1,1,1
1,1,1,10,0.058537211,0.93969,0.050118723,1,1,1
1,1,1,9,0.366960431,1.19794,0.025118864,1,1,1
1,0,2,8,1.616758547,1.19793,0.012882496,1,1,0
1,1,2,7,5.12507584,0.95635,0.012882496,1,0,1
1,0,2,10,1.116727969,1.07308,0.104712855,1,1,0
1,1,1,10,0.133345488,0.68965,0.104712855,1,1,2
1,0,2,3,7.5668619,1.49791,0.050118723,1,1,0
1,0,2,6,0.966795397,0.91469,0.050118723,1,1,0
1,1,1,10,0.008397649,0.78159,0.050118723,1,1,1
1,1,2,3,3.85849665,1.39804,0.025118864,1,0,2
1,1,1,10,0.233556062,0.69784,0.131825674,1,1,2
1,2,1,10,0.691771056,0.86446,0.023988329,2,1,1
1,0,2,8,0.975208121,0.89824,0.012302688,2,1,0
1,2,2,4,2.400064626,1.77292,0.012302688,2,0,2
1,0,2,7,0.866634031,1.23991,0.104712855,2,1,0
1,2,1,10,0.300130532,0.81475,0.104712855,2,1,2
1,2,1,10,0.133377062,0.73958,0.050118723,2,1,2
1,2,1,10,0.308441994,0.74791,0.025118864,2,1,1
1,0,2,6,0.575116473,2.75627,0.012882496,2,1,0
1,0,2,7,1.108310409,2.21479,0.012882496,2,1,0
1,2,1,3,1.166634288,1.13987,0.012882496,2,1,1
1,2,2,6,2.100214841,1.5979,0.00676083,2,0,1
1,2,1,10,0.100269739,0.70621,0.1,2,1,2
1,2,1,10,0.091767699,0.73132,0.047863009,2,1,1
1,2,1,10,0.291890465,1.24788,0.023988329,2,1,2
1,0,2,4,7.041891532,1.23123,0.012302688,2,1,0
1,2,2,7,1.291848083,0.88133,0.012302688,2,0,2
1,0,2,6,1.150094706,1.35642,0.104712855,2,1,0
1,0,2,7,1.191727678,1.43131,0.104712855,2,1,0
1,2,1,10,0.125079538,0.68118,0.104712855,2,1,1
1,0,2,6,1.566645722,5.90643,0.050118723,2,1,0
1,2,1,10,0.008518538,0.79822,0.050118723,2,1,2
1,2,1,9,0.38346844,1.2229,0.025118864,2,1,1
1,2,2,8,0.691608922,0.87302,0.012882496,2,0,1
1,0,2,8,1.041873327,0.8479,0.104712855,2,1,0
1,0,2,6,0.633567782,0.85628,0.104712855,2,1,0
1,2,1,10,0.033380959,0.73103,0.104712855,2,1,2
1,2,1,10,0.116883845,0.8147,0.050118723,2,1,1
1,0,2,NaN,1.366755347,NaN,0.025118864,2,1,0
1,0,2,7,1.325042162,0.78137,0.025118864,2,1,0
1,2,1,10,0.742027809,0.94781,0.025118864,2,1,2
1,2,2,8,1.333518886,1.32293,0.012882496,2,0,2
1,2,1,10,0.133349186,0.73141,0.104712855,2,1,1
1,0,2,6,1.808329211,1.20632,0.050118723,2,1,0
1,2,1,10,0.116790547,0.80642,0.050118723,2,1,2
1,0,2,6,0.675080433,1.34795,0.025118864,2,1,0
1,2,1,4,0.608433431,1.67291,0.025118864,2,1,1
1,2,2,6,4.841654134,1.18135,0.012882496,2,0,1
1,2,1,10,0.008513987,0.73981,0.104712855,2,1,2
1,0,2,6,1.108473396,1.64794,0.050118723,2,1,0
1,0,2,7,1.283450434,1.78138,0.050118723,2,1,0
1,2,2,6,3.175074887,2.30633,0.050118723,2,0,1
1,2,1,10,0.116764094,0.73964,0.199526231,2,1,2
1,2,1,10,0.241791293,1.87308,0.089125094,2,1,1
1,0,2,6,6.633408777,1.0647,0.043651583,2,1,0
1,2,1,10,0.091810934,0.73964,0.043651583,2,1,1
1,0,2,6,0.583518104,0.98949,0.021877616,2,1,0
1,0,2,6,1.116702654,0.8063,0.021877616,2,1,0
1,2,1,8,0.366769569,1.14797,0.021877616,2,1,2
1,0,2,4,7.791659354,1.50625,0.011220185,2,1,0
1,2,2,6,2.033434719,0.98132,0.011220185,2,0,2
2,0,2,6,2.56981159,1.68739,0.031622777,2,1,0
2,1,1,10,0.284168659,1.09871,0.031622777,2,1,1
2,1,2,7,1.335253613,0.79888,0.014454398,2,0,2
2,0,2,4,1.035070488,1.76651,0.019054607,2,1,0
2,0,2,4,0.834758396,0.61543,0.019054607,2,1,0
2,1,1,10,0.367623592,0.4987,0.019054607,2,1,2
2,0,2,6,0.751256815,0.64888,0.015848932,2,1,0
2,1,1,8,0.334169882,0.51539,0.015848932,2,1,2
2,1,1,4,0.717906358,0.66554,0.013803843,2,1,1
2,1,2,6,0.634539887,1.24942,0.012302688,2,0,1
2,0,2,3,0.534412001,0.76559,0.014125375,2,1,0
2,0,2,7,0.934791562,0.83242,0.014125375,2,1,0
2,1,2,4,1.018313624,0.61543,0.014125375,2,0,2
2,1,2,6,1.769071525,1.63306,0.016218101,2,0,1
2,0,2,4,0.534436463,0.58203,0.019054607,2,1,0
2,1,1,10,0.634536473,0.83228,0.019054607,2,1,1
2,1,1,10,0.384298536,0.49863,0.016982437,2,1,2
2,1,2,4,0.400954138,0.59876,0.015848932,2,0,1
2,1,1,6,0.717956989,0.8157,0.017782794,2,1,2
2,0,2,3,0.417665491,0.88226,0.016595869,2,1,0
2,0,2,6,0.317541872,1.18268,0.016595869,2,1,0
2,1,1,8,0.134057186,0.63215,0.016595869,2,1,2
2,0,2,6,0.417651269,1.23278,0.015488166,2,1,0
2,1,2,7,0.567840395,0.49863,0.015488166,2,0,1
2,1,1,6,0.60118431,0.63206,0.016982437,2,1,2
2,1,1,6,0.467706252,0.51541,0.015848932,2,1,1
2,1,2,6,0.267548897,1.14935,0.015488166,2,0,1
2,1,1,6,1.351984592,0.68208,0.016595869,2,1,2
2,0,2,6,0.934849873,0.84895,0.015848932,2,1,0
2,0,2,4,0.384371923,1.18224,0.015848932,2,1,0
2,0,2,4,0.400978031,0.7155,0.015848932,2,1,0
2,1,1,8,0.751327357,0.53194,0.015848932,2,1,1
2,1,1,3,1.752338554,0.73209,0.015135612,2,1,1
2,1,2,7,1.068364056,1.08256,0.014791084,2,0,1
2,1,2,4,0.584533544,0.64882,0.015488166,2,0,2
2,0,2,4,0.584570806,0.51527,0.016595869,2,1,0
2,0,2,4,0.434398461,0.91567,0.016595869,2,1,0
2,1,2,4,0.567817924,1.19933,0.016595869,2,0,2
2,0,2,6,1.535459323,0.799,0.017378008,2,1,0
2,1,2,4,0.93482342,2.00013,0.017378008,2,0,2
2,1,2,4,1.068270474,1.68325,0.019054607,2,0,1
2,0,2,3,4.037961005,0.59863,0.020892961,2,1,0
2,1,1,10,0.434378266,0.53196,0.020892961,2,1,2
2,1,2,6,0.834737916,0.53151,0.019498446,2,0,2
2,0,2,6,0.751362343,0.86555,0.021379621,2,1,0
2,0,2,6,0.751390219,1.48286,0.021379621,2,1,0
2,0,2,4,2.202807232,0.58202,0.021379621,2,1,0
2,1,1,10,0.117391059,0.46527,0.021379621,2,1,2
2,1,1,10,0.100728915,0.49855,0.020417379,2,1,1
2,1,1,6,0.384263834,0.69871,0.019498446,2,1,1
2,0,2,10,1.468698391,0.8324,0.031622777,1,1,0
2,2,1,10,0.751307446,0.36504,0.031622777,1,1,1
2,0,2,3,0.350887208,0.64875,0.014454398,1,1,0
2,2,2,3,0.350949217,1.01577,0.014454398,1,0,1
2,0,2,3,0.784741244,0.69879,0.019054607,1,1,0
2,2,1,10,0.300870341,0.39834,0.019054607,1,1,1
2,2,1,10,0.184069502,0.76546,0.015848932,1,1,2
2,0,2,6,0.41760462,1.0658,0.013803843,1,1,0
2,2,2,4,0.350935564,0.86572,0.013803843,1,0,2
2,2,1,10,0.133953648,0.43194,0.016218101,1,1,2
2,2,2,3,0.450987788,0.83181,0.014454398,1,0,2
2,0,2,0,0.434397892,1.88335,0.016595869,1,1,0
2,2,1,4,2.453040334,1.01576,0.016595869,1,1,1
2,2,1,10,0.317575436,0.31513,0.015135612,1,1,2
2,0,1,7,0.434389644,0.71544,0.014125375,1,0,0
2,2,1,9,0.317714813,1.11584,0.014125375,1,1,1
2,0,2,3,0.517676755,0.63208,0.013489629,1,1,0
2,0,2,6,0.667906272,1.38289,0.013489629,1,1,0
2,2,2,7,0.784763147,1.54955,0.013489629,1,0,2
2,2,2,4,1.084984671,0.73219,0.014454398,1,0,1
2,2,2,4,0.818132661,1.04916,0.015848932,1,0,2
2,0,2,4,0.51778399,0.61537,0.017782794,1,1,0
2,2,1,10,0.250877651,0.66544,0.017782794,1,1,1
2,2,1,7,0.217448119,0.69893,0.016595869,1,1,1
2,0,2,4,0.384309345,0.58201,0.015488166,1,1,0
2,0,2,4,1.635506142,1.63305,0.015488166,1,1,0
2,2,1,10,0.167389154,0.41518,0.015488166,1,1,2
2,2,2,6,1.051666641,1.29938,0.015135612,1,0,2
2,2,1,10,0.267443084,0.58205,0.016218101,1,1,1
2,0,2,8,0.350962302,0.56535,0.015488166,1,1,0
2,0,2,4,0.267559422,2.23369,0.015488166,1,1,0
2,2,1,10,0.10064216,0.41524,0.015488166,1,1,2
2,2,2,7,0.784608125,0.56555,0.014791084,1,0,1
2,0,2,2,7.00762878,0.61482,0.015848932,1,1,0
2,0,1,6,6.340311875,1.61618,0.015848932,1,0,0
2,2,2,3,3.821076654,1.08235,0.015848932,1,0,1
2,2,2,3,3.036918803,0.73186,0.016982437,1,0,2
2,2,1,10,0.234172556,0.48162,0.018197009,1,1,2
2,0,2,3,2.553067242,0.86527,0.017378008,1,1,0
2,2,2,NaN,3.721004519,NaN,0.017378008,1,0,1
2,0,2,3,5.923188534,1.38269,0.019054607,1,1,0
2,2,1,9,2.035984406,0.9319,0.019054607,1,1,1
2,0,1,6,37.03749793,0.51495,0.017782794,1,0,0
2,2,1,7,0.501118717,0.58175,0.017782794,1,1,2
2,2,1,3,0.734587844,0.69839,0.017378008,1,1,1
2,2,1,7,0.58456853,0.73181,0.016595869,1,1,2
2,0,2,7,4.071259124,1.24897,0.016218101,1,1,0
2,2,1,3,5.839824908,1.06542,0.016218101,1,1,1
2,2,2,3,2.986906771,0.88185,0.015848932,1,0,2
2,0,1,4,1.051636774,4.08515,0.016595869,1,0,0
2,1,1,10,0.334308122,0.39804,0.018620871,2,1,2
2,1,1,10,0.200752979,0.46494,0.018197009,2,1,1
2,0,2,6,0.33424014,1.19909,0.017782794,2,1,0
2,1,1,10,0.050589453,0.36471,0.017782794,2,1,2
2,1,1,3,0.717969504,0.41472,0.017378008,2,1,1
2,0,2,4,0.384268385,1.04883,0.016982437,2,1,0
2,1,1,2,2.519794154,0.79857,0.016982437,2,1,2
2,0,2,4,0.784591343,0.56503,0.016595869,2,1,0
2,1,2,7,0.617842187,0.68184,0.016595869,2,0,1
2,0,1,2,1.485318438,0.61514,0.016982437,2,0,0
2,0,2,3,0.617898507,0.81529,0.016982437,2,1,0
2,1,2,3,0.667954912,0.74854,0.016982437,2,0,1
2,1,1,6,0.617851005,3.26778,0.017782794,2,1,1
2,1,1,2,4.488356581,1.33249,0.017378008,2,1,1
2,0,2,2,0.868204711,0.74843,0.016982437,2,1,0
2,1,1,10,0.417689384,0.38146,0.016982437,2,1,2
2,0,2,6,3.387362848,1.44919,0.016595869,2,1,0
2,1,1,10,0.401019845,0.48165,0.016595869,2,1,2
2,0,2,6,0.984861905,2.08306,0.016595869,2,1,0
2,1,1,10,0.284085886,0.69858,0.016595869,2,1,2
2,0,2,6,0.584493721,1.4492,0.016218101,2,1,0
2,1,2,3,0.434389644,0.53167,0.016218101,2,0,1
2,1,1,10,0.284177477,0.43152,0.016595869,2,1,2
2,1,2,2,0.567848644,1.049,0.016218101,2,0,1
2,1,2,6,2.169402162,1.28243,0.016982437,2,0,1
2,0,2,4,0.701312196,0.83192,0.017378008,2,1,0
2,1,1,10,0.367597423,1.5162,0.017378008,2,1,2
2,0,2,6,0.584477793,1.5493,0.016982437,2,1,0
2,0,2,4,0.434403581,0.49818,0.016982437,2,1,0
2,1,1,6,0.634607869,1.18209,0.016982437,2,1,2
2,1,2,3,0.384321007,0.78186,0.016595869,2,0,1
2,0,2,2,0.417689953,0.64851,0.017378008,2,1,0
2,1,1,10,0.267556008,0.34813,0.017378008,2,1,2
2,0,2,3,0.300869488,0.33157,0.016982437,2,1,0
2,0,2,7,0.284151593,1.11558,0.016982437,2,1,0
2,1,1,10,0.401036911,0.31462,0.016982437,2,1,2
2,1,1,10,0.083989118,0.3481,0.016595869,2,1,2
2,1,2,7,0.350918782,0.81524,0.016595869,2,0,1
2,0,2,3,0.384338927,0.59829,0.016982437,2,1,0
2,1,1,3,1.168421116,0.78195,0.016982437,2,1,1
2,0,2,6,0.384301096,1.48264,0.016595869,2,1,0
2,1,2,6,0.918196547,0.4315,0.016595869,2,0,1
2,0,2,4,0.734724092,1.06534,0.016982437,2,1,0
2,1,1,10,0.117383948,0.36482,0.016982437,2,1,2
2,1,2,2,0.834745027,0.69845,0.016982437,2,0,2
2,1,1,10,0.200774597,0.7486,0.017378008,2,1,2
2,0,2,2,0.51783263,1.31569,0.016982437,2,1,0
2,1,2,6,1.452002398,0.64847,0.016982437,2,0,1
2,0,2,3,1.068273319,1.49925,0.017378008,2,1,0
2,1,1,10,0.451011397,0.43156,0.017378008,2,1,1
2,2,1,8,1.869113793,1.48264,0.016595869,1,1,2
2,0,2,4,21.53868406,0.64844,0.016218101,1,1,0
2,0,2,2,12.98021466,0.73176,0.016218101,1,1,0
2,2,1,10,0.467661878,0.54836,0.016218101,1,1,2
2,0,2,7,0.334210842,1.41597,0.015848932,1,1,0
2,2,1,6,0.634513149,1.18223,0.015848932,1,1,1
2,2,2,3,0.367593726,0.66492,0.015488166,1,0,1
2,2,1,10,0.184034516,0.38147,0.015848932,1,1,2
2,2,2,3,0.43441439,0.49866,0.015488166,1,0,1
2,0,2,4,1.702299215,0.6651,0.016218101,1,1,0
2,0,1,7,5.3558078,1.36593,0.016218101,1,0,0
2,0,2,6,0.801311798,1.58275,0.016218101,1,1,0
2,2,2,4,1.034964106,0.7985,0.016218101,1,0,1
2,2,1,10,0.367635539,0.41495,0.016982437,1,1,1
2,0,2,7,0.317564343,0.71506,0.016595869,1,1,0
2,0,2,3,0.584519606,0.93204,0.016595869,1,1,0
2,2,2,4,26.32685883,0.69841,0.016595869,1,0,2
2,2,1,10,0.150713641,0.38154,0.016982437,1,1,2
2,2,2,1,0.467713363,0.73191,0.016595869,1,0,1
2,2,2,3,0.434379972,0.63173,0.017378008,1,0,2
2,0,2,8,0.300953114,1.66602,0.018197009,1,1,0
2,2,1,10,0.26746584,0.29814,0.018197009,1,1,2
2,0,2,7,0.467682643,1.21572,0.017782794,1,1,0
2,2,2,3,0.367592588,0.54838,0.017782794,1,0,1
2,2,1,10,0.31759364,0.48151,0.018620871,1,1,1
2,0,2,7,0.501022575,0.89871,0.018197009,1,1,0
2,2,1,10,0.401033782,0.43147,0.018197009,1,1,2
2,2,2,3,0.834737063,0.44865,0.017782794,1,0,1
2,0,2,2,3.420632239,0.6485,0.018197009,1,1,0
2,2,1,10,0.350952062,0.36477,0.018197009,1,1,2
2,2,1,10,5.355951444,0.68176,0.017782794,1,1,1
2,2,1,10,1.919169345,0.56501,0.017378008,1,1,2
2,0,2,4,0.884782091,0.64841,0.017378008,1,1,0
2,2,1,10,0.451075396,0.36477,0.017378008,1,1,1
2,0,1,6,3.821069258,3.10088,0.016982437,1,0,0
2,2,2,7,0.351038248,0.71507,0.016982437,1,0,1
2,2,1,9,0.467749487,0.74846,0.017378008,1,1,2
2,2,1,10,0.134023052,0.24823,0.016982437,1,1,2
2,0,2,3,0.81798731,0.91526,0.016982437,1,1,0
2,0,2,7,1.885786461,0.94862,0.016982437,1,1,0
2,2,1,7,0.918153027,0.565,0.016982437,1,1,1
2,0,2,7,0.784707111,0.98209,0.016595869,1,1,0
2,2,2,3,0.818044484,0.59832,0.016595869,1,0,2
2,0,2,3,0.801289895,0.44831,0.016982437,1,1,0
2,2,2,3,1.985865138,0.54832,0.016982437,1,0,1
2,2,2,1,0.417651837,0.71542,0.017378008,1,0,2
2,2,1,10,0.217504154,0.34806,0.018197009,1,1,2
2,0,2,4,0.768029607,0.49813,0.017782794,1,1,0
2,2,1,10,0.484367827,0.41493,0.017782794,1,1,1
2,0,2,7,0.350997288,1.83284,0.017378008,1,1,0
2,1,1,10,0.36765545,0.38152,0.016982437,2,1,2
2,1,2,7,0.25091662,1.23225,0.016982437,2,0,1
2,0,2,3,0.350926177,0.84859,0.017378008,2,1,0
2,1,2,7,0.384335229,1.18225,0.017378008,2,0,1
2,1,1,10,0.033937264,0.28144,0.017782794,2,1,2
2,0,2,3,0.134083639,0.38144,0.017378008,2,1,0
2,1,1,10,0.317535898,0.48167,0.017378008,2,1,1
2,0,2,3,0.350948933,0.39816,0.017378008,2,1,0
2,0,2,7,0.300870625,0.43158,0.017378008,2,1,0
2,1,1,10,0.017212258,0.23144,0.017378008,2,1,2
2,1,1,3,1.034985724,0.88191,0.016982437,2,1,1
2,1,2,3,0.500985597,1.31576,0.016982437,2,0,2
2,1,1,10,0.250721776,0.36485,0.017378008,2,1,1
2,0,2,3,0.317561783,0.58176,0.016982437,2,1,0
2,0,1,10,0.350857626,0.26472,0.016982437,2,0,0
2,1,1,10,0.067344041,0.31472,0.016982437,2,1,2
2,0,2,7,0.367588037,1.1991,0.016982437,2,1,0
2,1,1,10,0.01729816,0.24817,0.016982437,2,1,1
2,1,1,10,0.100710427,0.59839,0.016595869,2,1,2
2,0,2,7,0.401032076,0.74851,0.016595869,2,1,0
2,1,1,3,0.934768523,0.49817,0.016595869,2,1,1
2,1,1,0,0.667941259,2.26662,0.016595869,2,1,1
2,0,2,7,0.968194357,0.86532,0.016218101,2,1,0
2,1,2,NaN,2.636550619,NaN,0.016218101,2,0,1
2,0,2,2,2.085992171,0.79864,0.016595869,2,1,0
2,1,1,10,0.250818202,0.38153,0.016595869,2,1,2
2,0,2,3,0.584599535,0.48143,0.016218101,2,1,0
2,1,1,10,0.317497783,0.36481,0.016218101,2,1,2
2,0,2,2,1.685492858,1.59953,0.016218101,2,1,0
2,1,1,10,0.184117289,0.36475,0.016218101,2,1,2
2,1,1,10,0.217396635,0.51542,0.016218101,2,1,2
2,1,1,10,0.31761668,0.28136,0.015848932,2,1,2
2,1,2,8,0.884722073,0.91541,0.015848932,2,0,1
2,1,2,2,0.367615912,0.49858,0.016218101,2,0,1
2,0,2,0,0.667876121,1.63274,0.016218101,2,1,0
2,1,2,7,0.968208864,0.66515,0.016218101,2,0,1
2,0,1,8,0.651241568,0.83198,0.016595869,2,0,0
2,1,2,4,1.05166977,2.71692,0.016595869,2,0,2
2,0,2,7,0.784736693,1.86627,0.016982437,2,1,0
2,0,1,2,0.634630624,0.58155,0.016982437,2,0,0
2,1,1,2,1.735568606,0.59846,0.016982437,2,1,1
2,1,1,10,0.76798495,0.33163,0.016595869,2,1,2
2,0,2,7,0.217396919,1.18239,0.016595869,2,1,0
2,1,2,3,4.354854914,0.71516,0.016595869,2,0,1
2,0,2,6,0.701277494,0.84861,0.016595869,2,1,0
2,0,2,6,0.334196336,1.09895,0.016595869,2,1,0
2,1,2,7,0.501108477,1.98305,0.016595869,2,0,1
2,1,1,10,0.067383579,0.31471,0.016982437,2,1,2
2,1,1,10,0.033962295,0.31472,0.016982437,2,1,2
2,0,2,8,0.284177761,1.1656,0.016595869,2,1,0
2,2,2,7,2.586485396,2.8672,0.017378008,1,0,1
2,2,1,10,0.317592787,0.29808,0.017782794,1,1,2
2,0,2,2,0.334208851,1.74958,0.017782794,1,1,0
2,2,2,6,0.78474352,2.48359,0.017782794,1,0,1
2,2,1,10,0.100725218,0.31488,0.018197009,1,1,1
2,0,2,7,0.617820001,0.54844,0.017782794,1,1,0
2,0,2,3,0.417568211,0.44827,0.017782794,1,1,0
2,2,1,10,0.200766348,0.56484,0.017782794,1,1,2
2,2,2,4,0.400935649,0.6485,0.017782794,1,0,2
2,0,2,6,0.367553335,1.2491,0.018197009,1,1,0
2,2,1,10,0.083912319,0.38151,0.018197009,1,1,2
2,0,2,3,0.634569753,0.4815,0.017782794,1,1,0
2,0,1,2,0.684644647,1.9163,0.017782794,1,0,0
2,2,2,6,0.450957921,0.64849,0.017782794,1,0,1
2,2,1,10,0.217546252,0.31469,0.018197009,1,1,2
2,2,1,10,0.13404211,0.26481,0.018197009,1,1,2
2,2,2,7,0.617856978,0.98213,0.017782794,1,0,1
2,2,2,7,0.717979744,1.3491,0.018197009,1,0,1
2,0,1,3,1.06827531,0.68176,0.018620871,1,0,0
2,0,2,6,1.418638004,1.29909,0.018620871,1,1,0
2,2,2,4,0.484388022,1.56598,0.018620871,1,0,1
2,2,2,6,4.77207525,1.64932,0.019498446,1,0,1
2,2,1,10,0.134035284,0.33152,0.019952623,1,1,2
2,0,2,7,0.534345157,0.59844,0.019498446,1,1,0
2,0,2,3,0.684606247,1.09886,0.019498446,1,1,0
2,0,2,6,0.367608801,0.71536,0.019498446,1,1,0
2,2,2,4,0.934823136,1.36616,0.019498446,1,0,2
2,0,2,6,0.384332101,1.14886,0.020417379,1,1,0
2,2,2,NaN,16.06656979,NaN,0.020417379,1,0,1
2,2,2,0,1.46875784,3.8016,0.021379621,1,0,2
2,0,2,4,1.351858584,0.49841,0.022387211,1,1,0
2,2,1,10,0.667907979,0.28144,0.022387211,1,1,2
2,2,1,10,0.150758299,0.33136,0.021877616,1,1,1
2,0,2,7,0.551147531,0.84851,0.021379621,1,1,0
2,2,1,10,0.100692507,0.39818,0.021379621,1,1,1
2,0,2,7,0.634593647,0.76517,0.020892961,1,1,0
2,2,1,10,0.11736546,0.56508,0.020892961,1,1,1
2,2,1,10,0.017272845,0.43165,0.020417379,1,1,2
2,2,1,10,0.033979077,0.44817,0.019952623,1,1,2
2,0,2,8,0.768042976,0.48153,0.019498446,1,1,0
2,2,1,10,0.017227903,0.38155,0.019498446,1,1,2
2,0,2,7,0.567862013,1.66608,0.019498446,1,1,0
2,0,2,7,1.802363386,0.53173,0.019498446,1,1,0
2,2,1,10,0.350845111,0.31481,0.019498446,1,1,1
2,0,1,10,0.467614092,0.46502,0.019054607,1,0,0
2,2,1,10,0.017254071,0.24806,0.019054607,1,1,2
2,2,1,10,0.017222783,0.33155,0.019054607,1,1,2
2,0,2,8,0.334246967,0.44818,0.018620871,1,1,0
2,2,1,10,0.083982576,0.33139,0.018620871,1,1,1
2,2,1,10,0.684534283,0.26478,0.018620871,1,1,1
