Subj_idx,Stimulus,Response,Accuracy,Confidence,RT_dec,Difficulty,Condition
19,2,2,1,1,0.454,16,1000
19,2,1,0,1,0.862,16,1000
19,1,2,0,1,0.56,16,1000
19,2,1,0,1,0.353,16,1000
19,1,1,1,1,1.618,32,1000
19,2,2,1,1,1.027,16,1000
19,1,1,1,1,0.615,32,1000
19,2,2,1,2,0.407,64,1000
19,1,1,1,3,0.289,128,1000
19,1,1,1,1,0.609,16,1000
19,1,1,1,1,0.246,16,1000
19,2,2,1,2,0.565,64,1000
19,2,2,1,2,0.425,64,1000
19,1,1,1,2,0.476,64,1000
19,2,1,0,1,0.383,16,1000
19,2,2,1,2,0.503,64,1000
19,2,2,1,3,0.382,128,1000
19,1,1,1,2,0.336,64,1000
19,2,2,1,4,0.438,128,1000
19,2,2,1,2,0.374,64,1000
19,2,1,0,1,0.822,16,1000
19,2,2,1,4,0.369,128,1000
19,1,1,1,2,0.29,64,1000
19,1,2,0,1,0.473,32,1000
19,1,1,1,3,0.177,128,1000
19,2,2,1,2,0.281,64,1000
19,2,1,0,1,0.84,32,1000
19,2,1,0,1,1.352,16,1000
19,2,2,1,2,0.338,64,1000
19,1,2,0,1,0.347,32,1000
19,1,2,0,1,0.433,16,1000
22,2,2,1,1,0.399,16,1000
22,2,2,1,2,0.444,128,1000
22,2,1,0,1,0.82,16,1000
22,2,2,1,3,0.498,128,1000
22,2,2,1,2,0.687,16,1000
22,2,2,1,1,0.551,32,1000
22,2,2,1,3,0.465,128,1000
22,1,1,1,3,0.608,128,1000
22,1,1,1,2,0.451,64,1000
22,2,1,0,2,0.506,16,1000
22,2,2,1,3,0.432,64,1000
22,1,1,1,2,0.564,32,1000
22,1,1,1,1,0.444,16,1000
22,1,1,1,2,0.453,64,1000
22,2,2,1,2,0.787,32,1000
22,1,1,1,2,0.446,16,1000
22,1,1,1,2,0.386,32,1000
22,2,2,1,2,0.585,32,1000
22,2,2,1,2,0.458,64,1000
22,2,1,0,2,0.425,16,1000
22,1,1,1,2,0.446,32,1000
22,1,1,1,1,0.516,16,1000
22,2,1,0,2,0.422,64,1000
22,1,1,1,1,0.332,16,1000
22,1,1,1,3,0.287,128,1000
22,2,2,1,2,0.413,32,1000
22,2,2,1,3,0.407,128,1000
22,2,2,1,2,0.417,16,1000
22,2,2,1,2,0.487,32,1000
22,2,2,1,3,0.765,128,1000
22,2,2,1,2,0.537,16,1000
22,1,2,0,1,0.392,16,1000
22,1,1,1,2,0.424,32,1000
22,1,1,1,3,0.339,128,1000
22,2,2,1,2,0.504,32,1000
22,2,2,1,3,0.446,128,1000
22,1,1,1,4,0.665,128,1000
22,2,2,1,4,0.337,64,1000
22,2,2,1,4,0.413,128,1000
22,1,1,1,3,0.271,128,1000
22,1,1,1,3,0.397,64,1000
22,1,1,1,3,0.422,16,1000
22,2,2,1,2,0.384,32,1000
22,2,2,1,2,0.371,64,1000
22,2,2,1,2,0.374,64,1000
22,2,2,1,2,0.584,32,1000
22,2,1,0,2,0.86,16,1000
22,1,1,1,1,0.406,16,1000
22,1,1,1,2,0.335,64,1000
22,2,2,1,3,0.397,128,1000
22,1,1,1,3,0.491,128,1000
22,2,2,1,2,0.454,64,1000
22,2,2,1,2,0.441,64,1000
22,1,1,1,1,0.374,32,1000
22,2,2,1,2,0.54,64,1000
22,2,1,0,1,0.502,16,1000
22,2,2,1,3,0.384,128,1000
22,2,2,1,3,0.395,128,1000
22,1,2,0,1,0.405,16,1000
22,1,1,1,2,0.352,32,1000
22,1,1,1,1,0.395,16,1000
22,1,1,1,2,0.293,32,1000
22,1,1,1,2,0.468,64,1000
22,1,1,1,1,0.427,16,1000
22,2,2,1,1,0.444,32,1000
22,2,2,1,2,0.58,64,1000
22,2,2,1,1,0.392,16,1000
22,2,2,1,2,0.761,64,1000
22,1,1,1,1,0.341,32,1000
22,1,1,1,1,0.482,16,1000
22,1,1,1,1,0.76,64,1000
22,1,1,1,2,0.29,64,1000
22,1,1,1,2,0.341,64,1000
22,2,2,1,3,0.314,128,1000
22,2,2,1,4,0.353,128,1000
22,1,1,1,4,0.372,128,1000
22,1,1,1,2,0.316,32,1000
22,1,1,1,3,0.424,128,1000
22,1,1,1,2,0.385,32,1000
22,1,1,1,2,0.332,64,1000
22,2,2,1,1,0.37,16,1000
22,2,2,1,2,0.606,64,1000
22,1,1,1,2,0.447,16,1000
22,1,1,1,3,0.403,64,1000
22,1,1,1,2,0.445,32,1000
22,2,2,1,3,0.416,64,1000
22,2,1,0,2,0.425,16,1000
22,2,2,1,2,0.451,32,1000
22,1,1,1,2,0.406,64,1000
22,2,2,1,3,0.368,128,1000
22,1,1,1,2,0.364,16,1000
22,1,2,0,1,0.503,16,1000
22,1,2,0,1,0.442,16,1000
22,2,2,1,2,0.561,64,1000
22,2,2,1,3,0.389,128,1000
22,2,2,1,2,0.368,32,1000
22,1,1,1,2,0.536,32,1000
22,2,2,1,2,0.503,32,1000
22,2,2,1,3,0.365,128,1000
22,2,2,1,1,0.39,16,1000
22,1,1,1,3,0.38,128,1000
22,2,2,1,2,0.392,32,1000
22,1,1,1,1,0.469,32,1000
22,2,2,1,2,0.478,32,1000
22,2,2,1,1,0.382,32,1000
22,1,1,1,2,0.42,64,1000
22,1,1,1,3,0.363,128,1000
22,1,1,1,4,0.37,128,1000
22,1,1,1,4,0.424,64,1000
22,1,1,1,2,0.372,32,1000
22,2,2,1,1,0.409,16,1000
22,1,1,1,2,0.451,32,1000
22,1,1,1,3,0.37,128,1000
22,1,1,1,4,0.347,128,1000
22,1,1,1,4,0.391,128,1000
22,2,2,1,2,0.295,64,1000
22,1,1,1,3,0.342,64,1000
22,2,2,1,3,0.398,32,1000
22,1,1,1,3,0.449,64,1000
22,2,2,1,2,0.408,16,1000
22,1,2,0,2,0.447,16,1000
22,1,1,1,4,0.353,128,1000
22,2,2,1,4,0.479,128,1000
22,1,1,1,2,0.343,32,1000
22,1,1,1,3,0.402,64,1000
22,2,2,1,1,0.424,16,1000
22,1,1,1,3,0.431,128,1000
22,2,1,0,3,0.543,64,1000
26,2,1,0,1,1.265,16,1000
26,2,2,1,2,0.222,64,1000
26,2,2,1,2,0.221,32,1000
26,1,2,0,2,2.062,32,1000
26,1,1,1,4,0.177,128,1000
26,1,1,1,4,0.242,128,1000
26,2,2,1,4,0.146,128,1000
26,1,1,1,2,0.138,32,1000
26,2,1,0,1,0.992,32,1000
26,2,2,1,3,0.205,32,1000
26,1,1,1,3,0.32,64,1000
26,2,2,1,3,0.128,32,1000
26,2,2,1,3,0.337,64,1000
26,1,1,1,2,0.22,32,1000
26,1,2,0,3,0.143,64,1000
26,1,2,0,1,0.238,16,1000
26,2,1,0,1,0.146,16,1000
26,2,1,0,1,0.144,16,1000
26,2,1,0,1,0.261,32,1000
26,1,2,0,3,0.233,128,1000
26,2,2,1,3,0.163,128,1000
26,2,2,1,1,0.435,16,1000
26,1,2,0,4,0.249,128,1000
26,2,2,1,4,0.194,32,1000
26,2,2,1,4,0.114,32,1000
26,2,2,1,4,0.12,32,1000
26,2,2,1,4,0.46,128,1000
26,2,1,0,1,0.319,16,1000
26,1,2,0,3,0.252,32,1000
26,2,2,1,3,0.117,16,1000
26,1,2,0,4,0.234,64,1000
26,2,2,1,4,0.106,64,1000
26,2,2,1,4,0.559,128,1000
26,1,1,1,1,0.319,16,1000
26,2,1,0,1,0.595,16,1000
26,2,2,1,4,0.191,128,1000
26,2,2,1,4,0.162,32,1000
26,1,1,1,1,0.247,32,1000
26,1,1,1,1,0.133,16,1000
26,1,2,0,2,0.109,32,1000
26,2,2,1,4,0.224,128,1000
26,2,1,0,1,0.212,16,1000
26,1,1,1,1,0.273,16,1000
26,1,2,0,2,0.096,32,1000
26,2,1,0,1,0.227,32,1000
26,1,2,0,2,0.27,64,1000
26,2,1,0,1,0.419,16,1000
26,1,2,0,2,0.339,32,1000
26,1,1,1,4,0.263,128,1000
26,1,1,1,4,0.146,64,1000
26,1,1,1,1,0.447,32,1000
26,1,2,0,4,0.162,64,1000
26,2,2,1,4,0.246,128,1000
26,2,2,1,4,0.298,64,1000
26,2,1,0,1,0.17,16,1000
26,1,2,0,1,0.182,64,1000
26,2,2,1,4,0.261,128,1000
26,1,1,1,4,1.067,128,1000
26,1,2,0,2,0.222,64,1000
26,1,1,1,4,0.216,128,1000
26,1,1,1,1,0.213,16,1000
26,1,2,0,1,0.342,64,1000
26,1,1,1,1,0.193,16,1000
26,2,2,1,4,0.191,32,1000
26,2,1,0,1,0.226,16,1000
26,2,2,1,4,0.276,128,1000
26,2,2,1,4,0.289,128,1000
26,2,2,1,4,0.128,64,1000
26,2,2,1,4,0.177,128,1000
26,1,1,1,1,0.192,32,1000
26,1,1,1,4,0.197,128,1000
26,2,2,1,4,0.163,64,1000
26,2,2,1,2,0.189,32,1000
26,2,1,0,1,0.193,16,1000
26,1,1,1,1,0.16,16,1000
26,2,2,1,4,0.236,64,1000
26,1,1,1,4,0.169,64,1000
26,2,2,1,1,0.38,16,1000
26,2,2,1,4,0.458,128,1000
26,1,2,0,1,0.226,16,1000
26,2,2,1,3,0.207,32,1000
26,1,1,1,4,0.197,128,1000
26,1,1,1,4,0.453,128,1000
26,1,1,1,4,0.333,128,1000
26,1,2,0,1,0.389,16,1000
26,2,2,1,4,0.21,128,1000
26,1,1,1,4,0.308,32,1000
26,1,1,1,4,0.177,64,1000
26,1,1,1,4,0.162,64,1000
26,2,2,1,4,0.246,64,1000
26,1,1,1,4,0.209,128,1000
26,1,1,1,4,0.175,128,1000
26,1,1,1,4,0.263,128,1000
26,1,1,1,1,0.267,16,1000
26,1,1,1,4,0.218,128,1000
26,1,2,0,1,0.299,16,1000
26,1,1,1,1,0.458,16,1000
26,1,1,1,2,0.115,32,1000
26,1,2,0,1,0.346,32,1000
26,1,1,1,1,0.262,16,1000
26,2,2,1,4,0.239,64,1000
26,2,2,1,4,0.252,64,1000
26,2,2,1,4,0.203,64,1000
26,2,2,1,4,0.19,64,1000
26,2,2,1,1,0.183,64,1000
26,1,2,0,1,0.226,64,1000
26,1,2,0,1,0.167,16,1000
26,2,2,1,4,0.189,64,1000
26,1,2,0,2,0.219,64,1000
26,2,2,1,3,0.252,32,1000
26,2,2,1,4,0.17,128,1000
26,1,1,1,4,0.094,64,1000
26,1,1,1,2,0.217,32,1000
26,1,1,1,1,0.206,16,1000
26,2,2,1,4,0.194,64,1000
26,1,1,1,4,0.135,64,1000
26,2,2,1,4,0.185,128,1000
26,2,2,1,4,0.203,64,1000
26,2,2,1,1,0.461,16,1000
26,2,1,0,1,0.173,16,1000
26,1,2,0,2,0.13,32,1000
26,2,2,1,2,0.373,32,1000
26,1,2,0,4,0.173,128,1000
26,2,1,0,1,0.454,32,1000
26,1,2,0,1,0.168,32,1000
26,2,2,1,4,0.136,128,1000
26,2,1,0,1,0.332,16,1000
26,1,2,0,1,0.39,16,1000
5,1,1,1,2,1.131,64,1000
5,2,1,0,2,0.814,32,1000
5,2,2,1,2,0.715,16,1000
5,2,2,1,4,0.686,128,1000
5,1,1,1,4,0.866,64,1000
5,2,2,1,2,0.701,32,1000
5,2,2,1,4,0.808,64,1000
5,2,2,1,4,0.738,64,1000
5,2,2,1,4,0.73,64,1000
5,2,2,1,4,0.678,128,1000
5,1,1,1,3,0.808,32,1000
5,1,1,1,3,0.674,64,1000
5,1,2,0,2,0.524,16,1000
5,1,2,0,1,0.536,16,1000
5,2,2,1,2,0.526,32,1000
5,1,1,1,3,0.697,64,1000
5,1,1,1,3,0.643,64,1000
5,1,1,1,2,0.594,32,1000
5,2,2,1,4,0.628,128,1000
5,2,2,1,1,0.69,16,1000
5,1,1,1,4,0.677,128,1000
5,2,2,1,4,0.773,128,1000
5,1,1,1,2,1.132,32,1000
5,1,2,0,1,0.648,16,1000
5,1,2,0,1,0.826,16,1000
5,2,1,0,2,0.786,16,1000
5,1,1,1,4,0.742,128,1000
5,2,2,1,4,0.531,128,1000
5,2,2,1,4,0.706,128,1000
5,2,2,1,4,0.705,128,1000
5,2,2,1,4,0.687,64,1000
5,2,2,1,4,0.653,64,1000
5,2,2,1,3,0.821,32,1000
5,1,1,1,2,0.731,32,1000
5,2,2,1,4,0.717,128,1000
5,1,1,1,1,0.966,32,1000
5,1,1,1,4,0.67,128,1000
5,1,1,1,2,0.675,32,1000
5,1,2,0,1,0.72,16,1000
5,2,2,1,4,0.707,128,1000
5,1,1,1,4,0.734,128,1000
5,2,2,1,1,0.69,16,1000
5,1,1,1,1,0.699,16,1000
5,2,2,1,1,0.632,16,1000
5,2,2,1,2,0.681,32,1000
5,1,1,1,1,0.78,16,1000
5,2,2,1,2,0.53,32,1000
5,2,2,1,2,0.814,32,1000
5,2,1,0,1,0.739,16,1000
5,1,1,1,2,0.669,32,1000
5,2,2,1,2,0.744,32,1000
5,2,2,1,4,0.682,128,1000
5,2,2,1,4,0.793,64,1000
5,2,1,0,1,0.704,16,1000
5,2,2,1,4,0.675,128,1000
5,1,1,1,4,0.658,128,1000
5,2,2,1,4,0.722,64,1000
5,1,1,1,4,0.735,128,1000
5,1,1,1,4,0.79,64,1000
5,1,1,1,4,0.78,128,1000
5,1,1,1,4,0.806,32,1000
5,2,2,1,4,0.688,64,1000
5,2,2,1,2,0.752,32,1000
5,1,2,0,1,0.697,16,1000
5,2,2,1,4,0.776,128,1000
5,1,1,1,2,0.61,32,1000
5,2,2,1,4,0.615,64,1000
5,2,2,1,4,0.668,128,1000
5,2,1,0,1,0.865,16,1000
5,1,1,1,3,0.587,64,1000
5,1,1,1,2,0.682,32,1000
5,1,1,1,4,0.611,64,1000
5,1,1,1,4,0.729,64,1000
5,1,1,1,4,0.758,128,1000
5,1,1,1,4,0.613,128,1000
5,2,2,1,2,0.595,32,1000
5,1,1,1,3,0.567,64,1000
5,1,1,1,4,0.542,64,1000
5,2,2,1,4,0.639,128,1000
5,1,1,1,4,2.945,128,1000
5,2,2,1,2,0.632,32,1000
5,2,2,1,1,0.694,16,1000
5,1,1,1,4,1.046,128,1000
5,1,1,1,4,0.743,64,1000
5,1,1,1,4,0.729,128,1000
5,1,2,0,1,0.61,16,1000
5,1,2,0,2,0.641,32,1000
5,1,2,0,1,0.564,16,1000
5,2,1,0,1,0.863,16,1000
5,2,2,1,1,0.751,16,1000
5,1,2,0,2,0.727,32,1000
5,2,2,1,2,0.969,64,1000
5,2,2,1,3,0.561,64,1000
5,2,2,1,4,0.54,64,1000
5,1,1,1,4,0.706,128,1000
5,2,2,1,1,0.776,16,1000
5,2,2,1,4,0.619,128,1000
5,2,2,1,2,0.536,32,1000
5,1,1,1,3,0.788,64,1000
5,2,2,1,1,0.541,16,1000
5,2,2,1,1,0.986,16,1000
5,1,1,1,2,1.061,32,1000
5,2,2,1,3,0.478,64,1000
5,2,2,1,3,0.489,64,1000
5,2,2,1,3,0.757,64,1000
5,1,1,1,2,0.691,32,1000
5,2,2,1,2,0.569,32,1000
5,1,1,1,1,0.953,16,1000
5,1,2,0,1,0.618,16,1000
5,2,2,1,2,0.571,32,1000
5,2,2,1,3,0.526,64,1000
5,1,1,1,2,0.611,32,1000
5,2,2,1,1,0.644,16,1000
5,2,2,1,2,0.548,32,1000
5,2,2,1,2,0.752,32,1000
5,1,1,1,4,0.822,128,1000
5,1,1,1,4,0.766,128,1000
5,2,2,1,1,0.922,16,1000
5,1,2,0,2,0.798,32,1000
5,1,2,0,1,0.699,16,1000
5,1,1,1,3,0.761,64,1000
5,1,2,0,1,0.769,16,1000
5,1,1,1,1,0.703,16,1000
5,1,1,1,3,0.706,64,1000
5,1,2,0,1,0.856,16,1000
5,1,1,1,4,0.767,64,1000
5,2,2,1,4,0.709,128,1000
5,1,1,1,4,0.862,128,1000
10,2,2,1,1,1.331,16,1000
10,1,2,0,1,1.114,16,1000
10,2,2,1,3,0.194,128,1000
10,1,2,0,2,0.329,16,1000
10,1,2,0,2,0.193,16,1000
10,1,1,1,1,0.367,32,1000
10,1,1,1,2,0.281,64,1000
10,1,1,1,1,0.346,16,1000
10,1,1,1,3,0.201,128,1000
10,2,2,1,3,0.264,32,1000
10,1,1,1,4,0.173,128,1000
10,1,1,1,2,0.422,16,1000
10,2,2,1,2,0.2,16,1000
10,2,2,1,1,0.163,16,1000
10,2,2,1,2,0.192,32,1000
10,1,1,1,3,0.344,128,1000
10,1,1,1,2,0.154,64,1000
10,1,1,1,2,0.764,32,1000
10,1,1,1,2,0.276,64,1000
10,2,2,1,3,0.232,32,1000
10,2,2,1,2,0.36,16,1000
10,1,1,1,2,0.374,16,1000
10,1,1,1,3,0.273,128,1000
10,2,2,1,3,0.302,64,1000
10,2,2,1,2,0.279,16,1000
10,1,1,1,3,0.214,64,1000
10,2,2,1,3,0.457,32,1000
10,2,2,1,3,0.25,128,1000
10,2,2,1,4,0.298,128,1000
10,1,1,1,4,0.502,64,1000
10,1,1,1,4,0.447,32,1000
10,1,1,1,4,0.334,32,1000
10,1,1,1,1,0.284,16,1000
10,1,1,1,2,0.429,32,1000
10,1,1,1,4,0.177,128,1000
10,1,1,1,3,0.372,32,1000
10,2,2,1,2,0.26,32,1000
10,1,1,1,2,0.308,16,1000
10,1,1,1,3,0.274,32,1000
10,2,2,1,4,0.269,64,1000
10,2,2,1,2,0.29,16,1000
10,2,2,1,4,0.657,128,1000
10,2,2,1,4,0.343,128,1000
10,2,2,1,3,0.313,16,1000
10,1,2,0,2,0.341,16,1000
10,2,2,1,3,0.272,64,1000
10,2,2,1,2,0.335,16,1000
10,2,2,1,4,0.317,64,1000
10,1,1,1,4,0.301,64,1000
10,1,1,1,3,0.322,64,1000
10,2,2,1,3,0.309,16,1000
10,2,2,1,2,0.307,16,1000
10,2,2,1,4,0.397,128,1000
10,1,1,1,4,0.263,64,1000
10,2,2,1,4,0.375,64,1000
10,2,2,1,4,0.29,128,1000
10,2,2,1,4,0.317,128,1000
10,2,2,1,4,0.328,64,1000
10,2,2,1,4,0.309,64,1000
10,2,2,1,3,0.203,16,1000
10,2,2,1,4,0.353,64,1000
10,1,2,0,2,0.246,16,1000
10,1,1,1,4,0.301,128,1000
10,1,1,1,2,0.264,64,1000
10,2,2,1,2,0.178,16,1000
10,1,1,1,3,0.228,64,1000
10,2,2,1,4,0.289,64,1000
10,2,2,1,4,0.284,64,1000
10,2,2,1,4,0.285,128,1000
10,1,1,1,3,0.157,32,1000
10,2,2,1,3,0.292,32,1000
10,1,1,1,3,0.263,64,1000
10,1,1,1,3,0.259,32,1000
10,2,2,1,3,0.314,64,1000
10,2,2,1,3,0.359,64,1000
10,2,2,1,4,0.315,128,1000
10,2,2,1,4,0.298,128,1000
10,2,2,1,3,0.253,32,1000
10,2,2,1,3,0.292,32,1000
10,2,2,1,3,0.355,32,1000
10,2,2,1,4,0.306,128,1000
10,1,2,0,2,0.291,16,1000
10,1,1,1,3,0.354,64,1000
10,1,1,1,2,0.296,16,1000
10,1,1,1,3,0.325,32,1000
10,2,2,1,3,0.312,64,1000
10,1,1,1,3,0.285,64,1000
10,2,2,1,3,0.419,64,1000
10,2,2,1,2,0.285,16,1000
10,1,1,1,2,0.25,32,1000
10,1,1,1,4,0.262,128,1000
10,2,2,1,2,0.301,16,1000
10,2,2,1,3,0.302,32,1000
10,1,1,1,4,0.318,128,1000
10,1,1,1,4,0.331,128,1000
10,1,2,0,1,0.342,16,1000
10,1,1,1,3,0.232,32,1000
10,1,1,1,4,0.296,128,1000
10,2,2,1,3,0.247,32,1000
10,2,2,1,3,0.176,32,1000
10,1,1,1,4,0.299,128,1000
10,2,2,1,3,0.318,32,1000
10,2,2,1,4,0.307,128,1000
10,2,2,1,4,0.344,64,1000
10,1,2,0,1,0.362,16,1000
10,1,1,1,4,0.271,32,1000
10,2,2,1,4,0.319,128,1000
10,1,1,1,3,0.344,32,1000
10,2,2,1,3,0.314,32,1000
10,2,1,0,1,0.415,16,1000
10,2,2,1,4,0.233,64,1000
10,2,2,1,4,0.514,128,1000
10,1,1,1,1,0.321,16,1000
10,1,1,1,4,0.189,128,1000
10,2,2,1,4,0.26,128,1000
10,1,1,1,3,0.324,64,1000
10,1,1,1,4,0.232,64,1000
10,1,1,1,4,0.329,128,1000
10,1,1,1,1,0.515,16,1000
10,2,2,1,2,0.308,32,1000
10,1,1,1,4,0.262,128,1000
10,2,2,1,3,0.184,32,1000
10,1,1,1,3,0.283,64,1000
10,2,2,1,3,0.311,16,1000
10,1,1,1,4,0.372,128,1000
10,1,1,1,4,0.26,128,1000
10,1,1,1,2,0.24,32,1000
10,1,1,1,2,0.338,32,1000
27,1,2,0,2,0.819,16,1000
27,2,2,1,3,0.683,32,1000
27,2,1,0,2,0.643,16,1000
27,1,1,1,2,0.398,32,1000
27,2,2,1,3,0.812,32,1000
27,2,2,1,3,0.67,64,1000
27,2,2,1,3,0.653,64,1000
27,1,1,1,3,0.638,64,1000
27,1,1,1,3,0.382,32,1000
27,2,2,1,3,0.702,64,1000
27,2,2,1,4,0.747,128,1000
27,2,2,1,3,0.767,32,1000
27,2,2,1,3,0.663,64,1000
27,2,2,1,2,0.867,16,1000
27,1,2,0,2,0.651,16,1000
27,1,1,1,3,0.6,128,1000
27,1,2,0,3,0.664,16,1000
27,2,2,1,3,0.656,16,1000
27,1,2,0,2,0.72,16,1000
27,2,2,1,4,0.716,128,1000
27,2,2,1,3,0.66,32,1000
27,1,1,1,4,0.61,128,1000
27,1,1,1,2,0.743,32,1000
27,1,1,1,3,0.306,64,1000
27,2,2,1,4,0.75,64,1000
27,2,2,1,3,0.729,32,1000
27,2,2,1,3,0.71,32,1000
27,1,1,1,2,0.352,32,1000
27,2,2,1,2,1.044,16,1000
27,1,1,1,3,0.293,32,1000
27,2,2,1,3,0.744,16,1000
27,2,2,1,4,0.765,128,1000
27,1,1,1,4,0.46,128,1000
27,2,2,1,4,0.613,128,1000
27,2,2,1,4,0.791,32,1000
27,1,1,1,4,0.418,32,1000
27,2,2,1,3,0.729,16,1000
27,2,2,1,4,0.614,128,1000
27,2,2,1,4,0.557,32,1000
27,1,1,1,4,0.437,128,1000
27,2,2,1,4,0.653,32,1000
27,2,2,1,4,0.638,32,1000
27,2,2,1,4,0.543,128,1000
27,2,2,1,4,0.643,64,1000
27,2,2,1,4,0.659,64,1000
27,2,2,1,4,0.835,16,1000
27,2,2,1,4,0.869,128,1000
27,1,1,1,3,0.361,64,1000
27,2,2,1,3,0.677,16,1000
27,1,1,1,3,0.388,64,1000
27,2,1,0,3,0.319,16,1000
27,2,2,1,4,0.651,128,1000
27,1,1,1,4,0.348,128,1000
27,2,2,1,3,0.599,32,1000
27,1,1,1,4,0.298,128,1000
27,1,1,1,3,0.263,64,1000
27,1,1,1,4,0.309,128,1000
27,1,1,1,3,0.41,64,1000
27,2,2,1,3,0.738,32,1000
27,1,1,1,3,0.395,32,1000
27,1,1,1,3,0.393,32,1000
27,1,1,1,3,0.276,32,1000
27,2,2,1,4,0.631,128,1000
27,2,2,1,4,0.664,128,1000
27,1,1,1,4,0.341,128,1000
27,1,1,1,4,0.386,16,1000
27,2,2,1,4,0.604,128,1000
27,1,1,1,3,0.303,16,1000
27,1,1,1,4,0.285,128,1000
27,1,1,1,3,0.299,64,1000
27,2,2,1,3,0.649,64,1000
27,1,1,1,3,0.353,64,1000
27,1,1,1,4,0.386,128,1000
27,1,1,1,3,0.332,32,1000
27,1,1,1,3,0.372,128,1000
27,1,1,1,3,0.308,32,1000
27,2,2,1,3,0.706,64,1000
27,2,2,1,4,0.609,128,1000
27,1,1,1,3,0.345,16,1000
27,1,1,1,4,0.324,128,1000
27,1,1,1,4,0.391,128,1000
27,1,1,1,3,0.387,64,1000
27,1,1,1,3,0.353,32,1000
27,2,2,1,4,0.659,128,1000
27,1,1,1,3,0.429,128,1000
27,1,1,1,3,0.342,64,1000
27,1,1,1,3,0.296,32,1000
27,1,1,1,3,0.401,64,1000
27,1,1,1,3,0.238,32,1000
27,1,1,1,3,0.347,32,1000
27,2,1,0,2,0.47,16,1000
27,2,2,1,3,0.654,32,1000
27,2,2,1,2,0.676,16,1000
27,1,2,0,2,0.723,16,1000
27,2,2,1,2,0.754,32,1000
27,1,1,1,2,0.402,64,1000
27,2,2,1,3,0.571,64,1000
27,1,1,1,3,0.286,128,1000
27,1,1,1,2,0.493,64,1000
27,1,1,1,2,0.324,16,1000
27,2,2,1,3,0.593,128,1000
27,1,2,0,2,0.636,16,1000
27,1,1,1,2,0.401,64,1000
27,1,1,1,2,0.22,16,1000
27,2,2,1,3,0.657,64,1000
27,1,1,1,3,0.306,128,1000
27,2,2,1,3,0.67,64,1000
27,1,1,1,3,0.333,32,1000
27,2,2,1,3,0.489,64,1000
27,1,1,1,2,0.288,16,1000
27,1,1,1,2,0.319,64,1000
27,2,2,1,2,0.637,64,1000
27,1,2,0,2,0.631,16,1000
27,2,2,1,3,0.647,32,1000
27,2,2,1,3,0.695,16,1000
27,2,2,1,2,0.678,16,1000
27,1,2,0,2,0.629,16,1000
27,2,2,1,2,0.758,16,1000
27,2,2,1,2,0.716,16,1000
27,2,2,1,4,0.705,128,1000
27,2,2,1,4,0.58,64,1000
27,1,2,0,3,0.63,16,1000
27,2,2,1,3,0.688,32,1000
27,1,1,1,3,0.368,64,1000
27,2,2,1,3,0.988,64,1000
27,1,2,0,2,0.702,16,1000
27,2,2,1,4,0.648,128,1000
27,2,1,0,3,0.295,16,1000
15,1,1,1,1,0.79,16,1000
15,2,2,1,2,0.797,64,1000
15,1,1,1,3,0.612,128,1000
15,2,2,1,1,0.914,16,1000
15,2,2,1,2,0.725,32,1000
15,2,2,1,2,0.864,16,1000
15,2,2,1,3,0.77,128,1000
15,1,1,1,1,0.635,16,1000
15,2,2,1,1,0.922,16,1000
15,1,1,1,3,0.692,64,1000
15,1,1,1,1,0.628,16,1000
15,1,1,1,3,0.735,128,1000
15,2,2,1,2,0.663,32,1000
15,2,2,1,3,0.696,128,1000
15,2,2,1,4,0.769,128,1000
15,1,1,1,2,0.873,32,1000
15,2,2,1,3,0.732,128,1000
15,2,2,1,3,0.884,64,1000
15,1,1,1,1,0.803,16,1000
15,2,2,1,3,0.649,128,1000
15,2,2,1,3,0.754,32,1000
15,2,2,1,2,0.861,16,1000
15,2,2,1,1,0.631,16,1000
15,2,2,1,3,0.67,64,1000
15,1,1,1,4,0.811,128,1000
15,2,2,1,2,0.803,16,1000
15,2,2,1,2,0.812,32,1000
15,1,1,1,4,0.689,128,1000
15,2,2,1,3,0.83,64,1000
15,1,1,1,3,0.835,64,1000
15,2,2,1,3,0.855,32,1000
15,1,1,1,3,0.846,64,1000
15,1,1,1,3,0.774,128,1000
15,2,1,0,1,0.71,16,1000
15,2,2,1,3,0.708,128,1000
15,1,1,1,2,0.914,32,1000
15,2,2,1,2,0.699,64,1000
15,1,1,1,3,0.916,128,1000
15,2,1,0,1,1.046,16,1000
15,1,1,1,2,0.831,32,1000
15,1,1,1,3,0.809,128,1000
15,2,2,1,1,0.746,16,1000
15,2,2,1,1,0.692,32,1000
15,1,1,1,3,0.749,64,1000
15,1,1,1,1,0.769,16,1000
15,1,1,1,2,0.984,64,1000
15,2,2,1,3,0.604,128,1000
15,2,2,1,2,0.731,64,1000
15,2,2,1,3,0.7,128,1000
15,2,2,1,1,0.865,16,1000
15,2,2,1,2,0.701,64,1000
15,2,2,1,2,0.794,32,1000
15,1,1,1,2,0.694,32,1000
15,1,1,1,2,0.73,64,1000
15,1,1,1,1,0.712,16,1000
15,1,1,1,2,0.74,32,1000
15,1,1,1,1,0.643,16,1000
15,1,1,1,2,0.772,64,1000
15,2,2,1,3,0.71,64,1000
15,2,2,1,3,0.66,128,1000
15,1,1,1,2,0.832,32,1000
15,1,1,1,2,0.751,32,1000
15,2,2,1,3,0.78,64,1000
